"plh0162","year","migback","sampreg","n","percent","lower_confidence","upper_confidence","value"
"4 on Scale 1 to 10","1990","no migration background","East Germany","219","0.0482752700809111","0.0418626388233861","0.054687901338436","4"
"4 on Scale 1 to 10","1990","direct migration background","West Germany","","","","","4"
"4 on Scale 1 to 10","1990","direct migration background","East Germany","8","","","","4"
"4 on Scale 1 to 10","1990","indirect migration background","East Germany","","","","","4"
"4 on Scale 1 to 10","1990","indirect migration background","West Germany","","","","","4"
"5 on Scale 1 to 10","1990","no migration background","West Germany","","","","","5"
"5 on Scale 1 to 10","1990","no migration background","East Germany","959","0.225827287222473","0.213318207136076","0.23833636730887","5"
"5 on Scale 1 to 10","1990","direct migration background","West Germany","","","","","5"
"5 on Scale 1 to 10","1990","direct migration background","East Germany","39","0.250369471790963","0.178861764532894","0.321877179049031","5"
"5 on Scale 1 to 10","1990","indirect migration background","West Germany","","","","","5"
"5 on Scale 1 to 10","1990","indirect migration background","East Germany","","","","","5"
"6 on Scale 1 to 10","1990","no migration background","West Germany","","","","","6"
"6 on Scale 1 to 10","1990","no migration background","East Germany","593","0.139491081208686","0.129126085118151","0.14985607729922","6"
"6 on Scale 1 to 10","1990","direct migration background","West Germany","","","","","6"
"6 on Scale 1 to 10","1990","direct migration background","East Germany","17","","","","6"
"6 on Scale 1 to 10","1990","indirect migration background","West Germany","","","","","6"
"6 on Scale 1 to 10","1990","indirect migration background","East Germany","","","","","6"
"7 on Scale 1 to 10","1990","no migration background","West Germany","","","","","7"
"7 on Scale 1 to 10","1990","no migration background","East Germany","682","0.154236144449838","0.14343086818643","0.165041420713246","7"
"7 on Scale 1 to 10","1990","direct migration background","West Germany","","","","","7"
"7 on Scale 1 to 10","1990","direct migration background","East Germany","14","","","","7"
"7 on Scale 1 to 10","1990","indirect migration background","West Germany","","","","","7"
"7 on Scale 1 to 10","1990","indirect migration background","East Germany","1","","","","7"
"8 on Scale 1 to 10","1990","no migration background","East Germany","865","0.198937751941262","0.186994847156381","0.210880656726143","8"
"8 on Scale 1 to 10","1990","direct migration background","East Germany","29","","","","8"
"8 on Scale 1 to 10","1990","no migration background","West Germany","","","","","8"
"8 on Scale 1 to 10","1990","direct migration background","West Germany","","","","","8"
"8 on Scale 1 to 10","1990","indirect migration background","West Germany","","","","","8"
"8 on Scale 1 to 10","1990","indirect migration background","East Germany","","","","","8"
"9 on Scale 1 to 10","1990","no migration background","West Germany","","","","","9"
"9 on Scale 1 to 10","1990","no migration background","East Germany","243","0.0537141256700683","0.0469692543515359","0.0604589969886008","9"
"9 on Scale 1 to 10","1990","direct migration background","West Germany","","","","","9"
"9 on Scale 1 to 10","1990","direct migration background","East Germany","6","","","","9"
"9 on Scale 1 to 10","1990","indirect migration background","West Germany","","","","","9"
"9 on Scale 1 to 10","1990","indirect migration background","East Germany","","","","","9"
"0 Completely dissatisfied","1991","no migration background","West Germany","26","","","","0"
"0 Completely dissatisfied","1991","no migration background","East Germany","87","0.0208794725535081","0.0164529561878405","0.0253059889191757","0"
"0 Completely dissatisfied","1991","direct migration background","West Germany","17","","","","0"
"0 Completely dissatisfied","1991","direct migration background","East Germany","4","","","","0"
"0 Completely dissatisfied","1991","indirect migration background","West Germany","","","","","0"
"0 Completely dissatisfied","1991","indirect migration background","East Germany","","","","","0"
"1 on Scale 1 to 10","1991","direct migration background","West Germany","19","","","","1"
"1 on Scale 1 to 10","1991","no migration background","West Germany","25","","","","1"
"1 on Scale 1 to 10","1991","no migration background","East Germany","39","0.0123478484009925","0.00892898392160801","0.0157667128803769","1"
"1 on Scale 1 to 10","1991","direct migration background","East Germany","","","","","1"
"1 on Scale 1 to 10","1991","indirect migration background","West Germany","","","","","1"
"1 on Scale 1 to 10","1991","indirect migration background","East Germany","1","","","","1"
"10 Completely satisfied","1991","no migration background","West Germany","710","0.10556006876868","0.0981665181689295","0.11295361936843","10"
"10 Completely satisfied","1991","no migration background","East Germany","136","0.0359835396247448","0.0302174896757722","0.0417495895737174","10"
"10 Completely satisfied","1991","direct migration background","East Germany","10","","","","10"
"10 Completely satisfied","1991","direct migration background","West Germany","186","0.0919166329982316","0.0805711982756546","0.103262067720809","10"
"10 Completely satisfied","1991","indirect migration background","West Germany","33","0.0740553035415464","0.0464634644244614","0.101647142658631","10"
"10 Completely satisfied","1991","indirect migration background","East Germany","","","","","10"
"2 on Scale 1 to 10","1991","no migration background","West Germany","49","0.00729539787582086","0.00524771765067164","0.00934307810097008","2"
"2 on Scale 1 to 10","1991","direct migration background","West Germany","31","0.0132736394947605","0.00877941666362317","0.0177678623258979","2"
"2 on Scale 1 to 10","1991","no migration background","East Germany","117","0.028357490912732","0.0232185764514593","0.0334964053740048","2"
"2 on Scale 1 to 10","1991","direct migration background","East Germany","5","","","","2"
"2 on Scale 1 to 10","1991","indirect migration background","West Germany","4","","","","2"
"2 on Scale 1 to 10","1991","indirect migration background","East Germany","","","","","2"
"3 on Scale 1 to 10","1991","no migration background","West Germany","113","0.0177149640020209","0.0145408937957228","0.0208890342083189","3"
"3 on Scale 1 to 10","1991","no migration background","East Germany","281","0.0695745953898999","0.0616977855805806","0.0774514051992192","3"
"3 on Scale 1 to 10","1991","direct migration background","West Germany","74","0.0320538481323991","0.0251367025924675","0.0389709936723307","3"
"3 on Scale 1 to 10","1991","direct migration background","East Germany","13","","","","3"
"3 on Scale 1 to 10","1991","indirect migration background","West Germany","5","","","","3"
"3 on Scale 1 to 10","1991","indirect migration background","East Germany","","","","","3"
"4 on Scale 1 to 10","1991","no migration background","East Germany","295","0.0736466012326664","0.065560318190448","0.0817328842748848","4"
"4 on Scale 1 to 10","1991","direct migration background","West Germany","115","0.0402589566597262","0.0325398059723745","0.0479781073470778","4"
"4 on Scale 1 to 10","1991","direct migration background","East Germany","9","","","","4"
"4 on Scale 1 to 10","1991","indirect migration background","West Germany","16","","","","4"
"4 on Scale 1 to 10","1991","no migration background","West Germany","209","0.0335666560518933","0.0292328684834333","0.0379004436203533","4"
"4 on Scale 1 to 10","1991","indirect migration background","East Germany","1","","","","4"
"5 on Scale 1 to 10","1991","no migration background","West Germany","730","0.114141943667928","0.106490694789657","0.121793192546199","5"
"5 on Scale 1 to 10","1991","no migration background","East Germany","928","0.238474792480887","0.225281669335595","0.251667915626179","5"
"5 on Scale 1 to 10","1991","direct migration background","West Germany","361","0.133943592656511","0.120568546527425","0.147318638785596","5"
"5 on Scale 1 to 10","1991","direct migration background","East Germany","42","0.282898559571555","0.208289813892541","0.357507305250569","5"
"5 on Scale 1 to 10","1991","indirect migration background","West Germany","37","0.130778844818562","0.0952530393066637","0.166304650330459","5"
"5 on Scale 1 to 10","1991","indirect migration background","East Germany","1","","","","5"
"6 on Scale 1 to 10","1991","direct migration background","East Germany","9","","","","6"
"6 on Scale 1 to 10","1991","indirect migration background","West Germany","35","0.107759760853232","0.0750874950292046","0.14043202667726","6"
"6 on Scale 1 to 10","1991","indirect migration background","East Germany","","","","","6"
"6 on Scale 1 to 10","1991","direct migration background","West Germany","345","0.132161094032788","0.118861677204892","0.145460510860684","6"
"6 on Scale 1 to 10","1991","no migration background","West Germany","625","0.09447384565604","0.0874360942248818","0.101511597087198","6"
"6 on Scale 1 to 10","1991","no migration background","East Germany","637","0.15985568517055","0.148510143788806","0.171201226552294","6"
"7 on Scale 1 to 10","1991","direct migration background","West Germany","469","0.165551423150414","0.150955637539154","0.180147208761675","7"
"7 on Scale 1 to 10","1991","no migration background","West Germany","1167","0.178242251712684","0.169033413114475","0.187451090310894","7"
"7 on Scale 1 to 10","1991","no migration background","East Germany","632","0.151537061517834","0.140436112612404","0.162638010423265","7"
"7 on Scale 1 to 10","1991","direct migration background","East Germany","23","","","","7"
"7 on Scale 1 to 10","1991","indirect migration background","West Germany","72","0.215153305382923","0.171854444630898","0.258452166134948","7"
"7 on Scale 1 to 10","1991","indirect migration background","East Germany","","","","","7"
"8 on Scale 1 to 10","1991","no migration background","West Germany","2027","0.300124593216969","0.289096795630514","0.311152390803425","8"
"8 on Scale 1 to 10","1991","no migration background","East Germany","698","0.170711783235653","0.159063317370167","0.18236024910114","8"
"8 on Scale 1 to 10","1991","direct migration background","West Germany","640","0.267723019242871","0.250335333777223","0.285110704708518","8"
"8 on Scale 1 to 10","1991","direct migration background","East Germany","21","","","","8"
"8 on Scale 1 to 10","1991","indirect migration background","East Germany","","","","","8"
"8 on Scale 1 to 10","1991","indirect migration background","West Germany","90","0.21757681989232","0.174102058386266","0.261051581398373","8"
"9 on Scale 1 to 10","1991","no migration background","West Germany","954","0.13996892979388","0.131620582279614","0.148317277308145","9"
"9 on Scale 1 to 10","1991","indirect migration background","West Germany","54","0.158536834581225","0.120051728517462","0.197021940644987","9"
"9 on Scale 1 to 10","1991","no migration background","East Germany","158","0.0386311294805319","0.0326649273161493","0.0445973316449145","9"
"9 on Scale 1 to 10","1991","direct migration background","West Germany","234","0.110717418905851","0.098395194988882","0.12303964282282","9"
"9 on Scale 1 to 10","1991","direct migration background","East Germany","4","","","","9"
"9 on Scale 1 to 10","1991","indirect migration background","East Germany","","","","","9"
"0 Completely dissatisfied","1992","no migration background","West Germany","28","","","","0"
"0 Completely dissatisfied","1992","no migration background","East Germany","38","0.0109361499424078","0.00763591230909993","0.0142363875757157","0"
"0 Completely dissatisfied","1992","direct migration background","West Germany","23","","","","0"
"0 Completely dissatisfied","1992","direct migration background","East Germany","2","","","","0"
"0 Completely dissatisfied","1992","indirect migration background","West Germany","3","","","","0"
"0 Completely dissatisfied","1992","indirect migration background","East Germany","","","","","0"
"1 on Scale 1 to 10","1992","no migration background","West Germany","20","","","","1"
"1 on Scale 1 to 10","1992","direct migration background","West Germany","13","","","","1"
"1 on Scale 1 to 10","1992","direct migration background","East Germany","3","","","","1"
"1 on Scale 1 to 10","1992","no migration background","East Germany","31","0.00905578497506955","0.00604978845044877","0.0120617814996903","1"
"1 on Scale 1 to 10","1992","indirect migration background","West Germany","2","","","","1"
"1 on Scale 1 to 10","1992","indirect migration background","East Germany","","","","","1"
"10 Completely satisfied","1992","no migration background","West Germany","569","0.0887482932050442","0.0818513375874338","0.0956452488226546","10"
"10 Completely satisfied","1992","no migration background","East Germany","60","0.0184566254033152","0.0141856043053596","0.0227276465012708","10"
"10 Completely satisfied","1992","direct migration background","West Germany","154","0.0810323042754351","0.070128463614846","0.0919361449360243","10"
"10 Completely satisfied","1992","direct migration background","East Germany","3","","","","10"
"10 Completely satisfied","1992","indirect migration background","West Germany","36","0.104101542596421","0.0740228832630845","0.134180201929758","10"
"10 Completely satisfied","1992","indirect migration background","East Germany","","","","","10"
"2 on Scale 1 to 10","1992","no migration background","West Germany","59","0.010727520182537","0.00822909767787842","0.0132259426871956","2"
"2 on Scale 1 to 10","1992","direct migration background","West Germany","32","0.0149520258149903","0.0101027265150115","0.0198013251149692","2"
"2 on Scale 1 to 10","1992","no migration background","East Germany","132","0.0345656658550743","0.0287689147509241","0.0403624169592245","2"
"2 on Scale 1 to 10","1992","direct migration background","East Germany","8","","","","2"
"2 on Scale 1 to 10","1992","indirect migration background","West Germany","2","","","","2"
"2 on Scale 1 to 10","1992","indirect migration background","East Germany","","","","","2"
"3 on Scale 1 to 10","1992","no migration background","East Germany","247","0.0628188726356166","0.0551194589243348","0.0705182863468985","3"
"3 on Scale 1 to 10","1992","no migration background","West Germany","148","0.0269246887541637","0.022999081731857","0.0308502957764704","3"
"3 on Scale 1 to 10","1992","direct migration background","West Germany","81","0.0275324529077705","0.0209942214535442","0.0340706843619967","3"
"3 on Scale 1 to 10","1992","direct migration background","East Germany","15","","","","3"
"3 on Scale 1 to 10","1992","indirect migration background","West Germany","15","","","","3"
"3 on Scale 1 to 10","1992","indirect migration background","East Germany","2","","","","3"
"4 on Scale 1 to 10","1992","direct migration background","West Germany","162","0.0592655640361461","0.049830713786202","0.0687004142860903","4"
"4 on Scale 1 to 10","1992","direct migration background","East Germany","18","","","","4"
"4 on Scale 1 to 10","1992","indirect migration background","West Germany","22","","","","4"
"4 on Scale 1 to 10","1992","no migration background","West Germany","221","0.0365682860956319","0.0320160893785881","0.0411204828126758","4"
"4 on Scale 1 to 10","1992","no migration background","East Germany","336","0.0975104719452562","0.0880970498074126","0.1069238940831","4"
"4 on Scale 1 to 10","1992","indirect migration background","East Germany","1","","","","4"
"5 on Scale 1 to 10","1992","no migration background","East Germany","926","0.24681442124408","0.233132815112474","0.260496027375685","5"
"5 on Scale 1 to 10","1992","no migration background","West Germany","729","0.117482823560587","0.109673615022928","0.125292032098246","5"
"5 on Scale 1 to 10","1992","direct migration background","West Germany","386","0.150216597369531","0.13594037309549","0.164492821643573","5"
"5 on Scale 1 to 10","1992","direct migration background","East Germany","36","0.228286566924046","0.160203380770217","0.296369753077874","5"
"5 on Scale 1 to 10","1992","indirect migration background","West Germany","54","0.196728782892376","0.157575737004654","0.235881828780099","5"
"5 on Scale 1 to 10","1992","indirect migration background","East Germany","","","","","5"
"6 on Scale 1 to 10","1992","direct migration background","West Germany","311","0.12791820906893","0.114572394879601","0.14126402325826","6"
"6 on Scale 1 to 10","1992","no migration background","West Germany","695","0.104881271371895","0.0974502665561377","0.112312276187652","6"
"6 on Scale 1 to 10","1992","indirect migration background","East Germany","","","","","6"
"6 on Scale 1 to 10","1992","no migration background","East Germany","658","0.167245324021287","0.155403016027576","0.179087632014997","6"
"6 on Scale 1 to 10","1992","direct migration background","East Germany","17","","","","6"
"6 on Scale 1 to 10","1992","indirect migration background","West Germany","30","0.0617497207224037","0.0380426798690673","0.08545676157574","6"
"7 on Scale 1 to 10","1992","no migration background","East Germany","711","0.182148445027862","0.169900850620435","0.19439603943529","7"
"7 on Scale 1 to 10","1992","direct migration background","East Germany","24","","","","7"
"7 on Scale 1 to 10","1992","no migration background","West Germany","1300","0.195342890306519","0.185727598247063","0.204958182365974","7"
"7 on Scale 1 to 10","1992","direct migration background","West Germany","499","0.191919574979131","0.176183833594938","0.207655316363324","7"
"7 on Scale 1 to 10","1992","indirect migration background","West Germany","84","0.16762343237623","0.130833601986519","0.204413262765941","7"
"7 on Scale 1 to 10","1992","indirect migration background","East Germany","2","","","","7"
"8 on Scale 1 to 10","1992","no migration background","East Germany","553","0.141410832665775","0.130353894980092","0.152467770351459","8"
"8 on Scale 1 to 10","1992","no migration background","West Germany","1964","0.294818814549916","0.283760569612181","0.30587705948765","8"
"8 on Scale 1 to 10","1992","direct migration background","West Germany","530","0.238110883805403","0.221091815244838","0.255129952365968","8"
"8 on Scale 1 to 10","1992","indirect migration background","East Germany","2","","","","8"
"8 on Scale 1 to 10","1992","indirect migration background","West Germany","93","0.252168970573675","0.209398102828358","0.294939838318991","8"
"8 on Scale 1 to 10","1992","direct migration background","East Germany","16","","","","8"
"9 on Scale 1 to 10","1992","no migration background","West Germany","798","0.117035145344621","0.109238853155413","0.124831437533829","9"
"9 on Scale 1 to 10","1992","no migration background","East Germany","123","0.0290374062842563","0.0237092006188077","0.0343656119497049","9"
"9 on Scale 1 to 10","1992","direct migration background","West Germany","215","0.0964519291500542","0.0846560213253592","0.108247836974749","9"
"9 on Scale 1 to 10","1992","direct migration background","East Germany","4","","","","9"
"9 on Scale 1 to 10","1992","indirect migration background","West Germany","55","0.117172457699529","0.0854949354508454","0.148849979948213","9"
"9 on Scale 1 to 10","1992","indirect migration background","East Germany","2","","","","9"
"0 Completely dissatisfied","1993","no migration background","East Germany","30","0.00760600179270854","0.00479822548672228","0.0104137780986948","0"
"0 Completely dissatisfied","1993","direct migration background","West Germany","18","","","","0"
"0 Completely dissatisfied","1993","direct migration background","East Germany","2","","","","0"
"0 Completely dissatisfied","1993","no migration background","West Germany","24","","","","0"
"0 Completely dissatisfied","1993","indirect migration background","West Germany","1","","","","0"
"0 Completely dissatisfied","1993","indirect migration background","East Germany","","","","","0"
"1 on Scale 1 to 10","1993","no migration background","West Germany","21","","","","1"
"1 on Scale 1 to 10","1993","direct migration background","West Germany","12","","","","1"
"1 on Scale 1 to 10","1993","direct migration background","East Germany","2","","","","1"
"1 on Scale 1 to 10","1993","no migration background","East Germany","29","","","","1"
"1 on Scale 1 to 10","1993","indirect migration background","West Germany","2","","","","1"
"1 on Scale 1 to 10","1993","indirect migration background","East Germany","","","","","1"
"10 Completely satisfied","1993","no migration background","West Germany","723","0.116067441954254","0.108272293496935","0.123862590411573","10"
"10 Completely satisfied","1993","no migration background","East Germany","105","0.0313747444602305","0.0257408303548882","0.0370086585655728","10"
"10 Completely satisfied","1993","direct migration background","East Germany","7","","","","10"
"10 Completely satisfied","1993","direct migration background","West Germany","159","0.098967344976539","0.0868836344666971","0.111051055486381","10"
"10 Completely satisfied","1993","indirect migration background","West Germany","37","0.114176427948442","0.0850506727912458","0.143302183105637","10"
"10 Completely satisfied","1993","indirect migration background","East Germany","","","","","10"
"2 on Scale 1 to 10","1993","no migration background","West Germany","73","0.0131081568200753","0.0103401623840157","0.0158761512561349","2"
"2 on Scale 1 to 10","1993","no migration background","East Germany","103","0.0325186830684401","0.0267863687385992","0.0382509973982811","2"
"2 on Scale 1 to 10","1993","direct migration background","West Germany","54","0.0192340066760301","0.01367622262958","0.0247917907224801","2"
"2 on Scale 1 to 10","1993","direct migration background","East Germany","4","","","","2"
"2 on Scale 1 to 10","1993","indirect migration background","West Germany","11","","","","2"
"2 on Scale 1 to 10","1993","indirect migration background","East Germany","","","","","2"
"3 on Scale 1 to 10","1993","direct migration background","West Germany","91","0.0329340985688256","0.0257124722399164","0.0401557248977347","3"
"3 on Scale 1 to 10","1993","direct migration background","East Germany","7","","","","3"
"3 on Scale 1 to 10","1993","no migration background","West Germany","131","0.02076960730535","0.0172989142748109","0.0242403003358891","3"
"3 on Scale 1 to 10","1993","no migration background","East Germany","192","0.0552419937638068","0.0478589202743588","0.0626250672532548","3"
"3 on Scale 1 to 10","1993","indirect migration background","West Germany","11","","","","3"
"3 on Scale 1 to 10","1993","indirect migration background","East Germany","","","","","3"
"4 on Scale 1 to 10","1993","no migration background","East Germany","218","0.0604470070435568","0.0527452419238577","0.0681487721632559","4"
"4 on Scale 1 to 10","1993","direct migration background","East Germany","10","","","","4"
"4 on Scale 1 to 10","1993","indirect migration background","East Germany","1","","","","4"
"4 on Scale 1 to 10","1993","indirect migration background","West Germany","26","","","","4"
"4 on Scale 1 to 10","1993","no migration background","West Germany","180","0.0272967954254392","0.0233312253866945","0.0312623654641839","4"
"4 on Scale 1 to 10","1993","direct migration background","West Germany","166","0.0677442628138435","0.0575750372605099","0.0779134883671771","4"
"5 on Scale 1 to 10","1993","no migration background","West Germany","640","0.103883018379109","0.0964577141464741","0.111308322611744","5"
"5 on Scale 1 to 10","1993","direct migration background","West Germany","409","0.154901733286778","0.140260898790045","0.169542567783511","5"
"5 on Scale 1 to 10","1993","direct migration background","East Germany","31","0.213923829402967","0.144749795180372","0.283097863625561","5"
"5 on Scale 1 to 10","1993","indirect migration background","West Germany","52","0.135073796423268","0.103770474139498","0.166377118707037","5"
"5 on Scale 1 to 10","1993","indirect migration background","East Germany","4","","","","5"
"5 on Scale 1 to 10","1993","no migration background","East Germany","706","0.187979605850875","0.175353161636106","0.200606050065644","5"
"6 on Scale 1 to 10","1993","no migration background","West Germany","641","0.103450604296883","0.096038982567947","0.110862226025819","6"
"6 on Scale 1 to 10","1993","no migration background","East Germany","564","0.146626102145225","0.135194224940307","0.158057979350143","6"
"6 on Scale 1 to 10","1993","direct migration background","West Germany","326","0.120469541175902","0.107297649293566","0.133641433058238","6"
"6 on Scale 1 to 10","1993","direct migration background","East Germany","17","","","","6"
"6 on Scale 1 to 10","1993","indirect migration background","West Germany","57","0.12822015248927","0.0976007360622691","0.158839568916271","6"
"6 on Scale 1 to 10","1993","indirect migration background","East Germany","1","","","","6"
"7 on Scale 1 to 10","1993","no migration background","West Germany","1232","0.181527806830397","0.172147151831482","0.190908461829312","7"
"7 on Scale 1 to 10","1993","indirect migration background","East Germany","2","","","","7"
"7 on Scale 1 to 10","1993","no migration background","East Germany","762","0.203573974062002","0.190561014572748","0.216586933551256","7"
"7 on Scale 1 to 10","1993","direct migration background","West Germany","433","0.182778790462692","0.167139508798256","0.198418072127127","7"
"7 on Scale 1 to 10","1993","indirect migration background","West Germany","79","0.168677926763261","0.134383058792322","0.202972794734199","7"
"7 on Scale 1 to 10","1993","direct migration background","East Germany","25","","","","7"
"8 on Scale 1 to 10","1993","no migration background","West Germany","1877","0.282025498807087","0.27107438437328","0.292976613240894","8"
"8 on Scale 1 to 10","1993","no migration background","East Germany","781","0.212779018225817","0.199552212968622","0.226005823483012","8"
"8 on Scale 1 to 10","1993","direct migration background","West Germany","480","0.217311611023972","0.200623007449335","0.234000214598609","8"
"8 on Scale 1 to 10","1993","indirect migration background","East Germany","5","","","","8"
"8 on Scale 1 to 10","1993","direct migration background","East Germany","22","","","","8"
"8 on Scale 1 to 10","1993","indirect migration background","West Germany","137","0.248433364151032","0.208859900956619","0.288006827345445","8"
"9 on Scale 1 to 10","1993","no migration background","East Germany","188","0.0535399124404915","0.0462649256504488","0.0608148992305341","9"
"9 on Scale 1 to 10","1993","direct migration background","West Germany","198","0.0948845849411497","0.0830259718692214","0.106743198013078","9"
"9 on Scale 1 to 10","1993","no migration background","West Germany","944","0.143247651434625","0.134721932213718","0.151773370655533","9"
"9 on Scale 1 to 10","1993","indirect migration background","West Germany","45","0.10216186426341","0.0744249093361268","0.129898819190693","9"
"9 on Scale 1 to 10","1993","indirect migration background","East Germany","1","","","","9"
"9 on Scale 1 to 10","1993","direct migration background","East Germany","8","","","","9"
"0 Completely dissatisfied","1994","no migration background","West Germany","","","","","0"
"0 Completely dissatisfied","1994","no migration background","East Germany","","","","","0"
"0 Completely dissatisfied","1994","direct migration background","West Germany","","","","","0"
"0 Completely dissatisfied","1994","direct migration background","East Germany","","","","","0"
"0 Completely dissatisfied","1994","indirect migration background","West Germany","","","","","0"
"0 Completely dissatisfied","1994","indirect migration background","East Germany","","","","","0"
"1 on Scale 1 to 10","1994","no migration background","West Germany","","","","","1"
"1 on Scale 1 to 10","1994","no migration background","East Germany","","","","","1"
"1 on Scale 1 to 10","1994","direct migration background","West Germany","","","","","1"
"1 on Scale 1 to 10","1994","direct migration background","East Germany","","","","","1"
"1 on Scale 1 to 10","1994","indirect migration background","West Germany","","","","","1"
"1 on Scale 1 to 10","1994","indirect migration background","East Germany","","","","","1"
"10 Completely satisfied","1994","no migration background","West Germany","","","","","10"
"10 Completely satisfied","1994","no migration background","East Germany","","","","","10"
"10 Completely satisfied","1994","direct migration background","West Germany","","","","","10"
"10 Completely satisfied","1994","direct migration background","East Germany","","","","","10"
"10 Completely satisfied","1994","indirect migration background","West Germany","","","","","10"
"10 Completely satisfied","1994","indirect migration background","East Germany","","","","","10"
"2 on Scale 1 to 10","1994","no migration background","East Germany","","","","","2"
"2 on Scale 1 to 10","1994","direct migration background","West Germany","","","","","2"
"2 on Scale 1 to 10","1994","direct migration background","East Germany","","","","","2"
"2 on Scale 1 to 10","1994","indirect migration background","West Germany","","","","","2"
"2 on Scale 1 to 10","1994","indirect migration background","East Germany","","","","","2"
"2 on Scale 1 to 10","1994","no migration background","West Germany","","","","","2"
"3 on Scale 1 to 10","1994","no migration background","West Germany","","","","","3"
"3 on Scale 1 to 10","1994","direct migration background","East Germany","","","","","3"
"3 on Scale 1 to 10","1994","no migration background","East Germany","","","","","3"
"3 on Scale 1 to 10","1994","direct migration background","West Germany","","","","","3"
"3 on Scale 1 to 10","1994","indirect migration background","West Germany","","","","","3"
"3 on Scale 1 to 10","1994","indirect migration background","East Germany","","","","","3"
"4 on Scale 1 to 10","1994","indirect migration background","West Germany","","","","","4"
"4 on Scale 1 to 10","1994","no migration background","West Germany","","","","","4"
"4 on Scale 1 to 10","1994","no migration background","East Germany","","","","","4"
"4 on Scale 1 to 10","1994","direct migration background","West Germany","","","","","4"
"4 on Scale 1 to 10","1994","indirect migration background","East Germany","","","","","4"
"4 on Scale 1 to 10","1994","direct migration background","East Germany","","","","","4"
"5 on Scale 1 to 10","1994","no migration background","West Germany","","","","","5"
"5 on Scale 1 to 10","1994","direct migration background","West Germany","","","","","5"
"5 on Scale 1 to 10","1994","direct migration background","East Germany","","","","","5"
"5 on Scale 1 to 10","1994","indirect migration background","West Germany","","","","","5"
"5 on Scale 1 to 10","1994","no migration background","East Germany","","","","","5"
"5 on Scale 1 to 10","1994","indirect migration background","East Germany","","","","","5"
"6 on Scale 1 to 10","1994","no migration background","West Germany","","","","","6"
"6 on Scale 1 to 10","1994","no migration background","East Germany","","","","","6"
"6 on Scale 1 to 10","1994","indirect migration background","West Germany","","","","","6"
"6 on Scale 1 to 10","1994","direct migration background","West Germany","","","","","6"
"6 on Scale 1 to 10","1994","direct migration background","East Germany","","","","","6"
"6 on Scale 1 to 10","1994","indirect migration background","East Germany","","","","","6"
"7 on Scale 1 to 10","1994","no migration background","East Germany","","","","","7"
"7 on Scale 1 to 10","1994","indirect migration background","West Germany","","","","","7"
"7 on Scale 1 to 10","1994","no migration background","West Germany","","","","","7"
"7 on Scale 1 to 10","1994","direct migration background","East Germany","","","","","7"
"7 on Scale 1 to 10","1994","direct migration background","West Germany","","","","","7"
"7 on Scale 1 to 10","1994","indirect migration background","East Germany","","","","","7"
"8 on Scale 1 to 10","1994","no migration background","West Germany","","","","","8"
"8 on Scale 1 to 10","1994","no migration background","East Germany","","","","","8"
