"plh0162","year","bula_h","sex","n","percent","lower_confidence","upper_confidence","value"
"1 on Scale 1 to 10","1990","Saxony-Anhalt","Male","2","","","","1"
"1 on Scale 1 to 10","1990","Saxony-Anhalt","Female","4","","","","1"
"1 on Scale 1 to 10","1990","Thuringia","Male","1","","","","1"
"1 on Scale 1 to 10","1990","Thuringia","Female","1","","","","1"
"1 on Scale 1 to 10","1990","Rhineland-Palatinate,Saarland","Male","","","","","1"
"1 on Scale 1 to 10","1990","Rhineland-Palatinate,Saarland","Female","","","","","1"
"1 on Scale 1 to 10","1990","Baden-Württemberg","Male","","","","","1"
"1 on Scale 1 to 10","1990","Baden-Württemberg","Female","","","","","1"
"10 Completely satisfied","1990","Saxony-Anhalt","Female","43","0.117288935936352","0.0868410423466074","0.147736829526097","10"
"10 Completely satisfied","1990","Saxony-Anhalt","Male","42","0.12559758828507","0.0924517656325892","0.158743410937551","10"
"10 Completely satisfied","1990","Thuringia","Male","34","0.110376530593912","0.0775476893192216","0.143205371868603","10"
"10 Completely satisfied","1990","Saxony","Female","37","0.055502750298445","0.0386850853859876","0.0723204152109024","10"
"10 Completely satisfied","1990","Saxony","Male","29","","","","10"
"10 Completely satisfied","1990","Thuringia","Female","43","0.108616348509678","0.0778531316214149","0.139379565397942","10"
"10 Completely satisfied","1990","Brandenburg","Female","43","0.108239871736002","0.0768368219062485","0.139642921565755","10"
"10 Completely satisfied","1990","Mecklenburg-Western Pomerania","Male","20","","","","10"
"10 Completely satisfied","1990","Mecklenburg-Western Pomerania","Female","16","","","","10"
"10 Completely satisfied","1990","Hamburg","Female","","","","","10"
"10 Completely satisfied","1990","Lower Saxony","Male","","","","","10"
"10 Completely satisfied","1990","Lower Saxony","Female","","","","","10"
"10 Completely satisfied","1990","Bremen","Male","","","","","10"
"10 Completely satisfied","1990","Bremen","Female","","","","","10"
"10 Completely satisfied","1990","North Rhine-Westphalia","Male","","","","","10"
"10 Completely satisfied","1990","North Rhine-Westphalia","Female","","","","","10"
"10 Completely satisfied","1990","Hesse","Male","","","","","10"
"10 Completely satisfied","1990","Hesse","Female","","","","","10"
"10 Completely satisfied","1990","Rhineland-Palatinate,Saarland","Male","","","","","10"
"10 Completely satisfied","1990","Rhineland-Palatinate,Saarland","Female","","","","","10"
"10 Completely satisfied","1990","Baden-Württemberg","Male","","","","","10"
"10 Completely satisfied","1990","Baden-Württemberg","Female","","","","","10"
"10 Completely satisfied","1990","Bavaria","Male","","","","","10"
"10 Completely satisfied","1990","Bavaria","Female","","","","","10"
"10 Completely satisfied","1990","Berlin","Male","10","","","","10"
"10 Completely satisfied","1990","Berlin","Female","11","","","","10"
"10 Completely satisfied","1990","Brandenburg","Male","24","","","","10"
"10 Completely satisfied","1990","Schleswig-Holstein","Male","","","","","10"
"10 Completely satisfied","1990","Schleswig-Holstein","Female","","","","","10"
"10 Completely satisfied","1990","Hamburg","Male","","","","","10"
"2 on Scale 1 to 10","1990","Saxony-Anhalt","Male","10","","","","2"
"2 on Scale 1 to 10","1990","Thuringia","Male","9","","","","2"
"2 on Scale 1 to 10","1990","Thuringia","Female","8","","","","2"
"2 on Scale 1 to 10","1990","Saxony","Female","20","","","","2"
"2 on Scale 1 to 10","1990","Saxony-Anhalt","Female","15","","","","2"
"2 on Scale 1 to 10","1990","Lower Saxony","Female","","","","","2"
"2 on Scale 1 to 10","1990","Bremen","Male","","","","","2"
"2 on Scale 1 to 10","1990","Bremen","Female","","","","","2"
"2 on Scale 1 to 10","1990","North Rhine-Westphalia","Male","","","","","2"
"2 on Scale 1 to 10","1990","North Rhine-Westphalia","Female","","","","","2"
"2 on Scale 1 to 10","1990","Hesse","Male","","","","","2"
"2 on Scale 1 to 10","1990","Hesse","Female","","","","","2"
"2 on Scale 1 to 10","1990","Rhineland-Palatinate,Saarland","Male","","","","","2"
"2 on Scale 1 to 10","1990","Rhineland-Palatinate,Saarland","Female","","","","","2"
"2 on Scale 1 to 10","1990","Brandenburg","Female","1","","","","2"
"2 on Scale 1 to 10","1990","Mecklenburg-Western Pomerania","Male","6","","","","2"
"2 on Scale 1 to 10","1990","Mecklenburg-Western Pomerania","Female","3","","","","2"
"2 on Scale 1 to 10","1990","Saxony","Male","18","","","","2"
"2 on Scale 1 to 10","1990","Hamburg","Female","","","","","2"
"2 on Scale 1 to 10","1990","Lower Saxony","Male","","","","","2"
"2 on Scale 1 to 10","1990","Baden-Württemberg","Male","","","","","2"
"2 on Scale 1 to 10","1990","Baden-Württemberg","Female","","","","","2"
"2 on Scale 1 to 10","1990","Bavaria","Male","","","","","2"
"2 on Scale 1 to 10","1990","Bavaria","Female","","","","","2"
"2 on Scale 1 to 10","1990","Berlin","Male","4","","","","2"
"2 on Scale 1 to 10","1990","Berlin","Female","6","","","","2"
"2 on Scale 1 to 10","1990","Brandenburg","Male","12","","","","2"
"2 on Scale 1 to 10","1990","Schleswig-Holstein","Male","","","","","2"
"2 on Scale 1 to 10","1990","Schleswig-Holstein","Female","","","","","2"
"2 on Scale 1 to 10","1990","Hamburg","Male","","","","","2"
"3 on Scale 1 to 10","1990","Rhineland-Palatinate,Saarland","Male","","","","","3"
"3 on Scale 1 to 10","1990","Rhineland-Palatinate,Saarland","Female","","","","","3"
"3 on Scale 1 to 10","1990","Bavaria","Male","","","","","3"
"3 on Scale 1 to 10","1990","Brandenburg","Female","14","","","","3"
"3 on Scale 1 to 10","1990","Saxony","Male","33","0.0546883477847693","0.0369477471908925","0.0724289483786461","3"
"3 on Scale 1 to 10","1990","Saxony","Female","34","0.0535030777780503","0.036973678134214","0.0700324774218867","3"
"3 on Scale 1 to 10","1990","Saxony-Anhalt","Male","15","","","","3"
"3 on Scale 1 to 10","1990","Saxony-Anhalt","Female","24","","","","3"
"3 on Scale 1 to 10","1990","Thuringia","Male","14","","","","3"
"3 on Scale 1 to 10","1990","Thuringia","Female","12","","","","3"
"3 on Scale 1 to 10","1990","Baden-Württemberg","Male","","","","","3"
"3 on Scale 1 to 10","1990","Baden-Württemberg","Female","","","","","3"
"3 on Scale 1 to 10","1990","Mecklenburg-Western Pomerania","Male","13","","","","3"
"3 on Scale 1 to 10","1990","Schleswig-Holstein","Male","","","","","3"
"3 on Scale 1 to 10","1990","Schleswig-Holstein","Female","","","","","3"
"3 on Scale 1 to 10","1990","Hamburg","Male","","","","","3"
"3 on Scale 1 to 10","1990","Hamburg","Female","","","","","3"
"3 on Scale 1 to 10","1990","Lower Saxony","Male","","","","","3"
"3 on Scale 1 to 10","1990","Lower Saxony","Female","","","","","3"
"3 on Scale 1 to 10","1990","Bremen","Male","","","","","3"
"3 on Scale 1 to 10","1990","Bremen","Female","","","","","3"
"3 on Scale 1 to 10","1990","North Rhine-Westphalia","Male","","","","","3"
"3 on Scale 1 to 10","1990","North Rhine-Westphalia","Female","","","","","3"
"3 on Scale 1 to 10","1990","Hesse","Male","","","","","3"
"3 on Scale 1 to 10","1990","Hesse","Female","","","","","3"
"3 on Scale 1 to 10","1990","Bavaria","Female","","","","","3"
"3 on Scale 1 to 10","1990","Berlin","Male","10","","","","3"
"3 on Scale 1 to 10","1990","Berlin","Female","9","","","","3"
"3 on Scale 1 to 10","1990","Brandenburg","Male","14","","","","3"
"3 on Scale 1 to 10","1990","Mecklenburg-Western Pomerania","Female","9","","","","3"
"4 on Scale 1 to 10","1990","Thuringia","Male","14","","","","4"
"4 on Scale 1 to 10","1990","North Rhine-Westphalia","Male","","","","","4"
"4 on Scale 1 to 10","1990","Thuringia","Female","22","","","","4"
"4 on Scale 1 to 10","1990","Saxony","Male","42","0.0613061335807831","0.0425886541284588","0.0800236130331074","4"
"4 on Scale 1 to 10","1990","Bremen","Female","","","","","4"
"4 on Scale 1 to 10","1990","Mecklenburg-Western Pomerania","Male","11","","","","4"
"4 on Scale 1 to 10","1990","Mecklenburg-Western Pomerania","Female","17","","","","4"
"4 on Scale 1 to 10","1990","Hamburg","Male","","","","","4"
"4 on Scale 1 to 10","1990","Brandenburg","Female","12","","","","4"
"4 on Scale 1 to 10","1990","North Rhine-Westphalia","Female","","","","","4"
"4 on Scale 1 to 10","1990","Hesse","Male","","","","","4"
"4 on Scale 1 to 10","1990","Rhineland-Palatinate,Saarland","Female","","","","","4"
"4 on Scale 1 to 10","1990","Baden-Württemberg","Male","","","","","4"
"4 on Scale 1 to 10","1990","Baden-Württemberg","Female","","","","","4"
"4 on Scale 1 to 10","1990","Bavaria","Male","","","","","4"
"4 on Scale 1 to 10","1990","Bavaria","Female","","","","","4"
"4 on Scale 1 to 10","1990","Berlin","Male","7","","","","4"
"4 on Scale 1 to 10","1990","Brandenburg","Male","15","","","","4"
"4 on Scale 1 to 10","1990","Saxony-Anhalt","Male","22","","","","4"
"4 on Scale 1 to 10","1990","Saxony-Anhalt","Female","20","","","","4"
"4 on Scale 1 to 10","1990","Schleswig-Holstein","Male","","","","","4"
"4 on Scale 1 to 10","1990","Schleswig-Holstein","Female","","","","","4"
"4 on Scale 1 to 10","1990","Hamburg","Female","","","","","4"
"4 on Scale 1 to 10","1990","Lower Saxony","Female","","","","","4"
"4 on Scale 1 to 10","1990","Bremen","Male","","","","","4"
"4 on Scale 1 to 10","1990","Berlin","Female","11","","","","4"
"4 on Scale 1 to 10","1990","Lower Saxony","Male","","","","","4"
"4 on Scale 1 to 10","1990","Hesse","Female","","","","","4"
"4 on Scale 1 to 10","1990","Rhineland-Palatinate,Saarland","Male","","","","","4"
"4 on Scale 1 to 10","1990","Saxony","Female","34","0.0403880248262442","0.02592756074775","0.0548484889047383","4"
"5 on Scale 1 to 10","1990","Hesse","Female","","","","","5"
"5 on Scale 1 to 10","1990","Rhineland-Palatinate,Saarland","Male","","","","","5"
"5 on Scale 1 to 10","1990","Bremen","Female","","","","","5"
"5 on Scale 1 to 10","1990","North Rhine-Westphalia","Male","","","","","5"
"5 on Scale 1 to 10","1990","North Rhine-Westphalia","Female","","","","","5"
"5 on Scale 1 to 10","1990","Hesse","Male","","","","","5"
"5 on Scale 1 to 10","1990","Rhineland-Palatinate,Saarland","Female","","","","","5"
"5 on Scale 1 to 10","1990","Baden-Württemberg","Male","","","","","5"
"5 on Scale 1 to 10","1990","Brandenburg","Female","87","0.225944544834221","0.183673679685754","0.268215409982689","5"
"5 on Scale 1 to 10","1990","Mecklenburg-Western Pomerania","Male","47","0.190176904893797","0.141036467766458","0.239317342021137","5"
"5 on Scale 1 to 10","1990","Saxony-Anhalt","Female","88","0.189166734385109","0.152106547313526","0.226226921456691","5"
"5 on Scale 1 to 10","1990","Thuringia","Male","81","0.23809655807462","0.193475424895161","0.28271769125408","5"
"5 on Scale 1 to 10","1990","Mecklenburg-Western Pomerania","Female","56","0.228275073359414","0.177158854780782","0.279391291938047","5"
"5 on Scale 1 to 10","1990","Saxony","Male","144","0.221359195477206","0.188966225029875","0.253752165924537","5"
"5 on Scale 1 to 10","1990","Saxony","Female","185","0.267024198325749","0.234528324281042","0.299520072370455","5"
"5 on Scale 1 to 10","1990","Saxony-Anhalt","Male","89","0.248645690014354","0.205414684430162","0.291876695598545","5"
"5 on Scale 1 to 10","1990","Schleswig-Holstein","Male","","","","","5"
"5 on Scale 1 to 10","1990","Hamburg","Male","","","","","5"
"5 on Scale 1 to 10","1990","Hamburg","Female","","","","","5"
"5 on Scale 1 to 10","1990","Lower Saxony","Male","","","","","5"
"5 on Scale 1 to 10","1990","Lower Saxony","Female","","","","","5"
"5 on Scale 1 to 10","1990","Bremen","Male","","","","","5"
"5 on Scale 1 to 10","1990","Baden-Württemberg","Female","","","","","5"
"5 on Scale 1 to 10","1990","Schleswig-Holstein","Female","","","","","5"
"5 on Scale 1 to 10","1990","Bavaria","Male","","","","","5"
"5 on Scale 1 to 10","1990","Bavaria","Female","","","","","5"
"5 on Scale 1 to 10","1990","Berlin","Male","23","","","","5"
"5 on Scale 1 to 10","1990","Berlin","Female","34","0.213780264056081","0.150255380888551","0.27730514722361","5"
"5 on Scale 1 to 10","1990","Brandenburg","Male","80","0.225560549841032","0.182326474703299","0.268794624978765","5"
"5 on Scale 1 to 10","1990","Thuringia","Female","84","0.220776152939322","0.179769057021512","0.261783248857131","5"
"6 on Scale 1 to 10","1990","Saxony-Anhalt","Female","53","0.14222046189277","0.109169178466667","0.175271745318873","6"
"6 on Scale 1 to 10","1990","Saxony-Anhalt","Male","42","0.119784001242343","0.0873069555830077","0.152261046901678","6"
"6 on Scale 1 to 10","1990","Thuringia","Female","64","0.155665753138296","0.119822653715675","0.191508852560918","6"
"6 on Scale 1 to 10","1990","Thuringia","Male","50","0.130561791858592","0.0952644923086113","0.165859091408572","6"
"6 on Scale 1 to 10","1990","Brandenburg","Female","50","0.126849677045905","0.0932106550402422","0.160488699051568","6"
"6 on Scale 1 to 10","1990","Mecklenburg-Western Pomerania","Male","36","0.157890485013438","0.112231388298746","0.20354958172813","6"
"6 on Scale 1 to 10","1990","Mecklenburg-Western Pomerania","Female","36","0.147739144856851","0.104524368462174","0.190953921251527","6"
"6 on Scale 1 to 10","1990","Saxony","Male","96","0.156226150748022","0.127897668419507","0.184554633076536","6"
"6 on Scale 1 to 10","1990","Saxony","Female","99","0.134270205171246","0.109227046644284","0.159313363698209","6"
"6 on Scale 1 to 10","1990","Hesse","Female","","","","","6"
"6 on Scale 1 to 10","1990","Rhineland-Palatinate,Saarland","Male","","","","","6"
"6 on Scale 1 to 10","1990","Rhineland-Palatinate,Saarland","Female","","","","","6"
"6 on Scale 1 to 10","1990","Baden-Württemberg","Male","","","","","6"
"6 on Scale 1 to 10","1990","Baden-Württemberg","Female","","","","","6"
"6 on Scale 1 to 10","1990","Hamburg","Female","","","","","6"
"6 on Scale 1 to 10","1990","Lower Saxony","Male","","","","","6"
"6 on Scale 1 to 10","1990","Lower Saxony","Female","","","","","6"
"6 on Scale 1 to 10","1990","Bremen","Male","","","","","6"
"6 on Scale 1 to 10","1990","Bremen","Female","","","","","6"
"6 on Scale 1 to 10","1990","North Rhine-Westphalia","Male","","","","","6"
"6 on Scale 1 to 10","1990","North Rhine-Westphalia","Female","","","","","6"
"6 on Scale 1 to 10","1990","Hesse","Male","","","","","6"
"6 on Scale 1 to 10","1990","Bavaria","Male","","","","","6"
"6 on Scale 1 to 10","1990","Bavaria","Female","","","","","6"
"6 on Scale 1 to 10","1990","Berlin","Male","13","","","","6"
"6 on Scale 1 to 10","1990","Berlin","Female","19","","","","6"
"6 on Scale 1 to 10","1990","Schleswig-Holstein","Male","","","","","6"
"6 on Scale 1 to 10","1990","Schleswig-Holstein","Female","","","","","6"
"6 on Scale 1 to 10","1990","Hamburg","Male","","","","","6"
"6 on Scale 1 to 10","1990","Brandenburg","Male","52","0.137413618517957","0.101799922013959","0.173027315021954","6"
"7 on Scale 1 to 10","1990","Baden-Württemberg","Female","","","","","7"
"7 on Scale 1 to 10","1990","Mecklenburg-Western Pomerania","Female","41","0.158142237885314","0.113705567568944","0.202578908201685","7"
"7 on Scale 1 to 10","1990","North Rhine-Westphalia","Female","","","","","7"
"7 on Scale 1 to 10","1990","Hesse","Male","","","","","7"
"7 on Scale 1 to 10","1990","North Rhine-Westphalia","Male","","","","","7"
"7 on Scale 1 to 10","1990","Bavaria","Male","","","","","7"
"7 on Scale 1 to 10","1990","Brandenburg","Female","70","0.190864576210156","0.15114291141074","0.230586241009572","7"
"7 on Scale 1 to 10","1990","Mecklenburg-Western Pomerania","Male","43","0.174172929837107","0.126683174201764","0.221662685472451","7"
"7 on Scale 1 to 10","1990","Schleswig-Holstein","Female","","","","","7"
"7 on Scale 1 to 10","1990","Schleswig-Holstein","Male","","","","","7"
"7 on Scale 1 to 10","1990","Hamburg","Male","","","","","7"
"7 on Scale 1 to 10","1990","Rhineland-Palatinate,Saarland","Female","","","","","7"
"7 on Scale 1 to 10","1990","Baden-Württemberg","Male","","","","","7"
"7 on Scale 1 to 10","1990","Saxony","Male","103","0.159857537120319","0.131263436703066","0.188451637537571","7"
"7 on Scale 1 to 10","1990","Hesse","Female","","","","","7"
"7 on Scale 1 to 10","1990","Rhineland-Palatinate,Saarland","Male","","","","","7"
"7 on Scale 1 to 10","1990","Hamburg","Female","","","","","7"
"7 on Scale 1 to 10","1990","Bremen","Male","","","","","7"
"7 on Scale 1 to 10","1990","Bremen","Female","","","","","7"
"7 on Scale 1 to 10","1990","Saxony-Anhalt","Female","62","0.135807021530831","0.103389043479893","0.168224999581769","7"
"7 on Scale 1 to 10","1990","Thuringia","Male","56","0.150035789794702","0.112623712515004","0.187447867074399","7"
"7 on Scale 1 to 10","1990","Thuringia","Female","57","0.125198867120073","0.0924793652092336","0.157918369030912","7"
"7 on Scale 1 to 10","1990","Lower Saxony","Male","","","","","7"
"7 on Scale 1 to 10","1990","Lower Saxony","Female","","","","","7"
"7 on Scale 1 to 10","1990","Saxony","Female","113","0.15166041923437","0.125313545785794","0.178007292682946","7"
"7 on Scale 1 to 10","1990","Saxony-Anhalt","Male","51","0.124210957963433","0.0912224868672467","0.15719942905962","7"
"7 on Scale 1 to 10","1990","Bavaria","Female","","","","","7"
"7 on Scale 1 to 10","1990","Berlin","Male","28","","","","7"
"7 on Scale 1 to 10","1990","Berlin","Female","18","","","","7"
"7 on Scale 1 to 10","1990","Brandenburg","Male","55","0.161873296237168","0.123771687678221","0.199974904796114","7"
"8 on Scale 1 to 10","1990","Bremen","Male","","","","","8"
"8 on Scale 1 to 10","1990","Bremen","Female","","","","","8"
"8 on Scale 1 to 10","1990","Brandenburg","Female","65","0.177766545868584","0.139123018934392","0.216410072802777","8"
"8 on Scale 1 to 10","1990","Mecklenburg-Western Pomerania","Male","47","0.172255410278743","0.124972994254568","0.219537826302919","8"
"8 on Scale 1 to 10","1990","Mecklenburg-Western Pomerania","Female","56","0.19616638577537","0.147805573589053","0.244527197961688","8"
"8 on Scale 1 to 10","1990","Saxony","Male","120","0.194379743799828","0.163503525500689","0.225255962098967","8"
"8 on Scale 1 to 10","1990","Saxony","Female","142","0.196857440866921","0.167650885995244","0.226063995738599","8"
"8 on Scale 1 to 10","1990","Saxony-Anhalt","Male","87","0.20251256259836","0.16231771478165","0.24270741041507","8"
"8 on Scale 1 to 10","1990","Saxony-Anhalt","Female","95","0.209915367672026","0.171378326304497","0.248452409039555","8"
"8 on Scale 1 to 10","1990","Thuringia","Male","63","0.188283828057201","0.147327342993255","0.229240313121147","8"
"8 on Scale 1 to 10","1990","Hamburg","Female","","","","","8"
"8 on Scale 1 to 10","1990","Lower Saxony","Male","","","","","8"
"8 on Scale 1 to 10","1990","Lower Saxony","Female","","","","","8"
"8 on Scale 1 to 10","1990","Hesse","Male","","","","","8"
"8 on Scale 1 to 10","1990","North Rhine-Westphalia","Male","","","","","8"
"8 on Scale 1 to 10","1990","North Rhine-Westphalia","Female","","","","","8"
"8 on Scale 1 to 10","1990","Hesse","Female","","","","","8"
"8 on Scale 1 to 10","1990","Rhineland-Palatinate,Saarland","Male","","","","","8"
"8 on Scale 1 to 10","1990","Rhineland-Palatinate,Saarland","Female","","","","","8"
"8 on Scale 1 to 10","1990","Baden-Württemberg","Male","","","","","8"
"8 on Scale 1 to 10","1990","Baden-Württemberg","Female","","","","","8"
"8 on Scale 1 to 10","1990","Bavaria","Male","","","","","8"
"8 on Scale 1 to 10","1990","Bavaria","Female","","","","","8"
"8 on Scale 1 to 10","1990","Berlin","Male","33","0.236942054760922","0.16547951096579","0.308404598556054","8"
"8 on Scale 1 to 10","1990","Berlin","Female","36","0.19816921571602","0.136403488662169","0.259934942769872","8"
"8 on Scale 1 to 10","1990","Schleswig-Holstein","Male","","","","","8"
"8 on Scale 1 to 10","1990","Schleswig-Holstein","Female","","","","","8"
"8 on Scale 1 to 10","1990","Hamburg","Male","","","","","8"
"8 on Scale 1 to 10","1990","Brandenburg","Male","76","0.226883723420786","0.18356008271346","0.270207364128112","8"
"8 on Scale 1 to 10","1990","Thuringia","Female","74","0.206661731230666","0.16662938450602","0.246694077955313","8"
"9 on Scale 1 to 10","1990","Saxony","Male","30","0.0467349182791692","0.0302661545963613","0.0632036819619771","9"
"9 on Scale 1 to 10","1990","Saxony-Anhalt","Male","17","","","","9"
"9 on Scale 1 to 10","1990","Saxony-Anhalt","Female","22","","","","9"
"9 on Scale 1 to 10","1990","Saxony","Female","28","","","","9"
"9 on Scale 1 to 10","1990","Brandenburg","Female","27","","","","9"
"9 on Scale 1 to 10","1990","Mecklenburg-Western Pomerania","Male","15","","","","9"
"9 on Scale 1 to 10","1990","Mecklenburg-Western Pomerania","Female","16","","","","9"
"9 on Scale 1 to 10","1990","Thuringia","Male","25","","","","9"
"9 on Scale 1 to 10","1990","Thuringia","Female","24","","","","9"
"9 on Scale 1 to 10","1990","Hamburg","Female","","","","","9"
"9 on Scale 1 to 10","1990","Lower Saxony","Male","","","","","9"
"9 on Scale 1 to 10","1990","Lower Saxony","Female","","","","","9"
"9 on Scale 1 to 10","1990","Bremen","Male","","","","","9"
"9 on Scale 1 to 10","1990","Bremen","Female","","","","","9"
"9 on Scale 1 to 10","1990","North Rhine-Westphalia","Male","","","","","9"
"9 on Scale 1 to 10","1990","North Rhine-Westphalia","Female","","","","","9"
"9 on Scale 1 to 10","1990","Hesse","Male","","","","","9"
"9 on Scale 1 to 10","1990","Bavaria","Male","","","","","9"
"9 on Scale 1 to 10","1990","Bavaria","Female","","","","","9"
"9 on Scale 1 to 10","1990","Berlin","Male","7","","","","9"
"9 on Scale 1 to 10","1990","Berlin","Female","11","","","","9"
"9 on Scale 1 to 10","1990","Brandenburg","Male","27","","","","9"
"9 on Scale 1 to 10","1990","Hamburg","Male","","","","","9"
"9 on Scale 1 to 10","1990","Schleswig-Holstein","Male","","","","","9"
"9 on Scale 1 to 10","1990","Schleswig-Holstein","Female","","","","","9"
"9 on Scale 1 to 10","1990","Baden-Württemberg","Male","","","","","9"
"9 on Scale 1 to 10","1990","Baden-Württemberg","Female","","","","","9"
"9 on Scale 1 to 10","1990","Hesse","Female","","","","","9"
"9 on Scale 1 to 10","1990","Rhineland-Palatinate,Saarland","Male","","","","","9"
"9 on Scale 1 to 10","1990","Rhineland-Palatinate,Saarland","Female","","","","","9"
"0 Completely dissatisfied","1991","Schleswig-Holstein","Male","","","","","0"
"0 Completely dissatisfied","1991","Schleswig-Holstein","Female","2","","","","0"
"0 Completely dissatisfied","1991","Hamburg","Male","1","","","","0"
"0 Completely dissatisfied","1991","Hamburg","Female","","","","","0"
"0 Completely dissatisfied","1991","Lower Saxony","Male","4","","","","0"
"0 Completely dissatisfied","1991","Lower Saxony","Female","3","","","","0"
"0 Completely dissatisfied","1991","Bremen","Male","","","","","0"
"0 Completely dissatisfied","1991","Bremen","Female","3","","","","0"
"0 Completely dissatisfied","1991","North Rhine-Westphalia","Male","11","","","","0"
"0 Completely dissatisfied","1991","North Rhine-Westphalia","Female","7","","","","0"
"0 Completely dissatisfied","1991","Hesse","Male","1","","","","0"
"0 Completely dissatisfied","1991","Hesse","Female","","","","","0"
"0 Completely dissatisfied","1991","Rhineland-Palatinate,Saarland","Male","","","","","0"
"0 Completely dissatisfied","1991","Rhineland-Palatinate,Saarland","Female","1","","","","0"
"0 Completely dissatisfied","1991","Baden-Württemberg","Male","2","","","","0"
"0 Completely dissatisfied","1991","Baden-Württemberg","Female","1","","","","0"
"0 Completely dissatisfied","1991","Bavaria","Male","3","","","","0"
"0 Completely dissatisfied","1991","Bavaria","Female","3","","","","0"
"0 Completely dissatisfied","1991","Berlin","Male","2","","","","0"
"0 Completely dissatisfied","1991","Berlin","Female","4","","","","0"
"0 Completely dissatisfied","1991","Brandenburg","Male","12","","","","0"
"0 Completely dissatisfied","1991","Brandenburg","Female","9","","","","0"
"0 Completely dissatisfied","1991","Mecklenburg-Western Pomerania","Male","11","","","","0"
"0 Completely dissatisfied","1991","Mecklenburg-Western Pomerania","Female","4","","","","0"
"0 Completely dissatisfied","1991","Saxony","Male","8","","","","0"
"0 Completely dissatisfied","1991","Saxony","Female","18","","","","0"
"0 Completely dissatisfied","1991","Saxony-Anhalt","Male","3","","","","0"
