"plh0162","year","migback","regtyp","n","percent","lower_confidence","upper_confidence","value"
"2 on Scale 1 to 10","1991","no migration background","Rural Area","92","0.0153977579935637","0.0116695491311779","0.0191259668559495","2"
"2 on Scale 1 to 10","1991","direct migration background","Rural Area","4","","","","2"
"2 on Scale 1 to 10","1991","indirect migration background","Urban Area","4","","","","2"
"2 on Scale 1 to 10","1991","indirect migration background","Rural Area","","","","","2"
"3 on Scale 1 to 10","1991","no migration background","Urban Area","175","0.0239279937206425","0.0201732778595551","0.0276827095817298","3"
"3 on Scale 1 to 10","1991","no migration background","Rural Area","212","0.0393175663809596","0.0334328665014874","0.0452022662604317","3"
"3 on Scale 1 to 10","1991","direct migration background","Urban Area","72","0.0383613235276067","0.0303896700522444","0.046332977002969","3"
"3 on Scale 1 to 10","1991","direct migration background","Rural Area","15","","","","3"
"3 on Scale 1 to 10","1991","indirect migration background","Urban Area","3","","","","3"
"3 on Scale 1 to 10","1991","indirect migration background","Rural Area","2","","","","3"
"4 on Scale 1 to 10","1991","no migration background","Rural Area","238","0.0504316906207625","0.0438056216941688","0.0570577595473561","4"
"4 on Scale 1 to 10","1991","direct migration background","Urban Area","103","0.0410199301418426","0.0327880714172629","0.0492517888664223","4"
"4 on Scale 1 to 10","1991","direct migration background","Rural Area","21","","","","4"
"4 on Scale 1 to 10","1991","indirect migration background","Urban Area","13","","","","4"
"4 on Scale 1 to 10","1991","no migration background","Urban Area","260","0.0382524669231586","0.0335400547393509","0.0429648791069663","4"
"4 on Scale 1 to 10","1991","indirect migration background","Rural Area","4","","","","4"
"5 on Scale 1 to 10","1991","no migration background","Urban Area","881","0.130242138790352","0.121973044451946","0.138511233128757","5"
"5 on Scale 1 to 10","1991","no migration background","Rural Area","766","0.16494212687529","0.153704744413806","0.176179509336774","5"
"5 on Scale 1 to 10","1991","direct migration background","Urban Area","338","0.135048150339522","0.120862934591259","0.149233366087785","5"
"5 on Scale 1 to 10","1991","direct migration background","Rural Area","65","0.192149166789377","0.153538888065037","0.230759445513716","5"
"5 on Scale 1 to 10","1991","indirect migration background","Urban Area","34","0.140495291859978","0.101560093357929","0.179430490362027","5"
"5 on Scale 1 to 10","1991","indirect migration background","Rural Area","4","","","","5"
"6 on Scale 1 to 10","1991","direct migration background","Rural Area","38","0.105480941323545","0.0753786265455845","0.135583256101505","6"
"6 on Scale 1 to 10","1991","indirect migration background","Urban Area","32","0.117503986984374","0.0814236940299102","0.153584279938837","6"
"6 on Scale 1 to 10","1991","indirect migration background","Rural Area","3","","","","6"
"6 on Scale 1 to 10","1991","direct migration background","Urban Area","315","0.132586503385956","0.118511179217701","0.146661827554211","6"
"6 on Scale 1 to 10","1991","no migration background","Urban Area","696","0.101683754572953","0.0942582936104455","0.109109215535461","6"
"6 on Scale 1 to 10","1991","no migration background","Rural Area","553","0.123299207016538","0.113344077353567","0.133254336679509","6"
"7 on Scale 1 to 10","1991","direct migration background","Urban Area","426","0.168426566046014","0.152893712055782","0.183959420036246","7"
"7 on Scale 1 to 10","1991","no migration background","Urban Area","1088","0.171907908722558","0.162638111104661","0.181177706340454","7"
"7 on Scale 1 to 10","1991","no migration background","Rural Area","690","0.171908014392663","0.16048374508454","0.183332283700786","7"
"7 on Scale 1 to 10","1991","direct migration background","Rural Area","66","0.155902467143359","0.120352360753571","0.191452573533147","7"
"7 on Scale 1 to 10","1991","indirect migration background","Urban Area","65","0.218314450230044","0.172028982058911","0.264599918401177","7"
"7 on Scale 1 to 10","1991","indirect migration background","Rural Area","7","","","","7"
"8 on Scale 1 to 10","1991","no migration background","Urban Area","1773","0.287946396196259","0.276821520331492","0.299071272061025","8"
"8 on Scale 1 to 10","1991","no migration background","Rural Area","932","0.239405115693408","0.226484461812681","0.252325769574134","8"
"8 on Scale 1 to 10","1991","direct migration background","Urban Area","546","0.247338384604482","0.229430623025182","0.265246146183783","8"
"8 on Scale 1 to 10","1991","direct migration background","Rural Area","115","0.30824023580104","0.262987961764694","0.353492509837386","8"
"8 on Scale 1 to 10","1991","indirect migration background","Rural Area","7","","","","8"
"8 on Scale 1 to 10","1991","indirect migration background","Urban Area","83","0.224607185338459","0.177848737450243","0.271365633226674","8"
"9 on Scale 1 to 10","1991","no migration background","Urban Area","762","0.126486195015328","0.118319629394115","0.13465276063654","9"
"9 on Scale 1 to 10","1991","indirect migration background","Urban Area","47","0.147381965842438","0.107664017421157","0.187099914263719","9"
"9 on Scale 1 to 10","1991","no migration background","Rural Area","348","0.101011803354173","0.091887407118614","0.110136199589733","9"
"9 on Scale 1 to 10","1991","direct migration background","Urban Area","198","0.110321016360627","0.0973180795388653","0.123323953182389","9"
"9 on Scale 1 to 10","1991","direct migration background","Rural Area","40","0.0760833218871703","0.0501009238377975","0.102065719936543","9"
"9 on Scale 1 to 10","1991","indirect migration background","Rural Area","7","","","","9"
"0 Completely dissatisfied","1992","no migration background","Urban Area","34","0.0057684520934714","0.00389319434658956","0.00764370984035325","0"
"0 Completely dissatisfied","1992","no migration background","Rural Area","31","0.00629026973204803","0.00382876621619484","0.00875177324790121","0"
"0 Completely dissatisfied","1992","direct migration background","Urban Area","16","","","","0"
"0 Completely dissatisfied","1992","direct migration background","Rural Area","9","","","","0"
"0 Completely dissatisfied","1992","indirect migration background","Urban Area","3","","","","0"
"0 Completely dissatisfied","1992","indirect migration background","Rural Area","","","","","0"
"1 on Scale 1 to 10","1992","no migration background","Urban Area","31","0.00437881848169764","0.00274383605784773","0.00601380090554754","1"
"1 on Scale 1 to 10","1992","direct migration background","Urban Area","14","","","","1"
"1 on Scale 1 to 10","1992","direct migration background","Rural Area","2","","","","1"
"1 on Scale 1 to 10","1992","no migration background","Rural Area","20","","","","1"
"1 on Scale 1 to 10","1992","indirect migration background","Urban Area","2","","","","1"
"1 on Scale 1 to 10","1992","indirect migration background","Rural Area","","","","","1"
"10 Completely satisfied","1992","no migration background","Urban Area","469","0.0841583206805102","0.0772837388509892","0.0910329025100313","10"
"10 Completely satisfied","1992","no migration background","Rural Area","156","0.0513232416466016","0.0444533130227097","0.0581931702704936","10"
"10 Completely satisfied","1992","direct migration background","Urban Area","129","0.0759067266147278","0.0647116544548918","0.0871017987745638","10"
"10 Completely satisfied","1992","direct migration background","Rural Area","28","","","","10"
"10 Completely satisfied","1992","indirect migration background","Urban Area","27","","","","10"
"10 Completely satisfied","1992","indirect migration background","Rural Area","9","","","","10"
"2 on Scale 1 to 10","1992","no migration background","Urban Area","89","0.013405751811007","0.0105579980746288","0.0162535055473853","2"
"2 on Scale 1 to 10","1992","direct migration background","Urban Area","34","0.0153140030469696","0.0101233487351563","0.0205046573587828","2"
"2 on Scale 1 to 10","1992","no migration background","Rural Area","97","0.0208705096490007","0.0164198677951088","0.0253211515028926","2"
"2 on Scale 1 to 10","1992","direct migration background","Rural Area","6","","","","2"
"2 on Scale 1 to 10","1992","indirect migration background","Urban Area","2","","","","2"
"2 on Scale 1 to 10","1992","indirect migration background","Rural Area","","","","","2"
"3 on Scale 1 to 10","1992","no migration background","Rural Area","190","0.0421857511340424","0.0359274047766183","0.0484440974914665","3"
"3 on Scale 1 to 10","1992","no migration background","Urban Area","201","0.0313688081096118","0.027052466715701","0.0356851495035226","3"
"3 on Scale 1 to 10","1992","direct migration background","Urban Area","75","0.0324791880120696","0.0249860867700323","0.0399722892541069","3"
"3 on Scale 1 to 10","1992","direct migration background","Rural Area","21","","","","3"
"3 on Scale 1 to 10","1992","indirect migration background","Urban Area","13","","","","3"
"3 on Scale 1 to 10","1992","indirect migration background","Rural Area","4","","","","3"
"4 on Scale 1 to 10","1992","direct migration background","Urban Area","148","0.0595481698959853","0.0495451450297149","0.0695511947622556","4"
"4 on Scale 1 to 10","1992","direct migration background","Rural Area","32","0.086932562630347","0.0593573688415337","0.11450775641916","4"
"4 on Scale 1 to 10","1992","indirect migration background","Urban Area","19","","","","4"
"4 on Scale 1 to 10","1992","no migration background","Urban Area","274","0.0393350732497806","0.0345215452481411","0.0441486012514201","4"
"4 on Scale 1 to 10","1992","no migration background","Rural Area","278","0.0723391638820877","0.0642739217861746","0.0804044059780008","4"
"4 on Scale 1 to 10","1992","indirect migration background","Rural Area","4","","","","4"
"5 on Scale 1 to 10","1992","no migration background","Rural Area","741","0.164399923403738","0.152860447201774","0.175939399605702","5"
"5 on Scale 1 to 10","1992","no migration background","Urban Area","891","0.136489476114183","0.127988457753473","0.144990494474894","5"
"5 on Scale 1 to 10","1992","direct migration background","Urban Area","356","0.163323870913854","0.147698426345439","0.178949315482269","5"
"5 on Scale 1 to 10","1992","direct migration background","Rural Area","65","0.125248601516795","0.092851610897803","0.157645592135787","5"
"5 on Scale 1 to 10","1992","indirect migration background","Urban Area","49","0.213645965746489","0.170643655772979","0.25664827572","5"
"5 on Scale 1 to 10","1992","indirect migration background","Rural Area","5","","","","5"
"6 on Scale 1 to 10","1992","direct migration background","Urban Area","281","0.125133832190908","0.111148040848853","0.139119623532963","6"
"6 on Scale 1 to 10","1992","no migration background","Urban Area","749","0.112308967067657","0.104490426637757","0.120127507497558","6"
"6 on Scale 1 to 10","1992","indirect migration background","Rural Area","4","","","","6"
"6 on Scale 1 to 10","1992","no migration background","Rural Area","589","0.131317215459054","0.12080177436701","0.141832656551098","6"
"6 on Scale 1 to 10","1992","direct migration background","Rural Area","47","0.137137698568111","0.103469096812877","0.170806300323346","6"
"6 on Scale 1 to 10","1992","indirect migration background","Urban Area","26","","","","6"
"7 on Scale 1 to 10","1992","no migration background","Rural Area","770","0.193034297527873","0.180746307987881","0.205322287067866","7"
"7 on Scale 1 to 10","1992","direct migration background","Rural Area","67","0.168986762164919","0.132308713859472","0.205664810470367","7"
"7 on Scale 1 to 10","1992","no migration background","Urban Area","1207","0.191048466798722","0.181313811386427","0.200783122211018","7"
"7 on Scale 1 to 10","1992","direct migration background","Urban Area","456","0.1951936860192","0.178440113449721","0.211947258588679","7"
"7 on Scale 1 to 10","1992","indirect migration background","Urban Area","78","0.170450359867578","0.130999585850365","0.209901133884792","7"
"7 on Scale 1 to 10","1992","indirect migration background","Rural Area","8","","","","7"
"8 on Scale 1 to 10","1992","no migration background","Rural Area","810","0.226453545388243","0.213422813261731","0.239484277514754","8"
"8 on Scale 1 to 10","1992","no migration background","Urban Area","1686","0.27847735673745","0.267377752863108","0.289576960611792","8"
"8 on Scale 1 to 10","1992","direct migration background","Urban Area","460","0.228611180310749","0.210860530180589","0.246361830440909","8"
"8 on Scale 1 to 10","1992","indirect migration background","Rural Area","14","","","","8"
"8 on Scale 1 to 10","1992","indirect migration background","Urban Area","81","0.256004938932034","0.210217687311976","0.301792190552091","8"
"8 on Scale 1 to 10","1992","direct migration background","Rural Area","86","0.236320778899431","0.194740983647798","0.277900574151063","8"
"9 on Scale 1 to 10","1992","no migration background","Urban Area","634","0.103260508855908","0.095725429477812","0.110795588234004","9"
"9 on Scale 1 to 10","1992","no migration background","Rural Area","281","0.0876301606281172","0.0788268035310501","0.0964335177251843","9"
"9 on Scale 1 to 10","1992","direct migration background","Urban Area","181","0.0918806763133782","0.0796707677619233","0.104090584864833","9"
"9 on Scale 1 to 10","1992","direct migration background","Rural Area","38","0.0823992847463031","0.055486136888658","0.109312432603948","9"
"9 on Scale 1 to 10","1992","indirect migration background","Urban Area","49","0.115654847804383","0.0821020918534831","0.149207603755284","9"
"9 on Scale 1 to 10","1992","indirect migration background","Rural Area","8","","","","9"
"0 Completely dissatisfied","1993","no migration background","Rural Area","25","","","","0"
"0 Completely dissatisfied","1993","direct migration background","Urban Area","15","","","","0"
"0 Completely dissatisfied","1993","direct migration background","Rural Area","5","","","","0"
"0 Completely dissatisfied","1993","no migration background","Urban Area","29","","","","0"
"0 Completely dissatisfied","1993","indirect migration background","Urban Area","1","","","","0"
"0 Completely dissatisfied","1993","indirect migration background","Rural Area","","","","","0"
"1 on Scale 1 to 10","1993","no migration background","Urban Area","26","","","","1"
"1 on Scale 1 to 10","1993","direct migration background","Urban Area","11","","","","1"
"1 on Scale 1 to 10","1993","direct migration background","Rural Area","3","","","","1"
"1 on Scale 1 to 10","1993","no migration background","Rural Area","24","","","","1"
"1 on Scale 1 to 10","1993","indirect migration background","Urban Area","2","","","","1"
"1 on Scale 1 to 10","1993","indirect migration background","Rural Area","","","","","1"
"10 Completely satisfied","1993","no migration background","Urban Area","602","0.106793763642372","0.099136794413397","0.114450732871348","10"
"10 Completely satisfied","1993","no migration background","Rural Area","226","0.0781784546539619","0.0697682870975688","0.086588622210355","10"
"10 Completely satisfied","1993","direct migration background","Rural Area","23","","","","10"
"10 Completely satisfied","1993","direct migration background","Urban Area","143","0.10254465471413","0.0895201213814264","0.115569188046834","10"
"10 Completely satisfied","1993","indirect migration background","Urban Area","33","0.125861781254766","0.0933564132945749","0.158367149214956","10"
"10 Completely satisfied","1993","indirect migration background","Rural Area","4","","","","10"
"2 on Scale 1 to 10","1993","no migration background","Urban Area","98","0.0164116421696132","0.013261785502961","0.0195614988362655","2"
"2 on Scale 1 to 10","1993","no migration background","Rural Area","78","0.0193119029424612","0.015000529248989","0.0236232766359333","2"
"2 on Scale 1 to 10","1993","direct migration background","Urban Area","50","0.0215216406856816","0.0152912893970964","0.0277519919742668","2"
"2 on Scale 1 to 10","1993","direct migration background","Rural Area","8","","","","2"
"2 on Scale 1 to 10","1993","indirect migration background","Urban Area","9","","","","2"
"2 on Scale 1 to 10","1993","indirect migration background","Rural Area","2","","","","2"
"3 on Scale 1 to 10","1993","direct migration background","Urban Area","78","0.030463147428267","0.0230846355530385","0.0378416593034956","3"
"3 on Scale 1 to 10","1993","direct migration background","Rural Area","20","","","","3"
"3 on Scale 1 to 10","1993","no migration background","Urban Area","192","0.0278710709797929","0.0237902565646854","0.0319518853949005","3"
"3 on Scale 1 to 10","1993","no migration background","Rural Area","131","0.029188305743187","0.0239146761431091","0.034461935343265","3"
"3 on Scale 1 to 10","1993","indirect migration background","Urban Area","10","","","","3"
"3 on Scale 1 to 10","1993","indirect migration background","Rural Area","1","","","","3"
"4 on Scale 1 to 10","1993","no migration background","Rural Area","160","0.0369006406383929","0.0309946850016439","0.0428065962751419","4"
"4 on Scale 1 to 10","1993","direct migration background","Rural Area","30","0.0683659936496764","0.043540632843312","0.0931913544560408","4"
"4 on Scale 1 to 10","1993","indirect migration background","Rural Area","2","","","","4"
"4 on Scale 1 to 10","1993","indirect migration background","Urban Area","25","","","","4"
"4 on Scale 1 to 10","1993","no migration background","Urban Area","238","0.0334095050804388","0.0289543342286084","0.0378646759322692","4"
"4 on Scale 1 to 10","1993","direct migration background","Urban Area","146","0.0688738968444473","0.0580013618912395","0.0797464317976552","4"
"5 on Scale 1 to 10","1993","no migration background","Urban Area","733","0.115367068134175","0.107446970020989","0.123287166247361","5"
"5 on Scale 1 to 10","1993","direct migration background","Urban Area","377","0.16357343300974","0.147692737190213","0.179454128829267","5"
"5 on Scale 1 to 10","1993","direct migration background","Rural Area","63","0.14004747819456","0.105910291968111","0.174184664421009","5"
"5 on Scale 1 to 10","1993","indirect migration background","Urban Area","46","0.134323130060433","0.10090582648986","0.167740433631006","5"
"5 on Scale 1 to 10","1993","indirect migration background","Rural Area","10","","","","5"
"5 on Scale 1 to 10","1993","no migration background","Rural Area","613","0.136714894440113","0.125952157633873","0.147477631246352","5"
"6 on Scale 1 to 10","1993","no migration background","Urban Area","697","0.107664460132789","0.0999800884833973","0.11534883178218","6"
"6 on Scale 1 to 10","1993","no migration background","Rural Area","508","0.123847572411157","0.113527772812186","0.134167372010129","6"
"6 on Scale 1 to 10","1993","direct migration background","Urban Area","297","0.123879761739397","0.109735467876321","0.138024055602473","6"
"6 on Scale 1 to 10","1993","direct migration background","Rural Area","46","0.100821562912503","0.0712037836391215","0.130439342185884","6"
"6 on Scale 1 to 10","1993","indirect migration background","Urban Area","49","0.119222145654889","0.0874658559380671","0.150978435371711","6"
"6 on Scale 1 to 10","1993","indirect migration background","Rural Area","9","","","","6"
"7 on Scale 1 to 10","1993","no migration background","Urban Area","1150","0.174577025225959","0.165165935734458","0.183988114717459","7"
"7 on Scale 1 to 10","1993","indirect migration background","Rural Area","14","","","","7"
"7 on Scale 1 to 10","1993","no migration background","Rural Area","844","0.211104307622286","0.198319446337","0.223889168907572","7"
"7 on Scale 1 to 10","1993","direct migration background","Urban Area","389","0.173654651531474","0.157390806125207","0.189918496937742","7"
"7 on Scale 1 to 10","1993","indirect migration background","Urban Area","67","0.16501949851066","0.128642748642547","0.201396248378774","7"
"7 on Scale 1 to 10","1993","direct migration background","Rural Area","69","0.225579925353301","0.184465770896944","0.266694079809658","7"
"8 on Scale 1 to 10","1993","no migration background","Urban Area","1702","0.274773558252014","0.263706495657745","0.285840620846284","8"
"8 on Scale 1 to 10","1993","no migration background","Rural Area","956","0.250351149916411","0.236779226035571","0.263923073797251","8"
"8 on Scale 1 to 10","1993","direct migration background","Urban Area","410","0.217315939629744","0.199609213529166","0.235022665730322","8"
"8 on Scale 1 to 10","1993","indirect migration background","Rural Area","25","","","","8"
"8 on Scale 1 to 10","1993","direct migration background","Rural Area","92","0.190617133736543","0.151979474458602","0.229254793014484","8"
"8 on Scale 1 to 10","1993","indirect migration background","Urban Area","117","0.248443029448695","0.206097023218745","0.290789035678644","8"
"9 on Scale 1 to 10","1993","no migration background","Rural Area","349","0.104332458338519","0.094755649499205","0.113909267177832","9"
"9 on Scale 1 to 10","1993","direct migration background","Urban Area","168","0.0874450859265413","0.0753168833545467","0.099573288498536","9"
"9 on Scale 1 to 10","1993","no migration background","Urban Area","783","0.132846535146994","0.124431979630473","0.141261090663514","9"
"9 on Scale 1 to 10","1993","indirect migration background","Urban Area","41","0.0999804916541409","0.0705835811024059","0.129377402205876","9"
"9 on Scale 1 to 10","1993","indirect migration background","Rural Area","5","","","","9"
"9 on Scale 1 to 10","1993","direct migration background","Rural Area","38","0.113256074441838","0.0820827800474136","0.144429368836263","9"
"0 Completely dissatisfied","1994","no migration background","Urban Area","","","","","0"
"0 Completely dissatisfied","1994","no migration background","Rural Area","","","","","0"
"0 Completely dissatisfied","1994","direct migration background","Urban Area","","","","","0"
"0 Completely dissatisfied","1994","direct migration background","Rural Area","","","","","0"
"0 Completely dissatisfied","1994","indirect migration background","Urban Area","","","","","0"
"0 Completely dissatisfied","1994","indirect migration background","Rural Area","","","","","0"
"1 on Scale 1 to 10","1994","no migration background","Urban Area","","","","","1"
"1 on Scale 1 to 10","1994","no migration background","Rural Area","","","","","1"
"1 on Scale 1 to 10","1994","direct migration background","Urban Area","","","","","1"
"1 on Scale 1 to 10","1994","direct migration background","Rural Area","","","","","1"
"1 on Scale 1 to 10","1994","indirect migration background","Urban Area","","","","","1"
"1 on Scale 1 to 10","1994","indirect migration background","Rural Area","","","","","1"
"10 Completely satisfied","1994","no migration background","Urban Area","","","","","10"
"10 Completely satisfied","1994","no migration background","Rural Area","","","","","10"
"10 Completely satisfied","1994","direct migration background","Urban Area","","","","","10"
"10 Completely satisfied","1994","direct migration background","Rural Area","","","","","10"
"10 Completely satisfied","1994","indirect migration background","Urban Area","","","","","10"
"10 Completely satisfied","1994","indirect migration background","Rural Area","","","","","10"
"2 on Scale 1 to 10","1994","no migration background","Rural Area","","","","","2"
"2 on Scale 1 to 10","1994","direct migration background","Urban Area","","","","","2"
"2 on Scale 1 to 10","1994","direct migration background","Rural Area","","","","","2"
"2 on Scale 1 to 10","1994","indirect migration background","Urban Area","","","","","2"
"2 on Scale 1 to 10","1994","indirect migration background","Rural Area","","","","","2"
"2 on Scale 1 to 10","1994","no migration background","Urban Area","","","","","2"
"3 on Scale 1 to 10","1994","no migration background","Urban Area","","","","","3"
"3 on Scale 1 to 10","1994","direct migration background","Rural Area","","","","","3"
"3 on Scale 1 to 10","1994","no migration background","Rural Area","","","","","3"
"3 on Scale 1 to 10","1994","direct migration background","Urban Area","","","","","3"
"3 on Scale 1 to 10","1994","indirect migration background","Urban Area","","","","","3"
"3 on Scale 1 to 10","1994","indirect migration background","Rural Area","","","","","3"
"4 on Scale 1 to 10","1994","indirect migration background","Urban Area","","","","","4"
"4 on Scale 1 to 10","1994","no migration background","Urban Area","","","","","4"
"4 on Scale 1 to 10","1994","no migration background","Rural Area","","","","","4"
