"year","migback","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2006","indirect migration background","general elemantary","","","","","","","","","","",""
"2006","indirect migration background","higher education","","","","","","","","","","",""
"2006","indirect migration background","higher vocational","","","","","","","","","","",""
"2006","indirect migration background","in school","","","","","","","","","","",""
"2006","indirect migration background","inadequately","","","","","","","","","","",""
"2006","indirect migration background","middle vocational","","","","","","","","","","",""
"2006","indirect migration background","vocational + Abi","","","","","","","","","","",""
"2006","no migration background","general elemantary","","","","","","","","","","",""
"2006","no migration background","higher education","","","","","","","","","","",""
"2006","no migration background","higher vocational","","","","","","","","","","",""
"2006","no migration background","in school","","","","","","","","","","",""
"2006","no migration background","inadequately","","","","","","","","","","",""
"2006","no migration background","middle vocational","","","","","","","","","","",""
"2006","no migration background","vocational + Abi","","","","","","","","","","",""
"2007","direct migration background","general elemantary","","","","","","","","","","",""
"2007","direct migration background","higher education","","","","","","","","","","",""
"2007","direct migration background","higher vocational","","","","","","","","","","",""
"2007","direct migration background","in school","","","","","","","","","","",""
"2007","direct migration background","inadequately","","","","","","","","","","",""
"2007","direct migration background","middle vocational","","","","","","","","","","",""
"2007","direct migration background","vocational + Abi","","","","","","","","","","",""
"2007","indirect migration background","general elemantary","","","","","","","","","","",""
"2007","indirect migration background","higher education","","","","","","","","","","",""
"2007","indirect migration background","higher vocational","","","","","","","","","","",""
"2007","indirect migration background","in school","","","","","","","","","","",""
"2007","indirect migration background","inadequately","","","","","","","","","","",""
"2007","indirect migration background","middle vocational","","","","","","","","","","",""
"2007","indirect migration background","vocational + Abi","","","","","","","","","","",""
"2007","no migration background","general elemantary","","","","","","","","","","",""
"2007","no migration background","higher education","","","","","","","","","","",""
"2007","no migration background","higher vocational","","","","","","","","","","",""
"2007","no migration background","in school","","","","","","","","","","",""
"2007","no migration background","inadequately","","","","","","","","","","",""
"2007","no migration background","middle vocational","","","","","","","","","","",""
"2007","no migration background","vocational + Abi","","","","","","","","","","",""
"2008","direct migration background","general elemantary","","","","","","","","","","",""
"2008","direct migration background","higher education","","","","","","","","","","",""
"2008","direct migration background","higher vocational","","","","","","","","","","",""
"2008","direct migration background","in school","","","","","","","","","","",""
"2008","direct migration background","inadequately","","","","","","","","","","",""
"2008","direct migration background","middle vocational","","","","","","","","","","",""
"2008","direct migration background","vocational + Abi","","","","","","","","","","",""
"2008","indirect migration background","general elemantary","","","","","","","","","","",""
"2008","indirect migration background","higher education","","","","","","","","","","",""
"2008","indirect migration background","higher vocational","","","","","","","","","","",""
"2008","indirect migration background","in school","","","","","","","","","","",""
"2008","indirect migration background","inadequately","","","","","","","","","","",""
"2008","indirect migration background","middle vocational","","","","","","","","","","",""
"2008","indirect migration background","vocational + Abi","","","","","","","","","","",""
"2008","no migration background","general elemantary","","","","","","","","","","",""
"2008","no migration background","higher education","","","","","","","","","","",""
"2008","no migration background","higher vocational","","","","","","","","","","",""
"2008","no migration background","in school","","","","","","","","","","",""
"2008","no migration background","inadequately","","","","","","","","","","",""
"2008","no migration background","middle vocational","","","","","","","","","","",""
"2008","no migration background","vocational + Abi","","","","","","","","","","",""
"2009","direct migration background","general elemantary","6.07","6","356","4","5","7","7","5.95","6.19","6","7"
"2009","direct migration background","higher education","6.23","6","294","5","6","7","7","6.12","6.34","6","7"
"2009","direct migration background","higher vocational","6.39","7","95","5","6","7","7","6.21","6.57","6","7"
"2009","direct migration background","in school","","","","","","","","","","",""
"2009","direct migration background","inadequately","5.94","6","91","4","5","7","7","5.64","6.24","6","7"
"2009","direct migration background","middle vocational","6.19","7","610","5","6","7","7","6.1","6.28","6","7"
"2009","direct migration background","vocational + Abi","6.17","6","168","5","6","7","7","6.03","6.31","6","7"
"2009","indirect migration background","general elemantary","6.1","6","145","5","6","7","7","5.91","6.29","6","7"
"2009","indirect migration background","higher education","5.97","6","88","5","6","6","7","5.77","6.17","6","6"
"2009","indirect migration background","higher vocational","6.47","7","30","5","6","7","7","6.07","6.87","6","7"
"2009","indirect migration background","in school","5.43","6","48","4","5","6","7","5.04","5.82","5","6"
"2009","indirect migration background","inadequately","","","","","","","","","","",""
"2009","indirect migration background","middle vocational","6.14","6","288","5","6","7","7","6.02","6.26","6","7"
"2009","indirect migration background","vocational + Abi","6.56","7","36","6","6","7","7","6.35","6.77","6","7"
"2009","no migration background","general elemantary","5.97","6","1277","4","5","7","7","5.9","6.04","6","6"
"2009","no migration background","higher education","6.07","6","3649","5","6","7","7","6.04","6.1","6","6"
"2009","no migration background","higher vocational","6.24","7","1197","5","6","7","7","6.18","6.3","6","7"
"2009","no migration background","in school","5.35","5","251","4","4","6","7","5.2","5.5","5","6"
"2009","no migration background","inadequately","5.67","6","67","4","5","7","7","5.33","6.01","6","6"
"2009","no migration background","middle vocational","6.15","6","8143","5","6","7","7","6.13","6.17","6","6"
"2009","no migration background","vocational + Abi","6.07","6","794","5","6","7","7","6","6.14","6","6"
"2010","direct migration background","general elemantary","","","","","","","","","","",""
"2010","direct migration background","higher education","","","","","","","","","","",""
"2010","direct migration background","higher vocational","","","","","","","","","","",""
"2010","direct migration background","in school","","","","","","","","","","",""
"2010","direct migration background","inadequately","","","","","","","","","","",""
"2010","direct migration background","middle vocational","","","","","","","","","","",""
"2010","direct migration background","vocational + Abi","","","","","","","","","","",""
"2010","indirect migration background","general elemantary","","","","","","","","","","",""
"2010","indirect migration background","higher education","","","","","","","","","","",""
"2010","indirect migration background","higher vocational","","","","","","","","","","",""
"2010","indirect migration background","in school","","","","","","","","","","",""
"2010","indirect migration background","inadequately","","","","","","","","","","",""
"2010","indirect migration background","middle vocational","","","","","","","","","","",""
"2010","indirect migration background","vocational + Abi","","","","","","","","","","",""
"2010","no migration background","general elemantary","","","","","","","","","","",""
"2010","no migration background","higher education","","","","","","","","","","",""
"2010","no migration background","higher vocational","","","","","","","","","","",""
"2010","no migration background","in school","","","","","","","","","","",""
"2010","no migration background","inadequately","","","","","","","","","","",""
"2010","no migration background","middle vocational","","","","","","","","","","",""
"2010","no migration background","vocational + Abi","","","","","","","","","","",""
"2011","direct migration background","general elemantary","","","","","","","","","","",""
"2011","direct migration background","higher education","","","","","","","","","","",""
"2011","direct migration background","higher vocational","","","","","","","","","","",""
"2011","direct migration background","in school","","","","","","","","","","",""
"2011","direct migration background","inadequately","","","","","","","","","","",""
"2011","direct migration background","middle vocational","","","","","","","","","","",""
"2011","direct migration background","vocational + Abi","","","","","","","","","","",""
"2011","indirect migration background","general elemantary","","","","","","","","","","",""
"2011","indirect migration background","higher education","","","","","","","","","","",""
"2011","indirect migration background","higher vocational","","","","","","","","","","",""
"2011","indirect migration background","in school","","","","","","","","","","",""
"2011","indirect migration background","inadequately","","","","","","","","","","",""
"2011","indirect migration background","middle vocational","","","","","","","","","","",""
"2011","indirect migration background","vocational + Abi","","","","","","","","","","",""
"2011","no migration background","general elemantary","","","","","","","","","","",""
"2011","no migration background","higher education","","","","","","","","","","",""
"2011","no migration background","higher vocational","","","","","","","","","","",""
"2011","no migration background","in school","","","","","","","","","","",""
"2011","no migration background","inadequately","","","","","","","","","","",""
"2011","no migration background","middle vocational","","","","","","","","","","",""
"2011","no migration background","vocational + Abi","","","","","","","","","","",""
"2012","direct migration background","general elemantary","6.11","7","214","5","5","7","7","5.96","6.26","6","7"
"2012","direct migration background","higher education","6.31","7","228","5","6","7","7","6.19","6.43","6","7"
"2012","direct migration background","higher vocational","","","","","","","","","","",""
"2012","direct migration background","in school","","","","","","","","","","",""
"2012","direct migration background","inadequately","5.92","6","67","4","5","7","7","5.61","6.23","5","6"
"2012","direct migration background","middle vocational","6.3","7","385","5","6","7","7","6.2","6.4","6","7"
"2012","direct migration background","vocational + Abi","6.32","7","145","5","6","7","7","6.17","6.47","6","7"
"2012","indirect migration background","general elemantary","5.74","6","87","4","5","7","7","5.49","5.99","6","6"
"2012","indirect migration background","higher education","6.08","6","75","5","6","7","7","5.82","6.34","6","6"
"2012","indirect migration background","higher vocational","","","","","","","","","","",""
"2012","indirect migration background","in school","5.53","5","35","5","5","6","7","5.25","5.81","5","6"
"2012","indirect migration background","inadequately","","","","","","","","","","",""
"2012","indirect migration background","middle vocational","6.2","6","180","5","6","7","7","6.05","6.35","6","7"
"2012","indirect migration background","vocational + Abi","6.21","6","47","5","6","7","7","5.98","6.44","6","7"
"2012","no migration background","general elemantary","5.89","6","479","4","5","7","7","5.78","6","6","6"
"2012","no migration background","higher education","6.06","6","1193","5","6","7","7","6.01","6.11","6","6"
"2012","no migration background","higher vocational","6.25","6","318","5","6","7","7","6.16","6.34","6","7"
"2012","no migration background","in school","5.45","6","148","4","5","6","7","5.28","5.62","5","6"
"2012","no migration background","inadequately","5.57","5","74","4","5","7","7","5.3","5.84","5","6"
"2012","no migration background","middle vocational","6.28","6","2686","5","6","7","7","6.25","6.31","6","6"
"2012","no migration background","vocational + Abi","6.17","6","565","5","6","7","7","6.1","6.24","6","6"
"2013","direct migration background","general elemantary","6.16","6","331","5","6","7","7","6.04","6.28","6","7"
"2013","direct migration background","higher education","6.21","6","353","5","6","7","7","6.1","6.32","6","7"
"2013","direct migration background","higher vocational","6","7","71","5","6","7","7","5.7","6.3","6","7"
"2013","direct migration background","in school","","","","","","","","","","",""
"2013","direct migration background","inadequately","6.02","6","66","4","5","7","7","5.72","6.32","6","7"
"2013","direct migration background","middle vocational","6.25","7","631","5","6","7","7","6.17","6.33","6","7"
"2013","direct migration background","vocational + Abi","6.32","6.69","188","5","6","7","7","6.2","6.44","6","7"
"2013","indirect migration background","general elemantary","6.19","6","116","5","6","7","7","5.98","6.4","6","7"
"2013","indirect migration background","higher education","6.16","6","114","5","6","7","7","5.99","6.33","6","6"
"2013","indirect migration background","higher vocational","6.65","7","30","6","6","7","7","6.42","6.88","6","7"
"2013","indirect migration background","in school","5.6","6","53","4","5","6","7","5.3","5.9","5","6"
"2013","indirect migration background","inadequately","","","","","","","","","","",""
"2013","indirect migration background","middle vocational","6.1","6","307","5","6","7","7","5.99","6.21","6","7"
"2013","indirect migration background","vocational + Abi","6.1","6","37","5","6","7","7","5.79","6.41","6","7"
"2013","no migration background","general elemantary","6.04","6","1384","5","5","7","7","5.98","6.1","6","6"
"2013","no migration background","higher education","6.11","6","3996","5","6","7","7","6.08","6.14","6","6"
"2013","no migration background","higher vocational","6.21","6","1227","5","6","7","7","6.16","6.26","6","6"
"2013","no migration background","in school","5.45","6","194","4","5","6","7","5.29","5.61","5","6"
"2013","no migration background","inadequately","5.89","6","114","4","5","7","7","5.63","6.15","6","7"
"2013","no migration background","middle vocational","6.22","6","8465","5","6","7","7","6.2","6.24","6","6"
"2013","no migration background","vocational + Abi","6.16","6","870","5","6","7","7","6.1","6.22","6","6"
"2014","direct migration background","general elemantary","","","","","","","","","","",""
"2014","direct migration background","higher education","","","","","","","","","","",""
"2014","direct migration background","higher vocational","","","","","","","","","","",""
"2014","direct migration background","in school","","","","","","","","","","",""
"2014","direct migration background","inadequately","","","","","","","","","","",""
"2014","direct migration background","middle vocational","","","","","","","","","","",""
"2014","direct migration background","vocational + Abi","","","","","","","","","","",""
"2014","indirect migration background","general elemantary","","","","","","","","","","",""
"2014","indirect migration background","higher education","","","","","","","","","","",""
"2014","indirect migration background","higher vocational","","","","","","","","","","",""
"2014","indirect migration background","in school","","","","","","","","","","",""
"2014","indirect migration background","inadequately","","","","","","","","","","",""
"2014","indirect migration background","middle vocational","","","","","","","","","","",""
"2014","indirect migration background","vocational + Abi","","","","","","","","","","",""
"2014","no migration background","general elemantary","","","","","","","","","","",""
"2014","no migration background","higher education","","","","","","","","","","",""
"2014","no migration background","higher vocational","","","","","","","","","","",""
"2014","no migration background","in school","","","","","","","","","","",""
"2014","no migration background","inadequately","","","","","","","","","","",""
"2014","no migration background","middle vocational","","","","","","","","","","",""
"2014","no migration background","vocational + Abi","","","","","","","","","","",""
"2015","direct migration background","general elemantary","","","","","","","","","","",""
"2015","direct migration background","higher education","","","","","","","","","","",""
"2015","direct migration background","higher vocational","","","","","","","","","","",""
"2015","direct migration background","in school","","","","","","","","","","",""
"2015","direct migration background","inadequately","","","","","","","","","","",""
"2015","direct migration background","middle vocational","","","","","","","","","","",""
"2015","direct migration background","vocational + Abi","","","","","","","","","","",""
"2015","indirect migration background","general elemantary","","","","","","","","","","",""
"2015","indirect migration background","higher education","","","","","","","","","","",""
"2015","indirect migration background","higher vocational","","","","","","","","","","",""
"2015","indirect migration background","in school","","","","","","","","","","",""
"2015","indirect migration background","inadequately","","","","","","","","","","",""
"2015","indirect migration background","middle vocational","","","","","","","","","","",""
"2015","indirect migration background","vocational + Abi","","","","","","","","","","",""
"2015","no migration background","general elemantary","","","","","","","","","","",""
"2015","no migration background","higher education","","","","","","","","","","",""
"2015","no migration background","higher vocational","","","","","","","","","","",""
"2015","no migration background","in school","","","","","","","","","","",""
"2015","no migration background","inadequately","","","","","","","","","","",""
"2015","no migration background","middle vocational","","","","","","","","","","",""
"2015","no migration background","vocational + Abi","","","","","","","","","","",""
"2016","direct migration background","general elemantary","","","","","","","","","","",""
"2016","direct migration background","higher education","","","","","","","","","","",""
"2016","direct migration background","higher vocational","","","","","","","","","","",""
"2016","direct migration background","in school","","","","","","","","","","",""
"2016","direct migration background","inadequately","","","","","","","","","","",""
"2016","direct migration background","middle vocational","","","","","","","","","","",""
"2016","direct migration background","vocational + Abi","","","","","","","","","","",""
"2016","indirect migration background","general elemantary","","","","","","","","","","",""
"2016","indirect migration background","higher education","","","","","","","","","","",""
"2016","indirect migration background","higher vocational","","","","","","","","","","",""
"2016","indirect migration background","in school","","","","","","","","","","",""
"2016","indirect migration background","inadequately","","","","","","","","","","",""
"2016","indirect migration background","middle vocational","","","","","","","","","","",""
"2016","indirect migration background","vocational + Abi","","","","","","","","","","",""
"2016","no migration background","general elemantary","","","","","","","","","","",""
"2016","no migration background","higher education","","","","","","","","","","",""
"2016","no migration background","higher vocational","","","","","","","","","","",""
"2016","no migration background","in school","","","","","","","","","","",""
"2016","no migration background","inadequately","","","","","","","","","","",""
"2016","no migration background","middle vocational","","","","","","","","","","",""
"2016","no migration background","vocational + Abi","","","","","","","","","","",""
"2017","direct migration background","general elemantary","6.23","7","1282","5","6","7","7","6.17","6.29","7","7"
"2017","direct migration background","higher education","6.18","6","1656","5","6","7","7","6.14","6.22","7","7"
"2017","direct migration background","higher vocational","6.07","6","90","5","6","7","7","5.88","6.26","6","6"
"2017","direct migration background","in school","5.08","5","35","3","4","6","7","4.62","5.54","5","6"
"2017","direct migration background","inadequately","6.11","7","1145","4","5","7","7","6.05","6.17","7","7"
"2017","direct migration background","middle vocational","6.13","6","1988","5","6","7","7","6.09","6.17","7","7"
"2017","direct migration background","vocational + Abi","6.21","6","713","5","6","7","7","6.14","6.28","6","7"
"2017","indirect migration background","general elemantary","5.86","6","280","4","5","7","7","5.71","6.01","6","6"
"2017","indirect migration background","higher education","5.97","6","284","5","6","7","7","5.85","6.09","6","6"
"2017","indirect migration background","higher vocational","5.95","6","59","5","5","7","7","5.69","6.21","6","7"
"2017","indirect migration background","in school","5.47","6","88","3","4","7","7","5.16","5.78","5","6"
"2017","indirect migration background","inadequately","6","6","38","4","5","7","7","5.59","6.41","6","7"
"2017","indirect migration background","middle vocational","5.94","6","721","4","5","7","7","5.86","6.02","6","6"
"2017","indirect migration background","vocational + Abi","5.82","6","130","5","5","7","7","5.66","5.98","6","6"
"2017","no migration background","general elemantary","5.94","6","1705","4","5","7","7","5.89","5.99","6","6"
"2017","no migration background","higher education","5.99","6","5070","5","6","7","7","5.96","6.02","6","6"
"2017","no migration background","higher vocational","6.11","6","1389","5","6","7","7","6.06","6.16","6","6"
"2017","no migration background","in school","5.41","6","289","4","5","6","7","5.27","5.55","5","6"
"2017","no migration background","inadequately","5.99","6","167","4","5","7","7","5.82","6.16","6","6"
"2017","no migration background","middle vocational","6.13","6","9835","5","6","7","7","6.11","6.15","6","6"
"2017","no migration background","vocational + Abi","6.13","6","1441","5","6","7","7","6.08","6.18","6","6"
"2018","direct migration background","general elemantary","","","","","","","","","","",""
"2018","direct migration background","higher education","","","","","","","","","","",""
"2018","direct migration background","higher vocational","","","","","","","","","","",""
"2018","direct migration background","in school","","","","","","","","","","",""
"2018","direct migration background","inadequately","","","","","","","","","","",""
"2018","direct migration background","middle vocational","","","","","","","","","","",""
"2018","direct migration background","vocational + Abi","","","","","","","","","","",""
"2018","indirect migration background","general elemantary","","","","","","","","","","",""
"2018","indirect migration background","higher education","","","","","","","","","","",""
"2018","indirect migration background","higher vocational","","","","","","","","","","",""
"2018","indirect migration background","in school","","","","","","","","","","",""
"2018","indirect migration background","inadequately","","","","","","","","","","",""
"2018","indirect migration background","middle vocational","","","","","","","","","","",""
"2018","indirect migration background","vocational + Abi","","","","","","","","","","",""
"2018","no migration background","general elemantary","","","","","","","","","","",""
"2018","no migration background","higher education","","","","","","","","","","",""
"2018","no migration background","higher vocational","","","","","","","","","","",""
"2018","no migration background","in school","","","","","","","","","","",""
"2018","no migration background","inadequately","","","","","","","","","","",""
"2018","no migration background","middle vocational","","","","","","","","","","",""
"2018","no migration background","vocational + Abi","","","","","","","","","","",""
"2019","direct migration background","general elemantary","6.05","6","588","4","6","7","7","5.95","6.15","6","7"
"2019","direct migration background","higher education","6.25","6","1063","5","6","7","7","6.19","6.31","6","7"
"2019","direct migration background","higher vocational","5.84","6","74","4","5","7","7","5.62","6.06","6","7"
"2019","direct migration background","in school","5.85","6","44","5","5","6","7","5.26","6.44","6","6"
"2019","direct migration background","inadequately","6.26","7","202","4","6","7","7","6.08","6.44","6","7"
"2019","direct migration background","middle vocational","6.17","6","1221","5","6","7","7","6.11","6.23","6","7"
"2019","direct migration background","vocational + Abi","6.12","6","518","5","6","7","7","6.03","6.21","6","7"
"2019","indirect migration background","general elemantary","5.84","6","237","4","5","7","7","5.68","6","6","7"
"2019","indirect migration background","higher education","6.17","6","335","5","6","7","7","6.06","6.28","6","6"
"2019","indirect migration background","higher vocational","5.96","6","74","5","5","7","7","5.74","6.18","6","7"
"2019","indirect migration background","in school","5.7","6","81","4","5","6","7","5.46","5.94","6","6"
"2019","indirect migration background","inadequately","5.72","7","38","4","4","7","7","5.29","6.15","6","7"
"2019","indirect migration background","middle vocational","6.18","6","665","5","6","7","7","6.1","6.26","6","7"
"2019","indirect migration background","vocational + Abi","6.16","6","141","5","6","7","7","6.02","6.3","6","6"
"2019","no migration background","general elemantary","5.97","6","1570","4","5","7","7","5.91","6.03","6","6"
"2019","no migration background","higher education","6.01","6","5597","5","6","7","7","5.99","6.03","6","6"
"2019","no migration background","higher vocational","6.12","6","1519","5","6","7","7","6.07","6.17","6","6"
"2019","no migration background","in school","5.6","6","204","4","5","6","7","5.44","5.76","5","6"
"2019","no migration background","inadequately","5.9","6","147","4","5","7","7","5.69","6.11","6","7"
"2019","no migration background","middle vocational","6.14","6","9199","5","6","7","7","6.12","6.16","6","6"
"2019","no migration background","vocational + Abi","6.14","6","1507","5","6","7","7","6.09","6.19","6","6"
