"year","pgisced97","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2007","higher vocational","Female","","","","","","","","","","",""
"2007","higher vocational","Male","","","","","","","","","","",""
"2007","in school","Female","","","","","","","","","","",""
"2007","in school","Male","","","","","","","","","","",""
"2007","inadequately","Female","","","","","","","","","","",""
"2007","inadequately","Male","","","","","","","","","","",""
"2007","middle vocational","Female","","","","","","","","","","",""
"2007","middle vocational","Male","","","","","","","","","","",""
"2007","vocational + Abi","Female","","","","","","","","","","",""
"2007","vocational + Abi","Male","","","","","","","","","","",""
"2008","general elemantary","Female","","","","","","","","","","",""
"2008","general elemantary","Male","","","","","","","","","","",""
"2008","higher education","Female","","","","","","","","","","",""
"2008","higher education","Male","","","","","","","","","","",""
"2008","higher vocational","Female","","","","","","","","","","",""
"2008","higher vocational","Male","","","","","","","","","","",""
"2008","in school","Female","","","","","","","","","","",""
"2008","in school","Male","","","","","","","","","","",""
"2008","inadequately","Female","","","","","","","","","","",""
"2008","inadequately","Male","","","","","","","","","","",""
"2008","middle vocational","Female","","","","","","","","","","",""
"2008","middle vocational","Male","","","","","","","","","","",""
"2008","vocational + Abi","Female","","","","","","","","","","",""
"2008","vocational + Abi","Male","","","","","","","","","","",""
"2009","general elemantary","Female","6.06","6","1222","4","5","7","7","6","6.12","6","6"
"2009","general elemantary","Male","5.9","6","556","4","5","7","7","5.8","6","6","6"
"2009","higher education","Female","6.15","6","1849","5","6","7","7","6.11","6.19","6","6"
"2009","higher education","Male","6.03","6","2182","5","6","7","7","5.99","6.07","6","6"
"2009","higher vocational","Female","6.3","7","546","5","6","7","7","6.22","6.38","6","7"
"2009","higher vocational","Male","6.24","7","776","5","6","7","7","6.17","6.31","6","7"
"2009","in school","Female","5.57","6","144","4","5","7","7","5.38","5.76","6","6"
"2009","in school","Male","5.28","5","166","4","4","6","7","5.08","5.48","5","6"
"2009","inadequately","Female","5.81","6","97","4","5","7","7","5.52","6.1","6","6"
"2009","inadequately","Male","5.62","6","70","3","5","7","7","5.25","5.99","6","7"
"2009","middle vocational","Female","6.2","7","4778","5","6","7","7","6.17","6.23","6","7"
"2009","middle vocational","Male","6.1","6","4263","5","6","7","7","6.07","6.13","6","6"
"2009","vocational + Abi","Female","6.19","6","606","5","6","7","7","6.12","6.26","6","6"
"2009","vocational + Abi","Male","5.99","6","392","5","6","7","7","5.89","6.09","6","6"
"2010","general elemantary","Female","","","","","","","","","","",""
"2010","general elemantary","Male","","","","","","","","","","",""
"2010","higher education","Female","","","","","","","","","","",""
"2010","higher education","Male","","","","","","","","","","",""
"2010","higher vocational","Female","","","","","","","","","","",""
"2010","higher vocational","Male","","","","","","","","","","",""
"2010","in school","Female","","","","","","","","","","",""
"2010","in school","Male","","","","","","","","","","",""
"2010","inadequately","Female","","","","","","","","","","",""
"2010","inadequately","Male","","","","","","","","","","",""
"2010","middle vocational","Female","","","","","","","","","","",""
"2010","middle vocational","Male","","","","","","","","","","",""
"2010","vocational + Abi","Female","","","","","","","","","","",""
"2010","vocational + Abi","Male","","","","","","","","","","",""
"2011","general elemantary","Female","","","","","","","","","","",""
"2011","general elemantary","Male","","","","","","","","","","",""
"2011","higher education","Female","","","","","","","","","","",""
"2011","higher education","Male","","","","","","","","","","",""
"2011","higher vocational","Female","","","","","","","","","","",""
"2011","higher vocational","Male","","","","","","","","","","",""
"2011","in school","Female","","","","","","","","","","",""
"2011","in school","Male","","","","","","","","","","",""
"2011","inadequately","Female","","","","","","","","","","",""
"2011","inadequately","Male","","","","","","","","","","",""
"2011","middle vocational","Female","","","","","","","","","","",""
"2011","middle vocational","Male","","","","","","","","","","",""
"2011","vocational + Abi","Female","","","","","","","","","","",""
"2011","vocational + Abi","Male","","","","","","","","","","",""
"2012","general elemantary","Female","5.95","6","485","4","5","7","7","5.85","6.05","6","6"
"2012","general elemantary","Male","5.94","6","295","4","5","7","7","5.8","6.08","6","6"
"2012","higher education","Female","6.18","6","810","5","6","7","7","6.12","6.24","6","6"
"2012","higher education","Male","6.06","6","686","5","6","7","7","5.99","6.13","6","6"
"2012","higher vocational","Female","6.21","6","144","5","6","7","7","6.06","6.36","6","7"
"2012","higher vocational","Male","6.35","7","221","5","6","7","7","6.25","6.45","6","7"
"2012","in school","Female","5.48","6","99","4","5","6","7","5.28","5.68","5","6"
"2012","in school","Male","5.46","6","91","4","5","6","7","5.25","5.67","5","6"
"2012","inadequately","Female","5.7","6","92","4","5","7","7","5.42","5.98","5","6"
"2012","inadequately","Male","5.92","6","65","5","5","7","7","5.65","6.19","6","6"
"2012","middle vocational","Female","6.28","6","1993","5","6","7","7","6.24","6.32","6","7"
"2012","middle vocational","Male","6.27","6","1258","5","6","7","7","6.22","6.32","6","7"
"2012","vocational + Abi","Female","6.23","6","542","5","6","7","7","6.15","6.31","6","7"
"2012","vocational + Abi","Male","6.17","6","215","5","6","7","7","6.05","6.29","6","6"
"2013","general elemantary","Female","6.06","6","1256","5","6","7","7","6","6.12","6","7"
"2013","general elemantary","Male","6.08","6","575","5","6","7","7","5.99","6.17","6","6"
"2013","higher education","Female","6.19","6","2114","5","6","7","7","6.15","6.23","6","6"
"2013","higher education","Male","6.06","6","2349","5","6","7","7","6.02","6.1","6","6"
"2013","higher vocational","Female","6.26","7","506","5","6","7","7","6.18","6.34","6","7"
"2013","higher vocational","Male","6.18","6","822","5","6","7","7","6.11","6.25","6","6"
"2013","in school","Female","5.87","6","137","5","5","7","7","5.69","6.05","6","6"
"2013","in school","Male","5.07","5","121","3","4","6","6","4.87","5.27","5","6"
"2013","inadequately","Female","5.88","6","108","4","5","7","7","5.61","6.15","6","7"
"2013","inadequately","Male","6.03","6","85","5","5","7","7","5.78","6.28","6","7"
"2013","middle vocational","Female","6.26","7","5087","5","6","7","7","6.23","6.29","6","7"
"2013","middle vocational","Male","6.17","6","4316","5","6","7","7","6.14","6.2","6","6"
"2013","vocational + Abi","Female","6.27","6","678","5","6","7","7","6.2","6.34","6","6"
"2013","vocational + Abi","Male","6.08","6","417","5","6","7","7","5.99","6.17","6","6"
"2014","general elemantary","Female","","","","","","","","","","",""
"2014","general elemantary","Male","","","","","","","","","","",""
"2014","higher education","Female","","","","","","","","","","",""
"2014","higher education","Male","","","","","","","","","","",""
"2014","higher vocational","Female","","","","","","","","","","",""
"2014","higher vocational","Male","","","","","","","","","","",""
"2014","in school","Female","","","","","","","","","","",""
"2014","in school","Male","","","","","","","","","","",""
"2014","inadequately","Female","","","","","","","","","","",""
"2014","inadequately","Male","","","","","","","","","","",""
"2014","middle vocational","Female","","","","","","","","","","",""
"2014","middle vocational","Male","","","","","","","","","","",""
"2014","vocational + Abi","Female","","","","","","","","","","",""
"2014","vocational + Abi","Male","","","","","","","","","","",""
"2015","general elemantary","Female","","","","","","","","","","",""
"2015","general elemantary","Male","","","","","","","","","","",""
"2015","higher education","Female","","","","","","","","","","",""
"2015","higher education","Male","","","","","","","","","","",""
"2015","higher vocational","Female","","","","","","","","","","",""
"2015","higher vocational","Male","","","","","","","","","","",""
"2015","in school","Female","","","","","","","","","","",""
"2015","in school","Male","","","","","","","","","","",""
"2015","inadequately","Female","","","","","","","","","","",""
"2015","inadequately","Male","","","","","","","","","","",""
"2015","middle vocational","Female","","","","","","","","","","",""
"2015","middle vocational","Male","","","","","","","","","","",""
"2015","vocational + Abi","Female","","","","","","","","","","",""
"2015","vocational + Abi","Male","","","","","","","","","","",""
"2016","general elemantary","Female","","","","","","","","","","",""
"2016","general elemantary","Male","","","","","","","","","","",""
"2016","higher education","Female","","","","","","","","","","",""
"2016","higher education","Male","","","","","","","","","","",""
"2016","higher vocational","Female","","","","","","","","","","",""
"2016","higher vocational","Male","","","","","","","","","","",""
"2016","in school","Female","","","","","","","","","","",""
"2016","in school","Male","","","","","","","","","","",""
"2016","inadequately","Female","","","","","","","","","","",""
"2016","inadequately","Male","","","","","","","","","","",""
"2016","middle vocational","Female","","","","","","","","","","",""
"2016","middle vocational","Male","","","","","","","","","","",""
"2016","vocational + Abi","Female","","","","","","","","","","",""
"2016","vocational + Abi","Male","","","","","","","","","","",""
"2017","general elemantary","Female","6.02","6","1858","5","5","7","7","5.97","6.07","6","6"
"2017","general elemantary","Male","6","6","1409","4","5","7","7","5.94","6.06","6","7"
"2017","higher education","Female","6.08","6","3425","5","6","7","7","6.05","6.11","6","6"
"2017","higher education","Male","5.97","6","3585","5","5","7","7","5.94","6","6","6"
"2017","higher vocational","Female","6.15","6","595","5","6","7","7","6.07","6.23","6","6"
"2017","higher vocational","Male","6.07","6","943","5","6","7","7","6.01","6.13","6","6"
"2017","in school","Female","5.68","6","219","4","5","7","7","5.52","5.84","6","6"
"2017","in school","Male","5.11","5","193","3","4","6","7","4.93","5.29","5","5"
"2017","inadequately","Female","6.03","6","617","4","5","7","7","5.95","6.11","7","7"
"2017","inadequately","Male","6.09","6","733","4","6","7","7","6.01","6.17","7","7"
"2017","middle vocational","Female","6.18","6","6770","5","6","7","7","6.16","6.2","6","6"
"2017","middle vocational","Male","6.05","6","5774","5","6","7","7","6.02","6.08","6","6"
"2017","vocational + Abi","Female","6.22","6","1418","5","6","7","7","6.17","6.27","6","6"
"2017","vocational + Abi","Male","6.02","6","866","5","6","7","7","5.96","6.08","6","6"
"2018","general elemantary","Female","","","","","","","","","","",""
"2018","general elemantary","Male","","","","","","","","","","",""
"2018","higher education","Female","","","","","","","","","","",""
"2018","higher education","Male","","","","","","","","","","",""
"2018","higher vocational","Female","","","","","","","","","","",""
"2018","higher vocational","Male","","","","","","","","","","",""
"2018","in school","Female","","","","","","","","","","",""
"2018","in school","Male","","","","","","","","","","",""
"2018","inadequately","Female","","","","","","","","","","",""
"2018","inadequately","Male","","","","","","","","","","",""
"2018","middle vocational","Female","","","","","","","","","","",""
"2018","middle vocational","Male","","","","","","","","","","",""
"2018","vocational + Abi","Female","","","","","","","","","","",""
"2018","vocational + Abi","Male","","","","","","","","","","",""
"2019","general elemantary","Female","6.1","6","1410","4","6","7","7","6.04","6.16","6","6"
"2019","general elemantary","Male","5.82","6","984","4","5","7","7","5.74","5.9","6","6"
"2019","higher education","Female","6.16","6","3335","5","6","7","7","6.13","6.19","6","6"
"2019","higher education","Male","5.96","6","3657","5","6","7","7","5.93","5.99","6","6"
"2019","higher vocational","Female","6.17","6","588","5","6","7","7","6.1","6.24","6","6"
"2019","higher vocational","Male","6.05","6","1079","5","6","7","7","5.99","6.11","6","6"
"2019","in school","Female","5.89","6","161","5","5","7","7","5.7","6.08","6","6"
"2019","in school","Male","5.39","5","168","4","5","6","7","5.2","5.58","5","6"
"2019","inadequately","Female","6","6.63","215","4","5","7","7","5.82","6.18","6","7"
"2019","inadequately","Male","6.24","7","172","4","6","7","7","6.04","6.44","6","7"
"2019","middle vocational","Female","6.2","6","6035","5","6","7","7","6.18","6.22","6","6"
"2019","middle vocational","Male","6.09","6","5046","5","6","7","7","6.06","6.12","6","6"
"2019","vocational + Abi","Female","6.2","6","1338","5","6","7","7","6.15","6.25","6","6"
"2019","vocational + Abi","Male","6.05","6","828","5","6","7","7","5.98","6.12","6","6"
