"year","pgcasmin","sex","mean","median","n","lowerci_mean","upperci_mean","ptile10","ptile25","ptile75","ptile90"
"2009","(2b) intermediate general qualification","Female","6.1","6","262","5.98","6.22","5","6","7","7"
"2009","(2b) intermediate general qualification","Male","6.03","6","171","5.87","6.19","5","5","7","7"
"2009","(2c_gen) general maturity certificate","Female","5.83","6","368","5.71","5.95","4","5","7","7"
"2009","(2c_gen) general maturity certificate","Male","5.68","6","325","5.55","5.81","4","5","7","7"
"2009","(2c_voc) vocational maturity certificate","Female","6.21","6","751","6.14","6.28","5","6","7","7"
"2009","(2c_voc) vocational maturity certificate","Male","6","6","571","5.92","6.08","5","6","7","7"
"2009","(3a) lower tertiary education","Female","6.22","6","728","6.15","6.29","5","6","7","7"
"2009","(3a) lower tertiary education","Male","5.98","6","854","5.91","6.05","5","6","7","7"
"2009","(3b) higher tertiary education","Female","6.11","6","1121","6.05","6.17","5","6","7","7"
"2009","(3b) higher tertiary education","Male","6.06","6","1328","6.01","6.11","5","6","7","7"
"2010","(0) in school","Female","","","","","","","","",""
"2010","(0) in school","Male","","","","","","","","",""
"2010","(1a) inadequately completed","Female","","","","","","","","",""
"2010","(1a) inadequately completed","Male","","","","","","","","",""
"2010","(1b) general elementary school","Female","","","","","","","","",""
"2010","(1b) general elementary school","Male","","","","","","","","",""
"2010","(1c) basic vocational qualification","Female","","","","","","","","",""
"2010","(1c) basic vocational qualification","Male","","","","","","","","",""
"2010","(2a) intermediate vocational","Female","","","","","","","","",""
"2010","(2a) intermediate vocational","Male","","","","","","","","",""
"2010","(2b) intermediate general qualification","Female","","","","","","","","",""
"2010","(2b) intermediate general qualification","Male","","","","","","","","",""
"2010","(2c_gen) general maturity certificate","Female","","","","","","","","",""
"2010","(2c_gen) general maturity certificate","Male","","","","","","","","",""
"2010","(2c_voc) vocational maturity certificate","Female","","","","","","","","",""
"2010","(2c_voc) vocational maturity certificate","Male","","","","","","","","",""
"2010","(3a) lower tertiary education","Female","","","","","","","","",""
"2010","(3a) lower tertiary education","Male","","","","","","","","",""
"2010","(3b) higher tertiary education","Female","","","","","","","","",""
"2010","(3b) higher tertiary education","Male","","","","","","","","",""
"2011","(0) in school","Female","","","","","","","","",""
"2011","(0) in school","Male","","","","","","","","",""
"2011","(1a) inadequately completed","Female","","","","","","","","",""
"2011","(1a) inadequately completed","Male","","","","","","","","",""
"2011","(1b) general elementary school","Female","","","","","","","","",""
"2011","(1b) general elementary school","Male","","","","","","","","",""
"2011","(1c) basic vocational qualification","Female","","","","","","","","",""
"2011","(1c) basic vocational qualification","Male","","","","","","","","",""
"2011","(2a) intermediate vocational","Female","","","","","","","","",""
"2011","(2a) intermediate vocational","Male","","","","","","","","",""
"2011","(2b) intermediate general qualification","Female","","","","","","","","",""
"2011","(2b) intermediate general qualification","Male","","","","","","","","",""
"2011","(2c_gen) general maturity certificate","Female","","","","","","","","",""
"2011","(2c_gen) general maturity certificate","Male","","","","","","","","",""
"2011","(2c_voc) vocational maturity certificate","Female","","","","","","","","",""
"2011","(2c_voc) vocational maturity certificate","Male","","","","","","","","",""
"2011","(3a) lower tertiary education","Female","","","","","","","","",""
"2011","(3a) lower tertiary education","Male","","","","","","","","",""
"2011","(3b) higher tertiary education","Female","","","","","","","","",""
"2011","(3b) higher tertiary education","Male","","","","","","","","",""
"2012","(0) in school","Female","5.49","6","100","5.29","5.69","4","5","6","7"
"2012","(0) in school","Male","5.46","6","91","5.25","5.67","4","5","6","7"
"2012","(1a) inadequately completed","Female","5.73","6","91","5.45","6.01","4","5","7","7"
"2012","(1a) inadequately completed","Male","6.02","6","69","5.75","6.29","5","5","7","7"
"2012","(1b) general elementary school","Female","5.97","6","339","5.85","6.09","4","5","7","7"
"2012","(1b) general elementary school","Male","5.9","6","236","5.74","6.06","4","5","7","7"
"2012","(1c) basic vocational qualification","Female","6.25","7","525","6.17","6.33","5","6","7","7"
"2012","(1c) basic vocational qualification","Male","6.3","7","607","6.23","6.37","5","6","7","7"
"2012","(2a) intermediate vocational","Female","6.34","7","1371","6.3","6.38","5","6","7","7"
"2012","(2a) intermediate vocational","Male","6.31","6","696","6.25","6.37","5","6","7","7"
"2012","(2b) intermediate general qualification","Female","5.88","6","159","5.69","6.07","4","5","7","7"
"2012","(2b) intermediate general qualification","Male","6.06","6","72","5.82","6.3","5","5","7","7"
"2012","(2c_gen) general maturity certificate","Female","5.99","6","162","5.86","6.12","5","6","7","7"
"2012","(2c_gen) general maturity certificate","Male","6.03","6","85","5.82","6.24","5","5","7","7"
"2012","(2c_voc) vocational maturity certificate","Female","6.24","6","599","6.17","6.31","5","6","7","7"
"2012","(2c_voc) vocational maturity certificate","Male","6.17","6","277","6.07","6.27","5","6","7","7"
"2012","(3a) lower tertiary education","Female","6.15","6","237","6.04","6.26","5","6","7","7"
"2012","(3a) lower tertiary education","Male","6.07","6","216","5.96","6.18","5","6","7","7"
"2012","(3b) higher tertiary education","Female","6.19","6","573","6.11","6.27","5","6","7","7"
"2012","(3b) higher tertiary education","Male","6.05","6","470","5.97","6.13","5","6","7","7"
"2013","(0) in school","Female","5.88","6","138","5.7","6.06","5","5","7","7"
"2013","(0) in school","Male","5.05","5","123","4.84","5.26","3","4","6","6"
"2013","(1a) inadequately completed","Female","5.85","6","115","5.6","6.1","4","5","7","7"
"2013","(1a) inadequately completed","Male","5.93","6","106","5.68","6.18","5","5","7","7"
"2013","(1b) general elementary school","Female","6.05","6","982","5.98","6.12","4","5","7","7"
"2013","(1b) general elementary school","Male","6.16","6","415","6.06","6.26","5","6","7","7"
"2013","(1c) basic vocational qualification","Female","6.26","7","2248","6.22","6.3","5","6","7","7"
"2013","(1c) basic vocational qualification","Male","6.19","7","2547","6.15","6.23","5","6","7","7"
"2013","(2a) intermediate vocational","Female","6.29","7","2667","6.26","6.32","5","6","7","7"
"2013","(2a) intermediate vocational","Male","6.24","6","1901","6.2","6.28","5","6","7","7"
"2013","(2b) intermediate general qualification","Female","6.15","6","293","6.04","6.26","5","6","7","7"
"2013","(2b) intermediate general qualification","Male","5.9","6","176","5.73","6.07","5","5","7","7"
"2013","(2c_gen) general maturity certificate","Female","6.06","6","418","5.96","6.16","5","6","7","7"
"2013","(2c_gen) general maturity certificate","Male","5.83","6","351","5.71","5.95","5","5","7","7"
"2013","(2c_voc) vocational maturity certificate","Female","6.28","6","823","6.22","6.34","5","6","7","7"
"2013","(2c_voc) vocational maturity certificate","Male","6.07","6","632","6","6.14","5","6","7","7"
"2013","(3a) lower tertiary education","Female","6.3","7","782","6.23","6.37","5","6","7","7"
"2013","(3a) lower tertiary education","Male","6.08","6","899","6.02","6.14","5","6","7","7"
"2013","(3b) higher tertiary education","Female","6.13","6","1332","6.08","6.18","5","6","7","7"
"2013","(3b) higher tertiary education","Male","6.05","6","1450","6","6.1","5","6","7","7"
"2014","(0) in school","Female","","","","","","","","",""
"2014","(0) in school","Male","","","","","","","","",""
"2014","(1a) inadequately completed","Female","","","","","","","","",""
"2014","(1a) inadequately completed","Male","","","","","","","","",""
"2014","(1b) general elementary school","Female","","","","","","","","",""
"2014","(1b) general elementary school","Male","","","","","","","","",""
"2014","(1c) basic vocational qualification","Female","","","","","","","","",""
"2014","(1c) basic vocational qualification","Male","","","","","","","","",""
"2014","(2a) intermediate vocational","Female","","","","","","","","",""
"2014","(2a) intermediate vocational","Male","","","","","","","","",""
"2014","(2b) intermediate general qualification","Female","","","","","","","","",""
"2014","(2b) intermediate general qualification","Male","","","","","","","","",""
"2014","(2c_gen) general maturity certificate","Female","","","","","","","","",""
"2014","(2c_gen) general maturity certificate","Male","","","","","","","","",""
"2014","(2c_voc) vocational maturity certificate","Female","","","","","","","","",""
"2014","(2c_voc) vocational maturity certificate","Male","","","","","","","","",""
"2014","(3a) lower tertiary education","Female","","","","","","","","",""
"2014","(3a) lower tertiary education","Male","","","","","","","","",""
"2014","(3b) higher tertiary education","Female","","","","","","","","",""
"2014","(3b) higher tertiary education","Male","","","","","","","","",""
"2015","(0) in school","Female","","","","","","","","",""
"2015","(0) in school","Male","","","","","","","","",""
"2015","(1a) inadequately completed","Female","","","","","","","","",""
"2015","(1a) inadequately completed","Male","","","","","","","","",""
"2015","(1b) general elementary school","Female","","","","","","","","",""
"2015","(1b) general elementary school","Male","","","","","","","","",""
"2015","(1c) basic vocational qualification","Female","","","","","","","","",""
"2015","(1c) basic vocational qualification","Male","","","","","","","","",""
"2015","(2a) intermediate vocational","Female","","","","","","","","",""
"2015","(2a) intermediate vocational","Male","","","","","","","","",""
"2015","(2b) intermediate general qualification","Female","","","","","","","","",""
"2015","(2b) intermediate general qualification","Male","","","","","","","","",""
"2015","(2c_gen) general maturity certificate","Female","","","","","","","","",""
"2015","(2c_gen) general maturity certificate","Male","","","","","","","","",""
"2015","(2c_voc) vocational maturity certificate","Female","","","","","","","","",""
"2015","(2c_voc) vocational maturity certificate","Male","","","","","","","","",""
"2015","(3a) lower tertiary education","Female","","","","","","","","",""
"2015","(3a) lower tertiary education","Male","","","","","","","","",""
"2015","(3b) higher tertiary education","Female","","","","","","","","",""
"2015","(3b) higher tertiary education","Male","","","","","","","","",""
"2016","(0) in school","Female","","","","","","","","",""
"2016","(0) in school","Male","","","","","","","","",""
"2016","(1a) inadequately completed","Female","","","","","","","","",""
"2016","(1a) inadequately completed","Male","","","","","","","","",""
"2016","(1b) general elementary school","Female","","","","","","","","",""
"2016","(1b) general elementary school","Male","","","","","","","","",""
"2016","(1c) basic vocational qualification","Female","","","","","","","","",""
"2016","(1c) basic vocational qualification","Male","","","","","","","","",""
"2016","(2a) intermediate vocational","Female","","","","","","","","",""
"2016","(2a) intermediate vocational","Male","","","","","","","","",""
"2016","(2b) intermediate general qualification","Female","","","","","","","","",""
"2016","(2b) intermediate general qualification","Male","","","","","","","","",""
"2016","(2c_gen) general maturity certificate","Female","","","","","","","","",""
"2016","(2c_gen) general maturity certificate","Male","","","","","","","","",""
"2016","(2c_voc) vocational maturity certificate","Female","","","","","","","","",""
"2016","(2c_voc) vocational maturity certificate","Male","","","","","","","","",""
"2016","(3a) lower tertiary education","Female","","","","","","","","",""
"2016","(3a) lower tertiary education","Male","","","","","","","","",""
"2016","(3b) higher tertiary education","Female","","","","","","","","",""
"2016","(3b) higher tertiary education","Male","","","","","","","","",""
"2017","(0) in school","Female","5.68","6","219","5.52","5.84","4","5","7","7"
"2017","(0) in school","Male","5.1","5","196","4.91","5.29","3","4","6","7"
"2017","(1a) inadequately completed","Female","6.09","6","649","6.01","6.17","4","5","7","7"
"2017","(1a) inadequately completed","Male","6.07","6","780","5.99","6.15","4","6","7","7"
"2017","(1b) general elementary school","Female","6.02","6","1385","5.96","6.08","4","5","7","7"
"2017","(1b) general elementary school","Male","6.04","6","1117","5.97","6.11","4","5","7","7"
"2017","(1c) basic vocational qualification","Female","6.16","6","2411","6.12","6.2","5","6","7","7"
"2017","(1c) basic vocational qualification","Male","6.09","6","2837","6.05","6.13","5","6","7","7"
"2017","(2a) intermediate vocational","Female","6.22","6","3634","6.19","6.25","5","6","7","7"
"2017","(2a) intermediate vocational","Male","6.13","6","2498","6.09","6.17","5","6","7","7"
"2017","(2b) intermediate general qualification","Female","5.99","6","499","5.9","6.08","5","5","7","7"
"2017","(2b) intermediate general qualification","Male","5.91","6","324","5.79","6.03","5","5","7","7"
"2017","(2c_gen) general maturity certificate","Female","6.06","6","946","5.99","6.13","5","6","7","7"
"2017","(2c_gen) general maturity certificate","Male","5.64","6","931","5.57","5.71","4","5","7","7"
"2017","(2c_voc) vocational maturity certificate","Female","6.22","6","1609","6.18","6.26","5","6","7","7"
"2017","(2c_voc) vocational maturity certificate","Male","6.02","6","1123","5.97","6.07","5","6","7","7"
"2017","(3a) lower tertiary education","Female","6.13","6","994","6.07","6.19","5","6","7","7"
"2017","(3a) lower tertiary education","Male","5.94","6","1054","5.88","6","5","5","7","7"
"2017","(3b) higher tertiary education","Female","6.06","6","2431","6.02","6.1","5","6","7","7"
"2017","(3b) higher tertiary education","Male","5.98","6","2531","5.94","6.02","5","6","7","7"
"2018","(0) in school","Female","","","","","","","","",""
"2018","(0) in school","Male","","","","","","","","",""
"2018","(1a) inadequately completed","Female","","","","","","","","",""
"2018","(1a) inadequately completed","Male","","","","","","","","",""
"2018","(1b) general elementary school","Female","","","","","","","","",""
"2018","(1b) general elementary school","Male","","","","","","","","",""
"2018","(1c) basic vocational qualification","Female","","","","","","","","",""
"2018","(1c) basic vocational qualification","Male","","","","","","","","",""
"2018","(2a) intermediate vocational","Female","","","","","","","","",""
"2018","(2a) intermediate vocational","Male","","","","","","","","",""
"2018","(2b) intermediate general qualification","Female","","","","","","","","",""
"2018","(2b) intermediate general qualification","Male","","","","","","","","",""
"2018","(2c_gen) general maturity certificate","Female","","","","","","","","",""
"2018","(2c_gen) general maturity certificate","Male","","","","","","","","",""
"2018","(2c_voc) vocational maturity certificate","Female","","","","","","","","",""
"2018","(2c_voc) vocational maturity certificate","Male","","","","","","","","",""
"2018","(3a) lower tertiary education","Female","","","","","","","","",""
"2018","(3a) lower tertiary education","Male","","","","","","","","",""
"2018","(3b) higher tertiary education","Female","","","","","","","","",""
"2018","(3b) higher tertiary education","Male","","","","","","","","",""
"2019","(0) in school","Female","5.89","6","161","5.7","6.08","5","5","7","7"
"2019","(0) in school","Male","5.39","5","171","5.19","5.59","4","5","6","7"
"2019","(1a) inadequately completed","Female","6.11","7","242","5.94","6.28","4","6","7","7"
"2019","(1a) inadequately completed","Male","6.21","7","198","6.03","6.39","4","6","7","7"
"2019","(1b) general elementary school","Female","6.11","6","970","6.04","6.18","5","6","7","7"
"2019","(1b) general elementary school","Male","5.8","6","687","5.7","5.9","4","5","7","7"
"2019","(1c) basic vocational qualification","Female","6.15","6","2022","6.11","6.19","5","6","7","7"
"2019","(1c) basic vocational qualification","Male","6.09","6","2455","6.05","6.13","5","6","7","7"
"2019","(2a) intermediate vocational","Female","6.25","6","3439","6.22","6.28","5","6","7","7"
"2019","(2a) intermediate vocational","Male","6.15","6","2474","6.11","6.19","5","6","7","7"
"2019","(2b) intermediate general qualification","Female","6.03","6","460","5.92","6.14","4","6","7","7"
"2019","(2b) intermediate general qualification","Male","5.91","6","331","5.79","6.03","4","5","7","7"
"2019","(2c_gen) general maturity certificate","Female","6.01","6","774","5.94","6.08","5","6","7","7"
"2019","(2c_gen) general maturity certificate","Male","5.81","6","695","5.73","5.89","4","5","7","7"
"2019","(2c_voc) vocational maturity certificate","Female","6.2","6","1541","6.15","6.25","5","6","7","7"
"2019","(2c_voc) vocational maturity certificate","Male","6.03","6","1116","5.97","6.09","5","6","7","7"
"2019","(3a) lower tertiary education","Female","6.16","6","1009","6.11","6.21","5","6","7","7"
"2019","(3a) lower tertiary education","Male","5.93","6","1185","5.88","5.98","5","6","7","7"
"2019","(3b) higher tertiary education","Female","6.17","6","2326","6.13","6.21","5","6","7","7"
"2019","(3b) higher tertiary education","Male","5.98","6","2472","5.94","6.02","5","6","7","7"
