"year","education","migback","mean","median","n","lowerci_mean","upperci_mean","ptile10","ptile25","ptile75","ptile90"
"2007","Other degree","no migration background","","","","","","","","",""
"2007","secondary school degree","direct migration background","","","","","","","","",""
"2007","secondary school degree","indirect migration background","","","","","","","","",""
"2007","secondary school degree","no migration background","","","","","","","","",""
"2008","college entrance qualification","direct migration background","","","","","","","","",""
"2008","college entrance qualification","indirect migration background","","","","","","","","",""
"2008","college entrance qualification","no migration background","","","","","","","","",""
"2008","lower secondary degree","direct migration background","","","","","","","","",""
"2008","lower secondary degree","indirect migration background","","","","","","","","",""
"2008","lower secondary degree","no migration background","","","","","","","","",""
"2008","no degree/no degree yet","direct migration background","","","","","","","","",""
"2008","no degree/no degree yet","indirect migration background","","","","","","","","",""
"2008","no degree/no degree yet","no migration background","","","","","","","","",""
"2008","Other degree","direct migration background","","","","","","","","",""
"2008","Other degree","indirect migration background","","","","","","","","",""
"2008","Other degree","no migration background","","","","","","","","",""
"2008","secondary school degree","direct migration background","","","","","","","","",""
"2008","secondary school degree","indirect migration background","","","","","","","","",""
"2008","secondary school degree","no migration background","","","","","","","","",""
"2009","college entrance qualification","direct migration background","5.87","6","224","5.73","6.01","4","5","7","7"
"2009","college entrance qualification","indirect migration background","5.78","6","182","5.6","5.96","4","5","7","7"
"2009","college entrance qualification","no migration background","5.7","6","4482","5.67","5.73","4","5","6","7"
"2009","lower secondary degree","direct migration background","5.69","6","405","5.57","5.81","4","5","6","7"
"2009","lower secondary degree","indirect migration background","5.9","6","207","5.75","6.05","4","5","7","7"
"2009","lower secondary degree","no migration background","5.67","6","5272","5.64","5.7","4","5","7","7"
"2009","no degree/no degree yet","direct migration background","5.58","6","110","5.34","5.82","4","5","7","7"
"2009","no degree/no degree yet","indirect migration background","5.4","6","56","5.01","5.79","4","4","7","7"
"2009","no degree/no degree yet","no migration background","5.24","5","315","5.1","5.38","4","4","6","7"
"2009","Other degree","direct migration background","5.58","6","678","5.48","5.68","4","5","7","7"
"2009","Other degree","indirect migration background","","","","","","","","",""
"2009","Other degree","no migration background","5.5","6","109","5.22","5.78","4","5","7","7"
"2009","secondary school degree","direct migration background","5.78","6","178","5.61","5.95","4","5","7","7"
"2009","secondary school degree","indirect migration background","6.02","6","174","5.87","6.17","5","5","7","7"
"2009","secondary school degree","no migration background","5.81","6","5045","5.78","5.84","4","5","7","7"
"2010","college entrance qualification","direct migration background","","","","","","","","",""
"2010","college entrance qualification","indirect migration background","","","","","","","","",""
"2010","college entrance qualification","no migration background","","","","","","","","",""
"2010","lower secondary degree","direct migration background","","","","","","","","",""
"2010","lower secondary degree","indirect migration background","","","","","","","","",""
"2010","lower secondary degree","no migration background","","","","","","","","",""
"2010","no degree/no degree yet","direct migration background","","","","","","","","",""
"2010","no degree/no degree yet","indirect migration background","","","","","","","","",""
"2010","no degree/no degree yet","no migration background","","","","","","","","",""
"2010","Other degree","direct migration background","","","","","","","","",""
"2010","Other degree","indirect migration background","","","","","","","","",""
"2010","Other degree","no migration background","","","","","","","","",""
"2010","secondary school degree","direct migration background","","","","","","","","",""
"2010","secondary school degree","indirect migration background","","","","","","","","",""
"2010","secondary school degree","no migration background","","","","","","","","",""
"2011","college entrance qualification","direct migration background","","","","","","","","",""
"2011","college entrance qualification","indirect migration background","","","","","","","","",""
"2011","college entrance qualification","no migration background","","","","","","","","",""
"2011","lower secondary degree","direct migration background","","","","","","","","",""
"2011","lower secondary degree","indirect migration background","","","","","","","","",""
"2011","lower secondary degree","no migration background","","","","","","","","",""
"2011","no degree/no degree yet","direct migration background","","","","","","","","",""
"2011","no degree/no degree yet","indirect migration background","","","","","","","","",""
"2011","no degree/no degree yet","no migration background","","","","","","","","",""
"2011","Other degree","direct migration background","","","","","","","","",""
"2011","Other degree","indirect migration background","","","","","","","","",""
"2011","Other degree","no migration background","","","","","","","","",""
"2011","secondary school degree","direct migration background","","","","","","","","",""
"2011","secondary school degree","indirect migration background","","","","","","","","",""
"2011","secondary school degree","no migration background","","","","","","","","",""
"2012","college entrance qualification","direct migration background","6.03","6","105","5.83","6.23","5","6","7","7"
"2012","college entrance qualification","indirect migration background","5.75","6","139","5.57","5.93","4","5","6","7"
"2012","college entrance qualification","no migration background","5.78","6","1901","5.74","5.82","5","5","6","7"
"2012","lower secondary degree","direct migration background","5.8","6","153","5.6","6","4","5","7","7"
"2012","lower secondary degree","indirect migration background","5.63","6","111","5.39","5.87","4","5","7","7"
"2012","lower secondary degree","no migration background","5.82","6","1141","5.76","5.88","4","5","7","7"
"2012","no degree/no degree yet","direct migration background","5.4","5","79","5.09","5.71","4","5","7","7"
"2012","no degree/no degree yet","indirect migration background","5.39","6","47","5.07","5.71","4","5","6","6"
"2012","no degree/no degree yet","no migration background","5.31","5","224","5.16","5.46","4","5","6","7"
"2012","Other degree","direct migration background","5.74","6","612","5.65","5.83","4","5","7","7"
"2012","Other degree","indirect migration background","","","","","","","","",""
"2012","Other degree","no migration background","5.67","6","43","5.32","6.02","4","5","7","7"
"2012","secondary school degree","direct migration background","6.27","6","110","6.12","6.42","5","6","7","7"
"2012","secondary school degree","indirect migration background","6.08","6","144","5.92","6.24","5","6","7","7"
"2012","secondary school degree","no migration background","5.9","6","2131","5.86","5.94","5","5","7","7"
"2013","college entrance qualification","direct migration background","5.89","6","218","5.75","6.03","5","5","7","7"
"2013","college entrance qualification","indirect migration background","5.87","6","229","5.74","6","5","5","7","7"
"2013","college entrance qualification","no migration background","5.77","6","4937","5.74","5.8","5","5","6","7"
"2013","lower secondary degree","direct migration background","5.76","6","302","5.62","5.9","4","5","7","7"
"2013","lower secondary degree","indirect migration background","5.73","6","179","5.56","5.9","4","5","7","7"
"2013","lower secondary degree","no migration background","5.76","6","5323","5.73","5.79","4","5","7","7"
"2013","no degree/no degree yet","direct migration background","5.22","6","96","4.9","5.54","3","4","7","7"
"2013","no degree/no degree yet","indirect migration background","5.31","5","63","5.06","5.56","4","5","6","7"
"2013","no degree/no degree yet","no migration background","5.35","5","326","5.21","5.49","4","5","6","7"
"2013","Other degree","direct migration background","5.73","6","839","5.65","5.81","4","5","7","7"
"2013","Other degree","indirect migration background","","","","","","","","",""
"2013","Other degree","no migration background","5.64","6","161","5.45","5.83","4","5","6","7"
"2013","secondary school degree","direct migration background","5.6","6","168","5.42","5.78","4","5","7","7"
"2013","secondary school degree","indirect migration background","5.88","6","167","5.74","6.02","5","5","7","7"
"2013","secondary school degree","no migration background","5.87","6","5293","5.84","5.9","5","5","7","7"
"2014","college entrance qualification","direct migration background","","","","","","","","",""
"2014","college entrance qualification","indirect migration background","","","","","","","","",""
"2014","college entrance qualification","no migration background","","","","","","","","",""
"2014","lower secondary degree","direct migration background","","","","","","","","",""
"2014","lower secondary degree","indirect migration background","","","","","","","","",""
"2014","lower secondary degree","no migration background","","","","","","","","",""
"2014","no degree/no degree yet","direct migration background","","","","","","","","",""
"2014","no degree/no degree yet","indirect migration background","","","","","","","","",""
"2014","no degree/no degree yet","no migration background","","","","","","","","",""
"2014","Other degree","direct migration background","","","","","","","","",""
"2014","Other degree","indirect migration background","","","","","","","","",""
"2014","Other degree","no migration background","","","","","","","","",""
"2014","secondary school degree","direct migration background","","","","","","","","",""
"2014","secondary school degree","indirect migration background","","","","","","","","",""
"2014","secondary school degree","no migration background","","","","","","","","",""
"2015","college entrance qualification","direct migration background","","","","","","","","",""
"2015","college entrance qualification","indirect migration background","","","","","","","","",""
"2015","college entrance qualification","no migration background","","","","","","","","",""
"2015","lower secondary degree","direct migration background","","","","","","","","",""
"2015","lower secondary degree","indirect migration background","","","","","","","","",""
"2015","lower secondary degree","no migration background","","","","","","","","",""
"2015","no degree/no degree yet","direct migration background","","","","","","","","",""
"2015","no degree/no degree yet","indirect migration background","","","","","","","","",""
"2015","no degree/no degree yet","no migration background","","","","","","","","",""
"2015","Other degree","direct migration background","","","","","","","","",""
"2015","Other degree","indirect migration background","","","","","","","","",""
"2015","Other degree","no migration background","","","","","","","","",""
"2015","secondary school degree","direct migration background","","","","","","","","",""
"2015","secondary school degree","indirect migration background","","","","","","","","",""
"2015","secondary school degree","no migration background","","","","","","","","",""
"2016","college entrance qualification","direct migration background","","","","","","","","",""
"2016","college entrance qualification","indirect migration background","","","","","","","","",""
"2016","college entrance qualification","no migration background","","","","","","","","",""
"2016","lower secondary degree","direct migration background","","","","","","","","",""
"2016","lower secondary degree","indirect migration background","","","","","","","","",""
"2016","lower secondary degree","no migration background","","","","","","","","",""
"2016","no degree/no degree yet","direct migration background","","","","","","","","",""
"2016","no degree/no degree yet","indirect migration background","","","","","","","","",""
"2016","no degree/no degree yet","no migration background","","","","","","","","",""
"2016","Other degree","direct migration background","","","","","","","","",""
"2016","Other degree","indirect migration background","","","","","","","","",""
"2016","Other degree","no migration background","","","","","","","","",""
"2016","secondary school degree","direct migration background","","","","","","","","",""
"2016","secondary school degree","indirect migration background","","","","","","","","",""
"2016","secondary school degree","no migration background","","","","","","","","",""
"2017","college entrance qualification","direct migration background","5.81","6","434","5.72","5.9","4","5","6","7"
"2017","college entrance qualification","indirect migration background","5.59","6","618","5.51","5.67","4","5","6","7"
"2017","college entrance qualification","no migration background","5.69","6","6893","5.67","5.71","4","5","6","7"
"2017","lower secondary degree","direct migration background","5.78","6","465","5.69","5.87","4","5","7","7"
"2017","lower secondary degree","indirect migration background","5.83","6","354","5.7","5.96","4","5","7","7"
"2017","lower secondary degree","no migration background","5.72","6","5258","5.69","5.75","4","5","7","7"
"2017","no degree/no degree yet","direct migration background","5.62","6","1237","5.56","5.68","4","5","7","7"
"2017","no degree/no degree yet","indirect migration background","5.35","5.15","121","5.11","5.59","4","4","6","7"
"2017","no degree/no degree yet","no migration background","5.45","6","486","5.34","5.56","4","5","6","7"
"2017","Other degree","direct migration background","5.77","6","4323","5.74","5.8","4","5","7","7"
"2017","Other degree","indirect migration background","5.52","5.29","50","5.13","5.91","3","5","7","7"
"2017","Other degree","no migration background","5.48","6","163","5.3","5.66","4","5","6","7"
"2017","secondary school degree","direct migration background","5.79","6","364","5.69","5.89","5","5","7","7"
"2017","secondary school degree","indirect migration background","5.73","6","423","5.63","5.83","4","5","6","7"
"2017","secondary school degree","no migration background","5.84","6","6823","5.82","5.86","5","5","7","7"
"2018","college entrance qualification","direct migration background","","","","","","","","",""
"2018","college entrance qualification","indirect migration background","","","","","","","","",""
"2018","college entrance qualification","no migration background","","","","","","","","",""
"2018","lower secondary degree","direct migration background","","","","","","","","",""
"2018","lower secondary degree","indirect migration background","","","","","","","","",""
"2018","lower secondary degree","no migration background","","","","","","","","",""
"2018","no degree/no degree yet","direct migration background","","","","","","","","",""
"2018","no degree/no degree yet","indirect migration background","","","","","","","","",""
"2018","no degree/no degree yet","no migration background","","","","","","","","",""
"2018","Other degree","direct migration background","","","","","","","","",""
"2018","Other degree","indirect migration background","","","","","","","","",""
"2018","Other degree","no migration background","","","","","","","","",""
"2018","secondary school degree","direct migration background","","","","","","","","",""
"2018","secondary school degree","indirect migration background","","","","","","","","",""
"2018","secondary school degree","no migration background","","","","","","","","",""
"2019","college entrance qualification","direct migration background","5.73","6","387","5.63","5.83","4","5","6","7"
"2019","college entrance qualification","indirect migration background","5.75","6","649","5.67","5.83","5","5","6","7"
"2019","college entrance qualification","no migration background","5.69","6","7508","5.67","5.71","4","5","6","7"
"2019","lower secondary degree","direct migration background","5.72","6","358","5.59","5.85","4","5","7","7"
"2019","lower secondary degree","indirect migration background","5.98","6","305","5.86","6.1","4","5","7","7"
"2019","lower secondary degree","no migration background","5.7","6","4627","5.67","5.73","4","5","7","7"
"2019","no degree/no degree yet","direct migration background","5.82","6","277","5.64","6","4","5","7","7"
"2019","no degree/no degree yet","indirect migration background","5.45","5","114","5.21","5.69","4","5","6","7"
"2019","no degree/no degree yet","no migration background","5.52","6","386","5.4","5.64","4","5","7","7"
"2019","Other degree","direct migration background","5.76","6","2340","5.71","5.81","4","5","7","7"
"2019","Other degree","indirect migration background","5.51","6","45","5.14","5.88","4","4","7","7"
"2019","Other degree","no migration background","5.53","6","157","5.33","5.73","4","5","6","7"
"2019","secondary school degree","direct migration background","5.69","6","290","5.56","5.82","4","5","7","7"
"2019","secondary school degree","indirect migration background","5.82","6","412","5.72","5.92","4","5","7","7"
"2019","secondary school degree","no migration background","5.83","6","6715","5.81","5.85","4","5","7","7"
