"year","education","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2008","college entrance qualification","Female","","","","","","","","","","",""
"2008","college entrance qualification","Male","","","","","","","","","","",""
"2008","lower secondary degree","Female","","","","","","","","","","",""
"2008","lower secondary degree","Male","","","","","","","","","","",""
"2008","no degree/no degree yet","Female","","","","","","","","","","",""
"2008","no degree/no degree yet","Male","","","","","","","","","","",""
"2008","Other degree","Female","","","","","","","","","","",""
"2008","Other degree","Male","","","","","","","","","","",""
"2008","secondary school degree","Female","","","","","","","","","","",""
"2008","secondary school degree","Male","","","","","","","","","","",""
"2009","college entrance qualification","Female","5.75","6","2369","4","5","6","7","5.71","5.79","6","6"
"2009","college entrance qualification","Male","5.69","6","2519","4","5","6","7","5.65","5.73","6","6"
"2009","lower secondary degree","Female","5.64","6","2984","4","5","7","7","5.6","5.68","6","6"
"2009","lower secondary degree","Male","5.72","6","2900","4","5","7","7","5.68","5.76","6","6"
"2009","no degree/no degree yet","Female","5.31","6","234","4","4","6","7","5.16","5.46","6","6"
"2009","no degree/no degree yet","Male","5.41","6","247","4","5","7","7","5.24","5.58","5","6"
"2009","Other degree","Female","5.66","6","431","4","5","7","7","5.54","5.78","6","6"
"2009","Other degree","Male","5.46","6","368","4","5","7","7","5.32","5.6","6","6"
"2009","secondary school degree","Female","5.82","6","3109","4","5","7","7","5.78","5.86","6","6"
"2009","secondary school degree","Male","5.81","6","2288","5","5","6","7","5.77","5.85","6","6"
"2010","college entrance qualification","Female","","","","","","","","","","",""
"2010","college entrance qualification","Male","","","","","","","","","","",""
"2010","lower secondary degree","Female","","","","","","","","","","",""
"2010","lower secondary degree","Male","","","","","","","","","","",""
"2010","no degree/no degree yet","Female","","","","","","","","","","",""
"2010","no degree/no degree yet","Male","","","","","","","","","","",""
"2010","Other degree","Female","","","","","","","","","","",""
"2010","Other degree","Male","","","","","","","","","","",""
"2010","secondary school degree","Female","","","","","","","","","","",""
"2010","secondary school degree","Male","","","","","","","","","","",""
"2011","college entrance qualification","Female","","","","","","","","","","",""
"2011","college entrance qualification","Male","","","","","","","","","","",""
"2011","lower secondary degree","Female","","","","","","","","","","",""
"2011","lower secondary degree","Male","","","","","","","","","","",""
"2011","no degree/no degree yet","Female","","","","","","","","","","",""
"2011","no degree/no degree yet","Male","","","","","","","","","","",""
"2011","Other degree","Female","","","","","","","","","","",""
"2011","Other degree","Male","","","","","","","","","","",""
"2011","secondary school degree","Female","","","","","","","","","","",""
"2011","secondary school degree","Male","","","","","","","","","","",""
"2012","college entrance qualification","Female","5.84","6","1291","5","5","7","7","5.79","5.89","6","6"
"2012","college entrance qualification","Male","5.73","6","854","5","5","6","7","5.66","5.8","6","6"
"2012","lower secondary degree","Female","5.76","6","723","4","5","7","7","5.68","5.84","6","6"
"2012","lower secondary degree","Male","5.84","6","682","5","5","7","7","5.76","5.92","6","6"
"2012","no degree/no degree yet","Female","5.4","5","191","4","5","6","7","5.23","5.57","5","6"
"2012","no degree/no degree yet","Male","5.29","5","159","4","5","6","7","5.11","5.47","5","6"
"2012","Other degree","Female","5.75","6","367","4","5","7","7","5.63","5.87","6","6"
"2012","Other degree","Male","5.7","6","307","4","5","7","7","5.57","5.83","6","6"
"2012","secondary school degree","Female","5.92","6","1577","5","5","7","7","5.87","5.97","6","6"
"2012","secondary school degree","Male","5.98","6","808","5","6","7","7","5.92","6.04","6","6"
"2013","college entrance qualification","Female","5.8","6","2665","5","5","6","7","5.76","5.84","6","6"
"2013","college entrance qualification","Male","5.76","6","2719","5","5","6","7","5.72","5.8","6","6"
"2013","lower secondary degree","Female","5.78","6","2975","4","5","7","7","5.74","5.82","6","6"
"2013","lower secondary degree","Male","5.74","6","2829","4","5","7","7","5.7","5.78","6","6"
"2013","no degree/no degree yet","Female","5.29","6","254","3","5","6","7","5.12","5.46","5","6"
"2013","no degree/no degree yet","Male","5.34","5","231","4","5","6","7","5.18","5.5","5","6"
"2013","Other degree","Female","5.77","6","576","4","5","7","7","5.68","5.86","6","6"
"2013","Other degree","Male","5.66","6","433","4","5","7","7","5.55","5.77","6","6"
"2013","secondary school degree","Female","5.88","6","3272","5","5","7","7","5.84","5.92","6","6"
"2013","secondary school degree","Male","5.83","6","2356","5","5","7","7","5.79","5.87","6","6"
"2014","college entrance qualification","Female","","","","","","","","","","",""
"2014","college entrance qualification","Male","","","","","","","","","","",""
"2014","lower secondary degree","Female","","","","","","","","","","",""
"2014","lower secondary degree","Male","","","","","","","","","","",""
"2014","no degree/no degree yet","Female","","","","","","","","","","",""
"2014","no degree/no degree yet","Male","","","","","","","","","","",""
"2014","Other degree","Female","","","","","","","","","","",""
"2014","Other degree","Male","","","","","","","","","","",""
"2014","secondary school degree","Female","","","","","","","","","","",""
"2014","secondary school degree","Male","","","","","","","","","","",""
"2015","college entrance qualification","Female","","","","","","","","","","",""
"2015","college entrance qualification","Male","","","","","","","","","","",""
"2015","lower secondary degree","Female","","","","","","","","","","",""
"2015","lower secondary degree","Male","","","","","","","","","","",""
"2015","no degree/no degree yet","Female","","","","","","","","","","",""
"2015","no degree/no degree yet","Male","","","","","","","","","","",""
"2015","Other degree","Female","","","","","","","","","","",""
"2015","Other degree","Male","","","","","","","","","","",""
"2015","secondary school degree","Female","","","","","","","","","","",""
"2015","secondary school degree","Male","","","","","","","","","","",""
"2016","college entrance qualification","Female","","","","","","","","","","",""
"2016","college entrance qualification","Male","","","","","","","","","","",""
"2016","lower secondary degree","Female","","","","","","","","","","",""
"2016","lower secondary degree","Male","","","","","","","","","","",""
"2016","no degree/no degree yet","Female","","","","","","","","","","",""
"2016","no degree/no degree yet","Male","","","","","","","","","","",""
"2016","Other degree","Female","","","","","","","","","","",""
"2016","Other degree","Male","","","","","","","","","","",""
"2016","secondary school degree","Female","","","","","","","","","","",""
"2016","secondary school degree","Male","","","","","","","","","","",""
"2017","college entrance qualification","Female","5.79","6","4127","5","5","6","7","5.76","5.82","6","6"
"2017","college entrance qualification","Male","5.6","6","3818","4","5","6","7","5.57","5.63","6","6"
"2017","lower secondary degree","Female","5.74","6","3020","4","5","7","7","5.7","5.78","6","6"
"2017","lower secondary degree","Male","5.72","6","3057","4","5","7","7","5.68","5.76","6","6"
"2017","no degree/no degree yet","Female","5.54","6","872","4","5","7","7","5.46","5.62","6","6"
"2017","no degree/no degree yet","Male","5.49","6","972","4","5","6","7","5.41","5.57","6","6"
"2017","Other degree","Female","5.79","6","2199","4","5","7","7","5.74","5.84","6","6"
"2017","Other degree","Male","5.71","6","2337","4","5","7","7","5.66","5.76","6","6"
"2017","secondary school degree","Female","5.86","6","4475","5","5","7","7","5.83","5.89","6","6"
"2017","secondary school degree","Male","5.79","6","3135","5","5","6","7","5.75","5.83","6","6"
"2018","college entrance qualification","Female","","","","","","","","","","",""
"2018","college entrance qualification","Male","","","","","","","","","","",""
"2018","lower secondary degree","Female","","","","","","","","","","",""
"2018","lower secondary degree","Male","","","","","","","","","","",""
"2018","no degree/no degree yet","Female","","","","","","","","","","",""
"2018","no degree/no degree yet","Male","","","","","","","","","","",""
"2018","Other degree","Female","","","","","","","","","","",""
"2018","Other degree","Male","","","","","","","","","","",""
"2018","secondary school degree","Female","","","","","","","","","","",""
"2018","secondary school degree","Male","","","","","","","","","","",""
"2019","college entrance qualification","Female","5.77","6","4266","5","5","6","7","5.74","5.8","6","6"
"2019","college entrance qualification","Male","5.63","6","4272","4","5","6","7","5.6","5.66","6","6"
"2019","lower secondary degree","Female","5.77","6","2553","4","5","7","7","5.73","5.81","6","6"
"2019","lower secondary degree","Male","5.66","6","2736","4","5","7","7","5.62","5.7","6","6"
"2019","no degree/no degree yet","Female","5.7","6","404","4","5","7","7","5.57","5.83","6","6"
"2019","no degree/no degree yet","Male","5.56","6","373","4","5","7","7","5.42","5.7","6","6"
"2019","Other degree","Female","5.73","6","1392","4","5","7","7","5.67","5.79","6","6"
"2019","Other degree","Male","5.76","6","1150","4","5","7","7","5.69","5.83","6","6"
"2019","secondary school degree","Female","5.83","6","4231","4","5","7","7","5.8","5.86","6","6"
"2019","secondary school degree","Male","5.81","6","3185","4","5","7","7","5.77","5.85","6","6"
