"year","pgcasmin","sex","mean","median","n","lowerci_mean","upperci_mean","ptile10","ptile25","ptile75","ptile90"
"2008","(1c) basic vocational qualification","Female","","","","","","","","",""
"2008","(1c) basic vocational qualification","Male","","","","","","","","",""
"2008","(2a) intermediate vocational","Female","","","","","","","","",""
"2008","(2a) intermediate vocational","Male","","","","","","","","",""
"2008","(2b) intermediate general qualification","Female","","","","","","","","",""
"2008","(2b) intermediate general qualification","Male","","","","","","","","",""
"2008","(2c_gen) general maturity certificate","Female","","","","","","","","",""
"2008","(2c_gen) general maturity certificate","Male","","","","","","","","",""
"2008","(2c_voc) vocational maturity certificate","Female","","","","","","","","",""
"2008","(2c_voc) vocational maturity certificate","Male","","","","","","","","",""
"2008","(3a) lower tertiary education","Female","","","","","","","","",""
"2008","(3a) lower tertiary education","Male","","","","","","","","",""
"2008","(3b) higher tertiary education","Female","","","","","","","","",""
"2008","(3b) higher tertiary education","Male","","","","","","","","",""
"2009","(0) in school","Female","5.32","6","142","5.13","5.51","4","4","6","7"
"2009","(0) in school","Male","5.28","5","168","5.08","5.48","3","5","6","7"
"2009","(1a) inadequately completed","Female","5.33","5","90","5.06","5.6","3","4","6","7"
"2009","(1a) inadequately completed","Male","5.58","6","78","5.25","5.91","4","5","7","7"
"2009","(1b) general elementary school","Female","5.47","6","975","5.39","5.55","4","5","7","7"
"2009","(1b) general elementary school","Male","5.41","6","398","5.28","5.54","4","5","6","7"
"2009","(1c) basic vocational qualification","Female","5.71","6","2197","5.66","5.76","4","5","7","7"
"2009","(1c) basic vocational qualification","Male","5.75","6","2594","5.7","5.8","4","5","7","7"
"2009","(2a) intermediate vocational","Female","5.84","6","2517","5.8","5.88","4","5","7","7"
"2009","(2a) intermediate vocational","Male","5.85","6","1847","5.8","5.9","5","5","7","7"
"2009","(2b) intermediate general qualification","Female","5.7","6","261","5.57","5.83","4","5","7","7"
"2009","(2b) intermediate general qualification","Male","5.53","6","171","5.36","5.7","4","5","6","7"
"2009","(2c_gen) general maturity certificate","Female","5.66","6","367","5.54","5.78","4","5","6","7"
"2009","(2c_gen) general maturity certificate","Male","5.45","6","325","5.33","5.57","4","5","6","7"
"2009","(2c_voc) vocational maturity certificate","Female","5.72","6","753","5.64","5.8","4","5","7","7"
"2009","(2c_voc) vocational maturity certificate","Male","5.62","6","571","5.53","5.71","4","5","6","7"
"2009","(3a) lower tertiary education","Female","5.95","6","726","5.88","6.02","5","6","7","7"
"2009","(3a) lower tertiary education","Male","5.74","6","853","5.67","5.81","5","5","6","7"
"2009","(3b) higher tertiary education","Female","5.68","6","1122","5.62","5.74","4","5","6","7"
"2009","(3b) higher tertiary education","Male","5.74","6","1328","5.68","5.8","4","5","7","7"
"2010","(0) in school","Female","","","","","","","","",""
"2010","(0) in school","Male","","","","","","","","",""
"2010","(1a) inadequately completed","Female","","","","","","","","",""
"2010","(1a) inadequately completed","Male","","","","","","","","",""
"2010","(1b) general elementary school","Female","","","","","","","","",""
"2010","(1b) general elementary school","Male","","","","","","","","",""
"2010","(1c) basic vocational qualification","Female","","","","","","","","",""
"2010","(1c) basic vocational qualification","Male","","","","","","","","",""
"2010","(2a) intermediate vocational","Female","","","","","","","","",""
"2010","(2a) intermediate vocational","Male","","","","","","","","",""
"2010","(2b) intermediate general qualification","Female","","","","","","","","",""
"2010","(2b) intermediate general qualification","Male","","","","","","","","",""
"2010","(2c_gen) general maturity certificate","Female","","","","","","","","",""
"2010","(2c_gen) general maturity certificate","Male","","","","","","","","",""
"2010","(2c_voc) vocational maturity certificate","Female","","","","","","","","",""
"2010","(2c_voc) vocational maturity certificate","Male","","","","","","","","",""
"2010","(3a) lower tertiary education","Female","","","","","","","","",""
"2010","(3a) lower tertiary education","Male","","","","","","","","",""
"2010","(3b) higher tertiary education","Female","","","","","","","","",""
"2010","(3b) higher tertiary education","Male","","","","","","","","",""
"2011","(0) in school","Female","","","","","","","","",""
"2011","(0) in school","Male","","","","","","","","",""
"2011","(1a) inadequately completed","Female","","","","","","","","",""
"2011","(1a) inadequately completed","Male","","","","","","","","",""
"2011","(1b) general elementary school","Female","","","","","","","","",""
"2011","(1b) general elementary school","Male","","","","","","","","",""
"2011","(1c) basic vocational qualification","Female","","","","","","","","",""
"2011","(1c) basic vocational qualification","Male","","","","","","","","",""
"2011","(2a) intermediate vocational","Female","","","","","","","","",""
"2011","(2a) intermediate vocational","Male","","","","","","","","",""
"2011","(2b) intermediate general qualification","Female","","","","","","","","",""
"2011","(2b) intermediate general qualification","Male","","","","","","","","",""
"2011","(2c_gen) general maturity certificate","Female","","","","","","","","",""
"2011","(2c_gen) general maturity certificate","Male","","","","","","","","",""
"2011","(2c_voc) vocational maturity certificate","Female","","","","","","","","",""
"2011","(2c_voc) vocational maturity certificate","Male","","","","","","","","",""
"2011","(3a) lower tertiary education","Female","","","","","","","","",""
"2011","(3a) lower tertiary education","Male","","","","","","","","",""
"2011","(3b) higher tertiary education","Female","","","","","","","","",""
"2011","(3b) higher tertiary education","Male","","","","","","","","",""
"2012","(0) in school","Female","5.43","5","100","5.22","5.64","4","5","6","7"
"2012","(0) in school","Male","5.16","5","91","4.95","5.37","4","5","6","6"
"2012","(1a) inadequately completed","Female","5.34","5","90","5.05","5.63","4","5","6","7"
"2012","(1a) inadequately completed","Male","5.45","5.94","68","5.12","5.78","4","5","7","7"
"2012","(1b) general elementary school","Female","5.6","6","338","5.47","5.73","4","5","7","7"
"2012","(1b) general elementary school","Male","5.67","6","234","5.51","5.83","4","5","7","7"
"2012","(1c) basic vocational qualification","Female","5.86","6","524","5.77","5.95","4","5","7","7"
"2012","(1c) basic vocational qualification","Male","5.84","6","605","5.76","5.92","5","5","7","7"
"2012","(2a) intermediate vocational","Female","5.97","6","1370","5.92","6.02","5","5","7","7"
"2012","(2a) intermediate vocational","Male","6.02","6","694","5.95","6.09","5","6","7","7"
"2012","(2b) intermediate general qualification","Female","5.55","6","159","5.36","5.74","4","5","6","7"
"2012","(2b) intermediate general qualification","Male","5.69","6","72","5.47","5.91","5","5","6","7"
"2012","(2c_gen) general maturity certificate","Female","5.84","6","162","5.68","6","4","5","7","7"
"2012","(2c_gen) general maturity certificate","Male","5.54","6","85","5.29","5.79","4","5","6","7"
"2012","(2c_voc) vocational maturity certificate","Female","5.83","6","597","5.75","5.91","4","5","7","7"
"2012","(2c_voc) vocational maturity certificate","Male","5.88","6","277","5.78","5.98","5","5","6","7"
"2012","(3a) lower tertiary education","Female","5.89","6","237","5.77","6.01","5","5","7","7"
"2012","(3a) lower tertiary education","Male","5.81","6","216","5.69","5.93","5","5","6","7"
"2012","(3b) higher tertiary education","Female","5.78","6","573","5.7","5.86","4","5","6","7"
"2012","(3b) higher tertiary education","Male","5.71","6","469","5.61","5.81","4","5","6","7"
"2013","(0) in school","Female","5.51","6","139","5.32","5.7","4","5","6","7"
"2013","(0) in school","Male","5.22","5","123","5.04","5.4","4","5","6","6"
"2013","(1a) inadequately completed","Female","5.13","5","114","4.84","5.42","3","4","7","7"
"2013","(1a) inadequately completed","Male","5.42","6","105","5.14","5.7","3","5","7","7"
"2013","(1b) general elementary school","Female","5.63","6","979","5.55","5.71","4","5","7","7"
"2013","(1b) general elementary school","Male","5.57","6","416","5.44","5.7","4","5","7","7"
"2013","(1c) basic vocational qualification","Female","5.85","6","2242","5.8","5.9","4","5","7","7"
"2013","(1c) basic vocational qualification","Male","5.76","6","2543","5.72","5.8","4","5","7","7"
"2013","(2a) intermediate vocational","Female","5.9","6","2669","5.86","5.94","5","5","7","7"
"2013","(2a) intermediate vocational","Male","5.86","6","1900","5.81","5.91","5","5","7","7"
"2013","(2b) intermediate general qualification","Female","5.7","6","293","5.57","5.83","4","5","6","7"
"2013","(2b) intermediate general qualification","Male","5.61","6","175","5.45","5.77","4","5","6","7"
"2013","(2c_gen) general maturity certificate","Female","5.73","6","417","5.63","5.83","4","5","6","7"
"2013","(2c_gen) general maturity certificate","Male","5.62","6","349","5.5","5.74","4","5","6","7"
"2013","(2c_voc) vocational maturity certificate","Female","5.76","6","822","5.69","5.83","4","5","6","7"
"2013","(2c_voc) vocational maturity certificate","Male","5.81","6","634","5.74","5.88","5","5","6","7"
"2013","(3a) lower tertiary education","Female","5.89","6","780","5.82","5.96","5","5","7","7"
"2013","(3a) lower tertiary education","Male","5.79","6","898","5.73","5.85","5","5","6","7"
"2013","(3b) higher tertiary education","Female","5.79","6","1332","5.74","5.84","5","5","6","7"
"2013","(3b) higher tertiary education","Male","5.73","6","1450","5.68","5.78","4","5","6","7"
"2014","(0) in school","Female","","","","","","","","",""
"2014","(0) in school","Male","","","","","","","","",""
"2014","(1a) inadequately completed","Female","","","","","","","","",""
"2014","(1a) inadequately completed","Male","","","","","","","","",""
"2014","(1b) general elementary school","Female","","","","","","","","",""
"2014","(1b) general elementary school","Male","","","","","","","","",""
"2014","(1c) basic vocational qualification","Female","","","","","","","","",""
"2014","(1c) basic vocational qualification","Male","","","","","","","","",""
"2014","(2a) intermediate vocational","Female","","","","","","","","",""
"2014","(2a) intermediate vocational","Male","","","","","","","","",""
"2014","(2b) intermediate general qualification","Female","","","","","","","","",""
"2014","(2b) intermediate general qualification","Male","","","","","","","","",""
"2014","(2c_gen) general maturity certificate","Female","","","","","","","","",""
"2014","(2c_gen) general maturity certificate","Male","","","","","","","","",""
"2014","(2c_voc) vocational maturity certificate","Female","","","","","","","","",""
"2014","(2c_voc) vocational maturity certificate","Male","","","","","","","","",""
"2014","(3a) lower tertiary education","Female","","","","","","","","",""
"2014","(3a) lower tertiary education","Male","","","","","","","","",""
"2014","(3b) higher tertiary education","Female","","","","","","","","",""
"2014","(3b) higher tertiary education","Male","","","","","","","","",""
"2015","(0) in school","Female","","","","","","","","",""
"2015","(0) in school","Male","","","","","","","","",""
"2015","(1a) inadequately completed","Female","","","","","","","","",""
"2015","(1a) inadequately completed","Male","","","","","","","","",""
"2015","(1b) general elementary school","Female","","","","","","","","",""
"2015","(1b) general elementary school","Male","","","","","","","","",""
"2015","(1c) basic vocational qualification","Female","","","","","","","","",""
"2015","(1c) basic vocational qualification","Male","","","","","","","","",""
"2015","(2a) intermediate vocational","Female","","","","","","","","",""
"2015","(2a) intermediate vocational","Male","","","","","","","","",""
"2015","(2b) intermediate general qualification","Female","","","","","","","","",""
"2015","(2b) intermediate general qualification","Male","","","","","","","","",""
"2015","(2c_gen) general maturity certificate","Female","","","","","","","","",""
"2015","(2c_gen) general maturity certificate","Male","","","","","","","","",""
"2015","(2c_voc) vocational maturity certificate","Female","","","","","","","","",""
"2015","(2c_voc) vocational maturity certificate","Male","","","","","","","","",""
"2015","(3a) lower tertiary education","Female","","","","","","","","",""
"2015","(3a) lower tertiary education","Male","","","","","","","","",""
"2015","(3b) higher tertiary education","Female","","","","","","","","",""
"2015","(3b) higher tertiary education","Male","","","","","","","","",""
"2016","(0) in school","Female","","","","","","","","",""
"2016","(0) in school","Male","","","","","","","","",""
"2016","(1a) inadequately completed","Female","","","","","","","","",""
"2016","(1a) inadequately completed","Male","","","","","","","","",""
"2016","(1b) general elementary school","Female","","","","","","","","",""
"2016","(1b) general elementary school","Male","","","","","","","","",""
"2016","(1c) basic vocational qualification","Female","","","","","","","","",""
"2016","(1c) basic vocational qualification","Male","","","","","","","","",""
"2016","(2a) intermediate vocational","Female","","","","","","","","",""
"2016","(2a) intermediate vocational","Male","","","","","","","","",""
"2016","(2b) intermediate general qualification","Female","","","","","","","","",""
"2016","(2b) intermediate general qualification","Male","","","","","","","","",""
"2016","(2c_gen) general maturity certificate","Female","","","","","","","","",""
"2016","(2c_gen) general maturity certificate","Male","","","","","","","","",""
"2016","(2c_voc) vocational maturity certificate","Female","","","","","","","","",""
"2016","(2c_voc) vocational maturity certificate","Male","","","","","","","","",""
"2016","(3a) lower tertiary education","Female","","","","","","","","",""
"2016","(3a) lower tertiary education","Male","","","","","","","","",""
"2016","(3b) higher tertiary education","Female","","","","","","","","",""
"2016","(3b) higher tertiary education","Male","","","","","","","","",""
"2017","(0) in school","Female","5.46","6","219","5.31","5.61","4","5","6","7"
"2017","(0) in school","Male","5.15","5","197","4.98","5.32","4","4","6","7"
"2017","(1a) inadequately completed","Female","5.57","6","651","5.47","5.67","4","5","7","7"
"2017","(1a) inadequately completed","Male","5.66","6","783","5.58","5.74","4","5","7","7"
"2017","(1b) general elementary school","Female","5.59","6","1385","5.53","5.65","4","5","7","7"
"2017","(1b) general elementary school","Male","5.49","6","1113","5.42","5.56","4","5","7","7"
"2017","(1c) basic vocational qualification","Female","5.8","6","2406","5.76","5.84","4","5","7","7"
"2017","(1c) basic vocational qualification","Male","5.76","6","2838","5.72","5.8","4","5","7","7"
"2017","(2a) intermediate vocational","Female","5.88","6","3637","5.85","5.91","5","5","7","7"
"2017","(2a) intermediate vocational","Male","5.82","6","2499","5.78","5.86","5","5","6","7"
"2017","(2b) intermediate general qualification","Female","5.79","6","500","5.69","5.89","4","5","7","7"
"2017","(2b) intermediate general qualification","Male","5.63","6","324","5.52","5.74","4","5","6","7"
"2017","(2c_gen) general maturity certificate","Female","5.75","6","945","5.68","5.82","5","5","6","7"
"2017","(2c_gen) general maturity certificate","Male","5.45","6","935","5.38","5.52","4","5","6","7"
"2017","(2c_voc) vocational maturity certificate","Female","5.81","6","1607","5.76","5.86","4","5","7","7"
"2017","(2c_voc) vocational maturity certificate","Male","5.65","6","1125","5.59","5.71","4","5","6","7"
"2017","(3a) lower tertiary education","Female","5.85","6","991","5.79","5.91","5","5","7","7"
"2017","(3a) lower tertiary education","Male","5.67","6","1054","5.61","5.73","4","5","6","7"
"2017","(3b) higher tertiary education","Female","5.79","6","2432","5.75","5.83","4","5","6","7"
"2017","(3b) higher tertiary education","Male","5.66","6","2529","5.62","5.7","4","5","6","7"
"2018","(0) in school","Female","","","","","","","","",""
"2018","(0) in school","Male","","","","","","","","",""
"2018","(1a) inadequately completed","Female","","","","","","","","",""
"2018","(1a) inadequately completed","Male","","","","","","","","",""
"2018","(1b) general elementary school","Female","","","","","","","","",""
"2018","(1b) general elementary school","Male","","","","","","","","",""
"2018","(1c) basic vocational qualification","Female","","","","","","","","",""
"2018","(1c) basic vocational qualification","Male","","","","","","","","",""
"2018","(2a) intermediate vocational","Female","","","","","","","","",""
"2018","(2a) intermediate vocational","Male","","","","","","","","",""
"2018","(2b) intermediate general qualification","Female","","","","","","","","",""
"2018","(2b) intermediate general qualification","Male","","","","","","","","",""
"2018","(2c_gen) general maturity certificate","Female","","","","","","","","",""
"2018","(2c_gen) general maturity certificate","Male","","","","","","","","",""
"2018","(2c_voc) vocational maturity certificate","Female","","","","","","","","",""
"2018","(2c_voc) vocational maturity certificate","Male","","","","","","","","",""
"2018","(3a) lower tertiary education","Female","","","","","","","","",""
"2018","(3a) lower tertiary education","Male","","","","","","","","",""
"2018","(3b) higher tertiary education","Female","","","","","","","","",""
"2018","(3b) higher tertiary education","Male","","","","","","","","",""
"2019","(0) in school","Female","5.61","6","162","5.43","5.79","5","5","6","7"
"2019","(0) in school","Male","5.35","5","169","5.16","5.54","4","5","6","7"
"2019","(1a) inadequately completed","Female","5.74","6","241","5.57","5.91","4","5","7","7"
"2019","(1a) inadequately completed","Male","5.68","6","199","5.48","5.88","4","5","7","7"
"2019","(1b) general elementary school","Female","5.61","6","969","5.53","5.69","4","5","7","7"
"2019","(1b) general elementary school","Male","5.42","6","685","5.32","5.52","4","5","6","7"
"2019","(1c) basic vocational qualification","Female","5.81","6","2021","5.76","5.86","4","5","7","7"
"2019","(1c) basic vocational qualification","Male","5.73","6","2459","5.68","5.78","4","5","7","7"
"2019","(2a) intermediate vocational","Female","5.86","6","3435","5.83","5.89","4","5","7","7"
"2019","(2a) intermediate vocational","Male","5.83","6","2475","5.79","5.87","5","5","7","7"
"2019","(2b) intermediate general qualification","Female","5.59","6","458","5.48","5.7","4","5","6","7"
"2019","(2b) intermediate general qualification","Male","5.66","6","331","5.53","5.79","4","5","7","7"
"2019","(2c_gen) general maturity certificate","Female","5.67","6","775","5.6","5.74","4","5","6","7"
"2019","(2c_gen) general maturity certificate","Male","5.48","6","696","5.4","5.56","4","5","6","7"
"2019","(2c_voc) vocational maturity certificate","Female","5.8","6","1538","5.75","5.85","5","5","6","7"
"2019","(2c_voc) vocational maturity certificate","Male","5.68","6","1116","5.62","5.74","4","5","6","7"
"2019","(3a) lower tertiary education","Female","5.83","6","1012","5.77","5.89","5","5","7","7"
"2019","(3a) lower tertiary education","Male","5.71","6","1182","5.65","5.77","4","5","6","7"
"2019","(3b) higher tertiary education","Female","5.76","6","2329","5.72","5.8","5","5","6","7"
"2019","(3b) higher tertiary education","Male","5.72","6","2475","5.68","5.76","4","5","6","7"
