"plb0219","year","e11102","education","n","percent","lower_confidence","upper_confidence"
"Yes, every 2 weeks","2005","Employed","no degree/no degree yet","9","","",""
"Yes, every 3-4 weeks","2005","Not Employed","lower secondary degree","2","","",""
"Yes, every 3-4 weeks","2005","Not Employed","secondary school degree","1","","",""
"Yes, every 3-4 weeks","2005","Not Employed","college entrance qualification","2","","",""
"Yes, every 3-4 weeks","2005","Not Employed","Other degree","","","",""
"Yes, every 3-4 weeks","2005","Not Employed","no degree/no degree yet","1","","",""
"Yes, every 3-4 weeks","2005","Employed","lower secondary degree","126","0.0541661216019299","0.0455822650752956","0.0627499781285642"
"Yes, every 3-4 weeks","2005","Employed","secondary school degree","195","0.061398157746119","0.0537695337760187","0.0690267817162193"
"Yes, every 3-4 weeks","2005","Employed","college entrance qualification","194","0.055344936014048","0.0476995910343342","0.0629902809937618"
"Yes, every 3-4 weeks","2005","Employed","Other degree","30","0.0442947384775531","0.026989155436519","0.0616003215185872"
"Yes, every 3-4 weeks","2005","Employed","no degree/no degree yet","6","","",""
"Rarely","2005","Not Employed","lower secondary degree","2","","",""
"Rarely","2005","Not Employed","secondary school degree","4","","",""
"Rarely","2005","Not Employed","college entrance qualification","5","","",""
"Rarely","2005","Not Employed","Other degree","1","","",""
"Rarely","2005","Not Employed","no degree/no degree yet","","","",""
"Rarely","2005","Employed","lower secondary degree","412","0.145981530003767","0.132591124339345","0.159371935668189"
"Rarely","2005","Employed","secondary school degree","673","0.177361062707159","0.165222658120371","0.189499467293947"
"Rarely","2005","Employed","college entrance qualification","793","0.231922582166685","0.217810355914216","0.246034808419153"
"Rarely","2005","Employed","Other degree","51","0.115067219666157","0.0882274288070509","0.141907010525263"
"Rarely","2005","Employed","no degree/no degree yet","13","","",""
"No, never","2006","Not Employed","lower secondary degree","","","",""
"No, never","2006","Not Employed","secondary school degree","","","",""
"No, never","2006","Not Employed","college entrance qualification","","","",""
"No, never","2006","Not Employed","Other degree","","","",""
"No, never","2006","Not Employed","no degree/no degree yet","","","",""
"No, never","2006","Employed","lower secondary degree","","","",""
"No, never","2006","Employed","secondary school degree","","","",""
"No, never","2006","Employed","college entrance qualification","","","",""
"No, never","2006","Employed","Other degree","","","",""
"No, never","2006","Employed","no degree/no degree yet","","","",""
"Yes, every week","2006","Not Employed","lower secondary degree","","","",""
"Yes, every week","2006","Not Employed","secondary school degree","","","",""
"Yes, every week","2006","Not Employed","college entrance qualification","","","",""
"Yes, every week","2006","Not Employed","Other degree","","","",""
"Yes, every week","2006","Not Employed","no degree/no degree yet","","","",""
"Yes, every week","2006","Employed","lower secondary degree","","","",""
"Yes, every week","2006","Employed","secondary school degree","","","",""
"Yes, every week","2006","Employed","college entrance qualification","","","",""
"Yes, every week","2006","Employed","Other degree","","","",""
"Yes, every week","2006","Employed","no degree/no degree yet","","","",""
"Yes, every 2 weeks","2006","Not Employed","lower secondary degree","","","",""
"Yes, every 2 weeks","2006","Not Employed","secondary school degree","","","",""
"Yes, every 2 weeks","2006","Not Employed","college entrance qualification","","","",""
"Yes, every 2 weeks","2006","Not Employed","Other degree","","","",""
"Yes, every 2 weeks","2006","Not Employed","no degree/no degree yet","","","",""
"Yes, every 2 weeks","2006","Employed","lower secondary degree","","","",""
"Yes, every 2 weeks","2006","Employed","secondary school degree","","","",""
"Yes, every 2 weeks","2006","Employed","college entrance qualification","","","",""
"Yes, every 2 weeks","2006","Employed","Other degree","","","",""
"Yes, every 2 weeks","2006","Employed","no degree/no degree yet","","","",""
"Yes, every 3-4 weeks","2006","Not Employed","lower secondary degree","","","",""
"Yes, every 3-4 weeks","2006","Not Employed","secondary school degree","","","",""
"Yes, every 3-4 weeks","2006","Not Employed","college entrance qualification","","","",""
"Yes, every 3-4 weeks","2006","Not Employed","Other degree","","","",""
"Yes, every 3-4 weeks","2006","Not Employed","no degree/no degree yet","","","",""
"Yes, every 3-4 weeks","2006","Employed","lower secondary degree","","","",""
"Yes, every 3-4 weeks","2006","Employed","secondary school degree","","","",""
"Yes, every 3-4 weeks","2006","Employed","college entrance qualification","","","",""
"Yes, every 3-4 weeks","2006","Employed","Other degree","","","",""
"Yes, every 3-4 weeks","2006","Employed","no degree/no degree yet","","","",""
"Rarely","2006","Not Employed","lower secondary degree","","","",""
"Rarely","2006","Not Employed","secondary school degree","","","",""
"Rarely","2006","Not Employed","college entrance qualification","","","",""
"Rarely","2006","Not Employed","Other degree","","","",""
"Rarely","2006","Not Employed","no degree/no degree yet","","","",""
"Rarely","2006","Employed","lower secondary degree","","","",""
"Rarely","2006","Employed","secondary school degree","","","",""
"Rarely","2006","Employed","college entrance qualification","","","",""
"Rarely","2006","Employed","Other degree","","","",""
"Rarely","2006","Employed","no degree/no degree yet","","","",""
"No, never","2007","Not Employed","lower secondary degree","43","0.714654855458722","0.593080052586799","0.836229658330645"
"No, never","2007","Not Employed","secondary school degree","52","0.786838851698818","0.690206962747929","0.883470740649707"
"No, never","2007","Not Employed","college entrance qualification","38","0.624352216823506","0.499717411863185","0.748987021783828"
"No, never","2007","Not Employed","Other degree","7","","",""
"No, never","2007","Not Employed","no degree/no degree yet","2","","",""
"No, never","2007","Employed","lower secondary degree","1760","0.665057348299899","0.647046860697555","0.683067835902244"
"No, never","2007","Employed","secondary school degree","2353","0.590669897051303","0.575079081502958","0.606260712599649"
"No, never","2007","Employed","college entrance qualification","1939","0.524353271200192","0.508053200886452","0.540653341513933"
"No, never","2007","Employed","Other degree","344","0.676077383989682","0.635181185670015","0.716973582309348"
"No, never","2007","Employed","no degree/no degree yet","55","0.738562624456282","0.646753836158711","0.830371412753854"
"Yes, every week","2007","Not Employed","lower secondary degree","2","","",""
"Yes, every week","2007","Not Employed","secondary school degree","4","","",""
"Yes, every week","2007","Not Employed","college entrance qualification","7","","",""
"Yes, every week","2007","Not Employed","Other degree","1","","",""
"Yes, every week","2007","Not Employed","no degree/no degree yet","","","",""
"Yes, every week","2007","Employed","lower secondary degree","150","0.0553794883776904","0.0466515061981432","0.0641074705572376"
"Yes, every week","2007","Employed","secondary school degree","193","0.0555594534324657","0.0482962891656544","0.0628226176992771"
"Yes, every week","2007","Employed","college entrance qualification","328","0.0834721764354298","0.0744444388786989","0.0924999139921607"
"Yes, every week","2007","Employed","Other degree","24","","",""
"Yes, every week","2007","Employed","no degree/no degree yet","5","","",""
"Yes, every 2 weeks","2007","Not Employed","lower secondary degree","2","","",""
"Yes, every 2 weeks","2007","Not Employed","secondary school degree","4","","",""
"Yes, every 2 weeks","2007","Not Employed","college entrance qualification","5","","",""
"Yes, every 2 weeks","2007","Not Employed","Other degree","","","",""
"Yes, every 2 weeks","2007","Not Employed","no degree/no degree yet","1","","",""
"Yes, every 2 weeks","2007","Employed","lower secondary degree","207","0.0842168012586618","0.0736192286167531","0.0948143739005704"
"Yes, every 2 weeks","2007","Employed","secondary school degree","381","0.109565404310977","0.0996617081598526","0.119469100462101"
"Yes, every 2 weeks","2007","Employed","college entrance qualification","272","0.0840693563134639","0.0750123350883574","0.0931263775385703"
"Yes, every 2 weeks","2007","Employed","Other degree","44","0.0840539853812358","0.0598058587030526","0.108302112059419"
"Yes, every 2 weeks","2007","Employed","no degree/no degree yet","11","","",""
"Yes, every 3-4 weeks","2007","Not Employed","lower secondary degree","","","",""
"Yes, every 3-4 weeks","2007","Not Employed","secondary school degree","1","","",""
"Yes, every 3-4 weeks","2007","Not Employed","college entrance qualification","2","","",""
"Yes, every 3-4 weeks","2007","Not Employed","Other degree","1","","",""
"Yes, every 3-4 weeks","2007","Not Employed","no degree/no degree yet","","","",""
"Yes, every 3-4 weeks","2007","Employed","lower secondary degree","119","0.043320072605456","0.0355515467719037","0.0510885984390082"
"Yes, every 3-4 weeks","2007","Employed","secondary school degree","211","0.0615843391190536","0.0539619285391259","0.0692067496989814"
"Yes, every 3-4 weeks","2007","Employed","college entrance qualification","220","0.0686540394768253","0.0604008123840174","0.0769072665696332"
"Yes, every 3-4 weeks","2007","Employed","Other degree","26","","",""
"Yes, every 3-4 weeks","2007","Employed","no degree/no degree yet","5","","",""
"Rarely","2007","Not Employed","lower secondary degree","6","","",""
"Rarely","2007","Not Employed","secondary school degree","8","","",""
"Rarely","2007","Not Employed","college entrance qualification","6","","",""
"Rarely","2007","Not Employed","Other degree","","","",""
"Rarely","2007","Not Employed","no degree/no degree yet","","","",""
"Rarely","2007","Employed","lower secondary degree","402","0.152026289458292","0.138325006439952","0.165727572476632"
"Rarely","2007","Employed","secondary school degree","683","0.1826209060862","0.170370610113442","0.194871202058959"
"Rarely","2007","Employed","college entrance qualification","847","0.239451156574089","0.225522563375342","0.253379749772835"
"Rarely","2007","Employed","Other degree","65","0.147553682127594","0.11656003787499","0.178547326380198"
"Rarely","2007","Employed","no degree/no degree yet","12","","",""
"No, never","2008","Not Employed","lower secondary degree","","","",""
"No, never","2008","Not Employed","secondary school degree","","","",""
"No, never","2008","Not Employed","college entrance qualification","","","",""
"No, never","2008","Not Employed","Other degree","","","",""
"No, never","2008","Not Employed","no degree/no degree yet","","","",""
"No, never","2008","Employed","lower secondary degree","","","",""
"No, never","2008","Employed","secondary school degree","","","",""
"No, never","2008","Employed","college entrance qualification","","","",""
"No, never","2008","Employed","Other degree","","","",""
"No, never","2008","Employed","no degree/no degree yet","","","",""
"Yes, every week","2008","Not Employed","lower secondary degree","","","",""
"Yes, every week","2008","Not Employed","secondary school degree","","","",""
"Yes, every week","2008","Not Employed","college entrance qualification","","","",""
"Yes, every week","2008","Not Employed","Other degree","","","",""
"Yes, every week","2008","Not Employed","no degree/no degree yet","","","",""
"Yes, every week","2008","Employed","lower secondary degree","","","",""
"Yes, every week","2008","Employed","secondary school degree","","","",""
"Yes, every week","2008","Employed","college entrance qualification","","","",""
"Yes, every week","2008","Employed","Other degree","","","",""
"Yes, every week","2008","Employed","no degree/no degree yet","","","",""
"Yes, every 2 weeks","2008","Not Employed","lower secondary degree","","","",""
"Yes, every 2 weeks","2008","Not Employed","secondary school degree","","","",""
"Yes, every 2 weeks","2008","Not Employed","college entrance qualification","","","",""
"Yes, every 2 weeks","2008","Not Employed","Other degree","","","",""
"Yes, every 2 weeks","2008","Not Employed","no degree/no degree yet","","","",""
"Yes, every 2 weeks","2008","Employed","lower secondary degree","","","",""
"Yes, every 2 weeks","2008","Employed","secondary school degree","","","",""
"Yes, every 2 weeks","2008","Employed","college entrance qualification","","","",""
"Yes, every 2 weeks","2008","Employed","Other degree","","","",""
"Yes, every 2 weeks","2008","Employed","no degree/no degree yet","","","",""
"Yes, every 3-4 weeks","2008","Not Employed","lower secondary degree","","","",""
"Yes, every 3-4 weeks","2008","Not Employed","secondary school degree","","","",""
"Yes, every 3-4 weeks","2008","Not Employed","college entrance qualification","","","",""
"Yes, every 3-4 weeks","2008","Not Employed","Other degree","","","",""
"Yes, every 3-4 weeks","2008","Not Employed","no degree/no degree yet","","","",""
"Yes, every 3-4 weeks","2008","Employed","lower secondary degree","","","",""
"Yes, every 3-4 weeks","2008","Employed","secondary school degree","","","",""
"Yes, every 3-4 weeks","2008","Employed","college entrance qualification","","","",""
"Yes, every 3-4 weeks","2008","Employed","Other degree","","","",""
"Yes, every 3-4 weeks","2008","Employed","no degree/no degree yet","","","",""
"Rarely","2008","Not Employed","lower secondary degree","","","",""
"Rarely","2008","Not Employed","secondary school degree","","","",""
"Rarely","2008","Not Employed","college entrance qualification","","","",""
"Rarely","2008","Not Employed","Other degree","","","",""
"Rarely","2008","Not Employed","no degree/no degree yet","","","",""
"Rarely","2008","Employed","lower secondary degree","","","",""
"Rarely","2008","Employed","secondary school degree","","","",""
"Rarely","2008","Employed","college entrance qualification","","","",""
"Rarely","2008","Employed","Other degree","","","",""
"Rarely","2008","Employed","no degree/no degree yet","","","",""
"No, never","2009","Not Employed","lower secondary degree","18","","",""
"No, never","2009","Not Employed","secondary school degree","33","0.676743055678577","0.543026556538266","0.810459554818888"
"No, never","2009","Not Employed","college entrance qualification","23","","",""
"No, never","2009","Not Employed","Other degree","5","","",""
"No, never","2009","Not Employed","no degree/no degree yet","5","","",""
"No, never","2009","Employed","lower secondary degree","1463","0.641873871291668","0.622005697434941","0.661742045148395"
"No, never","2009","Employed","secondary school degree","2103","0.586005625174641","0.569581880769489","0.602429369579793"
"No, never","2009","Employed","college entrance qualification","1725","0.525737718400298","0.508578404438131","0.542897032362465"
"No, never","2009","Employed","Other degree","269","0.639939126162664","0.593073668173587","0.686804584151741"
"No, never","2009","Employed","no degree/no degree yet","55","0.686137532420719","0.586898224120365","0.785376840721072"
"Yes, every week","2009","Not Employed","lower secondary degree","1","","",""
"Yes, every week","2009","Not Employed","secondary school degree","5","","",""
"Yes, every week","2009","Not Employed","college entrance qualification","2","","",""
"Yes, every week","2009","Not Employed","Other degree","","","",""
"Yes, every week","2009","Not Employed","no degree/no degree yet","","","",""
"Yes, every week","2009","Employed","lower secondary degree","122","0.0604309530978435","0.0505565882167268","0.0703053179789603"
"Yes, every week","2009","Employed","secondary school degree","190","0.0554326840070466","0.0478027026674515","0.0630626653466418"
"Yes, every week","2009","Employed","college entrance qualification","318","0.0946823276409392","0.0846213305963048","0.104743324685574"
"Yes, every week","2009","Employed","Other degree","28","","",""
"Yes, every week","2009","Employed","no degree/no degree yet","10","","",""
"Yes, every 2 weeks","2009","Not Employed","lower secondary degree","3","","",""
"Yes, every 2 weeks","2009","Not Employed","secondary school degree","3","","",""
"Yes, every 2 weeks","2009","Not Employed","college entrance qualification","4","","",""
"Yes, every 2 weeks","2009","Not Employed","Other degree","1","","",""
"Yes, every 2 weeks","2009","Not Employed","no degree/no degree yet","1","","",""
"Yes, every 2 weeks","2009","Employed","lower secondary degree","174","0.0765303830146273","0.0655138903892793","0.0875468756399754"
"Yes, every 2 weeks","2009","Employed","secondary school degree","349","0.101500087309554","0.0914303928602355","0.111569781758872"
"Yes, every 2 weeks","2009","Employed","college entrance qualification","248","0.0759880995765005","0.0668823095143207","0.0850938896386803"
"Yes, every 2 weeks","2009","Employed","Other degree","34","0.0843102061794566","0.0571827025387487","0.111437709820165"
"Yes, every 2 weeks","2009","Employed","no degree/no degree yet","5","","",""
"Yes, every 3-4 weeks","2009","Not Employed","lower secondary degree","1","","",""
"Yes, every 3-4 weeks","2009","Not Employed","secondary school degree","3","","",""
"Yes, every 3-4 weeks","2009","Not Employed","college entrance qualification","4","","",""
"Yes, every 3-4 weeks","2009","Not Employed","Other degree","1","","",""
"Yes, every 3-4 weeks","2009","Not Employed","no degree/no degree yet","","","",""
"Yes, every 3-4 weeks","2009","Employed","lower secondary degree","118","0.0499607653001962","0.0409325811131171","0.0589889494872754"
"Yes, every 3-4 weeks","2009","Employed","secondary school degree","180","0.0617695787020821","0.0537423406940913","0.069796816710073"
"Yes, every 3-4 weeks","2009","Employed","college entrance qualification","202","0.0622770906609381","0.0539727055626542","0.0705814757592219"
"Yes, every 3-4 weeks","2009","Employed","Other degree","25","","",""
"Yes, every 3-4 weeks","2009","Employed","no degree/no degree yet","2","","",""
"Rarely","2009","Not Employed","lower secondary degree","1","","",""
"Rarely","2009","Not Employed","secondary school degree","3","","",""
"Rarely","2009","Not Employed","college entrance qualification","6","","",""
"Rarely","2009","Not Employed","Other degree","1","","",""
"Rarely","2009","Not Employed","no degree/no degree yet","1","","",""
"Rarely","2009","Employed","lower secondary degree","360","0.171204027295665","0.155594278889436","0.186813775701893"
"Rarely","2009","Employed","secondary school degree","633","0.195292024806677","0.182073424466551","0.208510625146802"
"Rarely","2009","Employed","college entrance qualification","760","0.241314763721324","0.226610989604283","0.256018537838365"
"Rarely","2009","Employed","Other degree","47","0.11236128429203","0.0815278405307643","0.143194728053295"
"Rarely","2009","Employed","no degree/no degree yet","12","","",""
"No, never","2010","Not Employed","lower secondary degree","31","0.788529688863436","0.660370569531695","0.916688808195177"
"No, never","2010","Not Employed","secondary school degree","55","0.716456330645856","0.618301784004709","0.814610877287003"
"No, never","2010","Not Employed","college entrance qualification","42","0.588170312471276","0.470322624981335","0.706017999961217"
"No, never","2010","Not Employed","Other degree","15","","",""
"No, never","2010","Not Employed","no degree/no degree yet","10","","",""
"No, never","2010","Employed","lower secondary degree","517","0.62695585992626","0.594367575087488","0.659544144765033"
"No, never","2010","Employed","secondary school degree","862","0.584287466397678","0.55932991186243","0.609245020932927"
"No, never","2010","Employed","college entrance qualification","712","0.509660534654682","0.48377757572848","0.535543493580884"
"No, never","2010","Employed","Other degree","242","0.557652823479183","0.51043377747782","0.604871869480547"
"No, never","2010","Employed","no degree/no degree yet","43","0.60991685633766","0.502357435413262","0.717476277262057"
"Yes, every week","2010","Not Employed","lower secondary degree","3","","",""
"Yes, every week","2010","Not Employed","secondary school degree","4","","",""
"Yes, every week","2010","Not Employed","college entrance qualification","3","","",""
"Yes, every week","2010","Not Employed","Other degree","","","",""
"Yes, every week","2010","Not Employed","no degree/no degree yet","1","","",""
"Yes, every week","2010","Employed","lower secondary degree","46","0.0420944705491005","0.0285632561518281","0.055625684946373"
"Yes, every week","2010","Employed","secondary school degree","90","0.0592877628293063","0.0473285357411323","0.0712469899174804"
"Yes, every week","2010","Employed","college entrance qualification","125","0.082383891875212","0.0681482628342384","0.0966195209161856"
"Yes, every week","2010","Employed","Other degree","35","0.0688321445550999","0.0447628554129839","0.0929014336972159"
"Yes, every week","2010","Employed","no degree/no degree yet","11","","",""
"Yes, every 2 weeks","2010","Not Employed","lower secondary degree","2","","",""
"Yes, every 2 weeks","2010","Not Employed","secondary school degree","9","","",""
"Yes, every 2 weeks","2010","Not Employed","college entrance qualification","8","","",""
"Yes, every 2 weeks","2010","Not Employed","Other degree","","","",""
"Yes, every 2 weeks","2010","Not Employed","no degree/no degree yet","1","","",""
"Yes, every 2 weeks","2010","Employed","lower secondary degree","87","0.104038769341449","0.0834654142733331","0.124612124409565"
"Yes, every 2 weeks","2010","Employed","secondary school degree","174","0.117956515037198","0.101622304497836","0.13429072557656"
"Yes, every 2 weeks","2010","Employed","college entrance qualification","171","0.115765261554798","0.0992000147467014","0.132330508362894"
"Yes, every 2 weeks","2010","Employed","Other degree","48","0.117193757860658","0.0866136816230759","0.147773834098239"
"Yes, every 2 weeks","2010","Employed","no degree/no degree yet","10","","",""
"Yes, every 3-4 weeks","2010","Not Employed","lower secondary degree","","","",""
"Yes, every 3-4 weeks","2010","Not Employed","secondary school degree","5","","",""
"Yes, every 3-4 weeks","2010","Not Employed","college entrance qualification","1","","",""
"Yes, every 3-4 weeks","2010","Not Employed","Other degree","1","","",""
"Yes, every 3-4 weeks","2010","Not Employed","no degree/no degree yet","","","",""
"Yes, every 3-4 weeks","2010","Employed","lower secondary degree","55","0.067438951988549","0.050540109748547","0.0843377942285509"
"Yes, every 3-4 weeks","2010","Employed","secondary school degree","92","0.0578727210022048","0.046048189985991","0.0696972520184186"
"Yes, every 3-4 weeks","2010","Employed","college entrance qualification","105","0.0658313988068383","0.0529917196841305","0.0786710779295461"
"Yes, every 3-4 weeks","2010","Employed","Other degree","29","","",""
"Yes, every 3-4 weeks","2010","Employed","no degree/no degree yet","6","","",""
"Rarely","2010","Not Employed","lower secondary degree","3","","",""
"Rarely","2010","Not Employed","secondary school degree","8","","",""
"Rarely","2010","Not Employed","college entrance qualification","13","","",""
"Rarely","2010","Not Employed","Other degree","2","","",""
"Rarely","2010","Not Employed","no degree/no degree yet","","","",""
"Rarely","2010","Employed","lower secondary degree","141","0.159471948194641","0.134801265618221","0.184142630771061"
"Rarely","2010","Employed","secondary school degree","280","0.180595534733612","0.161115270137302","0.200075799329923"
"Rarely","2010","Employed","college entrance qualification","320","0.22635891310847","0.204692173749288","0.248025652467652"
"Rarely","2010","Employed","Other degree","71","0.169291286265627","0.133638349296357","0.204944223234898"
"Rarely","2010","Employed","no degree/no degree yet","9","","",""
"No, never","2011","Not Employed","lower secondary degree","67","0.811441219324674","0.727792294897718","0.895090143751631"
"No, never","2011","Not Employed","secondary school degree","93","0.729973621304041","0.655081197520869","0.804866045087213"
"No, never","2011","Not Employed","college entrance qualification","94","0.742843983598673","0.667712223212855","0.817975743984491"
"No, never","2011","Not Employed","Other degree","26","","",""
"No, never","2011","Not Employed","no degree/no degree yet","12","","",""
"No, never","2011","Employed","lower secondary degree","2210","0.66952802704571","0.653532447701508","0.685523606389912"
"No, never","2011","Employed","secondary school degree","3516","0.616567370585343","0.603930449320015","0.629204291850672"
"No, never","2011","Employed","college entrance qualification","2847","0.517235153220075","0.503899802071185","0.530570504368965"
"No, never","2011","Employed","Other degree","595","0.650596116435433","0.62021371343888","0.680978519431986"
"No, never","2011","Employed","no degree/no degree yet","126","0.686295222255245","0.622466503573082","0.750123940937408"
"Yes, every week","2011","Not Employed","lower secondary degree","8","","",""
"Yes, every week","2011","Not Employed","secondary school degree","5","","",""
"Yes, every week","2011","Not Employed","college entrance qualification","8","","",""
"Yes, every week","2011","Not Employed","Other degree","2","","",""
"Yes, every week","2011","Not Employed","no degree/no degree yet","1","","",""
"Yes, every week","2011","Employed","lower secondary degree","197","0.0635841781545415","0.055286488652175","0.071881867656908"
"Yes, every week","2011","Employed","secondary school degree","316","0.0568689858225783","0.0508499042118968","0.0628880674332599"
"Yes, every week","2011","Employed","college entrance qualification","525","0.096095399470007","0.0882302819428119","0.103960516997202"
"Yes, every week","2011","Employed","Other degree","67","0.061421247651671","0.0461210444389165","0.0767214508644255"
"Yes, every week","2011","Employed","no degree/no degree yet","26","","",""
"Yes, every 2 weeks","2011","Not Employed","lower secondary degree","3","","",""
"Yes, every 2 weeks","2011","Not Employed","secondary school degree","16","","",""
"Yes, every 2 weeks","2011","Not Employed","college entrance qualification","9","","",""
"Yes, every 2 weeks","2011","Not Employed","Other degree","1","","",""
"Yes, every 2 weeks","2011","Not Employed","no degree/no degree yet","1","","",""
"Yes, every 2 weeks","2011","Employed","lower secondary degree","305","0.0894005468204519","0.0796980824377874","0.0991030112031164"
"Yes, every 2 weeks","2011","Employed","secondary school degree","614","0.0996601795569294","0.0918749658453318","0.107445393268527"
"Yes, every 2 weeks","2011","Employed","college entrance qualification","479","0.0919362854486639","0.0842255774421976","0.0996469934551301"
"Yes, every 2 weeks","2011","Employed","Other degree","114","0.118184455128359","0.0976126890804075","0.138756221176311"
"Yes, every 2 weeks","2011","Employed","no degree/no degree yet","18","","",""
"Yes, every 3-4 weeks","2011","Not Employed","lower secondary degree","2","","",""
"Yes, every 3-4 weeks","2011","Not Employed","secondary school degree","9","","",""
"Yes, every 3-4 weeks","2011","Not Employed","college entrance qualification","5","","",""
"Yes, every 3-4 weeks","2011","Not Employed","Other degree","1","","",""
"Yes, every 3-4 weeks","2011","Not Employed","no degree/no degree yet","3","","",""
"Yes, every 3-4 weeks","2011","Employed","lower secondary degree","173","0.0448432454638634","0.037805490839656","0.0518810000880708"
"Yes, every 3-4 weeks","2011","Employed","secondary school degree","322","0.0518117578567545","0.046051155161264","0.0575723605522451"
"Yes, every 3-4 weeks","2011","Employed","college entrance qualification","354","0.0605515628744757","0.054186660121506","0.0669164656274455"
"Yes, every 3-4 weeks","2011","Employed","Other degree","56","0.0597434529758647","0.0446401871680242","0.0748467187837051"
"Yes, every 3-4 weeks","2011","Employed","no degree/no degree yet","10","","",""
"Rarely","2011","Not Employed","lower secondary degree","4","","",""
"Rarely","2011","Not Employed","secondary school degree","12","","",""
"Rarely","2011","Not Employed","college entrance qualification","14","","",""
"Rarely","2011","Not Employed","Other degree","2","","",""
"Rarely","2011","Not Employed","no degree/no degree yet","3","","",""
"Rarely","2011","Employed","lower secondary degree","437","0.132644002515434","0.121109714838109","0.144178290192758"
"Rarely","2011","Employed","secondary school degree","919","0.175091706178394","0.165214318510186","0.184969093846603"
"Rarely","2011","Employed","college entrance qualification","1189","0.234181598986778","0.222880207949125","0.245482990024432"
"Rarely","2011","Employed","Other degree","114","0.110054727808672","0.0901118180106525","0.129997637606691"
"Rarely","2011","Employed","no degree/no degree yet","23","","",""
"No, never","2012","Not Employed","lower secondary degree","33","0.718289945121982","0.589687202762235","0.846892687481728"
"No, never","2012","Not Employed","secondary school degree","58","0.74600245526761","0.650013904875295","0.841991005659924"
"No, never","2012","Not Employed","college entrance qualification","43","0.748993195892519","0.638355335481162","0.859631056303877"
"No, never","2012","Not Employed","Other degree","15","","",""
"No, never","2012","Not Employed","no degree/no degree yet","9","","",""
"No, never","2012","Employed","lower secondary degree","608","0.667415637798033","0.636787876683452","0.698043398912613"
"No, never","2012","Employed","secondary school degree","1110","0.651339538271987","0.628909572238972","0.673769504305002"
"No, never","2012","Employed","college entrance qualification","927","0.563788486169733","0.540193820202933","0.587383152136533"
"No, never","2012","Employed","Other degree","267","0.647232769507383","0.602016595500676","0.69244894351409"
"No, never","2012","Employed","no degree/no degree yet","41","0.477000060497949","0.37204617986855","0.581953941127347"
"Yes, every week","2012","Not Employed","lower secondary degree","8","","",""
"Yes, every week","2012","Not Employed","secondary school degree","2","","",""
"Yes, every week","2012","Not Employed","college entrance qualification","5","","",""
"Yes, every week","2012","Not Employed","Other degree","","","",""
"Yes, every week","2012","Not Employed","no degree/no degree yet","","","",""
"Yes, every week","2012","Employed","lower secondary degree","54","0.0673252938150331","0.0510353203226111","0.0836152673074552"
