"plb0219","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Yes, every 2 weeks","2005","Single parent ","(2b) intermediate general qualification","3","","",""
"Yes, every 2 weeks","2005","Single parent ","(2a) intermediate vocational","21","","",""
"Yes, every 2 weeks","2005","Single parent ","(2c_gen) general maturity certificate","2","","",""
"Yes, every 2 weeks","2005","Single parent ","(2c_voc) vocational maturity certificate","3","","",""
"Yes, every 2 weeks","2005","Single parent ","(3a) lower tertiary education","2","","",""
"Yes, every 2 weeks","2005","Single parent ","(3b) higher tertiary education","7","","",""
"Yes, every 2 weeks","2005","Couple + C. LE 16 ","(0) in school","","","",""
"Yes, every 2 weeks","2005","Couple + C. LE 16 ","(1a) inadequately completed","2","","",""
"Yes, every 2 weeks","2005","Couple + C. LE 16 ","(1b) general elementary school","8","","",""
"Yes, every 2 weeks","2005","Couple + C. LE 16 ","(1c) basic vocational qualification","57","0.085661629174206","0.0631554637717318","0.10816779457668"
"Yes, every 2 weeks","2005","Couple + C. LE 16 ","(2b) intermediate general qualification","3","","",""
"Yes, every 2 weeks","2005","Couple + C. LE 16 ","(2a) intermediate vocational","95","0.123633600468918","0.101505214103193","0.145761986834644"
"Yes, every 2 weeks","2005","Couple + C. LE 16 ","(2c_gen) general maturity certificate","1","","",""
"Yes, every 2 weeks","2005","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","20","","",""
"Yes, every 2 weeks","2005","Couple + C. LE 16 ","(3a) lower tertiary education","15","","",""
"Yes, every 2 weeks","2005","Couple + C. LE 16 ","(3b) higher tertiary education","27","","",""
"Yes, every 2 weeks","2005","Couple + C. GT 16 ","(0) in school","3","","",""
"Yes, every 2 weeks","2005","Couple + C. GT 16 ","(1a) inadequately completed","1","","",""
"Yes, every 2 weeks","2005","Couple + C. GT 16 ","(1b) general elementary school","10","","",""
"Yes, every 2 weeks","2005","Couple + C. GT 16 ","(1c) basic vocational qualification","28","","",""
"Yes, every 2 weeks","2005","Couple + C. GT 16 ","(2b) intermediate general qualification","8","","",""
"Yes, every 2 weeks","2005","Couple + C. GT 16 ","(2a) intermediate vocational","45","0.0741125932183262","0.0532734989677656","0.0949516874688869"
"Yes, every 2 weeks","2005","Couple + C. GT 16 ","(2c_gen) general maturity certificate","6","","",""
"Yes, every 2 weeks","2005","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","16","","",""
"Yes, every 2 weeks","2005","Couple + C. GT 16 ","(3a) lower tertiary education","7","","",""
"Yes, every 2 weeks","2005","Couple + C. GT 16 ","(3b) higher tertiary education","18","","",""
"Yes, every 2 weeks","2005","Couple + C. LE and GT 16","(0) in school","1","","",""
"Yes, every 2 weeks","2005","Couple + C. LE and GT 16","(1a) inadequately completed","2","","",""
"Yes, every 2 weeks","2005","Couple + C. LE and GT 16","(1b) general elementary school","9","","",""
"Yes, every 2 weeks","2005","Couple + C. LE and GT 16","(1c) basic vocational qualification","12","","",""
"Yes, every 2 weeks","2005","Couple + C. LE and GT 16","(2b) intermediate general qualification","5","","",""
"Yes, every 2 weeks","2005","Couple + C. LE and GT 16","(2a) intermediate vocational","29","","",""
"Yes, every 2 weeks","2005","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","1","","",""
"Yes, every 2 weeks","2005","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","5","","",""
"Yes, every 2 weeks","2005","Couple + C. LE and GT 16","(3a) lower tertiary education","12","","",""
"Yes, every 2 weeks","2005","Couple + C. LE and GT 16","(3b) higher tertiary education","8","","",""
"Yes, every 3-4 weeks","2005","1-pers.-HH","(0) in school","","","",""
"Yes, every 3-4 weeks","2005","1-pers.-HH","(1a) inadequately completed","1","","",""
"Yes, every 3-4 weeks","2005","1-pers.-HH","(1b) general elementary school","5","","",""
"Yes, every 3-4 weeks","2005","1-pers.-HH","(1c) basic vocational qualification","12","","",""
"Yes, every 3-4 weeks","2005","1-pers.-HH","(2b) intermediate general qualification","2","","",""
"Yes, every 3-4 weeks","2005","1-pers.-HH","(2a) intermediate vocational","18","","",""
"Yes, every 3-4 weeks","2005","1-pers.-HH","(2c_gen) general maturity certificate","3","","",""
"Yes, every 3-4 weeks","2005","1-pers.-HH","(2c_voc) vocational maturity certificate","8","","",""
"Yes, every 3-4 weeks","2005","1-pers.-HH","(3a) lower tertiary education","7","","",""
"Yes, every 3-4 weeks","2005","1-pers.-HH","(3b) higher tertiary education","19","","",""
"Yes, every 3-4 weeks","2005","(Married) couple without C. ","(0) in school","","","",""
"Yes, every 3-4 weeks","2005","(Married) couple without C. ","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2005","(Married) couple without C. ","(1b) general elementary school","3","","",""
"Yes, every 3-4 weeks","2005","(Married) couple without C. ","(1c) basic vocational qualification","23","","",""
"Yes, every 3-4 weeks","2005","(Married) couple without C. ","(2b) intermediate general qualification","1","","",""
"Yes, every 3-4 weeks","2005","(Married) couple without C. ","(2a) intermediate vocational","39","0.0481528782047798","0.0335262945491311","0.0627794618604285"
"Yes, every 3-4 weeks","2005","(Married) couple without C. ","(2c_gen) general maturity certificate","7","","",""
"Yes, every 3-4 weeks","2005","(Married) couple without C. ","(2c_voc) vocational maturity certificate","12","","",""
"Yes, every 3-4 weeks","2005","(Married) couple without C. ","(3a) lower tertiary education","10","","",""
"Yes, every 3-4 weeks","2005","(Married) couple without C. ","(3b) higher tertiary education","24","","",""
"Yes, every 3-4 weeks","2005","Single parent ","(0) in school","1","","",""
"Yes, every 3-4 weeks","2005","Single parent ","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2005","Single parent ","(1b) general elementary school","4","","",""
"Yes, every 3-4 weeks","2005","Single parent ","(1c) basic vocational qualification","7","","",""
"Yes, every 3-4 weeks","2005","Single parent ","(2b) intermediate general qualification","1","","",""
"Yes, every 3-4 weeks","2005","Single parent ","(2a) intermediate vocational","9","","",""
"Yes, every 3-4 weeks","2005","Single parent ","(2c_gen) general maturity certificate","1","","",""
"Yes, every 3-4 weeks","2005","Single parent ","(2c_voc) vocational maturity certificate","4","","",""
"Yes, every 3-4 weeks","2005","Single parent ","(3a) lower tertiary education","","","",""
"Yes, every 3-4 weeks","2005","Single parent ","(3b) higher tertiary education","4","","",""
"Yes, every 3-4 weeks","2005","Couple + C. LE 16 ","(0) in school","","","",""
"Yes, every 3-4 weeks","2005","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2005","Couple + C. LE 16 ","(1b) general elementary school","5","","",""
"Yes, every 3-4 weeks","2005","Couple + C. LE 16 ","(1c) basic vocational qualification","30","0.060627063873706","0.0414356417300817","0.0798184860173304"
"Yes, every 3-4 weeks","2005","Couple + C. LE 16 ","(2b) intermediate general qualification","2","","",""
"Yes, every 3-4 weeks","2005","Couple + C. LE 16 ","(2a) intermediate vocational","47","0.0627165678180842","0.0464174071787398","0.0790157284574287"
"Yes, every 3-4 weeks","2005","Couple + C. LE 16 ","(2c_gen) general maturity certificate","7","","",""
"Yes, every 3-4 weeks","2005","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","13","","",""
"Yes, every 3-4 weeks","2005","Couple + C. LE 16 ","(3a) lower tertiary education","16","","",""
"Yes, every 3-4 weeks","2005","Couple + C. LE 16 ","(3b) higher tertiary education","41","0.100355807731824","0.0723438409880747","0.128367774475573"
"Yes, every 3-4 weeks","2005","Couple + C. GT 16 ","(0) in school","2","","",""
"Yes, every 3-4 weeks","2005","Couple + C. GT 16 ","(1a) inadequately completed","1","","",""
"Yes, every 3-4 weeks","2005","Couple + C. GT 16 ","(1b) general elementary school","4","","",""
"Yes, every 3-4 weeks","2005","Couple + C. GT 16 ","(1c) basic vocational qualification","20","","",""
"Yes, every 3-4 weeks","2005","Couple + C. GT 16 ","(2b) intermediate general qualification","3","","",""
"Yes, every 3-4 weeks","2005","Couple + C. GT 16 ","(2a) intermediate vocational","34","0.0738055124232536","0.0530061874089474","0.0946048374375597"
"Yes, every 3-4 weeks","2005","Couple + C. GT 16 ","(2c_gen) general maturity certificate","6","","",""
"Yes, every 3-4 weeks","2005","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","6","","",""
"Yes, every 3-4 weeks","2005","Couple + C. GT 16 ","(3a) lower tertiary education","10","","",""
"Yes, every 3-4 weeks","2005","Couple + C. GT 16 ","(3b) higher tertiary education","21","","",""
"Yes, every 3-4 weeks","2005","Couple + C. LE and GT 16","(0) in school","","","",""
"Yes, every 3-4 weeks","2005","Couple + C. LE and GT 16","(1a) inadequately completed","1","","",""
"Yes, every 3-4 weeks","2005","Couple + C. LE and GT 16","(1b) general elementary school","4","","",""
"Yes, every 3-4 weeks","2005","Couple + C. LE and GT 16","(1c) basic vocational qualification","17","","",""
"Yes, every 3-4 weeks","2005","Couple + C. LE and GT 16","(2b) intermediate general qualification","2","","",""
"Yes, every 3-4 weeks","2005","Couple + C. LE and GT 16","(2a) intermediate vocational","13","","",""
"Yes, every 3-4 weeks","2005","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","",""
"Yes, every 3-4 weeks","2005","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","6","","",""
"Yes, every 3-4 weeks","2005","Couple + C. LE and GT 16","(3a) lower tertiary education","1","","",""
"Yes, every 3-4 weeks","2005","Couple + C. LE and GT 16","(3b) higher tertiary education","12","","",""
"Rarely","2005","1-pers.-HH","(0) in school","","","",""
"Rarely","2005","1-pers.-HH","(1a) inadequately completed","","","",""
"Rarely","2005","1-pers.-HH","(1b) general elementary school","9","","",""
"Rarely","2005","1-pers.-HH","(1c) basic vocational qualification","44","0.204223276722128","0.154548483686726","0.253898069757529"
"Rarely","2005","1-pers.-HH","(2b) intermediate general qualification","1","","",""
"Rarely","2005","1-pers.-HH","(2a) intermediate vocational","66","0.179768294623013","0.13999135160099","0.219545237645037"
"Rarely","2005","1-pers.-HH","(2c_gen) general maturity certificate","13","","",""
"Rarely","2005","1-pers.-HH","(2c_voc) vocational maturity certificate","29","","",""
"Rarely","2005","1-pers.-HH","(3a) lower tertiary education","35","0.200517329188668","0.134194269070119","0.266840389307216"
"Rarely","2005","1-pers.-HH","(3b) higher tertiary education","56","0.278898547069734","0.218953932480396","0.338843161659073"
"Rarely","2005","(Married) couple without C. ","(0) in school","","","",""
"Rarely","2005","(Married) couple without C. ","(1a) inadequately completed","3","","",""
"Rarely","2005","(Married) couple without C. ","(1b) general elementary school","5","","",""
"Rarely","2005","(Married) couple without C. ","(1c) basic vocational qualification","106","0.116883105015704","0.0929455378128321","0.140820672218576"
"Rarely","2005","(Married) couple without C. ","(2b) intermediate general qualification","8","","",""
"Rarely","2005","(Married) couple without C. ","(2a) intermediate vocational","136","0.172158596607533","0.146366532361396","0.197950660853669"
"Rarely","2005","(Married) couple without C. ","(2c_gen) general maturity certificate","9","","",""
"Rarely","2005","(Married) couple without C. ","(2c_voc) vocational maturity certificate","52","0.166818423520653","0.123305789666615","0.21033105737469"
"Rarely","2005","(Married) couple without C. ","(3a) lower tertiary education","83","0.285402178130926","0.237399207063109","0.333405149198744"
"Rarely","2005","(Married) couple without C. ","(3b) higher tertiary education","138","0.268693268096137","0.232174337288385","0.305212198903888"
"Rarely","2005","Single parent ","(0) in school","2","","",""
"Rarely","2005","Single parent ","(1a) inadequately completed","","","",""
"Rarely","2005","Single parent ","(1b) general elementary school","5","","",""
"Rarely","2005","Single parent ","(1c) basic vocational qualification","17","","",""
"Rarely","2005","Single parent ","(2b) intermediate general qualification","3","","",""
"Rarely","2005","Single parent ","(2a) intermediate vocational","22","","",""
"Rarely","2005","Single parent ","(2c_gen) general maturity certificate","5","","",""
"Rarely","2005","Single parent ","(2c_voc) vocational maturity certificate","7","","",""
"Rarely","2005","Single parent ","(3a) lower tertiary education","10","","",""
"Rarely","2005","Single parent ","(3b) higher tertiary education","11","","",""
"Rarely","2005","Couple + C. LE 16 ","(0) in school","","","",""
"Rarely","2005","Couple + C. LE 16 ","(1a) inadequately completed","2","","",""
"Rarely","2005","Couple + C. LE 16 ","(1b) general elementary school","9","","",""
"Rarely","2005","Couple + C. LE 16 ","(1c) basic vocational qualification","93","0.159986398066592","0.130505578132469","0.189467218000714"
"Rarely","2005","Couple + C. LE 16 ","(2b) intermediate general qualification","1","","",""
"Rarely","2005","Couple + C. LE 16 ","(2a) intermediate vocational","167","0.178729680640245","0.152973584844518","0.204485776435972"
"Rarely","2005","Couple + C. LE 16 ","(2c_gen) general maturity certificate","5","","",""
"Rarely","2005","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","65","0.196131718101696","0.152694506573073","0.239568929630319"
"Rarely","2005","Couple + C. LE 16 ","(3a) lower tertiary education","58","0.252244021012369","0.197750663699125","0.306737378325612"
"Rarely","2005","Couple + C. LE 16 ","(3b) higher tertiary education","116","0.281283669824193","0.239366884107694","0.323200455540693"
"Rarely","2005","Couple + C. GT 16 ","(0) in school","1","","",""
"Rarely","2005","Couple + C. GT 16 ","(1a) inadequately completed","1","","",""
"Rarely","2005","Couple + C. GT 16 ","(1b) general elementary school","14","","",""
"Rarely","2005","Couple + C. GT 16 ","(1c) basic vocational qualification","64","0.131979576712057","0.100845320000837","0.163113833423276"
"Rarely","2005","Couple + C. GT 16 ","(2b) intermediate general qualification","9","","",""
"Rarely","2005","Couple + C. GT 16 ","(2a) intermediate vocational","117","0.224051863349853","0.190881947264809","0.257221779434896"
"Rarely","2005","Couple + C. GT 16 ","(2c_gen) general maturity certificate","11","","",""
"Rarely","2005","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","31","0.138423783927237","0.0835230049869554","0.193324562867519"
"Rarely","2005","Couple + C. GT 16 ","(3a) lower tertiary education","37","0.168999064917583","0.114404210700776","0.22359391913439"
"Rarely","2005","Couple + C. GT 16 ","(3b) higher tertiary education","70","0.237761296753573","0.190523800259519","0.284998793247628"
"Rarely","2005","Couple + C. LE and GT 16","(0) in school","1","","",""
"Rarely","2005","Couple + C. LE and GT 16","(1a) inadequately completed","1","","",""
"Rarely","2005","Couple + C. LE and GT 16","(1b) general elementary school","7","","",""
"Rarely","2005","Couple + C. LE and GT 16","(1c) basic vocational qualification","31","0.176649689083923","0.124696563097481","0.228602815070365"
"Rarely","2005","Couple + C. LE and GT 16","(2b) intermediate general qualification","2","","",""
"Rarely","2005","Couple + C. LE and GT 16","(2a) intermediate vocational","48","0.170517303785962","0.124626450616187","0.216408156955738"
