"plb0219","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence"
"No, never","2005","Couple + C. LE 16 ","middle vocational","794","0.625532810909523","0.598851541585775","0.652214080233271"
"No, never","2005","Couple + C. LE 16 ","vocational + Abi","159","0.732220965183997","0.674233590420832","0.790208339947162"
"No, never","2005","Couple + C. LE 16 ","higher vocational","163","0.484572694530869","0.430070999404673","0.539074389657066"
"No, never","2005","Couple + C. LE 16 ","higher education","362","0.488865900399257","0.451459291978358","0.526272508820156"
"No, never","2005","Couple + C. GT 16 ","in school","12","","",""
"No, never","2005","Couple + C. GT 16 ","inadequately","16","","",""
"No, never","2005","Couple + C. GT 16 ","general elemantary","188","0.74358104170126","0.688904093189671","0.798257990212849"
"No, never","2005","Couple + C. GT 16 ","middle vocational","737","0.679751956938983","0.651848087840916","0.70765582603705"
"No, never","2005","Couple + C. GT 16 ","vocational + Abi","76","0.719269865641533","0.637496938135541","0.801042793147525"
"No, never","2005","Couple + C. GT 16 ","higher vocational","81","0.494847176040203","0.414023915920997","0.575670436159409"
"No, never","2005","Couple + C. GT 16 ","higher education","280","0.562391367661036","0.518600162790135","0.606182572531937"
"No, never","2005","Couple + C. LE and GT 16","in school","9","","",""
"No, never","2005","Couple + C. LE and GT 16","inadequately","7","","",""
"No, never","2005","Couple + C. LE and GT 16","general elemantary","103","0.810797313293301","0.745449908023238","0.876144718563365"
"No, never","2005","Couple + C. LE and GT 16","middle vocational","273","0.58923465430904","0.543265894005589","0.635203414612491"
"No, never","2005","Couple + C. LE and GT 16","vocational + Abi","25","","",""
"No, never","2005","Couple + C. LE and GT 16","higher vocational","57","0.674718373399474","0.576276583956723","0.773160162842226"
"No, never","2005","Couple + C. LE and GT 16","higher education","134","0.473805937956129","0.411536802584886","0.536075073327372"
"Yes, every week","2005","1-pers.-HH","in school","","","",""
"Yes, every week","2005","1-pers.-HH","inadequately","","","",""
"Yes, every week","2005","1-pers.-HH","general elemantary","5","","",""
"Yes, every week","2005","1-pers.-HH","middle vocational","36","0.0736396289231767","0.0531795782908987","0.0940996795554547"
"Yes, every week","2005","1-pers.-HH","vocational + Abi","2","","",""
"Yes, every week","2005","1-pers.-HH","higher vocational","3","","",""
"Yes, every week","2005","1-pers.-HH","higher education","40","0.108176411108705","0.0758662088481299","0.14048661336928"
"Yes, every week","2005","(Married) couple without C. ","in school","","","",""
"Yes, every week","2005","(Married) couple without C. ","inadequately","","","",""
"Yes, every week","2005","(Married) couple without C. ","general elemantary","13","","",""
"Yes, every week","2005","(Married) couple without C. ","middle vocational","59","0.0415853248767726","0.031187003373457","0.0519836463800881"
"Yes, every week","2005","(Married) couple without C. ","vocational + Abi","12","","",""
"Yes, every week","2005","(Married) couple without C. ","higher vocational","9","","",""
"Yes, every week","2005","(Married) couple without C. ","higher education","83","0.081458802376861","0.0636472274404329","0.0992703773132891"
"Yes, every week","2005","Single parent ","in school","1","","",""
"Yes, every week","2005","Single parent ","inadequately","1","","",""
"Yes, every week","2005","Single parent ","general elemantary","4","","",""
"Yes, every week","2005","Single parent ","middle vocational","9","","",""
"Yes, every week","2005","Single parent ","vocational + Abi","1","","",""
"Yes, every week","2005","Single parent ","higher vocational","1","","",""
"Yes, every week","2005","Single parent ","higher education","5","","",""
"Yes, every week","2005","Couple + C. LE 16 ","in school","","","",""
"Yes, every week","2005","Couple + C. LE 16 ","inadequately","2","","",""
"Yes, every week","2005","Couple + C. LE 16 ","general elemantary","8","","",""
"Yes, every week","2005","Couple + C. LE 16 ","middle vocational","71","0.0644324759100694","0.0508972804094786","0.0779676714106602"
"Yes, every week","2005","Couple + C. LE 16 ","vocational + Abi","5","","",""
"Yes, every week","2005","Couple + C. LE 16 ","higher vocational","16","","",""
"Yes, every week","2005","Couple + C. LE 16 ","higher education","51","0.073258362637833","0.0537601871453422","0.0927565381303238"
"Yes, every week","2005","Couple + C. GT 16 ","in school","1","","",""
"Yes, every week","2005","Couple + C. GT 16 ","inadequately","","","",""
"Yes, every week","2005","Couple + C. GT 16 ","general elemantary","9","","",""
"Yes, every week","2005","Couple + C. GT 16 ","middle vocational","50","0.0473172201907089","0.0346193840256711","0.0600150563557466"
"Yes, every week","2005","Couple + C. GT 16 ","vocational + Abi","1","","",""
"Yes, every week","2005","Couple + C. GT 16 ","higher vocational","7","","",""
"Yes, every week","2005","Couple + C. GT 16 ","higher education","50","0.109166409714177","0.0816388675015935","0.13669395192676"
"Yes, every week","2005","Couple + C. LE and GT 16","in school","6","","",""
"Yes, every week","2005","Couple + C. LE and GT 16","inadequately","","","",""
"Yes, every week","2005","Couple + C. LE and GT 16","general elemantary","6","","",""
"Yes, every week","2005","Couple + C. LE and GT 16","middle vocational","28","","",""
"Yes, every week","2005","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Yes, every week","2005","Couple + C. LE and GT 16","higher vocational","8","","",""
"Yes, every week","2005","Couple + C. LE and GT 16","higher education","21","","",""
"Yes, every 2 weeks","2005","1-pers.-HH","in school","","","",""
"Yes, every 2 weeks","2005","1-pers.-HH","inadequately","","","",""
"Yes, every 2 weeks","2005","1-pers.-HH","general elemantary","14","","",""
"Yes, every 2 weeks","2005","1-pers.-HH","middle vocational","67","0.0891068856532231","0.0667891429431672","0.111424628363279"
"Yes, every 2 weeks","2005","1-pers.-HH","vocational + Abi","7","","",""
"Yes, every 2 weeks","2005","1-pers.-HH","higher vocational","18","","",""
"Yes, every 2 weeks","2005","1-pers.-HH","higher education","27","","",""
"Yes, every 2 weeks","2005","(Married) couple without C. ","in school","","","",""
"Yes, every 2 weeks","2005","(Married) couple without C. ","inadequately","","","",""
"Yes, every 2 weeks","2005","(Married) couple without C. ","general elemantary","5","","",""
"Yes, every 2 weeks","2005","(Married) couple without C. ","middle vocational","120","0.095571557967819","0.0802582892745868","0.110884826661051"
"Yes, every 2 weeks","2005","(Married) couple without C. ","vocational + Abi","11","","",""
"Yes, every 2 weeks","2005","(Married) couple without C. ","higher vocational","23","","",""
"Yes, every 2 weeks","2005","(Married) couple without C. ","higher education","67","0.0842459129963063","0.0661596914840787","0.102332134508534"
"Yes, every 2 weeks","2005","Single parent ","in school","","","",""
"Yes, every 2 weeks","2005","Single parent ","inadequately","","","",""
"Yes, every 2 weeks","2005","Single parent ","general elemantary","10","","",""
"Yes, every 2 weeks","2005","Single parent ","middle vocational","32","0.107477755732239","0.0728321848202093","0.142123326644269"
"Yes, every 2 weeks","2005","Single parent ","vocational + Abi","3","","",""
"Yes, every 2 weeks","2005","Single parent ","higher vocational","8","","",""
"Yes, every 2 weeks","2005","Single parent ","higher education","9","","",""
"Yes, every 2 weeks","2005","Couple + C. LE 16 ","in school","","","",""
"Yes, every 2 weeks","2005","Couple + C. LE 16 ","inadequately","1","","",""
"Yes, every 2 weeks","2005","Couple + C. LE 16 ","general elemantary","11","","",""
"Yes, every 2 weeks","2005","Couple + C. LE 16 ","middle vocational","120","0.0958946631804148","0.0796623172479732","0.112127009112856"
"Yes, every 2 weeks","2005","Couple + C. LE 16 ","vocational + Abi","11","","",""
"Yes, every 2 weeks","2005","Couple + C. LE 16 ","higher vocational","44","0.145389200303136","0.106947986520041","0.183830414086231"
"Yes, every 2 weeks","2005","Couple + C. LE 16 ","higher education","42","0.0802623957848035","0.059930678397384","0.100594113172223"
"Yes, every 2 weeks","2005","Couple + C. GT 16 ","in school","3","","",""
"Yes, every 2 weeks","2005","Couple + C. GT 16 ","inadequately","1","","",""
"Yes, every 2 weeks","2005","Couple + C. GT 16 ","general elemantary","18","","",""
"Yes, every 2 weeks","2005","Couple + C. GT 16 ","middle vocational","72","0.0661945988199875","0.0513254736181832","0.0810637240217918"
"Yes, every 2 weeks","2005","Couple + C. GT 16 ","vocational + Abi","13","","",""
"Yes, every 2 weeks","2005","Couple + C. GT 16 ","higher vocational","10","","",""
"Yes, every 2 weeks","2005","Couple + C. GT 16 ","higher education","25","","",""
"Yes, every 2 weeks","2005","Couple + C. LE and GT 16","in school","1","","",""
"Yes, every 2 weeks","2005","Couple + C. LE and GT 16","inadequately","2","","",""
"Yes, every 2 weeks","2005","Couple + C. LE and GT 16","general elemantary","14","","",""
"Yes, every 2 weeks","2005","Couple + C. LE and GT 16","middle vocational","38","0.0869939137613827","0.0606607509703259","0.113327076552439"
"Yes, every 2 weeks","2005","Couple + C. LE and GT 16","vocational + Abi","4","","",""
"Yes, every 2 weeks","2005","Couple + C. LE and GT 16","higher vocational","5","","",""
"Yes, every 2 weeks","2005","Couple + C. LE and GT 16","higher education","20","","",""
"Yes, every 3-4 weeks","2005","1-pers.-HH","in school","","","",""
"Yes, every 3-4 weeks","2005","1-pers.-HH","inadequately","1","","",""
"Yes, every 3-4 weeks","2005","1-pers.-HH","general elemantary","7","","",""
"Yes, every 3-4 weeks","2005","1-pers.-HH","middle vocational","33","0.0633192128712153","0.0442415801203871","0.0823968456220436"
"Yes, every 3-4 weeks","2005","1-pers.-HH","vocational + Abi","8","","",""
"Yes, every 3-4 weeks","2005","1-pers.-HH","higher vocational","2","","",""
"Yes, every 3-4 weeks","2005","1-pers.-HH","higher education","26","","",""
"Yes, every 3-4 weeks","2005","(Married) couple without C. ","in school","","","",""
"Yes, every 3-4 weeks","2005","(Married) couple without C. ","inadequately","","","",""
"Yes, every 3-4 weeks","2005","(Married) couple without C. ","general elemantary","4","","",""
"Yes, every 3-4 weeks","2005","(Married) couple without C. ","middle vocational","56","0.0493142134441298","0.0380365009163762","0.0605919259718834"
"Yes, every 3-4 weeks","2005","(Married) couple without C. ","vocational + Abi","9","","",""
"Yes, every 3-4 weeks","2005","(Married) couple without C. ","higher vocational","17","","",""
"Yes, every 3-4 weeks","2005","(Married) couple without C. ","higher education","34","0.0411547186017025","0.0282196696048747","0.0540897675985304"
"Yes, every 3-4 weeks","2005","Single parent ","in school","1","","",""
"Yes, every 3-4 weeks","2005","Single parent ","inadequately","","","",""
"Yes, every 3-4 weeks","2005","Single parent ","general elemantary","5","","",""
"Yes, every 3-4 weeks","2005","Single parent ","middle vocational","14","","",""
"Yes, every 3-4 weeks","2005","Single parent ","vocational + Abi","2","","",""
"Yes, every 3-4 weeks","2005","Single parent ","higher vocational","5","","",""
"Yes, every 3-4 weeks","2005","Single parent ","higher education","4","","",""
"Yes, every 3-4 weeks","2005","Couple + C. LE 16 ","in school","","","",""
"Yes, every 3-4 weeks","2005","Couple + C. LE 16 ","inadequately","","","",""
"Yes, every 3-4 weeks","2005","Couple + C. LE 16 ","general elemantary","7","","",""
"Yes, every 3-4 weeks","2005","Couple + C. LE 16 ","middle vocational","66","0.0582646136531882","0.0453511889551267","0.0711780383512498"
"Yes, every 3-4 weeks","2005","Couple + C. LE 16 ","vocational + Abi","7","","",""
"Yes, every 3-4 weeks","2005","Couple + C. LE 16 ","higher vocational","24","","",""
"Yes, every 3-4 weeks","2005","Couple + C. LE 16 ","higher education","57","0.0879922889970872","0.0667936686981421","0.109190909296032"
"Yes, every 3-4 weeks","2005","Couple + C. GT 16 ","in school","2","","",""
"Yes, every 3-4 weeks","2005","Couple + C. GT 16 ","inadequately","1","","",""
"Yes, every 3-4 weeks","2005","Couple + C. GT 16 ","general elemantary","7","","",""
"Yes, every 3-4 weeks","2005","Couple + C. GT 16 ","middle vocational","48","0.0456593523200917","0.0331751000864185","0.0581436045537648"
"Yes, every 3-4 weeks","2005","Couple + C. GT 16 ","vocational + Abi","4","","",""
"Yes, every 3-4 weeks","2005","Couple + C. GT 16 ","higher vocational","14","","",""
"Yes, every 3-4 weeks","2005","Couple + C. GT 16 ","higher education","31","0.0635291180765376","0.0419984163914391","0.0850598197616361"
"Yes, every 3-4 weeks","2005","Couple + C. LE and GT 16","in school","","","",""
"Yes, every 3-4 weeks","2005","Couple + C. LE and GT 16","inadequately","1","","",""
"Yes, every 3-4 weeks","2005","Couple + C. LE and GT 16","general elemantary","6","","",""
"Yes, every 3-4 weeks","2005","Couple + C. LE and GT 16","middle vocational","25","","",""
"Yes, every 3-4 weeks","2005","Couple + C. LE and GT 16","vocational + Abi","5","","",""
"Yes, every 3-4 weeks","2005","Couple + C. LE and GT 16","higher vocational","6","","",""
"Yes, every 3-4 weeks","2005","Couple + C. LE and GT 16","higher education","13","","",""
"Rarely","2005","1-pers.-HH","in school","","","",""
"Rarely","2005","1-pers.-HH","inadequately","","","",""
"Rarely","2005","1-pers.-HH","general elemantary","10","","",""
"Rarely","2005","1-pers.-HH","middle vocational","114","0.192300931871044","0.161428104130274","0.223173759611814"
"Rarely","2005","1-pers.-HH","vocational + Abi","19","","",""
"Rarely","2005","1-pers.-HH","higher vocational","20","","",""
"Rarely","2005","1-pers.-HH","higher education","91","0.245751835243841","0.200966128662853","0.29053754182483"
"Rarely","2005","(Married) couple without C. ","in school","","","",""
"Rarely","2005","(Married) couple without C. ","inadequately","2","","",""
"Rarely","2005","(Married) couple without C. ","general elemantary","13","","",""
"Rarely","2005","(Married) couple without C. ","middle vocational","209","0.137577349545949","0.119636210557451","0.155518488534447"
"Rarely","2005","(Married) couple without C. ","vocational + Abi","35","0.132290056880307","0.0872115925463513","0.177368521214263"
"Rarely","2005","(Married) couple without C. ","higher vocational","62","0.205989781230059","0.156641262398021","0.255338300062097"
"Rarely","2005","(Married) couple without C. ","higher education","221","0.275125341702946","0.246046255950069","0.304204427455822"
"Rarely","2005","Single parent ","in school","2","","",""
"Rarely","2005","Single parent ","inadequately","","","",""
"Rarely","2005","Single parent ","general elemantary","8","","",""
"Rarely","2005","Single parent ","middle vocational","41","0.130469979909627","0.0927929646341019","0.168146995185151"
"Rarely","2005","Single parent ","vocational + Abi","5","","",""
"Rarely","2005","Single parent ","higher vocational","7","","",""
"Rarely","2005","Single parent ","higher education","21","","",""
"Rarely","2005","Couple + C. LE 16 ","in school","","","",""
"Rarely","2005","Couple + C. LE 16 ","inadequately","1","","",""
"Rarely","2005","Couple + C. LE 16 ","general elemantary","10","","",""
"Rarely","2005","Couple + C. LE 16 ","middle vocational","213","0.155875436346804","0.135878352652461","0.175872520041148"
"Rarely","2005","Couple + C. LE 16 ","vocational + Abi","42","0.191512709556776","0.139982788063303","0.243042631050249"
"Rarely","2005","Couple + C. LE 16 ","higher vocational","76","0.240214646666517","0.193624719600476","0.286804573732559"
"Rarely","2005","Couple + C. LE 16 ","higher education","174","0.269621052181019","0.236413485289891","0.302828619072147"
"Rarely","2005","Couple + C. GT 16 ","in school","1","","",""
"Rarely","2005","Couple + C. GT 16 ","inadequately","1","","",""
"Rarely","2005","Couple + C. GT 16 ","general elemantary","23","","",""
"Rarely","2005","Couple + C. GT 16 ","middle vocational","167","0.161076871730229","0.139092015624099","0.183061727836359"
"Rarely","2005","Couple + C. GT 16 ","vocational + Abi","22","","",""
"Rarely","2005","Couple + C. GT 16 ","higher vocational","35","0.228639005479019","0.160750941786744","0.296527069171295"
"Rarely","2005","Couple + C. GT 16 ","higher education","107","0.212812682317403","0.17668314262323","0.248942222011576"
"Rarely","2005","Couple + C. LE and GT 16","in school","1","","",""
"Rarely","2005","Couple + C. LE and GT 16","inadequately","","","",""
"Rarely","2005","Couple + C. LE and GT 16","general elemantary","9","","",""
"Rarely","2005","Couple + C. LE and GT 16","middle vocational","76","0.173487044112671","0.138105228949309","0.208868859276032"
"Rarely","2005","Couple + C. LE and GT 16","vocational + Abi","6","","",""
"Rarely","2005","Couple + C. LE and GT 16","higher vocational","11","","",""
"Rarely","2005","Couple + C. LE and GT 16","higher education","59","0.255628509440931","0.201228481360256","0.310028537521605"
"No, never","2006","1-pers.-HH","in school","","","",""
"No, never","2006","1-pers.-HH","inadequately","","","",""
"No, never","2006","1-pers.-HH","general elemantary","","","",""
"No, never","2006","1-pers.-HH","middle vocational","","","",""
"No, never","2006","1-pers.-HH","vocational + Abi","","","",""
"No, never","2006","1-pers.-HH","higher vocational","","","",""
"No, never","2006","1-pers.-HH","higher education","","","",""
"No, never","2006","(Married) couple without C. ","in school","","","",""
"No, never","2006","(Married) couple without C. ","inadequately","","","",""
"No, never","2006","(Married) couple without C. ","general elemantary","","","",""
"No, never","2006","(Married) couple without C. ","middle vocational","","","",""
"No, never","2006","(Married) couple without C. ","vocational + Abi","","","",""
"No, never","2006","(Married) couple without C. ","higher vocational","","","",""
"No, never","2006","(Married) couple without C. ","higher education","","","",""
"No, never","2006","Single parent ","in school","","","",""
"No, never","2006","Single parent ","inadequately","","","",""
"No, never","2006","Single parent ","general elemantary","","","",""
"No, never","2006","Single parent ","middle vocational","","","",""
"No, never","2006","Single parent ","vocational + Abi","","","",""
"No, never","2006","Single parent ","higher vocational","","","",""
"No, never","2006","Single parent ","higher education","","","",""
"No, never","2006","Couple + C. LE 16 ","in school","","","",""
"No, never","2006","Couple + C. LE 16 ","inadequately","","","",""
"No, never","2006","Couple + C. LE 16 ","general elemantary","","","",""
"No, never","2006","Couple + C. LE 16 ","middle vocational","","","",""
"No, never","2006","Couple + C. LE 16 ","vocational + Abi","","","",""
"No, never","2006","Couple + C. LE 16 ","higher vocational","","","",""
"No, never","2006","Couple + C. LE 16 ","higher education","","","",""
"No, never","2006","Couple + C. GT 16 ","in school","","","",""
"No, never","2006","Couple + C. GT 16 ","inadequately","","","",""
"No, never","2006","Couple + C. GT 16 ","general elemantary","","","",""
"No, never","2006","Couple + C. GT 16 ","middle vocational","","","",""
"No, never","2006","Couple + C. GT 16 ","vocational + Abi","","","",""
"No, never","2006","Couple + C. GT 16 ","higher vocational","","","",""
"No, never","2006","Couple + C. GT 16 ","higher education","","","",""
"No, never","2006","Couple + C. LE and GT 16","in school","","","",""
"No, never","2006","Couple + C. LE and GT 16","inadequately","","","",""
"No, never","2006","Couple + C. LE and GT 16","general elemantary","","","",""
"No, never","2006","Couple + C. LE and GT 16","middle vocational","","","",""
"No, never","2006","Couple + C. LE and GT 16","vocational + Abi","","","",""
"No, never","2006","Couple + C. LE and GT 16","higher vocational","","","",""
"No, never","2006","Couple + C. LE and GT 16","higher education","","","",""
"Yes, every week","2006","1-pers.-HH","in school","","","",""
"Yes, every week","2006","1-pers.-HH","inadequately","","","",""
"Yes, every week","2006","1-pers.-HH","general elemantary","","","",""
"Yes, every week","2006","1-pers.-HH","middle vocational","","","",""
"Yes, every week","2006","1-pers.-HH","vocational + Abi","","","",""
"Yes, every week","2006","1-pers.-HH","higher vocational","","","",""
"Yes, every week","2006","1-pers.-HH","higher education","","","",""
"Yes, every week","2006","(Married) couple without C. ","in school","","","",""
"Yes, every week","2006","(Married) couple without C. ","inadequately","","","",""
"Yes, every week","2006","(Married) couple without C. ","general elemantary","","","",""
"Yes, every week","2006","(Married) couple without C. ","middle vocational","","","",""
"Yes, every week","2006","(Married) couple without C. ","vocational + Abi","","","",""
"Yes, every week","2006","(Married) couple without C. ","higher vocational","","","",""
"Yes, every week","2006","(Married) couple without C. ","higher education","","","",""
"Yes, every week","2006","Single parent ","in school","","","",""
"Yes, every week","2006","Single parent ","inadequately","","","",""
"Yes, every week","2006","Single parent ","general elemantary","","","",""
"Yes, every week","2006","Single parent ","middle vocational","","","",""
"Yes, every week","2006","Single parent ","vocational + Abi","","","",""
"Yes, every week","2006","Single parent ","higher vocational","","","",""
"Yes, every week","2006","Single parent ","higher education","","","",""
"Yes, every week","2006","Couple + C. LE 16 ","in school","","","",""
"Yes, every week","2006","Couple + C. LE 16 ","inadequately","","","",""
"Yes, every week","2006","Couple + C. LE 16 ","general elemantary","","","",""
"Yes, every week","2006","Couple + C. LE 16 ","middle vocational","","","",""
"Yes, every week","2006","Couple + C. LE 16 ","vocational + Abi","","","",""
"Yes, every week","2006","Couple + C. LE 16 ","higher vocational","","","",""
"Yes, every week","2006","Couple + C. LE 16 ","higher education","","","",""
"Yes, every week","2006","Couple + C. GT 16 ","in school","","","",""
"Yes, every week","2006","Couple + C. GT 16 ","inadequately","","","",""
"Yes, every week","2006","Couple + C. GT 16 ","general elemantary","","","",""
"Yes, every week","2006","Couple + C. GT 16 ","middle vocational","","","",""
"Yes, every week","2006","Couple + C. GT 16 ","vocational + Abi","","","",""
"Yes, every week","2006","Couple + C. GT 16 ","higher vocational","","","",""
"Yes, every week","2006","Couple + C. GT 16 ","higher education","","","",""
"Yes, every week","2006","Couple + C. LE and GT 16","in school","","","",""
"Yes, every week","2006","Couple + C. LE and GT 16","inadequately","","","",""
"Yes, every week","2006","Couple + C. LE and GT 16","general elemantary","","","",""
"Yes, every week","2006","Couple + C. LE and GT 16","middle vocational","","","",""
"Yes, every week","2006","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Yes, every week","2006","Couple + C. LE and GT 16","higher vocational","","","",""
"Yes, every week","2006","Couple + C. LE and GT 16","higher education","","","",""
"Yes, every 2 weeks","2006","1-pers.-HH","in school","","","",""
"Yes, every 2 weeks","2006","1-pers.-HH","inadequately","","","",""
"Yes, every 2 weeks","2006","1-pers.-HH","general elemantary","","","",""
"Yes, every 2 weeks","2006","1-pers.-HH","middle vocational","","","",""
"Yes, every 2 weeks","2006","1-pers.-HH","vocational + Abi","","","",""
"Yes, every 2 weeks","2006","1-pers.-HH","higher vocational","","","",""
"Yes, every 2 weeks","2006","1-pers.-HH","higher education","","","",""
"Yes, every 2 weeks","2006","(Married) couple without C. ","in school","","","",""
"Yes, every 2 weeks","2006","(Married) couple without C. ","inadequately","","","",""
"Yes, every 2 weeks","2006","(Married) couple without C. ","general elemantary","","","",""
"Yes, every 2 weeks","2006","(Married) couple without C. ","middle vocational","","","",""
"Yes, every 2 weeks","2006","(Married) couple without C. ","vocational + Abi","","","",""
"Yes, every 2 weeks","2006","(Married) couple without C. ","higher vocational","","","",""
"Yes, every 2 weeks","2006","(Married) couple without C. ","higher education","","","",""
"Yes, every 2 weeks","2006","Single parent ","in school","","","",""
"Yes, every 2 weeks","2006","Single parent ","inadequately","","","",""
"Yes, every 2 weeks","2006","Single parent ","general elemantary","","","",""
"Yes, every 2 weeks","2006","Single parent ","middle vocational","","","",""
"Yes, every 2 weeks","2006","Single parent ","vocational + Abi","","","",""
"Yes, every 2 weeks","2006","Single parent ","higher vocational","","","",""
"Yes, every 2 weeks","2006","Single parent ","higher education","","","",""
"Yes, every 2 weeks","2006","Couple + C. LE 16 ","in school","","","",""
"Yes, every 2 weeks","2006","Couple + C. LE 16 ","inadequately","","","",""
"Yes, every 2 weeks","2006","Couple + C. LE 16 ","general elemantary","","","",""
"Yes, every 2 weeks","2006","Couple + C. LE 16 ","middle vocational","","","",""
"Yes, every 2 weeks","2006","Couple + C. LE 16 ","vocational + Abi","","","",""
"Yes, every 2 weeks","2006","Couple + C. LE 16 ","higher vocational","","","",""
"Yes, every 2 weeks","2006","Couple + C. LE 16 ","higher education","","","",""
"Yes, every 2 weeks","2006","Couple + C. GT 16 ","in school","","","",""
"Yes, every 2 weeks","2006","Couple + C. GT 16 ","inadequately","","","",""
"Yes, every 2 weeks","2006","Couple + C. GT 16 ","general elemantary","","","",""
"Yes, every 2 weeks","2006","Couple + C. GT 16 ","middle vocational","","","",""
"Yes, every 2 weeks","2006","Couple + C. GT 16 ","vocational + Abi","","","",""
"Yes, every 2 weeks","2006","Couple + C. GT 16 ","higher vocational","","","",""
"Yes, every 2 weeks","2006","Couple + C. GT 16 ","higher education","","","",""
"Yes, every 2 weeks","2006","Couple + C. LE and GT 16","in school","","","",""
"Yes, every 2 weeks","2006","Couple + C. LE and GT 16","inadequately","","","",""
"Yes, every 2 weeks","2006","Couple + C. LE and GT 16","general elemantary","","","",""
"Yes, every 2 weeks","2006","Couple + C. LE and GT 16","middle vocational","","","",""
"Yes, every 2 weeks","2006","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Yes, every 2 weeks","2006","Couple + C. LE and GT 16","higher vocational","","","",""
"Yes, every 2 weeks","2006","Couple + C. LE and GT 16","higher education","","","",""
"Yes, every 3-4 weeks","2006","1-pers.-HH","in school","","","",""
"Yes, every 3-4 weeks","2006","1-pers.-HH","inadequately","","","",""
"Yes, every 3-4 weeks","2006","1-pers.-HH","general elemantary","","","",""
"Yes, every 3-4 weeks","2006","1-pers.-HH","middle vocational","","","",""
"Yes, every 3-4 weeks","2006","1-pers.-HH","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2006","1-pers.-HH","higher vocational","","","",""
"Yes, every 3-4 weeks","2006","1-pers.-HH","higher education","","","",""
"Yes, every 3-4 weeks","2006","(Married) couple without C. ","in school","","","",""
"Yes, every 3-4 weeks","2006","(Married) couple without C. ","inadequately","","","",""
"Yes, every 3-4 weeks","2006","(Married) couple without C. ","general elemantary","","","",""
"Yes, every 3-4 weeks","2006","(Married) couple without C. ","middle vocational","","","",""
"Yes, every 3-4 weeks","2006","(Married) couple without C. ","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2006","(Married) couple without C. ","higher vocational","","","",""
"Yes, every 3-4 weeks","2006","(Married) couple without C. ","higher education","","","",""
"Yes, every 3-4 weeks","2006","Single parent ","in school","","","",""
"Yes, every 3-4 weeks","2006","Single parent ","inadequately","","","",""
"Yes, every 3-4 weeks","2006","Single parent ","general elemantary","","","",""
"Yes, every 3-4 weeks","2006","Single parent ","middle vocational","","","",""
"Yes, every 3-4 weeks","2006","Single parent ","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2006","Single parent ","higher vocational","","","",""
"Yes, every 3-4 weeks","2006","Single parent ","higher education","","","",""
"Yes, every 3-4 weeks","2006","Couple + C. LE 16 ","in school","","","",""
"Yes, every 3-4 weeks","2006","Couple + C. LE 16 ","inadequately","","","",""
"Yes, every 3-4 weeks","2006","Couple + C. LE 16 ","general elemantary","","","",""
"Yes, every 3-4 weeks","2006","Couple + C. LE 16 ","middle vocational","","","",""
"Yes, every 3-4 weeks","2006","Couple + C. LE 16 ","vocational + Abi","","","",""
