"plb0219","year","pgcasmin","pgisced97","n","percent","lower_confidence","upper_confidence"
"Yes, every week","2005","(0) in school","general elemantary","","","",""
"Yes, every week","2005","(0) in school","middle vocational","","","",""
"Yes, every week","2005","(0) in school","vocational + Abi","","","",""
"Yes, every week","2005","(0) in school","higher vocational","","","",""
"Yes, every week","2005","(0) in school","higher education","","","",""
"Yes, every week","2005","(1a) inadequately completed","in school","","","",""
"Yes, every week","2005","(1a) inadequately completed","inadequately","3","","",""
"Yes, every week","2005","(1a) inadequately completed","general elemantary","","","",""
"Yes, every week","2005","(1a) inadequately completed","middle vocational","2","","",""
"Yes, every week","2005","(1a) inadequately completed","vocational + Abi","","","",""
"Yes, every week","2005","(1a) inadequately completed","higher vocational","","","",""
"Yes, every week","2005","(1a) inadequately completed","higher education","","","",""
"Yes, every week","2005","(1b) general elementary school","in school","","","",""
"Yes, every week","2005","(1b) general elementary school","inadequately","","","",""
"Yes, every week","2005","(1b) general elementary school","general elemantary","29","","",""
"Yes, every week","2005","(1b) general elementary school","middle vocational","","","",""
"Yes, every week","2005","(1b) general elementary school","vocational + Abi","","","",""
"Yes, every week","2005","(1b) general elementary school","higher vocational","","","",""
"Yes, every week","2005","(1b) general elementary school","higher education","","","",""
"Yes, every week","2005","(1c) basic vocational qualification","in school","","","",""
"Yes, every week","2005","(1c) basic vocational qualification","inadequately","","","",""
"Yes, every week","2005","(1c) basic vocational qualification","general elemantary","","","",""
"Yes, every week","2005","(1c) basic vocational qualification","middle vocational","125","0.0647633730148156","0.0544228113509087","0.0751039346787225"
"Yes, every week","2005","(1c) basic vocational qualification","vocational + Abi","","","",""
"Yes, every week","2005","(1c) basic vocational qualification","higher vocational","11","","",""
"Yes, every week","2005","(1c) basic vocational qualification","higher education","","","",""
"Yes, every week","2005","(2b) intermediate general qualification","in school","","","",""
"Yes, every week","2005","(2b) intermediate general qualification","inadequately","","","",""
"Yes, every week","2005","(2b) intermediate general qualification","general elemantary","19","","",""
"Yes, every week","2005","(2b) intermediate general qualification","middle vocational","","","",""
"Yes, every week","2005","(2b) intermediate general qualification","vocational + Abi","","","",""
"Yes, every week","2005","(2b) intermediate general qualification","higher vocational","","","",""
"Yes, every week","2005","(2b) intermediate general qualification","higher education","","","",""
"Yes, every week","2005","(2a) intermediate vocational","in school","","","",""
"Yes, every week","2005","(2a) intermediate vocational","inadequately","","","",""
"Yes, every week","2005","(2a) intermediate vocational","general elemantary","","","",""
"Yes, every week","2005","(2a) intermediate vocational","middle vocational","103","0.0441271028922975","0.0362987544650836","0.0519554513195115"
"Yes, every week","2005","(2a) intermediate vocational","vocational + Abi","","","",""
"Yes, every week","2005","(2a) intermediate vocational","higher vocational","25","","",""
"Yes, every week","2005","(2a) intermediate vocational","higher education","","","",""
"Yes, every week","2005","(2c_gen) general maturity certificate","in school","","","",""
"Yes, every week","2005","(2c_gen) general maturity certificate","inadequately","","","",""
"Yes, every week","2005","(2c_gen) general maturity certificate","general elemantary","","","",""
"Yes, every week","2005","(2c_gen) general maturity certificate","middle vocational","29","","",""
"Yes, every week","2005","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Yes, every week","2005","(2c_gen) general maturity certificate","higher vocational","","","",""
"Yes, every week","2005","(2c_gen) general maturity certificate","higher education","","","",""
"Yes, every week","2005","(2c_voc) vocational maturity certificate","in school","","","",""
"Yes, every week","2005","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Yes, every week","2005","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Yes, every week","2005","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Yes, every week","2005","(2c_voc) vocational maturity certificate","vocational + Abi","23","","",""
"Yes, every week","2005","(2c_voc) vocational maturity certificate","higher vocational","10","","",""
"Yes, every week","2005","(2c_voc) vocational maturity certificate","higher education","","","",""
"Yes, every week","2005","(3a) lower tertiary education","in school","","","",""
"Yes, every week","2005","(3a) lower tertiary education","inadequately","","","",""
"Yes, every week","2005","(3a) lower tertiary education","general elemantary","","","",""
"Yes, every week","2005","(3a) lower tertiary education","middle vocational","","","",""
"Yes, every week","2005","(3a) lower tertiary education","vocational + Abi","","","",""
"Yes, every week","2005","(3a) lower tertiary education","higher vocational","","","",""
"Yes, every week","2005","(3a) lower tertiary education","higher education","61","0.0530339383672101","0.0395621390157993","0.066505737718621"
"Yes, every week","2005","(3b) higher tertiary education","in school","","","",""
"Yes, every week","2005","(3b) higher tertiary education","inadequately","","","",""
"Yes, every week","2005","(3b) higher tertiary education","general elemantary","","","",""
"Yes, every week","2005","(3b) higher tertiary education","middle vocational","","","",""
"Yes, every week","2005","(3b) higher tertiary education","vocational + Abi","","","",""
"Yes, every week","2005","(3b) higher tertiary education","higher vocational","","","",""
"Yes, every week","2005","(3b) higher tertiary education","higher education","192","0.110587268077447","0.0959767473870399","0.125197788767854"
"Yes, every 2 weeks","2005","(0) in school","in school","4","","",""
"Yes, every 2 weeks","2005","(0) in school","inadequately","","","",""
"Yes, every 2 weeks","2005","(0) in school","general elemantary","","","",""
"Yes, every 2 weeks","2005","(0) in school","middle vocational","","","",""
"Yes, every 2 weeks","2005","(0) in school","vocational + Abi","","","",""
"Yes, every 2 weeks","2005","(0) in school","higher vocational","","","",""
"Yes, every 2 weeks","2005","(0) in school","higher education","","","",""
"Yes, every 2 weeks","2005","(1a) inadequately completed","in school","","","",""
"Yes, every 2 weeks","2005","(1a) inadequately completed","inadequately","4","","",""
"Yes, every 2 weeks","2005","(1a) inadequately completed","general elemantary","","","",""
"Yes, every 2 weeks","2005","(1a) inadequately completed","middle vocational","1","","",""
"Yes, every 2 weeks","2005","(1a) inadequately completed","vocational + Abi","","","",""
"Yes, every 2 weeks","2005","(1a) inadequately completed","higher vocational","","","",""
"Yes, every 2 weeks","2005","(1a) inadequately completed","higher education","","","",""
"Yes, every 2 weeks","2005","(1b) general elementary school","in school","","","",""
"Yes, every 2 weeks","2005","(1b) general elementary school","inadequately","","","",""
"Yes, every 2 weeks","2005","(1b) general elementary school","general elemantary","43","0.083891130521569","0.0607855389189025","0.106996722124235"
"Yes, every 2 weeks","2005","(1b) general elementary school","middle vocational","","","",""
"Yes, every 2 weeks","2005","(1b) general elementary school","vocational + Abi","","","",""
"Yes, every 2 weeks","2005","(1b) general elementary school","higher vocational","","","",""
"Yes, every 2 weeks","2005","(1b) general elementary school","higher education","","","",""
"Yes, every 2 weeks","2005","(1c) basic vocational qualification","in school","","","",""
"Yes, every 2 weeks","2005","(1c) basic vocational qualification","inadequately","","","",""
"Yes, every 2 weeks","2005","(1c) basic vocational qualification","general elemantary","","","",""
"Yes, every 2 weeks","2005","(1c) basic vocational qualification","middle vocational","175","0.077884139230872","0.0666242037037493","0.0891440747579947"
"Yes, every 2 weeks","2005","(1c) basic vocational qualification","vocational + Abi","","","",""
"Yes, every 2 weeks","2005","(1c) basic vocational qualification","higher vocational","28","","",""
"Yes, every 2 weeks","2005","(1c) basic vocational qualification","higher education","","","",""
"Yes, every 2 weeks","2005","(2b) intermediate general qualification","in school","","","",""
"Yes, every 2 weeks","2005","(2b) intermediate general qualification","inadequately","","","",""
"Yes, every 2 weeks","2005","(2b) intermediate general qualification","general elemantary","30","0.0975900234032222","0.0651261579393676","0.130053888867077"
"Yes, every 2 weeks","2005","(2b) intermediate general qualification","middle vocational","","","",""
"Yes, every 2 weeks","2005","(2b) intermediate general qualification","vocational + Abi","","","",""
"Yes, every 2 weeks","2005","(2b) intermediate general qualification","higher vocational","","","",""
"Yes, every 2 weeks","2005","(2b) intermediate general qualification","higher education","","","",""
"Yes, every 2 weeks","2005","(2a) intermediate vocational","in school","","","",""
"Yes, every 2 weeks","2005","(2a) intermediate vocational","inadequately","","","",""
"Yes, every 2 weeks","2005","(2a) intermediate vocational","general elemantary","","","",""
"Yes, every 2 weeks","2005","(2a) intermediate vocational","middle vocational","254","0.103786970863626","0.0921619320737512","0.115412009653502"
"Yes, every 2 weeks","2005","(2a) intermediate vocational","vocational + Abi","","","",""
"Yes, every 2 weeks","2005","(2a) intermediate vocational","higher vocational","58","0.130841845733103","0.100610541894457","0.161073149571749"
"Yes, every 2 weeks","2005","(2a) intermediate vocational","higher education","","","",""
"Yes, every 2 weeks","2005","(2c_gen) general maturity certificate","in school","","","",""
"Yes, every 2 weeks","2005","(2c_gen) general maturity certificate","inadequately","","","",""
"Yes, every 2 weeks","2005","(2c_gen) general maturity certificate","general elemantary","","","",""
"Yes, every 2 weeks","2005","(2c_gen) general maturity certificate","middle vocational","30","0.100854895909498","0.0700037760526811","0.131706015766315"
"Yes, every 2 weeks","2005","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Yes, every 2 weeks","2005","(2c_gen) general maturity certificate","higher vocational","","","",""
"Yes, every 2 weeks","2005","(2c_gen) general maturity certificate","higher education","","","",""
"Yes, every 2 weeks","2005","(2c_voc) vocational maturity certificate","in school","","","",""
"Yes, every 2 weeks","2005","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Yes, every 2 weeks","2005","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Yes, every 2 weeks","2005","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Yes, every 2 weeks","2005","(2c_voc) vocational maturity certificate","vocational + Abi","53","0.0762592275694013","0.0572006180478584","0.0953178370909443"
"Yes, every 2 weeks","2005","(2c_voc) vocational maturity certificate","higher vocational","23","","",""
"Yes, every 2 weeks","2005","(2c_voc) vocational maturity certificate","higher education","","","",""
"Yes, every 2 weeks","2005","(3a) lower tertiary education","in school","","","",""
"Yes, every 2 weeks","2005","(3a) lower tertiary education","inadequately","","","",""
"Yes, every 2 weeks","2005","(3a) lower tertiary education","general elemantary","","","",""
"Yes, every 2 weeks","2005","(3a) lower tertiary education","middle vocational","","","",""
"Yes, every 2 weeks","2005","(3a) lower tertiary education","vocational + Abi","","","",""
"Yes, every 2 weeks","2005","(3a) lower tertiary education","higher vocational","","","",""
"Yes, every 2 weeks","2005","(3a) lower tertiary education","higher education","67","0.0761363898635776","0.0601929683048992","0.092079811422256"
"Yes, every 2 weeks","2005","(3b) higher tertiary education","in school","","","",""
"Yes, every 2 weeks","2005","(3b) higher tertiary education","inadequately","","","",""
"Yes, every 2 weeks","2005","(3b) higher tertiary education","general elemantary","","","",""
"Yes, every 2 weeks","2005","(3b) higher tertiary education","middle vocational","","","",""
"Yes, every 2 weeks","2005","(3b) higher tertiary education","vocational + Abi","","","",""
"Yes, every 2 weeks","2005","(3b) higher tertiary education","higher vocational","","","",""
"Yes, every 2 weeks","2005","(3b) higher tertiary education","higher education","131","0.0828781064583445","0.070034266114838","0.0957219468018511"
"Yes, every 3-4 weeks","2005","(0) in school","in school","3","","",""
"Yes, every 3-4 weeks","2005","(0) in school","inadequately","","","",""
"Yes, every 3-4 weeks","2005","(0) in school","general elemantary","","","",""
"Yes, every 3-4 weeks","2005","(0) in school","middle vocational","","","",""
"Yes, every 3-4 weeks","2005","(0) in school","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2005","(0) in school","higher vocational","","","",""
"Yes, every 3-4 weeks","2005","(0) in school","higher education","","","",""
"Yes, every 3-4 weeks","2005","(1a) inadequately completed","in school","","","",""
"Yes, every 3-4 weeks","2005","(1a) inadequately completed","inadequately","3","","",""
"Yes, every 3-4 weeks","2005","(1a) inadequately completed","general elemantary","","","",""
"Yes, every 3-4 weeks","2005","(1a) inadequately completed","middle vocational","","","",""
"Yes, every 3-4 weeks","2005","(1a) inadequately completed","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2005","(1a) inadequately completed","higher vocational","","","",""
"Yes, every 3-4 weeks","2005","(1a) inadequately completed","higher education","","","",""
"Yes, every 3-4 weeks","2005","(1b) general elementary school","in school","","","",""
"Yes, every 3-4 weeks","2005","(1b) general elementary school","inadequately","","","",""
"Yes, every 3-4 weeks","2005","(1b) general elementary school","general elemantary","26","","",""
"Yes, every 3-4 weeks","2005","(1b) general elementary school","middle vocational","","","",""
"Yes, every 3-4 weeks","2005","(1b) general elementary school","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2005","(1b) general elementary school","higher vocational","","","",""
"Yes, every 3-4 weeks","2005","(1b) general elementary school","higher education","","","",""
"Yes, every 3-4 weeks","2005","(1c) basic vocational qualification","in school","","","",""
"Yes, every 3-4 weeks","2005","(1c) basic vocational qualification","inadequately","","","",""
"Yes, every 3-4 weeks","2005","(1c) basic vocational qualification","general elemantary","","","",""
"Yes, every 3-4 weeks","2005","(1c) basic vocational qualification","middle vocational","94","0.0529224154483188","0.0435158462799228","0.0623289846167147"
"Yes, every 3-4 weeks","2005","(1c) basic vocational qualification","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2005","(1c) basic vocational qualification","higher vocational","16","","",""
"Yes, every 3-4 weeks","2005","(1c) basic vocational qualification","higher education","","","",""
"Yes, every 3-4 weeks","2005","(2b) intermediate general qualification","in school","","","",""
"Yes, every 3-4 weeks","2005","(2b) intermediate general qualification","inadequately","","","",""
"Yes, every 3-4 weeks","2005","(2b) intermediate general qualification","general elemantary","12","","",""
"Yes, every 3-4 weeks","2005","(2b) intermediate general qualification","middle vocational","","","",""
"Yes, every 3-4 weeks","2005","(2b) intermediate general qualification","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2005","(2b) intermediate general qualification","higher vocational","","","",""
"Yes, every 3-4 weeks","2005","(2b) intermediate general qualification","higher education","","","",""
"Yes, every 3-4 weeks","2005","(2a) intermediate vocational","in school","","","",""
"Yes, every 3-4 weeks","2005","(2a) intermediate vocational","inadequately","","","",""
"Yes, every 3-4 weeks","2005","(2a) intermediate vocational","general elemantary","","","",""
"Yes, every 3-4 weeks","2005","(2a) intermediate vocational","middle vocational","124","0.0567923874541363","0.0479704072835038","0.0656143676247688"
"Yes, every 3-4 weeks","2005","(2a) intermediate vocational","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2005","(2a) intermediate vocational","higher vocational","39","0.0964844981059603","0.0700159135216151","0.122953082690305"
"Yes, every 3-4 weeks","2005","(2a) intermediate vocational","higher education","","","",""
"Yes, every 3-4 weeks","2005","(2c_gen) general maturity certificate","in school","","","",""
"Yes, every 3-4 weeks","2005","(2c_gen) general maturity certificate","inadequately","","","",""
"Yes, every 3-4 weeks","2005","(2c_gen) general maturity certificate","general elemantary","","","",""
"Yes, every 3-4 weeks","2005","(2c_gen) general maturity certificate","middle vocational","24","","",""
"Yes, every 3-4 weeks","2005","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2005","(2c_gen) general maturity certificate","higher vocational","","","",""
"Yes, every 3-4 weeks","2005","(2c_gen) general maturity certificate","higher education","","","",""
"Yes, every 3-4 weeks","2005","(2c_voc) vocational maturity certificate","in school","","","",""
"Yes, every 3-4 weeks","2005","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Yes, every 3-4 weeks","2005","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Yes, every 3-4 weeks","2005","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Yes, every 3-4 weeks","2005","(2c_voc) vocational maturity certificate","vocational + Abi","36","0.0465013603284268","0.0313809762702069","0.0616217443866467"
"Yes, every 3-4 weeks","2005","(2c_voc) vocational maturity certificate","higher vocational","14","","",""
"Yes, every 3-4 weeks","2005","(2c_voc) vocational maturity certificate","higher education","","","",""
"Yes, every 3-4 weeks","2005","(3a) lower tertiary education","in school","","","",""
"Yes, every 3-4 weeks","2005","(3a) lower tertiary education","inadequately","","","",""
"Yes, every 3-4 weeks","2005","(3a) lower tertiary education","general elemantary","","","",""
"Yes, every 3-4 weeks","2005","(3a) lower tertiary education","middle vocational","","","",""
"Yes, every 3-4 weeks","2005","(3a) lower tertiary education","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2005","(3a) lower tertiary education","higher vocational","","","",""
"Yes, every 3-4 weeks","2005","(3a) lower tertiary education","higher education","46","0.0526921201420672","0.0392613823528921","0.0661228579312422"
"Yes, every 3-4 weeks","2005","(3b) higher tertiary education","in school","","","",""
"Yes, every 3-4 weeks","2005","(3b) higher tertiary education","inadequately","","","",""
"Yes, every 3-4 weeks","2005","(3b) higher tertiary education","general elemantary","","","",""
"Yes, every 3-4 weeks","2005","(3b) higher tertiary education","middle vocational","","","",""
"Yes, every 3-4 weeks","2005","(3b) higher tertiary education","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2005","(3b) higher tertiary education","higher vocational","","","",""
"Yes, every 3-4 weeks","2005","(3b) higher tertiary education","higher education","121","0.0703227663156625","0.0584110174402327","0.0822345151910923"
"Rarely","2005","(0) in school","in school","5","","",""
"Rarely","2005","(0) in school","inadequately","","","",""
"Rarely","2005","(0) in school","general elemantary","","","",""
"Rarely","2005","(0) in school","middle vocational","","","",""
"Rarely","2005","(0) in school","vocational + Abi","","","",""
"Rarely","2005","(0) in school","higher vocational","","","",""
"Rarely","2005","(0) in school","higher education","","","",""
"Rarely","2005","(1a) inadequately completed","in school","","","",""
"Rarely","2005","(1a) inadequately completed","inadequately","5","","",""
"Rarely","2005","(1a) inadequately completed","general elemantary","","","",""
"Rarely","2005","(1a) inadequately completed","middle vocational","3","","",""
"Rarely","2005","(1a) inadequately completed","vocational + Abi","","","",""
"Rarely","2005","(1a) inadequately completed","higher vocational","","","",""
"Rarely","2005","(1a) inadequately completed","higher education","","","",""
"Rarely","2005","(1b) general elementary school","in school","","","",""
"Rarely","2005","(1b) general elementary school","inadequately","","","",""
"Rarely","2005","(1b) general elementary school","general elemantary","52","0.0902448260441964","0.066363471923474","0.114126180164919"
"Rarely","2005","(1b) general elementary school","middle vocational","","","",""
"Rarely","2005","(1b) general elementary school","vocational + Abi","","","",""
"Rarely","2005","(1b) general elementary school","higher vocational","","","",""
"Rarely","2005","(1b) general elementary school","higher education","","","",""
"Rarely","2005","(1c) basic vocational qualification","in school","","","",""
"Rarely","2005","(1c) basic vocational qualification","inadequately","","","",""
"Rarely","2005","(1c) basic vocational qualification","general elemantary","","","",""
"Rarely","2005","(1c) basic vocational qualification","middle vocational","316","0.1453347673009","0.130526596192708","0.160142938409092"
"Rarely","2005","(1c) basic vocational qualification","vocational + Abi","","","",""
"Rarely","2005","(1c) basic vocational qualification","higher vocational","56","0.194279085771865","0.141998301413392","0.246559870130338"
"Rarely","2005","(1c) basic vocational qualification","higher education","","","",""
"Rarely","2005","(2b) intermediate general qualification","in school","","","",""
"Rarely","2005","(2b) intermediate general qualification","inadequately","","","",""
"Rarely","2005","(2b) intermediate general qualification","general elemantary","25","","",""
"Rarely","2005","(2b) intermediate general qualification","middle vocational","","","",""
"Rarely","2005","(2b) intermediate general qualification","vocational + Abi","","","",""
"Rarely","2005","(2b) intermediate general qualification","higher vocational","","","",""
"Rarely","2005","(2b) intermediate general qualification","higher education","","","",""
"Rarely","2005","(2a) intermediate vocational","in school","","","",""
"Rarely","2005","(2a) intermediate vocational","inadequately","","","",""
"Rarely","2005","(2a) intermediate vocational","general elemantary","","","",""
"Rarely","2005","(2a) intermediate vocational","middle vocational","476","0.181155397114001","0.166474799004606","0.195835995223396"
"Rarely","2005","(2a) intermediate vocational","vocational + Abi","","","",""
"Rarely","2005","(2a) intermediate vocational","higher vocational","94","0.187791190219147","0.152780102958111","0.222802277480182"
"Rarely","2005","(2a) intermediate vocational","higher education","","","",""
"Rarely","2005","(2c_gen) general maturity certificate","in school","","","",""
"Rarely","2005","(2c_gen) general maturity certificate","inadequately","","","",""
"Rarely","2005","(2c_gen) general maturity certificate","general elemantary","","","",""
"Rarely","2005","(2c_gen) general maturity certificate","middle vocational","45","0.129025814792094","0.094682003035403","0.163369626548784"
"Rarely","2005","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Rarely","2005","(2c_gen) general maturity certificate","higher vocational","","","",""
"Rarely","2005","(2c_gen) general maturity certificate","higher education","","","",""
"Rarely","2005","(2c_voc) vocational maturity certificate","in school","","","",""
"Rarely","2005","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Rarely","2005","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Rarely","2005","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Rarely","2005","(2c_voc) vocational maturity certificate","vocational + Abi","130","0.158703736353459","0.132465296363223","0.184942176343695"
"Rarely","2005","(2c_voc) vocational maturity certificate","higher vocational","65","0.266150709300339","0.212637043915445","0.319664374685233"
"Rarely","2005","(2c_voc) vocational maturity certificate","higher education","","","",""
"Rarely","2005","(3a) lower tertiary education","in school","","","",""
"Rarely","2005","(3a) lower tertiary education","inadequately","","","",""
"Rarely","2005","(3a) lower tertiary education","general elemantary","","","",""
"Rarely","2005","(3a) lower tertiary education","middle vocational","","","",""
"Rarely","2005","(3a) lower tertiary education","vocational + Abi","","","",""
"Rarely","2005","(3a) lower tertiary education","higher vocational","","","",""
"Rarely","2005","(3a) lower tertiary education","higher education","259","0.250047034842601","0.224014927494748","0.276079142190454"
"Rarely","2005","(3b) higher tertiary education","in school","","","",""
"Rarely","2005","(3b) higher tertiary education","inadequately","","","",""
"Rarely","2005","(3b) higher tertiary education","general elemantary","","","",""
"Rarely","2005","(3b) higher tertiary education","middle vocational","","","",""
"Rarely","2005","(3b) higher tertiary education","vocational + Abi","","","",""
"Rarely","2005","(3b) higher tertiary education","higher vocational","","","",""
"Rarely","2005","(3b) higher tertiary education","higher education","427","0.264116642772449","0.243578374021189","0.284654911523709"
"No, never","2006","(0) in school","in school","","","",""
"No, never","2006","(0) in school","inadequately","","","",""
"No, never","2006","(0) in school","general elemantary","","","",""
"No, never","2006","(0) in school","middle vocational","","","",""
"No, never","2006","(0) in school","vocational + Abi","","","",""
"No, never","2006","(0) in school","higher vocational","","","",""
"No, never","2006","(0) in school","higher education","","","",""
"No, never","2006","(1a) inadequately completed","in school","","","",""
"No, never","2006","(1a) inadequately completed","inadequately","","","",""
"No, never","2006","(1a) inadequately completed","general elemantary","","","",""
"No, never","2006","(1a) inadequately completed","middle vocational","","","",""
"No, never","2006","(1a) inadequately completed","vocational + Abi","","","",""
"No, never","2006","(1a) inadequately completed","higher vocational","","","",""
"No, never","2006","(1a) inadequately completed","higher education","","","",""
"No, never","2006","(1b) general elementary school","in school","","","",""
"No, never","2006","(1b) general elementary school","inadequately","","","",""
"No, never","2006","(1b) general elementary school","general elemantary","","","",""
"No, never","2006","(1b) general elementary school","middle vocational","","","",""
"No, never","2006","(1b) general elementary school","vocational + Abi","","","",""
"No, never","2006","(1b) general elementary school","higher vocational","","","",""
"No, never","2006","(1b) general elementary school","higher education","","","",""
"No, never","2006","(1c) basic vocational qualification","in school","","","",""
"No, never","2006","(1c) basic vocational qualification","inadequately","","","",""
"No, never","2006","(1c) basic vocational qualification","general elemantary","","","",""
"No, never","2006","(1c) basic vocational qualification","middle vocational","","","",""
