"plb0219","year","education","sex","n","percent","lower_confidence","upper_confidence"
"Rarely","2006","no degree/no degree yet","Male","","","",""
"Rarely","2006","no degree/no degree yet","Female","","","",""
"No, never","2007","lower secondary degree","Male","1019","0.640230147449719","0.616830578502868","0.663629716396571"
"No, never","2007","lower secondary degree","Female","784","0.705520820768579","0.678273357656589","0.732768283880569"
"No, never","2007","secondary school degree","Male","997","0.521935384542463","0.498998967577649","0.544871801507277"
"No, never","2007","secondary school degree","Female","1408","0.668475431465128","0.648185835063577","0.688765027866678"
"No, never","2007","college entrance qualification","Male","974","0.485194809125048","0.46309714616628","0.507292472083815"
"No, never","2007","college entrance qualification","Female","1003","0.577363300467751","0.553874567419013","0.600852033516489"
"No, never","2007","Other degree","Male","179","0.668309030391608","0.611940568739068","0.724677492044149"
"No, never","2007","Other degree","Female","172","0.693339979192174","0.635483116551012","0.751196841833335"
"No, never","2007","no degree/no degree yet","Male","29","","",""
"No, never","2007","no degree/no degree yet","Female","28","","",""
"Yes, every week","2007","lower secondary degree","Male","99","0.056444778284028","0.045192953522865","0.067696603045191"
"Yes, every week","2007","lower secondary degree","Female","53","0.0550620840192852","0.0414265604289909","0.0686976076095795"
"Yes, every week","2007","secondary school degree","Male","111","0.0608358045554153","0.0498603050046099","0.0718113041062206"
"Yes, every week","2007","secondary school degree","Female","86","0.04937600674544","0.0400384083467955","0.0587136051440845"
"Yes, every week","2007","college entrance qualification","Male","188","0.0853425562417375","0.0729893732803078","0.0976957392031673"
"Yes, every week","2007","college entrance qualification","Female","147","0.0801899427489864","0.0672759532113133","0.0931039322866595"
"Yes, every week","2007","Other degree","Male","20","","",""
"Yes, every week","2007","Other degree","Female","5","","",""
"Yes, every week","2007","no degree/no degree yet","Male","3","","",""
"Yes, every week","2007","no degree/no degree yet","Female","2","","",""
"Yes, every 2 weeks","2007","lower secondary degree","Male","103","0.0632726746948438","0.051402910148249","0.0751424392414387"
"Yes, every 2 weeks","2007","lower secondary degree","Female","106","0.114097729479821","0.095092405937054","0.133103053022587"
"Yes, every 2 weeks","2007","secondary school degree","Male","172","0.106653907076842","0.0924805685353727","0.120827245618311"
"Yes, every 2 weeks","2007","secondary school degree","Female","213","0.110558618388286","0.0970432530147829","0.12407398376179"
"Yes, every 2 weeks","2007","college entrance qualification","Male","154","0.0889766105644149","0.0763882403653413","0.101564980763489"
"Yes, every 2 weeks","2007","college entrance qualification","Female","123","0.0809204271603608","0.0679529037180632","0.0938879506026584"
"Yes, every 2 weeks","2007","Other degree","Male","18","","",""
"Yes, every 2 weeks","2007","Other degree","Female","26","","",""
"Yes, every 2 weeks","2007","no degree/no degree yet","Male","5","","",""
"Yes, every 2 weeks","2007","no degree/no degree yet","Female","7","","",""
"Yes, every 3-4 weeks","2007","lower secondary degree","Male","89","0.0521198951412494","0.0412829747404186","0.0629568155420801"
"Yes, every 3-4 weeks","2007","lower secondary degree","Female","30","0.0277651319742472","0.0179435979342617","0.0375866660142327"
"Yes, every 3-4 weeks","2007","secondary school degree","Male","116","0.0772919284839845","0.0650295946249129","0.0895542623430561"
"Yes, every 3-4 weeks","2007","secondary school degree","Female","96","0.0447590862959336","0.0358471948530816","0.0536709777387855"
"Yes, every 3-4 weeks","2007","college entrance qualification","Male","136","0.077424106001989","0.0656071405804407","0.0892410714235373"
"Yes, every 3-4 weeks","2007","college entrance qualification","Female","86","0.0554404675354207","0.0445591994258301","0.0663217356450113"
"Yes, every 3-4 weeks","2007","Other degree","Male","12","","",""
"Yes, every 3-4 weeks","2007","Other degree","Female","15","","",""
"Yes, every 3-4 weeks","2007","no degree/no degree yet","Male","3","","",""
"Yes, every 3-4 weeks","2007","no degree/no degree yet","Female","2","","",""
"Rarely","2007","lower secondary degree","Male","306","0.18793250443016","0.16888559892597","0.206979409934349"
"Rarely","2007","lower secondary degree","Female","102","0.097554233758068","0.0798173436269669","0.115291123889169"
"Rarely","2007","secondary school degree","Male","426","0.233282975341295","0.213863701726227","0.252702248956364"
"Rarely","2007","secondary school degree","Female","265","0.126830857105212","0.112488039443163","0.141173674767261"
"Rarely","2007","college entrance qualification","Male","513","0.263061918066811","0.243594367803436","0.282529468330186"
"Rarely","2007","college entrance qualification","Female","340","0.206085862087481","0.186852187270357","0.225319536904606"
"Rarely","2007","Other degree","Male","39","0.180008280161819","0.134011051224864","0.226005509098775"
"Rarely","2007","Other degree","Female","26","","",""
"Rarely","2007","no degree/no degree yet","Male","6","","",""
"Rarely","2007","no degree/no degree yet","Female","6","","",""
"No, never","2008","lower secondary degree","Male","","","",""
"No, never","2008","lower secondary degree","Female","","","",""
"No, never","2008","secondary school degree","Male","","","",""
"No, never","2008","secondary school degree","Female","","","",""
"No, never","2008","college entrance qualification","Male","","","",""
"No, never","2008","college entrance qualification","Female","","","",""
"No, never","2008","Other degree","Male","","","",""
"No, never","2008","Other degree","Female","","","",""
"No, never","2008","no degree/no degree yet","Male","","","",""
"No, never","2008","no degree/no degree yet","Female","","","",""
"Yes, every week","2008","lower secondary degree","Male","","","",""
"Yes, every week","2008","lower secondary degree","Female","","","",""
"Yes, every week","2008","secondary school degree","Male","","","",""
"Yes, every week","2008","secondary school degree","Female","","","",""
"Yes, every week","2008","college entrance qualification","Male","","","",""
"Yes, every week","2008","college entrance qualification","Female","","","",""
"Yes, every week","2008","Other degree","Male","","","",""
"Yes, every week","2008","Other degree","Female","","","",""
"Yes, every week","2008","no degree/no degree yet","Male","","","",""
"Yes, every week","2008","no degree/no degree yet","Female","","","",""
"Yes, every 2 weeks","2008","lower secondary degree","Male","","","",""
"Yes, every 2 weeks","2008","lower secondary degree","Female","","","",""
"Yes, every 2 weeks","2008","secondary school degree","Male","","","",""
"Yes, every 2 weeks","2008","secondary school degree","Female","","","",""
"Yes, every 2 weeks","2008","college entrance qualification","Male","","","",""
"Yes, every 2 weeks","2008","college entrance qualification","Female","","","",""
"Yes, every 2 weeks","2008","Other degree","Male","","","",""
"Yes, every 2 weeks","2008","Other degree","Female","","","",""
"Yes, every 2 weeks","2008","no degree/no degree yet","Male","","","",""
"Yes, every 2 weeks","2008","no degree/no degree yet","Female","","","",""
"Yes, every 3-4 weeks","2008","lower secondary degree","Male","","","",""
"Yes, every 3-4 weeks","2008","lower secondary degree","Female","","","",""
"Yes, every 3-4 weeks","2008","secondary school degree","Male","","","",""
"Yes, every 3-4 weeks","2008","secondary school degree","Female","","","",""
"Yes, every 3-4 weeks","2008","college entrance qualification","Male","","","",""
"Yes, every 3-4 weeks","2008","college entrance qualification","Female","","","",""
"Yes, every 3-4 weeks","2008","Other degree","Male","","","",""
"Yes, every 3-4 weeks","2008","Other degree","Female","","","",""
"Yes, every 3-4 weeks","2008","no degree/no degree yet","Male","","","",""
"Yes, every 3-4 weeks","2008","no degree/no degree yet","Female","","","",""
"Rarely","2008","lower secondary degree","Male","","","",""
"Rarely","2008","lower secondary degree","Female","","","",""
"Rarely","2008","secondary school degree","Male","","","",""
"Rarely","2008","secondary school degree","Female","","","",""
"Rarely","2008","college entrance qualification","Male","","","",""
"Rarely","2008","college entrance qualification","Female","","","",""
"Rarely","2008","Other degree","Male","","","",""
"Rarely","2008","Other degree","Female","","","",""
"Rarely","2008","no degree/no degree yet","Male","","","",""
"Rarely","2008","no degree/no degree yet","Female","","","",""
"No, never","2009","lower secondary degree","Male","840","0.611944842952463","0.585930910142149","0.637958775762777"
"No, never","2009","lower secondary degree","Female","641","0.691916411924046","0.661967999856774","0.721864823991317"
"No, never","2009","secondary school degree","Male","867","0.510874740075111","0.486434390502739","0.535315089647482"
"No, never","2009","secondary school degree","Female","1269","0.660889810121217","0.639575149023246","0.682204471219189"
"No, never","2009","college entrance qualification","Male","843","0.485305302571354","0.461706616793204","0.508903988349504"
"No, never","2009","college entrance qualification","Female","905","0.575065806870733","0.550605819337417","0.599525794404049"
"No, never","2009","Other degree","Male","129","0.59814791134283","0.530538085605025","0.665757737080635"
"No, never","2009","Other degree","Female","145","0.676349430810126","0.612918848264942","0.739780013355309"
"No, never","2009","no degree/no degree yet","Male","37","0.681610358935252","0.556192982420761","0.807027735449743"
"No, never","2009","no degree/no degree yet","Female","23","","",""
"Yes, every week","2009","lower secondary degree","Male","88","0.0697514543653789","0.0561533215570774","0.0833495871736803"
"Yes, every week","2009","lower secondary degree","Female","35","0.0447936372728678","0.0313762032003766","0.058211071345359"
"Yes, every week","2009","secondary school degree","Male","108","0.065526084828358","0.0534276036271513","0.0776245660295646"
"Yes, every week","2009","secondary school degree","Female","87","0.047850509324085","0.0382401564157957","0.0574608622323744"
"Yes, every week","2009","college entrance qualification","Male","162","0.100268287269811","0.0860860820724306","0.11445049246719"
"Yes, every week","2009","college entrance qualification","Female","158","0.0846158431664315","0.0708448850253565","0.0983868013075065"
"Yes, every week","2009","Other degree","Male","18","","",""
"Yes, every week","2009","Other degree","Female","10","","",""
"Yes, every week","2009","no degree/no degree yet","Male","4","","",""
"Yes, every week","2009","no degree/no degree yet","Female","6","","",""
"Yes, every 2 weeks","2009","lower secondary degree","Male","83","0.0608189105703318","0.0480604835758709","0.0735773375647926"
"Yes, every 2 weeks","2009","lower secondary degree","Female","94","0.102235369765097","0.0825839227871459","0.121886816743049"
"Yes, every 2 weeks","2009","secondary school degree","Male","149","0.102151635302565","0.0873447295400043","0.116958541065126"
"Yes, every 2 weeks","2009","secondary school degree","Female","203","0.0988235175811953","0.0853872525154937","0.112259782646897"
"Yes, every 2 weeks","2009","college entrance qualification","Male","138","0.0866159620226653","0.0733349512844911","0.0998969727608395"
"Yes, every 2 weeks","2009","college entrance qualification","Female","114","0.0691972832932224","0.0566395873768092","0.0817549792096357"
"Yes, every 2 weeks","2009","Other degree","Male","12","","",""
"Yes, every 2 weeks","2009","Other degree","Female","23","","",""
"Yes, every 2 weeks","2009","no degree/no degree yet","Male","3","","",""
"Yes, every 2 weeks","2009","no degree/no degree yet","Female","3","","",""
"Yes, every 3-4 weeks","2009","lower secondary degree","Male","85","0.0587898487860308","0.0462325098134686","0.0713471877585929"
"Yes, every 3-4 weeks","2009","lower secondary degree","Female","34","0.0357612685738438","0.0237161398244868","0.0478063973232007"
"Yes, every 3-4 weeks","2009","secondary school degree","Male","91","0.0654660368289607","0.05337271188134","0.0775593617765813"
"Yes, every 3-4 weeks","2009","secondary school degree","Female","92","0.0598378068447812","0.0491587546524003","0.0705168590371621"
"Yes, every 3-4 weeks","2009","college entrance qualification","Male","119","0.0689857041645851","0.057019313475253","0.0809520948539173"
"Yes, every 3-4 weeks","2009","college entrance qualification","Female","87","0.0582381636480732","0.046650096607173","0.0698262306889733"
"Yes, every 3-4 weeks","2009","Other degree","Male","17","","",""
"Yes, every 3-4 weeks","2009","Other degree","Female","9","","",""
"Yes, every 3-4 weeks","2009","no degree/no degree yet","Male","","","",""
"Yes, every 3-4 weeks","2009","no degree/no degree yet","Female","2","","",""
"Rarely","2009","lower secondary degree","Male","252","0.198694943325796","0.177394163959737","0.219995722691854"
"Rarely","2009","lower secondary degree","Female","109","0.125293312464146","0.103819563523167","0.146767061405124"
"Rarely","2009","secondary school degree","Male","392","0.255981502965006","0.234644357829691","0.27731864810032"
"Rarely","2009","secondary school degree","Female","244","0.132598356128721","0.117328931440128","0.147867780817314"
"Rarely","2009","college entrance qualification","Male","461","0.258824743971585","0.238143873961026","0.279505613982144"
"Rarely","2009","college entrance qualification","Female","305","0.21288290302154","0.192628162491509","0.233137643551571"
"Rarely","2009","Other degree","Male","26","","",""
"Rarely","2009","Other degree","Female","22","","",""
"Rarely","2009","no degree/no degree yet","Male","9","","",""
"Rarely","2009","no degree/no degree yet","Female","4","","",""
"No, never","2010","lower secondary degree","Male","358","0.616457665589124","0.577288391773771","0.655626939404477"
"No, never","2010","lower secondary degree","Female","190","0.662632549959168","0.60849454432914","0.716770555589196"
"No, never","2010","secondary school degree","Male","372","0.537961987712097","0.501418523202961","0.574505452221234"
"No, never","2010","secondary school degree","Female","545","0.637834394046103","0.605786552195486","0.669882235896721"
"No, never","2010","college entrance qualification","Male","359","0.472721365226858","0.437840806936773","0.507601923516942"
"No, never","2010","college entrance qualification","Female","395","0.560025513681514","0.523590328674184","0.596460698688844"
"No, never","2010","Other degree","Male","171","0.56526388963581","0.509354712742334","0.621173066529286"
"No, never","2010","Other degree","Female","86","0.594926809330564","0.513898448174641","0.675955170486486"
"No, never","2010","no degree/no degree yet","Male","36","0.610565802295485","0.491100610431116","0.730030994159855"
"No, never","2010","no degree/no degree yet","Female","17","","",""
"Yes, every week","2010","lower secondary degree","Male","32","0.043428089747581","0.0270096677949963","0.0598465117001658"
"Yes, every week","2010","lower secondary degree","Female","17","","",""
"Yes, every week","2010","secondary school degree","Male","43","0.0536370154304139","0.0371228646801203","0.0701511661807074"
"Yes, every week","2010","secondary school degree","Female","51","0.0619885324659071","0.0459098310219677","0.0780672339098465"
"Yes, every week","2010","college entrance qualification","Male","71","0.0815375627178108","0.0624183375742801","0.100656787861341"
"Yes, every week","2010","college entrance qualification","Female","57","0.0794811865988158","0.0596270122329411","0.0993353609646904"
"Yes, every week","2010","Other degree","Male","20","","",""
"Yes, every week","2010","Other degree","Female","15","","",""
"Yes, every week","2010","no degree/no degree yet","Male","8","","",""
"Yes, every week","2010","no degree/no degree yet","Female","4","","",""
"Yes, every 2 weeks","2010","lower secondary degree","Male","51","0.0808365048991612","0.0588787776822672","0.102794232116055"
"Yes, every 2 weeks","2010","lower secondary degree","Female","38","0.137322522410769","0.0979122536262561","0.176732791195281"
"Yes, every 2 weeks","2010","secondary school degree","Male","79","0.118977274363357","0.095246023331009","0.142708525395706"
"Yes, every 2 weeks","2010","secondary school degree","Female","104","0.115226973678571","0.0939365533979716","0.13651739395917"
"Yes, every 2 weeks","2010","college entrance qualification","Male","94","0.119781192883569","0.0970955880050959","0.142466797762042"
"Yes, every 2 weeks","2010","college entrance qualification","Female","85","0.119265420914837","0.095476040967973","0.1430548008617"
"Yes, every 2 weeks","2010","Other degree","Male","33","0.111267533611774","0.0758013569407095","0.146733710282838"
"Yes, every 2 weeks","2010","Other degree","Female","15","","",""
"Yes, every 2 weeks","2010","no degree/no degree yet","Male","8","","",""
"Yes, every 2 weeks","2010","no degree/no degree yet","Female","3","","",""
"Yes, every 3-4 weeks","2010","lower secondary degree","Male","43","0.0762056715743933","0.0548325217168568","0.0975788214319298"
"Yes, every 3-4 weeks","2010","lower secondary degree","Female","12","","",""
"Yes, every 3-4 weeks","2010","secondary school degree","Male","56","0.0767070377195479","0.057200399093467","0.0962136763456289"
"Yes, every 3-4 weeks","2010","secondary school degree","Female","41","0.0426126763417011","0.0291446343451614","0.0560807183382409"
"Yes, every 3-4 weeks","2010","college entrance qualification","Male","60","0.0668695822378183","0.0494175421005834","0.0843216223750532"
"Yes, every 3-4 weeks","2010","college entrance qualification","Female","46","0.0590123486784166","0.04171550987405","0.0763091874827832"
"Yes, every 3-4 weeks","2010","Other degree","Male","23","","",""
"Yes, every 3-4 weeks","2010","Other degree","Female","7","","",""
"Yes, every 3-4 weeks","2010","no degree/no degree yet","Male","5","","",""
"Yes, every 3-4 weeks","2010","no degree/no degree yet","Female","1","","",""
"Rarely","2010","lower secondary degree","Male","108","0.18307206818974","0.151919765479522","0.214224370899959"
"Rarely","2010","lower secondary degree","Female","36","0.114448392135513","0.0779959972189267","0.150900787052099"
"Rarely","2010","secondary school degree","Male","165","0.212716684774583","0.18272082105268","0.242712548496487"
"Rarely","2010","secondary school degree","Female","123","0.142337423467717","0.119039940653503","0.165634906281931"
"Rarely","2010","college entrance qualification","Male","203","0.259090296933944","0.22847990146922","0.289700692398669"
"Rarely","2010","college entrance qualification","Female","130","0.182215530126417","0.153881036871619","0.210550023381215"
"Rarely","2010","Other degree","Male","55","0.175132434041961","0.132265736660367","0.217999131423554"
"Rarely","2010","Other degree","Female","18","","",""
"Rarely","2010","no degree/no degree yet","Male","7","","",""
"Rarely","2010","no degree/no degree yet","Female","2","","",""
"No, never","2011","lower secondary degree","Male","1292","0.648891358912576","0.627993298186935","0.669789419638217"
"No, never","2011","lower secondary degree","Female","985","0.707709643521724","0.683902412602367","0.731516874441081"
"No, never","2011","secondary school degree","Male","1400","0.546335575658675","0.526870820315705","0.565800331001645"
"No, never","2011","secondary school degree","Female","2209","0.686596770537856","0.670791485979331","0.702402055096381"
"No, never","2011","college entrance qualification","Male","1315","0.469690831625049","0.451037674294512","0.488343988955586"
"No, never","2011","college entrance qualification","Female","1626","0.581358470770685","0.562999935884318","0.599717005657051"
"No, never","2011","Other degree","Male","337","0.664726308935111","0.6245729387913","0.704879679078922"
"No, never","2011","Other degree","Female","284","0.644868823319992","0.600505464464079","0.689232182175906"
"No, never","2011","no degree/no degree yet","Male","81","0.696472532998368","0.618037132021994","0.774907933974741"
"No, never","2011","no degree/no degree yet","Female","57","0.668017422150912","0.571261192663723","0.764773651638101"
"Yes, every week","2011","lower secondary degree","Male","133","0.0683091751577709","0.0572639477385324","0.0793544025770094"
"Yes, every week","2011","lower secondary degree","Female","72","0.0558079954876062","0.0437922020075582","0.0678237889676542"
"Yes, every week","2011","secondary school degree","Male","163","0.060767437463001","0.0514268567300237","0.0701080181959784"
"Yes, every week","2011","secondary school degree","Female","158","0.051923587876586","0.0443639024271477","0.0594832733260244"
"Yes, every week","2011","college entrance qualification","Male","256","0.0926198673804612","0.0817848788852084","0.103454855875714"
"Yes, every week","2011","college entrance qualification","Female","277","0.0976941666626309","0.0866455969181959","0.108742736407066"
"Yes, every week","2011","Other degree","Male","30","0.0401047777547514","0.0234165275484498","0.0567930279610529"
"Yes, every week","2011","Other degree","Female","39","0.0845565264592561","0.0587646070628985","0.110348445855614"
"Yes, every week","2011","no degree/no degree yet","Male","18","","",""
"Yes, every week","2011","no degree/no degree yet","Female","9","","",""
"Yes, every 2 weeks","2011","lower secondary degree","Male","149","0.0744717415046851","0.0629772482702554","0.0859662347391148"
"Yes, every 2 weeks","2011","lower secondary degree","Female","159","0.108977373268634","0.0926661467699286","0.125288599767339"
"Yes, every 2 weeks","2011","secondary school degree","Male","232","0.0893399550089571","0.0781879526492788","0.100491957368635"
"Yes, every 2 weeks","2011","secondary school degree","Female","398","0.110135070328142","0.0994685056829224","0.120801634973361"
"Yes, every 2 weeks","2011","college entrance qualification","Male","261","0.0968315989428717","0.0857787390972621","0.107884458788481"
"Yes, every 2 weeks","2011","college entrance qualification","Female","227","0.0871948890631234","0.0766963369357063","0.0976934411905405"
"Yes, every 2 weeks","2011","Other degree","Male","53","0.0907972946738588","0.0663591830292661","0.115235406318451"
"Yes, every 2 weeks","2011","Other degree","Female","62","0.144441149071867","0.111852621302731","0.177029676841003"
"Yes, every 2 weeks","2011","no degree/no degree yet","Male","6","","",""
"Yes, every 2 weeks","2011","no degree/no degree yet","Female","13","","",""
"Yes, every 3-4 weeks","2011","lower secondary degree","Male","123","0.0529360701738036","0.0431329409110769","0.0627391994365303"
"Yes, every 3-4 weeks","2011","lower secondary degree","Female","52","0.0312228837149937","0.0221190875377554","0.040326679892232"
"Yes, every 3-4 weeks","2011","secondary school degree","Male","171","0.0568476649226408","0.0477945281001886","0.0659008017450931"
"Yes, every 3-4 weeks","2011","secondary school degree","Female","160","0.0468294094747258","0.0396308704218229","0.0540279485276288"
"Yes, every 3-4 weeks","2011","college entrance qualification","Male","196","0.0601388895216167","0.0512531968918004","0.0690245821514331"
"Yes, every 3-4 weeks","2011","college entrance qualification","Female","163","0.0595079444954465","0.0507043525793295","0.0683115364115634"
"Yes, every 3-4 weeks","2011","Other degree","Male","39","0.08125977786328","0.0580198374125834","0.104499718313977"
"Yes, every 3-4 weeks","2011","Other degree","Female","18","","",""
"Yes, every 3-4 weeks","2011","no degree/no degree yet","Male","9","","",""
"Yes, every 3-4 weeks","2011","no degree/no degree yet","Female","4","","",""
"Rarely","2011","lower secondary degree","Male","307","0.155391654251164","0.13953028185487","0.171253026647458"
"Rarely","2011","lower secondary degree","Female","134","0.0962821040070424","0.0808415346133146","0.11172267340077"
"Rarely","2011","secondary school degree","Male","547","0.246709366946726","0.229854475890704","0.263564258002748"
"Rarely","2011","secondary school degree","Female","384","0.10451516178269","0.0940915440857927","0.114938779479588"
"Rarely","2011","college entrance qualification","Male","722","0.280718812530001","0.263924321220529","0.297513303839474"
"Rarely","2011","college entrance qualification","Female","481","0.174244529008114","0.160128902197155","0.188360155819074"
"Rarely","2011","Other degree","Male","72","0.123111840772999","0.0951656354301746","0.151058046115823"
"Rarely","2011","Other degree","Female","44","0.0920827518075513","0.0652783198861516","0.118887183728951"
