"plb0219","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"No, never","2005","Other degree","1-pers.-HH","21","","",""
"No, never","2005","Other degree","(Married) couple without C. ","89","0.714591442462469","0.635737171787457","0.79344571313748"
"No, never","2005","Other degree","Single parent ","22","","",""
"No, never","2005","Other degree","Couple + C. LE 16 ","90","0.642976546654005","0.563038324183344","0.722914769124665"
"No, never","2005","Other degree","Couple + C. GT 16 ","106","0.842119456027339","0.778951872418286","0.905287039636392"
"No, never","2005","Other degree","Couple + C. LE and GT 16","53","0.712348848164845","0.609212523001604","0.815485173328086"
"No, never","2005","no degree/no degree yet","1-pers.-HH","8","","",""
"No, never","2005","no degree/no degree yet","(Married) couple without C. ","15","","",""
"No, never","2005","no degree/no degree yet","Single parent ","6","","",""
"No, never","2005","no degree/no degree yet","Couple + C. LE 16 ","6","","",""
"No, never","2005","no degree/no degree yet","Couple + C. GT 16 ","23","","",""
"No, never","2005","no degree/no degree yet","Couple + C. LE and GT 16","14","","",""
"Yes, every week","2005","lower secondary degree","1-pers.-HH","24","","",""
"Yes, every week","2005","lower secondary degree","(Married) couple without C. ","35","0.0491478626548312","0.0337074318158029","0.0645882934938595"
"Yes, every week","2005","lower secondary degree","Single parent ","7","","",""
"Yes, every week","2005","lower secondary degree","Couple + C. LE 16 ","37","0.0588352091378921","0.0406042469341637","0.0770661713416205"
"Yes, every week","2005","lower secondary degree","Couple + C. GT 16 ","26","","",""
"Yes, every week","2005","lower secondary degree","Couple + C. LE and GT 16","18","","",""
"Yes, every week","2005","secondary school degree","1-pers.-HH","17","","",""
"Yes, every week","2005","secondary school degree","(Married) couple without C. ","45","0.0419513416325552","0.0294883699127112","0.0544143133523992"
"Yes, every week","2005","secondary school degree","Single parent ","4","","",""
"Yes, every week","2005","secondary school degree","Couple + C. LE 16 ","40","0.0535979434328142","0.0392382857338134","0.067957601131815"
"Yes, every week","2005","secondary school degree","Couple + C. GT 16 ","39","0.0447864939118781","0.0306555252497076","0.0589174625740485"
"Yes, every week","2005","secondary school degree","Couple + C. LE and GT 16","22","","",""
"Yes, every week","2005","college entrance qualification","1-pers.-HH","44","0.0794803379979175","0.0558892055276957","0.103071470468139"
"Yes, every week","2005","college entrance qualification","(Married) couple without C. ","87","0.0766392506553524","0.0605335812863393","0.0927449200243655"
"Yes, every week","2005","college entrance qualification","Single parent ","6","","",""
"Yes, every week","2005","college entrance qualification","Couple + C. LE 16 ","58","0.0652889360594723","0.0491226463665449","0.0814552257523998"
"Yes, every week","2005","college entrance qualification","Couple + C. GT 16 ","49","0.082827838427423","0.0605877924264052","0.105067884428441"
"Yes, every week","2005","college entrance qualification","Couple + C. LE and GT 16","21","","",""
"Yes, every week","2005","Other degree","1-pers.-HH","1","","",""
"Yes, every week","2005","Other degree","(Married) couple without C. ","7","","",""
"Yes, every week","2005","Other degree","Single parent ","2","","",""
"Yes, every week","2005","Other degree","Couple + C. LE 16 ","15","","",""
"Yes, every week","2005","Other degree","Couple + C. GT 16 ","3","","",""
"Yes, every week","2005","Other degree","Couple + C. LE and GT 16","2","","",""
"Yes, every week","2005","no degree/no degree yet","1-pers.-HH","","","",""
"Yes, every week","2005","no degree/no degree yet","(Married) couple without C. ","1","","",""
"Yes, every week","2005","no degree/no degree yet","Single parent ","2","","",""
"Yes, every week","2005","no degree/no degree yet","Couple + C. LE 16 ","3","","",""
"Yes, every week","2005","no degree/no degree yet","Couple + C. GT 16 ","1","","",""
"Yes, every week","2005","no degree/no degree yet","Couple + C. LE and GT 16","6","","",""
"Yes, every 2 weeks","2005","lower secondary degree","1-pers.-HH","24","","",""
"Yes, every 2 weeks","2005","lower secondary degree","(Married) couple without C. ","64","0.100235152251038","0.0787852587067823","0.121685045795293"
"Yes, every 2 weeks","2005","lower secondary degree","Single parent ","21","","",""
"Yes, every 2 weeks","2005","lower secondary degree","Couple + C. LE 16 ","61","0.0944978944109794","0.0718350768765114","0.117160711945447"
"Yes, every 2 weeks","2005","lower secondary degree","Couple + C. GT 16 ","33","0.0573905969372498","0.0375140255034987","0.0772671683710008"
"Yes, every 2 weeks","2005","lower secondary degree","Couple + C. LE and GT 16","20","","",""
"Yes, every 2 weeks","2005","secondary school degree","1-pers.-HH","61","0.122240000746554","0.0910978795363725","0.153382121956735"
"Yes, every 2 weeks","2005","secondary school degree","(Married) couple without C. ","75","0.0865065538475348","0.0690309527650984","0.103982154929971"
"Yes, every 2 weeks","2005","secondary school degree","Single parent ","24","","",""
"Yes, every 2 weeks","2005","secondary school degree","Couple + C. LE 16 ","105","0.12555177923644","0.104426100465145","0.146677458007735"
"Yes, every 2 weeks","2005","secondary school degree","Couple + C. GT 16 ","57","0.0721848102343809","0.0545040138758733","0.0898656065928886"
"Yes, every 2 weeks","2005","secondary school degree","Couple + C. LE and GT 16","41","0.100704356883931","0.0701233348323763","0.131285378935486"
"Yes, every 2 weeks","2005","college entrance qualification","1-pers.-HH","47","0.0845801825164615","0.0603114627997523","0.108848902233171"
"Yes, every 2 weeks","2005","college entrance qualification","(Married) couple without C. ","75","0.0903562793611376","0.0729989748610604","0.107713583861215"
"Yes, every 2 weeks","2005","college entrance qualification","Single parent ","9","","",""
"Yes, every 2 weeks","2005","college entrance qualification","Couple + C. LE 16 ","49","0.0605817847715721","0.0449700059512118","0.0761935635919325"
"Yes, every 2 weeks","2005","college entrance qualification","Couple + C. GT 16 ","39","0.0706787227857407","0.0499987781391154","0.091358667432366"
"Yes, every 2 weeks","2005","college entrance qualification","Couple + C. LE and GT 16","15","","",""
"Yes, every 2 weeks","2005","Other degree","1-pers.-HH","1","","",""
"Yes, every 2 weeks","2005","Other degree","(Married) couple without C. ","10","","",""
"Yes, every 2 weeks","2005","Other degree","Single parent ","8","","",""
"Yes, every 2 weeks","2005","Other degree","Couple + C. LE 16 ","11","","",""
"Yes, every 2 weeks","2005","Other degree","Couple + C. GT 16 ","9","","",""
"Yes, every 2 weeks","2005","Other degree","Couple + C. LE and GT 16","5","","",""
"Yes, every 2 weeks","2005","no degree/no degree yet","1-pers.-HH","","","",""
"Yes, every 2 weeks","2005","no degree/no degree yet","(Married) couple without C. ","","","",""
"Yes, every 2 weeks","2005","no degree/no degree yet","Single parent ","","","",""
"Yes, every 2 weeks","2005","no degree/no degree yet","Couple + C. LE 16 ","2","","",""
"Yes, every 2 weeks","2005","no degree/no degree yet","Couple + C. GT 16 ","4","","",""
"Yes, every 2 weeks","2005","no degree/no degree yet","Couple + C. LE and GT 16","3","","",""
"Yes, every 3-4 weeks","2005","lower secondary degree","1-pers.-HH","18","","",""
"Yes, every 3-4 weeks","2005","lower secondary degree","(Married) couple without C. ","24","","",""
"Yes, every 3-4 weeks","2005","lower secondary degree","Single parent ","10","","",""
"Yes, every 3-4 weeks","2005","lower secondary degree","Couple + C. LE 16 ","34","0.0680558331958738","0.0485445546561726","0.087567111735575"
"Yes, every 3-4 weeks","2005","lower secondary degree","Couple + C. GT 16 ","24","","",""
"Yes, every 3-4 weeks","2005","lower secondary degree","Couple + C. LE and GT 16","16","","",""
"Yes, every 3-4 weeks","2005","secondary school degree","1-pers.-HH","22","","",""
"Yes, every 3-4 weeks","2005","secondary school degree","(Married) couple without C. ","45","0.0486998859227164","0.0353192225433512","0.0620805493020816"
"Yes, every 3-4 weeks","2005","secondary school degree","Single parent ","10","","",""
"Yes, every 3-4 weeks","2005","secondary school degree","Couple + C. LE 16 ","52","0.0617144122875665","0.046372022638538","0.0770568019365951"
"Yes, every 3-4 weeks","2005","secondary school degree","Couple + C. GT 16 ","45","0.0673208490300685","0.0502014269338233","0.0844402711263137"
"Yes, every 3-4 weeks","2005","secondary school degree","Couple + C. LE and GT 16","17","","",""
"Yes, every 3-4 weeks","2005","college entrance qualification","1-pers.-HH","31","0.0570457151200662","0.0368174221247084","0.077274008115424"
"Yes, every 3-4 weeks","2005","college entrance qualification","(Married) couple without C. ","43","0.0437279483350407","0.0313474612380661","0.0561084354320153"
"Yes, every 3-4 weeks","2005","college entrance qualification","Single parent ","8","","",""
"Yes, every 3-4 weeks","2005","college entrance qualification","Couple + C. LE 16 ","66","0.0678495684635686","0.0513918959230984","0.0843072410040387"
"Yes, every 3-4 weeks","2005","college entrance qualification","Couple + C. GT 16 ","32","0.0461558982847789","0.029225218795813","0.0630865777737448"
"Yes, every 3-4 weeks","2005","college entrance qualification","Couple + C. LE and GT 16","14","","",""
"Yes, every 3-4 weeks","2005","Other degree","1-pers.-HH","2","","",""
"Yes, every 3-4 weeks","2005","Other degree","(Married) couple without C. ","7","","",""
"Yes, every 3-4 weeks","2005","Other degree","Single parent ","2","","",""
"Yes, every 3-4 weeks","2005","Other degree","Couple + C. LE 16 ","8","","",""
"Yes, every 3-4 weeks","2005","Other degree","Couple + C. GT 16 ","3","","",""
"Yes, every 3-4 weeks","2005","Other degree","Couple + C. LE and GT 16","8","","",""
"Yes, every 3-4 weeks","2005","no degree/no degree yet","1-pers.-HH","1","","",""
"Yes, every 3-4 weeks","2005","no degree/no degree yet","(Married) couple without C. ","","","",""
"Yes, every 3-4 weeks","2005","no degree/no degree yet","Single parent ","1","","",""
"Yes, every 3-4 weeks","2005","no degree/no degree yet","Couple + C. LE 16 ","1","","",""
"Yes, every 3-4 weeks","2005","no degree/no degree yet","Couple + C. GT 16 ","3","","",""
"Yes, every 3-4 weeks","2005","no degree/no degree yet","Couple + C. LE and GT 16","1","","",""
"Rarely","2005","lower secondary degree","1-pers.-HH","53","0.181303236056459","0.137994489553183","0.224611982559736"
"Rarely","2005","lower secondary degree","(Married) couple without C. ","110","0.113219401101847","0.0905875998253286","0.135851202378365"
"Rarely","2005","lower secondary degree","Single parent ","23","","",""
"Rarely","2005","lower secondary degree","Couple + C. LE 16 ","97","0.150282554958193","0.122597228034094","0.177967881882292"
"Rarely","2005","lower secondary degree","Couple + C. GT 16 ","79","0.154607138788285","0.123711350636157","0.185502926940413"
"Rarely","2005","lower secondary degree","Couple + C. LE and GT 16","35","0.142453369899913","0.0993001648754866","0.18560657492434"
"Rarely","2005","secondary school degree","1-pers.-HH","75","0.17114101793461","0.13533376488128","0.206948270987941"
"Rarely","2005","secondary school degree","(Married) couple without C. ","172","0.183183921510326","0.159136932008944","0.207230911011707"
"Rarely","2005","secondary school degree","Single parent ","29","","",""
"Rarely","2005","secondary school degree","Couple + C. LE 16 ","177","0.170522781851546","0.146544082498966","0.194501481204127"
"Rarely","2005","secondary school degree","Couple + C. GT 16 ","144","0.197001433034026","0.169828266451394","0.224174599616658"
"Rarely","2005","secondary school degree","Couple + C. LE and GT 16","64","0.167598739611541","0.129642921236939","0.205554557986143"
"Rarely","2005","college entrance qualification","1-pers.-HH","119","0.225775850214896","0.189310994282515","0.262240706147278"
"Rarely","2005","college entrance qualification","(Married) couple without C. ","240","0.241420689189294","0.215511418446098","0.267329959932489"
"Rarely","2005","college entrance qualification","Single parent ","26","","",""
"Rarely","2005","college entrance qualification","Couple + C. LE 16 ","224","0.256593753405891","0.228012056312799","0.285175450498982"
"Rarely","2005","college entrance qualification","Couple + C. GT 16 ","123","0.179568503934486","0.148597282763015","0.210539725105956"
"Rarely","2005","college entrance qualification","Couple + C. LE and GT 16","53","0.207925673354689","0.157005461186109","0.258845885523268"
"Rarely","2005","Other degree","1-pers.-HH","6","","",""
"Rarely","2005","Other degree","(Married) couple without C. ","13","","",""
"Rarely","2005","Other degree","Single parent ","2","","",""
"Rarely","2005","Other degree","Couple + C. LE 16 ","14","","",""
"Rarely","2005","Other degree","Couple + C. GT 16 ","7","","",""
"Rarely","2005","Other degree","Couple + C. LE and GT 16","6","","",""
"Rarely","2005","no degree/no degree yet","1-pers.-HH","","","",""
"Rarely","2005","no degree/no degree yet","(Married) couple without C. ","3","","",""
"Rarely","2005","no degree/no degree yet","Single parent ","2","","",""
"Rarely","2005","no degree/no degree yet","Couple + C. LE 16 ","2","","",""
"Rarely","2005","no degree/no degree yet","Couple + C. GT 16 ","2","","",""
"Rarely","2005","no degree/no degree yet","Couple + C. LE and GT 16","2","","",""
"No, never","2006","lower secondary degree","1-pers.-HH","","","",""
"No, never","2006","lower secondary degree","(Married) couple without C. ","","","",""
"No, never","2006","lower secondary degree","Single parent ","","","",""
"No, never","2006","lower secondary degree","Couple + C. LE 16 ","","","",""
"No, never","2006","lower secondary degree","Couple + C. GT 16 ","","","",""
"No, never","2006","lower secondary degree","Couple + C. LE and GT 16","","","",""
"No, never","2006","secondary school degree","1-pers.-HH","","","",""
"No, never","2006","secondary school degree","(Married) couple without C. ","","","",""
"No, never","2006","secondary school degree","Single parent ","","","",""
"No, never","2006","secondary school degree","Couple + C. LE 16 ","","","",""
"No, never","2006","secondary school degree","Couple + C. GT 16 ","","","",""
"No, never","2006","secondary school degree","Couple + C. LE and GT 16","","","",""
"No, never","2006","college entrance qualification","1-pers.-HH","","","",""
"No, never","2006","college entrance qualification","(Married) couple without C. ","","","",""
"No, never","2006","college entrance qualification","Single parent ","","","",""
"No, never","2006","college entrance qualification","Couple + C. LE 16 ","","","",""
"No, never","2006","college entrance qualification","Couple + C. GT 16 ","","","",""
"No, never","2006","college entrance qualification","Couple + C. LE and GT 16","","","",""
"No, never","2006","Other degree","1-pers.-HH","","","",""
"No, never","2006","Other degree","(Married) couple without C. ","","","",""
"No, never","2006","Other degree","Single parent ","","","",""
"No, never","2006","Other degree","Couple + C. LE 16 ","","","",""
"No, never","2006","Other degree","Couple + C. GT 16 ","","","",""
"No, never","2006","Other degree","Couple + C. LE and GT 16","","","",""
"No, never","2006","no degree/no degree yet","1-pers.-HH","","","",""
"No, never","2006","no degree/no degree yet","(Married) couple without C. ","","","",""
"No, never","2006","no degree/no degree yet","Single parent ","","","",""
"No, never","2006","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"No, never","2006","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"No, never","2006","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Yes, every week","2006","lower secondary degree","1-pers.-HH","","","",""
"Yes, every week","2006","lower secondary degree","(Married) couple without C. ","","","",""
"Yes, every week","2006","lower secondary degree","Single parent ","","","",""
"Yes, every week","2006","lower secondary degree","Couple + C. LE 16 ","","","",""
"Yes, every week","2006","lower secondary degree","Couple + C. GT 16 ","","","",""
"Yes, every week","2006","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Yes, every week","2006","secondary school degree","1-pers.-HH","","","",""
"Yes, every week","2006","secondary school degree","(Married) couple without C. ","","","",""
"Yes, every week","2006","secondary school degree","Single parent ","","","",""
"Yes, every week","2006","secondary school degree","Couple + C. LE 16 ","","","",""
"Yes, every week","2006","secondary school degree","Couple + C. GT 16 ","","","",""
"Yes, every week","2006","secondary school degree","Couple + C. LE and GT 16","","","",""
"Yes, every week","2006","college entrance qualification","1-pers.-HH","","","",""
"Yes, every week","2006","college entrance qualification","(Married) couple without C. ","","","",""
"Yes, every week","2006","college entrance qualification","Single parent ","","","",""
"Yes, every week","2006","college entrance qualification","Couple + C. LE 16 ","","","",""
"Yes, every week","2006","college entrance qualification","Couple + C. GT 16 ","","","",""
"Yes, every week","2006","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Yes, every week","2006","Other degree","1-pers.-HH","","","",""
"Yes, every week","2006","Other degree","(Married) couple without C. ","","","",""
"Yes, every week","2006","Other degree","Single parent ","","","",""
"Yes, every week","2006","Other degree","Couple + C. LE 16 ","","","",""
"Yes, every week","2006","Other degree","Couple + C. GT 16 ","","","",""
"Yes, every week","2006","Other degree","Couple + C. LE and GT 16","","","",""
"Yes, every week","2006","no degree/no degree yet","1-pers.-HH","","","",""
"Yes, every week","2006","no degree/no degree yet","(Married) couple without C. ","","","",""
"Yes, every week","2006","no degree/no degree yet","Single parent ","","","",""
"Yes, every week","2006","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Yes, every week","2006","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Yes, every week","2006","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Yes, every 2 weeks","2006","lower secondary degree","1-pers.-HH","","","",""
"Yes, every 2 weeks","2006","lower secondary degree","(Married) couple without C. ","","","",""
"Yes, every 2 weeks","2006","lower secondary degree","Single parent ","","","",""
"Yes, every 2 weeks","2006","lower secondary degree","Couple + C. LE 16 ","","","",""
"Yes, every 2 weeks","2006","lower secondary degree","Couple + C. GT 16 ","","","",""
"Yes, every 2 weeks","2006","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Yes, every 2 weeks","2006","secondary school degree","1-pers.-HH","","","",""
"Yes, every 2 weeks","2006","secondary school degree","(Married) couple without C. ","","","",""
"Yes, every 2 weeks","2006","secondary school degree","Single parent ","","","",""
"Yes, every 2 weeks","2006","secondary school degree","Couple + C. LE 16 ","","","",""
"Yes, every 2 weeks","2006","secondary school degree","Couple + C. GT 16 ","","","",""
"Yes, every 2 weeks","2006","secondary school degree","Couple + C. LE and GT 16","","","",""
"Yes, every 2 weeks","2006","college entrance qualification","1-pers.-HH","","","",""
"Yes, every 2 weeks","2006","college entrance qualification","(Married) couple without C. ","","","",""
"Yes, every 2 weeks","2006","college entrance qualification","Single parent ","","","",""
"Yes, every 2 weeks","2006","college entrance qualification","Couple + C. LE 16 ","","","",""
"Yes, every 2 weeks","2006","college entrance qualification","Couple + C. GT 16 ","","","",""
"Yes, every 2 weeks","2006","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Yes, every 2 weeks","2006","Other degree","1-pers.-HH","","","",""
"Yes, every 2 weeks","2006","Other degree","(Married) couple without C. ","","","",""
"Yes, every 2 weeks","2006","Other degree","Single parent ","","","",""
"Yes, every 2 weeks","2006","Other degree","Couple + C. LE 16 ","","","",""
"Yes, every 2 weeks","2006","Other degree","Couple + C. GT 16 ","","","",""
"Yes, every 2 weeks","2006","Other degree","Couple + C. LE and GT 16","","","",""
"Yes, every 2 weeks","2006","no degree/no degree yet","1-pers.-HH","","","",""
"Yes, every 2 weeks","2006","no degree/no degree yet","(Married) couple without C. ","","","",""
"Yes, every 2 weeks","2006","no degree/no degree yet","Single parent ","","","",""
"Yes, every 2 weeks","2006","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Yes, every 2 weeks","2006","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Yes, every 2 weeks","2006","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Yes, every 3-4 weeks","2006","lower secondary degree","1-pers.-HH","","","",""
"Yes, every 3-4 weeks","2006","lower secondary degree","(Married) couple without C. ","","","",""
"Yes, every 3-4 weeks","2006","lower secondary degree","Single parent ","","","",""
"Yes, every 3-4 weeks","2006","lower secondary degree","Couple + C. LE 16 ","","","",""
"Yes, every 3-4 weeks","2006","lower secondary degree","Couple + C. GT 16 ","","","",""
"Yes, every 3-4 weeks","2006","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Yes, every 3-4 weeks","2006","secondary school degree","1-pers.-HH","","","",""
"Yes, every 3-4 weeks","2006","secondary school degree","(Married) couple without C. ","","","",""
"Yes, every 3-4 weeks","2006","secondary school degree","Single parent ","","","",""
"Yes, every 3-4 weeks","2006","secondary school degree","Couple + C. LE 16 ","","","",""
"Yes, every 3-4 weeks","2006","secondary school degree","Couple + C. GT 16 ","","","",""
"Yes, every 3-4 weeks","2006","secondary school degree","Couple + C. LE and GT 16","","","",""
"Yes, every 3-4 weeks","2006","college entrance qualification","1-pers.-HH","","","",""
"Yes, every 3-4 weeks","2006","college entrance qualification","(Married) couple without C. ","","","",""
"Yes, every 3-4 weeks","2006","college entrance qualification","Single parent ","","","",""
"Yes, every 3-4 weeks","2006","college entrance qualification","Couple + C. LE 16 ","","","",""
"Yes, every 3-4 weeks","2006","college entrance qualification","Couple + C. GT 16 ","","","",""
"Yes, every 3-4 weeks","2006","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Yes, every 3-4 weeks","2006","Other degree","1-pers.-HH","","","",""
"Yes, every 3-4 weeks","2006","Other degree","(Married) couple without C. ","","","",""
"Yes, every 3-4 weeks","2006","Other degree","Single parent ","","","",""
"Yes, every 3-4 weeks","2006","Other degree","Couple + C. LE 16 ","","","",""
"Yes, every 3-4 weeks","2006","Other degree","Couple + C. GT 16 ","","","",""
"Yes, every 3-4 weeks","2006","Other degree","Couple + C. LE and GT 16","","","",""
"Yes, every 3-4 weeks","2006","no degree/no degree yet","1-pers.-HH","","","",""
"Yes, every 3-4 weeks","2006","no degree/no degree yet","(Married) couple without C. ","","","",""
"Yes, every 3-4 weeks","2006","no degree/no degree yet","Single parent ","","","",""
"Yes, every 3-4 weeks","2006","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Yes, every 3-4 weeks","2006","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Yes, every 3-4 weeks","2006","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Rarely","2006","lower secondary degree","1-pers.-HH","","","",""
"Rarely","2006","lower secondary degree","(Married) couple without C. ","","","",""
"Rarely","2006","lower secondary degree","Single parent ","","","",""
"Rarely","2006","lower secondary degree","Couple + C. LE 16 ","","","",""
"Rarely","2006","lower secondary degree","Couple + C. GT 16 ","","","",""
"Rarely","2006","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Rarely","2006","secondary school degree","1-pers.-HH","","","",""
"Rarely","2006","secondary school degree","(Married) couple without C. ","","","",""
"Rarely","2006","secondary school degree","Single parent ","","","",""
"Rarely","2006","secondary school degree","Couple + C. LE 16 ","","","",""
"Rarely","2006","secondary school degree","Couple + C. GT 16 ","","","",""
"Rarely","2006","secondary school degree","Couple + C. LE and GT 16","","","",""
"Rarely","2006","college entrance qualification","1-pers.-HH","","","",""
"Rarely","2006","college entrance qualification","(Married) couple without C. ","","","",""
"Rarely","2006","college entrance qualification","Single parent ","","","",""
"Rarely","2006","college entrance qualification","Couple + C. LE 16 ","","","",""
"Rarely","2006","college entrance qualification","Couple + C. GT 16 ","","","",""
"Rarely","2006","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Rarely","2006","Other degree","1-pers.-HH","","","",""
"Rarely","2006","Other degree","(Married) couple without C. ","","","",""
"Rarely","2006","Other degree","Single parent ","","","",""
"Rarely","2006","Other degree","Couple + C. LE 16 ","","","",""
"Rarely","2006","Other degree","Couple + C. GT 16 ","","","",""
"Rarely","2006","Other degree","Couple + C. LE and GT 16","","","",""
"Rarely","2006","no degree/no degree yet","1-pers.-HH","","","",""
"Rarely","2006","no degree/no degree yet","(Married) couple without C. ","","","",""
"Rarely","2006","no degree/no degree yet","Single parent ","","","",""
"Rarely","2006","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Rarely","2006","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Rarely","2006","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"No, never","2007","lower secondary degree","1-pers.-HH","204","0.643071162760078","0.589825010148887","0.69631731537127"
"No, never","2007","lower secondary degree","(Married) couple without C. ","549","0.710135504910867","0.678110513144021","0.742160496677713"
"No, never","2007","lower secondary degree","Single parent ","109","0.634454989433171","0.561195331624265","0.707714647242077"
"No, never","2007","lower secondary degree","Couple + C. LE 16 ","391","0.614906756330017","0.576416439366596","0.653397073293439"
"No, never","2007","lower secondary degree","Couple + C. GT 16 ","355","0.65325748621744","0.613226718368195","0.693288254066685"
"No, never","2007","lower secondary degree","Couple + C. LE and GT 16","159","0.722436836775994","0.664690697180247","0.780182976371741"
"No, never","2007","secondary school degree","1-pers.-HH","253","0.539823572543711","0.494027261194737","0.585619883892685"
"No, never","2007","secondary school degree","(Married) couple without C. ","653","0.614394051832893","0.584840505996232","0.643947597669553"
"No, never","2007","secondary school degree","Single parent ","155","0.648377883578698","0.587588728641014","0.709167038516382"
"No, never","2007","secondary school degree","Couple + C. LE 16 ","557","0.573931377904652","0.542149732550682","0.605713023258622"
"No, never","2007","secondary school degree","Couple + C. GT 16 ","525","0.616628950642294","0.583370797808374","0.649887103476213"
"No, never","2007","secondary school degree","Couple + C. LE and GT 16","225","0.641552068713544","0.590579370130717","0.692524767296372"
"No, never","2007","college entrance qualification","1-pers.-HH","284","0.511110266271894","0.469219607626472","0.553000924917315"
"No, never","2007","college entrance qualification","(Married) couple without C. ","586","0.50611448483608","0.476420281426865","0.535808688245295"
"No, never","2007","college entrance qualification","Single parent ","79","0.509434975151157","0.428895294512671","0.589974655789642"
"No, never","2007","college entrance qualification","Couple + C. LE 16 ","515","0.523180233994994","0.492004806134666","0.554355661855323"
"No, never","2007","college entrance qualification","Couple + C. GT 16 ","346","0.578591082613679","0.53956560186239","0.617616563364968"
"No, never","2007","college entrance qualification","Couple + C. LE and GT 16","134","0.639731564032189","0.575856665870856","0.703606462193521"
"No, never","2007","Other degree","1-pers.-HH","13","","",""
"No, never","2007","Other degree","(Married) couple without C. ","86","0.577460357462253","0.495636699457584","0.659284015466922"
"No, never","2007","Other degree","Single parent ","24","","",""
"No, never","2007","Other degree","Couple + C. LE 16 ","87","0.672983267995636","0.594139793018997","0.751826742972276"
"No, never","2007","Other degree","Couple + C. GT 16 ","82","0.816163284298416","0.742769233964535","0.889557334632297"
"No, never","2007","Other degree","Couple + C. LE and GT 16","51","0.79297168398609","0.691293709048714","0.894649658923467"
"No, never","2007","no degree/no degree yet","1-pers.-HH","7","","",""
"No, never","2007","no degree/no degree yet","(Married) couple without C. ","12","","",""
"No, never","2007","no degree/no degree yet","Single parent ","8","","",""
"No, never","2007","no degree/no degree yet","Couple + C. LE 16 ","4","","",""
"No, never","2007","no degree/no degree yet","Couple + C. GT 16 ","15","","",""
"No, never","2007","no degree/no degree yet","Couple + C. LE and GT 16","10","","",""
"Yes, every week","2007","lower secondary degree","1-pers.-HH","21","","",""
