"plb0219","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence"
"Yes, every week","2006","vocational + Abi","West Germany","","","",""
"Yes, every week","2006","vocational + Abi","East Germany","","","",""
"Yes, every week","2006","higher vocational","West Germany","","","",""
"Yes, every week","2006","higher vocational","East Germany","","","",""
"Yes, every week","2006","higher education","West Germany","","","",""
"Yes, every week","2006","higher education","East Germany","","","",""
"Yes, every 2 weeks","2006","in school","West Germany","","","",""
"Yes, every 2 weeks","2006","in school","East Germany","","","",""
"Yes, every 2 weeks","2006","inadequately","West Germany","","","",""
"Yes, every 2 weeks","2006","inadequately","East Germany","","","",""
"Yes, every 2 weeks","2006","general elemantary","West Germany","","","",""
"Yes, every 2 weeks","2006","general elemantary","East Germany","","","",""
"Yes, every 2 weeks","2006","middle vocational","West Germany","","","",""
"Yes, every 2 weeks","2006","middle vocational","East Germany","","","",""
"Yes, every 2 weeks","2006","vocational + Abi","West Germany","","","",""
"Yes, every 2 weeks","2006","vocational + Abi","East Germany","","","",""
"Yes, every 2 weeks","2006","higher vocational","West Germany","","","",""
"Yes, every 2 weeks","2006","higher vocational","East Germany","","","",""
"Yes, every 2 weeks","2006","higher education","West Germany","","","",""
"Yes, every 2 weeks","2006","higher education","East Germany","","","",""
"Yes, every 3-4 weeks","2006","in school","West Germany","","","",""
"Yes, every 3-4 weeks","2006","in school","East Germany","","","",""
"Yes, every 3-4 weeks","2006","inadequately","West Germany","","","",""
"Yes, every 3-4 weeks","2006","inadequately","East Germany","","","",""
"Yes, every 3-4 weeks","2006","general elemantary","West Germany","","","",""
"Yes, every 3-4 weeks","2006","general elemantary","East Germany","","","",""
"Yes, every 3-4 weeks","2006","middle vocational","West Germany","","","",""
"Yes, every 3-4 weeks","2006","middle vocational","East Germany","","","",""
"Yes, every 3-4 weeks","2006","vocational + Abi","West Germany","","","",""
"Yes, every 3-4 weeks","2006","vocational + Abi","East Germany","","","",""
"Yes, every 3-4 weeks","2006","higher vocational","West Germany","","","",""
"Yes, every 3-4 weeks","2006","higher vocational","East Germany","","","",""
"Yes, every 3-4 weeks","2006","higher education","West Germany","","","",""
"Yes, every 3-4 weeks","2006","higher education","East Germany","","","",""
"Rarely","2006","in school","West Germany","","","",""
"Rarely","2006","in school","East Germany","","","",""
"Rarely","2006","inadequately","West Germany","","","",""
"Rarely","2006","inadequately","East Germany","","","",""
"Rarely","2006","general elemantary","West Germany","","","",""
"Rarely","2006","general elemantary","East Germany","","","",""
"Rarely","2006","middle vocational","West Germany","","","",""
"Rarely","2006","middle vocational","East Germany","","","",""
"Rarely","2006","vocational + Abi","West Germany","","","",""
"Rarely","2006","vocational + Abi","East Germany","","","",""
"Rarely","2006","higher vocational","West Germany","","","",""
"Rarely","2006","higher vocational","East Germany","","","",""
"Rarely","2006","higher education","West Germany","","","",""
"Rarely","2006","higher education","East Germany","","","",""
"No, never","2007","in school","West Germany","14","","",""
"No, never","2007","in school","East Germany","2","","",""
"No, never","2007","inadequately","West Germany","41","0.792576452453567","0.686381545438271","0.898771359468863"
"No, never","2007","inadequately","East Germany","6","","",""
"No, never","2007","general elemantary","West Germany","447","0.682340199328035","0.646549266205865","0.718131132450204"
"No, never","2007","general elemantary","East Germany","65","0.614187047013572","0.518778601563234","0.709595492463911"
"No, never","2007","middle vocational","West Germany","2809","0.659970046717549","0.645610897530027","0.674329195905071"
"No, never","2007","middle vocational","East Germany","742","0.573858243193463","0.546322817433892","0.601393668953034"
"No, never","2007","vocational + Abi","West Germany","450","0.647930707834093","0.611953114222491","0.683908301445695"
"No, never","2007","vocational + Abi","East Germany","69","0.597882785889442","0.511230526200842","0.684535045578042"
"No, never","2007","higher vocational","West Germany","398","0.5459376253273","0.509645850000443","0.582229400654156"
"No, never","2007","higher vocational","East Germany","112","0.392867760325467","0.327433371934406","0.458302148716527"
"No, never","2007","higher education","West Germany","1090","0.472405516897091","0.451419697822675","0.493391335971507"
"No, never","2007","higher education","East Germany","414","0.518467509119127","0.483334839442182","0.553600178796071"
"Yes, every week","2007","in school","West Germany","1","","",""
"Yes, every week","2007","in school","East Germany","1","","",""
"Yes, every week","2007","inadequately","West Germany","2","","",""
"Yes, every week","2007","inadequately","East Germany","","","",""
"Yes, every week","2007","general elemantary","West Germany","36","0.0550174627469841","0.0374886063451713","0.0725463191487968"
"Yes, every week","2007","general elemantary","East Germany","8","","",""
"Yes, every week","2007","middle vocational","West Germany","214","0.0536154629053551","0.0467875675715016","0.0604433582392086"
"Yes, every week","2007","middle vocational","East Germany","67","0.0569113570497681","0.0440114029194483","0.0698113111800879"
"Yes, every week","2007","vocational + Abi","West Germany","34","0.0401788737972098","0.02538616224881","0.0549715853456096"
"Yes, every week","2007","vocational + Abi","East Germany","6","","",""
"Yes, every week","2007","higher vocational","West Germany","41","0.0601129672126498","0.042786865719958","0.0774390687053417"
"Yes, every week","2007","higher vocational","East Germany","12","","",""
"Yes, every week","2007","higher education","West Germany","239","0.0991004760644089","0.0865403392454156","0.111660612883402"
"Yes, every week","2007","higher education","East Germany","59","0.0779059701848958","0.059060344672491","0.0967515956973006"
"Yes, every 2 weeks","2007","in school","West Germany","5","","",""
"Yes, every 2 weeks","2007","in school","East Germany","","","",""
"Yes, every 2 weeks","2007","inadequately","West Germany","6","","",""
"Yes, every 2 weeks","2007","inadequately","East Germany","","","",""
"Yes, every 2 weeks","2007","general elemantary","West Germany","51","0.100937148660972","0.0777785671147175","0.124095730207226"
"Yes, every 2 weeks","2007","general elemantary","East Germany","14","","",""
"Yes, every 2 weeks","2007","middle vocational","West Germany","312","0.0789082818306155","0.0707364251840708","0.0870801384771602"
"Yes, every 2 weeks","2007","middle vocational","East Germany","158","0.145487168882374","0.125854285885456","0.165120051879292"
"Yes, every 2 weeks","2007","vocational + Abi","West Germany","52","0.0885493767082644","0.0671494106714139","0.109949342745115"
"Yes, every 2 weeks","2007","vocational + Abi","East Germany","14","","",""
"Yes, every 2 weeks","2007","higher vocational","West Germany","83","0.12603368494691","0.101841805672198","0.150225564221623"
"Yes, every 2 weeks","2007","higher vocational","East Germany","26","","",""
"Yes, every 2 weeks","2007","higher education","West Germany","149","0.0737366235575127","0.0627509373162502","0.0847223097987752"
"Yes, every 2 weeks","2007","higher education","East Germany","67","0.0981952447048441","0.0772715164747118","0.119118972934976"
"Yes, every 3-4 weeks","2007","in school","West Germany","1","","",""
"Yes, every 3-4 weeks","2007","in school","East Germany","1","","",""
"Yes, every 3-4 weeks","2007","inadequately","West Germany","3","","",""
"Yes, every 3-4 weeks","2007","inadequately","East Germany","","","",""
"Yes, every 3-4 weeks","2007","general elemantary","West Germany","37","0.0443131408359363","0.0284928127236987","0.060133468948174"
"Yes, every 3-4 weeks","2007","general elemantary","East Germany","6","","",""
"Yes, every 3-4 weeks","2007","middle vocational","West Germany","191","0.0493223832405138","0.0427587142936957","0.0558860521873319"
"Yes, every 3-4 weeks","2007","middle vocational","East Germany","63","0.0634780048311605","0.0499016536722307","0.0770543559900903"
"Yes, every 3-4 weeks","2007","vocational + Abi","West Germany","39","0.0782791515132274","0.0580453951201488","0.098512907906306"
"Yes, every 3-4 weeks","2007","vocational + Abi","East Germany","7","","",""
"Yes, every 3-4 weeks","2007","higher vocational","West Germany","45","0.0462699693196302","0.0309576394294812","0.0615822992097793"
"Yes, every 3-4 weeks","2007","higher vocational","East Germany","10","","",""
"Yes, every 3-4 weeks","2007","higher education","West Germany","136","0.0712557745257682","0.0604420222370351","0.0820695268145012"
"Yes, every 3-4 weeks","2007","higher education","East Germany","51","0.0642785618776221","0.047034326299539","0.0815227974557052"
"Rarely","2007","in school","West Germany","2","","",""
"Rarely","2007","in school","East Germany","","","",""
"Rarely","2007","inadequately","West Germany","4","","",""
"Rarely","2007","inadequately","East Germany","","","",""
"Rarely","2007","general elemantary","West Germany","79","0.117392048428073","0.092646637453034","0.142137459403113"
"Rarely","2007","general elemantary","East Germany","7","","",""
"Rarely","2007","middle vocational","West Germany","655","0.158183825305966","0.147122741645263","0.16924490896667"
"Rarely","2007","middle vocational","East Germany","209","0.160265226043235","0.139838293390961","0.180692158695508"
"Rarely","2007","vocational + Abi","West Germany","102","0.145061890147205","0.118534302322855","0.171589477971555"
"Rarely","2007","vocational + Abi","East Germany","27","","",""
"Rarely","2007","higher vocational","West Germany","156","0.22164575319351","0.191369836659797","0.251921669727222"
"Rarely","2007","higher vocational","East Germany","54","0.384262491320095","0.319091698176242","0.449433284463947"
"Rarely","2007","higher education","West Germany","560","0.283501608955219","0.264556212629024","0.302447005281414"
"Rarely","2007","higher education","East Germany","186","0.241152714113511","0.211073890199554","0.271231538027468"
"No, never","2008","in school","West Germany","","","",""
"No, never","2008","in school","East Germany","","","",""
"No, never","2008","inadequately","West Germany","","","",""
"No, never","2008","inadequately","East Germany","","","",""
"No, never","2008","general elemantary","West Germany","","","",""
"No, never","2008","general elemantary","East Germany","","","",""
"No, never","2008","middle vocational","West Germany","","","",""
"No, never","2008","middle vocational","East Germany","","","",""
"No, never","2008","vocational + Abi","West Germany","","","",""
"No, never","2008","vocational + Abi","East Germany","","","",""
"No, never","2008","higher vocational","West Germany","","","",""
"No, never","2008","higher vocational","East Germany","","","",""
"No, never","2008","higher education","West Germany","","","",""
"No, never","2008","higher education","East Germany","","","",""
"Yes, every week","2008","in school","West Germany","","","",""
"Yes, every week","2008","in school","East Germany","","","",""
"Yes, every week","2008","inadequately","West Germany","","","",""
"Yes, every week","2008","inadequately","East Germany","","","",""
"Yes, every week","2008","general elemantary","West Germany","","","",""
"Yes, every week","2008","general elemantary","East Germany","","","",""
"Yes, every week","2008","middle vocational","West Germany","","","",""
"Yes, every week","2008","middle vocational","East Germany","","","",""
"Yes, every week","2008","vocational + Abi","West Germany","","","",""
"Yes, every week","2008","vocational + Abi","East Germany","","","",""
"Yes, every week","2008","higher vocational","West Germany","","","",""
"Yes, every week","2008","higher vocational","East Germany","","","",""
"Yes, every week","2008","higher education","West Germany","","","",""
"Yes, every week","2008","higher education","East Germany","","","",""
"Yes, every 2 weeks","2008","in school","West Germany","","","",""
"Yes, every 2 weeks","2008","in school","East Germany","","","",""
"Yes, every 2 weeks","2008","inadequately","West Germany","","","",""
"Yes, every 2 weeks","2008","inadequately","East Germany","","","",""
"Yes, every 2 weeks","2008","general elemantary","West Germany","","","",""
"Yes, every 2 weeks","2008","general elemantary","East Germany","","","",""
"Yes, every 2 weeks","2008","middle vocational","West Germany","","","",""
"Yes, every 2 weeks","2008","middle vocational","East Germany","","","",""
"Yes, every 2 weeks","2008","vocational + Abi","West Germany","","","",""
"Yes, every 2 weeks","2008","vocational + Abi","East Germany","","","",""
"Yes, every 2 weeks","2008","higher vocational","West Germany","","","",""
"Yes, every 2 weeks","2008","higher vocational","East Germany","","","",""
"Yes, every 2 weeks","2008","higher education","West Germany","","","",""
"Yes, every 2 weeks","2008","higher education","East Germany","","","",""
"Yes, every 3-4 weeks","2008","in school","West Germany","","","",""
"Yes, every 3-4 weeks","2008","in school","East Germany","","","",""
"Yes, every 3-4 weeks","2008","inadequately","West Germany","","","",""
"Yes, every 3-4 weeks","2008","inadequately","East Germany","","","",""
"Yes, every 3-4 weeks","2008","general elemantary","West Germany","","","",""
"Yes, every 3-4 weeks","2008","general elemantary","East Germany","","","",""
"Yes, every 3-4 weeks","2008","middle vocational","West Germany","","","",""
"Yes, every 3-4 weeks","2008","middle vocational","East Germany","","","",""
"Yes, every 3-4 weeks","2008","vocational + Abi","West Germany","","","",""
"Yes, every 3-4 weeks","2008","vocational + Abi","East Germany","","","",""
"Yes, every 3-4 weeks","2008","higher vocational","West Germany","","","",""
"Yes, every 3-4 weeks","2008","higher vocational","East Germany","","","",""
"Yes, every 3-4 weeks","2008","higher education","West Germany","","","",""
"Yes, every 3-4 weeks","2008","higher education","East Germany","","","",""
"Rarely","2008","in school","West Germany","","","",""
"Rarely","2008","in school","East Germany","","","",""
"Rarely","2008","inadequately","West Germany","","","",""
"Rarely","2008","inadequately","East Germany","","","",""
"Rarely","2008","general elemantary","West Germany","","","",""
"Rarely","2008","general elemantary","East Germany","","","",""
"Rarely","2008","middle vocational","West Germany","","","",""
"Rarely","2008","middle vocational","East Germany","","","",""
"Rarely","2008","vocational + Abi","West Germany","","","",""
"Rarely","2008","vocational + Abi","East Germany","","","",""
"Rarely","2008","higher vocational","West Germany","","","",""
"Rarely","2008","higher vocational","East Germany","","","",""
"Rarely","2008","higher education","West Germany","","","",""
"Rarely","2008","higher education","East Germany","","","",""
"No, never","2009","in school","West Germany","21","","",""
"No, never","2009","in school","East Germany","2","","",""
"No, never","2009","inadequately","West Germany","30","0.710302908427068","0.577766347231552","0.842839469622585"
"No, never","2009","inadequately","East Germany","6","","",""
"No, never","2009","general elemantary","West Germany","394","0.679051374273435","0.639929153071754","0.718173595475117"
"No, never","2009","general elemantary","East Germany","59","0.703755634151476","0.60889433245449","0.798616935848463"
"No, never","2009","middle vocational","West Germany","2388","0.64300007250569","0.627444052902063","0.658556092109316"
"No, never","2009","middle vocational","East Germany","665","0.529962974437416","0.501104266974487","0.558821681900345"
"No, never","2009","vocational + Abi","West Germany","391","0.626371962607062","0.587468276477167","0.665275648736957"
"No, never","2009","vocational + Abi","East Germany","69","0.711915821069301","0.623595339072707","0.800236303065894"
"No, never","2009","higher vocational","West Germany","335","0.531916486417385","0.492512411774676","0.571320561060094"
"No, never","2009","higher vocational","East Germany","95","0.467519038771359","0.397127391363519","0.537910686179198"
"No, never","2009","higher education","West Germany","944","0.469071955229212","0.446910861936289","0.491233048522136"
"No, never","2009","higher education","East Germany","373","0.52093860127373","0.484218645492128","0.557658557055331"
"Yes, every week","2009","in school","West Germany","2","","",""
"Yes, every week","2009","in school","East Germany","1","","",""
"Yes, every week","2009","inadequately","West Germany","6","","",""
"Yes, every week","2009","inadequately","East Germany","1","","",""
"Yes, every week","2009","general elemantary","West Germany","31","0.0906690047981105","0.0666062774821758","0.114731732114045"
"Yes, every week","2009","general elemantary","East Germany","8","","",""
"Yes, every week","2009","middle vocational","West Germany","170","0.0457251279702346","0.0389428885660805","0.0525073673743887"
"Yes, every week","2009","middle vocational","East Germany","79","0.0765448382875753","0.061172004265831","0.0919176723093197"
"Yes, every week","2009","vocational + Abi","West Germany","28","","",""
"Yes, every week","2009","vocational + Abi","East Germany","4","","",""
"Yes, every week","2009","higher vocational","West Germany","42","0.0721837723628183","0.0517471789649203","0.0926203657607163"
"Yes, every week","2009","higher vocational","East Germany","10","","",""
"Yes, every week","2009","higher education","West Germany","232","0.129585597854572","0.114671567684585","0.14449962802456"
"Yes, every week","2009","higher education","East Germany","68","0.0700232651691245","0.051265957086332","0.0887805732519169"
"Yes, every 2 weeks","2009","in school","West Germany","3","","",""
"Yes, every 2 weeks","2009","in school","East Germany","","","",""
"Yes, every 2 weeks","2009","inadequately","West Germany","2","","",""
"Yes, every 2 weeks","2009","inadequately","East Germany","","","",""
"Yes, every 2 weeks","2009","general elemantary","West Germany","51","0.0996634709351688","0.0745605147892019","0.124766427081136"
"Yes, every 2 weeks","2009","general elemantary","East Germany","7","","",""
"Yes, every 2 weeks","2009","middle vocational","West Germany","304","0.0813334050742234","0.0724583236429163","0.0902084865055306"
"Yes, every 2 weeks","2009","middle vocational","East Germany","130","0.12444317290795","0.105357134919015","0.143529210896885"
"Yes, every 2 weeks","2009","vocational + Abi","West Germany","41","0.0705414293571427","0.0499497382678556","0.0911331204464297"
"Yes, every 2 weeks","2009","vocational + Abi","East Germany","8","","",""
"Yes, every 2 weeks","2009","higher vocational","West Germany","73","0.109200481480954","0.0845707317792755","0.133830231182632"
"Yes, every 2 weeks","2009","higher vocational","East Germany","24","","",""
"Yes, every 2 weeks","2009","higher education","West Germany","139","0.0682563516826969","0.0570575031461634","0.0794552002192305"
"Yes, every 2 weeks","2009","higher education","East Germany","51","0.082825450003751","0.0625663013850662","0.103084598622436"
"Yes, every 3-4 weeks","2009","in school","West Germany","1","","",""
"Yes, every 3-4 weeks","2009","in school","East Germany","","","",""
"Yes, every 3-4 weeks","2009","inadequately","West Germany","1","","",""
"Yes, every 3-4 weeks","2009","inadequately","East Germany","","","",""
"Yes, every 3-4 weeks","2009","general elemantary","West Germany","22","","",""
"Yes, every 3-4 weeks","2009","general elemantary","East Germany","3","","",""
"Yes, every 3-4 weeks","2009","middle vocational","West Germany","181","0.0536664733763033","0.0463494819072727","0.0609834648453339"
"Yes, every 3-4 weeks","2009","middle vocational","East Germany","77","0.104260123733086","0.0865900586593221","0.12193018880685"
"Yes, every 3-4 weeks","2009","vocational + Abi","West Germany","29","","",""
"Yes, every 3-4 weeks","2009","vocational + Abi","East Germany","5","","",""
"Yes, every 3-4 weeks","2009","higher vocational","West Germany","32","0.0306752622679562","0.0170581027389691","0.0442924217969433"
"Yes, every 3-4 weeks","2009","higher vocational","East Germany","11","","",""
"Yes, every 3-4 weeks","2009","higher education","West Germany","132","0.0706092169053623","0.0592333764415413","0.0819850573691834"
"Yes, every 3-4 weeks","2009","higher education","East Germany","50","0.0709828914736586","0.0521072382631526","0.0898585446841647"
"Rarely","2009","in school","West Germany","7","","",""
"Rarely","2009","in school","East Germany","","","",""
"Rarely","2009","inadequately","West Germany","6","","",""
"Rarely","2009","inadequately","East Germany","","","",""
"Rarely","2009","general elemantary","West Germany","49","0.0817741945751019","0.0588107352730797","0.104737653877124"
"Rarely","2009","general elemantary","East Germany","12","","",""
"Rarely","2009","middle vocational","West Germany","601","0.176274921073549","0.163902767117463","0.188647075029635"
"Rarely","2009","middle vocational","East Germany","198","0.164788890633973","0.143337760730114","0.186240020537832"
"Rarely","2009","vocational + Abi","West Germany","105","0.182216745480676","0.151173428603527","0.213260062357825"
"Rarely","2009","vocational + Abi","East Germany","15","","",""
"Rarely","2009","higher vocational","West Germany","134","0.256023997470887","0.22155905676229","0.290488938179484"
"Rarely","2009","higher vocational","East Germany","53","0.342588798826739","0.275635101312946","0.409542496340531"
"Rarely","2009","higher education","West Germany","501","0.262476878328156","0.242938569901309","0.282015186755003"
"Rarely","2009","higher education","East Germany","169","0.255229792079736","0.223182589778742","0.287276994380731"
"No, never","2010","in school","West Germany","14","","",""
"No, never","2010","in school","East Germany","","","",""
"No, never","2010","inadequately","West Germany","32","0.554961359508843","0.427063190528837","0.682859528488848"
"No, never","2010","inadequately","East Germany","4","","",""
"No, never","2010","general elemantary","West Germany","222","0.684048348640162","0.634339675988119","0.733757021292205"
"No, never","2010","general elemantary","East Germany","25","","",""
"No, never","2010","middle vocational","West Germany","1040","0.614214802162965","0.591236793988552","0.637192810337379"
"No, never","2010","middle vocational","East Germany","252","0.575451347783457","0.529783570627703","0.621119124939211"
"No, never","2010","vocational + Abi","West Germany","253","0.593089215125862","0.545710565444658","0.640467864807066"
"No, never","2010","vocational + Abi","East Germany","38","0.610342632390063","0.491787676833267","0.72889758794686"
"No, never","2010","higher vocational","West Germany","119","0.478633888970194","0.414074814636944","0.543192963303444"
"No, never","2010","higher vocational","East Germany","33","0.657823842667058","0.528872432204983","0.786775253129133"
"No, never","2010","higher education","West Germany","423","0.473713625811212","0.441361222685125","0.506066028937299"
"No, never","2010","higher education","East Germany","84","0.419514207776044","0.351462106375075","0.487566309177013"
"Yes, every week","2010","in school","West Germany","3","","",""
"Yes, every week","2010","in school","East Germany","1","","",""
"Yes, every week","2010","inadequately","West Germany","9","","",""
"Yes, every week","2010","inadequately","East Germany","","","",""
"Yes, every week","2010","general elemantary","West Germany","24","","",""
"Yes, every week","2010","general elemantary","East Germany","3","","",""
"Yes, every week","2010","middle vocational","West Germany","94","0.0509751597786451","0.0405927647673196","0.0613575547899705"
"Yes, every week","2010","middle vocational","East Germany","27","","",""
"Yes, every week","2010","vocational + Abi","West Germany","25","","",""
"Yes, every week","2010","vocational + Abi","East Germany","8","","",""
"Yes, every week","2010","higher vocational","West Germany","16","","",""
"Yes, every week","2010","higher vocational","East Germany","3","","",""
"Yes, every week","2010","higher education","West Germany","94","0.0869701485010765","0.068711646715677","0.105228650286476"
"Yes, every week","2010","higher education","East Germany","11","","",""
"Yes, every 2 weeks","2010","in school","West Germany","","","",""
"Yes, every 2 weeks","2010","in school","East Germany","","","",""
"Yes, every 2 weeks","2010","inadequately","West Germany","8","","",""
"Yes, every 2 weeks","2010","inadequately","East Germany","","","",""
"Yes, every 2 weeks","2010","general elemantary","West Germany","37","0.109779145076753","0.0763529258982644","0.143205364255242"
"Yes, every 2 weeks","2010","general elemantary","East Germany","7","","",""
"Yes, every 2 weeks","2010","middle vocational","West Germany","196","0.106073823730958","0.0915381756494708","0.120609471812446"
"Yes, every 2 weeks","2010","middle vocational","East Germany","51","0.113643566262662","0.0843198869201369","0.142967245605188"
"Yes, every 2 weeks","2010","vocational + Abi","West Germany","44","0.101664428576181","0.0725185685023114","0.130810288650051"
"Yes, every 2 weeks","2010","vocational + Abi","East Germany","5","","",""
