"plb0219","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Yes, every week","2005","35-65 y.","(3a) lower tertiary education","48","0.0498991686792135","0.0354886438332394","0.0643096935251877"
"Yes, every week","2005","35-65 y.","(3b) higher tertiary education","165","0.119574689183105","0.103005066933228","0.136144311432982"
"Yes, every week","2005","66 and older","(0) in school","","","",""
"Yes, every week","2005","66 and older","(1a) inadequately completed","","","",""
"Yes, every week","2005","66 and older","(1b) general elementary school","1","","",""
"Yes, every week","2005","66 and older","(1c) basic vocational qualification","5","","",""
"Yes, every week","2005","66 and older","(2b) intermediate general qualification","","","",""
"Yes, every week","2005","66 and older","(2a) intermediate vocational","1","","",""
"Yes, every week","2005","66 and older","(2c_gen) general maturity certificate","","","",""
"Yes, every week","2005","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Yes, every week","2005","66 and older","(3a) lower tertiary education","5","","",""
"Yes, every week","2005","66 and older","(3b) higher tertiary education","2","","",""
"Yes, every 2 weeks","2005","16-34 y.","(0) in school","4","","",""
"Yes, every 2 weeks","2005","16-34 y.","(1a) inadequately completed","1","","",""
"Yes, every 2 weeks","2005","16-34 y.","(1b) general elementary school","13","","",""
"Yes, every 2 weeks","2005","16-34 y.","(1c) basic vocational qualification","32","0.0525455234150715","0.0308419066838696","0.0742491401462733"
"Yes, every 2 weeks","2005","16-34 y.","(2b) intermediate general qualification","25","","",""
"Yes, every 2 weeks","2005","16-34 y.","(2a) intermediate vocational","91","0.120792737849389","0.0986622169589802","0.142923258739798"
"Yes, every 2 weeks","2005","16-34 y.","(2c_gen) general maturity certificate","27","","",""
"Yes, every 2 weeks","2005","16-34 y.","(2c_voc) vocational maturity certificate","32","0.100714094025486","0.0698398965606474","0.131588291490325"
"Yes, every 2 weeks","2005","16-34 y.","(3a) lower tertiary education","13","","",""
"Yes, every 2 weeks","2005","16-34 y.","(3b) higher tertiary education","29","","",""
"Yes, every 2 weeks","2005","35-65 y.","(0) in school","","","",""
"Yes, every 2 weeks","2005","35-65 y.","(1a) inadequately completed","4","","",""
"Yes, every 2 weeks","2005","35-65 y.","(1b) general elementary school","30","0.110935274920972","0.0776511947324998","0.144219355109444"
"Yes, every 2 weeks","2005","35-65 y.","(1c) basic vocational qualification","170","0.0947650669579779","0.0817619652096817","0.107768168706274"
"Yes, every 2 weeks","2005","35-65 y.","(2b) intermediate general qualification","5","","",""
"Yes, every 2 weeks","2005","35-65 y.","(2a) intermediate vocational","220","0.102582693874724","0.0901148412368699","0.115050546512578"
"Yes, every 2 weeks","2005","35-65 y.","(2c_gen) general maturity certificate","3","","",""
"Yes, every 2 weeks","2005","35-65 y.","(2c_voc) vocational maturity certificate","44","0.0727747129066544","0.0526494766218522","0.0928999491914566"
"Yes, every 2 weeks","2005","35-65 y.","(3a) lower tertiary education","54","0.0710852851577447","0.054078349424658","0.0880922208908313"
"Yes, every 2 weeks","2005","35-65 y.","(3b) higher tertiary education","99","0.0778071944247566","0.0641277814658856","0.0914866073836276"
"Yes, every 2 weeks","2005","66 and older","(0) in school","","","",""
"Yes, every 2 weeks","2005","66 and older","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2005","66 and older","(1b) general elementary school","","","",""
"Yes, every 2 weeks","2005","66 and older","(1c) basic vocational qualification","1","","",""
"Yes, every 2 weeks","2005","66 and older","(2b) intermediate general qualification","","","",""
"Yes, every 2 weeks","2005","66 and older","(2a) intermediate vocational","1","","",""
"Yes, every 2 weeks","2005","66 and older","(2c_gen) general maturity certificate","","","",""
"Yes, every 2 weeks","2005","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 2 weeks","2005","66 and older","(3a) lower tertiary education","","","",""
"Yes, every 2 weeks","2005","66 and older","(3b) higher tertiary education","3","","",""
"Yes, every 3-4 weeks","2005","16-34 y.","(0) in school","3","","",""
"Yes, every 3-4 weeks","2005","16-34 y.","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2005","16-34 y.","(1b) general elementary school","15","","",""
"Yes, every 3-4 weeks","2005","16-34 y.","(1c) basic vocational qualification","25","","",""
"Yes, every 3-4 weeks","2005","16-34 y.","(2b) intermediate general qualification","8","","",""
"Yes, every 3-4 weeks","2005","16-34 y.","(2a) intermediate vocational","47","0.0572718115989379","0.0414924547714691","0.0730511684264067"
"Yes, every 3-4 weeks","2005","16-34 y.","(2c_gen) general maturity certificate","15","","",""
"Yes, every 3-4 weeks","2005","16-34 y.","(2c_voc) vocational maturity certificate","11","","",""
"Yes, every 3-4 weeks","2005","16-34 y.","(3a) lower tertiary education","7","","",""
"Yes, every 3-4 weeks","2005","16-34 y.","(3b) higher tertiary education","18","","",""
"Yes, every 3-4 weeks","2005","35-65 y.","(0) in school","","","",""
"Yes, every 3-4 weeks","2005","35-65 y.","(1a) inadequately completed","3","","",""
"Yes, every 3-4 weeks","2005","35-65 y.","(1b) general elementary school","11","","",""
"Yes, every 3-4 weeks","2005","35-65 y.","(1c) basic vocational qualification","85","0.0458185734547885","0.0365357854475954","0.0551013614619815"
"Yes, every 3-4 weeks","2005","35-65 y.","(2b) intermediate general qualification","4","","",""
"Yes, every 3-4 weeks","2005","35-65 y.","(2a) intermediate vocational","116","0.0653530429406194","0.0551972439701005","0.0755088419111383"
"Yes, every 3-4 weeks","2005","35-65 y.","(2c_gen) general maturity certificate","9","","",""
"Yes, every 3-4 weeks","2005","35-65 y.","(2c_voc) vocational maturity certificate","39","0.0638275337853769","0.0448892740700442","0.0827657935007096"
"Yes, every 3-4 weeks","2005","35-65 y.","(3a) lower tertiary education","39","0.0550453952263063","0.0399510504965521","0.0701397399560604"
"Yes, every 3-4 weeks","2005","35-65 y.","(3b) higher tertiary education","103","0.071274868529657","0.0581359829995976","0.0844137540597164"
"Yes, every 3-4 weeks","2005","66 and older","(0) in school","","","",""
"Yes, every 3-4 weeks","2005","66 and older","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2005","66 and older","(1b) general elementary school","","","",""
"Yes, every 3-4 weeks","2005","66 and older","(1c) basic vocational qualification","","","",""
"Yes, every 3-4 weeks","2005","66 and older","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2005","66 and older","(2a) intermediate vocational","","","",""
"Yes, every 3-4 weeks","2005","66 and older","(2c_gen) general maturity certificate","","","",""
"Yes, every 3-4 weeks","2005","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 3-4 weeks","2005","66 and older","(3a) lower tertiary education","","","",""
"Yes, every 3-4 weeks","2005","66 and older","(3b) higher tertiary education","","","",""
"Rarely","2005","16-34 y.","(0) in school","5","","",""
"Rarely","2005","16-34 y.","(1a) inadequately completed","1","","",""
"Rarely","2005","16-34 y.","(1b) general elementary school","21","","",""
"Rarely","2005","16-34 y.","(1c) basic vocational qualification","61","0.165385050370684","0.129246038065583","0.201524062675785"
"Rarely","2005","16-34 y.","(2b) intermediate general qualification","15","","",""
"Rarely","2005","16-34 y.","(2a) intermediate vocational","132","0.171165302494984","0.145587253312377","0.196743351677591"
"Rarely","2005","16-34 y.","(2c_gen) general maturity certificate","32","0.111574883027869","0.0750221970720935","0.148127568983645"
"Rarely","2005","16-34 y.","(2c_voc) vocational maturity certificate","67","0.163493007884799","0.125553994000103","0.201432021769496"
"Rarely","2005","16-34 y.","(3a) lower tertiary education","29","","",""
"Rarely","2005","16-34 y.","(3b) higher tertiary education","55","0.266921915613335","0.213153325145716","0.320690506080954"
"Rarely","2005","35-65 y.","(0) in school","","","",""
"Rarely","2005","35-65 y.","(1a) inadequately completed","7","","",""
"Rarely","2005","35-65 y.","(1b) general elementary school","31","0.09213491477009","0.0614829855279488","0.122786844012231"
"Rarely","2005","35-65 y.","(1c) basic vocational qualification","306","0.148494958082593","0.132708247852408","0.164281668312778"
"Rarely","2005","35-65 y.","(2b) intermediate general qualification","10","","",""
"Rarely","2005","35-65 y.","(2a) intermediate vocational","437","0.187476716928484","0.171438762775262","0.203514671081705"
"Rarely","2005","35-65 y.","(2c_gen) general maturity certificate","13","","",""
"Rarely","2005","35-65 y.","(2c_voc) vocational maturity certificate","128","0.200615723418551","0.16959025201174","0.231641194825363"
"Rarely","2005","35-65 y.","(3a) lower tertiary education","227","0.273660023127554","0.244153098458551","0.303166947796556"
"Rarely","2005","35-65 y.","(3b) higher tertiary education","364","0.264945876649382","0.242409455021124","0.28748229827764"
"Rarely","2005","66 and older","(0) in school","","","",""
"Rarely","2005","66 and older","(1a) inadequately completed","","","",""
"Rarely","2005","66 and older","(1b) general elementary school","","","",""
"Rarely","2005","66 and older","(1c) basic vocational qualification","5","","",""
"Rarely","2005","66 and older","(2b) intermediate general qualification","","","",""
"Rarely","2005","66 and older","(2a) intermediate vocational","1","","",""
"Rarely","2005","66 and older","(2c_gen) general maturity certificate","","","",""
"Rarely","2005","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2005","66 and older","(3a) lower tertiary education","3","","",""
"Rarely","2005","66 and older","(3b) higher tertiary education","8","","",""
"No, never","2006","16-34 y.","(0) in school","","","",""
"No, never","2006","16-34 y.","(1a) inadequately completed","","","",""
"No, never","2006","16-34 y.","(1b) general elementary school","","","",""
"No, never","2006","16-34 y.","(1c) basic vocational qualification","","","",""
"No, never","2006","16-34 y.","(2b) intermediate general qualification","","","",""
"No, never","2006","16-34 y.","(2a) intermediate vocational","","","",""
"No, never","2006","16-34 y.","(2c_gen) general maturity certificate","","","",""
"No, never","2006","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"No, never","2006","16-34 y.","(3a) lower tertiary education","","","",""
"No, never","2006","16-34 y.","(3b) higher tertiary education","","","",""
"No, never","2006","35-65 y.","(0) in school","","","",""
"No, never","2006","35-65 y.","(1a) inadequately completed","","","",""
"No, never","2006","35-65 y.","(1b) general elementary school","","","",""
"No, never","2006","35-65 y.","(1c) basic vocational qualification","","","",""
"No, never","2006","35-65 y.","(2b) intermediate general qualification","","","",""
"No, never","2006","35-65 y.","(2a) intermediate vocational","","","",""
"No, never","2006","35-65 y.","(2c_gen) general maturity certificate","","","",""
"No, never","2006","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"No, never","2006","35-65 y.","(3a) lower tertiary education","","","",""
"No, never","2006","35-65 y.","(3b) higher tertiary education","","","",""
"No, never","2006","66 and older","(0) in school","","","",""
"No, never","2006","66 and older","(1a) inadequately completed","","","",""
"No, never","2006","66 and older","(1b) general elementary school","","","",""
"No, never","2006","66 and older","(1c) basic vocational qualification","","","",""
"No, never","2006","66 and older","(2b) intermediate general qualification","","","",""
"No, never","2006","66 and older","(2a) intermediate vocational","","","",""
"No, never","2006","66 and older","(2c_gen) general maturity certificate","","","",""
"No, never","2006","66 and older","(2c_voc) vocational maturity certificate","","","",""
"No, never","2006","66 and older","(3a) lower tertiary education","","","",""
"No, never","2006","66 and older","(3b) higher tertiary education","","","",""
"Yes, every week","2006","16-34 y.","(0) in school","","","",""
"Yes, every week","2006","16-34 y.","(1a) inadequately completed","","","",""
"Yes, every week","2006","16-34 y.","(1b) general elementary school","","","",""
"Yes, every week","2006","16-34 y.","(1c) basic vocational qualification","","","",""
"Yes, every week","2006","16-34 y.","(2b) intermediate general qualification","","","",""
"Yes, every week","2006","16-34 y.","(2a) intermediate vocational","","","",""
"Yes, every week","2006","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Yes, every week","2006","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Yes, every week","2006","16-34 y.","(3a) lower tertiary education","","","",""
"Yes, every week","2006","16-34 y.","(3b) higher tertiary education","","","",""
"Yes, every week","2006","35-65 y.","(0) in school","","","",""
"Yes, every week","2006","35-65 y.","(1a) inadequately completed","","","",""
"Yes, every week","2006","35-65 y.","(1b) general elementary school","","","",""
"Yes, every week","2006","35-65 y.","(1c) basic vocational qualification","","","",""
"Yes, every week","2006","35-65 y.","(2b) intermediate general qualification","","","",""
"Yes, every week","2006","35-65 y.","(2a) intermediate vocational","","","",""
"Yes, every week","2006","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Yes, every week","2006","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Yes, every week","2006","35-65 y.","(3a) lower tertiary education","","","",""
"Yes, every week","2006","35-65 y.","(3b) higher tertiary education","","","",""
"Yes, every week","2006","66 and older","(0) in school","","","",""
"Yes, every week","2006","66 and older","(1a) inadequately completed","","","",""
"Yes, every week","2006","66 and older","(1b) general elementary school","","","",""
"Yes, every week","2006","66 and older","(1c) basic vocational qualification","","","",""
"Yes, every week","2006","66 and older","(2b) intermediate general qualification","","","",""
"Yes, every week","2006","66 and older","(2a) intermediate vocational","","","",""
"Yes, every week","2006","66 and older","(2c_gen) general maturity certificate","","","",""
"Yes, every week","2006","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Yes, every week","2006","66 and older","(3a) lower tertiary education","","","",""
"Yes, every week","2006","66 and older","(3b) higher tertiary education","","","",""
"Yes, every 2 weeks","2006","16-34 y.","(0) in school","","","",""
"Yes, every 2 weeks","2006","16-34 y.","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2006","16-34 y.","(1b) general elementary school","","","",""
"Yes, every 2 weeks","2006","16-34 y.","(1c) basic vocational qualification","","","",""
"Yes, every 2 weeks","2006","16-34 y.","(2b) intermediate general qualification","","","",""
"Yes, every 2 weeks","2006","16-34 y.","(2a) intermediate vocational","","","",""
"Yes, every 2 weeks","2006","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Yes, every 2 weeks","2006","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 2 weeks","2006","16-34 y.","(3a) lower tertiary education","","","",""
"Yes, every 2 weeks","2006","16-34 y.","(3b) higher tertiary education","","","",""
"Yes, every 2 weeks","2006","35-65 y.","(0) in school","","","",""
"Yes, every 2 weeks","2006","35-65 y.","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2006","35-65 y.","(1b) general elementary school","","","",""
"Yes, every 2 weeks","2006","35-65 y.","(1c) basic vocational qualification","","","",""
"Yes, every 2 weeks","2006","35-65 y.","(2b) intermediate general qualification","","","",""
"Yes, every 2 weeks","2006","35-65 y.","(2a) intermediate vocational","","","",""
"Yes, every 2 weeks","2006","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Yes, every 2 weeks","2006","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 2 weeks","2006","35-65 y.","(3a) lower tertiary education","","","",""
"Yes, every 2 weeks","2006","35-65 y.","(3b) higher tertiary education","","","",""
"Yes, every 2 weeks","2006","66 and older","(0) in school","","","",""
"Yes, every 2 weeks","2006","66 and older","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2006","66 and older","(1b) general elementary school","","","",""
"Yes, every 2 weeks","2006","66 and older","(1c) basic vocational qualification","","","",""
"Yes, every 2 weeks","2006","66 and older","(2b) intermediate general qualification","","","",""
"Yes, every 2 weeks","2006","66 and older","(2a) intermediate vocational","","","",""
"Yes, every 2 weeks","2006","66 and older","(2c_gen) general maturity certificate","","","",""
"Yes, every 2 weeks","2006","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 2 weeks","2006","66 and older","(3a) lower tertiary education","","","",""
"Yes, every 2 weeks","2006","66 and older","(3b) higher tertiary education","","","",""
"Yes, every 3-4 weeks","2006","16-34 y.","(0) in school","","","",""
"Yes, every 3-4 weeks","2006","16-34 y.","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2006","16-34 y.","(1b) general elementary school","","","",""
"Yes, every 3-4 weeks","2006","16-34 y.","(1c) basic vocational qualification","","","",""
"Yes, every 3-4 weeks","2006","16-34 y.","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2006","16-34 y.","(2a) intermediate vocational","","","",""
"Yes, every 3-4 weeks","2006","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Yes, every 3-4 weeks","2006","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 3-4 weeks","2006","16-34 y.","(3a) lower tertiary education","","","",""
"Yes, every 3-4 weeks","2006","16-34 y.","(3b) higher tertiary education","","","",""
"Yes, every 3-4 weeks","2006","35-65 y.","(0) in school","","","",""
"Yes, every 3-4 weeks","2006","35-65 y.","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2006","35-65 y.","(1b) general elementary school","","","",""
"Yes, every 3-4 weeks","2006","35-65 y.","(1c) basic vocational qualification","","","",""
"Yes, every 3-4 weeks","2006","35-65 y.","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2006","35-65 y.","(2a) intermediate vocational","","","",""
"Yes, every 3-4 weeks","2006","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Yes, every 3-4 weeks","2006","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 3-4 weeks","2006","35-65 y.","(3a) lower tertiary education","","","",""
"Yes, every 3-4 weeks","2006","35-65 y.","(3b) higher tertiary education","","","",""
"Yes, every 3-4 weeks","2006","66 and older","(0) in school","","","",""
"Yes, every 3-4 weeks","2006","66 and older","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2006","66 and older","(1b) general elementary school","","","",""
"Yes, every 3-4 weeks","2006","66 and older","(1c) basic vocational qualification","","","",""
"Yes, every 3-4 weeks","2006","66 and older","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2006","66 and older","(2a) intermediate vocational","","","",""
"Yes, every 3-4 weeks","2006","66 and older","(2c_gen) general maturity certificate","","","",""
"Yes, every 3-4 weeks","2006","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 3-4 weeks","2006","66 and older","(3a) lower tertiary education","","","",""
"Yes, every 3-4 weeks","2006","66 and older","(3b) higher tertiary education","","","",""
"Rarely","2006","16-34 y.","(0) in school","","","",""
"Rarely","2006","16-34 y.","(1a) inadequately completed","","","",""
"Rarely","2006","16-34 y.","(1b) general elementary school","","","",""
"Rarely","2006","16-34 y.","(1c) basic vocational qualification","","","",""
"Rarely","2006","16-34 y.","(2b) intermediate general qualification","","","",""
"Rarely","2006","16-34 y.","(2a) intermediate vocational","","","",""
"Rarely","2006","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Rarely","2006","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2006","16-34 y.","(3a) lower tertiary education","","","",""
"Rarely","2006","16-34 y.","(3b) higher tertiary education","","","",""
"Rarely","2006","35-65 y.","(0) in school","","","",""
"Rarely","2006","35-65 y.","(1a) inadequately completed","","","",""
"Rarely","2006","35-65 y.","(1b) general elementary school","","","",""
"Rarely","2006","35-65 y.","(1c) basic vocational qualification","","","",""
"Rarely","2006","35-65 y.","(2b) intermediate general qualification","","","",""
"Rarely","2006","35-65 y.","(2a) intermediate vocational","","","",""
"Rarely","2006","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Rarely","2006","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2006","35-65 y.","(3a) lower tertiary education","","","",""
"Rarely","2006","35-65 y.","(3b) higher tertiary education","","","",""
"Rarely","2006","66 and older","(0) in school","","","",""
"Rarely","2006","66 and older","(1a) inadequately completed","","","",""
"Rarely","2006","66 and older","(1b) general elementary school","","","",""
"Rarely","2006","66 and older","(1c) basic vocational qualification","","","",""
"Rarely","2006","66 and older","(2b) intermediate general qualification","","","",""
"Rarely","2006","66 and older","(2a) intermediate vocational","","","",""
"Rarely","2006","66 and older","(2c_gen) general maturity certificate","","","",""
"Rarely","2006","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2006","66 and older","(3a) lower tertiary education","","","",""
"Rarely","2006","66 and older","(3b) higher tertiary education","","","",""
"No, never","2007","16-34 y.","(0) in school","16","","",""
"No, never","2007","16-34 y.","(1a) inadequately completed","10","","",""
"No, never","2007","16-34 y.","(1b) general elementary school","137","0.765404281696614","0.704009984737382","0.826798578655845"
"No, never","2007","16-34 y.","(1c) basic vocational qualification","258","0.641712799470006","0.594185218540795","0.689240380399217"
"No, never","2007","16-34 y.","(2b) intermediate general qualification","135","0.608412933497474","0.542553157109173","0.674272709885776"
"No, never","2007","16-34 y.","(2a) intermediate vocational","491","0.614902254072603","0.580168562069468","0.649635946075739"
"No, never","2007","16-34 y.","(2c_gen) general maturity certificate","192","0.636762927605046","0.581219098517418","0.692306756692673"
"No, never","2007","16-34 y.","(2c_voc) vocational maturity certificate","228","0.648640473363976","0.598909798976344","0.698371147751609"
"No, never","2007","16-34 y.","(3a) lower tertiary education","123","0.69922564125101","0.631473841720027","0.766977440781994"
"No, never","2007","16-34 y.","(3b) higher tertiary education","134","0.395663583160004","0.338991719207302","0.452335447112707"
"No, never","2007","35-65 y.","(0) in school","","","",""
"No, never","2007","35-65 y.","(1a) inadequately completed","30","0.815494072158876","0.70088016469374","0.930107979624012"
"No, never","2007","35-65 y.","(1b) general elementary school","216","0.687519637503726","0.635501824404721","0.73953745060273"
"No, never","2007","35-65 y.","(1c) basic vocational qualification","1311","0.669447013978444","0.648605401097307","0.690288626859582"
"No, never","2007","35-65 y.","(2b) intermediate general qualification","33","0.598188142531038","0.470913777939023","0.725462507123054"
"No, never","2007","35-65 y.","(2a) intermediate vocational","1499","0.594541193662663","0.575075860814832","0.614006526510493"
"No, never","2007","35-65 y.","(2c_gen) general maturity certificate","49","0.621428343183543","0.517704637405746","0.725152048961341"
"No, never","2007","35-65 y.","(2c_voc) vocational maturity certificate","432","0.600241450759167","0.564082534603281","0.636400366915053"
"No, never","2007","35-65 y.","(3a) lower tertiary education","512","0.530896778339509","0.498073582735346","0.563719973943672"
"No, never","2007","35-65 y.","(3b) higher tertiary education","695","0.435982199631645","0.411102129021968","0.460862270241322"
"No, never","2007","66 and older","(0) in school","","","",""
"No, never","2007","66 and older","(1a) inadequately completed","1","","",""
"No, never","2007","66 and older","(1b) general elementary school","7","","",""
"No, never","2007","66 and older","(1c) basic vocational qualification","39","0.717855625355446","0.597821298032188","0.837889952678703"
"No, never","2007","66 and older","(2b) intermediate general qualification","","","",""
"No, never","2007","66 and older","(2a) intermediate vocational","14","","",""
"No, never","2007","66 and older","(2c_gen) general maturity certificate","","","",""
"No, never","2007","66 and older","(2c_voc) vocational maturity certificate","2","","",""
"No, never","2007","66 and older","(3a) lower tertiary education","14","","",""
"No, never","2007","66 and older","(3b) higher tertiary education","26","","",""
"Yes, every week","2007","16-34 y.","(0) in school","2","","",""
"Yes, every week","2007","16-34 y.","(1a) inadequately completed","2","","",""
"Yes, every week","2007","16-34 y.","(1b) general elementary school","8","","",""
"Yes, every week","2007","16-34 y.","(1c) basic vocational qualification","21","","",""
"Yes, every week","2007","16-34 y.","(2b) intermediate general qualification","12","","",""
"Yes, every week","2007","16-34 y.","(2a) intermediate vocational","38","0.0452899989095457","0.0304477637165198","0.0601322341025716"
"Yes, every week","2007","16-34 y.","(2c_gen) general maturity certificate","18","","",""
"Yes, every week","2007","16-34 y.","(2c_voc) vocational maturity certificate","17","","",""
"Yes, every week","2007","16-34 y.","(3a) lower tertiary education","3","","",""
"Yes, every week","2007","16-34 y.","(3b) higher tertiary education","26","","",""
"Yes, every week","2007","35-65 y.","(0) in school","","","",""
"Yes, every week","2007","35-65 y.","(1a) inadequately completed","1","","",""
"Yes, every week","2007","35-65 y.","(1b) general elementary school","19","","",""
"Yes, every week","2007","35-65 y.","(1c) basic vocational qualification","105","0.050372694579777","0.0406826256445463","0.0600627635150078"
"Yes, every week","2007","35-65 y.","(2b) intermediate general qualification","4","","",""
