"plb0219","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Yes, every week","2005","direct migration background","(2a) intermediate vocational","2","","",""
"Yes, every week","2005","direct migration background","(2c_gen) general maturity certificate","3","","",""
"Yes, every week","2005","direct migration background","(2c_voc) vocational maturity certificate","4","","",""
"Yes, every week","2005","direct migration background","(3a) lower tertiary education","2","","",""
"Yes, every week","2005","direct migration background","(3b) higher tertiary education","14","","",""
"Yes, every week","2005","indirect migration background","(0) in school","","","",""
"Yes, every week","2005","indirect migration background","(1a) inadequately completed","1","","",""
"Yes, every week","2005","indirect migration background","(1b) general elementary school","1","","",""
"Yes, every week","2005","indirect migration background","(1c) basic vocational qualification","8","","",""
"Yes, every week","2005","indirect migration background","(2b) intermediate general qualification","3","","",""
"Yes, every week","2005","indirect migration background","(2a) intermediate vocational","6","","",""
"Yes, every week","2005","indirect migration background","(2c_gen) general maturity certificate","4","","",""
"Yes, every week","2005","indirect migration background","(2c_voc) vocational maturity certificate","4","","",""
"Yes, every week","2005","indirect migration background","(3a) lower tertiary education","","","",""
"Yes, every week","2005","indirect migration background","(3b) higher tertiary education","1","","",""
"Yes, every 2 weeks","2005","no migration background","(0) in school","4","","",""
"Yes, every 2 weeks","2005","no migration background","(1a) inadequately completed","2","","",""
"Yes, every 2 weeks","2005","no migration background","(1b) general elementary school","29","","",""
"Yes, every 2 weeks","2005","no migration background","(1c) basic vocational qualification","167","0.0864883368593313","0.0739869182017739","0.0989897555168887"
"Yes, every 2 weeks","2005","no migration background","(2b) intermediate general qualification","24","","",""
"Yes, every 2 weeks","2005","no migration background","(2a) intermediate vocational","293","0.107229379192038","0.0960433708502929","0.118415387533783"
"Yes, every 2 weeks","2005","no migration background","(2c_gen) general maturity certificate","23","","",""
"Yes, every 2 weeks","2005","no migration background","(2c_voc) vocational maturity certificate","53","0.074681713013262","0.0565559991959528","0.0928074268305712"
"Yes, every 2 weeks","2005","no migration background","(3a) lower tertiary education","63","0.0744265571038415","0.0582318941001326","0.0906212201075503"
"Yes, every 2 weeks","2005","no migration background","(3b) higher tertiary education","118","0.0867715022521409","0.0728248746091955","0.100718129895086"
"Yes, every 2 weeks","2005","direct migration background","(0) in school","","","",""
"Yes, every 2 weeks","2005","direct migration background","(1a) inadequately completed","3","","",""
"Yes, every 2 weeks","2005","direct migration background","(1b) general elementary school","12","","",""
"Yes, every 2 weeks","2005","direct migration background","(1c) basic vocational qualification","29","","",""
"Yes, every 2 weeks","2005","direct migration background","(2b) intermediate general qualification","2","","",""
"Yes, every 2 weeks","2005","direct migration background","(2a) intermediate vocational","6","","",""
"Yes, every 2 weeks","2005","direct migration background","(2c_gen) general maturity certificate","4","","",""
"Yes, every 2 weeks","2005","direct migration background","(2c_voc) vocational maturity certificate","19","","",""
"Yes, every 2 weeks","2005","direct migration background","(3a) lower tertiary education","1","","",""
"Yes, every 2 weeks","2005","direct migration background","(3b) higher tertiary education","11","","",""
"Yes, every 2 weeks","2005","indirect migration background","(0) in school","","","",""
"Yes, every 2 weeks","2005","indirect migration background","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2005","indirect migration background","(1b) general elementary school","2","","",""
"Yes, every 2 weeks","2005","indirect migration background","(1c) basic vocational qualification","7","","",""
"Yes, every 2 weeks","2005","indirect migration background","(2b) intermediate general qualification","4","","",""
"Yes, every 2 weeks","2005","indirect migration background","(2a) intermediate vocational","13","","",""
"Yes, every 2 weeks","2005","indirect migration background","(2c_gen) general maturity certificate","3","","",""
"Yes, every 2 weeks","2005","indirect migration background","(2c_voc) vocational maturity certificate","4","","",""
"Yes, every 2 weeks","2005","indirect migration background","(3a) lower tertiary education","3","","",""
"Yes, every 2 weeks","2005","indirect migration background","(3b) higher tertiary education","2","","",""
"Yes, every 3-4 weeks","2005","no migration background","(0) in school","3","","",""
"Yes, every 3-4 weeks","2005","no migration background","(1a) inadequately completed","1","","",""
"Yes, every 3-4 weeks","2005","no migration background","(1b) general elementary school","13","","",""
"Yes, every 3-4 weeks","2005","no migration background","(1c) basic vocational qualification","88","0.0443105563818705","0.0351581462268779","0.0534629665368631"
"Yes, every 3-4 weeks","2005","no migration background","(2b) intermediate general qualification","9","","",""
"Yes, every 3-4 weeks","2005","no migration background","(2a) intermediate vocational","158","0.0659534489159963","0.056980166962445","0.0749267308695476"
"Yes, every 3-4 weeks","2005","no migration background","(2c_gen) general maturity certificate","17","","",""
"Yes, every 3-4 weeks","2005","no migration background","(2c_voc) vocational maturity certificate","35","0.0421912961182144","0.0283303385565375","0.0560522536798913"
"Yes, every 3-4 weeks","2005","no migration background","(3a) lower tertiary education","44","0.0517315552100776","0.0380654133430197","0.0653976970771354"
"Yes, every 3-4 weeks","2005","no migration background","(3b) higher tertiary education","111","0.0738455949411019","0.0608888796632152","0.0868023102189886"
"Yes, every 3-4 weeks","2005","direct migration background","(0) in school","","","",""
"Yes, every 3-4 weeks","2005","direct migration background","(1a) inadequately completed","2","","",""
"Yes, every 3-4 weeks","2005","direct migration background","(1b) general elementary school","9","","",""
"Yes, every 3-4 weeks","2005","direct migration background","(1c) basic vocational qualification","16","","",""
"Yes, every 3-4 weeks","2005","direct migration background","(2b) intermediate general qualification","2","","",""
"Yes, every 3-4 weeks","2005","direct migration background","(2a) intermediate vocational","2","","",""
"Yes, every 3-4 weeks","2005","direct migration background","(2c_gen) general maturity certificate","4","","",""
"Yes, every 3-4 weeks","2005","direct migration background","(2c_voc) vocational maturity certificate","14","","",""
"Yes, every 3-4 weeks","2005","direct migration background","(3a) lower tertiary education","1","","",""
"Yes, every 3-4 weeks","2005","direct migration background","(3b) higher tertiary education","8","","",""
"Yes, every 3-4 weeks","2005","indirect migration background","(0) in school","","","",""
"Yes, every 3-4 weeks","2005","indirect migration background","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2005","indirect migration background","(1b) general elementary school","4","","",""
"Yes, every 3-4 weeks","2005","indirect migration background","(1c) basic vocational qualification","6","","",""
"Yes, every 3-4 weeks","2005","indirect migration background","(2b) intermediate general qualification","1","","",""
"Yes, every 3-4 weeks","2005","indirect migration background","(2a) intermediate vocational","3","","",""
"Yes, every 3-4 weeks","2005","indirect migration background","(2c_gen) general maturity certificate","3","","",""
"Yes, every 3-4 weeks","2005","indirect migration background","(2c_voc) vocational maturity certificate","1","","",""
"Yes, every 3-4 weeks","2005","indirect migration background","(3a) lower tertiary education","1","","",""
"Yes, every 3-4 weeks","2005","indirect migration background","(3b) higher tertiary education","2","","",""
"Rarely","2005","no migration background","(0) in school","5","","",""
"Rarely","2005","no migration background","(1a) inadequately completed","3","","",""
"Rarely","2005","no migration background","(1b) general elementary school","34","0.0979228032531341","0.064837812682431","0.131007793823837"
"Rarely","2005","no migration background","(1c) basic vocational qualification","322","0.15897275031024","0.142710154963191","0.17523534565729"
"Rarely","2005","no migration background","(2b) intermediate general qualification","21","","",""
"Rarely","2005","no migration background","(2a) intermediate vocational","546","0.183977186334475","0.169969015334989","0.197985357333961"
"Rarely","2005","no migration background","(2c_gen) general maturity certificate","33","0.111520301161769","0.0741808879492344","0.148859714374304"
"Rarely","2005","no migration background","(2c_voc) vocational maturity certificate","170","0.199412790266222","0.171862686460769","0.226962894071676"
"Rarely","2005","no migration background","(3a) lower tertiary education","248","0.252501370782643","0.225694903842252","0.279307837723033"
"Rarely","2005","no migration background","(3b) higher tertiary education","387","0.271021905587667","0.249000230210468","0.293043580964865"
"Rarely","2005","direct migration background","(0) in school","","","",""
"Rarely","2005","direct migration background","(1a) inadequately completed","5","","",""
"Rarely","2005","direct migration background","(1b) general elementary school","14","","",""
"Rarely","2005","direct migration background","(1c) basic vocational qualification","38","0.103864841020957","0.0722618915744414","0.135467790467473"
"Rarely","2005","direct migration background","(2b) intermediate general qualification","2","","",""
"Rarely","2005","direct migration background","(2a) intermediate vocational","12","","",""
"Rarely","2005","direct migration background","(2c_gen) general maturity certificate","9","","",""
"Rarely","2005","direct migration background","(2c_voc) vocational maturity certificate","21","","",""
"Rarely","2005","direct migration background","(3a) lower tertiary education","7","","",""
"Rarely","2005","direct migration background","(3b) higher tertiary education","29","","",""
"Rarely","2005","indirect migration background","(0) in school","","","",""
"Rarely","2005","indirect migration background","(1a) inadequately completed","","","",""
"Rarely","2005","indirect migration background","(1b) general elementary school","4","","",""
"Rarely","2005","indirect migration background","(1c) basic vocational qualification","12","","",""
"Rarely","2005","indirect migration background","(2b) intermediate general qualification","2","","",""
"Rarely","2005","indirect migration background","(2a) intermediate vocational","12","","",""
"Rarely","2005","indirect migration background","(2c_gen) general maturity certificate","3","","",""
"Rarely","2005","indirect migration background","(2c_voc) vocational maturity certificate","4","","",""
"Rarely","2005","indirect migration background","(3a) lower tertiary education","4","","",""
"Rarely","2005","indirect migration background","(3b) higher tertiary education","11","","",""
"No, never","2006","no migration background","(0) in school","","","",""
"No, never","2006","no migration background","(1a) inadequately completed","","","",""
"No, never","2006","no migration background","(1b) general elementary school","","","",""
"No, never","2006","no migration background","(1c) basic vocational qualification","","","",""
"No, never","2006","no migration background","(2b) intermediate general qualification","","","",""
"No, never","2006","no migration background","(2a) intermediate vocational","","","",""
"No, never","2006","no migration background","(2c_gen) general maturity certificate","","","",""
"No, never","2006","no migration background","(2c_voc) vocational maturity certificate","","","",""
"No, never","2006","no migration background","(3a) lower tertiary education","","","",""
"No, never","2006","no migration background","(3b) higher tertiary education","","","",""
"No, never","2006","direct migration background","(0) in school","","","",""
"No, never","2006","direct migration background","(1a) inadequately completed","","","",""
"No, never","2006","direct migration background","(1b) general elementary school","","","",""
"No, never","2006","direct migration background","(1c) basic vocational qualification","","","",""
"No, never","2006","direct migration background","(2b) intermediate general qualification","","","",""
"No, never","2006","direct migration background","(2a) intermediate vocational","","","",""
"No, never","2006","direct migration background","(2c_gen) general maturity certificate","","","",""
"No, never","2006","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"No, never","2006","direct migration background","(3a) lower tertiary education","","","",""
"No, never","2006","direct migration background","(3b) higher tertiary education","","","",""
"No, never","2006","indirect migration background","(0) in school","","","",""
"No, never","2006","indirect migration background","(1a) inadequately completed","","","",""
"No, never","2006","indirect migration background","(1b) general elementary school","","","",""
"No, never","2006","indirect migration background","(1c) basic vocational qualification","","","",""
"No, never","2006","indirect migration background","(2b) intermediate general qualification","","","",""
"No, never","2006","indirect migration background","(2a) intermediate vocational","","","",""
"No, never","2006","indirect migration background","(2c_gen) general maturity certificate","","","",""
"No, never","2006","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"No, never","2006","indirect migration background","(3a) lower tertiary education","","","",""
"No, never","2006","indirect migration background","(3b) higher tertiary education","","","",""
"Yes, every week","2006","no migration background","(0) in school","","","",""
"Yes, every week","2006","no migration background","(1a) inadequately completed","","","",""
"Yes, every week","2006","no migration background","(1b) general elementary school","","","",""
"Yes, every week","2006","no migration background","(1c) basic vocational qualification","","","",""
"Yes, every week","2006","no migration background","(2b) intermediate general qualification","","","",""
"Yes, every week","2006","no migration background","(2a) intermediate vocational","","","",""
"Yes, every week","2006","no migration background","(2c_gen) general maturity certificate","","","",""
"Yes, every week","2006","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes, every week","2006","no migration background","(3a) lower tertiary education","","","",""
"Yes, every week","2006","no migration background","(3b) higher tertiary education","","","",""
"Yes, every week","2006","direct migration background","(0) in school","","","",""
"Yes, every week","2006","direct migration background","(1a) inadequately completed","","","",""
"Yes, every week","2006","direct migration background","(1b) general elementary school","","","",""
"Yes, every week","2006","direct migration background","(1c) basic vocational qualification","","","",""
"Yes, every week","2006","direct migration background","(2b) intermediate general qualification","","","",""
"Yes, every week","2006","direct migration background","(2a) intermediate vocational","","","",""
"Yes, every week","2006","direct migration background","(2c_gen) general maturity certificate","","","",""
"Yes, every week","2006","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes, every week","2006","direct migration background","(3a) lower tertiary education","","","",""
"Yes, every week","2006","direct migration background","(3b) higher tertiary education","","","",""
"Yes, every week","2006","indirect migration background","(0) in school","","","",""
"Yes, every week","2006","indirect migration background","(1a) inadequately completed","","","",""
"Yes, every week","2006","indirect migration background","(1b) general elementary school","","","",""
"Yes, every week","2006","indirect migration background","(1c) basic vocational qualification","","","",""
"Yes, every week","2006","indirect migration background","(2b) intermediate general qualification","","","",""
"Yes, every week","2006","indirect migration background","(2a) intermediate vocational","","","",""
"Yes, every week","2006","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Yes, every week","2006","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes, every week","2006","indirect migration background","(3a) lower tertiary education","","","",""
"Yes, every week","2006","indirect migration background","(3b) higher tertiary education","","","",""
"Yes, every 2 weeks","2006","no migration background","(0) in school","","","",""
"Yes, every 2 weeks","2006","no migration background","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2006","no migration background","(1b) general elementary school","","","",""
"Yes, every 2 weeks","2006","no migration background","(1c) basic vocational qualification","","","",""
"Yes, every 2 weeks","2006","no migration background","(2b) intermediate general qualification","","","",""
"Yes, every 2 weeks","2006","no migration background","(2a) intermediate vocational","","","",""
"Yes, every 2 weeks","2006","no migration background","(2c_gen) general maturity certificate","","","",""
"Yes, every 2 weeks","2006","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 2 weeks","2006","no migration background","(3a) lower tertiary education","","","",""
"Yes, every 2 weeks","2006","no migration background","(3b) higher tertiary education","","","",""
"Yes, every 2 weeks","2006","direct migration background","(0) in school","","","",""
"Yes, every 2 weeks","2006","direct migration background","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2006","direct migration background","(1b) general elementary school","","","",""
"Yes, every 2 weeks","2006","direct migration background","(1c) basic vocational qualification","","","",""
"Yes, every 2 weeks","2006","direct migration background","(2b) intermediate general qualification","","","",""
"Yes, every 2 weeks","2006","direct migration background","(2a) intermediate vocational","","","",""
"Yes, every 2 weeks","2006","direct migration background","(2c_gen) general maturity certificate","","","",""
"Yes, every 2 weeks","2006","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 2 weeks","2006","direct migration background","(3a) lower tertiary education","","","",""
"Yes, every 2 weeks","2006","direct migration background","(3b) higher tertiary education","","","",""
"Yes, every 2 weeks","2006","indirect migration background","(0) in school","","","",""
"Yes, every 2 weeks","2006","indirect migration background","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2006","indirect migration background","(1b) general elementary school","","","",""
"Yes, every 2 weeks","2006","indirect migration background","(1c) basic vocational qualification","","","",""
"Yes, every 2 weeks","2006","indirect migration background","(2b) intermediate general qualification","","","",""
"Yes, every 2 weeks","2006","indirect migration background","(2a) intermediate vocational","","","",""
"Yes, every 2 weeks","2006","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Yes, every 2 weeks","2006","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 2 weeks","2006","indirect migration background","(3a) lower tertiary education","","","",""
"Yes, every 2 weeks","2006","indirect migration background","(3b) higher tertiary education","","","",""
"Yes, every 3-4 weeks","2006","no migration background","(0) in school","","","",""
"Yes, every 3-4 weeks","2006","no migration background","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2006","no migration background","(1b) general elementary school","","","",""
"Yes, every 3-4 weeks","2006","no migration background","(1c) basic vocational qualification","","","",""
"Yes, every 3-4 weeks","2006","no migration background","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2006","no migration background","(2a) intermediate vocational","","","",""
"Yes, every 3-4 weeks","2006","no migration background","(2c_gen) general maturity certificate","","","",""
"Yes, every 3-4 weeks","2006","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 3-4 weeks","2006","no migration background","(3a) lower tertiary education","","","",""
"Yes, every 3-4 weeks","2006","no migration background","(3b) higher tertiary education","","","",""
"Yes, every 3-4 weeks","2006","direct migration background","(0) in school","","","",""
"Yes, every 3-4 weeks","2006","direct migration background","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2006","direct migration background","(1b) general elementary school","","","",""
"Yes, every 3-4 weeks","2006","direct migration background","(1c) basic vocational qualification","","","",""
"Yes, every 3-4 weeks","2006","direct migration background","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2006","direct migration background","(2a) intermediate vocational","","","",""
"Yes, every 3-4 weeks","2006","direct migration background","(2c_gen) general maturity certificate","","","",""
"Yes, every 3-4 weeks","2006","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 3-4 weeks","2006","direct migration background","(3a) lower tertiary education","","","",""
"Yes, every 3-4 weeks","2006","direct migration background","(3b) higher tertiary education","","","",""
"Yes, every 3-4 weeks","2006","indirect migration background","(0) in school","","","",""
"Yes, every 3-4 weeks","2006","indirect migration background","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2006","indirect migration background","(1b) general elementary school","","","",""
"Yes, every 3-4 weeks","2006","indirect migration background","(1c) basic vocational qualification","","","",""
"Yes, every 3-4 weeks","2006","indirect migration background","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2006","indirect migration background","(2a) intermediate vocational","","","",""
"Yes, every 3-4 weeks","2006","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Yes, every 3-4 weeks","2006","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 3-4 weeks","2006","indirect migration background","(3a) lower tertiary education","","","",""
"Yes, every 3-4 weeks","2006","indirect migration background","(3b) higher tertiary education","","","",""
"Rarely","2006","no migration background","(0) in school","","","",""
"Rarely","2006","no migration background","(1a) inadequately completed","","","",""
"Rarely","2006","no migration background","(1b) general elementary school","","","",""
"Rarely","2006","no migration background","(1c) basic vocational qualification","","","",""
"Rarely","2006","no migration background","(2b) intermediate general qualification","","","",""
"Rarely","2006","no migration background","(2a) intermediate vocational","","","",""
"Rarely","2006","no migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","2006","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2006","no migration background","(3a) lower tertiary education","","","",""
"Rarely","2006","no migration background","(3b) higher tertiary education","","","",""
"Rarely","2006","direct migration background","(0) in school","","","",""
"Rarely","2006","direct migration background","(1a) inadequately completed","","","",""
"Rarely","2006","direct migration background","(1b) general elementary school","","","",""
"Rarely","2006","direct migration background","(1c) basic vocational qualification","","","",""
"Rarely","2006","direct migration background","(2b) intermediate general qualification","","","",""
"Rarely","2006","direct migration background","(2a) intermediate vocational","","","",""
"Rarely","2006","direct migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","2006","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2006","direct migration background","(3a) lower tertiary education","","","",""
"Rarely","2006","direct migration background","(3b) higher tertiary education","","","",""
"Rarely","2006","indirect migration background","(0) in school","","","",""
"Rarely","2006","indirect migration background","(1a) inadequately completed","","","",""
"Rarely","2006","indirect migration background","(1b) general elementary school","","","",""
"Rarely","2006","indirect migration background","(1c) basic vocational qualification","","","",""
"Rarely","2006","indirect migration background","(2b) intermediate general qualification","","","",""
"Rarely","2006","indirect migration background","(2a) intermediate vocational","","","",""
"Rarely","2006","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","2006","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2006","indirect migration background","(3a) lower tertiary education","","","",""
"Rarely","2006","indirect migration background","(3b) higher tertiary education","","","",""
"No, never","2007","no migration background","(0) in school","14","","",""
"No, never","2007","no migration background","(1a) inadequately completed","20","","",""
"No, never","2007","no migration background","(1b) general elementary school","203","0.719036823338075","0.666577364623661","0.771496282052489"
"No, never","2007","no migration background","(1c) basic vocational qualification","1299","0.652993130252833","0.632020710736468","0.673965549769197"
"No, never","2007","no migration background","(2b) intermediate general qualification","133","0.595502096024139","0.529745247745155","0.661258944303122"
"No, never","2007","no migration background","(2a) intermediate vocational","1873","0.58799494892869","0.570515762704007","0.605474135153372"
"No, never","2007","no migration background","(2c_gen) general maturity certificate","192","0.620692283506479","0.565416329401623","0.675968237611335"
"No, never","2007","no migration background","(2c_voc) vocational maturity certificate","525","0.617471062270112","0.584798809526493","0.650143315013731"
"No, never","2007","no migration background","(3a) lower tertiary education","601","0.557331327636205","0.526894008638773","0.587768646633638"
"No, never","2007","no migration background","(3b) higher tertiary education","730","0.403399338181198","0.379670800721809","0.427127875640588"
"No, never","2007","direct migration background","(0) in school","1","","",""
"No, never","2007","direct migration background","(1a) inadequately completed","20","","",""
"No, never","2007","direct migration background","(1b) general elementary school","116","0.703995919262964","0.633482938623313","0.774508899902615"
"No, never","2007","direct migration background","(1c) basic vocational qualification","232","0.715542406976903","0.666033971345954","0.765050842607851"
"No, never","2007","direct migration background","(2b) intermediate general qualification","12","","",""
"No, never","2007","direct migration background","(2a) intermediate vocational","62","0.817915349614635","0.733349708619045","0.902480990610224"
"No, never","2007","direct migration background","(2c_gen) general maturity certificate","27","","",""
"No, never","2007","direct migration background","(2c_voc) vocational maturity certificate","110","0.638239550559918","0.565362253912203","0.711116847207633"
"No, never","2007","direct migration background","(3a) lower tertiary education","31","0.763603069787127","0.630259973126536","0.896946166447719"
"No, never","2007","direct migration background","(3b) higher tertiary education","93","0.535054265777094","0.460730947929605","0.609377583624583"
"No, never","2007","indirect migration background","(0) in school","1","","",""
"No, never","2007","indirect migration background","(1a) inadequately completed","1","","",""
"No, never","2007","indirect migration background","(1b) general elementary school","41","0.763600669188436","0.651315339666448","0.875885998710424"
"No, never","2007","indirect migration background","(1c) basic vocational qualification","77","0.746442890068887","0.662831082816855","0.830054697320918"
"No, never","2007","indirect migration background","(2b) intermediate general qualification","23","","",""
"No, never","2007","indirect migration background","(2a) intermediate vocational","69","0.723336196556818","0.633379694619589","0.813292698494047"
"No, never","2007","indirect migration background","(2c_gen) general maturity certificate","22","","",""
"No, never","2007","indirect migration background","(2c_voc) vocational maturity certificate","27","","",""
"No, never","2007","indirect migration background","(3a) lower tertiary education","17","","",""
"No, never","2007","indirect migration background","(3b) higher tertiary education","32","0.674049487964733","0.540044523652936","0.808054452276529"
"Yes, every week","2007","no migration background","(0) in school","2","","",""
"Yes, every week","2007","no migration background","(1a) inadequately completed","2","","",""
"Yes, every week","2007","no migration background","(1b) general elementary school","17","","",""
"Yes, every week","2007","no migration background","(1c) basic vocational qualification","112","0.0569934283825584","0.0467794497567157","0.0672074070084012"
"Yes, every week","2007","no migration background","(2b) intermediate general qualification","15","","",""
"Yes, every week","2007","no migration background","(2a) intermediate vocational","154","0.0540852610274371","0.0460528004485358","0.0621177216063384"
"Yes, every week","2007","no migration background","(2c_gen) general maturity certificate","20","","",""
"Yes, every week","2007","no migration background","(2c_voc) vocational maturity certificate","43","0.0436229979251363","0.0298917204112737","0.0573542754389989"
"Yes, every week","2007","no migration background","(3a) lower tertiary education","48","0.0480468064563605","0.034941404823938","0.0611522080887829"
"Yes, every week","2007","no migration background","(3b) higher tertiary education","235","0.141839592571439","0.124964565077677","0.158714620065202"
"Yes, every week","2007","direct migration background","(0) in school","","","",""
"Yes, every week","2007","direct migration background","(1a) inadequately completed","1","","",""
"Yes, every week","2007","direct migration background","(1b) general elementary school","8","","",""
"Yes, every week","2007","direct migration background","(1c) basic vocational qualification","12","","",""
"Yes, every week","2007","direct migration background","(2b) intermediate general qualification","","","",""
"Yes, every week","2007","direct migration background","(2a) intermediate vocational","1","","",""
"Yes, every week","2007","direct migration background","(2c_gen) general maturity certificate","5","","",""
"Yes, every week","2007","direct migration background","(2c_voc) vocational maturity certificate","7","","",""
"Yes, every week","2007","direct migration background","(3a) lower tertiary education","1","","",""
"Yes, every week","2007","direct migration background","(3b) higher tertiary education","11","","",""
"Yes, every week","2007","indirect migration background","(0) in school","","","",""
"Yes, every week","2007","indirect migration background","(1a) inadequately completed","","","",""
"Yes, every week","2007","indirect migration background","(1b) general elementary school","3","","",""
