"year","age_gr","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2006","66 and older","college entrance qualification","","","","","","","","","","","","","",""
"2006","66 and older","lower secondary degree","","","","","","","","","","","","","",""
"2006","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"2006","66 and older","Other degree","","","","","","","","","","","","","",""
"2006","66 and older","secondary school degree","","","","","","","","","","","","","",""
"2007","16-34 y.","college entrance qualification","","","","","","","","","","","","","",""
"2007","16-34 y.","lower secondary degree","","","","","","","","","","","","","",""
"2007","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2007","16-34 y.","Other degree","","","","","","","","","","","","","",""
"2007","16-34 y.","secondary school degree","","","","","","","","","","","","","",""
"2007","35-65 y.","college entrance qualification","","","","","","","","","","","","","",""
"2007","35-65 y.","lower secondary degree","","","","","","","","","","","","","",""
"2007","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2007","35-65 y.","Other degree","","","","","","","","","","","","","",""
"2007","35-65 y.","secondary school degree","","","","","","","","","","","","","",""
"2007","66 and older","college entrance qualification","","","","","","","","","","","","","",""
"2007","66 and older","lower secondary degree","","","","","","","","","","","","","",""
"2007","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"2007","66 and older","Other degree","","","","","","","","","","","","","",""
"2007","66 and older","secondary school degree","","","","","","","","","","","","","",""
"2008","16-34 y.","college entrance qualification","","","","","","","","","","","","","",""
"2008","16-34 y.","lower secondary degree","","","","","","","","","","","","","",""
"2008","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2008","16-34 y.","Other degree","","","","","","","","","","","","","",""
"2008","16-34 y.","secondary school degree","","","","","","","","","","","","","",""
"2008","35-65 y.","college entrance qualification","","","","","","","","","","","","","",""
"2008","35-65 y.","lower secondary degree","","","","","","","","","","","","","",""
"2008","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2008","35-65 y.","Other degree","","","","","","","","","","","","","",""
"2008","35-65 y.","secondary school degree","","","","","","","","","","","","","",""
"2008","66 and older","college entrance qualification","","","","","","","","","","","","","",""
"2008","66 and older","lower secondary degree","","","","","","","","","","","","","",""
"2008","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"2008","66 and older","Other degree","","","","","","","","","","","","","",""
"2008","66 and older","secondary school degree","","","","","","","","","","","","","",""
"2009","16-34 y.","college entrance qualification","4.99","5","1380","3.33","4","6","6.67","7","4.93","5.05","1","7","5","5"
"2009","16-34 y.","lower secondary degree","4.83","4.67","578","3.33","4.33","5.67","6.33","7","4.73","4.93","1","7","4.66666650772095","5"
"2009","16-34 y.","no degree/no degree yet","4.93","5","338","3.33","4","6","6.33","7","4.8","5.06","1.67","7","5","5.33333349227905"
"2009","16-34 y.","Other degree","4.67","4.43","96","3.33","3.33","5.67","6.33","7","4.45","4.89","2.33","7","4.33333349227905","5"
"2009","16-34 y.","secondary school degree","4.9","5","1150","3.33","4","5.67","6.33","7","4.83","4.97","1","7","5","5"
"2009","35-65 y.","college entrance qualification","4.69","4.67","2797","3","4","5.67","6.33","7","4.65","4.73","1","7","4.66666650772095","4.66666650772095"
"2009","35-65 y.","lower secondary degree","4.7","4.67","2861","3.33","4","5.67","6.33","7","4.66","4.74","1","7","4.66666650772095","4.66666650772095"
"2009","35-65 y.","no degree/no degree yet","4.41","4.33","91","3","3.67","5.33","6","7","4.16","4.66","1.67","7","4","4.66666650772095"
"2009","35-65 y.","Other degree","4.66","4.67","532","3.33","4","5.67","6","7","4.56","4.76","1","7","4.33333349227905","4.66666650772095"
"2009","35-65 y.","secondary school degree","4.79","4.67","3555","3.33","4","5.67","6.33","7","4.75","4.83","1","7","4.66666650772095","5"
"2009","66 and older","college entrance qualification","4.63","4.67","717","3.33","4","5.33","6","7","4.55","4.71","1","7","4.66666650772095","4.66666650772095"
"2009","66 and older","lower secondary degree","4.54","4.67","2496","3","4","5.33","6","7","4.5","4.58","1","7","4.66666650772095","4.66666650772095"
"2009","66 and older","no degree/no degree yet","4.17","4.33","57","3","3.67","4.67","5.33","6.33","3.89","4.45","1.33","6.33","4","4.33333349227905"
"2009","66 and older","Other degree","4.24","4.33","176","3","3.67","5","6","7","4.07","4.41","1","7","4","4.66666650772095"
"2009","66 and older","secondary school degree","4.56","4.67","711","3.33","4","5.33","5.67","6.67","4.48","4.64","1","7","4.66666650772095","4.66666650772095"
"2010","16-34 y.","college entrance qualification","","","","","","","","","","","","","",""
"2010","16-34 y.","lower secondary degree","","","","","","","","","","","","","",""
"2010","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2010","16-34 y.","Other degree","","","","","","","","","","","","","",""
"2010","16-34 y.","secondary school degree","","","","","","","","","","","","","",""
"2010","35-65 y.","college entrance qualification","","","","","","","","","","","","","",""
"2010","35-65 y.","lower secondary degree","","","","","","","","","","","","","",""
"2010","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2010","35-65 y.","Other degree","","","","","","","","","","","","","",""
"2010","35-65 y.","secondary school degree","","","","","","","","","","","","","",""
"2010","66 and older","college entrance qualification","","","","","","","","","","","","","",""
"2010","66 and older","lower secondary degree","","","","","","","","","","","","","",""
"2010","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"2010","66 and older","Other degree","","","","","","","","","","","","","",""
"2010","66 and older","secondary school degree","","","","","","","","","","","","","",""
"2011","16-34 y.","college entrance qualification","","","","","","","","","","","","","",""
"2011","16-34 y.","lower secondary degree","","","","","","","","","","","","","",""
"2011","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2011","16-34 y.","Other degree","","","","","","","","","","","","","",""
"2011","16-34 y.","secondary school degree","","","","","","","","","","","","","",""
"2011","35-65 y.","college entrance qualification","","","","","","","","","","","","","",""
"2011","35-65 y.","lower secondary degree","","","","","","","","","","","","","",""
"2011","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2011","35-65 y.","Other degree","","","","","","","","","","","","","",""
"2011","35-65 y.","secondary school degree","","","","","","","","","","","","","",""
"2011","66 and older","college entrance qualification","","","","","","","","","","","","","",""
"2011","66 and older","lower secondary degree","","","","","","","","","","","","","",""
"2011","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"2011","66 and older","Other degree","","","","","","","","","","","","","",""
"2011","66 and older","secondary school degree","","","","","","","","","","","","","",""
"2012","16-34 y.","college entrance qualification","5.14","5","412","3.67","4.67","6","6.33","7","5.03","5.25","1.67","7","5","5.33333349227905"
"2012","16-34 y.","lower secondary degree","5.29","5.33","496","4","4.67","6","6.67","7","5.19","5.39","1.33","7","5","5.33333349227905"
"2012","16-34 y.","no degree/no degree yet","5.12","5","274","3.67","4.33","5.67","6.67","7","4.98","5.26","1.33","7","5","5.33333349227905"
"2012","16-34 y.","Other degree","4.84","4.67","198","3.67","4.33","5.67","6","7","4.69","4.99","1","7","4.66666650772095","5"
"2012","16-34 y.","secondary school degree","5.22","5.33","681","4","4.67","6","6.67","7","5.14","5.3","1.67","7","5","5.33333349227905"
"2012","35-65 y.","college entrance qualification","5.03","5","1732","3.67","4.33","6","6.67","7","4.98","5.08","1.33","7","5","5"
"2012","35-65 y.","lower secondary degree","4.97","5","902","3.67","4.33","5.67","6.33","7","4.9","5.04","1","7","5","5"
"2012","35-65 y.","no degree/no degree yet","5.01","5","78","3.33","4.33","5.67","6.67","7","4.72","5.3","2","7","4.66666650772095","5.33333349227905"
"2012","35-65 y.","Other degree","4.86","5","480","3.33","4.33","5.67","6.33","7","4.75","4.97","1","7","4.66666650772095","5"
"2012","35-65 y.","secondary school degree","5.15","5.33","1700","3.67","4.33","6","6.67","7","5.1","5.2","1.33","7","5","5.33333349227905"
"2012","66 and older","college entrance qualification","","","","","","","","","","","","","",""
"2012","66 and older","lower secondary degree","","","","","","","","","","","","","",""
"2012","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"2012","66 and older","Other degree","","","","","","","","","","","","","",""
"2012","66 and older","secondary school degree","","","","","","","","","","","","","",""
"2013","16-34 y.","college entrance qualification","5.02","5","1445","3.33","4.33","6","6.67","7","4.96","5.08","1.33","7","5","5"
"2013","16-34 y.","lower secondary degree","5","5","475","3.5","4","6","6.33","7","4.9","5.1","1.67","7","5","5.33333349227905"
"2013","16-34 y.","no degree/no degree yet","4.9","5","296","3.33","4.33","5.67","6.33","7","4.76","5.04","1.33","7","5","5.33333349227905"
"2013","16-34 y.","Other degree","4.96","5","98","3.33","4.33","5.67","6.33","7","4.71","5.21","1.33","7","4.66666650772095","5.33333349227905"
"2013","16-34 y.","secondary school degree","4.99","5","966","3.67","4.33","6","6.67","7","4.92","5.06","1","7","5","5"
"2013","35-65 y.","college entrance qualification","4.78","4.67","2992","3","4","5.67","6.33","7","4.74","4.82","1","7","4.66666650772095","5"
"2013","35-65 y.","lower secondary degree","4.72","4.67","2719","3.33","4","5.33","6","7","4.68","4.76","1","7","4.66666650772095","5"
"2013","35-65 y.","no degree/no degree yet","4.89","5","119","3.33","4.33","5.67","6.67","7","4.66","5.12","1","7","4.66666650772095","5"
"2013","35-65 y.","Other degree","4.87","5","663","3.33","4.33","5.67","6.33","7","4.78","4.96","1","7","4.66666650772095","5"
"2013","35-65 y.","secondary school degree","4.88","5","3673","3.33","4","5.67","6.33","7","4.84","4.92","1","7","5","5"
"2013","66 and older","college entrance qualification","4.8","5","955","3.33","4","5.67","6.33","7","4.73","4.87","1","7","5","5"
"2013","66 and older","lower secondary degree","4.7","4.67","2647","3.33","4","5.33","6","7","4.66","4.74","1","7","4.66666650772095","4.66666650772095"
"2013","66 and older","no degree/no degree yet","4.64","4.67","73","3","4","5.33","6.67","7","4.34","4.94","1","7","4.33333349227905","5"
"2013","66 and older","Other degree","4.68","4.67","257","3.33","4","5.33","6","7","4.54","4.82","2","7","4.66666650772095","5"
"2013","66 and older","secondary school degree","4.76","4.67","998","3.33","4","5.33","6","7","4.7","4.82","1","7","4.66666650772095","5"
"2014","16-34 y.","college entrance qualification","","","","","","","","","","","","","",""
"2014","16-34 y.","lower secondary degree","","","","","","","","","","","","","",""
"2014","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2014","16-34 y.","Other degree","","","","","","","","","","","","","",""
"2014","16-34 y.","secondary school degree","","","","","","","","","","","","","",""
"2014","35-65 y.","college entrance qualification","","","","","","","","","","","","","",""
"2014","35-65 y.","lower secondary degree","","","","","","","","","","","","","",""
"2014","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2014","35-65 y.","Other degree","","","","","","","","","","","","","",""
"2014","35-65 y.","secondary school degree","","","","","","","","","","","","","",""
"2014","66 and older","college entrance qualification","","","","","","","","","","","","","",""
"2014","66 and older","lower secondary degree","","","","","","","","","","","","","",""
"2014","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"2014","66 and older","Other degree","","","","","","","","","","","","","",""
"2014","66 and older","secondary school degree","","","","","","","","","","","","","",""
"2015","16-34 y.","college entrance qualification","","","","","","","","","","","","","",""
"2015","16-34 y.","lower secondary degree","","","","","","","","","","","","","",""
"2015","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2015","16-34 y.","Other degree","","","","","","","","","","","","","",""
"2015","16-34 y.","secondary school degree","","","","","","","","","","","","","",""
"2015","35-65 y.","college entrance qualification","","","","","","","","","","","","","",""
"2015","35-65 y.","lower secondary degree","","","","","","","","","","","","","",""
"2015","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2015","35-65 y.","Other degree","","","","","","","","","","","","","",""
"2015","35-65 y.","secondary school degree","","","","","","","","","","","","","",""
"2015","66 and older","college entrance qualification","","","","","","","","","","","","","",""
"2015","66 and older","lower secondary degree","","","","","","","","","","","","","",""
"2015","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"2015","66 and older","Other degree","","","","","","","","","","","","","",""
"2015","66 and older","secondary school degree","","","","","","","","","","","","","",""
"2016","16-34 y.","college entrance qualification","","","","","","","","","","","","","",""
"2016","16-34 y.","lower secondary degree","","","","","","","","","","","","","",""
"2016","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2016","16-34 y.","Other degree","","","","","","","","","","","","","",""
"2016","16-34 y.","secondary school degree","","","","","","","","","","","","","",""
"2016","35-65 y.","college entrance qualification","","","","","","","","","","","","","",""
"2016","35-65 y.","lower secondary degree","","","","","","","","","","","","","",""
"2016","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2016","35-65 y.","Other degree","","","","","","","","","","","","","",""
"2016","35-65 y.","secondary school degree","","","","","","","","","","","","","",""
"2016","66 and older","college entrance qualification","","","","","","","","","","","","","",""
"2016","66 and older","lower secondary degree","","","","","","","","","","","","","",""
"2016","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"2016","66 and older","Other degree","","","","","","","","","","","","","",""
"2016","66 and older","secondary school degree","","","","","","","","","","","","","",""
"2017","16-34 y.","college entrance qualification","4.94","5","2178","3.33","4","6","6.67","7","4.89","4.99","1","7","5","5"
"2017","16-34 y.","lower secondary degree","4.99","5","831","3.33","4.33","6","6.33","7","4.91","5.07","1","7","5","5.33333349227905"
"2017","16-34 y.","no degree/no degree yet","5.04","5","1005","3.33","4.33","6","6.67","7","4.97","5.11","1","7","5","5"
"2017","16-34 y.","Other degree","5.02","5","1290","3.67","4.33","5.67","6.33","7","4.96","5.08","1","7","5.33333349227905","5.33333349227905"
"2017","16-34 y.","secondary school degree","5.04","5.33","1442","3.67","4.33","6","6.67","7","4.98","5.1","1","7","5","5.33333349227905"
"2017","35-65 y.","college entrance qualification","4.81","5","4710","3.33","4","5.67","6.33","7","4.78","4.84","1","7","5","5"
"2017","35-65 y.","lower secondary degree","4.85","5","2949","3.33","4","5.67","6.33","7","4.81","4.89","1.33","7","5","5"
"2017","35-65 y.","no degree/no degree yet","4.89","5","784","3.33","4.33","5.67","6.33","7","4.81","4.97","1","7","5","5.33333349227905"
"2017","35-65 y.","Other degree","4.89","5","2950","3.33","4","5.67","6.33","7","4.85","4.93","1","7","5","5"
"2017","35-65 y.","secondary school degree","4.96","5","4987","3.33","4.33","5.67","6.33","7","4.93","4.99","1","7","5","5"
"2017","66 and older","college entrance qualification","4.74","4.67","1064","3.33","4","5.33","6","7","4.68","4.8","1.33","7","4.66666650772095","5"
"2017","66 and older","lower secondary degree","4.68","4.67","2330","3.33","4","5.33","6","7","4.64","4.72","1","7","4.66666650772095","4.66666650772095"
"2017","66 and older","no degree/no degree yet","4.69","4.67","73","3.33","3.67","5.33","6","7","4.42","4.96","2.33","7","4.33333349227905","5"
"2017","66 and older","Other degree","4.65","4.67","334","3","4","5.33","6","7","4.52","4.78","1","7","4.33333349227905","4.66666650772095"
"2017","66 and older","secondary school degree","4.77","4.67","1192","3.33","4","5.33","6","7","4.71","4.83","1","7","4.66666650772095","5"
"2018","16-34 y.","college entrance qualification","","","","","","","","","","","","","",""
"2018","16-34 y.","lower secondary degree","","","","","","","","","","","","","",""
"2018","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2018","16-34 y.","Other degree","","","","","","","","","","","","","",""
"2018","16-34 y.","secondary school degree","","","","","","","","","","","","","",""
"2018","35-65 y.","college entrance qualification","","","","","","","","","","","","","",""
"2018","35-65 y.","lower secondary degree","","","","","","","","","","","","","",""
"2018","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2018","35-65 y.","Other degree","","","","","","","","","","","","","",""
"2018","35-65 y.","secondary school degree","","","","","","","","","","","","","",""
"2018","66 and older","college entrance qualification","","","","","","","","","","","","","",""
"2018","66 and older","lower secondary degree","","","","","","","","","","","","","",""
"2018","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"2018","66 and older","Other degree","","","","","","","","","","","","","",""
"2018","66 and older","secondary school degree","","","","","","","","","","","","","",""
"2019","16-34 y.","college entrance qualification","4.97","5","2090","3.33","4","6","6.67","7","4.92","5.02","1","7","5","5"
"2019","16-34 y.","lower secondary degree","4.97","5","642","3.33","4.33","6","6.67","7","4.87","5.07","1.33","7","5","5.33333349227905"
"2019","16-34 y.","no degree/no degree yet","4.89","5","418","3.33","4","5.67","6.33","7","4.77","5.01","1.33","7","4.66666650772095","5"
"2019","16-34 y.","Other degree","4.89","5","360","3.33","4.33","5.67","6","7","4.77","5.01","1.67","7","4.66666650772095","5"
"2019","16-34 y.","secondary school degree","5","5","1170","3.33","4.33","6","6.67","7","4.93","5.07","1","7","5","5.33333349227905"
"2019","35-65 y.","college entrance qualification","4.8","5","5232","3.33","4","5.67","6.33","7","4.77","4.83","1","7","5","5"
"2019","35-65 y.","lower secondary degree","4.83","5","2518","3.33","4","5.67","6.33","7","4.79","4.87","1","7","5","5"
"2019","35-65 y.","no degree/no degree yet","4.94","5","300","3.33","4.33","5.67","6.67","7","4.8","5.08","1","7","4.66666650772095","5"
"2019","35-65 y.","Other degree","4.87","5","1851","3.33","4.33","5.67","6.33","7","4.82","4.92","1","7","5","5"
"2019","35-65 y.","secondary school degree","4.94","5","4911","3.33","4.33","5.67","6.33","7","4.91","4.97","1","7","5","5"
"2019","66 and older","college entrance qualification","4.71","4.67","1229","3","4","5.67","6.33","7","4.65","4.77","1","7","4.66666650772095","5"
"2019","66 and older","lower secondary degree","4.71","4.67","2154","3.33","4","5.33","6","7","4.66","4.76","1","7","4.66666650772095","4.66666650772095"
"2019","66 and older","no degree/no degree yet","5.3","5.33","63","3.67","4.67","6","7","7","5.02","5.58","2.67","7","5","5.33333349227905"
"2019","66 and older","Other degree","4.73","4.67","345","3.33","4","5.33","6","7","4.61","4.85","1","7","4.66666650772095","5"
"2019","66 and older","secondary school degree","4.81","5","1352","3.67","4","5.67","6","7","4.75","4.87","1","7","4.66666650772095","5"
