"year","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2010","Single parent","","","","","","","","","","","","","",""
"2011","(Married) couple without C.","","","","","","","","","","","","","",""
"2011","1-pers.-HH","","","","","","","","","","","","","",""
"2011","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2011","Couple + C. LE 16","","","","","","","","","","","","","",""
"2011","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2011","Single parent","","","","","","","","","","","","","",""
"2012","(Married) couple without C.","5.43","5.67","46","3.67","4.67","6.33","6.67","7","5.08","5.78","2.33","7","5","6"
"2012","1-pers.-HH","4.9","5","78","3","4.33","6","6.33","7","4.62","5.18","2","7","4.66666650772095","5.33333349227905"
"2012","Couple + C. GT 16 ","5.13","5.33","132","3.67","4.33","6","6.67","7","4.93","5.33","1.67","7","5","5.66666650772095"
"2012","Couple + C. LE 16","5.04","5","4238","3.67","4.33","6","6.67","7","5.01","5.07","1","7","5","5"
"2012","Couple + C. LE and GT 16","4.99","5","951","3.67","4.33","5.67","6.67","7","4.92","5.06","1","7","5","5"
"2012","Single parent","5.21","5.33","1576","3.67","4.67","6","6.67","7","5.16","5.26","1.33","7","5.33333349227905","5.33333349227905"
"2013","(Married) couple without C.","4.8","4.67","7625","3.33","4","5.67","6.33","7","4.78","4.82","1","7","4.66666650772095","5"
"2013","1-pers.-HH","4.79","5","3458","3.33","4","5.67","6.33","7","4.75","4.83","1","7","5","5"
"2013","Couple + C. GT 16 ","4.82","5","2630","3.33","4","5.67","6.33","7","4.78","4.86","1","7","4.66666650772095","5"
"2013","Couple + C. LE 16","4.95","5","2764","3.33","4","6","6.33","7","4.91","4.99","1","7","5","5"
"2013","Couple + C. LE and GT 16","4.84","5","939","3.33","4","5.67","6.33","7","4.77","4.91","1","7","5","5"
"2013","Single parent","4.91","5","1110","3.33","4.33","5.67","6.33","7","4.84","4.98","1","7","5","5"
"2014","(Married) couple without C.","","","","","","","","","","","","","",""
"2014","1-pers.-HH","","","","","","","","","","","","","",""
"2014","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2014","Couple + C. LE 16","","","","","","","","","","","","","",""
"2014","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2014","Single parent","","","","","","","","","","","","","",""
"2015","(Married) couple without C.","","","","","","","","","","","","","",""
"2015","1-pers.-HH","","","","","","","","","","","","","",""
"2015","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2015","Couple + C. LE 16","","","","","","","","","","","","","",""
"2015","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2015","Single parent","","","","","","","","","","","","","",""
"2016","(Married) couple without C.","","","","","","","","","","","","","",""
"2016","1-pers.-HH","","","","","","","","","","","","","",""
"2016","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2016","Couple + C. LE 16","","","","","","","","","","","","","",""
"2016","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2016","Single parent","","","","","","","","","","","","","",""
"2017","(Married) couple without C.","4.81","5","8335","3.33","4","5.67","6.33","7","4.79","4.83","1","7","5","5"
"2017","1-pers.-HH","4.82","5","4478","3.33","4","5.67","6.33","7","4.79","4.85","1","7","5","5"
"2017","Couple + C. GT 16 ","4.82","5","3312","3.33","4","5.67","6.33","7","4.78","4.86","1","7","5","5"
"2017","Couple + C. LE 16","5.05","5","7148","3.33","4.33","6","6.67","7","5.02","5.08","1","7","5","5.33333349227905"
"2017","Couple + C. LE and GT 16","4.96","5","2576","3.33","4","5.67","6.33","7","4.91","5.01","1","7","5","5"
"2017","Single parent","4.94","5","2453","3.33","4","6","6.67","7","4.89","4.99","1","7","5","5"
"2018","(Married) couple without C.","","","","","","","","","","","","","",""
"2018","1-pers.-HH","","","","","","","","","","","","","",""
"2018","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2018","Couple + C. LE 16","","","","","","","","","","","","","",""
"2018","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2018","Single parent","","","","","","","","","","","","","",""
"2019","(Married) couple without C.","4.84","5","8531","3.33","4","5.67","6.33","7","4.82","4.86","1","7","5","5"
"2019","1-pers.-HH","4.81","5","4250","3.33","4","5.67","6.33","7","4.77","4.85","1","7","5","5"
"2019","Couple + C. GT 16 ","4.79","5","2971","3.33","4","5.67","6.33","7","4.75","4.83","1","7","5","5"
"2019","Couple + C. LE 16","5","5","5196","3.67","4.33","5.67","6.33","7","4.97","5.03","1","7","5","5"
"2019","Couple + C. LE and GT 16","4.92","5","2181","3.33","4.33","5.67","6.33","7","4.87","4.97","1","7","5","5"
"2019","Single parent","4.95","5","2064","3.67","4","5.67","6.67","7","4.9","5","1","7","5","5"
