"year","migback","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2009","indirect migration background","West Germany","5.03","5","672","3.67","4.33","6","6.67","7","4.94","5.12","1","7","5","5"
"2009","no migration background","East Germany","4.69","4.67","4437","3","4","5.67","6","7","4.66","4.72","1","7","4.66666650772095","4.66666650772095"
"2009","no migration background","West Germany","4.73","4.67","11238","3.33","4","5.67","6.33","7","4.71","4.75","1","7","4.66666650772095","4.66666650772095"
"2010","direct migration background","East Germany","","","","","","","","","","","","","",""
"2010","direct migration background","West Germany","","","","","","","","","","","","","",""
"2010","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2010","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2010","no migration background","East Germany","","","","","","","","","","","","","",""
"2010","no migration background","West Germany","","","","","","","","","","","","","",""
"2011","direct migration background","East Germany","","","","","","","","","","","","","",""
"2011","direct migration background","West Germany","","","","","","","","","","","","","",""
"2011","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2011","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2011","no migration background","East Germany","","","","","","","","","","","","","",""
"2011","no migration background","West Germany","","","","","","","","","","","","","",""
"2012","direct migration background","East Germany","4.83","4.67","55","3.67","4.33","5.33","6","7","4.54","5.12","2","7","4.33333349227905","5"
"2012","direct migration background","West Germany","4.99","5","1036","3.67","4.33","5.67","6.33","7","4.92","5.06","1","7","5","5"
"2012","indirect migration background","East Germany","5","5","32","3.33","4","6.33","6.67","7","4.52","5.48","2","7","4.33333349227905","6"
"2012","indirect migration background","West Germany","5.28","5.33","452","3.67","4.67","6","6.67","7","5.18","5.38","1.67","7","5","5.33333349227905"
"2012","no migration background","East Germany","5.08","5","1251","3.67","4.33","6","6.67","7","5.02","5.14","1.33","7","5","5.33333349227905"
"2012","no migration background","West Germany","5.08","5","4305","3.67","4.33","6","6.67","7","5.05","5.11","1","7","5","5"
"2013","direct migration background","East Germany","4.69","4.67","81","3","4","5.33","6.33","7","4.43","4.95","2","7","4.66666650772095","5"
"2013","direct migration background","West Germany","4.82","5","1606","3.33","4","5.67","6.33","7","4.76","4.88","1","7","4.66666650772095","5"
"2013","indirect migration background","East Germany","5.1","5","45","3.33","4.67","6","6","7","4.75","5.45","1.33","7","4.66666650772095","5"
"2013","indirect migration background","West Germany","5.04","5","670","3.67","4.33","6","6.67","7","4.96","5.12","1.33","7","5","5.33333349227905"
"2013","no migration background","East Germany","4.8","4.67","4343","3.33","4","5.67","6.33","7","4.77","4.83","1.33","7","4.66666650772095","5"
"2013","no migration background","West Germany","4.82","5","12151","3.33","4","5.67","6.33","7","4.8","4.84","1","7","5","5"
"2014","direct migration background","East Germany","","","","","","","","","","","","","",""
"2014","direct migration background","West Germany","","","","","","","","","","","","","",""
"2014","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2014","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2014","no migration background","East Germany","","","","","","","","","","","","","",""
"2014","no migration background","West Germany","","","","","","","","","","","","","",""
"2015","direct migration background","East Germany","","","","","","","","","","","","","",""
"2015","direct migration background","West Germany","","","","","","","","","","","","","",""
"2015","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2015","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2015","no migration background","East Germany","","","","","","","","","","","","","",""
"2015","no migration background","West Germany","","","","","","","","","","","","","",""
"2016","direct migration background","East Germany","","","","","","","","","","","","","",""
"2016","direct migration background","West Germany","","","","","","","","","","","","","",""
"2016","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2016","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2016","no migration background","East Germany","","","","","","","","","","","","","",""
"2016","no migration background","West Germany","","","","","","","","","","","","","",""
"2017","direct migration background","East Germany","4.97","5","838","3.67","4.33","5.67","6.33","7","4.89","5.05","1","7","5","5.33333349227905"
"2017","direct migration background","West Germany","4.91","5","6448","3.33","4.33","5.67","6.33","7","4.88","4.94","1","7","5","5.33333349227905"
"2017","indirect migration background","East Germany","4.9","5.12","107","3.33","4","5.67","6.33","7","4.66","5.14","1.67","7","4.66666650772095","5.33333349227905"
"2017","indirect migration background","West Germany","5.03","5","1608","3.67","4.33","6","6.67","7","4.97","5.09","1","7","5","5.33333349227905"
"2017","no migration background","East Germany","4.83","5","5161","3.33","4","5.67","6.33","7","4.8","4.86","1","7","5","5"
"2017","no migration background","West Germany","4.85","5","15165","3.33","4","5.67","6.33","7","4.83","4.87","1","7","5","5"
"2018","direct migration background","East Germany","","","","","","","","","","","","","",""
"2018","direct migration background","West Germany","","","","","","","","","","","","","",""
"2018","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2018","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2018","no migration background","East Germany","","","","","","","","","","","","","",""
"2018","no migration background","West Germany","","","","","","","","","","","","","",""
"2019","direct migration background","East Germany","4.82","4.67","290","3.33","4","5.67","6","7","4.69","4.95","1.67","7","4.66666650772095","5"
"2019","direct migration background","West Germany","4.89","5","3550","3.33","4.33","5.67","6.33","7","4.85","4.93","1","7","5","5"
"2019","indirect migration background","East Germany","4.84","5","133","3.67","4","5.33","6.33","7","4.65","5.03","1.67","7","5","5.33333349227905"
"2019","indirect migration background","West Germany","5.05","5","1562","3.67","4.33","6","6.67","7","4.99","5.11","1","7","5","5.33333349227905"
"2019","no migration background","East Germany","4.83","5","5151","3.33","4","5.67","6.33","7","4.8","4.86","1","7","5","5"
"2019","no migration background","West Germany","4.84","5","15053","3.33","4","5.67","6.33","7","4.82","4.86","1","7","5","5"
