"plh0106","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence"
"Very important","1992","general elemantary","Urban Area","175","0.123407907554456","0.104860428361583","0.141955386747329"
"Very important","1992","general elemantary","Rural Area","116","0.123248534119734","0.0990689933475409","0.147428074891927"
"Very important","1992","middle vocational","Urban Area","660","0.168379567554941","0.156182901005367","0.180576234104515"
"Very important","1992","middle vocational","Rural Area","481","0.197512834594836","0.181291629244435","0.213734039945236"
"Very important","1992","vocational + Abi","Urban Area","71","0.331688423183358","0.269045376305914","0.394331470060801"
"Very important","1992","vocational + Abi","Rural Area","23","","",""
"Very important","1992","higher vocational","Urban Area","95","0.175876768841574","0.141160949418119","0.210592588265028"
"Very important","1992","higher vocational","Rural Area","67","0.21835377057681","0.17005007066834","0.26665747048528"
"Very important","1992","higher education","Urban Area","266","0.264234033153148","0.236385702165731","0.292082364140565"
"Very important","1992","higher education","Rural Area","148","0.226625854261747","0.193565516466455","0.25968619205704"
"Important","1992","in school","Urban Area","46","0.571121662486246","0.46771747489109","0.674525850081403"
"Important","1992","in school","Rural Area","24","","",""
"Important","1992","inadequately","Urban Area","31","0.536538174709951","0.409296498157462","0.66377985126244"
"Important","1992","inadequately","Rural Area","22","","",""
"Important","1992","general elemantary","Urban Area","578","0.473994220644337","0.445836570730078","0.502151870558595"
"Important","1992","general elemantary","Rural Area","328","0.448386489368833","0.411804895564474","0.484968083173192"
"Important","1992","middle vocational","Urban Area","1905","0.515740117786418","0.499451336809631","0.532028898763204"
"Important","1992","middle vocational","Rural Area","1219","0.491091025611767","0.470722130709437","0.511459920514096"
"Important","1992","vocational + Abi","Urban Area","98","0.442386621318373","0.376304221090265","0.508469021546481"
"Important","1992","vocational + Abi","Rural Area","41","0.513611378578574","0.400494742635466","0.626728014521682"
"Important","1992","higher vocational","Urban Area","237","0.508811975719228","0.463226168414148","0.554397783024308"
"Important","1992","higher vocational","Rural Area","141","0.462445803760954","0.404150109237957","0.520741498283951"
"Important","1992","higher education","Urban Area","486","0.502771580073251","0.471192586891193","0.534350573255309"
"Important","1992","higher education","Rural Area","351","0.548027645006385","0.508725622112492","0.587329667900278"
"Less important","1992","in school","Urban Area","10","","",""
"Less important","1992","in school","Rural Area","8","","",""
"Less important","1992","inadequately","Urban Area","12","","",""
"Less important","1992","inadequately","Rural Area","8","","",""
"Less important","1992","general elemantary","Urban Area","347","0.29689498245758","0.271130219481981","0.322659745433179"
"Less important","1992","general elemantary","Rural Area","188","0.297652589478759","0.264020818109143","0.331284360848376"
"Less important","1992","middle vocational","Urban Area","875","0.253727589990933","0.239544644942087","0.267910535039779"
"Less important","1992","middle vocational","Rural Area","535","0.260952262725993","0.243059261444397","0.278845264007589"
"Less important","1992","vocational + Abi","Urban Area","37","0.170485983324146","0.120450922972328","0.220521043675964"
"Less important","1992","vocational + Abi","Rural Area","9","","",""
"Less important","1992","higher vocational","Urban Area","102","0.238746204186094","0.199872128439169","0.277620279933019"
"Less important","1992","higher vocational","Rural Area","59","0.227585356963555","0.178563208815311","0.276607505111799"
"Less important","1992","higher education","Urban Area","177","0.191378387476217","0.166532525669067","0.216224249283367"
"Less important","1992","higher education","Rural Area","106","0.191920131755662","0.160821223357518","0.223019040153807"
"Quite unimportant","1992","in school","Urban Area","1","","",""
"Quite unimportant","1992","in school","Rural Area","","","",""
"Quite unimportant","1992","inadequately","Urban Area","8","","",""
"Quite unimportant","1992","inadequately","Rural Area","2","","",""
"Quite unimportant","1992","general elemantary","Urban Area","108","0.105702889343627","0.0883648906039371","0.123040888083317"
"Quite unimportant","1992","general elemantary","Rural Area","78","0.130712387032674","0.105917676921824","0.155507097143524"
"Quite unimportant","1992","middle vocational","Urban Area","176","0.0621527246677081","0.0542835347529293","0.070021914582487"
"Quite unimportant","1992","middle vocational","Rural Area","79","0.0504438770674043","0.0415266266607772","0.0593611274740314"
"Quite unimportant","1992","vocational + Abi","Urban Area","11","","",""
"Quite unimportant","1992","vocational + Abi","Rural Area","2","","",""
"Quite unimportant","1992","higher vocational","Urban Area","28","","",""
"Quite unimportant","1992","higher vocational","Rural Area","14","","",""
"Quite unimportant","1992","higher education","Urban Area","34","0.0416159992973841","0.0290025202909669","0.0542294783038013"
"Quite unimportant","1992","higher education","Rural Area","11","","",""
"Very important","1993","in school","Urban Area","","","",""
"Very important","1993","in school","Rural Area","","","",""
"Very important","1993","inadequately","Urban Area","","","",""
"Very important","1993","inadequately","Rural Area","","","",""
"Very important","1993","general elemantary","Urban Area","","","",""
"Very important","1993","general elemantary","Rural Area","","","",""
"Very important","1993","middle vocational","Urban Area","","","",""
"Very important","1993","middle vocational","Rural Area","","","",""
"Very important","1993","vocational + Abi","Urban Area","","","",""
"Very important","1993","vocational + Abi","Rural Area","","","",""
"Very important","1993","higher vocational","Urban Area","","","",""
"Very important","1993","higher vocational","Rural Area","","","",""
"Very important","1993","higher education","Urban Area","","","",""
"Very important","1993","higher education","Rural Area","","","",""
"Important","1993","in school","Urban Area","","","",""
"Important","1993","in school","Rural Area","","","",""
"Important","1993","inadequately","Urban Area","","","",""
"Important","1993","inadequately","Rural Area","","","",""
"Important","1993","general elemantary","Urban Area","","","",""
"Important","1993","general elemantary","Rural Area","","","",""
"Important","1993","middle vocational","Urban Area","","","",""
"Important","1993","middle vocational","Rural Area","","","",""
"Important","1993","vocational + Abi","Urban Area","","","",""
"Important","1993","vocational + Abi","Rural Area","","","",""
"Important","1993","higher vocational","Urban Area","","","",""
"Important","1993","higher vocational","Rural Area","","","",""
"Important","1993","higher education","Urban Area","","","",""
"Important","1993","higher education","Rural Area","","","",""
"Less important","1993","in school","Urban Area","","","",""
"Less important","1993","in school","Rural Area","","","",""
"Less important","1993","inadequately","Urban Area","","","",""
"Less important","1993","inadequately","Rural Area","","","",""
"Less important","1993","general elemantary","Urban Area","","","",""
"Less important","1993","general elemantary","Rural Area","","","",""
"Less important","1993","middle vocational","Urban Area","","","",""
"Less important","1993","middle vocational","Rural Area","","","",""
"Less important","1993","vocational + Abi","Urban Area","","","",""
"Less important","1993","vocational + Abi","Rural Area","","","",""
"Less important","1993","higher vocational","Urban Area","","","",""
"Less important","1993","higher vocational","Rural Area","","","",""
"Less important","1993","higher education","Urban Area","","","",""
"Less important","1993","higher education","Rural Area","","","",""
"Quite unimportant","1993","in school","Urban Area","","","",""
"Quite unimportant","1993","in school","Rural Area","","","",""
"Quite unimportant","1993","inadequately","Urban Area","","","",""
"Quite unimportant","1993","inadequately","Rural Area","","","",""
"Quite unimportant","1993","general elemantary","Urban Area","","","",""
"Quite unimportant","1993","general elemantary","Rural Area","","","",""
"Quite unimportant","1993","middle vocational","Urban Area","","","",""
"Quite unimportant","1993","middle vocational","Rural Area","","","",""
"Quite unimportant","1993","vocational + Abi","Urban Area","","","",""
"Quite unimportant","1993","vocational + Abi","Rural Area","","","",""
"Quite unimportant","1993","higher vocational","Urban Area","","","",""
"Quite unimportant","1993","higher vocational","Rural Area","","","",""
"Quite unimportant","1993","higher education","Urban Area","","","",""
"Quite unimportant","1993","higher education","Rural Area","","","",""
"Very important","1994","in school","Urban Area","","","",""
"Very important","1994","in school","Rural Area","","","",""
"Very important","1994","inadequately","Urban Area","","","",""
"Very important","1994","inadequately","Rural Area","","","",""
"Very important","1994","general elemantary","Urban Area","","","",""
"Very important","1994","general elemantary","Rural Area","","","",""
"Very important","1994","middle vocational","Urban Area","","","",""
"Very important","1994","middle vocational","Rural Area","","","",""
"Very important","1994","vocational + Abi","Urban Area","","","",""
"Very important","1994","vocational + Abi","Rural Area","","","",""
"Very important","1994","higher vocational","Urban Area","","","",""
"Very important","1994","higher vocational","Rural Area","","","",""
"Very important","1994","higher education","Urban Area","","","",""
"Very important","1994","higher education","Rural Area","","","",""
"Important","1994","in school","Urban Area","","","",""
"Important","1994","in school","Rural Area","","","",""
"Important","1994","inadequately","Urban Area","","","",""
"Important","1994","inadequately","Rural Area","","","",""
"Important","1994","general elemantary","Urban Area","","","",""
"Important","1994","general elemantary","Rural Area","","","",""
"Important","1994","middle vocational","Urban Area","","","",""
"Important","1994","middle vocational","Rural Area","","","",""
"Important","1994","vocational + Abi","Urban Area","","","",""
"Important","1994","vocational + Abi","Rural Area","","","",""
"Important","1994","higher vocational","Urban Area","","","",""
"Important","1994","higher vocational","Rural Area","","","",""
"Important","1994","higher education","Urban Area","","","",""
"Important","1994","higher education","Rural Area","","","",""
"Less important","1994","in school","Urban Area","","","",""
"Less important","1994","in school","Rural Area","","","",""
"Less important","1994","inadequately","Urban Area","","","",""
"Less important","1994","inadequately","Rural Area","","","",""
"Less important","1994","general elemantary","Urban Area","","","",""
"Less important","1994","general elemantary","Rural Area","","","",""
"Less important","1994","middle vocational","Urban Area","","","",""
"Less important","1994","middle vocational","Rural Area","","","",""
"Less important","1994","vocational + Abi","Urban Area","","","",""
"Less important","1994","vocational + Abi","Rural Area","","","",""
"Less important","1994","higher vocational","Urban Area","","","",""
"Less important","1994","higher vocational","Rural Area","","","",""
"Less important","1994","higher education","Urban Area","","","",""
"Less important","1994","higher education","Rural Area","","","",""
"Quite unimportant","1994","in school","Urban Area","","","",""
"Quite unimportant","1994","in school","Rural Area","","","",""
"Quite unimportant","1994","inadequately","Urban Area","","","",""
"Quite unimportant","1994","inadequately","Rural Area","","","",""
"Quite unimportant","1994","general elemantary","Urban Area","","","",""
"Quite unimportant","1994","general elemantary","Rural Area","","","",""
"Quite unimportant","1994","middle vocational","Urban Area","","","",""
"Quite unimportant","1994","middle vocational","Rural Area","","","",""
"Quite unimportant","1994","vocational + Abi","Urban Area","","","",""
"Quite unimportant","1994","vocational + Abi","Rural Area","","","",""
"Quite unimportant","1994","higher vocational","Urban Area","","","",""
"Quite unimportant","1994","higher vocational","Rural Area","","","",""
"Quite unimportant","1994","higher education","Urban Area","","","",""
"Quite unimportant","1994","higher education","Rural Area","","","",""
"Very important","1995","in school","Urban Area","68","0.425443841267909","0.348352267730629","0.502535414805189"
"Very important","1995","in school","Rural Area","35","0.45228596073267","0.344558938592507","0.560012982872832"
"Very important","1995","inadequately","Urban Area","11","","",""
"Very important","1995","inadequately","Rural Area","5","","",""
"Very important","1995","general elemantary","Urban Area","191","0.143913271499856","0.123600195788728","0.164226347210983"
"Very important","1995","general elemantary","Rural Area","127","0.150703968395402","0.123694873272634","0.17771306351817"
"Very important","1995","middle vocational","Urban Area","720","0.186204874821791","0.173700711481044","0.198709038162538"
"Very important","1995","middle vocational","Rural Area","450","0.167887327003649","0.152720639203659","0.183054014803639"
"Very important","1995","vocational + Abi","Urban Area","91","0.29970327956156","0.247246566433518","0.352159992689602"
"Very important","1995","vocational + Abi","Rural Area","24","","",""
"Very important","1995","higher vocational","Urban Area","94","0.181396403328157","0.145832372323819","0.216960434332496"
"Very important","1995","higher vocational","Rural Area","62","0.187977526784691","0.142855475253028","0.233099578316355"
"Very important","1995","higher education","Urban Area","260","0.227587997179729","0.20255932013306","0.252616674226398"
"Very important","1995","higher education","Rural Area","126","0.188208013162151","0.157709768332348","0.218706257991955"
"Important","1995","in school","Urban Area","75","0.479821117503092","0.401921453380191","0.557720781625992"
"Important","1995","in school","Rural Area","40","0.445935044825772","0.338348661688332","0.553521427963213"
"Important","1995","inadequately","Urban Area","31","0.429756392723138","0.311219899447135","0.54829288599914"
"Important","1995","inadequately","Rural Area","17","","",""
"Important","1995","general elemantary","Urban Area","560","0.46686078625261","0.437988551898591","0.495733020606628"
"Important","1995","general elemantary","Rural Area","318","0.439244968442346","0.401777173907736","0.476712762976957"
"Important","1995","middle vocational","Urban Area","1993","0.506017970438535","0.4899581709685","0.52207776990857"
"Important","1995","middle vocational","Rural Area","1341","0.541800293965871","0.521582314882708","0.562018273049033"
"Important","1995","vocational + Abi","Urban Area","147","0.523472689150909","0.466284651677454","0.580660726624364"
"Important","1995","vocational + Abi","Rural Area","63","0.589466252495229","0.496689296704922","0.682243208285535"
"Important","1995","higher vocational","Urban Area","235","0.511741694368507","0.465608870290691","0.557874518446324"
"Important","1995","higher vocational","Rural Area","174","0.5890356151516","0.532212542028823","0.645858688274377"
"Important","1995","higher education","Urban Area","593","0.533730835341333","0.503951280223655","0.563510390459012"
"Important","1995","higher education","Rural Area","386","0.591787720975429","0.553438246376763","0.630137195574096"
"Less important","1995","in school","Urban Area","12","","",""
"Less important","1995","in school","Rural Area","7","","",""
"Less important","1995","inadequately","Urban Area","19","","",""
"Less important","1995","inadequately","Rural Area","6","","",""
"Less important","1995","general elemantary","Urban Area","302","0.278616513587063","0.252671559468908","0.304561467705217"
"Less important","1995","general elemantary","Rural Area","162","0.278204326998297","0.244373920197563","0.312034733799031"
"Less important","1995","middle vocational","Urban Area","869","0.258306866445878","0.244246984387724","0.272366748504032"
"Less important","1995","middle vocational","Rural Area","476","0.241214927670976","0.223854828523862","0.25857502681809"
"Less important","1995","vocational + Abi","Urban Area","49","0.156073541294889","0.114517781746937","0.19762930084284"
"Less important","1995","vocational + Abi","Rural Area","17","","",""
"Less important","1995","higher vocational","Urban Area","106","0.252795801772321","0.212684717637622","0.29290688590702"
"Less important","1995","higher vocational","Rural Area","48","0.201277655249831","0.154970559241829","0.247584751257833"
"Less important","1995","higher education","Urban Area","193","0.198873833103638","0.175046359813066","0.22270130639421"
"Less important","1995","higher education","Rural Area","104","0.175941734547218","0.146232134461672","0.205651334632765"
"Quite unimportant","1995","in school","Urban Area","3","","",""
"Quite unimportant","1995","in school","Rural Area","","","",""
"Quite unimportant","1995","inadequately","Urban Area","6","","",""
"Quite unimportant","1995","inadequately","Rural Area","2","","",""
"Quite unimportant","1995","general elemantary","Urban Area","94","0.110609428660472","0.0924580876022722","0.128760769718672"
"Quite unimportant","1995","general elemantary","Rural Area","67","0.131846736163954","0.106304963470612","0.157388508857297"
"Quite unimportant","1995","middle vocational","Urban Area","141","0.0494702882937962","0.0425047186007763","0.0564358579868161"
"Quite unimportant","1995","middle vocational","Rural Area","66","0.0490974513595046","0.0403297004796499","0.0578652022393594"
"Quite unimportant","1995","vocational + Abi","Urban Area","6","","",""
"Quite unimportant","1995","vocational + Abi","Rural Area","4","","",""
"Quite unimportant","1995","higher vocational","Urban Area","16","","",""
"Quite unimportant","1995","higher vocational","Rural Area","4","","",""
"Quite unimportant","1995","higher education","Urban Area","32","0.0398073343752997","0.0281365659657177","0.0514781027848816"
"Quite unimportant","1995","higher education","Rural Area","15","","",""
"Very important","1996","in school","Urban Area","","","",""
"Very important","1996","in school","Rural Area","","","",""
"Very important","1996","inadequately","Urban Area","","","",""
"Very important","1996","inadequately","Rural Area","","","",""
"Very important","1996","general elemantary","Urban Area","","","",""
"Very important","1996","general elemantary","Rural Area","","","",""
"Very important","1996","middle vocational","Urban Area","","","",""
"Very important","1996","middle vocational","Rural Area","","","",""
"Very important","1996","vocational + Abi","Urban Area","","","",""
"Very important","1996","vocational + Abi","Rural Area","","","",""
"Very important","1996","higher vocational","Urban Area","","","",""
"Very important","1996","higher vocational","Rural Area","","","",""
"Very important","1996","higher education","Urban Area","","","",""
"Very important","1996","higher education","Rural Area","","","",""
"Important","1996","in school","Urban Area","","","",""
"Important","1996","in school","Rural Area","","","",""
"Important","1996","inadequately","Urban Area","","","",""
"Important","1996","inadequately","Rural Area","","","",""
"Important","1996","general elemantary","Urban Area","","","",""
"Important","1996","general elemantary","Rural Area","","","",""
"Important","1996","middle vocational","Urban Area","","","",""
"Important","1996","middle vocational","Rural Area","","","",""
"Important","1996","vocational + Abi","Urban Area","","","",""
"Important","1996","vocational + Abi","Rural Area","","","",""
"Important","1996","higher vocational","Urban Area","","","",""
"Important","1996","higher vocational","Rural Area","","","",""
"Important","1996","higher education","Urban Area","","","",""
"Important","1996","higher education","Rural Area","","","",""
"Less important","1996","in school","Urban Area","","","",""
"Less important","1996","in school","Rural Area","","","",""
"Less important","1996","inadequately","Urban Area","","","",""
"Less important","1996","inadequately","Rural Area","","","",""
"Less important","1996","general elemantary","Urban Area","","","",""
"Less important","1996","general elemantary","Rural Area","","","",""
"Less important","1996","middle vocational","Urban Area","","","",""
"Less important","1996","middle vocational","Rural Area","","","",""
"Less important","1996","vocational + Abi","Urban Area","","","",""
"Less important","1996","vocational + Abi","Rural Area","","","",""
"Less important","1996","higher vocational","Urban Area","","","",""
"Less important","1996","higher vocational","Rural Area","","","",""
"Less important","1996","higher education","Urban Area","","","",""
"Less important","1996","higher education","Rural Area","","","",""
"Quite unimportant","1996","in school","Urban Area","","","",""
"Quite unimportant","1996","in school","Rural Area","","","",""
"Quite unimportant","1996","inadequately","Urban Area","","","",""
"Quite unimportant","1996","inadequately","Rural Area","","","",""
"Quite unimportant","1996","general elemantary","Urban Area","","","",""
"Quite unimportant","1996","general elemantary","Rural Area","","","",""
"Quite unimportant","1996","middle vocational","Urban Area","","","",""
"Quite unimportant","1996","middle vocational","Rural Area","","","",""
"Quite unimportant","1996","vocational + Abi","Urban Area","","","",""
"Quite unimportant","1996","vocational + Abi","Rural Area","","","",""
"Quite unimportant","1996","higher vocational","Urban Area","","","",""
"Quite unimportant","1996","higher vocational","Rural Area","","","",""
"Quite unimportant","1996","higher education","Urban Area","","","",""
"Quite unimportant","1996","higher education","Rural Area","","","",""
"Very important","1997","in school","Urban Area","","","",""
"Very important","1997","in school","Rural Area","","","",""
"Very important","1997","inadequately","Urban Area","","","",""
"Very important","1997","inadequately","Rural Area","","","",""
"Very important","1997","general elemantary","Urban Area","","","",""
"Very important","1997","general elemantary","Rural Area","","","",""
"Very important","1997","middle vocational","Urban Area","","","",""
"Very important","1997","middle vocational","Rural Area","","","",""
"Very important","1997","vocational + Abi","Urban Area","","","",""
"Very important","1997","vocational + Abi","Rural Area","","","",""
"Very important","1997","higher vocational","Urban Area","","","",""
"Very important","1997","higher vocational","Rural Area","","","",""
"Very important","1997","higher education","Urban Area","","","",""
"Very important","1997","higher education","Rural Area","","","",""
"Important","1997","in school","Urban Area","","","",""
"Important","1997","in school","Rural Area","","","",""
"Important","1997","inadequately","Urban Area","","","",""
"Important","1997","inadequately","Rural Area","","","",""
"Important","1997","general elemantary","Urban Area","","","",""
"Important","1997","general elemantary","Rural Area","","","",""
"Important","1997","middle vocational","Urban Area","","","",""
"Important","1997","middle vocational","Rural Area","","","",""
"Important","1997","vocational + Abi","Urban Area","","","",""
"Important","1997","vocational + Abi","Rural Area","","","",""
"Important","1997","higher vocational","Urban Area","","","",""
"Important","1997","higher vocational","Rural Area","","","",""
"Important","1997","higher education","Urban Area","","","",""
"Important","1997","higher education","Rural Area","","","",""
"Less important","1997","in school","Urban Area","","","",""
"Less important","1997","in school","Rural Area","","","",""
"Less important","1997","inadequately","Urban Area","","","",""
"Less important","1997","inadequately","Rural Area","","","",""
"Less important","1997","general elemantary","Urban Area","","","",""
"Less important","1997","general elemantary","Rural Area","","","",""
"Less important","1997","middle vocational","Urban Area","","","",""
"Less important","1997","middle vocational","Rural Area","","","",""
"Less important","1997","vocational + Abi","Urban Area","","","",""
"Less important","1997","vocational + Abi","Rural Area","","","",""
"Less important","1997","higher vocational","Urban Area","","","",""
"Less important","1997","higher vocational","Rural Area","","","",""
"Less important","1997","higher education","Urban Area","","","",""
"Less important","1997","higher education","Rural Area","","","",""
"Quite unimportant","1997","in school","Urban Area","","","",""
"Quite unimportant","1997","in school","Rural Area","","","",""
"Quite unimportant","1997","inadequately","Urban Area","","","",""
"Quite unimportant","1997","inadequately","Rural Area","","","",""
"Quite unimportant","1997","general elemantary","Urban Area","","","",""
"Quite unimportant","1997","general elemantary","Rural Area","","","",""
"Quite unimportant","1997","middle vocational","Urban Area","","","",""
"Quite unimportant","1997","middle vocational","Rural Area","","","",""
"Quite unimportant","1997","vocational + Abi","Urban Area","","","",""
"Quite unimportant","1997","vocational + Abi","Rural Area","","","",""
"Quite unimportant","1997","higher vocational","Urban Area","","","",""
"Quite unimportant","1997","higher vocational","Rural Area","","","",""
"Quite unimportant","1997","higher education","Urban Area","","","",""
"Quite unimportant","1997","higher education","Rural Area","","","",""
"Very important","1998","in school","Urban Area","","","",""
"Very important","1998","in school","Rural Area","","","",""
"Very important","1998","inadequately","Urban Area","","","",""
"Very important","1998","inadequately","Rural Area","","","",""
"Very important","1998","general elemantary","Urban Area","","","",""
"Very important","1998","general elemantary","Rural Area","","","",""
"Very important","1998","middle vocational","Urban Area","","","",""
"Very important","1998","middle vocational","Rural Area","","","",""
"Very important","1998","vocational + Abi","Urban Area","","","",""
"Very important","1998","vocational + Abi","Rural Area","","","",""
"Very important","1998","higher vocational","Urban Area","","","",""
"Very important","1998","higher vocational","Rural Area","","","",""
