"plh0106","year","bula_h","education","n","percent","lower_confidence","upper_confidence"
"Very important","1990","Rhineland-Palatinate,Saarland","secondary school degree","19","","",""
"Very important","1990","Rhineland-Palatinate,Saarland","college entrance qualification","22","","",""
"Very important","1990","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Very important","1990","Rhineland-Palatinate,Saarland","no degree/no degree yet","2","","",""
"Very important","1990","Baden-Württemberg","lower secondary degree","98","0.138201520784722","0.112488428026015","0.163914613543429"
"Very important","1990","Baden-Württemberg","secondary school degree","55","0.205302490333384","0.154929509727227","0.255675470939541"
"Very important","1990","Baden-Württemberg","college entrance qualification","54","0.310254151576675","0.239669631319683","0.380838671833668"
"Very important","1990","Baden-Württemberg","Other degree","5","","",""
"Very important","1990","Baden-Württemberg","no degree/no degree yet","8","","",""
"Very important","1990","Bavaria","lower secondary degree","102","0.13351230856998","0.10895638919823","0.158068227941729"
"Very important","1990","Bavaria","secondary school degree","60","0.217329862606098","0.168673164426959","0.265986560785237"
"Very important","1990","Bavaria","college entrance qualification","49","0.268198227534565","0.205369814866494","0.331026640202637"
"Very important","1990","Bavaria","Other degree","5","","",""
"Very important","1990","Bavaria","no degree/no degree yet","12","","",""
"Very important","1990","Berlin","lower secondary degree","13","","",""
"Very important","1990","Berlin","secondary school degree","12","","",""
"Very important","1990","Berlin","college entrance qualification","15","","",""
"Very important","1990","Berlin","Other degree","","","",""
"Very important","1990","Berlin","no degree/no degree yet","3","","",""
"Very important","1990","Brandenburg","lower secondary degree","","","",""
"Very important","1990","Brandenburg","secondary school degree","","","",""
"Very important","1990","Brandenburg","college entrance qualification","","","",""
"Very important","1990","Brandenburg","Other degree","","","",""
"Very important","1990","Brandenburg","no degree/no degree yet","","","",""
"Very important","1990","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Very important","1990","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Very important","1990","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Very important","1990","Mecklenburg-Western Pomerania","Other degree","","","",""
"Very important","1990","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Very important","1990","Saxony","lower secondary degree","","","",""
"Very important","1990","Saxony","secondary school degree","","","",""
"Very important","1990","Saxony","college entrance qualification","","","",""
"Very important","1990","Saxony","Other degree","","","",""
"Very important","1990","Saxony","no degree/no degree yet","","","",""
"Very important","1990","Saxony-Anhalt","lower secondary degree","","","",""
"Very important","1990","Saxony-Anhalt","secondary school degree","","","",""
"Very important","1990","Saxony-Anhalt","college entrance qualification","","","",""
"Very important","1990","Saxony-Anhalt","Other degree","","","",""
"Very important","1990","Saxony-Anhalt","no degree/no degree yet","","","",""
"Very important","1990","Thuringia","lower secondary degree","","","",""
"Very important","1990","Thuringia","secondary school degree","","","",""
"Very important","1990","Thuringia","college entrance qualification","","","",""
"Very important","1990","Thuringia","Other degree","","","",""
"Very important","1990","Thuringia","no degree/no degree yet","","","",""
"Important","1990","Schleswig-Holstein","lower secondary degree","72","0.464546608125519","0.384195343380906","0.544897872870133"
"Important","1990","Schleswig-Holstein","secondary school degree","32","0.429915492532499","0.308627091329751","0.551203893735248"
"Important","1990","Schleswig-Holstein","college entrance qualification","19","","",""
"Important","1990","Schleswig-Holstein","Other degree","1","","",""
"Important","1990","Schleswig-Holstein","no degree/no degree yet","4","","",""
"Important","1990","Hamburg","lower secondary degree","38","0.570033759013689","0.452365019297583","0.687702498729794"
"Important","1990","Hamburg","secondary school degree","22","","",""
"Important","1990","Hamburg","college entrance qualification","11","","",""
"Important","1990","Hamburg","Other degree","","","",""
"Important","1990","Hamburg","no degree/no degree yet","2","","",""
"Important","1990","Lower Saxony","lower secondary degree","264","0.554991605213631","0.510157923884579","0.599825286542684"
"Important","1990","Lower Saxony","secondary school degree","122","0.605315346698035","0.538890220851963","0.671740472544106"
"Important","1990","Lower Saxony","college entrance qualification","71","0.547181958810434","0.461615381463738","0.63274853615713"
"Important","1990","Lower Saxony","Other degree","4","","",""
"Important","1990","Lower Saxony","no degree/no degree yet","12","","",""
"Important","1990","Bremen","lower secondary degree","26","","",""
"Important","1990","Bremen","secondary school degree","8","","",""
"Important","1990","Bremen","college entrance qualification","3","","",""
"Important","1990","Bremen","Other degree","","","",""
"Important","1990","Bremen","no degree/no degree yet","1","","",""
"Important","1990","North Rhine-Westphalia","lower secondary degree","548","0.521429128453564","0.491098248755831","0.551760008151297"
"Important","1990","North Rhine-Westphalia","secondary school degree","239","0.558398693744335","0.511298626732012","0.605498760756658"
"Important","1990","North Rhine-Westphalia","college entrance qualification","185","0.513361561577634","0.461368092745384","0.565355030409884"
"Important","1990","North Rhine-Westphalia","Other degree","6","","",""
"Important","1990","North Rhine-Westphalia","no degree/no degree yet","33","0.567925522756721","0.441525519535149","0.694325525978294"
"Important","1990","Hesse","lower secondary degree","182","0.524282925800542","0.471431311398525","0.57713454020256"
"Important","1990","Hesse","secondary school degree","84","0.477118855492501","0.399237351789817","0.555000359195185"
"Important","1990","Hesse","college entrance qualification","66","0.508655158958989","0.422385483766048","0.594924834151929"
"Important","1990","Hesse","Other degree","5","","",""
"Important","1990","Hesse","no degree/no degree yet","7","","",""
"Important","1990","Rhineland-Palatinate,Saarland","lower secondary degree","199","0.510889532407538","0.460891897629467","0.560887167185608"
"Important","1990","Rhineland-Palatinate,Saarland","secondary school degree","50","0.568384541515739","0.462464517087619","0.674304565943859"
"Important","1990","Rhineland-Palatinate,Saarland","college entrance qualification","34","0.468938932457908","0.34667778109807","0.591200083817745"
"Important","1990","Rhineland-Palatinate,Saarland","Other degree","4","","",""
"Important","1990","Rhineland-Palatinate,Saarland","no degree/no degree yet","1","","",""
"Important","1990","Baden-Württemberg","lower secondary degree","361","0.513806898891308","0.476567779245837","0.551046018536778"
"Important","1990","Baden-Württemberg","secondary school degree","136","0.544342638790591","0.48223357442649","0.606451703154692"
"Important","1990","Baden-Württemberg","college entrance qualification","76","0.476951560630308","0.400741165854415","0.5531619554062"
"Important","1990","Baden-Württemberg","Other degree","5","","",""
"Important","1990","Baden-Württemberg","no degree/no degree yet","12","","",""
"Important","1990","Bavaria","lower secondary degree","372","0.484503115157764","0.448422356847421","0.520583873468108"
"Important","1990","Bavaria","secondary school degree","143","0.497575992065939","0.438588701200853","0.556563282931025"
"Important","1990","Bavaria","college entrance qualification","102","0.52913620847094","0.458347694481163","0.599924722460717"
"Important","1990","Bavaria","Other degree","4","","",""
"Important","1990","Bavaria","no degree/no degree yet","10","","",""
"Important","1990","Berlin","lower secondary degree","63","0.550034224906274","0.457065613083626","0.643002836728922"
"Important","1990","Berlin","secondary school degree","22","","",""
"Important","1990","Berlin","college entrance qualification","29","","",""
"Important","1990","Berlin","Other degree","2","","",""
"Important","1990","Berlin","no degree/no degree yet","4","","",""
"Important","1990","Brandenburg","lower secondary degree","","","",""
"Important","1990","Brandenburg","secondary school degree","","","",""
"Important","1990","Brandenburg","college entrance qualification","","","",""
"Important","1990","Brandenburg","Other degree","","","",""
"Important","1990","Brandenburg","no degree/no degree yet","","","",""
"Important","1990","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Important","1990","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Important","1990","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Important","1990","Mecklenburg-Western Pomerania","Other degree","","","",""
"Important","1990","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Important","1990","Saxony","lower secondary degree","","","",""
"Important","1990","Saxony","secondary school degree","","","",""
"Important","1990","Saxony","college entrance qualification","","","",""
"Important","1990","Saxony","Other degree","","","",""
"Important","1990","Saxony","no degree/no degree yet","","","",""
"Important","1990","Saxony-Anhalt","lower secondary degree","","","",""
"Important","1990","Saxony-Anhalt","secondary school degree","","","",""
"Important","1990","Saxony-Anhalt","college entrance qualification","","","",""
"Important","1990","Saxony-Anhalt","Other degree","","","",""
"Important","1990","Saxony-Anhalt","no degree/no degree yet","","","",""
"Important","1990","Thuringia","lower secondary degree","","","",""
"Important","1990","Thuringia","secondary school degree","","","",""
"Important","1990","Thuringia","college entrance qualification","","","",""
"Important","1990","Thuringia","Other degree","","","",""
"Important","1990","Thuringia","no degree/no degree yet","","","",""
"Less important","1990","Schleswig-Holstein","lower secondary degree","45","0.314293875968813","0.23950203784109","0.389085714096536"
"Less important","1990","Schleswig-Holstein","secondary school degree","15","","",""
"Less important","1990","Schleswig-Holstein","college entrance qualification","4","","",""
"Less important","1990","Schleswig-Holstein","Other degree","","","",""
"Less important","1990","Schleswig-Holstein","no degree/no degree yet","","","",""
"Less important","1990","Hamburg","lower secondary degree","16","","",""
"Less important","1990","Hamburg","secondary school degree","7","","",""
"Less important","1990","Hamburg","college entrance qualification","5","","",""
"Less important","1990","Hamburg","Other degree","","","",""
"Less important","1990","Hamburg","no degree/no degree yet","1","","",""
"Less important","1990","Lower Saxony","lower secondary degree","129","0.283068820861298","0.242428058723814","0.323709582998783"
"Less important","1990","Lower Saxony","secondary school degree","43","0.210297685162206","0.15491610089459","0.265679269429822"
"Less important","1990","Lower Saxony","college entrance qualification","19","","",""
"Less important","1990","Lower Saxony","Other degree","3","","",""
"Less important","1990","Lower Saxony","no degree/no degree yet","2","","",""
"Less important","1990","Bremen","lower secondary degree","13","","",""
"Less important","1990","Bremen","secondary school degree","4","","",""
"Less important","1990","Bremen","college entrance qualification","5","","",""
"Less important","1990","Bremen","Other degree","","","",""
"Less important","1990","Bremen","no degree/no degree yet","","","",""
"Less important","1990","North Rhine-Westphalia","lower secondary degree","303","0.297036903520206","0.269291841548026","0.324781965492386"
"Less important","1990","North Rhine-Westphalia","secondary school degree","78","0.195075989173302","0.1574910801216","0.232660898225004"
"Less important","1990","North Rhine-Westphalia","college entrance qualification","61","0.151385327373296","0.114100591153697","0.188670063592895"
"Less important","1990","North Rhine-Westphalia","Other degree","2","","",""
"Less important","1990","North Rhine-Westphalia","no degree/no degree yet","11","","",""
"Less important","1990","Hesse","lower secondary degree","90","0.254241932110503","0.208160751067805","0.300323113153201"
"Less important","1990","Hesse","secondary school degree","42","0.325952268655694","0.252864975582529","0.399039561728858"
"Less important","1990","Hesse","college entrance qualification","26","","",""
"Less important","1990","Hesse","Other degree","","","",""
"Less important","1990","Hesse","no degree/no degree yet","2","","",""
"Less important","1990","Rhineland-Palatinate,Saarland","lower secondary degree","100","0.27172582012087","0.227232441085909","0.316219199155832"
"Less important","1990","Rhineland-Palatinate,Saarland","secondary school degree","13","","",""
"Less important","1990","Rhineland-Palatinate,Saarland","college entrance qualification","6","","",""
"Less important","1990","Rhineland-Palatinate,Saarland","Other degree","1","","",""
"Less important","1990","Rhineland-Palatinate,Saarland","no degree/no degree yet","3","","",""
"Less important","1990","Baden-Württemberg","lower secondary degree","184","0.268912644623074","0.235876809345828","0.301948479900319"
"Less important","1990","Baden-Württemberg","secondary school degree","49","0.21833448044558","0.166815026012432","0.269853934878728"
"Less important","1990","Baden-Württemberg","college entrance qualification","31","0.184030195255","0.124902941744403","0.243157448765596"
"Less important","1990","Baden-Württemberg","Other degree","1","","",""
"Less important","1990","Baden-Württemberg","no degree/no degree yet","1","","",""
"Less important","1990","Bavaria","lower secondary degree","221","0.316323771284424","0.282749584526238","0.349897958042611"
"Less important","1990","Bavaria","secondary school degree","62","0.229871877889409","0.180233456324421","0.279510299454398"
"Less important","1990","Bavaria","college entrance qualification","31","0.151457567185748","0.100616614720999","0.202298519650498"
"Less important","1990","Bavaria","Other degree","3","","",""
"Less important","1990","Bavaria","no degree/no degree yet","5","","",""
"Less important","1990","Berlin","lower secondary degree","31","0.322254467542047","0.234920225865508","0.409588709218586"
"Less important","1990","Berlin","secondary school degree","21","","",""
"Less important","1990","Berlin","college entrance qualification","5","","",""
"Less important","1990","Berlin","Other degree","","","",""
"Less important","1990","Berlin","no degree/no degree yet","1","","",""
"Less important","1990","Brandenburg","lower secondary degree","","","",""
"Less important","1990","Brandenburg","secondary school degree","","","",""
"Less important","1990","Brandenburg","college entrance qualification","","","",""
"Less important","1990","Brandenburg","Other degree","","","",""
"Less important","1990","Brandenburg","no degree/no degree yet","","","",""
"Less important","1990","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Less important","1990","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Less important","1990","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Less important","1990","Mecklenburg-Western Pomerania","Other degree","","","",""
"Less important","1990","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Less important","1990","Saxony","lower secondary degree","","","",""
"Less important","1990","Saxony","secondary school degree","","","",""
"Less important","1990","Saxony","college entrance qualification","","","",""
"Less important","1990","Saxony","Other degree","","","",""
"Less important","1990","Saxony","no degree/no degree yet","","","",""
"Less important","1990","Saxony-Anhalt","lower secondary degree","","","",""
"Less important","1990","Saxony-Anhalt","secondary school degree","","","",""
"Less important","1990","Saxony-Anhalt","college entrance qualification","","","",""
"Less important","1990","Saxony-Anhalt","Other degree","","","",""
"Less important","1990","Saxony-Anhalt","no degree/no degree yet","","","",""
"Less important","1990","Thuringia","lower secondary degree","","","",""
"Less important","1990","Thuringia","secondary school degree","","","",""
"Less important","1990","Thuringia","college entrance qualification","","","",""
"Less important","1990","Thuringia","Other degree","","","",""
"Less important","1990","Thuringia","no degree/no degree yet","","","",""
"Quite unimportant","1990","Schleswig-Holstein","lower secondary degree","9","","",""
"Quite unimportant","1990","Schleswig-Holstein","secondary school degree","3","","",""
"Quite unimportant","1990","Schleswig-Holstein","college entrance qualification","","","",""
"Quite unimportant","1990","Schleswig-Holstein","Other degree","","","",""
"Quite unimportant","1990","Schleswig-Holstein","no degree/no degree yet","","","",""
"Quite unimportant","1990","Hamburg","lower secondary degree","3","","",""
"Quite unimportant","1990","Hamburg","secondary school degree","","","",""
"Quite unimportant","1990","Hamburg","college entrance qualification","","","",""
"Quite unimportant","1990","Hamburg","Other degree","","","",""
"Quite unimportant","1990","Hamburg","no degree/no degree yet","","","",""
"Quite unimportant","1990","Lower Saxony","lower secondary degree","25","","",""
"Quite unimportant","1990","Lower Saxony","secondary school degree","5","","",""
"Quite unimportant","1990","Lower Saxony","college entrance qualification","3","","",""
"Quite unimportant","1990","Lower Saxony","Other degree","","","",""
"Quite unimportant","1990","Lower Saxony","no degree/no degree yet","","","",""
"Quite unimportant","1990","Bremen","lower secondary degree","4","","",""
"Quite unimportant","1990","Bremen","secondary school degree","1","","",""
"Quite unimportant","1990","Bremen","college entrance qualification","1","","",""
"Quite unimportant","1990","Bremen","Other degree","","","",""
"Quite unimportant","1990","Bremen","no degree/no degree yet","","","",""
"Quite unimportant","1990","North Rhine-Westphalia","lower secondary degree","51","0.0538682027990044","0.0401607646817225","0.0675756409162863"
"Quite unimportant","1990","North Rhine-Westphalia","secondary school degree","11","","",""
"Quite unimportant","1990","North Rhine-Westphalia","college entrance qualification","3","","",""
"Quite unimportant","1990","North Rhine-Westphalia","Other degree","","","",""
"Quite unimportant","1990","North Rhine-Westphalia","no degree/no degree yet","","","",""
"Quite unimportant","1990","Hesse","lower secondary degree","23","","",""
"Quite unimportant","1990","Hesse","secondary school degree","3","","",""
"Quite unimportant","1990","Hesse","college entrance qualification","4","","",""
"Quite unimportant","1990","Hesse","Other degree","","","",""
"Quite unimportant","1990","Hesse","no degree/no degree yet","","","",""
"Quite unimportant","1990","Rhineland-Palatinate,Saarland","lower secondary degree","28","","",""
"Quite unimportant","1990","Rhineland-Palatinate,Saarland","secondary school degree","2","","",""
"Quite unimportant","1990","Rhineland-Palatinate,Saarland","college entrance qualification","2","","",""
"Quite unimportant","1990","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Quite unimportant","1990","Rhineland-Palatinate,Saarland","no degree/no degree yet","1","","",""
"Quite unimportant","1990","Baden-Württemberg","lower secondary degree","49","0.0790789357008965","0.058972427516726","0.0991854438850669"
"Quite unimportant","1990","Baden-Württemberg","secondary school degree","7","","",""
"Quite unimportant","1990","Baden-Württemberg","college entrance qualification","4","","",""
"Quite unimportant","1990","Baden-Württemberg","Other degree","","","",""
"Quite unimportant","1990","Baden-Württemberg","no degree/no degree yet","3","","",""
"Quite unimportant","1990","Bavaria","lower secondary degree","42","0.0656608049878316","0.0477786550383304","0.0835429549373329"
"Quite unimportant","1990","Bavaria","secondary school degree","11","","",""
"Quite unimportant","1990","Bavaria","college entrance qualification","9","","",""
"Quite unimportant","1990","Bavaria","Other degree","1","","",""
"Quite unimportant","1990","Bavaria","no degree/no degree yet","","","",""
"Quite unimportant","1990","Berlin","lower secondary degree","3","","",""
"Quite unimportant","1990","Berlin","secondary school degree","3","","",""
"Quite unimportant","1990","Berlin","college entrance qualification","","","",""
"Quite unimportant","1990","Berlin","Other degree","","","",""
"Quite unimportant","1990","Berlin","no degree/no degree yet","","","",""
"Quite unimportant","1990","Brandenburg","lower secondary degree","","","",""
"Quite unimportant","1990","Brandenburg","secondary school degree","","","",""
"Quite unimportant","1990","Brandenburg","college entrance qualification","","","",""
"Quite unimportant","1990","Brandenburg","Other degree","","","",""
"Quite unimportant","1990","Brandenburg","no degree/no degree yet","","","",""
"Quite unimportant","1990","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Quite unimportant","1990","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Quite unimportant","1990","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Quite unimportant","1990","Mecklenburg-Western Pomerania","Other degree","","","",""
"Quite unimportant","1990","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Quite unimportant","1990","Saxony","lower secondary degree","","","",""
"Quite unimportant","1990","Saxony","secondary school degree","","","",""
"Quite unimportant","1990","Saxony","college entrance qualification","","","",""
"Quite unimportant","1990","Saxony","Other degree","","","",""
"Quite unimportant","1990","Saxony","no degree/no degree yet","","","",""
"Quite unimportant","1990","Saxony-Anhalt","lower secondary degree","","","",""
"Quite unimportant","1990","Saxony-Anhalt","secondary school degree","","","",""
"Quite unimportant","1990","Saxony-Anhalt","college entrance qualification","","","",""
"Quite unimportant","1990","Saxony-Anhalt","Other degree","","","",""
"Quite unimportant","1990","Saxony-Anhalt","no degree/no degree yet","","","",""
"Quite unimportant","1990","Thuringia","lower secondary degree","","","",""
"Quite unimportant","1990","Thuringia","secondary school degree","","","",""
"Quite unimportant","1990","Thuringia","college entrance qualification","","","",""
"Quite unimportant","1990","Thuringia","Other degree","","","",""
"Quite unimportant","1990","Thuringia","no degree/no degree yet","","","",""
"Very important","1991","Schleswig-Holstein","lower secondary degree","","","",""
"Very important","1991","Schleswig-Holstein","secondary school degree","","","",""
"Very important","1991","Schleswig-Holstein","college entrance qualification","","","",""
"Very important","1991","Schleswig-Holstein","Other degree","","","",""
"Very important","1991","Schleswig-Holstein","no degree/no degree yet","","","",""
"Very important","1991","Hamburg","lower secondary degree","","","",""
"Very important","1991","Hamburg","secondary school degree","","","",""
"Very important","1991","Hamburg","college entrance qualification","","","",""
"Very important","1991","Hamburg","Other degree","","","",""
"Very important","1991","Hamburg","no degree/no degree yet","","","",""
"Very important","1991","Lower Saxony","lower secondary degree","","","",""
"Very important","1991","Lower Saxony","secondary school degree","","","",""
"Very important","1991","Lower Saxony","college entrance qualification","","","",""
"Very important","1991","Lower Saxony","Other degree","","","",""
"Very important","1991","Lower Saxony","no degree/no degree yet","","","",""
"Very important","1991","Bremen","lower secondary degree","","","",""
"Very important","1991","Bremen","secondary school degree","","","",""
"Very important","1991","Bremen","college entrance qualification","","","",""
"Very important","1991","Bremen","Other degree","","","",""
"Very important","1991","Bremen","no degree/no degree yet","","","",""
"Very important","1991","North Rhine-Westphalia","lower secondary degree","","","",""
"Very important","1991","North Rhine-Westphalia","secondary school degree","","","",""
"Very important","1991","North Rhine-Westphalia","college entrance qualification","","","",""
"Very important","1991","North Rhine-Westphalia","Other degree","","","",""
"Very important","1991","North Rhine-Westphalia","no degree/no degree yet","","","",""
"Very important","1991","Hesse","lower secondary degree","","","",""
"Very important","1991","Hesse","secondary school degree","","","",""
"Very important","1991","Hesse","college entrance qualification","","","",""
"Very important","1991","Hesse","Other degree","","","",""
"Very important","1991","Hesse","no degree/no degree yet","","","",""
"Very important","1991","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"Very important","1991","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"Very important","1991","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Very important","1991","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Very important","1991","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Very important","1991","Baden-Württemberg","lower secondary degree","","","",""
"Very important","1991","Baden-Württemberg","secondary school degree","","","",""
"Very important","1991","Baden-Württemberg","college entrance qualification","","","",""
"Very important","1991","Baden-Württemberg","Other degree","","","",""
"Very important","1991","Baden-Württemberg","no degree/no degree yet","","","",""
"Very important","1991","Bavaria","lower secondary degree","","","",""
"Very important","1991","Bavaria","secondary school degree","","","",""
"Very important","1991","Bavaria","college entrance qualification","","","",""
"Very important","1991","Bavaria","Other degree","","","",""
"Very important","1991","Bavaria","no degree/no degree yet","","","",""
"Very important","1991","Berlin","lower secondary degree","","","",""
"Very important","1991","Berlin","secondary school degree","","","",""
"Very important","1991","Berlin","college entrance qualification","","","",""
"Very important","1991","Berlin","Other degree","","","",""
"Very important","1991","Berlin","no degree/no degree yet","","","",""
"Very important","1991","Brandenburg","lower secondary degree","","","",""
"Very important","1991","Brandenburg","secondary school degree","","","",""
"Very important","1991","Brandenburg","college entrance qualification","","","",""
"Very important","1991","Brandenburg","Other degree","","","",""
"Very important","1991","Brandenburg","no degree/no degree yet","","","",""
"Very important","1991","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Very important","1991","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Very important","1991","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Very important","1991","Mecklenburg-Western Pomerania","Other degree","","","",""
"Very important","1991","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Very important","1991","Saxony","lower secondary degree","","","",""
"Very important","1991","Saxony","secondary school degree","","","",""
"Very important","1991","Saxony","college entrance qualification","","","",""
"Very important","1991","Saxony","Other degree","","","",""
"Very important","1991","Saxony","no degree/no degree yet","","","",""
"Very important","1991","Saxony-Anhalt","lower secondary degree","","","",""
"Very important","1991","Saxony-Anhalt","secondary school degree","","","",""
"Very important","1991","Saxony-Anhalt","college entrance qualification","","","",""
"Very important","1991","Saxony-Anhalt","Other degree","","","",""
"Very important","1991","Saxony-Anhalt","no degree/no degree yet","","","",""
"Very important","1991","Thuringia","lower secondary degree","","","",""
"Very important","1991","Thuringia","secondary school degree","","","",""
"Very important","1991","Thuringia","college entrance qualification","","","",""
"Very important","1991","Thuringia","Other degree","","","",""
"Very important","1991","Thuringia","no degree/no degree yet","","","",""
"Important","1991","Schleswig-Holstein","lower secondary degree","","","",""
"Important","1991","Schleswig-Holstein","secondary school degree","","","",""
"Important","1991","Schleswig-Holstein","college entrance qualification","","","",""
"Important","1991","Schleswig-Holstein","Other degree","","","",""
"Important","1991","Schleswig-Holstein","no degree/no degree yet","","","",""
"Important","1991","Hamburg","lower secondary degree","","","",""
"Important","1991","Hamburg","secondary school degree","","","",""
"Important","1991","Hamburg","college entrance qualification","","","",""
"Important","1991","Hamburg","Other degree","","","",""
"Important","1991","Hamburg","no degree/no degree yet","","","",""
"Important","1991","Lower Saxony","lower secondary degree","","","",""
"Important","1991","Lower Saxony","secondary school degree","","","",""
"Important","1991","Lower Saxony","college entrance qualification","","","",""
"Important","1991","Lower Saxony","Other degree","","","",""
"Important","1991","Lower Saxony","no degree/no degree yet","","","",""
"Important","1991","Bremen","lower secondary degree","","","",""
"Important","1991","Bremen","secondary school degree","","","",""
"Important","1991","Bremen","college entrance qualification","","","",""
"Important","1991","Bremen","Other degree","","","",""
"Important","1991","Bremen","no degree/no degree yet","","","",""
"Important","1991","North Rhine-Westphalia","lower secondary degree","","","",""
"Important","1991","North Rhine-Westphalia","secondary school degree","","","",""
"Important","1991","North Rhine-Westphalia","college entrance qualification","","","",""
"Important","1991","North Rhine-Westphalia","Other degree","","","",""
"Important","1991","North Rhine-Westphalia","no degree/no degree yet","","","",""
"Important","1991","Hesse","lower secondary degree","","","",""
"Important","1991","Hesse","secondary school degree","","","",""
"Important","1991","Hesse","college entrance qualification","","","",""
"Important","1991","Hesse","Other degree","","","",""
"Important","1991","Hesse","no degree/no degree yet","","","",""
"Important","1991","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"Important","1991","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"Important","1991","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Important","1991","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Important","1991","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Important","1991","Baden-Württemberg","lower secondary degree","","","",""
"Important","1991","Baden-Württemberg","secondary school degree","","","",""
"Important","1991","Baden-Württemberg","college entrance qualification","","","",""
"Important","1991","Baden-Württemberg","Other degree","","","",""
"Important","1991","Baden-Württemberg","no degree/no degree yet","","","",""
"Important","1991","Bavaria","lower secondary degree","","","",""
"Important","1991","Bavaria","secondary school degree","","","",""
"Important","1991","Bavaria","college entrance qualification","","","",""
"Important","1991","Bavaria","Other degree","","","",""
"Important","1991","Bavaria","no degree/no degree yet","","","",""
"Important","1991","Berlin","lower secondary degree","","","",""
"Important","1991","Berlin","secondary school degree","","","",""
"Important","1991","Berlin","college entrance qualification","","","",""
