"plh0106","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence","value"
"Very important","1990","middle vocational","Male","402","0.19091578504215","0.173818866007836","0.208012704076463","1"
"Very important","1990","middle vocational","Female","295","0.147006388747202","0.130835113400469","0.163177664093936","1"
"Very important","1990","vocational + Abi","Male","30","0.306488468504939","0.21872190957175","0.394255027438128","1"
"Very important","1990","vocational + Abi","Female","24","","","","1"
"Very important","1990","higher vocational","Male","50","0.181482923906317","0.135679768806914","0.22728607900572","1"
"Very important","1990","higher vocational","Female","32","0.145549868885999","0.099264372127387","0.191835365644611","1"
"Very important","1990","higher education","Male","103","0.230956447928911","0.191397442908814","0.270515452949008","1"
"Very important","1990","higher education","Female","62","0.274573154155355","0.215328974220501","0.333817334090209","1"
"Important","1991","higher education","Female","","","","","2"
"Important","1991","in school","Female","","","","","2"
"Important","1991","higher vocational","Female","","","","","2"
"Important","1991","inadequately","Male","","","","","2"
"Important","1991","general elemantary","Male","","","","","2"
"Important","1991","inadequately","Female","","","","","2"
"Important","1991","higher education","Male","","","","","2"
"Important","1991","in school","Male","","","","","2"
"Important","1991","higher vocational","Male","","","","","2"
"Important","1991","general elemantary","Female","","","","","2"
"Important","1991","middle vocational","Male","","","","","2"
"Important","1991","middle vocational","Female","","","","","2"
"Important","1991","vocational + Abi","Male","","","","","2"
"Important","1991","vocational + Abi","Female","","","","","2"
"Less important","1991","in school","Male","","","","","3"
"Less important","1991","in school","Female","","","","","3"
"Less important","1991","inadequately","Male","","","","","3"
"Less important","1991","inadequately","Female","","","","","3"
"Less important","1991","general elemantary","Male","","","","","3"
"Less important","1991","general elemantary","Female","","","","","3"
"Less important","1991","middle vocational","Male","","","","","3"
"Less important","1991","middle vocational","Female","","","","","3"
"Less important","1991","vocational + Abi","Male","","","","","3"
"Less important","1991","vocational + Abi","Female","","","","","3"
"Less important","1991","higher vocational","Male","","","","","3"
"Less important","1991","higher vocational","Female","","","","","3"
"Less important","1991","higher education","Male","","","","","3"
"Less important","1991","higher education","Female","","","","","3"
"Quite unimportant","1991","higher education","Female","","","","","4"
"Quite unimportant","1991","in school","Female","","","","","4"
"Quite unimportant","1991","higher vocational","Female","","","","","4"
"Quite unimportant","1991","inadequately","Male","","","","","4"
"Quite unimportant","1991","general elemantary","Male","","","","","4"
"Quite unimportant","1991","inadequately","Female","","","","","4"
"Quite unimportant","1991","higher education","Male","","","","","4"
"Quite unimportant","1991","in school","Male","","","","","4"
"Quite unimportant","1991","higher vocational","Male","","","","","4"
"Quite unimportant","1991","general elemantary","Female","","","","","4"
"Quite unimportant","1991","middle vocational","Male","","","","","4"
"Quite unimportant","1991","middle vocational","Female","","","","","4"
"Quite unimportant","1991","vocational + Abi","Male","","","","","4"
"Quite unimportant","1991","vocational + Abi","Female","","","","","4"
"Very important","1991","in school","Male","","","","","1"
"Very important","1991","in school","Female","","","","","1"
"Very important","1991","inadequately","Male","","","","","1"
"Very important","1991","inadequately","Female","","","","","1"
"Very important","1991","general elemantary","Male","","","","","1"
"Very important","1991","general elemantary","Female","","","","","1"
"Very important","1991","middle vocational","Male","","","","","1"
"Very important","1991","middle vocational","Female","","","","","1"
"Very important","1991","vocational + Abi","Male","","","","","1"
"Very important","1991","vocational + Abi","Female","","","","","1"
"Very important","1991","higher vocational","Male","","","","","1"
"Very important","1991","higher vocational","Female","","","","","1"
"Very important","1991","higher education","Male","","","","","1"
"Very important","1991","higher education","Female","","","","","1"
"Important","1992","in school","Female","29","","","","2"
"Important","1992","inadequately","Male","25","","","","2"
"Important","1992","general elemantary","Male","286","0.558218384711426","0.515576625191026","0.600860144231825","2"
"Important","1992","higher vocational","Female","136","0.51358315963115","0.453405562487309","0.573760756774991","2"
"Important","1992","higher education","Female","395","0.51979238386069","0.483648939359616","0.555935828361764","2"
"Important","1992","inadequately","Female","28","","","","2"
"Important","1992","higher education","Male","454","0.509835596862346","0.476712569284702","0.542958624439989","2"
"Important","1992","in school","Male","41","0.648783886263517","0.534483438000392","0.763084334526643","2"
"Important","1992","general elemantary","Female","630","0.436288191775274","0.410421193257022","0.462155190293526","2"
"Important","1992","higher vocational","Male","242","0.47827536748179","0.433634232195709","0.52291650276787","2"
"Important","1992","middle vocational","Male","1555","0.505032201623752","0.487111273220944","0.52295313002656","2"
"Important","1992","middle vocational","Female","1604","0.510910442005154","0.493043593219575","0.528777290790734","2"
"Important","1992","vocational + Abi","Male","79","0.46922656921659","0.391411190983819","0.547041947449361","2"
"Important","1992","vocational + Abi","Female","60","0.434340724017706","0.350727698433745","0.517953749601667","2"
"Less important","1992","in school","Male","8","","","","3"
"Less important","1992","in school","Female","10","","","","3"
"Less important","1992","inadequately","Male","10","","","","3"
"Less important","1992","inadequately","Female","10","","","","3"
"Less important","1992","general elemantary","Male","96","0.20217667119778","0.167690250978622","0.236663091416939","3"
"Less important","1992","general elemantary","Female","440","0.327242918549597","0.302769479004362","0.351716358094832","3"
"Less important","1992","middle vocational","Male","725","0.262734357483606","0.246958864890197","0.278509850077014","3"
"Less important","1992","middle vocational","Female","702","0.249167109636912","0.233707505163463","0.264626714110361","3"
"Less important","1992","vocational + Abi","Male","24","","","","3"
"Less important","1992","vocational + Abi","Female","22","","","","3"
"Less important","1992","higher vocational","Male","108","0.252747012246909","0.213909411027119","0.291584613466699","3"
"Less important","1992","higher vocational","Female","54","0.210369163472329","0.161297786576364","0.259440540368293","3"
"Less important","1992","higher education","Male","167","0.198397198816951","0.171973631719877","0.224820765914025","3"
"Less important","1992","higher education","Female","121","0.18133877660793","0.153464891098893","0.209212662116968","3"
"Quite unimportant","1992","in school","Female","1","","","","4"
"Quite unimportant","1992","inadequately","Male","2","","","","4"
"Quite unimportant","1992","general elemantary","Male","24","","","","4"
"Quite unimportant","1992","higher vocational","Female","17","","","","4"
"Quite unimportant","1992","higher education","Female","16","","","","4"
"Quite unimportant","1992","inadequately","Female","8","","","","4"
"Quite unimportant","1992","higher education","Male","29","","","","4"
"Quite unimportant","1992","in school","Male","","","","","4"
"Quite unimportant","1992","general elemantary","Female","163","0.135040369854739","0.117214100222014","0.152866639487464","4"
"Quite unimportant","1992","higher vocational","Male","25","","","","4"
"Quite unimportant","1992","middle vocational","Male","121","0.0513493623158739","0.0434383296883207","0.0592603949434271","4"
"Quite unimportant","1992","middle vocational","Female","136","0.0651750276932811","0.0563526196203747","0.0739974357661874","4"
"Quite unimportant","1992","vocational + Abi","Male","10","","","","4"
"Quite unimportant","1992","vocational + Abi","Female","3","","","","4"
"Very important","1992","in school","Male","18","","","","1"
"Very important","1992","in school","Female","34","0.453671150584571","0.340240641864457","0.567101659304685","1"
"Very important","1992","inadequately","Male","9","","","","1"
"Very important","1992","inadequately","Female","5","","","","1"
"Very important","1992","general elemantary","Male","115","0.189549029436763","0.155893735709583","0.223204323163942","1"
"Very important","1992","general elemantary","Female","179","0.10142851982039","0.085681908719343","0.117175130921437","1"
"Very important","1992","middle vocational","Male","589","0.180884078576768","0.167087056742199","0.194681100411338","1"
"Very important","1992","middle vocational","Female","565","0.174747420664653","0.161174284396709","0.188320556932597","1"
"Very important","1992","vocational + Abi","Male","45","0.301163605506223","0.229630258049118","0.372696952963327","1"
"Very important","1992","vocational + Abi","Female","50","0.35391943458182","0.273255992345689","0.434582876817951","1"
"Very important","1992","higher vocational","Male","106","0.198160259866262","0.162537495129509","0.233783024603015","1"
"Very important","1992","higher vocational","Female","58","0.178816472230898","0.132679506401833","0.224953438059963","1"
"Very important","1992","higher education","Male","225","0.247131926120114","0.218551550519813","0.275712301720415","1"
"Very important","1992","higher education","Female","202","0.268700029594772","0.236631304396457","0.300768754793087","1"
"Important","1993","in school","Female","","","","","2"
"Important","1993","general elemantary","Male","","","","","2"
"Important","1993","inadequately","Male","","","","","2"
"Important","1993","inadequately","Female","","","","","2"
"Important","1993","in school","Male","","","","","2"
"Important","1993","higher vocational","Male","","","","","2"
"Important","1993","higher vocational","Female","","","","","2"
"Important","1993","general elemantary","Female","","","","","2"
"Important","1993","higher education","Male","","","","","2"
"Important","1993","higher education","Female","","","","","2"
"Important","1993","middle vocational","Male","","","","","2"
"Important","1993","middle vocational","Female","","","","","2"
"Important","1993","vocational + Abi","Male","","","","","2"
"Important","1993","vocational + Abi","Female","","","","","2"
"Less important","1993","in school","Male","","","","","3"
"Less important","1993","in school","Female","","","","","3"
"Less important","1993","inadequately","Male","","","","","3"
"Less important","1993","inadequately","Female","","","","","3"
"Less important","1993","general elemantary","Male","","","","","3"
"Less important","1993","general elemantary","Female","","","","","3"
"Less important","1993","middle vocational","Male","","","","","3"
"Less important","1993","middle vocational","Female","","","","","3"
"Less important","1993","vocational + Abi","Male","","","","","3"
"Less important","1993","vocational + Abi","Female","","","","","3"
"Less important","1993","higher vocational","Male","","","","","3"
"Less important","1993","higher vocational","Female","","","","","3"
"Less important","1993","higher education","Male","","","","","3"
"Less important","1993","higher education","Female","","","","","3"
"Quite unimportant","1993","in school","Female","","","","","4"
"Quite unimportant","1993","general elemantary","Male","","","","","4"
"Quite unimportant","1993","inadequately","Male","","","","","4"
"Quite unimportant","1993","inadequately","Female","","","","","4"
"Quite unimportant","1993","in school","Male","","","","","4"
"Quite unimportant","1993","higher vocational","Male","","","","","4"
"Quite unimportant","1993","higher vocational","Female","","","","","4"
"Quite unimportant","1993","general elemantary","Female","","","","","4"
"Quite unimportant","1993","higher education","Male","","","","","4"
"Quite unimportant","1993","higher education","Female","","","","","4"
"Quite unimportant","1993","middle vocational","Male","","","","","4"
"Quite unimportant","1993","middle vocational","Female","","","","","4"
"Quite unimportant","1993","vocational + Abi","Male","","","","","4"
"Quite unimportant","1993","vocational + Abi","Female","","","","","4"
"Very important","1993","in school","Male","","","","","1"
"Very important","1993","in school","Female","","","","","1"
"Very important","1993","inadequately","Male","","","","","1"
"Very important","1993","inadequately","Female","","","","","1"
"Very important","1993","general elemantary","Male","","","","","1"
"Very important","1993","general elemantary","Female","","","","","1"
"Very important","1993","middle vocational","Male","","","","","1"
"Very important","1993","middle vocational","Female","","","","","1"
"Very important","1993","vocational + Abi","Male","","","","","1"
"Very important","1993","vocational + Abi","Female","","","","","1"
"Very important","1993","higher vocational","Male","","","","","1"
"Very important","1993","higher vocational","Female","","","","","1"
"Very important","1993","higher education","Male","","","","","1"
"Very important","1993","higher education","Female","","","","","1"
"Important","1994","in school","Female","","","","","2"
"Important","1994","inadequately","Male","","","","","2"
"Important","1994","general elemantary","Male","","","","","2"
"Important","1994","inadequately","Female","","","","","2"
"Important","1994","in school","Male","","","","","2"
"Important","1994","general elemantary","Female","","","","","2"
"Important","1994","higher vocational","Male","","","","","2"
"Important","1994","higher vocational","Female","","","","","2"
"Important","1994","higher education","Male","","","","","2"
"Important","1994","higher education","Female","","","","","2"
"Important","1994","middle vocational","Male","","","","","2"
"Important","1994","middle vocational","Female","","","","","2"
"Important","1994","vocational + Abi","Male","","","","","2"
"Important","1994","vocational + Abi","Female","","","","","2"
"Less important","1994","in school","Male","","","","","3"
"Less important","1994","in school","Female","","","","","3"
"Less important","1994","inadequately","Male","","","","","3"
"Less important","1994","inadequately","Female","","","","","3"
"Less important","1994","general elemantary","Male","","","","","3"
"Less important","1994","general elemantary","Female","","","","","3"
"Less important","1994","middle vocational","Male","","","","","3"
"Less important","1994","middle vocational","Female","","","","","3"
"Less important","1994","vocational + Abi","Male","","","","","3"
"Less important","1994","vocational + Abi","Female","","","","","3"
"Less important","1994","higher vocational","Male","","","","","3"
"Less important","1994","higher vocational","Female","","","","","3"
"Less important","1994","higher education","Male","","","","","3"
"Less important","1994","higher education","Female","","","","","3"
"Quite unimportant","1994","in school","Female","","","","","4"
"Quite unimportant","1994","inadequately","Male","","","","","4"
"Quite unimportant","1994","general elemantary","Male","","","","","4"
"Quite unimportant","1994","inadequately","Female","","","","","4"
"Quite unimportant","1994","in school","Male","","","","","4"
"Quite unimportant","1994","general elemantary","Female","","","","","4"
"Quite unimportant","1994","higher vocational","Male","","","","","4"
"Quite unimportant","1994","higher vocational","Female","","","","","4"
"Quite unimportant","1994","higher education","Male","","","","","4"
"Quite unimportant","1994","higher education","Female","","","","","4"
"Quite unimportant","1994","middle vocational","Male","","","","","4"
"Quite unimportant","1994","middle vocational","Female","","","","","4"
"Quite unimportant","1994","vocational + Abi","Male","","","","","4"
"Quite unimportant","1994","vocational + Abi","Female","","","","","4"
"Very important","1994","in school","Male","","","","","1"
"Very important","1994","in school","Female","","","","","1"
"Very important","1994","inadequately","Male","","","","","1"
"Very important","1994","inadequately","Female","","","","","1"
"Very important","1994","general elemantary","Male","","","","","1"
"Very important","1994","general elemantary","Female","","","","","1"
"Very important","1994","middle vocational","Male","","","","","1"
"Very important","1994","middle vocational","Female","","","","","1"
"Very important","1994","vocational + Abi","Male","","","","","1"
"Very important","1994","vocational + Abi","Female","","","","","1"
"Very important","1994","higher vocational","Male","","","","","1"
"Very important","1994","higher vocational","Female","","","","","1"
"Very important","1994","higher education","Male","","","","","1"
"Very important","1994","higher education","Female","","","","","1"
"Important","1995","higher vocational","Male","265","0.562336510592614","0.51709934315758","0.607573678027648","2"
"Important","1995","higher vocational","Female","144","0.501311760963363","0.442430552303455","0.560192969623271","2"
"Important","1995","in school","Female","60","0.500754491033783","0.413102336769451","0.588406645298115","2"
"Important","1995","inadequately","Male","22","","","","2"
"Important","1995","inadequately","Female","26","","","","2"
"Important","1995","general elemantary","Male","267","0.510043049367382","0.466910451289958","0.553175647444806","2"
"Important","1995","higher education","Male","519","0.523266760674477","0.491114796101894","0.55541872524706","2"
"Important","1995","higher education","Female","460","0.588375334008818","0.553882995543881","0.622867672473754","2"
"Important","1995","in school","Male","55","0.443747682334573","0.352944067785696","0.534551296883449","2"
"Important","1995","general elemantary","Female","611","0.440361987065399","0.41342795644589","0.467296017684908","2"
"Important","1995","middle vocational","Male","1660","0.525534870937861","0.507621437181604","0.543448304694119","2"
"Important","1995","middle vocational","Female","1674","0.50942920550943","0.491748444769149","0.527109966249711","2"
"Important","1995","vocational + Abi","Male","113","0.546632607313173","0.478651632369899","0.614613582256446","2"
"Important","1995","vocational + Abi","Female","97","0.531880025343747","0.461844851315762","0.601915199371733","2"
"Less important","1995","general elemantary","Male","99","0.211265810849947","0.176044689075791","0.246486932624103","3"
"Less important","1995","general elemantary","Female","365","0.300776577605193","0.275895291464446","0.325657863745939","3"
"Less important","1995","middle vocational","Male","642","0.245966761110583","0.23051744071816","0.261416081503006","3"
"Less important","1995","middle vocational","Female","703","0.259748291074309","0.244239632264825","0.275256949883792","3"
"Less important","1995","vocational + Abi","Male","31","0.146916836502366","0.0985724614620238","0.195261211542707","3"
"Less important","1995","in school","Male","13","","","","3"
"Less important","1995","in school","Female","6","","","","3"
"Less important","1995","inadequately","Male","9","","","","3"
"Less important","1995","inadequately","Female","16","","","","3"
"Less important","1995","vocational + Abi","Female","35","0.164813728631085","0.112739942977751","0.216887514284419","3"
"Less important","1995","higher vocational","Male","87","0.212868095435781","0.175542551232911","0.250193639638651","3"
"Less important","1995","higher vocational","Female","67","0.269250474402804","0.217014377830309","0.321486570975299","3"
"Less important","1995","higher education","Male","176","0.211090881144443","0.184821100382834","0.237360661906052","3"
"Less important","1995","higher education","Female","121","0.165818004551945","0.139751009903609","0.191884999200282","3"
"Quite unimportant","1995","higher vocational","Male","13","","","","4"
"Quite unimportant","1995","higher vocational","Female","7","","","","4"
"Quite unimportant","1995","in school","Female","1","","","","4"
"Quite unimportant","1995","inadequately","Male","4","","","","4"
"Quite unimportant","1995","inadequately","Female","4","","","","4"
"Quite unimportant","1995","general elemantary","Male","23","","","","4"
"Quite unimportant","1995","higher education","Male","30","0.0441399476765991","0.0309172129012269","0.0573626824519714","4"
"Quite unimportant","1995","higher education","Female","17","","","","4"
"Quite unimportant","1995","in school","Male","2","","","","4"
"Quite unimportant","1995","general elemantary","Female","138","0.138426349039415","0.11968941957625","0.15716327850258","4"
"Quite unimportant","1995","middle vocational","Male","105","0.0510821516836303","0.0431840117832153","0.0589802915840452","4"
"Quite unimportant","1995","middle vocational","Female","102","0.0475874779763606","0.0400579617147269","0.0551169942379943","4"
"Quite unimportant","1995","vocational + Abi","Male","6","","","","4"
"Quite unimportant","1995","vocational + Abi","Female","4","","","","4"
"Very important","1995","general elemantary","Male","127","0.223714259875298","0.187757472808075","0.25967104694252","1"
"Very important","1995","general elemantary","Female","191","0.120435086289993","0.102776607109625","0.138093565470361","1"
"Very important","1995","middle vocational","Male","578","0.177416216267925","0.163711733423429","0.191120699112422","1"
"Very important","1995","middle vocational","Female","592","0.1832350254399","0.16955266641908","0.196917384460721","1"
"Very important","1995","vocational + Abi","Male","56","0.256903797976631","0.1972384381573","0.316569157795961","1"
"Very important","1995","in school","Male","45","0.410711582136844","0.320796696004976","0.500626468268711","1"
"Very important","1995","in school","Female","58","0.456508682839736","0.369188645904537","0.543828719774935","1"
"Very important","1995","inadequately","Male","8","","","","1"
"Very important","1995","inadequately","Female","8","","","","1"
"Very important","1995","vocational + Abi","Female","59","0.288705923061073","0.225102098874927","0.35230974724722","1"
"Very important","1995","higher vocational","Male","97","0.175272462919701","0.140603632093072","0.209941293746329","1"
"Very important","1995","higher vocational","Female","59","0.196484223990027","0.149692477710645","0.24327597026941","1"
"Very important","1995","higher education","Male","202","0.221502410504481","0.194770740672001","0.248234080336961","1"
"Very important","1995","higher education","Female","184","0.209230945415895","0.180721911148444","0.237739979683345","1"
"Important","1996","in school","Female","","","","","2"
"Important","1996","inadequately","Male","","","","","2"
"Important","1996","inadequately","Female","","","","","2"
"Important","1996","general elemantary","Male","","","","","2"
"Important","1996","higher vocational","Male","","","","","2"
"Important","1996","higher vocational","Female","","","","","2"
"Important","1996","higher education","Male","","","","","2"
"Important","1996","higher education","Female","","","","","2"
"Important","1996","in school","Male","","","","","2"
"Important","1996","general elemantary","Female","","","","","2"
"Important","1996","middle vocational","Male","","","","","2"
"Important","1996","middle vocational","Female","","","","","2"
"Important","1996","vocational + Abi","Male","","","","","2"
"Important","1996","vocational + Abi","Female","","","","","2"
"Less important","1996","general elemantary","Male","","","","","3"
"Less important","1996","general elemantary","Female","","","","","3"
"Less important","1996","middle vocational","Male","","","","","3"
"Less important","1996","middle vocational","Female","","","","","3"
"Less important","1996","vocational + Abi","Male","","","","","3"
"Less important","1996","in school","Male","","","","","3"
"Less important","1996","in school","Female","","","","","3"
"Less important","1996","inadequately","Male","","","","","3"
"Less important","1996","inadequately","Female","","","","","3"
"Less important","1996","vocational + Abi","Female","","","","","3"
"Less important","1996","higher vocational","Male","","","","","3"
"Less important","1996","higher vocational","Female","","","","","3"
"Less important","1996","higher education","Male","","","","","3"
"Less important","1996","higher education","Female","","","","","3"
"Quite unimportant","1996","in school","Female","","","","","4"
"Quite unimportant","1996","inadequately","Male","","","","","4"
"Quite unimportant","1996","inadequately","Female","","","","","4"
"Quite unimportant","1996","general elemantary","Male","","","","","4"
"Quite unimportant","1996","higher vocational","Male","","","","","4"
"Quite unimportant","1996","higher vocational","Female","","","","","4"
"Quite unimportant","1996","higher education","Male","","","","","4"
"Quite unimportant","1996","higher education","Female","","","","","4"
"Quite unimportant","1996","in school","Male","","","","","4"
"Quite unimportant","1996","general elemantary","Female","","","","","4"
"Quite unimportant","1996","middle vocational","Male","","","","","4"
"Quite unimportant","1996","middle vocational","Female","","","","","4"
"Quite unimportant","1996","vocational + Abi","Male","","","","","4"
"Quite unimportant","1996","vocational + Abi","Female","","","","","4"
"Very important","1996","general elemantary","Male","","","","","1"
"Very important","1996","general elemantary","Female","","","","","1"
"Very important","1996","middle vocational","Male","","","","","1"
"Very important","1996","middle vocational","Female","","","","","1"
"Very important","1996","vocational + Abi","Male","","","","","1"
"Very important","1996","in school","Male","","","","","1"
"Very important","1996","in school","Female","","","","","1"
"Very important","1996","inadequately","Male","","","","","1"
"Very important","1996","inadequately","Female","","","","","1"
"Very important","1996","vocational + Abi","Female","","","","","1"
"Very important","1996","higher vocational","Male","","","","","1"
"Very important","1996","higher vocational","Female","","","","","1"
"Very important","1996","higher education","Male","","","","","1"
"Very important","1996","higher education","Female","","","","","1"
"Important","1997","higher vocational","Female","","","","","2"
"Important","1997","in school","Female","","","","","2"
"Important","1997","in school","Male","","","","","2"
"Important","1997","inadequately","Male","","","","","2"
"Important","1997","inadequately","Female","","","","","2"
"Important","1997","higher education","Male","","","","","2"
"Important","1997","higher education","Female","","","","","2"
"Important","1997","general elemantary","Male","","","","","2"
"Important","1997","general elemantary","Female","","","","","2"
"Important","1997","higher vocational","Male","","","","","2"
"Important","1997","middle vocational","Male","","","","","2"
"Important","1997","middle vocational","Female","","","","","2"
"Important","1997","vocational + Abi","Male","","","","","2"
"Important","1997","vocational + Abi","Female","","","","","2"
"Less important","1997","in school","Male","","","","","3"
"Less important","1997","in school","Female","","","","","3"
"Less important","1997","inadequately","Male","","","","","3"
"Less important","1997","inadequately","Female","","","","","3"
"Less important","1997","general elemantary","Male","","","","","3"
"Less important","1997","general elemantary","Female","","","","","3"
"Less important","1997","middle vocational","Male","","","","","3"
"Less important","1997","middle vocational","Female","","","","","3"
"Less important","1997","vocational + Abi","Male","","","","","3"
"Less important","1997","vocational + Abi","Female","","","","","3"
"Less important","1997","higher vocational","Male","","","","","3"
"Less important","1997","higher vocational","Female","","","","","3"
"Less important","1997","higher education","Male","","","","","3"
"Less important","1997","higher education","Female","","","","","3"
"Quite unimportant","1997","higher vocational","Female","","","","","4"
"Quite unimportant","1997","in school","Female","","","","","4"
"Quite unimportant","1997","in school","Male","","","","","4"
"Quite unimportant","1997","inadequately","Male","","","","","4"
"Quite unimportant","1997","inadequately","Female","","","","","4"
"Quite unimportant","1997","higher education","Male","","","","","4"
"Quite unimportant","1997","higher education","Female","","","","","4"
"Quite unimportant","1997","general elemantary","Male","","","","","4"
"Quite unimportant","1997","general elemantary","Female","","","","","4"
"Quite unimportant","1997","higher vocational","Male","","","","","4"
"Quite unimportant","1997","middle vocational","Male","","","","","4"
"Quite unimportant","1997","middle vocational","Female","","","","","4"
"Quite unimportant","1997","vocational + Abi","Male","","","","","4"
"Quite unimportant","1997","vocational + Abi","Female","","","","","4"
"Very important","1997","in school","Male","","","","","1"
"Very important","1997","in school","Female","","","","","1"
"Very important","1997","inadequately","Male","","","","","1"
"Very important","1997","inadequately","Female","","","","","1"
"Very important","1997","general elemantary","Male","","","","","1"
"Very important","1997","general elemantary","Female","","","","","1"
"Very important","1997","middle vocational","Male","","","","","1"
"Very important","1997","middle vocational","Female","","","","","1"
"Very important","1997","vocational + Abi","Male","","","","","1"
"Very important","1997","vocational + Abi","Female","","","","","1"
"Very important","1997","higher vocational","Male","","","","","1"
"Very important","1997","higher vocational","Female","","","","","1"
"Very important","1997","higher education","Male","","","","","1"
"Very important","1997","higher education","Female","","","","","1"
"Important","1998","in school","Female","","","","","2"
"Important","1998","general elemantary","Male","","","","","2"
"Important","1998","higher education","Female","","","","","2"
"Important","1998","inadequately","Male","","","","","2"
"Important","1998","higher vocational","Female","","","","","2"
"Important","1998","inadequately","Female","","","","","2"
"Important","1998","higher education","Male","","","","","2"
"Important","1998","in school","Male","","","","","2"
"Important","1998","general elemantary","Female","","","","","2"
"Important","1998","higher vocational","Male","","","","","2"
"Important","1998","middle vocational","Male","","","","","2"
"Important","1998","middle vocational","Female","","","","","2"
"Important","1998","vocational + Abi","Male","","","","","2"
"Important","1998","vocational + Abi","Female","","","","","2"
"Less important","1998","in school","Male","","","","","3"
"Less important","1998","in school","Female","","","","","3"
"Less important","1998","inadequately","Male","","","","","3"
"Less important","1998","inadequately","Female","","","","","3"
"Less important","1998","general elemantary","Male","","","","","3"
"Less important","1998","general elemantary","Female","","","","","3"
"Less important","1998","middle vocational","Male","","","","","3"
"Less important","1998","middle vocational","Female","","","","","3"
"Less important","1998","vocational + Abi","Male","","","","","3"
"Less important","1998","vocational + Abi","Female","","","","","3"
"Less important","1998","higher vocational","Male","","","","","3"
"Less important","1998","higher vocational","Female","","","","","3"
"Less important","1998","higher education","Male","","","","","3"
"Less important","1998","higher education","Female","","","","","3"
"Quite unimportant","1998","in school","Female","","","","","4"
"Quite unimportant","1998","general elemantary","Male","","","","","4"
"Quite unimportant","1998","higher education","Female","","","","","4"
"Quite unimportant","1998","inadequately","Male","","","","","4"
