"plh0106","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"Less important","1990","(2c_voc) vocational maturity certificate","Female","26","","",""
"Less important","1990","(3a) lower tertiary education","Male","38","0.217509380949701","0.154750872551975","0.280267889347426"
"Less important","1990","(3a) lower tertiary education","Female","11","","",""
"Less important","1990","(3b) higher tertiary education","Male","45","0.164978454560226","0.120706503149122","0.209250405971329"
"Less important","1990","(3b) higher tertiary education","Female","28","","",""
"Quite unimportant","1990","(0) in school","Male","","","",""
"Quite unimportant","1990","(0) in school","Female","","","",""
"Quite unimportant","1990","(1a) inadequately completed","Male","2","","",""
"Quite unimportant","1990","(1a) inadequately completed","Female","2","","",""
"Quite unimportant","1990","(1b) general elementary school","Male","23","","",""
"Quite unimportant","1990","(1b) general elementary school","Female","95","0.106382501919416","0.0872246204164698","0.125540383422363"
"Quite unimportant","1990","(1c) basic vocational qualification","Male","67","0.0472351772150941","0.0366706999285564","0.0577996545016317"
"Quite unimportant","1990","(1c) basic vocational qualification","Female","51","0.0517986477608832","0.0392438271366411","0.0643534683851253"
"Quite unimportant","1990","(2b) intermediate general qualification","Male","","","",""
"Quite unimportant","1990","(2b) intermediate general qualification","Female","8","","",""
"Quite unimportant","1990","(2a) intermediate vocational","Male","15","","",""
"Quite unimportant","1990","(2a) intermediate vocational","Female","23","","",""
"Quite unimportant","1990","(2c_gen) general maturity certificate","Male","1","","",""
"Quite unimportant","1990","(2c_gen) general maturity certificate","Female","","","",""
"Quite unimportant","1990","(2c_voc) vocational maturity certificate","Male","4","","",""
"Quite unimportant","1990","(2c_voc) vocational maturity certificate","Female","3","","",""
"Quite unimportant","1990","(3a) lower tertiary education","Male","6","","",""
"Quite unimportant","1990","(3a) lower tertiary education","Female","","","",""
"Quite unimportant","1990","(3b) higher tertiary education","Male","9","","",""
"Quite unimportant","1990","(3b) higher tertiary education","Female","5","","",""
"Very important","1991","(0) in school","Male","","","",""
"Very important","1991","(0) in school","Female","","","",""
"Very important","1991","(1a) inadequately completed","Male","","","",""
"Very important","1991","(1a) inadequately completed","Female","","","",""
"Very important","1991","(1b) general elementary school","Male","","","",""
"Very important","1991","(1b) general elementary school","Female","","","",""
"Very important","1991","(1c) basic vocational qualification","Male","","","",""
"Very important","1991","(1c) basic vocational qualification","Female","","","",""
"Very important","1991","(2b) intermediate general qualification","Male","","","",""
"Very important","1991","(2b) intermediate general qualification","Female","","","",""
"Very important","1991","(2a) intermediate vocational","Male","","","",""
"Very important","1991","(2a) intermediate vocational","Female","","","",""
"Very important","1991","(2c_gen) general maturity certificate","Male","","","",""
"Very important","1991","(2c_gen) general maturity certificate","Female","","","",""
"Very important","1991","(2c_voc) vocational maturity certificate","Male","","","",""
"Very important","1991","(2c_voc) vocational maturity certificate","Female","","","",""
"Very important","1991","(3a) lower tertiary education","Male","","","",""
"Very important","1991","(3a) lower tertiary education","Female","","","",""
"Very important","1991","(3b) higher tertiary education","Male","","","",""
"Very important","1991","(3b) higher tertiary education","Female","","","",""
"Important","1991","(0) in school","Male","","","",""
"Important","1991","(0) in school","Female","","","",""
"Important","1991","(1a) inadequately completed","Male","","","",""
"Important","1991","(1a) inadequately completed","Female","","","",""
"Important","1991","(1b) general elementary school","Male","","","",""
"Important","1991","(1b) general elementary school","Female","","","",""
"Important","1991","(1c) basic vocational qualification","Male","","","",""
"Important","1991","(1c) basic vocational qualification","Female","","","",""
"Important","1991","(2b) intermediate general qualification","Male","","","",""
"Important","1991","(2b) intermediate general qualification","Female","","","",""
"Important","1991","(2a) intermediate vocational","Male","","","",""
"Important","1991","(2a) intermediate vocational","Female","","","",""
"Important","1991","(2c_gen) general maturity certificate","Male","","","",""
"Important","1991","(2c_gen) general maturity certificate","Female","","","",""
"Important","1991","(2c_voc) vocational maturity certificate","Male","","","",""
"Important","1991","(2c_voc) vocational maturity certificate","Female","","","",""
"Important","1991","(3a) lower tertiary education","Male","","","",""
"Important","1991","(3a) lower tertiary education","Female","","","",""
"Important","1991","(3b) higher tertiary education","Male","","","",""
"Important","1991","(3b) higher tertiary education","Female","","","",""
"Less important","1991","(0) in school","Male","","","",""
"Less important","1991","(0) in school","Female","","","",""
"Less important","1991","(1a) inadequately completed","Male","","","",""
"Less important","1991","(1a) inadequately completed","Female","","","",""
"Less important","1991","(1b) general elementary school","Male","","","",""
"Less important","1991","(1b) general elementary school","Female","","","",""
"Less important","1991","(1c) basic vocational qualification","Male","","","",""
"Less important","1991","(1c) basic vocational qualification","Female","","","",""
"Less important","1991","(2b) intermediate general qualification","Male","","","",""
"Less important","1991","(2b) intermediate general qualification","Female","","","",""
"Less important","1991","(2a) intermediate vocational","Male","","","",""
"Less important","1991","(2a) intermediate vocational","Female","","","",""
"Less important","1991","(2c_gen) general maturity certificate","Male","","","",""
"Less important","1991","(2c_gen) general maturity certificate","Female","","","",""
"Less important","1991","(2c_voc) vocational maturity certificate","Male","","","",""
"Less important","1991","(2c_voc) vocational maturity certificate","Female","","","",""
"Less important","1991","(3a) lower tertiary education","Male","","","",""
"Less important","1991","(3a) lower tertiary education","Female","","","",""
"Less important","1991","(3b) higher tertiary education","Male","","","",""
"Less important","1991","(3b) higher tertiary education","Female","","","",""
"Quite unimportant","1991","(0) in school","Male","","","",""
"Quite unimportant","1991","(0) in school","Female","","","",""
"Quite unimportant","1991","(1a) inadequately completed","Male","","","",""
"Quite unimportant","1991","(1a) inadequately completed","Female","","","",""
"Quite unimportant","1991","(1b) general elementary school","Male","","","",""
"Quite unimportant","1991","(1b) general elementary school","Female","","","",""
"Quite unimportant","1991","(1c) basic vocational qualification","Male","","","",""
"Quite unimportant","1991","(1c) basic vocational qualification","Female","","","",""
"Quite unimportant","1991","(2b) intermediate general qualification","Male","","","",""
"Quite unimportant","1991","(2b) intermediate general qualification","Female","","","",""
"Quite unimportant","1991","(2a) intermediate vocational","Male","","","",""
"Quite unimportant","1991","(2a) intermediate vocational","Female","","","",""
"Quite unimportant","1991","(2c_gen) general maturity certificate","Male","","","",""
"Quite unimportant","1991","(2c_gen) general maturity certificate","Female","","","",""
"Quite unimportant","1991","(2c_voc) vocational maturity certificate","Male","","","",""
"Quite unimportant","1991","(2c_voc) vocational maturity certificate","Female","","","",""
"Quite unimportant","1991","(3a) lower tertiary education","Male","","","",""
"Quite unimportant","1991","(3a) lower tertiary education","Female","","","",""
"Quite unimportant","1991","(3b) higher tertiary education","Male","","","",""
"Quite unimportant","1991","(3b) higher tertiary education","Female","","","",""
"Very important","1992","(0) in school","Male","11","","",""
"Very important","1992","(0) in school","Female","26","","",""
"Very important","1992","(1a) inadequately completed","Male","12","","",""
"Very important","1992","(1a) inadequately completed","Female","14","","",""
"Very important","1992","(1b) general elementary school","Male","58","0.150540366855638","0.113854438238117","0.187226295473159"
"Very important","1992","(1b) general elementary school","Female","100","0.0751288147746699","0.0597048666527852","0.0905527628965546"
"Very important","1992","(1c) basic vocational qualification","Male","331","0.152047117790915","0.136530184196434","0.167564051385396"
"Very important","1992","(1c) basic vocational qualification","Female","238","0.130155839784879","0.114259021449937","0.146052658119821"
"Very important","1992","(2b) intermediate general qualification","Male","61","0.322361346310063","0.251896046408937","0.392826646211189"
"Very important","1992","(2b) intermediate general qualification","Female","79","0.231068796072307","0.183130316050357","0.279007276094258"
"Very important","1992","(2a) intermediate vocational","Male","285","0.226143926903342","0.202080662481054","0.25020719132563"
"Very important","1992","(2a) intermediate vocational","Female","301","0.201877180788223","0.180393327316249","0.223361034260196"
"Very important","1992","(2c_gen) general maturity certificate","Male","62","0.369574175995506","0.294782045295277","0.444366306695734"
"Very important","1992","(2c_gen) general maturity certificate","Female","60","0.475448162013665","0.38609637124385","0.56479995278348"
"Very important","1992","(2c_voc) vocational maturity certificate","Male","58","0.251344399785065","0.194914301355437","0.307774498214693"
"Very important","1992","(2c_voc) vocational maturity certificate","Female","69","0.330689438498542","0.264657387532718","0.396721489464367"
"Very important","1992","(3a) lower tertiary education","Male","93","0.21400123974186","0.174205453940089","0.253797025543632"
"Very important","1992","(3a) lower tertiary education","Female","116","0.263654687129207","0.222989916064391","0.304319458194022"
"Very important","1992","(3b) higher tertiary education","Male","132","0.272269133594129","0.231897692400467","0.312640574787792"
"Very important","1992","(3b) higher tertiary education","Female","86","0.27400533105179","0.222041507986022","0.325969154117559"
"Important","1992","(0) in school","Male","31","0.680126320162012","0.546779333442792","0.813473306881232"
"Important","1992","(0) in school","Female","19","","",""
"Important","1992","(1a) inadequately completed","Male","39","0.682076786066583","0.567087978379301","0.797065593753864"
"Important","1992","(1a) inadequately completed","Female","37","0.509677278035865","0.395000546350764","0.624354009720965"
"Important","1992","(1b) general elementary school","Male","201","0.543381633765081","0.492280466051603","0.594482801478558"
"Important","1992","(1b) general elementary school","Female","475","0.41801119252082","0.389150753443651","0.446871631597988"
"Important","1992","(1c) basic vocational qualification","Male","1039","0.492381154037543","0.470776340381089","0.513985967693997"
"Important","1992","(1c) basic vocational qualification","Female","908","0.505985598669509","0.482364693357357","0.529606503981661"
"Important","1992","(2b) intermediate general qualification","Male","89","0.56613954692088","0.491418746076183","0.640860347765578"
"Important","1992","(2b) intermediate general qualification","Female","161","0.544892045157208","0.488257383082208","0.601526707232208"
"Important","1992","(2a) intermediate vocational","Male","628","0.521719794672334","0.492986075558721","0.550453513785946"
"Important","1992","(2a) intermediate vocational","Female","742","0.536438484237349","0.509748559288221","0.563128409186477"
"Important","1992","(2c_gen) general maturity certificate","Male","79","0.471581676789788","0.394232535762436","0.54893081781714"
"Important","1992","(2c_gen) general maturity certificate","Female","44","0.353682793918868","0.26813923920021","0.439226348637525"
"Important","1992","(2c_voc) vocational maturity certificate","Male","116","0.486577493701717","0.421557245624209","0.551597741779225"
"Important","1992","(2c_voc) vocational maturity certificate","Female","88","0.453878088324507","0.383999327533213","0.523756849115802"
"Important","1992","(3a) lower tertiary education","Male","221","0.529901652521943","0.481472149913424","0.578331155130461"
"Important","1992","(3a) lower tertiary education","Female","255","0.523692910158924","0.477599197486147","0.569786622831701"
"Important","1992","(3b) higher tertiary education","Male","233","0.494610901589159","0.449265377289568","0.53995642588875"
"Important","1992","(3b) higher tertiary education","Female","140","0.515690884706887","0.457465693651795","0.57391607576198"
"Less important","1992","(0) in school","Male","5","","",""
"Less important","1992","(0) in school","Female","9","","",""
"Less important","1992","(1a) inadequately completed","Male","11","","",""
"Less important","1992","(1a) inadequately completed","Female","12","","",""
"Less important","1992","(1b) general elementary school","Male","84","0.243115544777791","0.19910843811199","0.287122651443592"
"Less important","1992","(1b) general elementary school","Female","396","0.355153980507563","0.327152047161027","0.383155913854098"
"Less important","1992","(1c) basic vocational qualification","Male","570","0.287912569464595","0.268345403987725","0.307479734941464"
"Less important","1992","(1c) basic vocational qualification","Female","470","0.286310867636991","0.264954316782077","0.307667418491905"
"Less important","1992","(2b) intermediate general qualification","Male","16","","",""
"Less important","1992","(2b) intermediate general qualification","Female","45","0.17793247510839","0.134436284575136","0.221428665641645"
"Less important","1992","(2a) intermediate vocational","Male","224","0.219667544705006","0.195852315579156","0.243482773830857"
"Less important","1992","(2a) intermediate vocational","Female","256","0.203727617692844","0.182170560100813","0.225284675284876"
"Less important","1992","(2c_gen) general maturity certificate","Male","18","","",""
"Less important","1992","(2c_gen) general maturity certificate","Female","12","","",""
"Less important","1992","(2c_voc) vocational maturity certificate","Male","39","0.186988178993044","0.136266844829512","0.237709513156575"
"Less important","1992","(2c_voc) vocational maturity certificate","Female","34","0.190042848942011","0.134976336293915","0.245109361590106"
"Less important","1992","(3a) lower tertiary education","Male","82","0.216641192027172","0.176667994166658","0.256614389887686"
"Less important","1992","(3a) lower tertiary education","Female","72","0.18263811994172","0.146979648401384","0.218296591482056"
"Less important","1992","(3b) higher tertiary education","Male","85","0.184554954885028","0.149370578769662","0.219739331000393"
"Less important","1992","(3b) higher tertiary education","Female","49","0.179972485195808","0.135214333641249","0.224730636750366"
"Quite unimportant","1992","(0) in school","Male","","","",""
"Quite unimportant","1992","(0) in school","Female","","","",""
"Quite unimportant","1992","(1a) inadequately completed","Male","1","","",""
"Quite unimportant","1992","(1a) inadequately completed","Female","10","","",""
"Quite unimportant","1992","(1b) general elementary school","Male","22","","",""
"Quite unimportant","1992","(1b) general elementary school","Female","151","0.151706012196948","0.13071534450399","0.172696679889905"
"Quite unimportant","1992","(1c) basic vocational qualification","Male","117","0.0676591587069475","0.0568053641643713","0.0785129532495237"
"Quite unimportant","1992","(1c) basic vocational qualification","Female","105","0.0775476939086203","0.0649115646429521","0.0901838231742884"
"Quite unimportant","1992","(2b) intermediate general qualification","Male","3","","",""
"Quite unimportant","1992","(2b) intermediate general qualification","Female","12","","",""
"Quite unimportant","1992","(2a) intermediate vocational","Male","24","","",""
"Quite unimportant","1992","(2a) intermediate vocational","Female","42","0.0579567172815841","0.0454506425360905","0.0704627920270777"
"Quite unimportant","1992","(2c_gen) general maturity certificate","Male","1","","",""
"Quite unimportant","1992","(2c_gen) general maturity certificate","Female","4","","",""
"Quite unimportant","1992","(2c_voc) vocational maturity certificate","Male","14","","",""
"Quite unimportant","1992","(2c_voc) vocational maturity certificate","Female","4","","",""
"Quite unimportant","1992","(3a) lower tertiary education","Male","12","","",""
"Quite unimportant","1992","(3a) lower tertiary education","Female","8","","",""
"Quite unimportant","1992","(3b) higher tertiary education","Male","17","","",""
"Quite unimportant","1992","(3b) higher tertiary education","Female","8","","",""
"Very important","1993","(0) in school","Male","","","",""
"Very important","1993","(0) in school","Female","","","",""
"Very important","1993","(1a) inadequately completed","Male","","","",""
"Very important","1993","(1a) inadequately completed","Female","","","",""
"Very important","1993","(1b) general elementary school","Male","","","",""
"Very important","1993","(1b) general elementary school","Female","","","",""
"Very important","1993","(1c) basic vocational qualification","Male","","","",""
"Very important","1993","(1c) basic vocational qualification","Female","","","",""
"Very important","1993","(2b) intermediate general qualification","Male","","","",""
"Very important","1993","(2b) intermediate general qualification","Female","","","",""
"Very important","1993","(2a) intermediate vocational","Male","","","",""
"Very important","1993","(2a) intermediate vocational","Female","","","",""
"Very important","1993","(2c_gen) general maturity certificate","Male","","","",""
"Very important","1993","(2c_gen) general maturity certificate","Female","","","",""
"Very important","1993","(2c_voc) vocational maturity certificate","Male","","","",""
"Very important","1993","(2c_voc) vocational maturity certificate","Female","","","",""
"Very important","1993","(3a) lower tertiary education","Male","","","",""
"Very important","1993","(3a) lower tertiary education","Female","","","",""
"Very important","1993","(3b) higher tertiary education","Male","","","",""
"Very important","1993","(3b) higher tertiary education","Female","","","",""
"Important","1993","(0) in school","Male","","","",""
"Important","1993","(0) in school","Female","","","",""
"Important","1993","(1a) inadequately completed","Male","","","",""
"Important","1993","(1a) inadequately completed","Female","","","",""
"Important","1993","(1b) general elementary school","Male","","","",""
"Important","1993","(1b) general elementary school","Female","","","",""
"Important","1993","(1c) basic vocational qualification","Male","","","",""
"Important","1993","(1c) basic vocational qualification","Female","","","",""
"Important","1993","(2b) intermediate general qualification","Male","","","",""
"Important","1993","(2b) intermediate general qualification","Female","","","",""
"Important","1993","(2a) intermediate vocational","Male","","","",""
"Important","1993","(2a) intermediate vocational","Female","","","",""
"Important","1993","(2c_gen) general maturity certificate","Male","","","",""
"Important","1993","(2c_gen) general maturity certificate","Female","","","",""
"Important","1993","(2c_voc) vocational maturity certificate","Male","","","",""
"Important","1993","(2c_voc) vocational maturity certificate","Female","","","",""
"Important","1993","(3a) lower tertiary education","Male","","","",""
"Important","1993","(3a) lower tertiary education","Female","","","",""
"Important","1993","(3b) higher tertiary education","Male","","","",""
"Important","1993","(3b) higher tertiary education","Female","","","",""
"Less important","1993","(0) in school","Male","","","",""
"Less important","1993","(0) in school","Female","","","",""
"Less important","1993","(1a) inadequately completed","Male","","","",""
"Less important","1993","(1a) inadequately completed","Female","","","",""
"Less important","1993","(1b) general elementary school","Male","","","",""
"Less important","1993","(1b) general elementary school","Female","","","",""
"Less important","1993","(1c) basic vocational qualification","Male","","","",""
"Less important","1993","(1c) basic vocational qualification","Female","","","",""
"Less important","1993","(2b) intermediate general qualification","Male","","","",""
"Less important","1993","(2b) intermediate general qualification","Female","","","",""
"Less important","1993","(2a) intermediate vocational","Male","","","",""
"Less important","1993","(2a) intermediate vocational","Female","","","",""
"Less important","1993","(2c_gen) general maturity certificate","Male","","","",""
"Less important","1993","(2c_gen) general maturity certificate","Female","","","",""
"Less important","1993","(2c_voc) vocational maturity certificate","Male","","","",""
"Less important","1993","(2c_voc) vocational maturity certificate","Female","","","",""
"Less important","1993","(3a) lower tertiary education","Male","","","",""
"Less important","1993","(3a) lower tertiary education","Female","","","",""
"Less important","1993","(3b) higher tertiary education","Male","","","",""
"Less important","1993","(3b) higher tertiary education","Female","","","",""
"Quite unimportant","1993","(0) in school","Male","","","",""
"Quite unimportant","1993","(0) in school","Female","","","",""
"Quite unimportant","1993","(1a) inadequately completed","Male","","","",""
"Quite unimportant","1993","(1a) inadequately completed","Female","","","",""
"Quite unimportant","1993","(1b) general elementary school","Male","","","",""
"Quite unimportant","1993","(1b) general elementary school","Female","","","",""
"Quite unimportant","1993","(1c) basic vocational qualification","Male","","","",""
"Quite unimportant","1993","(1c) basic vocational qualification","Female","","","",""
"Quite unimportant","1993","(2b) intermediate general qualification","Male","","","",""
"Quite unimportant","1993","(2b) intermediate general qualification","Female","","","",""
"Quite unimportant","1993","(2a) intermediate vocational","Male","","","",""
"Quite unimportant","1993","(2a) intermediate vocational","Female","","","",""
"Quite unimportant","1993","(2c_gen) general maturity certificate","Male","","","",""
"Quite unimportant","1993","(2c_gen) general maturity certificate","Female","","","",""
"Quite unimportant","1993","(2c_voc) vocational maturity certificate","Male","","","",""
"Quite unimportant","1993","(2c_voc) vocational maturity certificate","Female","","","",""
"Quite unimportant","1993","(3a) lower tertiary education","Male","","","",""
"Quite unimportant","1993","(3a) lower tertiary education","Female","","","",""
"Quite unimportant","1993","(3b) higher tertiary education","Male","","","",""
"Quite unimportant","1993","(3b) higher tertiary education","Female","","","",""
"Very important","1994","(0) in school","Male","","","",""
"Very important","1994","(0) in school","Female","","","",""
"Very important","1994","(1a) inadequately completed","Male","","","",""
"Very important","1994","(1a) inadequately completed","Female","","","",""
"Very important","1994","(1b) general elementary school","Male","","","",""
"Very important","1994","(1b) general elementary school","Female","","","",""
"Very important","1994","(1c) basic vocational qualification","Male","","","",""
"Very important","1994","(1c) basic vocational qualification","Female","","","",""
"Very important","1994","(2b) intermediate general qualification","Male","","","",""
"Very important","1994","(2b) intermediate general qualification","Female","","","",""
"Very important","1994","(2a) intermediate vocational","Male","","","",""
"Very important","1994","(2a) intermediate vocational","Female","","","",""
"Very important","1994","(2c_gen) general maturity certificate","Male","","","",""
"Very important","1994","(2c_gen) general maturity certificate","Female","","","",""
"Very important","1994","(2c_voc) vocational maturity certificate","Male","","","",""
"Very important","1994","(2c_voc) vocational maturity certificate","Female","","","",""
"Very important","1994","(3a) lower tertiary education","Male","","","",""
"Very important","1994","(3a) lower tertiary education","Female","","","",""
"Very important","1994","(3b) higher tertiary education","Male","","","",""
"Very important","1994","(3b) higher tertiary education","Female","","","",""
"Important","1994","(0) in school","Male","","","",""
"Important","1994","(0) in school","Female","","","",""
"Important","1994","(1a) inadequately completed","Male","","","",""
"Important","1994","(1a) inadequately completed","Female","","","",""
"Important","1994","(1b) general elementary school","Male","","","",""
"Important","1994","(1b) general elementary school","Female","","","",""
"Important","1994","(1c) basic vocational qualification","Male","","","",""
"Important","1994","(1c) basic vocational qualification","Female","","","",""
"Important","1994","(2b) intermediate general qualification","Male","","","",""
"Important","1994","(2b) intermediate general qualification","Female","","","",""
"Important","1994","(2a) intermediate vocational","Male","","","",""
"Important","1994","(2a) intermediate vocational","Female","","","",""
"Important","1994","(2c_gen) general maturity certificate","Male","","","",""
"Important","1994","(2c_gen) general maturity certificate","Female","","","",""
"Important","1994","(2c_voc) vocational maturity certificate","Male","","","",""
"Important","1994","(2c_voc) vocational maturity certificate","Female","","","",""
"Important","1994","(3a) lower tertiary education","Male","","","",""
"Important","1994","(3a) lower tertiary education","Female","","","",""
"Important","1994","(3b) higher tertiary education","Male","","","",""
"Important","1994","(3b) higher tertiary education","Female","","","",""
"Less important","1994","(0) in school","Male","","","",""
"Less important","1994","(0) in school","Female","","","",""
"Less important","1994","(1a) inadequately completed","Male","","","",""
"Less important","1994","(1a) inadequately completed","Female","","","",""
"Less important","1994","(1b) general elementary school","Male","","","",""
"Less important","1994","(1b) general elementary school","Female","","","",""
"Less important","1994","(1c) basic vocational qualification","Male","","","",""
"Less important","1994","(1c) basic vocational qualification","Female","","","",""
"Less important","1994","(2b) intermediate general qualification","Male","","","",""
"Less important","1994","(2b) intermediate general qualification","Female","","","",""
"Less important","1994","(2a) intermediate vocational","Male","","","",""
"Less important","1994","(2a) intermediate vocational","Female","","","",""
"Less important","1994","(2c_gen) general maturity certificate","Male","","","",""
"Less important","1994","(2c_gen) general maturity certificate","Female","","","",""
"Less important","1994","(2c_voc) vocational maturity certificate","Male","","","",""
"Less important","1994","(2c_voc) vocational maturity certificate","Female","","","",""
"Less important","1994","(3a) lower tertiary education","Male","","","",""
"Less important","1994","(3a) lower tertiary education","Female","","","",""
"Less important","1994","(3b) higher tertiary education","Male","","","",""
"Less important","1994","(3b) higher tertiary education","Female","","","",""
"Quite unimportant","1994","(0) in school","Male","","","",""
"Quite unimportant","1994","(0) in school","Female","","","",""
"Quite unimportant","1994","(1a) inadequately completed","Male","","","",""
"Quite unimportant","1994","(1a) inadequately completed","Female","","","",""
"Quite unimportant","1994","(1b) general elementary school","Male","","","",""
"Quite unimportant","1994","(1b) general elementary school","Female","","","",""
"Quite unimportant","1994","(1c) basic vocational qualification","Male","","","",""
"Quite unimportant","1994","(1c) basic vocational qualification","Female","","","",""
"Quite unimportant","1994","(2b) intermediate general qualification","Male","","","",""
"Quite unimportant","1994","(2b) intermediate general qualification","Female","","","",""
"Quite unimportant","1994","(2a) intermediate vocational","Male","","","",""
"Quite unimportant","1994","(2a) intermediate vocational","Female","","","",""
"Quite unimportant","1994","(2c_gen) general maturity certificate","Male","","","",""
"Quite unimportant","1994","(2c_gen) general maturity certificate","Female","","","",""
"Quite unimportant","1994","(2c_voc) vocational maturity certificate","Male","","","",""
"Quite unimportant","1994","(2c_voc) vocational maturity certificate","Female","","","",""
"Quite unimportant","1994","(3a) lower tertiary education","Male","","","",""
"Quite unimportant","1994","(3a) lower tertiary education","Female","","","",""
"Quite unimportant","1994","(3b) higher tertiary education","Male","","","",""
"Quite unimportant","1994","(3b) higher tertiary education","Female","","","",""
"Very important","1995","(0) in school","Male","42","0.41600470487136","0.321727383051036","0.510282026691685"
"Very important","1995","(0) in school","Female","51","0.440492499747992","0.349361133618946","0.531623865877038"
"Very important","1995","(1a) inadequately completed","Male","15","","",""
"Very important","1995","(1a) inadequately completed","Female","15","","",""
"Very important","1995","(1b) general elementary school","Male","69","0.167178914260711","0.13009889964094","0.204258928880482"
