"plh0106","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Important","1990","1-pers.-HH","(2c_voc) vocational maturity certificate","21","","",""
"Important","1990","1-pers.-HH","(3a) lower tertiary education","21","","",""
"Important","1990","1-pers.-HH","(3b) higher tertiary education","44","0.599878225695717","0.48510866662832","0.714647784763114"
"Important","1990","(Married) couple without C. ","(0) in school","","","",""
"Important","1990","(Married) couple without C. ","(1a) inadequately completed","5","","",""
"Important","1990","(Married) couple without C. ","(1b) general elementary school","196","0.506494381174379","0.457064998950734","0.555923763398025"
"Important","1990","(Married) couple without C. ","(1c) basic vocational qualification","411","0.475707983470204","0.442035389090095","0.509380577850314"
"Important","1990","(Married) couple without C. ","(2b) intermediate general qualification","26","","",""
"Important","1990","(Married) couple without C. ","(2a) intermediate vocational","213","0.593442600998022","0.542702989804207","0.644182212191837"
"Important","1990","(Married) couple without C. ","(2c_gen) general maturity certificate","19","","",""
"Important","1990","(Married) couple without C. ","(2c_voc) vocational maturity certificate","49","0.485195739952725","0.388205605647191","0.582185874258259"
"Important","1990","(Married) couple without C. ","(3a) lower tertiary education","44","0.599175440870689","0.488265206467339","0.710085675274038"
"Important","1990","(Married) couple without C. ","(3b) higher tertiary education","56","0.485773542506681","0.394821337158953","0.576725747854409"
"Important","1990","Single parent ","(0) in school","3","","",""
"Important","1990","Single parent ","(1a) inadequately completed","3","","",""
"Important","1990","Single parent ","(1b) general elementary school","36","0.419735690686782","0.315431983478022","0.524039397895542"
"Important","1990","Single parent ","(1c) basic vocational qualification","79","0.622732789267656","0.540045924941822","0.705419653593489"
"Important","1990","Single parent ","(2b) intermediate general qualification","9","","",""
"Important","1990","Single parent ","(2a) intermediate vocational","14","","",""
"Important","1990","Single parent ","(2c_gen) general maturity certificate","12","","",""
"Important","1990","Single parent ","(2c_voc) vocational maturity certificate","6","","",""
"Important","1990","Single parent ","(3a) lower tertiary education","3","","",""
"Important","1990","Single parent ","(3b) higher tertiary education","10","","",""
"Important","1990","Couple + C. LE 16 ","(0) in school","","","",""
"Important","1990","Couple + C. LE 16 ","(1a) inadequately completed","10","","",""
"Important","1990","Couple + C. LE 16 ","(1b) general elementary school","88","0.581705269357348","0.502501171332173","0.660909367382523"
"Important","1990","Couple + C. LE 16 ","(1c) basic vocational qualification","380","0.604941960231701","0.566888796570256","0.642995123893147"
"Important","1990","Couple + C. LE 16 ","(2b) intermediate general qualification","16","","",""
"Important","1990","Couple + C. LE 16 ","(2a) intermediate vocational","204","0.553813134075865","0.501585724517594","0.606040543634136"
"Important","1990","Couple + C. LE 16 ","(2c_gen) general maturity certificate","11","","",""
"Important","1990","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","44","0.693732001322628","0.58080318432283","0.806660818322425"
"Important","1990","Couple + C. LE 16 ","(3a) lower tertiary education","28","","",""
"Important","1990","Couple + C. LE 16 ","(3b) higher tertiary education","66","0.548438422246839","0.46084738369489","0.636029460798789"
"Important","1990","Couple + C. GT 16 ","(0) in school","26","","",""
"Important","1990","Couple + C. GT 16 ","(1a) inadequately completed","9","","",""
"Important","1990","Couple + C. GT 16 ","(1b) general elementary school","166","0.56019772734483","0.503363012317112","0.617032442372548"
"Important","1990","Couple + C. GT 16 ","(1c) basic vocational qualification","295","0.533941155740977","0.49255090407226","0.575331407409694"
"Important","1990","Couple + C. GT 16 ","(2b) intermediate general qualification","48","0.462242217961905","0.364523840519142","0.559960595404667"
"Important","1990","Couple + C. GT 16 ","(2a) intermediate vocational","120","0.540091344886168","0.473626711182783","0.606555978589552"
"Important","1990","Couple + C. GT 16 ","(2c_gen) general maturity certificate","52","0.483627495094673","0.389812580302529","0.577442409886817"
"Important","1990","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","27","","",""
"Important","1990","Couple + C. GT 16 ","(3a) lower tertiary education","22","","",""
"Important","1990","Couple + C. GT 16 ","(3b) higher tertiary education","30","0.4948124142765","0.36934533104186","0.62027949751114"
"Important","1990","Couple + C. LE and GT 16","(0) in school","19","","",""
"Important","1990","Couple + C. LE and GT 16","(1a) inadequately completed","2","","",""
"Important","1990","Couple + C. LE and GT 16","(1b) general elementary school","50","0.524971623539577","0.421801362930794","0.62814188414836"
"Important","1990","Couple + C. LE and GT 16","(1c) basic vocational qualification","94","0.610143129823631","0.533113787601228","0.687172472046034"
"Important","1990","Couple + C. LE and GT 16","(2b) intermediate general qualification","13","","",""
"Important","1990","Couple + C. LE and GT 16","(2a) intermediate vocational","32","0.492740445980966","0.369287334518589","0.616193557443343"
"Important","1990","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","6","","",""
"Important","1990","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","6","","",""
"Important","1990","Couple + C. LE and GT 16","(3a) lower tertiary education","3","","",""
"Important","1990","Couple + C. LE and GT 16","(3b) higher tertiary education","11","","",""
"Less important","1990","1-pers.-HH","(0) in school","","","",""
"Less important","1990","1-pers.-HH","(1a) inadequately completed","","","",""
"Less important","1990","1-pers.-HH","(1b) general elementary school","86","0.386012859143902","0.321387887104466","0.450637831183338"
"Less important","1990","1-pers.-HH","(1c) basic vocational qualification","77","0.263652455240051","0.212676605473183","0.314628305006919"
"Less important","1990","1-pers.-HH","(2b) intermediate general qualification","7","","",""
"Less important","1990","1-pers.-HH","(2a) intermediate vocational","40","0.292832626743492","0.220726326122336","0.364938927364648"
"Less important","1990","1-pers.-HH","(2c_gen) general maturity certificate","2","","",""
"Less important","1990","1-pers.-HH","(2c_voc) vocational maturity certificate","8","","",""
"Less important","1990","1-pers.-HH","(3a) lower tertiary education","4","","",""
"Less important","1990","1-pers.-HH","(3b) higher tertiary education","2","","",""
"Less important","1990","(Married) couple without C. ","(0) in school","","","",""
"Less important","1990","(Married) couple without C. ","(1a) inadequately completed","6","","",""
"Less important","1990","(Married) couple without C. ","(1b) general elementary school","119","0.294706567086268","0.249631991866261","0.339781142306275"
"Less important","1990","(Married) couple without C. ","(1c) basic vocational qualification","259","0.325565528163757","0.293971221905498","0.357159834422017"
"Less important","1990","(Married) couple without C. ","(2b) intermediate general qualification","16","","",""
"Less important","1990","(Married) couple without C. ","(2a) intermediate vocational","67","0.202542793755819","0.161027421913713","0.244058165597924"
"Less important","1990","(Married) couple without C. ","(2c_gen) general maturity certificate","6","","",""
"Less important","1990","(Married) couple without C. ","(2c_voc) vocational maturity certificate","33","0.32292930734415","0.232185135095332","0.413673479592968"
"Less important","1990","(Married) couple without C. ","(3a) lower tertiary education","14","","",""
"Less important","1990","(Married) couple without C. ","(3b) higher tertiary education","19","","",""
"Less important","1990","Single parent ","(0) in school","1","","",""
"Less important","1990","Single parent ","(1a) inadequately completed","1","","",""
"Less important","1990","Single parent ","(1b) general elementary school","29","","",""
"Less important","1990","Single parent ","(1c) basic vocational qualification","29","","",""
"Less important","1990","Single parent ","(2b) intermediate general qualification","11","","",""
"Less important","1990","Single parent ","(2a) intermediate vocational","16","","",""
"Less important","1990","Single parent ","(2c_gen) general maturity certificate","1","","",""
"Less important","1990","Single parent ","(2c_voc) vocational maturity certificate","1","","",""
"Less important","1990","Single parent ","(3a) lower tertiary education","","","",""
"Less important","1990","Single parent ","(3b) higher tertiary education","4","","",""
"Less important","1990","Couple + C. LE 16 ","(0) in school","","","",""
"Less important","1990","Couple + C. LE 16 ","(1a) inadequately completed","7","","",""
"Less important","1990","Couple + C. LE 16 ","(1b) general elementary school","33","0.236713899326029","0.168462664440527","0.304965134211532"
"Less important","1990","Couple + C. LE 16 ","(1c) basic vocational qualification","155","0.249701437230326","0.216009107646143","0.283393766814508"
"Less important","1990","Couple + C. LE 16 ","(2b) intermediate general qualification","8","","",""
"Less important","1990","Couple + C. LE 16 ","(2a) intermediate vocational","71","0.222902468438036","0.179175066681229","0.266629870194843"
"Less important","1990","Couple + C. LE 16 ","(2c_gen) general maturity certificate","6","","",""
"Less important","1990","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","8","","",""
"Less important","1990","Couple + C. LE 16 ","(3a) lower tertiary education","18","","",""
"Less important","1990","Couple + C. LE 16 ","(3b) higher tertiary education","21","","",""
"Less important","1990","Couple + C. GT 16 ","(0) in school","4","","",""
"Less important","1990","Couple + C. GT 16 ","(1a) inadequately completed","2","","",""
"Less important","1990","Couple + C. GT 16 ","(1b) general elementary school","72","0.249826902493981","0.200257392560483","0.299396412427479"
"Less important","1990","Couple + C. GT 16 ","(1c) basic vocational qualification","154","0.272879643301149","0.235920685797399","0.3098386008049"
"Less important","1990","Couple + C. GT 16 ","(2b) intermediate general qualification","9","","",""
"Less important","1990","Couple + C. GT 16 ","(2a) intermediate vocational","45","0.239028690619089","0.18215251674813","0.295904864490048"
"Less important","1990","Couple + C. GT 16 ","(2c_gen) general maturity certificate","7","","",""
"Less important","1990","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","11","","",""
"Less important","1990","Couple + C. GT 16 ","(3a) lower tertiary education","9","","",""
"Less important","1990","Couple + C. GT 16 ","(3b) higher tertiary education","19","","",""
"Less important","1990","Couple + C. LE and GT 16","(0) in school","3","","",""
"Less important","1990","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"Less important","1990","Couple + C. LE and GT 16","(1b) general elementary school","18","","",""
"Less important","1990","Couple + C. LE and GT 16","(1c) basic vocational qualification","35","0.222753074174718","0.157035868269226","0.288470280080211"
"Less important","1990","Couple + C. LE and GT 16","(2b) intermediate general qualification","8","","",""
"Less important","1990","Couple + C. LE and GT 16","(2a) intermediate vocational","11","","",""
"Less important","1990","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","1","","",""
"Less important","1990","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"Less important","1990","Couple + C. LE and GT 16","(3a) lower tertiary education","4","","",""
"Less important","1990","Couple + C. LE and GT 16","(3b) higher tertiary education","3","","",""
"Quite unimportant","1990","1-pers.-HH","(0) in school","","","",""
"Quite unimportant","1990","1-pers.-HH","(1a) inadequately completed","1","","",""
"Quite unimportant","1990","1-pers.-HH","(1b) general elementary school","36","0.174092060963328","0.12375647276575","0.224427649160907"
"Quite unimportant","1990","1-pers.-HH","(1c) basic vocational qualification","17","","",""
"Quite unimportant","1990","1-pers.-HH","(2b) intermediate general qualification","4","","",""
"Quite unimportant","1990","1-pers.-HH","(2a) intermediate vocational","10","","",""
"Quite unimportant","1990","1-pers.-HH","(2c_gen) general maturity certificate","","","",""
"Quite unimportant","1990","1-pers.-HH","(2c_voc) vocational maturity certificate","2","","",""
"Quite unimportant","1990","1-pers.-HH","(3a) lower tertiary education","1","","",""
"Quite unimportant","1990","1-pers.-HH","(3b) higher tertiary education","1","","",""
"Quite unimportant","1990","(Married) couple without C. ","(0) in school","","","",""
"Quite unimportant","1990","(Married) couple without C. ","(1a) inadequately completed","","","",""
"Quite unimportant","1990","(Married) couple without C. ","(1b) general elementary school","36","0.096084382581148","0.0669475617951064","0.125221203367189"
"Quite unimportant","1990","(Married) couple without C. ","(1c) basic vocational qualification","53","0.0641043096375775","0.0475893668315304","0.0806192524436246"
"Quite unimportant","1990","(Married) couple without C. ","(2b) intermediate general qualification","2","","",""
"Quite unimportant","1990","(Married) couple without C. ","(2a) intermediate vocational","10","","",""
"Quite unimportant","1990","(Married) couple without C. ","(2c_gen) general maturity certificate","","","",""
"Quite unimportant","1990","(Married) couple without C. ","(2c_voc) vocational maturity certificate","1","","",""
"Quite unimportant","1990","(Married) couple without C. ","(3a) lower tertiary education","3","","",""
"Quite unimportant","1990","(Married) couple without C. ","(3b) higher tertiary education","8","","",""
"Quite unimportant","1990","Single parent ","(0) in school","","","",""
"Quite unimportant","1990","Single parent ","(1a) inadequately completed","","","",""
"Quite unimportant","1990","Single parent ","(1b) general elementary school","4","","",""
"Quite unimportant","1990","Single parent ","(1c) basic vocational qualification","4","","",""
"Quite unimportant","1990","Single parent ","(2b) intermediate general qualification","","","",""
"Quite unimportant","1990","Single parent ","(2a) intermediate vocational","2","","",""
"Quite unimportant","1990","Single parent ","(2c_gen) general maturity certificate","1","","",""
"Quite unimportant","1990","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Quite unimportant","1990","Single parent ","(3a) lower tertiary education","1","","",""
"Quite unimportant","1990","Single parent ","(3b) higher tertiary education","1","","",""
"Quite unimportant","1990","Couple + C. LE 16 ","(0) in school","","","",""
"Quite unimportant","1990","Couple + C. LE 16 ","(1a) inadequately completed","1","","",""
"Quite unimportant","1990","Couple + C. LE 16 ","(1b) general elementary school","2","","",""
"Quite unimportant","1990","Couple + C. LE 16 ","(1c) basic vocational qualification","9","","",""
"Quite unimportant","1990","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Quite unimportant","1990","Couple + C. LE 16 ","(2a) intermediate vocational","6","","",""
"Quite unimportant","1990","Couple + C. LE 16 ","(2c_gen) general maturity certificate","","","",""
"Quite unimportant","1990","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","","","",""
"Quite unimportant","1990","Couple + C. LE 16 ","(3a) lower tertiary education","1","","",""
"Quite unimportant","1990","Couple + C. LE 16 ","(3b) higher tertiary education","3","","",""
"Quite unimportant","1990","Couple + C. GT 16 ","(0) in school","","","",""
"Quite unimportant","1990","Couple + C. GT 16 ","(1a) inadequately completed","1","","",""
"Quite unimportant","1990","Couple + C. GT 16 ","(1b) general elementary school","16","","",""
"Quite unimportant","1990","Couple + C. GT 16 ","(1c) basic vocational qualification","19","","",""
"Quite unimportant","1990","Couple + C. GT 16 ","(2b) intermediate general qualification","1","","",""
"Quite unimportant","1990","Couple + C. GT 16 ","(2a) intermediate vocational","6","","",""
"Quite unimportant","1990","Couple + C. GT 16 ","(2c_gen) general maturity certificate","","","",""
"Quite unimportant","1990","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","4","","",""
"Quite unimportant","1990","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Quite unimportant","1990","Couple + C. GT 16 ","(3b) higher tertiary education","1","","",""
"Quite unimportant","1990","Couple + C. LE and GT 16","(0) in school","","","",""
"Quite unimportant","1990","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"Quite unimportant","1990","Couple + C. LE and GT 16","(1b) general elementary school","5","","",""
"Quite unimportant","1990","Couple + C. LE and GT 16","(1c) basic vocational qualification","4","","",""
"Quite unimportant","1990","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"Quite unimportant","1990","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"Quite unimportant","1990","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","",""
"Quite unimportant","1990","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"Quite unimportant","1990","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Quite unimportant","1990","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"Very important","1991","1-pers.-HH","(0) in school","","","",""
"Very important","1991","1-pers.-HH","(1a) inadequately completed","","","",""
"Very important","1991","1-pers.-HH","(1b) general elementary school","","","",""
"Very important","1991","1-pers.-HH","(1c) basic vocational qualification","","","",""
"Very important","1991","1-pers.-HH","(2b) intermediate general qualification","","","",""
"Very important","1991","1-pers.-HH","(2a) intermediate vocational","","","",""
"Very important","1991","1-pers.-HH","(2c_gen) general maturity certificate","","","",""
"Very important","1991","1-pers.-HH","(2c_voc) vocational maturity certificate","","","",""
"Very important","1991","1-pers.-HH","(3a) lower tertiary education","","","",""
"Very important","1991","1-pers.-HH","(3b) higher tertiary education","","","",""
"Very important","1991","(Married) couple without C. ","(0) in school","","","",""
"Very important","1991","(Married) couple without C. ","(1a) inadequately completed","","","",""
"Very important","1991","(Married) couple without C. ","(1b) general elementary school","","","",""
"Very important","1991","(Married) couple without C. ","(1c) basic vocational qualification","","","",""
"Very important","1991","(Married) couple without C. ","(2b) intermediate general qualification","","","",""
"Very important","1991","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"Very important","1991","(Married) couple without C. ","(2c_gen) general maturity certificate","","","",""
"Very important","1991","(Married) couple without C. ","(2c_voc) vocational maturity certificate","","","",""
"Very important","1991","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"Very important","1991","(Married) couple without C. ","(3b) higher tertiary education","","","",""
"Very important","1991","Single parent ","(0) in school","","","",""
"Very important","1991","Single parent ","(1a) inadequately completed","","","",""
"Very important","1991","Single parent ","(1b) general elementary school","","","",""
"Very important","1991","Single parent ","(1c) basic vocational qualification","","","",""
"Very important","1991","Single parent ","(2b) intermediate general qualification","","","",""
"Very important","1991","Single parent ","(2a) intermediate vocational","","","",""
"Very important","1991","Single parent ","(2c_gen) general maturity certificate","","","",""
"Very important","1991","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Very important","1991","Single parent ","(3a) lower tertiary education","","","",""
"Very important","1991","Single parent ","(3b) higher tertiary education","","","",""
"Very important","1991","Couple + C. LE 16 ","(0) in school","","","",""
"Very important","1991","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"Very important","1991","Couple + C. LE 16 ","(1b) general elementary school","","","",""
"Very important","1991","Couple + C. LE 16 ","(1c) basic vocational qualification","","","",""
"Very important","1991","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Very important","1991","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"Very important","1991","Couple + C. LE 16 ","(2c_gen) general maturity certificate","","","",""
"Very important","1991","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","","","",""
"Very important","1991","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Very important","1991","Couple + C. LE 16 ","(3b) higher tertiary education","","","",""
"Very important","1991","Couple + C. GT 16 ","(0) in school","","","",""
"Very important","1991","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"Very important","1991","Couple + C. GT 16 ","(1b) general elementary school","","","",""
"Very important","1991","Couple + C. GT 16 ","(1c) basic vocational qualification","","","",""
"Very important","1991","Couple + C. GT 16 ","(2b) intermediate general qualification","","","",""
"Very important","1991","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"Very important","1991","Couple + C. GT 16 ","(2c_gen) general maturity certificate","","","",""
"Very important","1991","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"Very important","1991","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Very important","1991","Couple + C. GT 16 ","(3b) higher tertiary education","","","",""
"Very important","1991","Couple + C. LE and GT 16","(0) in school","","","",""
"Very important","1991","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"Very important","1991","Couple + C. LE and GT 16","(1b) general elementary school","","","",""
"Very important","1991","Couple + C. LE and GT 16","(1c) basic vocational qualification","","","",""
"Very important","1991","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"Very important","1991","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"Very important","1991","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","",""
"Very important","1991","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"Very important","1991","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Very important","1991","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"Important","1991","1-pers.-HH","(0) in school","","","",""
"Important","1991","1-pers.-HH","(1a) inadequately completed","","","",""
"Important","1991","1-pers.-HH","(1b) general elementary school","","","",""
"Important","1991","1-pers.-HH","(1c) basic vocational qualification","","","",""
"Important","1991","1-pers.-HH","(2b) intermediate general qualification","","","",""
"Important","1991","1-pers.-HH","(2a) intermediate vocational","","","",""
"Important","1991","1-pers.-HH","(2c_gen) general maturity certificate","","","",""
"Important","1991","1-pers.-HH","(2c_voc) vocational maturity certificate","","","",""
"Important","1991","1-pers.-HH","(3a) lower tertiary education","","","",""
"Important","1991","1-pers.-HH","(3b) higher tertiary education","","","",""
"Important","1991","(Married) couple without C. ","(0) in school","","","",""
"Important","1991","(Married) couple without C. ","(1a) inadequately completed","","","",""
"Important","1991","(Married) couple without C. ","(1b) general elementary school","","","",""
"Important","1991","(Married) couple without C. ","(1c) basic vocational qualification","","","",""
"Important","1991","(Married) couple without C. ","(2b) intermediate general qualification","","","",""
"Important","1991","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"Important","1991","(Married) couple without C. ","(2c_gen) general maturity certificate","","","",""
"Important","1991","(Married) couple without C. ","(2c_voc) vocational maturity certificate","","","",""
"Important","1991","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"Important","1991","(Married) couple without C. ","(3b) higher tertiary education","","","",""
"Important","1991","Single parent ","(0) in school","","","",""
"Important","1991","Single parent ","(1a) inadequately completed","","","",""
"Important","1991","Single parent ","(1b) general elementary school","","","",""
"Important","1991","Single parent ","(1c) basic vocational qualification","","","",""
"Important","1991","Single parent ","(2b) intermediate general qualification","","","",""
"Important","1991","Single parent ","(2a) intermediate vocational","","","",""
"Important","1991","Single parent ","(2c_gen) general maturity certificate","","","",""
"Important","1991","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Important","1991","Single parent ","(3a) lower tertiary education","","","",""
"Important","1991","Single parent ","(3b) higher tertiary education","","","",""
"Important","1991","Couple + C. LE 16 ","(0) in school","","","",""
"Important","1991","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"Important","1991","Couple + C. LE 16 ","(1b) general elementary school","","","",""
"Important","1991","Couple + C. LE 16 ","(1c) basic vocational qualification","","","",""
"Important","1991","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Important","1991","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"Important","1991","Couple + C. LE 16 ","(2c_gen) general maturity certificate","","","",""
"Important","1991","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","","","",""
"Important","1991","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Important","1991","Couple + C. LE 16 ","(3b) higher tertiary education","","","",""
"Important","1991","Couple + C. GT 16 ","(0) in school","","","",""
"Important","1991","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"Important","1991","Couple + C. GT 16 ","(1b) general elementary school","","","",""
"Important","1991","Couple + C. GT 16 ","(1c) basic vocational qualification","","","",""
