"plh0106","year","migback","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Very important","1992","no migration background","East Germany","866","0.211947571036926","0.198963661620031","0.22493148045382","1"
"Very important","1992","direct migration background","West Germany","89","0.216872246993218","0.17782912806643","0.255915365920006","1"
"Very important","1992","direct migration background","East Germany","23","","","","1"
"Very important","1992","indirect migration background","West Germany","18","","","","1"
"Very important","1992","indirect migration background","East Germany","2","","","","1"
"Important","1993","no migration background","West Germany","","","","","2"
"Important","1993","no migration background","East Germany","","","","","2"
"Important","1993","direct migration background","West Germany","","","","","2"
"Important","1993","direct migration background","East Germany","","","","","2"
"Important","1993","indirect migration background","West Germany","","","","","2"
"Important","1993","indirect migration background","East Germany","","","","","2"
"Less important","1993","no migration background","East Germany","","","","","3"
"Less important","1993","no migration background","West Germany","","","","","3"
"Less important","1993","direct migration background","West Germany","","","","","3"
"Less important","1993","direct migration background","East Germany","","","","","3"
"Less important","1993","indirect migration background","West Germany","","","","","3"
"Less important","1993","indirect migration background","East Germany","","","","","3"
"Quite unimportant","1993","no migration background","West Germany","","","","","4"
"Quite unimportant","1993","no migration background","East Germany","","","","","4"
"Quite unimportant","1993","direct migration background","West Germany","","","","","4"
"Quite unimportant","1993","direct migration background","East Germany","","","","","4"
"Quite unimportant","1993","indirect migration background","West Germany","","","","","4"
"Quite unimportant","1993","indirect migration background","East Germany","","","","","4"
"Very important","1993","no migration background","West Germany","","","","","1"
"Very important","1993","no migration background","East Germany","","","","","1"
"Very important","1993","direct migration background","West Germany","","","","","1"
"Very important","1993","direct migration background","East Germany","","","","","1"
"Very important","1993","indirect migration background","West Germany","","","","","1"
"Very important","1993","indirect migration background","East Germany","","","","","1"
"Important","1994","no migration background","West Germany","","","","","2"
"Important","1994","no migration background","East Germany","","","","","2"
"Important","1994","direct migration background","West Germany","","","","","2"
"Important","1994","direct migration background","East Germany","","","","","2"
"Important","1994","indirect migration background","West Germany","","","","","2"
"Important","1994","indirect migration background","East Germany","","","","","2"
"Less important","1994","no migration background","West Germany","","","","","3"
"Less important","1994","no migration background","East Germany","","","","","3"
"Less important","1994","direct migration background","East Germany","","","","","3"
"Less important","1994","direct migration background","West Germany","","","","","3"
"Less important","1994","indirect migration background","West Germany","","","","","3"
"Less important","1994","indirect migration background","East Germany","","","","","3"
"Quite unimportant","1994","no migration background","West Germany","","","","","4"
"Quite unimportant","1994","no migration background","East Germany","","","","","4"
"Quite unimportant","1994","direct migration background","West Germany","","","","","4"
"Quite unimportant","1994","direct migration background","East Germany","","","","","4"
"Quite unimportant","1994","indirect migration background","West Germany","","","","","4"
"Quite unimportant","1994","indirect migration background","East Germany","","","","","4"
"Very important","1994","no migration background","West Germany","","","","","1"
"Very important","1994","no migration background","East Germany","","","","","1"
"Very important","1994","direct migration background","West Germany","","","","","1"
"Very important","1994","direct migration background","East Germany","","","","","1"
"Very important","1994","indirect migration background","West Germany","","","","","1"
"Very important","1994","indirect migration background","East Germany","","","","","1"
"Important","1995","no migration background","West Germany","3323","0.500285440208212","0.488041405347766","0.512529475068658","2"
"Important","1995","no migration background","East Germany","2055","0.559704576327961","0.543277139213023","0.576132013442899","2"
"Important","1995","direct migration background","East Germany","80","0.537591754605321","0.454706023000888","0.620477486209754","2"
"Important","1995","direct migration background","West Germany","514","0.520042819020053","0.489015859388179","0.551069778651928","2"
"Important","1995","indirect migration background","West Germany","64","0.414651144512977","0.328628727800452","0.500673561225502","2"
"Important","1995","indirect migration background","East Germany","11","","","","2"
"Less important","1995","no migration background","West Germany","1512","0.255867182046757","0.245181871561056","0.266552492532457","3"
"Less important","1995","no migration background","East Germany","628","0.205762726008373","0.192385169825605","0.219140282191141","3"
"Less important","1995","direct migration background","West Germany","211","0.213957275978021","0.188488678604745","0.239425873351297","3"
"Less important","1995","direct migration background","East Germany","25","","","","3"
"Less important","1995","indirect migration background","West Germany","12","","","","3"
"Less important","1995","indirect migration background","East Germany","","","","","3"
"Quite unimportant","1995","no migration background","West Germany","308","0.0647355182317289","0.058710017282892","0.0707610191805658","4"
"Quite unimportant","1995","no migration background","East Germany","80","0.0373266407868541","0.0310537571835238","0.0435995243901845","4"
"Quite unimportant","1995","direct migration background","West Germany","59","0.0621679368962019","0.0471723251453088","0.077163548647095","4"
"Quite unimportant","1995","direct migration background","East Germany","12","","","","4"
"Quite unimportant","1995","indirect migration background","West Germany","2","","","","4"
"Quite unimportant","1995","indirect migration background","East Germany","","","","","4"
"Very important","1995","no migration background","West Germany","1263","0.179111859513303","0.16972200667458","0.188501712352025","1"
"Very important","1995","no migration background","East Germany","745","0.197206056876812","0.184039249958103","0.210372863795522","1"
"Very important","1995","direct migration background","West Germany","212","0.203831968105724","0.178813717498011","0.228850218713437","1"
"Very important","1995","direct migration background","East Germany","22","","","","1"
"Very important","1995","indirect migration background","West Germany","48","0.43788802629248","0.351260528199993","0.524515524384966","1"
"Very important","1995","indirect migration background","East Germany","5","","","","1"
"Important","1996","no migration background","East Germany","","","","","2"
"Important","1996","no migration background","West Germany","","","","","2"
"Important","1996","direct migration background","East Germany","","","","","2"
"Important","1996","direct migration background","West Germany","","","","","2"
"Important","1996","indirect migration background","West Germany","","","","","2"
"Important","1996","indirect migration background","East Germany","","","","","2"
"Less important","1996","no migration background","East Germany","","","","","3"
"Less important","1996","no migration background","West Germany","","","","","3"
"Less important","1996","direct migration background","East Germany","","","","","3"
"Less important","1996","direct migration background","West Germany","","","","","3"
"Less important","1996","indirect migration background","West Germany","","","","","3"
"Less important","1996","indirect migration background","East Germany","","","","","3"
"Quite unimportant","1996","no migration background","West Germany","","","","","4"
"Quite unimportant","1996","no migration background","East Germany","","","","","4"
"Quite unimportant","1996","direct migration background","West Germany","","","","","4"
"Quite unimportant","1996","direct migration background","East Germany","","","","","4"
"Quite unimportant","1996","indirect migration background","West Germany","","","","","4"
"Quite unimportant","1996","indirect migration background","East Germany","","","","","4"
"Very important","1996","no migration background","West Germany","","","","","1"
"Very important","1996","no migration background","East Germany","","","","","1"
"Very important","1996","direct migration background","West Germany","","","","","1"
"Very important","1996","direct migration background","East Germany","","","","","1"
"Very important","1996","indirect migration background","West Germany","","","","","1"
"Very important","1996","indirect migration background","East Germany","","","","","1"
"Important","1997","no migration background","West Germany","","","","","2"
"Important","1997","no migration background","East Germany","","","","","2"
"Important","1997","direct migration background","East Germany","","","","","2"
"Important","1997","direct migration background","West Germany","","","","","2"
"Important","1997","indirect migration background","West Germany","","","","","2"
"Important","1997","indirect migration background","East Germany","","","","","2"
"Less important","1997","no migration background","West Germany","","","","","3"
"Less important","1997","no migration background","East Germany","","","","","3"
"Less important","1997","direct migration background","West Germany","","","","","3"
"Less important","1997","direct migration background","East Germany","","","","","3"
"Less important","1997","indirect migration background","West Germany","","","","","3"
"Less important","1997","indirect migration background","East Germany","","","","","3"
"Quite unimportant","1997","no migration background","West Germany","","","","","4"
"Quite unimportant","1997","no migration background","East Germany","","","","","4"
"Quite unimportant","1997","direct migration background","West Germany","","","","","4"
"Quite unimportant","1997","direct migration background","East Germany","","","","","4"
"Quite unimportant","1997","indirect migration background","West Germany","","","","","4"
"Quite unimportant","1997","indirect migration background","East Germany","","","","","4"
"Very important","1997","no migration background","West Germany","","","","","1"
"Very important","1997","no migration background","East Germany","","","","","1"
"Very important","1997","direct migration background","West Germany","","","","","1"
"Very important","1997","direct migration background","East Germany","","","","","1"
"Very important","1997","indirect migration background","West Germany","","","","","1"
"Very important","1997","indirect migration background","East Germany","","","","","1"
"Important","1998","no migration background","West Germany","","","","","2"
"Important","1998","no migration background","East Germany","","","","","2"
"Important","1998","direct migration background","East Germany","","","","","2"
"Important","1998","direct migration background","West Germany","","","","","2"
"Important","1998","indirect migration background","West Germany","","","","","2"
"Important","1998","indirect migration background","East Germany","","","","","2"
"Less important","1998","no migration background","West Germany","","","","","3"
"Less important","1998","no migration background","East Germany","","","","","3"
"Less important","1998","direct migration background","East Germany","","","","","3"
"Less important","1998","direct migration background","West Germany","","","","","3"
"Less important","1998","indirect migration background","West Germany","","","","","3"
"Less important","1998","indirect migration background","East Germany","","","","","3"
"Quite unimportant","1998","no migration background","West Germany","","","","","4"
"Quite unimportant","1998","no migration background","East Germany","","","","","4"
"Quite unimportant","1998","direct migration background","West Germany","","","","","4"
"Quite unimportant","1998","direct migration background","East Germany","","","","","4"
"Quite unimportant","1998","indirect migration background","West Germany","","","","","4"
"Quite unimportant","1998","indirect migration background","East Germany","","","","","4"
"Very important","1998","no migration background","West Germany","","","","","1"
"Very important","1998","no migration background","East Germany","","","","","1"
"Very important","1998","direct migration background","West Germany","","","","","1"
"Very important","1998","direct migration background","East Germany","","","","","1"
"Very important","1998","indirect migration background","West Germany","","","","","1"
"Very important","1998","indirect migration background","East Germany","","","","","1"
"Important","1999","no migration background","West Germany","","","","","2"
"Important","1999","no migration background","East Germany","","","","","2"
"Important","1999","direct migration background","West Germany","","","","","2"
"Important","1999","direct migration background","East Germany","","","","","2"
"Important","1999","indirect migration background","West Germany","","","","","2"
"Important","1999","indirect migration background","East Germany","","","","","2"
"Less important","1999","no migration background","West Germany","","","","","3"
"Less important","1999","no migration background","East Germany","","","","","3"
"Less important","1999","direct migration background","East Germany","","","","","3"
"Less important","1999","direct migration background","West Germany","","","","","3"
"Less important","1999","indirect migration background","West Germany","","","","","3"
"Less important","1999","indirect migration background","East Germany","","","","","3"
"Quite unimportant","1999","no migration background","East Germany","","","","","4"
"Quite unimportant","1999","no migration background","West Germany","","","","","4"
"Quite unimportant","1999","direct migration background","West Germany","","","","","4"
"Quite unimportant","1999","direct migration background","East Germany","","","","","4"
"Quite unimportant","1999","indirect migration background","West Germany","","","","","4"
"Quite unimportant","1999","indirect migration background","East Germany","","","","","4"
"Very important","1999","no migration background","West Germany","","","","","1"
"Very important","1999","no migration background","East Germany","","","","","1"
"Very important","1999","direct migration background","West Germany","","","","","1"
"Very important","1999","direct migration background","East Germany","","","","","1"
"Very important","1999","indirect migration background","West Germany","","","","","1"
"Very important","1999","indirect migration background","East Germany","","","","","1"
"Important","2000","no migration background","East Germany","","","","","2"
"Important","2000","no migration background","West Germany","","","","","2"
"Important","2000","direct migration background","West Germany","","","","","2"
"Important","2000","direct migration background","East Germany","","","","","2"
"Important","2000","indirect migration background","West Germany","","","","","2"
"Important","2000","indirect migration background","East Germany","","","","","2"
"Less important","2000","no migration background","East Germany","","","","","3"
"Less important","2000","no migration background","West Germany","","","","","3"
"Less important","2000","direct migration background","East Germany","","","","","3"
"Less important","2000","direct migration background","West Germany","","","","","3"
"Less important","2000","indirect migration background","West Germany","","","","","3"
"Less important","2000","indirect migration background","East Germany","","","","","3"
"Quite unimportant","2000","no migration background","East Germany","","","","","4"
"Quite unimportant","2000","no migration background","West Germany","","","","","4"
"Quite unimportant","2000","direct migration background","West Germany","","","","","4"
"Quite unimportant","2000","direct migration background","East Germany","","","","","4"
"Quite unimportant","2000","indirect migration background","West Germany","","","","","4"
"Quite unimportant","2000","indirect migration background","East Germany","","","","","4"
"Very important","2000","no migration background","West Germany","","","","","1"
"Very important","2000","no migration background","East Germany","","","","","1"
"Very important","2000","direct migration background","West Germany","","","","","1"
"Very important","2000","direct migration background","East Germany","","","","","1"
"Very important","2000","indirect migration background","West Germany","","","","","1"
"Very important","2000","indirect migration background","East Germany","","","","","1"
"Important","2001","no migration background","West Germany","","","","","2"
"Important","2001","no migration background","East Germany","","","","","2"
"Important","2001","direct migration background","East Germany","","","","","2"
"Important","2001","direct migration background","West Germany","","","","","2"
"Important","2001","indirect migration background","West Germany","","","","","2"
"Important","2001","indirect migration background","East Germany","","","","","2"
"Less important","2001","no migration background","West Germany","","","","","3"
"Less important","2001","no migration background","East Germany","","","","","3"
"Less important","2001","direct migration background","East Germany","","","","","3"
"Less important","2001","direct migration background","West Germany","","","","","3"
"Less important","2001","indirect migration background","West Germany","","","","","3"
"Less important","2001","indirect migration background","East Germany","","","","","3"
"Quite unimportant","2001","no migration background","East Germany","","","","","4"
"Quite unimportant","2001","no migration background","West Germany","","","","","4"
"Quite unimportant","2001","direct migration background","East Germany","","","","","4"
"Quite unimportant","2001","direct migration background","West Germany","","","","","4"
"Quite unimportant","2001","indirect migration background","West Germany","","","","","4"
"Quite unimportant","2001","indirect migration background","East Germany","","","","","4"
"Very important","2001","no migration background","West Germany","","","","","1"
"Very important","2001","no migration background","East Germany","","","","","1"
"Very important","2001","direct migration background","East Germany","","","","","1"
"Very important","2001","direct migration background","West Germany","","","","","1"
"Very important","2001","indirect migration background","East Germany","","","","","1"
"Very important","2001","indirect migration background","West Germany","","","","","1"
"Important","2002","no migration background","East Germany","","","","","2"
"Important","2002","no migration background","West Germany","","","","","2"
"Important","2002","direct migration background","West Germany","","","","","2"
"Important","2002","direct migration background","East Germany","","","","","2"
"Important","2002","indirect migration background","West Germany","","","","","2"
"Important","2002","indirect migration background","East Germany","","","","","2"
"Less important","2002","no migration background","West Germany","","","","","3"
"Less important","2002","no migration background","East Germany","","","","","3"
"Less important","2002","direct migration background","West Germany","","","","","3"
"Less important","2002","direct migration background","East Germany","","","","","3"
"Less important","2002","indirect migration background","West Germany","","","","","3"
"Less important","2002","indirect migration background","East Germany","","","","","3"
"Quite unimportant","2002","no migration background","West Germany","","","","","4"
"Quite unimportant","2002","no migration background","East Germany","","","","","4"
"Quite unimportant","2002","direct migration background","West Germany","","","","","4"
"Quite unimportant","2002","direct migration background","East Germany","","","","","4"
"Quite unimportant","2002","indirect migration background","West Germany","","","","","4"
"Quite unimportant","2002","indirect migration background","East Germany","","","","","4"
"Very important","2002","no migration background","West Germany","","","","","1"
"Very important","2002","no migration background","East Germany","","","","","1"
"Very important","2002","direct migration background","West Germany","","","","","1"
"Very important","2002","direct migration background","East Germany","","","","","1"
"Very important","2002","indirect migration background","West Germany","","","","","1"
"Very important","2002","indirect migration background","East Germany","","","","","1"
"Important","2003","no migration background","West Germany","","","","","2"
"Important","2003","no migration background","East Germany","","","","","2"
"Important","2003","direct migration background","West Germany","","","","","2"
"Important","2003","direct migration background","East Germany","","","","","2"
"Important","2003","indirect migration background","West Germany","","","","","2"
"Important","2003","indirect migration background","East Germany","","","","","2"
"Less important","2003","no migration background","West Germany","","","","","3"
"Less important","2003","no migration background","East Germany","","","","","3"
"Less important","2003","direct migration background","West Germany","","","","","3"
"Less important","2003","direct migration background","East Germany","","","","","3"
"Less important","2003","indirect migration background","West Germany","","","","","3"
"Less important","2003","indirect migration background","East Germany","","","","","3"
"Quite unimportant","2003","no migration background","East Germany","","","","","4"
"Quite unimportant","2003","no migration background","West Germany","","","","","4"
"Quite unimportant","2003","direct migration background","East Germany","","","","","4"
"Quite unimportant","2003","direct migration background","West Germany","","","","","4"
"Quite unimportant","2003","indirect migration background","West Germany","","","","","4"
"Quite unimportant","2003","indirect migration background","East Germany","","","","","4"
"Very important","2003","no migration background","West Germany","","","","","1"
"Very important","2003","no migration background","East Germany","","","","","1"
"Very important","2003","direct migration background","East Germany","","","","","1"
"Very important","2003","direct migration background","West Germany","","","","","1"
"Very important","2003","indirect migration background","East Germany","","","","","1"
"Very important","2003","indirect migration background","West Germany","","","","","1"
"Important","2004","no migration background","West Germany","6779","0.509663906203562","0.501117053285176","0.518210759121947","2"
"Important","2004","no migration background","East Germany","2904","0.560837906180874","0.547181174932018","0.57449463742973","2"
"Important","2004","direct migration background","West Germany","1238","0.513379443407985","0.493420196348461","0.533338690467508","2"
"Important","2004","direct migration background","East Germany","47","0.483286175779313","0.385342743826167","0.581229607732459","2"
"Important","2004","indirect migration background","West Germany","392","0.49608139511285","0.46062797980779","0.53153481041791","2"
"Important","2004","indirect migration background","East Germany","16","","","","2"
"Less important","2004","no migration background","West Germany","3590","0.278001616379656","0.270341962723163","0.285661270036148","3"
"Less important","2004","no migration background","East Germany","1107","0.227727686797492","0.21618760705536","0.239267766539625","3"
"Less important","2004","direct migration background","West Germany","672","0.263302670985907","0.245715261675838","0.280890080295976","3"
"Less important","2004","direct migration background","East Germany","29","","","","3"
"Less important","2004","indirect migration background","East Germany","6","","","","3"
"Less important","2004","indirect migration background","West Germany","94","0.117059408834049","0.0942627963659941","0.139856021302104","3"
"Quite unimportant","2004","no migration background","West Germany","552","0.0519046663641379","0.0481119831807276","0.0556973495475482","4"
"Quite unimportant","2004","no migration background","East Germany","134","0.0343046838263243","0.0292961289922208","0.0393132386604278","4"
"Quite unimportant","2004","direct migration background","West Germany","124","0.0494861700214037","0.0408255131485642","0.0581468268942432","4"
"Quite unimportant","2004","direct migration background","East Germany","8","","","","4"
"Quite unimportant","2004","indirect migration background","West Germany","13","","","","4"
"Quite unimportant","2004","indirect migration background","East Germany","","","","","4"
"Very important","2004","no migration background","West Germany","2221","0.160429811052645","0.15415517702554","0.16670444507975","1"
"Very important","2004","no migration background","East Germany","928","0.17712972319531","0.166623973011928","0.187635473378691","1"
"Very important","2004","direct migration background","West Germany","375","0.173831715584705","0.158698596184928","0.188964834984482","1"
"Very important","2004","direct migration background","East Germany","16","","","","1"
"Very important","2004","indirect migration background","West Germany","265","0.370599669559656","0.336353073687236","0.404846265432075","1"
"Very important","2004","indirect migration background","East Germany","13","","","","1"
"Important","2005","no migration background","West Germany","","","","","2"
"Important","2005","no migration background","East Germany","","","","","2"
"Important","2005","direct migration background","East Germany","","","","","2"
"Important","2005","direct migration background","West Germany","","","","","2"
"Important","2005","indirect migration background","West Germany","","","","","2"
"Important","2005","indirect migration background","East Germany","","","","","2"
"Less important","2005","no migration background","West Germany","","","","","3"
"Less important","2005","no migration background","East Germany","","","","","3"
"Less important","2005","direct migration background","East Germany","","","","","3"
"Less important","2005","direct migration background","West Germany","","","","","3"
"Less important","2005","indirect migration background","West Germany","","","","","3"
"Less important","2005","indirect migration background","East Germany","","","","","3"
"Quite unimportant","2005","no migration background","East Germany","","","","","4"
"Quite unimportant","2005","no migration background","West Germany","","","","","4"
"Quite unimportant","2005","direct migration background","East Germany","","","","","4"
"Quite unimportant","2005","direct migration background","West Germany","","","","","4"
"Quite unimportant","2005","indirect migration background","West Germany","","","","","4"
"Quite unimportant","2005","indirect migration background","East Germany","","","","","4"
"Very important","2005","no migration background","West Germany","","","","","1"
"Very important","2005","no migration background","East Germany","","","","","1"
"Very important","2005","direct migration background","East Germany","","","","","1"
"Very important","2005","direct migration background","West Germany","","","","","1"
"Very important","2005","indirect migration background","East Germany","","","","","1"
"Very important","2005","indirect migration background","West Germany","","","","","1"
"Important","2006","no migration background","West Germany","","","","","2"
"Important","2006","no migration background","East Germany","","","","","2"
"Important","2006","direct migration background","East Germany","","","","","2"
"Important","2006","direct migration background","West Germany","","","","","2"
"Important","2006","indirect migration background","East Germany","","","","","2"
"Important","2006","indirect migration background","West Germany","","","","","2"
"Less important","2006","no migration background","West Germany","","","","","3"
"Less important","2006","no migration background","East Germany","","","","","3"
"Less important","2006","direct migration background","West Germany","","","","","3"
"Less important","2006","direct migration background","East Germany","","","","","3"
"Less important","2006","indirect migration background","East Germany","","","","","3"
"Less important","2006","indirect migration background","West Germany","","","","","3"
"Quite unimportant","2006","no migration background","West Germany","","","","","4"
"Quite unimportant","2006","no migration background","East Germany","","","","","4"
"Quite unimportant","2006","direct migration background","West Germany","","","","","4"
"Quite unimportant","2006","direct migration background","East Germany","","","","","4"
"Quite unimportant","2006","indirect migration background","West Germany","","","","","4"
"Quite unimportant","2006","indirect migration background","East Germany","","","","","4"
"Very important","2006","no migration background","West Germany","","","","","1"
"Very important","2006","no migration background","East Germany","","","","","1"
"Very important","2006","direct migration background","West Germany","","","","","1"
"Very important","2006","direct migration background","East Germany","","","","","1"
"Very important","2006","indirect migration background","East Germany","","","","","1"
"Very important","2006","indirect migration background","West Germany","","","","","1"
"Important","2007","no migration background","West Germany","","","","","2"
"Important","2007","no migration background","East Germany","","","","","2"
"Important","2007","direct migration background","East Germany","","","","","2"
"Important","2007","direct migration background","West Germany","","","","","2"
"Important","2007","indirect migration background","West Germany","","","","","2"
"Important","2007","indirect migration background","East Germany","","","","","2"
"Less important","2007","no migration background","West Germany","","","","","3"
"Less important","2007","no migration background","East Germany","","","","","3"
"Less important","2007","direct migration background","West Germany","","","","","3"
"Less important","2007","direct migration background","East Germany","","","","","3"
"Less important","2007","indirect migration background","West Germany","","","","","3"
"Less important","2007","indirect migration background","East Germany","","","","","3"
"Quite unimportant","2007","no migration background","West Germany","","","","","4"
"Quite unimportant","2007","no migration background","East Germany","","","","","4"
"Quite unimportant","2007","direct migration background","West Germany","","","","","4"
"Quite unimportant","2007","direct migration background","East Germany","","","","","4"
"Quite unimportant","2007","indirect migration background","West Germany","","","","","4"
"Quite unimportant","2007","indirect migration background","East Germany","","","","","4"
"Very important","2007","no migration background","West Germany","","","","","1"
"Very important","2007","no migration background","East Germany","","","","","1"
"Very important","2007","direct migration background","West Germany","","","","","1"
"Very important","2007","direct migration background","East Germany","","","","","1"
"Very important","2007","indirect migration background","East Germany","","","","","1"
"Very important","2007","indirect migration background","West Germany","","","","","1"
"Important","2008","no migration background","West Germany","5943","0.492309991917331","0.483359110078213","0.501260873756449","2"
"Important","2008","no migration background","East Germany","2613","0.547799435865087","0.53348794662033","0.562110925109843","2"
"Important","2008","direct migration background","East Germany","51","0.644387324729136","0.539489807725928","0.749284841732343","2"
"Important","2008","direct migration background","West Germany","889","0.504674211649304","0.481653432380401","0.527694990918208","2"
"Important","2008","indirect migration background","West Germany","385","0.49350105277802","0.45720848955146","0.52979361600458","2"
"Important","2008","indirect migration background","East Germany","22","","","","2"
"Less important","2008","no migration background","West Germany","3665","0.303674287351063","0.295441300581755","0.31190727412037","3"
"Less important","2008","no migration background","East Germany","1142","0.248064649982435","0.235645805755745","0.260483494209126","3"
"Less important","2008","direct migration background","East Germany","16","","","","3"
"Less important","2008","direct migration background","West Germany","488","0.2389832901236","0.21934743321279","0.25861914703441","3"
"Less important","2008","indirect migration background","West Germany","106","0.158795442438088","0.132264409903532","0.185326474972644","3"
"Less important","2008","indirect migration background","East Germany","8","","","","3"
"Quite unimportant","2008","no migration background","West Germany","685","0.0659502592126417","0.0615066030573156","0.0703939153679679","4"
"Quite unimportant","2008","no migration background","East Germany","182","0.0523310732395852","0.0459275848052365","0.0587345616739339","4"
"Quite unimportant","2008","direct migration background","West Germany","142","0.0774758317484859","0.065166315262137","0.0897853482348349","4"
"Quite unimportant","2008","direct migration background","East Germany","4","","","","4"
"Quite unimportant","2008","indirect migration background","West Germany","7","","","","4"
"Quite unimportant","2008","indirect migration background","East Germany","1","","","","4"
"Very important","2008","no migration background","West Germany","1691","0.138065461518964","0.13188918321492","0.144241739823009","1"
"Very important","2008","no migration background","East Germany","709","0.151804840912893","0.1414867537204","0.162122928105386","1"
"Very important","2008","direct migration background","West Germany","293","0.17886666647861","0.161220899405901","0.196512433551319","1"
"Very important","2008","direct migration background","East Germany","9","","","","1"
"Very important","2008","indirect migration background","West Germany","231","0.335233243575785","0.300964947303423","0.369501539848146","1"
"Very important","2008","indirect migration background","East Germany","12","","","","1"
"Important","2009","no migration background","West Germany","","","","","2"
"Important","2009","no migration background","East Germany","","","","","2"
"Important","2009","direct migration background","West Germany","","","","","2"
"Important","2009","direct migration background","East Germany","","","","","2"
