"plh0106","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence"
"Important","1991","no migration background","general elemantary","","","",""
"Important","1991","no migration background","middle vocational","","","",""
"Important","1991","no migration background","vocational + Abi","","","",""
"Important","1991","no migration background","higher vocational","","","",""
"Important","1991","no migration background","higher education","","","",""
"Important","1991","direct migration background","in school","","","",""
"Important","1991","direct migration background","inadequately","","","",""
"Important","1991","direct migration background","general elemantary","","","",""
"Important","1991","direct migration background","middle vocational","","","",""
"Important","1991","direct migration background","vocational + Abi","","","",""
"Important","1991","direct migration background","higher vocational","","","",""
"Important","1991","direct migration background","higher education","","","",""
"Important","1991","indirect migration background","in school","","","",""
"Important","1991","indirect migration background","inadequately","","","",""
"Important","1991","indirect migration background","general elemantary","","","",""
"Important","1991","indirect migration background","middle vocational","","","",""
"Important","1991","indirect migration background","vocational + Abi","","","",""
"Important","1991","indirect migration background","higher vocational","","","",""
"Important","1991","indirect migration background","higher education","","","",""
"Less important","1991","no migration background","in school","","","",""
"Less important","1991","no migration background","inadequately","","","",""
"Less important","1991","no migration background","general elemantary","","","",""
"Less important","1991","no migration background","middle vocational","","","",""
"Less important","1991","no migration background","vocational + Abi","","","",""
"Less important","1991","no migration background","higher vocational","","","",""
"Less important","1991","no migration background","higher education","","","",""
"Less important","1991","direct migration background","in school","","","",""
"Less important","1991","direct migration background","inadequately","","","",""
"Less important","1991","direct migration background","general elemantary","","","",""
"Less important","1991","direct migration background","middle vocational","","","",""
"Less important","1991","direct migration background","vocational + Abi","","","",""
"Less important","1991","direct migration background","higher vocational","","","",""
"Less important","1991","direct migration background","higher education","","","",""
"Less important","1991","indirect migration background","in school","","","",""
"Less important","1991","indirect migration background","inadequately","","","",""
"Less important","1991","indirect migration background","general elemantary","","","",""
"Less important","1991","indirect migration background","middle vocational","","","",""
"Less important","1991","indirect migration background","vocational + Abi","","","",""
"Less important","1991","indirect migration background","higher vocational","","","",""
"Less important","1991","indirect migration background","higher education","","","",""
"Quite unimportant","1991","no migration background","in school","","","",""
"Quite unimportant","1991","no migration background","inadequately","","","",""
"Quite unimportant","1991","no migration background","general elemantary","","","",""
"Quite unimportant","1991","no migration background","middle vocational","","","",""
"Quite unimportant","1991","no migration background","vocational + Abi","","","",""
"Quite unimportant","1991","no migration background","higher vocational","","","",""
"Quite unimportant","1991","no migration background","higher education","","","",""
"Quite unimportant","1991","direct migration background","in school","","","",""
"Quite unimportant","1991","direct migration background","inadequately","","","",""
"Quite unimportant","1991","direct migration background","general elemantary","","","",""
"Quite unimportant","1991","direct migration background","middle vocational","","","",""
"Quite unimportant","1991","direct migration background","vocational + Abi","","","",""
"Quite unimportant","1991","direct migration background","higher vocational","","","",""
"Quite unimportant","1991","direct migration background","higher education","","","",""
"Quite unimportant","1991","indirect migration background","in school","","","",""
"Quite unimportant","1991","indirect migration background","inadequately","","","",""
"Quite unimportant","1991","indirect migration background","general elemantary","","","",""
"Quite unimportant","1991","indirect migration background","middle vocational","","","",""
"Quite unimportant","1991","indirect migration background","vocational + Abi","","","",""
"Quite unimportant","1991","indirect migration background","higher vocational","","","",""
"Quite unimportant","1991","indirect migration background","higher education","","","",""
"Very important","1992","no migration background","in school","44","0.326388571391022","0.243859027761415","0.40891811502063"
"Very important","1992","no migration background","inadequately","13","","",""
"Very important","1992","no migration background","general elemantary","268","0.119108058339563","0.104056134644509","0.134159982034617"
"Very important","1992","no migration background","middle vocational","1103","0.178510305139245","0.168566383635335","0.188454226643155"
"Very important","1992","no migration background","vocational + Abi","90","0.317865674734859","0.263029774873335","0.372701574596383"
"Very important","1992","no migration background","higher vocational","153","0.189030250607032","0.159879519190688","0.218180982023377"
"Very important","1992","no migration background","higher education","398","0.250211339658613","0.228422448307774","0.272000231009452"
"Very important","1992","direct migration background","in school","4","","",""
"Very important","1992","direct migration background","inadequately","1","","",""
"Very important","1992","direct migration background","general elemantary","18","","",""
"Very important","1992","direct migration background","middle vocational","46","0.162171222527912","0.118684359353223","0.205658085702601"
"Very important","1992","direct migration background","vocational + Abi","4","","",""
"Very important","1992","direct migration background","higher vocational","10","","",""
"Very important","1992","direct migration background","higher education","28","","",""
"Very important","1992","indirect migration background","in school","4","","",""
"Very important","1992","indirect migration background","inadequately","","","",""
"Very important","1992","indirect migration background","general elemantary","8","","",""
"Very important","1992","indirect migration background","middle vocational","5","","",""
"Very important","1992","indirect migration background","vocational + Abi","1","","",""
"Very important","1992","indirect migration background","higher vocational","1","","",""
"Very important","1992","indirect migration background","higher education","1","","",""
"Important","1992","no migration background","in school","62","0.526478215988492","0.438596721640299","0.614359710336685"
"Important","1992","no migration background","inadequately","47","0.579029668716978","0.473448953156741","0.684610384277215"
"Important","1992","no migration background","general elemantary","844","0.467825433457568","0.444639259555732","0.491011607359403"
"Important","1992","no migration background","middle vocational","3003","0.508362346898825","0.495380567115108","0.521344126682542"
"Important","1992","no migration background","vocational + Abi","133","0.461436576760664","0.402730556205921","0.520142597315407"
"Important","1992","no migration background","higher vocational","350","0.496982857896683","0.459757098071895","0.534208617721471"
"Important","1992","no migration background","higher education","804","0.516999393823868","0.491861374248751","0.542137413398986"
"Important","1992","direct migration background","in school","4","","",""
"Important","1992","direct migration background","inadequately","5","","",""
"Important","1992","direct migration background","general elemantary","55","0.430577948533724","0.343071800225704","0.518084096841743"
"Important","1992","direct migration background","middle vocational","144","0.504953449066974","0.445968359799887","0.56393853833406"
"Important","1992","direct migration background","vocational + Abi","6","","",""
"Important","1992","direct migration background","higher vocational","26","","",""
"Important","1992","direct migration background","higher education","45","0.488994786146975","0.385142068054186","0.592847504239764"
"Important","1992","indirect migration background","in school","4","","",""
"Important","1992","indirect migration background","inadequately","1","","",""
"Important","1992","indirect migration background","general elemantary","17","","",""
"Important","1992","indirect migration background","middle vocational","12","","",""
"Important","1992","indirect migration background","vocational + Abi","","","",""
"Important","1992","indirect migration background","higher vocational","2","","",""
"Important","1992","indirect migration background","higher education","","","",""
"Less important","1992","no migration background","in school","17","","",""
"Less important","1992","no migration background","inadequately","17","","",""
"Less important","1992","no migration background","general elemantary","492","0.296743206234475","0.275515284509861","0.31797112795909"
"Less important","1992","no migration background","middle vocational","1349","0.254699563503577","0.24338586061592","0.266013266391234"
"Less important","1992","no migration background","vocational + Abi","42","0.158198866058405","0.115223989012548","0.201173743104262"
"Less important","1992","no migration background","higher vocational","149","0.228209006803664","0.196962770188861","0.259455243418468"
"Less important","1992","no migration background","higher education","277","0.195952824659045","0.175985092863946","0.215920556454144"
"Less important","1992","direct migration background","in school","","","",""
"Less important","1992","direct migration background","inadequately","2","","",""
"Less important","1992","direct migration background","general elemantary","38","0.305115335553085","0.223741662968418","0.386489008137753"
"Less important","1992","direct migration background","middle vocational","72","0.277407129927301","0.224587032788956","0.330227227065646"
"Less important","1992","direct migration background","vocational + Abi","2","","",""
"Less important","1992","direct migration background","higher vocational","13","","",""
"Less important","1992","direct migration background","higher education","10","","",""
"Less important","1992","indirect migration background","in school","1","","",""
"Less important","1992","indirect migration background","inadequately","1","","",""
"Less important","1992","indirect migration background","general elemantary","6","","",""
"Less important","1992","indirect migration background","middle vocational","6","","",""
"Less important","1992","indirect migration background","vocational + Abi","2","","",""
"Less important","1992","indirect migration background","higher vocational","","","",""
"Less important","1992","indirect migration background","higher education","1","","",""
"Quite unimportant","1992","no migration background","in school","1","","",""
"Quite unimportant","1992","no migration background","inadequately","7","","",""
"Quite unimportant","1992","no migration background","general elemantary","175","0.116323301968394","0.101424883132372","0.131221720804415"
"Quite unimportant","1992","no migration background","middle vocational","242","0.0584277844583528","0.0523371644083817","0.0645184045083239"
"Quite unimportant","1992","no migration background","vocational + Abi","12","","",""
"Quite unimportant","1992","no migration background","higher vocational","41","0.0857778846926201","0.0649284155728037","0.106627353812437"
"Quite unimportant","1992","no migration background","higher education","39","0.0368364418584734","0.0273609652608796","0.0463119184560671"
"Quite unimportant","1992","direct migration background","in school","","","",""
"Quite unimportant","1992","direct migration background","inadequately","3","","",""
"Quite unimportant","1992","direct migration background","general elemantary","12","","",""
"Quite unimportant","1992","direct migration background","middle vocational","14","","",""
"Quite unimportant","1992","direct migration background","vocational + Abi","","","",""
"Quite unimportant","1992","direct migration background","higher vocational","1","","",""
"Quite unimportant","1992","direct migration background","higher education","6","","",""
"Quite unimportant","1992","indirect migration background","in school","","","",""
"Quite unimportant","1992","indirect migration background","inadequately","","","",""
"Quite unimportant","1992","indirect migration background","general elemantary","","","",""
"Quite unimportant","1992","indirect migration background","middle vocational","1","","",""
"Quite unimportant","1992","indirect migration background","vocational + Abi","1","","",""
"Quite unimportant","1992","indirect migration background","higher vocational","","","",""
"Quite unimportant","1992","indirect migration background","higher education","","","",""
"Very important","1993","no migration background","in school","","","",""
"Very important","1993","no migration background","inadequately","","","",""
"Very important","1993","no migration background","general elemantary","","","",""
"Very important","1993","no migration background","middle vocational","","","",""
"Very important","1993","no migration background","vocational + Abi","","","",""
"Very important","1993","no migration background","higher vocational","","","",""
"Very important","1993","no migration background","higher education","","","",""
"Very important","1993","direct migration background","in school","","","",""
"Very important","1993","direct migration background","inadequately","","","",""
"Very important","1993","direct migration background","general elemantary","","","",""
"Very important","1993","direct migration background","middle vocational","","","",""
"Very important","1993","direct migration background","vocational + Abi","","","",""
"Very important","1993","direct migration background","higher vocational","","","",""
"Very important","1993","direct migration background","higher education","","","",""
"Very important","1993","indirect migration background","in school","","","",""
"Very important","1993","indirect migration background","inadequately","","","",""
"Very important","1993","indirect migration background","general elemantary","","","",""
"Very important","1993","indirect migration background","middle vocational","","","",""
"Very important","1993","indirect migration background","vocational + Abi","","","",""
"Very important","1993","indirect migration background","higher vocational","","","",""
"Very important","1993","indirect migration background","higher education","","","",""
"Important","1993","no migration background","in school","","","",""
"Important","1993","no migration background","inadequately","","","",""
"Important","1993","no migration background","general elemantary","","","",""
"Important","1993","no migration background","middle vocational","","","",""
"Important","1993","no migration background","vocational + Abi","","","",""
"Important","1993","no migration background","higher vocational","","","",""
"Important","1993","no migration background","higher education","","","",""
"Important","1993","direct migration background","in school","","","",""
"Important","1993","direct migration background","inadequately","","","",""
"Important","1993","direct migration background","general elemantary","","","",""
"Important","1993","direct migration background","middle vocational","","","",""
"Important","1993","direct migration background","vocational + Abi","","","",""
"Important","1993","direct migration background","higher vocational","","","",""
"Important","1993","direct migration background","higher education","","","",""
"Important","1993","indirect migration background","in school","","","",""
"Important","1993","indirect migration background","inadequately","","","",""
"Important","1993","indirect migration background","general elemantary","","","",""
"Important","1993","indirect migration background","middle vocational","","","",""
"Important","1993","indirect migration background","vocational + Abi","","","",""
"Important","1993","indirect migration background","higher vocational","","","",""
"Important","1993","indirect migration background","higher education","","","",""
"Less important","1993","no migration background","in school","","","",""
"Less important","1993","no migration background","inadequately","","","",""
"Less important","1993","no migration background","general elemantary","","","",""
"Less important","1993","no migration background","middle vocational","","","",""
"Less important","1993","no migration background","vocational + Abi","","","",""
"Less important","1993","no migration background","higher vocational","","","",""
"Less important","1993","no migration background","higher education","","","",""
"Less important","1993","direct migration background","in school","","","",""
"Less important","1993","direct migration background","inadequately","","","",""
"Less important","1993","direct migration background","general elemantary","","","",""
"Less important","1993","direct migration background","middle vocational","","","",""
"Less important","1993","direct migration background","vocational + Abi","","","",""
"Less important","1993","direct migration background","higher vocational","","","",""
"Less important","1993","direct migration background","higher education","","","",""
"Less important","1993","indirect migration background","in school","","","",""
"Less important","1993","indirect migration background","inadequately","","","",""
"Less important","1993","indirect migration background","general elemantary","","","",""
"Less important","1993","indirect migration background","middle vocational","","","",""
"Less important","1993","indirect migration background","vocational + Abi","","","",""
"Less important","1993","indirect migration background","higher vocational","","","",""
"Less important","1993","indirect migration background","higher education","","","",""
"Quite unimportant","1993","no migration background","in school","","","",""
"Quite unimportant","1993","no migration background","inadequately","","","",""
"Quite unimportant","1993","no migration background","general elemantary","","","",""
"Quite unimportant","1993","no migration background","middle vocational","","","",""
"Quite unimportant","1993","no migration background","vocational + Abi","","","",""
"Quite unimportant","1993","no migration background","higher vocational","","","",""
"Quite unimportant","1993","no migration background","higher education","","","",""
"Quite unimportant","1993","direct migration background","in school","","","",""
"Quite unimportant","1993","direct migration background","inadequately","","","",""
"Quite unimportant","1993","direct migration background","general elemantary","","","",""
"Quite unimportant","1993","direct migration background","middle vocational","","","",""
"Quite unimportant","1993","direct migration background","vocational + Abi","","","",""
"Quite unimportant","1993","direct migration background","higher vocational","","","",""
"Quite unimportant","1993","direct migration background","higher education","","","",""
"Quite unimportant","1993","indirect migration background","in school","","","",""
"Quite unimportant","1993","indirect migration background","inadequately","","","",""
"Quite unimportant","1993","indirect migration background","general elemantary","","","",""
"Quite unimportant","1993","indirect migration background","middle vocational","","","",""
"Quite unimportant","1993","indirect migration background","vocational + Abi","","","",""
"Quite unimportant","1993","indirect migration background","higher vocational","","","",""
"Quite unimportant","1993","indirect migration background","higher education","","","",""
"Very important","1994","no migration background","in school","","","",""
"Very important","1994","no migration background","inadequately","","","",""
"Very important","1994","no migration background","general elemantary","","","",""
"Very important","1994","no migration background","middle vocational","","","",""
"Very important","1994","no migration background","vocational + Abi","","","",""
"Very important","1994","no migration background","higher vocational","","","",""
"Very important","1994","no migration background","higher education","","","",""
"Very important","1994","direct migration background","in school","","","",""
"Very important","1994","direct migration background","inadequately","","","",""
"Very important","1994","direct migration background","general elemantary","","","",""
"Very important","1994","direct migration background","middle vocational","","","",""
"Very important","1994","direct migration background","vocational + Abi","","","",""
"Very important","1994","direct migration background","higher vocational","","","",""
"Very important","1994","direct migration background","higher education","","","",""
"Very important","1994","indirect migration background","in school","","","",""
"Very important","1994","indirect migration background","inadequately","","","",""
"Very important","1994","indirect migration background","general elemantary","","","",""
"Very important","1994","indirect migration background","middle vocational","","","",""
"Very important","1994","indirect migration background","vocational + Abi","","","",""
"Very important","1994","indirect migration background","higher vocational","","","",""
"Very important","1994","indirect migration background","higher education","","","",""
"Important","1994","no migration background","in school","","","",""
"Important","1994","no migration background","inadequately","","","",""
"Important","1994","no migration background","general elemantary","","","",""
"Important","1994","no migration background","middle vocational","","","",""
"Important","1994","no migration background","vocational + Abi","","","",""
"Important","1994","no migration background","higher vocational","","","",""
"Important","1994","no migration background","higher education","","","",""
"Important","1994","direct migration background","in school","","","",""
"Important","1994","direct migration background","inadequately","","","",""
"Important","1994","direct migration background","general elemantary","","","",""
"Important","1994","direct migration background","middle vocational","","","",""
"Important","1994","direct migration background","vocational + Abi","","","",""
"Important","1994","direct migration background","higher vocational","","","",""
"Important","1994","direct migration background","higher education","","","",""
"Important","1994","indirect migration background","in school","","","",""
"Important","1994","indirect migration background","inadequately","","","",""
"Important","1994","indirect migration background","general elemantary","","","",""
"Important","1994","indirect migration background","middle vocational","","","",""
"Important","1994","indirect migration background","vocational + Abi","","","",""
"Important","1994","indirect migration background","higher vocational","","","",""
"Important","1994","indirect migration background","higher education","","","",""
"Less important","1994","no migration background","in school","","","",""
"Less important","1994","no migration background","inadequately","","","",""
"Less important","1994","no migration background","general elemantary","","","",""
"Less important","1994","no migration background","middle vocational","","","",""
"Less important","1994","no migration background","vocational + Abi","","","",""
"Less important","1994","no migration background","higher vocational","","","",""
"Less important","1994","no migration background","higher education","","","",""
"Less important","1994","direct migration background","in school","","","",""
"Less important","1994","direct migration background","inadequately","","","",""
"Less important","1994","direct migration background","general elemantary","","","",""
"Less important","1994","direct migration background","middle vocational","","","",""
"Less important","1994","direct migration background","vocational + Abi","","","",""
"Less important","1994","direct migration background","higher vocational","","","",""
"Less important","1994","direct migration background","higher education","","","",""
"Less important","1994","indirect migration background","in school","","","",""
"Less important","1994","indirect migration background","inadequately","","","",""
"Less important","1994","indirect migration background","general elemantary","","","",""
"Less important","1994","indirect migration background","middle vocational","","","",""
"Less important","1994","indirect migration background","vocational + Abi","","","",""
"Less important","1994","indirect migration background","higher vocational","","","",""
"Less important","1994","indirect migration background","higher education","","","",""
"Quite unimportant","1994","no migration background","in school","","","",""
"Quite unimportant","1994","no migration background","inadequately","","","",""
"Quite unimportant","1994","no migration background","general elemantary","","","",""
"Quite unimportant","1994","no migration background","middle vocational","","","",""
"Quite unimportant","1994","no migration background","vocational + Abi","","","",""
"Quite unimportant","1994","no migration background","higher vocational","","","",""
"Quite unimportant","1994","no migration background","higher education","","","",""
"Quite unimportant","1994","direct migration background","in school","","","",""
"Quite unimportant","1994","direct migration background","inadequately","","","",""
"Quite unimportant","1994","direct migration background","general elemantary","","","",""
"Quite unimportant","1994","direct migration background","middle vocational","","","",""
"Quite unimportant","1994","direct migration background","vocational + Abi","","","",""
"Quite unimportant","1994","direct migration background","higher vocational","","","",""
"Quite unimportant","1994","direct migration background","higher education","","","",""
"Quite unimportant","1994","indirect migration background","in school","","","",""
"Quite unimportant","1994","indirect migration background","inadequately","","","",""
"Quite unimportant","1994","indirect migration background","general elemantary","","","",""
"Quite unimportant","1994","indirect migration background","middle vocational","","","",""
"Quite unimportant","1994","indirect migration background","vocational + Abi","","","",""
"Quite unimportant","1994","indirect migration background","higher vocational","","","",""
"Quite unimportant","1994","indirect migration background","higher education","","","",""
"Very important","1995","no migration background","in school","83","0.440181189011697","0.369596456395266","0.510765921628128"
"Very important","1995","no migration background","inadequately","11","","",""
"Very important","1995","no migration background","general elemantary","258","0.136293639949642","0.119129788187156","0.153457491712127"
"Very important","1995","no migration background","middle vocational","1056","0.177441108620004","0.1673499598423","0.187532257397708"
"Very important","1995","no migration background","vocational + Abi","87","0.260419781539587","0.211005053992817","0.309834509086356"
"Very important","1995","no migration background","higher vocational","143","0.179657583906671","0.150887548171523","0.208427619641819"
"Very important","1995","no migration background","higher education","350","0.222237768587149","0.201493530573681","0.242982006600617"
"Very important","1995","direct migration background","in school","14","","",""
"Very important","1995","direct migration background","inadequately","4","","",""
"Very important","1995","direct migration background","general elemantary","38","0.146428879569906","0.10151373120911","0.191344027930703"
"Very important","1995","direct migration background","middle vocational","99","0.201541921620929","0.166380061169468","0.236703782072391"
"Very important","1995","direct migration background","vocational + Abi","27","","",""
"Very important","1995","direct migration background","higher vocational","11","","",""
"Very important","1995","direct migration background","higher education","34","0.16192390976117","0.105197173174123","0.218650646348218"
"Very important","1995","indirect migration background","in school","6","","",""
"Very important","1995","indirect migration background","inadequately","1","","",""
"Very important","1995","indirect migration background","general elemantary","22","","",""
"Very important","1995","indirect migration background","middle vocational","15","","",""
"Very important","1995","indirect migration background","vocational + Abi","1","","",""
"Very important","1995","indirect migration background","higher vocational","2","","",""
"Very important","1995","indirect migration background","higher education","2","","",""
"Important","1995","no migration background","in school","91","0.474970474543486","0.403964243570773","0.545976705516198"
"Important","1995","no migration background","inadequately","31","0.568256824987345","0.437353156660927","0.699160493313763"
"Important","1995","no migration background","general elemantary","737","0.454418745833744","0.429510006927375","0.479327484740113"
"Important","1995","no migration background","middle vocational","3033","0.518619652610694","0.505421940504804","0.531817364716583"
"Important","1995","no migration background","vocational + Abi","166","0.561205802995172","0.505330705872317","0.617080900118028"
"Important","1995","no migration background","higher vocational","377","0.54214903953645","0.504811864882333","0.579486214190568"
"Important","1995","no migration background","higher education","884","0.53763409702127","0.512756900905251","0.562511293137289"
"Important","1995","direct migration background","in school","14","","",""
"Important","1995","direct migration background","inadequately","16","","",""
"Important","1995","direct migration background","general elemantary","119","0.502146357807972","0.438624145450553","0.565668570165392"
"Important","1995","direct migration background","middle vocational","271","0.511354152490458","0.46753932676499","0.555168978215926"
"Important","1995","direct migration background","vocational + Abi","42","0.442317820806033","0.342445097931935","0.542190543680131"
"Important","1995","direct migration background","higher vocational","30","0.502880019151678","0.365657368949519","0.640102669353838"
"Important","1995","direct migration background","higher education","94","0.644603632489507","0.570899226516474","0.718308038462541"
"Important","1995","indirect migration background","in school","10","","",""
"Important","1995","indirect migration background","inadequately","1","","",""
"Important","1995","indirect migration background","general elemantary","22","","",""
"Important","1995","indirect migration background","middle vocational","30","0.452889634173794","0.314915794402315","0.590863473945273"
"Important","1995","indirect migration background","vocational + Abi","2","","",""
"Important","1995","indirect migration background","higher vocational","2","","",""
"Important","1995","indirect migration background","higher education","1","","",""
"Less important","1995","no migration background","in school","15","","",""
"Less important","1995","no migration background","inadequately","9","","",""
"Less important","1995","no migration background","general elemantary","399","0.287088385264519","0.264456561240891","0.309720209288147"
"Less important","1995","no migration background","middle vocational","1240","0.25571153342186","0.244188262028614","0.267234804815105"
"Less important","1995","no migration background","vocational + Abi","45","0.149027655886777","0.108930096896271","0.189125214877282"
"Less important","1995","no migration background","higher vocational","145","0.234335573664075","0.202591812260272","0.266079335067879"
"Less important","1995","no migration background","higher education","272","0.199764916308917","0.179815346700542","0.219714485917291"
"Less important","1995","direct migration background","in school","2","","",""
"Less important","1995","direct migration background","inadequately","16","","",""
"Less important","1995","direct migration background","general elemantary","62","0.249840168383423","0.19483954052379","0.304840796243056"
"Less important","1995","direct migration background","middle vocational","100","0.220465787502465","0.184128602411668","0.256802972593263"
"Less important","1995","direct migration background","vocational + Abi","21","","",""
"Less important","1995","direct migration background","higher vocational","9","","",""
"Less important","1995","direct migration background","higher education","24","","",""
"Less important","1995","indirect migration background","in school","2","","",""
"Less important","1995","indirect migration background","inadequately","","","",""
"Less important","1995","indirect migration background","general elemantary","3","","",""
