"plh0106","year","e11102","migback","n","percent","lower_confidence","upper_confidence"
"Very important","1991","Employed","no migration background","","","",""
"Very important","1991","Employed","direct migration background","","","",""
"Very important","1991","Employed","indirect migration background","","","",""
"Important","1991","Not Employed","no migration background","","","",""
"Important","1991","Not Employed","direct migration background","","","",""
"Important","1991","Not Employed","indirect migration background","","","",""
"Important","1991","Employed","no migration background","","","",""
"Important","1991","Employed","direct migration background","","","",""
"Important","1991","Employed","indirect migration background","","","",""
"Less important","1991","Not Employed","no migration background","","","",""
"Less important","1991","Not Employed","direct migration background","","","",""
"Less important","1991","Not Employed","indirect migration background","","","",""
"Less important","1991","Employed","no migration background","","","",""
"Less important","1991","Employed","direct migration background","","","",""
"Less important","1991","Employed","indirect migration background","","","",""
"Quite unimportant","1991","Not Employed","no migration background","","","",""
"Quite unimportant","1991","Not Employed","direct migration background","","","",""
"Quite unimportant","1991","Not Employed","indirect migration background","","","",""
"Quite unimportant","1991","Employed","no migration background","","","",""
"Quite unimportant","1991","Employed","direct migration background","","","",""
"Quite unimportant","1991","Employed","indirect migration background","","","",""
"Very important","1992","Not Employed","no migration background","456","0.11377189979876","0.102823015277352","0.124720784320169"
"Very important","1992","Not Employed","direct migration background","24","","",""
"Very important","1992","Not Employed","indirect migration background","10","","",""
"Very important","1992","Employed","no migration background","1643","0.225873496541019","0.216107695942221","0.235639297139817"
"Very important","1992","Employed","direct migration background","88","0.264964363998564","0.218124154042594","0.311804573954533"
"Very important","1992","Employed","indirect migration background","10","","",""
"Important","1992","Not Employed","no migration background","1407","0.424544315721273","0.407501275481764","0.441587355960782"
"Important","1992","Not Employed","direct migration background","104","0.416571792122448","0.353134777118216","0.48000880712668"
"Important","1992","Not Employed","indirect migration background","10","","",""
"Important","1992","Employed","no migration background","3884","0.544522258787004","0.532891430483339","0.556153087090669"
"Important","1992","Employed","direct migration background","184","0.51184157813948","0.458787463000963","0.564895693277997"
"Important","1992","Employed","indirect migration background","27","","",""
"Less important","1992","Not Employed","no migration background","1005","0.325848305065478","0.309687382084069","0.342009228046886"
"Less important","1992","Not Employed","direct migration background","75","0.332414313837195","0.271796891474794","0.393031736199595"
"Less important","1992","Not Employed","indirect migration background","6","","",""
"Less important","1992","Employed","no migration background","1359","0.202271967096382","0.192890634727634","0.211653299465131"
"Less important","1992","Employed","direct migration background","62","0.203510732655624","0.160778604277198","0.246242861034051"
"Less important","1992","Employed","indirect migration background","13","","",""
"Quite unimportant","1992","Not Employed","no migration background","363","0.135835479414489","0.124021820223608","0.147649138605371"
"Quite unimportant","1992","Not Employed","direct migration background","29","","",""
"Quite unimportant","1992","Not Employed","indirect migration background","2","","",""
"Quite unimportant","1992","Employed","no migration background","157","0.027332277575595","0.0235243435953062","0.0311402115558838"
"Quite unimportant","1992","Employed","direct migration background","7","","",""
"Quite unimportant","1992","Employed","indirect migration background","","","",""
"Very important","1993","Not Employed","no migration background","","","",""
"Very important","1993","Not Employed","direct migration background","","","",""
"Very important","1993","Not Employed","indirect migration background","","","",""
"Very important","1993","Employed","no migration background","","","",""
"Very important","1993","Employed","direct migration background","","","",""
"Very important","1993","Employed","indirect migration background","","","",""
"Important","1993","Not Employed","no migration background","","","",""
"Important","1993","Not Employed","direct migration background","","","",""
"Important","1993","Not Employed","indirect migration background","","","",""
"Important","1993","Employed","no migration background","","","",""
"Important","1993","Employed","direct migration background","","","",""
"Important","1993","Employed","indirect migration background","","","",""
"Less important","1993","Not Employed","no migration background","","","",""
"Less important","1993","Not Employed","direct migration background","","","",""
"Less important","1993","Not Employed","indirect migration background","","","",""
"Less important","1993","Employed","no migration background","","","",""
"Less important","1993","Employed","direct migration background","","","",""
"Less important","1993","Employed","indirect migration background","","","",""
"Quite unimportant","1993","Not Employed","no migration background","","","",""
"Quite unimportant","1993","Not Employed","direct migration background","","","",""
"Quite unimportant","1993","Not Employed","indirect migration background","","","",""
"Quite unimportant","1993","Employed","no migration background","","","",""
"Quite unimportant","1993","Employed","direct migration background","","","",""
"Quite unimportant","1993","Employed","indirect migration background","","","",""
"Very important","1994","Not Employed","no migration background","","","",""
"Very important","1994","Not Employed","direct migration background","","","",""
"Very important","1994","Not Employed","indirect migration background","","","",""
"Very important","1994","Employed","no migration background","","","",""
"Very important","1994","Employed","direct migration background","","","",""
"Very important","1994","Employed","indirect migration background","","","",""
"Important","1994","Not Employed","no migration background","","","",""
"Important","1994","Not Employed","direct migration background","","","",""
"Important","1994","Not Employed","indirect migration background","","","",""
"Important","1994","Employed","no migration background","","","",""
"Important","1994","Employed","direct migration background","","","",""
"Important","1994","Employed","indirect migration background","","","",""
"Less important","1994","Not Employed","no migration background","","","",""
"Less important","1994","Not Employed","direct migration background","","","",""
"Less important","1994","Not Employed","indirect migration background","","","",""
"Less important","1994","Employed","no migration background","","","",""
"Less important","1994","Employed","direct migration background","","","",""
"Less important","1994","Employed","indirect migration background","","","",""
"Quite unimportant","1994","Not Employed","no migration background","","","",""
"Quite unimportant","1994","Not Employed","direct migration background","","","",""
"Quite unimportant","1994","Not Employed","indirect migration background","","","",""
"Quite unimportant","1994","Employed","no migration background","","","",""
"Quite unimportant","1994","Employed","direct migration background","","","",""
"Quite unimportant","1994","Employed","indirect migration background","","","",""
"Very important","1995","Not Employed","no migration background","537","0.133346382440144","0.122064716153768","0.144628048726521"
"Very important","1995","Not Employed","direct migration background","98","0.183911684882467","0.150321616937148","0.217501752827786"
"Very important","1995","Not Employed","indirect migration background","18","","",""
"Very important","1995","Employed","no migration background","1471","0.218073962175093","0.207977656862537","0.228170267487648"
"Very important","1995","Employed","direct migration background","136","0.213892738006056","0.181719503814906","0.246065972197206"
"Very important","1995","Employed","indirect migration background","35","0.473766784862112","0.37228734767459","0.575246222049635"
"Important","1995","Not Employed","no migration background","1704","0.454274482509498","0.437750826138368","0.470798138880627"
"Important","1995","Not Employed","direct migration background","234","0.449565463996211","0.406434720071065","0.492696207921357"
"Important","1995","Not Employed","indirect migration background","23","","",""
"Important","1995","Employed","no migration background","3674","0.554792008654066","0.542640664971977","0.566943352336155"
"Important","1995","Employed","direct migration background","360","0.586897667619959","0.548264011351727","0.625531323888192"
"Important","1995","Employed","indirect migration background","52","0.472434647585186","0.370969797065562","0.57389949810481"
"Less important","1995","Not Employed","no migration background","971","0.30733679015375","0.292024921712181","0.322648658595319"
"Less important","1995","Not Employed","direct migration background","128","0.251361504507909","0.213749792500654","0.288973216515163"
"Less important","1995","Not Employed","indirect migration background","7","","",""
"Less important","1995","Employed","no migration background","1169","0.200980973300325","0.191183056134353","0.210778890466297"
"Less important","1995","Employed","direct migration background","108","0.173583229461078","0.143865936952039","0.203300521970118"
"Less important","1995","Employed","indirect migration background","5","","",""
"Quite unimportant","1995","Not Employed","no migration background","276","0.105042344896609","0.0948671367851887","0.115217553008029"
"Quite unimportant","1995","Not Employed","direct migration background","51","0.115161346613413","0.0874840893040437","0.142838603922782"
"Quite unimportant","1995","Not Employed","indirect migration background","1","","",""
"Quite unimportant","1995","Employed","no migration background","112","0.0261530558705169","0.0222510824736369","0.0300550292673969"
"Quite unimportant","1995","Employed","direct migration background","20","","",""
"Quite unimportant","1995","Employed","indirect migration background","1","","",""
"Very important","1996","Not Employed","no migration background","","","",""
"Very important","1996","Not Employed","direct migration background","","","",""
"Very important","1996","Not Employed","indirect migration background","","","",""
"Very important","1996","Employed","no migration background","","","",""
"Very important","1996","Employed","direct migration background","","","",""
"Very important","1996","Employed","indirect migration background","","","",""
"Important","1996","Not Employed","no migration background","","","",""
"Important","1996","Not Employed","direct migration background","","","",""
"Important","1996","Not Employed","indirect migration background","","","",""
"Important","1996","Employed","no migration background","","","",""
"Important","1996","Employed","direct migration background","","","",""
"Important","1996","Employed","indirect migration background","","","",""
"Less important","1996","Not Employed","no migration background","","","",""
"Less important","1996","Not Employed","direct migration background","","","",""
"Less important","1996","Not Employed","indirect migration background","","","",""
"Less important","1996","Employed","no migration background","","","",""
"Less important","1996","Employed","direct migration background","","","",""
"Less important","1996","Employed","indirect migration background","","","",""
"Quite unimportant","1996","Not Employed","no migration background","","","",""
"Quite unimportant","1996","Not Employed","direct migration background","","","",""
"Quite unimportant","1996","Not Employed","indirect migration background","","","",""
"Quite unimportant","1996","Employed","no migration background","","","",""
"Quite unimportant","1996","Employed","direct migration background","","","",""
"Quite unimportant","1996","Employed","indirect migration background","","","",""
"Very important","1997","Not Employed","no migration background","","","",""
"Very important","1997","Not Employed","direct migration background","","","",""
"Very important","1997","Not Employed","indirect migration background","","","",""
"Very important","1997","Employed","no migration background","","","",""
"Very important","1997","Employed","direct migration background","","","",""
"Very important","1997","Employed","indirect migration background","","","",""
"Important","1997","Not Employed","no migration background","","","",""
"Important","1997","Not Employed","direct migration background","","","",""
"Important","1997","Not Employed","indirect migration background","","","",""
"Important","1997","Employed","no migration background","","","",""
"Important","1997","Employed","direct migration background","","","",""
"Important","1997","Employed","indirect migration background","","","",""
"Less important","1997","Not Employed","no migration background","","","",""
"Less important","1997","Not Employed","direct migration background","","","",""
"Less important","1997","Not Employed","indirect migration background","","","",""
"Less important","1997","Employed","no migration background","","","",""
"Less important","1997","Employed","direct migration background","","","",""
"Less important","1997","Employed","indirect migration background","","","",""
"Quite unimportant","1997","Not Employed","no migration background","","","",""
"Quite unimportant","1997","Not Employed","direct migration background","","","",""
"Quite unimportant","1997","Not Employed","indirect migration background","","","",""
"Quite unimportant","1997","Employed","no migration background","","","",""
"Quite unimportant","1997","Employed","direct migration background","","","",""
"Quite unimportant","1997","Employed","indirect migration background","","","",""
"Very important","1998","Not Employed","no migration background","","","",""
"Very important","1998","Not Employed","direct migration background","","","",""
"Very important","1998","Not Employed","indirect migration background","","","",""
"Very important","1998","Employed","no migration background","","","",""
"Very important","1998","Employed","direct migration background","","","",""
"Very important","1998","Employed","indirect migration background","","","",""
"Important","1998","Not Employed","no migration background","","","",""
"Important","1998","Not Employed","direct migration background","","","",""
"Important","1998","Not Employed","indirect migration background","","","",""
"Important","1998","Employed","no migration background","","","",""
"Important","1998","Employed","direct migration background","","","",""
"Important","1998","Employed","indirect migration background","","","",""
"Less important","1998","Not Employed","no migration background","","","",""
"Less important","1998","Not Employed","direct migration background","","","",""
"Less important","1998","Not Employed","indirect migration background","","","",""
"Less important","1998","Employed","no migration background","","","",""
"Less important","1998","Employed","direct migration background","","","",""
"Less important","1998","Employed","indirect migration background","","","",""
"Quite unimportant","1998","Not Employed","no migration background","","","",""
"Quite unimportant","1998","Not Employed","direct migration background","","","",""
"Quite unimportant","1998","Not Employed","indirect migration background","","","",""
"Quite unimportant","1998","Employed","no migration background","","","",""
"Quite unimportant","1998","Employed","direct migration background","","","",""
"Quite unimportant","1998","Employed","indirect migration background","","","",""
"Very important","1999","Not Employed","no migration background","","","",""
"Very important","1999","Not Employed","direct migration background","","","",""
"Very important","1999","Not Employed","indirect migration background","","","",""
"Very important","1999","Employed","no migration background","","","",""
"Very important","1999","Employed","direct migration background","","","",""
"Very important","1999","Employed","indirect migration background","","","",""
"Important","1999","Not Employed","no migration background","","","",""
"Important","1999","Not Employed","direct migration background","","","",""
"Important","1999","Not Employed","indirect migration background","","","",""
"Important","1999","Employed","no migration background","","","",""
"Important","1999","Employed","direct migration background","","","",""
"Important","1999","Employed","indirect migration background","","","",""
"Less important","1999","Not Employed","no migration background","","","",""
"Less important","1999","Not Employed","direct migration background","","","",""
"Less important","1999","Not Employed","indirect migration background","","","",""
"Less important","1999","Employed","no migration background","","","",""
"Less important","1999","Employed","direct migration background","","","",""
"Less important","1999","Employed","indirect migration background","","","",""
"Quite unimportant","1999","Not Employed","no migration background","","","",""
"Quite unimportant","1999","Not Employed","direct migration background","","","",""
"Quite unimportant","1999","Not Employed","indirect migration background","","","",""
"Quite unimportant","1999","Employed","no migration background","","","",""
"Quite unimportant","1999","Employed","direct migration background","","","",""
"Quite unimportant","1999","Employed","indirect migration background","","","",""
"Very important","2000","Not Employed","no migration background","","","",""
"Very important","2000","Not Employed","direct migration background","","","",""
"Very important","2000","Not Employed","indirect migration background","","","",""
"Very important","2000","Employed","no migration background","","","",""
"Very important","2000","Employed","direct migration background","","","",""
"Very important","2000","Employed","indirect migration background","","","",""
"Important","2000","Not Employed","no migration background","","","",""
"Important","2000","Not Employed","direct migration background","","","",""
"Important","2000","Not Employed","indirect migration background","","","",""
"Important","2000","Employed","no migration background","","","",""
"Important","2000","Employed","direct migration background","","","",""
"Important","2000","Employed","indirect migration background","","","",""
"Less important","2000","Not Employed","no migration background","","","",""
"Less important","2000","Not Employed","direct migration background","","","",""
"Less important","2000","Not Employed","indirect migration background","","","",""
"Less important","2000","Employed","no migration background","","","",""
"Less important","2000","Employed","direct migration background","","","",""
"Less important","2000","Employed","indirect migration background","","","",""
"Quite unimportant","2000","Not Employed","no migration background","","","",""
"Quite unimportant","2000","Not Employed","direct migration background","","","",""
"Quite unimportant","2000","Not Employed","indirect migration background","","","",""
"Quite unimportant","2000","Employed","no migration background","","","",""
"Quite unimportant","2000","Employed","direct migration background","","","",""
"Quite unimportant","2000","Employed","indirect migration background","","","",""
"Very important","2001","Not Employed","no migration background","","","",""
"Very important","2001","Not Employed","direct migration background","","","",""
"Very important","2001","Not Employed","indirect migration background","","","",""
"Very important","2001","Employed","no migration background","","","",""
"Very important","2001","Employed","direct migration background","","","",""
"Very important","2001","Employed","indirect migration background","","","",""
"Important","2001","Not Employed","no migration background","","","",""
"Important","2001","Not Employed","direct migration background","","","",""
"Important","2001","Not Employed","indirect migration background","","","",""
"Important","2001","Employed","no migration background","","","",""
"Important","2001","Employed","direct migration background","","","",""
"Important","2001","Employed","indirect migration background","","","",""
"Less important","2001","Not Employed","no migration background","","","",""
"Less important","2001","Not Employed","direct migration background","","","",""
"Less important","2001","Not Employed","indirect migration background","","","",""
"Less important","2001","Employed","no migration background","","","",""
"Less important","2001","Employed","direct migration background","","","",""
"Less important","2001","Employed","indirect migration background","","","",""
"Quite unimportant","2001","Not Employed","no migration background","","","",""
"Quite unimportant","2001","Not Employed","direct migration background","","","",""
"Quite unimportant","2001","Not Employed","indirect migration background","","","",""
"Quite unimportant","2001","Employed","no migration background","","","",""
"Quite unimportant","2001","Employed","direct migration background","","","",""
"Quite unimportant","2001","Employed","indirect migration background","","","",""
"Very important","2002","Not Employed","no migration background","","","",""
"Very important","2002","Not Employed","direct migration background","","","",""
"Very important","2002","Not Employed","indirect migration background","","","",""
"Very important","2002","Employed","no migration background","","","",""
"Very important","2002","Employed","direct migration background","","","",""
"Very important","2002","Employed","indirect migration background","","","",""
"Important","2002","Not Employed","no migration background","","","",""
"Important","2002","Not Employed","direct migration background","","","",""
"Important","2002","Not Employed","indirect migration background","","","",""
"Important","2002","Employed","no migration background","","","",""
"Important","2002","Employed","direct migration background","","","",""
"Important","2002","Employed","indirect migration background","","","",""
"Less important","2002","Not Employed","no migration background","","","",""
"Less important","2002","Not Employed","direct migration background","","","",""
"Less important","2002","Not Employed","indirect migration background","","","",""
"Less important","2002","Employed","no migration background","","","",""
"Less important","2002","Employed","direct migration background","","","",""
"Less important","2002","Employed","indirect migration background","","","",""
"Quite unimportant","2002","Not Employed","no migration background","","","",""
"Quite unimportant","2002","Not Employed","direct migration background","","","",""
"Quite unimportant","2002","Not Employed","indirect migration background","","","",""
"Quite unimportant","2002","Employed","no migration background","","","",""
"Quite unimportant","2002","Employed","direct migration background","","","",""
"Quite unimportant","2002","Employed","indirect migration background","","","",""
"Very important","2003","Not Employed","no migration background","","","",""
"Very important","2003","Not Employed","direct migration background","","","",""
"Very important","2003","Not Employed","indirect migration background","","","",""
"Very important","2003","Employed","no migration background","","","",""
"Very important","2003","Employed","direct migration background","","","",""
"Very important","2003","Employed","indirect migration background","","","",""
"Important","2003","Not Employed","no migration background","","","",""
"Important","2003","Not Employed","direct migration background","","","",""
"Important","2003","Not Employed","indirect migration background","","","",""
"Important","2003","Employed","no migration background","","","",""
"Important","2003","Employed","direct migration background","","","",""
"Important","2003","Employed","indirect migration background","","","",""
"Less important","2003","Not Employed","no migration background","","","",""
"Less important","2003","Not Employed","direct migration background","","","",""
"Less important","2003","Not Employed","indirect migration background","","","",""
"Less important","2003","Employed","no migration background","","","",""
"Less important","2003","Employed","direct migration background","","","",""
"Less important","2003","Employed","indirect migration background","","","",""
"Quite unimportant","2003","Not Employed","no migration background","","","",""
"Quite unimportant","2003","Not Employed","direct migration background","","","",""
"Quite unimportant","2003","Not Employed","indirect migration background","","","",""
"Quite unimportant","2003","Employed","no migration background","","","",""
"Quite unimportant","2003","Employed","direct migration background","","","",""
"Quite unimportant","2003","Employed","indirect migration background","","","",""
"Very important","2004","Not Employed","no migration background","910","0.117905373276149","0.110230104630334","0.125580641921963"
"Very important","2004","Not Employed","direct migration background","152","0.158456215415922","0.136368721679653","0.180543709152191"
"Very important","2004","Not Employed","indirect migration background","83","0.338480725893948","0.280057431341635","0.39690402044626"
"Very important","2004","Employed","no migration background","2239","0.196541664755348","0.189257546551942","0.203825782958755"
"Very important","2004","Employed","direct migration background","239","0.183676244428439","0.163807146146024","0.203545342710853"
"Very important","2004","Employed","indirect migration background","195","0.39477636954825","0.353813729382901","0.4357390097136"
"Important","2004","Not Employed","no migration background","3241","0.466792606924413","0.454919093050899","0.478666120797927"
"Important","2004","Not Employed","direct migration background","460","0.454591116039364","0.424473193122896","0.484709038955831"
"Important","2004","Not Employed","indirect migration background","123","0.485379836511768","0.423673170060567","0.547086502962969"
"Important","2004","Employed","no migration background","6442","0.558649716008693","0.54954786995628","0.567751562061106"
"Important","2004","Employed","direct migration background","825","0.555328416384903","0.529829890010928","0.580826942758878"
"Important","2004","Employed","indirect migration background","285","0.495335680760696","0.45343649970995","0.537234861811442"
"Less important","2004","Not Employed","no migration background","2136","0.325546981231448","0.314395003693939","0.336698958768957"
"Less important","2004","Not Employed","direct migration background","347","0.302442959561254","0.274660861218478","0.33022505790403"
"Less important","2004","Not Employed","indirect migration background","38","0.137584169735731","0.0950546562966635","0.180113683174798"
"Less important","2004","Employed","no migration background","2561","0.226048757805764","0.218381750934161","0.233715764677367"
"Less important","2004","Employed","direct migration background","354","0.234765808170705","0.213017020607575","0.256514595733834"
"Less important","2004","Employed","indirect migration background","62","0.106273369862124","0.080446664786712","0.132100074937535"
"Quite unimportant","2004","Not Employed","no migration background","495","0.0897550385679901","0.0829523943291736","0.0965576828068066"
"Quite unimportant","2004","Not Employed","direct migration background","91","0.0845097089834601","0.0676855402240699","0.10133387774285"
"Quite unimportant","2004","Not Employed","indirect migration background","8","","",""
"Quite unimportant","2004","Employed","no migration background","191","0.0187598614301954","0.0162728919544824","0.0212468309059084"
"Quite unimportant","2004","Employed","direct migration background","41","0.0262295310159539","0.0180289616275643","0.0344301004043435"
"Quite unimportant","2004","Employed","indirect migration background","5","","",""
"Very important","2005","Not Employed","no migration background","","","",""
"Very important","2005","Not Employed","direct migration background","","","",""
"Very important","2005","Not Employed","indirect migration background","","","",""
"Very important","2005","Employed","no migration background","","","",""
"Very important","2005","Employed","direct migration background","","","",""
"Very important","2005","Employed","indirect migration background","","","",""
"Important","2005","Not Employed","no migration background","","","",""
"Important","2005","Not Employed","direct migration background","","","",""
"Important","2005","Not Employed","indirect migration background","","","",""
"Important","2005","Employed","no migration background","","","",""
"Important","2005","Employed","direct migration background","","","",""
"Important","2005","Employed","indirect migration background","","","",""
"Less important","2005","Not Employed","no migration background","","","",""
"Less important","2005","Not Employed","direct migration background","","","",""
"Less important","2005","Not Employed","indirect migration background","","","",""
"Less important","2005","Employed","no migration background","","","",""
"Less important","2005","Employed","direct migration background","","","",""
"Less important","2005","Employed","indirect migration background","","","",""
"Quite unimportant","2005","Not Employed","no migration background","","","",""
"Quite unimportant","2005","Not Employed","direct migration background","","","",""
"Quite unimportant","2005","Not Employed","indirect migration background","","","",""
"Quite unimportant","2005","Employed","no migration background","","","",""
"Quite unimportant","2005","Employed","direct migration background","","","",""
"Quite unimportant","2005","Employed","indirect migration background","","","",""
"Very important","2006","Not Employed","no migration background","","","",""
"Very important","2006","Not Employed","direct migration background","","","",""
"Very important","2006","Not Employed","indirect migration background","","","",""
"Very important","2006","Employed","no migration background","","","",""
"Very important","2006","Employed","direct migration background","","","",""
"Very important","2006","Employed","indirect migration background","","","",""
"Important","2006","Not Employed","no migration background","","","",""
"Important","2006","Not Employed","direct migration background","","","",""
"Important","2006","Not Employed","indirect migration background","","","",""
"Important","2006","Employed","no migration background","","","",""
"Important","2006","Employed","direct migration background","","","",""
"Important","2006","Employed","indirect migration background","","","",""
"Less important","2006","Not Employed","no migration background","","","",""
"Less important","2006","Not Employed","direct migration background","","","",""
"Less important","2006","Not Employed","indirect migration background","","","",""
"Less important","2006","Employed","no migration background","","","",""
"Less important","2006","Employed","direct migration background","","","",""
"Less important","2006","Employed","indirect migration background","","","",""
"Quite unimportant","2006","Not Employed","no migration background","","","",""
"Quite unimportant","2006","Not Employed","direct migration background","","","",""
"Quite unimportant","2006","Not Employed","indirect migration background","","","",""
"Quite unimportant","2006","Employed","no migration background","","","",""
"Quite unimportant","2006","Employed","direct migration background","","","",""
"Quite unimportant","2006","Employed","indirect migration background","","","",""
"Very important","2007","Not Employed","no migration background","","","",""
"Very important","2007","Not Employed","direct migration background","","","",""
"Very important","2007","Not Employed","indirect migration background","","","",""
"Very important","2007","Employed","no migration background","","","",""
"Very important","2007","Employed","direct migration background","","","",""
"Very important","2007","Employed","indirect migration background","","","",""
"Important","2007","Not Employed","no migration background","","","",""
"Important","2007","Not Employed","direct migration background","","","",""
"Important","2007","Not Employed","indirect migration background","","","",""
"Important","2007","Employed","no migration background","","","",""
"Important","2007","Employed","direct migration background","","","",""
"Important","2007","Employed","indirect migration background","","","",""
"Less important","2007","Not Employed","no migration background","","","",""
"Less important","2007","Not Employed","direct migration background","","","",""
"Less important","2007","Not Employed","indirect migration background","","","",""
"Less important","2007","Employed","no migration background","","","",""
"Less important","2007","Employed","direct migration background","","","",""
"Less important","2007","Employed","indirect migration background","","","",""
"Quite unimportant","2007","Not Employed","no migration background","","","",""
"Quite unimportant","2007","Not Employed","direct migration background","","","",""
"Quite unimportant","2007","Not Employed","indirect migration background","","","",""
"Quite unimportant","2007","Employed","no migration background","","","",""
"Quite unimportant","2007","Employed","direct migration background","","","",""
"Quite unimportant","2007","Employed","indirect migration background","","","",""
"Very important","2008","Not Employed","no migration background","678","0.0967364989513289","0.0895057548729926","0.103967243029665"
"Very important","2008","Not Employed","direct migration background","101","0.135674607478756","0.11173457468748","0.159614640270032"
"Very important","2008","Not Employed","indirect migration background","68","0.328123405014838","0.264160779909771","0.392086030119905"
"Very important","2008","Employed","no migration background","1722","0.17006797079894","0.16278065235948","0.177355289238399"
"Very important","2008","Employed","direct migration background","201","0.203896445586633","0.180152103720659","0.227640787452607"
"Very important","2008","Employed","indirect migration background","175","0.339217203058776","0.300178789049565","0.378255617067986"
"Important","2008","Not Employed","no migration background","2748","0.410770043201752","0.398735700684023","0.42280438571948"
"Important","2008","Not Employed","direct migration background","307","0.414159367681288","0.379723557326895","0.448595178035682"
"Important","2008","Not Employed","indirect migration background","100","0.460694302036659","0.392791633349219","0.5285969707241"
"Important","2008","Employed","no migration background","5808","0.565668971034067","0.556054468310784","0.575283473757349"
"Important","2008","Employed","direct migration background","633","0.576001548013487","0.546876644966232","0.605126451060741"
"Important","2008","Employed","indirect migration background","307","0.505395522829265","0.464169771063147","0.546621274595383"
"Less important","2008","Not Employed","no migration background","2324","0.367949953409627","0.356153520910243","0.379746385909011"
"Less important","2008","Not Employed","direct migration background","256","0.293990397060664","0.262140451488185","0.325840342633144"
"Less important","2008","Not Employed","indirect migration background","33","0.165618897591593","0.114978151826466","0.21625964335672"
"Less important","2008","Employed","no migration background","2483","0.241573823847544","0.233271172257103","0.249876475437985"
"Less important","2008","Employed","direct migration background","248","0.200005757972563","0.17643165330189","0.223579862643236"
"Less important","2008","Employed","indirect migration background","81","0.154177215794424","0.124400715252998","0.183953716335851"
"Quite unimportant","2008","Not Employed","no migration background","670","0.124543504437292","0.116466349705928","0.132620659168656"
"Quite unimportant","2008","Not Employed","direct migration background","122","0.156175627779291","0.130796921429373","0.18155433412921"
"Quite unimportant","2008","Not Employed","indirect migration background","6","","",""
"Quite unimportant","2008","Employed","no migration background","197","0.0226892343194498","0.0198008067505697","0.0255776618883299"
"Quite unimportant","2008","Employed","direct migration background","24","","",""
"Quite unimportant","2008","Employed","indirect migration background","2","","",""
"Very important","2009","Not Employed","no migration background","","","",""
"Very important","2009","Not Employed","direct migration background","","","",""
"Very important","2009","Not Employed","indirect migration background","","","",""
"Very important","2009","Employed","no migration background","","","",""
"Very important","2009","Employed","direct migration background","","","",""
"Very important","2009","Employed","indirect migration background","","","",""
"Important","2009","Not Employed","no migration background","","","",""
"Important","2009","Not Employed","direct migration background","","","",""
"Important","2009","Not Employed","indirect migration background","","","",""
"Important","2009","Employed","no migration background","","","",""
"Important","2009","Employed","direct migration background","","","",""
"Important","2009","Employed","indirect migration background","","","",""
"Less important","2009","Not Employed","no migration background","","","",""
"Less important","2009","Not Employed","direct migration background","","","",""
"Less important","2009","Not Employed","indirect migration background","","","",""
"Less important","2009","Employed","no migration background","","","",""
"Less important","2009","Employed","direct migration background","","","",""
"Less important","2009","Employed","indirect migration background","","","",""
"Quite unimportant","2009","Not Employed","no migration background","","","",""
"Quite unimportant","2009","Not Employed","direct migration background","","","",""
"Quite unimportant","2009","Not Employed","indirect migration background","","","",""
"Quite unimportant","2009","Employed","no migration background","","","",""
"Quite unimportant","2009","Employed","direct migration background","","","",""
"Quite unimportant","2009","Employed","indirect migration background","","","",""
"Very important","2010","Not Employed","no migration background","255","0.205095717976051","0.183460775284984","0.226730660667119"
