"plh0106","year","education","n","percent","lower_confidence","upper_confidence"
"Very important","1992","lower secondary degree","733","0.126673255413421","0.117727198095169","0.135619312731672"
"Very important","1992","secondary school degree","859","0.223616808819153","0.209739280248493","0.237494337389813"
"Very important","1992","college entrance qualification","517","0.29883891066204","0.276858385302382","0.320819436021699"
"Very important","1992","Other degree","17","","",""
"Very important","1992","no degree/no degree yet","59","0.231820745148943","0.176924505268558","0.286716985029328"
"Important","1992","lower secondary degree","2659","0.484380971003294","0.470939127477312","0.497822814529276"
"Important","1992","secondary school degree","1890","0.532678116440055","0.516060744822813","0.549295488057297"
"Important","1992","college entrance qualification","821","0.48105884582741","0.457066718826401","0.505050972828418"
"Important","1992","Other degree","44","0.448863063716888","0.349368542135705","0.54835758529807"
"Important","1992","no degree/no degree yet","122","0.56408173608969","0.499574458421017","0.628589013758363"
"Less important","1992","lower secondary degree","1523","0.299026131771876","0.286711928566067","0.311340334977685"
"Less important","1992","secondary school degree","626","0.200982066203947","0.187635216741776","0.214328915666119"
"Less important","1992","college entrance qualification","273","0.175781872120584","0.157504291158391","0.194059453082777"
"Less important","1992","Other degree","29","","",""
"Less important","1992","no degree/no degree yet","35","0.156127656187","0.108909017799982","0.203346294574018"
"Quite unimportant","1992","lower secondary degree","395","0.0899196418114094","0.0822253618338928","0.0976139217889261"
"Quite unimportant","1992","secondary school degree","88","0.0427230085368449","0.0359874817209946","0.0494585353526951"
"Quite unimportant","1992","college entrance qualification","55","0.0443203713899663","0.0344378343152745","0.0542029084646581"
"Quite unimportant","1992","Other degree","6","","",""
"Quite unimportant","1992","no degree/no degree yet","11","","",""
"Very important","1993","lower secondary degree","","","",""
"Very important","1993","secondary school degree","","","",""
"Very important","1993","college entrance qualification","","","",""
"Very important","1993","Other degree","","","",""
"Very important","1993","no degree/no degree yet","","","",""
"Important","1993","lower secondary degree","","","",""
"Important","1993","secondary school degree","","","",""
"Important","1993","college entrance qualification","","","",""
"Important","1993","Other degree","","","",""
"Important","1993","no degree/no degree yet","","","",""
"Less important","1993","lower secondary degree","","","",""
"Less important","1993","secondary school degree","","","",""
"Less important","1993","college entrance qualification","","","",""
"Less important","1993","Other degree","","","",""
"Less important","1993","no degree/no degree yet","","","",""
"Quite unimportant","1993","lower secondary degree","","","",""
"Quite unimportant","1993","secondary school degree","","","",""
"Quite unimportant","1993","college entrance qualification","","","",""
"Quite unimportant","1993","Other degree","","","",""
"Quite unimportant","1993","no degree/no degree yet","","","",""
"Very important","1994","lower secondary degree","","","",""
"Very important","1994","secondary school degree","","","",""
"Very important","1994","college entrance qualification","","","",""
"Very important","1994","Other degree","","","",""
"Very important","1994","no degree/no degree yet","","","",""
"Important","1994","lower secondary degree","","","",""
"Important","1994","secondary school degree","","","",""
"Important","1994","college entrance qualification","","","",""
"Important","1994","Other degree","","","",""
"Important","1994","no degree/no degree yet","","","",""
"Less important","1994","lower secondary degree","","","",""
"Less important","1994","secondary school degree","","","",""
"Less important","1994","college entrance qualification","","","",""
"Less important","1994","Other degree","","","",""
"Less important","1994","no degree/no degree yet","","","",""
"Quite unimportant","1994","lower secondary degree","","","",""
"Quite unimportant","1994","secondary school degree","","","",""
"Quite unimportant","1994","college entrance qualification","","","",""
"Quite unimportant","1994","Other degree","","","",""
"Quite unimportant","1994","no degree/no degree yet","","","",""
"Very important","1995","lower secondary degree","713","0.134333377563391","0.12483649143647","0.143830263690312"
"Very important","1995","secondary school degree","832","0.229934420640052","0.215866685752952","0.244002155527153"
"Very important","1995","college entrance qualification","489","0.244511598249121","0.224765739319348","0.264257457178893"
"Very important","1995","Other degree","89","0.211768803586947","0.173286421796684","0.250251185377209"
"Very important","1995","no degree/no degree yet","118","0.351642318161434","0.300663350316707","0.402621286006161"
"Important","1995","lower secondary degree","2646","0.505470498790821","0.491546693673644","0.519394303907998"
"Important","1995","secondary school degree","1902","0.507904179153974","0.491190423200909","0.524617935107039"
"Important","1995","college entrance qualification","996","0.541386118502754","0.518493811946832","0.564278425058675"
"Important","1995","Other degree","215","0.508808886295213","0.46172126658939","0.555896506001036"
"Important","1995","no degree/no degree yet","163","0.477108463121139","0.423781419568227","0.53043550667405"
"Less important","1995","lower secondary degree","1297","0.282112370207035","0.269579422521902","0.294645317892168"
"Less important","1995","secondary school degree","629","0.221237530066909","0.207360701198411","0.235114358935406"
"Less important","1995","college entrance qualification","296","0.179577396165036","0.161943144246437","0.197211648083635"
"Less important","1995","Other degree","95","0.20338046080841","0.165467802780469","0.241293118836351"
"Less important","1995","no degree/no degree yet","45","0.141074740371881","0.103909627351344","0.178239853392417"
"Quite unimportant","1995","lower secondary degree","297","0.0780837534387527","0.0706116994367281","0.0855558074407774"
"Quite unimportant","1995","secondary school degree","74","0.0409238701390651","0.0343005886192367","0.0475471516588935"
"Quite unimportant","1995","college entrance qualification","39","0.0345248870830896","0.0261370676605165","0.0429127065056627"
"Quite unimportant","1995","Other degree","34","0.076041849309431","0.0510754088314504","0.101008289787412"
"Quite unimportant","1995","no degree/no degree yet","11","","",""
"Very important","1996","lower secondary degree","","","",""
"Very important","1996","secondary school degree","","","",""
"Very important","1996","college entrance qualification","","","",""
"Very important","1996","Other degree","","","",""
"Very important","1996","no degree/no degree yet","","","",""
"Important","1996","lower secondary degree","","","",""
"Important","1996","secondary school degree","","","",""
"Important","1996","college entrance qualification","","","",""
"Important","1996","Other degree","","","",""
"Important","1996","no degree/no degree yet","","","",""
"Less important","1996","lower secondary degree","","","",""
"Less important","1996","secondary school degree","","","",""
"Less important","1996","college entrance qualification","","","",""
"Less important","1996","Other degree","","","",""
"Less important","1996","no degree/no degree yet","","","",""
"Quite unimportant","1996","lower secondary degree","","","",""
"Quite unimportant","1996","secondary school degree","","","",""
"Quite unimportant","1996","college entrance qualification","","","",""
"Quite unimportant","1996","Other degree","","","",""
"Quite unimportant","1996","no degree/no degree yet","","","",""
"Very important","1997","lower secondary degree","","","",""
"Very important","1997","secondary school degree","","","",""
"Very important","1997","college entrance qualification","","","",""
"Very important","1997","Other degree","","","",""
"Very important","1997","no degree/no degree yet","","","",""
"Important","1997","lower secondary degree","","","",""
"Important","1997","secondary school degree","","","",""
"Important","1997","college entrance qualification","","","",""
"Important","1997","Other degree","","","",""
"Important","1997","no degree/no degree yet","","","",""
"Less important","1997","lower secondary degree","","","",""
"Less important","1997","secondary school degree","","","",""
"Less important","1997","college entrance qualification","","","",""
"Less important","1997","Other degree","","","",""
"Less important","1997","no degree/no degree yet","","","",""
"Quite unimportant","1997","lower secondary degree","","","",""
"Quite unimportant","1997","secondary school degree","","","",""
"Quite unimportant","1997","college entrance qualification","","","",""
"Quite unimportant","1997","Other degree","","","",""
"Quite unimportant","1997","no degree/no degree yet","","","",""
"Very important","1998","lower secondary degree","","","",""
"Very important","1998","secondary school degree","","","",""
"Very important","1998","college entrance qualification","","","",""
"Very important","1998","Other degree","","","",""
"Very important","1998","no degree/no degree yet","","","",""
"Important","1998","lower secondary degree","","","",""
"Important","1998","secondary school degree","","","",""
"Important","1998","college entrance qualification","","","",""
"Important","1998","Other degree","","","",""
"Important","1998","no degree/no degree yet","","","",""
"Less important","1998","lower secondary degree","","","",""
"Less important","1998","secondary school degree","","","",""
"Less important","1998","college entrance qualification","","","",""
"Less important","1998","Other degree","","","",""
"Less important","1998","no degree/no degree yet","","","",""
"Quite unimportant","1998","lower secondary degree","","","",""
"Quite unimportant","1998","secondary school degree","","","",""
"Quite unimportant","1998","college entrance qualification","","","",""
"Quite unimportant","1998","Other degree","","","",""
"Quite unimportant","1998","no degree/no degree yet","","","",""
"Very important","1999","lower secondary degree","","","",""
"Very important","1999","secondary school degree","","","",""
"Very important","1999","college entrance qualification","","","",""
"Very important","1999","Other degree","","","",""
"Very important","1999","no degree/no degree yet","","","",""
"Important","1999","lower secondary degree","","","",""
"Important","1999","secondary school degree","","","",""
"Important","1999","college entrance qualification","","","",""
"Important","1999","Other degree","","","",""
"Important","1999","no degree/no degree yet","","","",""
"Less important","1999","lower secondary degree","","","",""
"Less important","1999","secondary school degree","","","",""
"Less important","1999","college entrance qualification","","","",""
"Less important","1999","Other degree","","","",""
"Less important","1999","no degree/no degree yet","","","",""
"Quite unimportant","1999","lower secondary degree","","","",""
"Quite unimportant","1999","secondary school degree","","","",""
"Quite unimportant","1999","college entrance qualification","","","",""
"Quite unimportant","1999","Other degree","","","",""
"Quite unimportant","1999","no degree/no degree yet","","","",""
"Very important","2000","lower secondary degree","","","",""
"Very important","2000","secondary school degree","","","",""
"Very important","2000","college entrance qualification","","","",""
"Very important","2000","Other degree","","","",""
"Very important","2000","no degree/no degree yet","","","",""
"Important","2000","lower secondary degree","","","",""
"Important","2000","secondary school degree","","","",""
"Important","2000","college entrance qualification","","","",""
"Important","2000","Other degree","","","",""
"Important","2000","no degree/no degree yet","","","",""
"Less important","2000","lower secondary degree","","","",""
"Less important","2000","secondary school degree","","","",""
"Less important","2000","college entrance qualification","","","",""
"Less important","2000","Other degree","","","",""
"Less important","2000","no degree/no degree yet","","","",""
"Quite unimportant","2000","lower secondary degree","","","",""
"Quite unimportant","2000","secondary school degree","","","",""
"Quite unimportant","2000","college entrance qualification","","","",""
"Quite unimportant","2000","Other degree","","","",""
"Quite unimportant","2000","no degree/no degree yet","","","",""
"Very important","2001","lower secondary degree","","","",""
"Very important","2001","secondary school degree","","","",""
"Very important","2001","college entrance qualification","","","",""
"Very important","2001","Other degree","","","",""
"Very important","2001","no degree/no degree yet","","","",""
"Important","2001","lower secondary degree","","","",""
"Important","2001","secondary school degree","","","",""
"Important","2001","college entrance qualification","","","",""
"Important","2001","Other degree","","","",""
"Important","2001","no degree/no degree yet","","","",""
"Less important","2001","lower secondary degree","","","",""
"Less important","2001","secondary school degree","","","",""
"Less important","2001","college entrance qualification","","","",""
"Less important","2001","Other degree","","","",""
"Less important","2001","no degree/no degree yet","","","",""
"Quite unimportant","2001","lower secondary degree","","","",""
"Quite unimportant","2001","secondary school degree","","","",""
"Quite unimportant","2001","college entrance qualification","","","",""
"Quite unimportant","2001","Other degree","","","",""
"Quite unimportant","2001","no degree/no degree yet","","","",""
"Very important","2002","lower secondary degree","","","",""
"Very important","2002","secondary school degree","","","",""
"Very important","2002","college entrance qualification","","","",""
"Very important","2002","Other degree","","","",""
"Very important","2002","no degree/no degree yet","","","",""
"Important","2002","lower secondary degree","","","",""
"Important","2002","secondary school degree","","","",""
"Important","2002","college entrance qualification","","","",""
"Important","2002","Other degree","","","",""
"Important","2002","no degree/no degree yet","","","",""
"Less important","2002","lower secondary degree","","","",""
"Less important","2002","secondary school degree","","","",""
"Less important","2002","college entrance qualification","","","",""
"Less important","2002","Other degree","","","",""
"Less important","2002","no degree/no degree yet","","","",""
"Quite unimportant","2002","lower secondary degree","","","",""
"Quite unimportant","2002","secondary school degree","","","",""
"Quite unimportant","2002","college entrance qualification","","","",""
"Quite unimportant","2002","Other degree","","","",""
"Quite unimportant","2002","no degree/no degree yet","","","",""
"Very important","2003","lower secondary degree","","","",""
"Very important","2003","secondary school degree","","","",""
"Very important","2003","college entrance qualification","","","",""
"Very important","2003","Other degree","","","",""
"Very important","2003","no degree/no degree yet","","","",""
"Important","2003","lower secondary degree","","","",""
"Important","2003","secondary school degree","","","",""
"Important","2003","college entrance qualification","","","",""
"Important","2003","Other degree","","","",""
"Important","2003","no degree/no degree yet","","","",""
"Less important","2003","lower secondary degree","","","",""
"Less important","2003","secondary school degree","","","",""
"Less important","2003","college entrance qualification","","","",""
"Less important","2003","Other degree","","","",""
"Less important","2003","no degree/no degree yet","","","",""
"Quite unimportant","2003","lower secondary degree","","","",""
"Quite unimportant","2003","secondary school degree","","","",""
"Quite unimportant","2003","college entrance qualification","","","",""
"Quite unimportant","2003","Other degree","","","",""
"Quite unimportant","2003","no degree/no degree yet","","","",""
"Very important","2004","lower secondary degree","902","0.117087063289158","0.109807511443175","0.12436661513514"
"Very important","2004","secondary school degree","1112","0.17492531537255","0.165527108714886","0.184323522030215"
"Very important","2004","college entrance qualification","1248","0.245346568654212","0.233831474955198","0.256861662353226"
"Very important","2004","Other degree","147","0.144909644457492","0.124748077011611","0.165071211903374"
"Very important","2004","no degree/no degree yet","300","0.322840580190085","0.292191400644228","0.353489759735943"
"Important","2004","lower secondary degree","3844","0.50539604386406","0.494076316719875","0.516715771008246"
"Important","2004","secondary school degree","3480","0.548355990255869","0.536044760113225","0.560667220398512"
"Important","2004","college entrance qualification","2874","0.52556269597723","0.512199652327815","0.538925739626646"
"Important","2004","Other degree","576","0.483703423716435","0.455080839179133","0.512326008253738"
"Important","2004","no degree/no degree yet","427","0.464836139756056","0.432141793074552","0.49753048643756"
"Less important","2004","lower secondary degree","2289","0.306718024258661","0.296277655213741","0.317158393303581"
"Less important","2004","secondary school degree","1538","0.248551586554","0.237860302152986","0.259242870955013"
"Less important","2004","college entrance qualification","1128","0.202900725719981","0.192138509489386","0.213662941950576"
"Less important","2004","Other degree","371","0.313703537572251","0.287127805805871","0.340279269338632"
"Less important","2004","no degree/no degree yet","136","0.171173842935503","0.146483350236638","0.195864335634368"
"Quite unimportant","2004","lower secondary degree","459","0.0707988685881207","0.0649917690487912","0.0766059681274503"
"Quite unimportant","2004","secondary school degree","147","0.0281671078175813","0.0240741341393095","0.0322600814958531"
"Quite unimportant","2004","college entrance qualification","114","0.0261900096485768","0.0219162642276905","0.0304637550694632"
"Quite unimportant","2004","Other degree","77","0.0576833942538211","0.044329944718615","0.0710368437890272"
"Quite unimportant","2004","no degree/no degree yet","31","0.0411494371183561","0.028128664801428","0.0541702094352842"
"Very important","2005","lower secondary degree","","","",""
"Very important","2005","secondary school degree","","","",""
"Very important","2005","college entrance qualification","","","",""
"Very important","2005","Other degree","","","",""
"Very important","2005","no degree/no degree yet","","","",""
"Important","2005","lower secondary degree","","","",""
"Important","2005","secondary school degree","","","",""
"Important","2005","college entrance qualification","","","",""
"Important","2005","Other degree","","","",""
"Important","2005","no degree/no degree yet","","","",""
"Less important","2005","lower secondary degree","","","",""
"Less important","2005","secondary school degree","","","",""
"Less important","2005","college entrance qualification","","","",""
"Less important","2005","Other degree","","","",""
"Less important","2005","no degree/no degree yet","","","",""
"Quite unimportant","2005","lower secondary degree","","","",""
"Quite unimportant","2005","secondary school degree","","","",""
"Quite unimportant","2005","college entrance qualification","","","",""
"Quite unimportant","2005","Other degree","","","",""
"Quite unimportant","2005","no degree/no degree yet","","","",""
"Very important","2006","lower secondary degree","","","",""
"Very important","2006","secondary school degree","","","",""
"Very important","2006","college entrance qualification","","","",""
"Very important","2006","Other degree","","","",""
"Very important","2006","no degree/no degree yet","","","",""
"Important","2006","lower secondary degree","","","",""
"Important","2006","secondary school degree","","","",""
"Important","2006","college entrance qualification","","","",""
"Important","2006","Other degree","","","",""
"Important","2006","no degree/no degree yet","","","",""
"Less important","2006","lower secondary degree","","","",""
"Less important","2006","secondary school degree","","","",""
"Less important","2006","college entrance qualification","","","",""
"Less important","2006","Other degree","","","",""
"Less important","2006","no degree/no degree yet","","","",""
"Quite unimportant","2006","lower secondary degree","","","",""
"Quite unimportant","2006","secondary school degree","","","",""
"Quite unimportant","2006","college entrance qualification","","","",""
"Quite unimportant","2006","Other degree","","","",""
"Quite unimportant","2006","no degree/no degree yet","","","",""
"Very important","2007","lower secondary degree","","","",""
"Very important","2007","secondary school degree","","","",""
"Very important","2007","college entrance qualification","","","",""
"Very important","2007","Other degree","","","",""
"Very important","2007","no degree/no degree yet","","","",""
"Important","2007","lower secondary degree","","","",""
"Important","2007","secondary school degree","","","",""
"Important","2007","college entrance qualification","","","",""
"Important","2007","Other degree","","","",""
"Important","2007","no degree/no degree yet","","","",""
"Less important","2007","lower secondary degree","","","",""
"Less important","2007","secondary school degree","","","",""
"Less important","2007","college entrance qualification","","","",""
"Less important","2007","Other degree","","","",""
"Less important","2007","no degree/no degree yet","","","",""
"Quite unimportant","2007","lower secondary degree","","","",""
"Quite unimportant","2007","secondary school degree","","","",""
"Quite unimportant","2007","college entrance qualification","","","",""
"Quite unimportant","2007","Other degree","","","",""
"Quite unimportant","2007","no degree/no degree yet","","","",""
"Very important","2008","lower secondary degree","616","0.101139005835256","0.0937699059412549","0.108508105729256"
"Very important","2008","secondary school degree","854","0.146357753932629","0.137215309806065","0.155500198059193"
"Very important","2008","college entrance qualification","1003","0.209812539216807","0.198676868758353","0.220948209675261"
"Very important","2008","Other degree","127","0.153358954257302","0.130274777256653","0.17644313125795"
"Very important","2008","no degree/no degree yet","173","0.297057830906669","0.258728426487858","0.33538723532548"
"Important","2008","lower secondary degree","3029","0.462824539399177","0.450638148423469","0.475010930374885"
"Important","2008","secondary school degree","3136","0.54167802722158","0.52879041542217","0.55456563902099"
"Important","2008","college entrance qualification","2802","0.538443451000774","0.524809614178878","0.55207728782267"
"Important","2008","Other degree","440","0.491295532904398","0.459268673742275","0.523322392066522"
"Important","2008","no degree/no degree yet","244","0.44097654144601","0.399330423040403","0.482622659851616"
"Less important","2008","lower secondary degree","2219","0.337891644558852","0.326331531094755","0.349451758022949"
"Less important","2008","secondary school degree","1565","0.272927556891748","0.261405526057758","0.284449587725739"
"Less important","2008","college entrance qualification","1190","0.221921238811947","0.210556831316401","0.233285646307494"
"Less important","2008","Other degree","285","0.265939170878787","0.237633897952321","0.294244443805253"
"Less important","2008","no degree/no degree yet","96","0.188650810445241","0.155834858228586","0.221466762661895"
"Quite unimportant","2008","lower secondary degree","567","0.0981448102067157","0.0908735295076222","0.105416090905809"
"Quite unimportant","2008","secondary school degree","187","0.0390366619540429","0.0340270251210082","0.0440462987870776"
"Quite unimportant","2008","college entrance qualification","141","0.0298227709704716","0.0251708201083947","0.0344747218325485"
"Quite unimportant","2008","Other degree","84","0.0894063419595128","0.0711271648678518","0.107685519051174"
"Quite unimportant","2008","no degree/no degree yet","33","0.0733148172020804","0.0514516157150156","0.0951780186891451"
"Very important","2009","lower secondary degree","","","",""
"Very important","2009","secondary school degree","","","",""
"Very important","2009","college entrance qualification","","","",""
"Very important","2009","Other degree","","","",""
"Very important","2009","no degree/no degree yet","","","",""
"Important","2009","lower secondary degree","","","",""
"Important","2009","secondary school degree","","","",""
"Important","2009","college entrance qualification","","","",""
"Important","2009","Other degree","","","",""
"Important","2009","no degree/no degree yet","","","",""
"Less important","2009","lower secondary degree","","","",""
"Less important","2009","secondary school degree","","","",""
"Less important","2009","college entrance qualification","","","",""
"Less important","2009","Other degree","","","",""
"Less important","2009","no degree/no degree yet","","","",""
"Quite unimportant","2009","lower secondary degree","","","",""
"Quite unimportant","2009","secondary school degree","","","",""
"Quite unimportant","2009","college entrance qualification","","","",""
"Quite unimportant","2009","Other degree","","","",""
"Quite unimportant","2009","no degree/no degree yet","","","",""
"Very important","2010","lower secondary degree","299","0.216981313882586","0.196073173008094","0.237889454757078"
"Very important","2010","secondary school degree","435","0.181890313761689","0.166505222496286","0.197275405027093"
"Very important","2010","college entrance qualification","435","0.201989744671517","0.184943635617724","0.219035853725309"
"Very important","2010","Other degree","227","0.25556786383672","0.22634808755082","0.284787640122619"
"Very important","2010","no degree/no degree yet","111","0.341758647497634","0.292139777438009","0.391377517557258"
"Important","2010","lower secondary degree","820","0.540005597178476","0.514724635434898","0.565286558922054"
"Important","2010","secondary school degree","1332","0.557603302609902","0.537794504292937","0.577412100926867"
"Important","2010","college entrance qualification","1225","0.589133931048776","0.568245129551859","0.610022732545692"
"Important","2010","Other degree","449","0.529987813631744","0.496553015169468","0.56342261209402"
"Important","2010","no degree/no degree yet","178","0.524535508694995","0.472290954982235","0.576780062407754"
"Less important","2010","lower secondary degree","335","0.217813705960162","0.196876636677344","0.238750775242981"
"Less important","2010","secondary school degree","601","0.241883089301292","0.224804170689526","0.258962007913058"
"Less important","2010","college entrance qualification","445","0.199857223845246","0.182878695823568","0.216835751866924"
"Less important","2010","Other degree","168","0.20086108934483","0.174021846853192","0.227700331836469"
"Less important","2010","no degree/no degree yet","48","0.0944349367019156","0.0638420323350225","0.125027841068809"
"Quite unimportant","2010","lower secondary degree","39","0.0251993829787763","0.0172493114094632","0.0331494545480894"
"Quite unimportant","2010","secondary school degree","47","0.0186232943271169","0.0132314710463418","0.0240151176078919"
"Quite unimportant","2010","college entrance qualification","26","","",""
"Quite unimportant","2010","Other degree","12","","",""
"Quite unimportant","2010","no degree/no degree yet","14","","",""
"Very important","2011","lower secondary degree","","","",""
"Very important","2011","secondary school degree","","","",""
"Very important","2011","college entrance qualification","","","",""
"Very important","2011","Other degree","","","",""
"Very important","2011","no degree/no degree yet","","","",""
"Important","2011","lower secondary degree","","","",""
"Important","2011","secondary school degree","","","",""
"Important","2011","college entrance qualification","","","",""
"Important","2011","Other degree","","","",""
"Important","2011","no degree/no degree yet","","","",""
"Less important","2011","lower secondary degree","","","",""
"Less important","2011","secondary school degree","","","",""
"Less important","2011","college entrance qualification","","","",""
"Less important","2011","Other degree","","","",""
"Less important","2011","no degree/no degree yet","","","",""
"Quite unimportant","2011","lower secondary degree","","","",""
"Quite unimportant","2011","secondary school degree","","","",""
"Quite unimportant","2011","college entrance qualification","","","",""
"Quite unimportant","2011","Other degree","","","",""
"Quite unimportant","2011","no degree/no degree yet","","","",""
"Very important","2012","lower secondary degree","1071","0.121915841831004","0.11468440693736","0.129147276724648"
"Very important","2012","secondary school degree","1470","0.176856165012283","0.168720974961503","0.184991355063063"
"Very important","2012","college entrance qualification","1597","0.229797115784581","0.220474532262338","0.239119699306825"
"Very important","2012","Other degree","372","0.190901347620254","0.172982819046108","0.208819876194399"
"Very important","2012","no degree/no degree yet","260","0.245125401647928","0.216927882740726","0.27332292055513"
"Important","2012","lower secondary degree","4092","0.513605852504002","0.502559077950329","0.524652627057674"
"Important","2012","secondary school degree","4639","0.526973045946851","0.516327771026384","0.537618320867318"
"Important","2012","college entrance qualification","4294","0.533139875085132","0.522084451176705","0.54419529899356"
"Important","2012","Other degree","961","0.501260876359963","0.478464504587019","0.524057248132907"
"Important","2012","no degree/no degree yet","453","0.475208865801241","0.442473677486183","0.5079440541163"
"Less important","2012","lower secondary degree","2249","0.296381225727758","0.286288222945005","0.306474228510512"
"Less important","2012","secondary school degree","2139","0.266497117192523","0.257070260460433","0.275923973924613"
"Less important","2012","college entrance qualification","1807","0.221241473286743","0.212043416123948","0.230439530449538"
"Less important","2012","Other degree","417","0.242002110107668","0.222474878277973","0.261529341937363"
"Less important","2012","no degree/no degree yet","149","0.228542593053718","0.201018128226938","0.256067057880498"
"Quite unimportant","2012","lower secondary degree","452","0.0680970799372359","0.0625293787436825","0.0736647811307893"
"Quite unimportant","2012","secondary school degree","202","0.029673671848343","0.0260557074493146","0.0332916362473714"
"Quite unimportant","2012","college entrance qualification","125","0.0158215358435433","0.0130563605083804","0.0185867111787063"
"Quite unimportant","2012","Other degree","98","0.0658356659121151","0.0545288749002643","0.0771424569239659"
"Quite unimportant","2012","no degree/no degree yet","32","0.051123139497113","0.0366856055727911","0.0655606734214349"
"Very important","2013","lower secondary degree","","","",""
"Very important","2013","secondary school degree","","","",""
"Very important","2013","college entrance qualification","","","",""
"Very important","2013","Other degree","","","",""
"Very important","2013","no degree/no degree yet","","","",""
"Important","2013","lower secondary degree","","","",""
"Important","2013","secondary school degree","","","",""
"Important","2013","college entrance qualification","","","",""
"Important","2013","Other degree","","","",""
"Important","2013","no degree/no degree yet","","","",""
"Less important","2013","lower secondary degree","","","",""
"Less important","2013","secondary school degree","","","",""
"Less important","2013","college entrance qualification","","","",""
"Less important","2013","Other degree","","","",""
"Less important","2013","no degree/no degree yet","","","",""
"Quite unimportant","2013","lower secondary degree","","","",""
"Quite unimportant","2013","secondary school degree","","","",""
"Quite unimportant","2013","college entrance qualification","","","",""
"Quite unimportant","2013","Other degree","","","",""
"Quite unimportant","2013","no degree/no degree yet","","","",""
"Very important","2014","lower secondary degree","","","",""
"Very important","2014","secondary school degree","","","",""
"Very important","2014","college entrance qualification","","","",""
"Very important","2014","Other degree","","","",""
"Very important","2014","no degree/no degree yet","","","",""
"Important","2014","lower secondary degree","","","",""
"Important","2014","secondary school degree","","","",""
"Important","2014","college entrance qualification","","","",""
"Important","2014","Other degree","","","",""
"Important","2014","no degree/no degree yet","","","",""
"Less important","2014","lower secondary degree","","","",""
"Less important","2014","secondary school degree","","","",""
"Less important","2014","college entrance qualification","","","",""
"Less important","2014","Other degree","","","",""
"Less important","2014","no degree/no degree yet","","","",""
"Quite unimportant","2014","lower secondary degree","","","",""
"Quite unimportant","2014","secondary school degree","","","",""
"Quite unimportant","2014","college entrance qualification","","","",""
"Quite unimportant","2014","Other degree","","","",""
"Quite unimportant","2014","no degree/no degree yet","","","",""
"Very important","2015","lower secondary degree","","","",""
"Very important","2015","secondary school degree","","","",""
"Very important","2015","college entrance qualification","","","",""
"Very important","2015","Other degree","","","",""
"Very important","2015","no degree/no degree yet","","","",""
"Important","2015","lower secondary degree","","","",""
"Important","2015","secondary school degree","","","",""
"Important","2015","college entrance qualification","","","",""
"Important","2015","Other degree","","","",""
"Important","2015","no degree/no degree yet","","","",""
"Less important","2015","lower secondary degree","","","",""
"Less important","2015","secondary school degree","","","",""
"Less important","2015","college entrance qualification","","","",""
"Less important","2015","Other degree","","","",""
"Less important","2015","no degree/no degree yet","","","",""
"Quite unimportant","2015","lower secondary degree","","","",""
"Quite unimportant","2015","secondary school degree","","","",""
