"plh0106","year","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Less important","1992","general elemantary","536","0.296282510242307","0.275926889803666","0.316638130680949","3"
"Less important","1992","vocational + Abi","46","0.162174136405693","0.119967381808621","0.204380891002765","3"
"Less important","1992","middle vocational","1427","0.25608977239066","0.245042948042774","0.267136596738546","3"
"Less important","1992","in school","18","","","","3"
"Less important","1992","higher vocational","162","0.236078581196918","0.20560445133073","0.266552711063105","3"
"Less important","1992","higher education","288","0.191430298502819","0.17220672427243","0.210653872733208","3"
"Quite unimportant","1992","inadequately","10","","","","4"
"Quite unimportant","1992","general elemantary","187","0.11400229212794","0.0998343995660546","0.128170184689826","4"
"Quite unimportant","1992","vocational + Abi","13","","","","4"
"Quite unimportant","1992","middle vocational","257","0.0581205078794279","0.0521988482988201","0.0640421674600356","4"
"Quite unimportant","1992","higher vocational","42","0.0812066877199937","0.0616054503339696","0.100807925106018","4"
"Quite unimportant","1992","higher education","45","0.0387269684485058","0.0292993890431871","0.0481545478538245","4"
"Quite unimportant","1992","in school","1","","","","4"
"Very important","1992","general elemantary","294","0.123242934306616","0.108589048049933","0.137896820563299","1"
"Very important","1992","in school","52","0.345595551961236","0.267099877016316","0.424091226906157","1"
"Very important","1992","inadequately","14","","","","1"
"Very important","1992","middle vocational","1154","0.17787863884838","0.168200074726654","0.187557202970105","1"
"Very important","1992","vocational + Abi","95","0.324559848079522","0.270948699283167","0.378170996875877","1"
"Very important","1992","higher vocational","164","0.190551789880897","0.162369276162136","0.218734303599658","1"
"Very important","1992","higher education","427","0.255940643891994","0.234617880435653","0.277263407348335","1"
"Important","1993","inadequately","","","","","2"
"Important","1993","general elemantary","","","","","2"
"Important","1993","in school","","","","","2"
"Important","1993","middle vocational","","","","","2"
"Important","1993","vocational + Abi","","","","","2"
"Important","1993","higher vocational","","","","","2"
"Important","1993","higher education","","","","","2"
"Less important","1993","inadequately","","","","","3"
"Less important","1993","vocational + Abi","","","","","3"
"Less important","1993","general elemantary","","","","","3"
"Less important","1993","middle vocational","","","","","3"
"Less important","1993","in school","","","","","3"
"Less important","1993","higher vocational","","","","","3"
"Less important","1993","higher education","","","","","3"
"Quite unimportant","1993","inadequately","","","","","4"
"Quite unimportant","1993","general elemantary","","","","","4"
"Quite unimportant","1993","vocational + Abi","","","","","4"
"Quite unimportant","1993","middle vocational","","","","","4"
"Quite unimportant","1993","higher vocational","","","","","4"
"Quite unimportant","1993","higher education","","","","","4"
"Quite unimportant","1993","in school","","","","","4"
"Very important","1993","general elemantary","","","","","1"
"Very important","1993","higher vocational","","","","","1"
"Very important","1993","in school","","","","","1"
"Very important","1993","inadequately","","","","","1"
"Very important","1993","middle vocational","","","","","1"
"Very important","1993","vocational + Abi","","","","","1"
"Very important","1993","higher education","","","","","1"
"Important","1994","inadequately","","","","","2"
"Important","1994","general elemantary","","","","","2"
"Important","1994","in school","","","","","2"
"Important","1994","middle vocational","","","","","2"
"Important","1994","vocational + Abi","","","","","2"
"Important","1994","higher vocational","","","","","2"
"Important","1994","higher education","","","","","2"
"Less important","1994","inadequately","","","","","3"
"Less important","1994","general elemantary","","","","","3"
"Less important","1994","vocational + Abi","","","","","3"
"Less important","1994","middle vocational","","","","","3"
"Less important","1994","in school","","","","","3"
"Less important","1994","higher vocational","","","","","3"
"Less important","1994","higher education","","","","","3"
"Quite unimportant","1994","inadequately","","","","","4"
"Quite unimportant","1994","general elemantary","","","","","4"
"Quite unimportant","1994","vocational + Abi","","","","","4"
"Quite unimportant","1994","middle vocational","","","","","4"
"Quite unimportant","1994","higher vocational","","","","","4"
"Quite unimportant","1994","higher education","","","","","4"
"Quite unimportant","1994","in school","","","","","4"
"Very important","1994","general elemantary","","","","","1"
"Very important","1994","vocational + Abi","","","","","1"
"Very important","1994","higher vocational","","","","","1"
"Very important","1994","in school","","","","","1"
"Very important","1994","inadequately","","","","","1"
"Very important","1994","middle vocational","","","","","1"
"Very important","1994","higher education","","","","","1"
"Important","1995","in school","115","0.470891094059826","0.407740819317814","0.534041368801839","2"
"Important","1995","inadequately","48","0.499952624658525","0.400450529330037","0.599454719987013","2"
"Important","1995","general elemantary","878","0.457719056356402","0.434836487038602","0.480601625674201","2"
"Important","1995","middle vocational","3334","0.517552497249551","0.504967376309568","0.530137618189533","2"
"Important","1995","vocational + Abi","210","0.539433264958189","0.490647732364417","0.58821879755196","2"
"Important","1995","higher vocational","409","0.538229964030447","0.502286272213311","0.574173655847582","2"
"Important","1995","higher education","979","0.550181314518037","0.526595617026535","0.573767012009539","2"
"Less important","1995","inadequately","25","","","","3"
"Less important","1995","general elemantary","464","0.278480066479567","0.257892057829367","0.299068075129767","3"
"Less important","1995","middle vocational","1345","0.252797234688714","0.241851105927943","0.263743363449485","3"
"Less important","1995","in school","19","","","","3"
"Less important","1995","vocational + Abi","66","0.155650619767689","0.120168265614087","0.19113297392129","3"
"Less important","1995","higher vocational","154","0.235140770901258","0.204564776064174","0.265716765738342","3"
"Less important","1995","higher education","297","0.192375999028313","0.173688244872679","0.211063753183946","3"
"Quite unimportant","1995","inadequately","8","","","","4"
"Quite unimportant","1995","general elemantary","161","0.11763966510878","0.102842006750587","0.132437323466973","4"
"Quite unimportant","1995","middle vocational","207","0.0493501033200217","0.0438949181906618","0.0548052884493816","4"
"Quite unimportant","1995","higher vocational","20","","","","4"
"Quite unimportant","1995","higher education","47","0.0410130488721776","0.0316105251819693","0.0504155725623859","4"
"Quite unimportant","1995","in school","3","","","","4"
"Quite unimportant","1995","vocational + Abi","10","","","","4"
"Very important","1995","in school","103","0.43251756616869","0.369838782976205","0.495196349361175","1"
"Very important","1995","inadequately","16","","","","1"
"Very important","1995","general elemantary","318","0.146161212055251","0.129935748025492","0.16238667608501","1"
"Very important","1995","middle vocational","1170","0.180300164741714","0.170617817732014","0.189982511751414","1"
"Very important","1995","vocational + Abi","115","0.272423412548063","0.228848404407331","0.315998420688794","1"
"Very important","1995","higher vocational","156","0.183651723941073","0.155735214405982","0.211568233476165","1"
"Very important","1995","higher education","386","0.216429637581473","0.196905384602212","0.235953890560733","1"
"Important","1996","inadequately","","","","","2"
"Important","1996","in school","","","","","2"
"Important","1996","general elemantary","","","","","2"
"Important","1996","middle vocational","","","","","2"
"Important","1996","vocational + Abi","","","","","2"
"Important","1996","higher vocational","","","","","2"
"Important","1996","higher education","","","","","2"
"Less important","1996","inadequately","","","","","3"
"Less important","1996","vocational + Abi","","","","","3"
"Less important","1996","general elemantary","","","","","3"
"Less important","1996","middle vocational","","","","","3"
"Less important","1996","in school","","","","","3"
"Less important","1996","higher vocational","","","","","3"
"Less important","1996","higher education","","","","","3"
"Quite unimportant","1996","inadequately","","","","","4"
"Quite unimportant","1996","vocational + Abi","","","","","4"
"Quite unimportant","1996","higher vocational","","","","","4"
"Quite unimportant","1996","general elemantary","","","","","4"
"Quite unimportant","1996","middle vocational","","","","","4"
"Quite unimportant","1996","higher education","","","","","4"
"Quite unimportant","1996","in school","","","","","4"
"Very important","1996","general elemantary","","","","","1"
"Very important","1996","in school","","","","","1"
"Very important","1996","inadequately","","","","","1"
"Very important","1996","middle vocational","","","","","1"
"Very important","1996","vocational + Abi","","","","","1"
"Very important","1996","higher vocational","","","","","1"
"Very important","1996","higher education","","","","","1"
"Important","1997","inadequately","","","","","2"
"Important","1997","in school","","","","","2"
"Important","1997","general elemantary","","","","","2"
"Important","1997","middle vocational","","","","","2"
"Important","1997","vocational + Abi","","","","","2"
"Important","1997","higher vocational","","","","","2"
"Important","1997","higher education","","","","","2"
"Less important","1997","inadequately","","","","","3"
"Less important","1997","general elemantary","","","","","3"
"Less important","1997","middle vocational","","","","","3"
"Less important","1997","vocational + Abi","","","","","3"
"Less important","1997","in school","","","","","3"
"Less important","1997","higher vocational","","","","","3"
"Less important","1997","higher education","","","","","3"
"Quite unimportant","1997","inadequately","","","","","4"
"Quite unimportant","1997","general elemantary","","","","","4"
"Quite unimportant","1997","middle vocational","","","","","4"
"Quite unimportant","1997","vocational + Abi","","","","","4"
"Quite unimportant","1997","higher vocational","","","","","4"
"Quite unimportant","1997","higher education","","","","","4"
"Quite unimportant","1997","in school","","","","","4"
"Very important","1997","inadequately","","","","","1"
"Very important","1997","general elemantary","","","","","1"
"Very important","1997","in school","","","","","1"
"Very important","1997","middle vocational","","","","","1"
"Very important","1997","vocational + Abi","","","","","1"
"Very important","1997","higher vocational","","","","","1"
"Very important","1997","higher education","","","","","1"
"Important","1998","inadequately","","","","","2"
"Important","1998","in school","","","","","2"
"Important","1998","general elemantary","","","","","2"
"Important","1998","vocational + Abi","","","","","2"
"Important","1998","middle vocational","","","","","2"
"Important","1998","higher vocational","","","","","2"
"Important","1998","higher education","","","","","2"
"Less important","1998","inadequately","","","","","3"
"Less important","1998","general elemantary","","","","","3"
"Less important","1998","vocational + Abi","","","","","3"
"Less important","1998","middle vocational","","","","","3"
"Less important","1998","in school","","","","","3"
"Less important","1998","higher vocational","","","","","3"
"Less important","1998","higher education","","","","","3"
"Quite unimportant","1998","inadequately","","","","","4"
"Quite unimportant","1998","vocational + Abi","","","","","4"
"Quite unimportant","1998","higher education","","","","","4"
"Quite unimportant","1998","general elemantary","","","","","4"
"Quite unimportant","1998","middle vocational","","","","","4"
"Quite unimportant","1998","higher vocational","","","","","4"
"Quite unimportant","1998","in school","","","","","4"
"Very important","1998","inadequately","","","","","1"
"Very important","1998","general elemantary","","","","","1"
"Very important","1998","vocational + Abi","","","","","1"
"Very important","1998","in school","","","","","1"
"Very important","1998","middle vocational","","","","","1"
"Very important","1998","higher vocational","","","","","1"
"Very important","1998","higher education","","","","","1"
"Important","1999","inadequately","","","","","2"
"Important","1999","in school","","","","","2"
"Important","1999","general elemantary","","","","","2"
"Important","1999","middle vocational","","","","","2"
"Important","1999","vocational + Abi","","","","","2"
"Important","1999","higher vocational","","","","","2"
"Important","1999","higher education","","","","","2"
"Less important","1999","inadequately","","","","","3"
"Less important","1999","general elemantary","","","","","3"
"Less important","1999","middle vocational","","","","","3"
"Less important","1999","in school","","","","","3"
"Less important","1999","vocational + Abi","","","","","3"
"Less important","1999","higher vocational","","","","","3"
"Less important","1999","higher education","","","","","3"
"Quite unimportant","1999","inadequately","","","","","4"
"Quite unimportant","1999","general elemantary","","","","","4"
"Quite unimportant","1999","higher vocational","","","","","4"
"Quite unimportant","1999","higher education","","","","","4"
"Quite unimportant","1999","middle vocational","","","","","4"
"Quite unimportant","1999","in school","","","","","4"
"Quite unimportant","1999","vocational + Abi","","","","","4"
"Very important","1999","in school","","","","","1"
"Very important","1999","inadequately","","","","","1"
"Very important","1999","general elemantary","","","","","1"
"Very important","1999","middle vocational","","","","","1"
"Very important","1999","vocational + Abi","","","","","1"
"Very important","1999","higher vocational","","","","","1"
"Very important","1999","higher education","","","","","1"
"Important","2000","inadequately","","","","","2"
"Important","2000","in school","","","","","2"
"Important","2000","general elemantary","","","","","2"
"Important","2000","middle vocational","","","","","2"
"Important","2000","vocational + Abi","","","","","2"
"Important","2000","higher vocational","","","","","2"
"Important","2000","higher education","","","","","2"
"Less important","2000","inadequately","","","","","3"
"Less important","2000","general elemantary","","","","","3"
"Less important","2000","middle vocational","","","","","3"
"Less important","2000","in school","","","","","3"
"Less important","2000","vocational + Abi","","","","","3"
"Less important","2000","higher vocational","","","","","3"
"Less important","2000","higher education","","","","","3"
"Quite unimportant","2000","inadequately","","","","","4"
"Quite unimportant","2000","vocational + Abi","","","","","4"
"Quite unimportant","2000","higher vocational","","","","","4"
"Quite unimportant","2000","general elemantary","","","","","4"
"Quite unimportant","2000","middle vocational","","","","","4"
"Quite unimportant","2000","higher education","","","","","4"
"Quite unimportant","2000","in school","","","","","4"
"Very important","2000","in school","","","","","1"
"Very important","2000","inadequately","","","","","1"
"Very important","2000","general elemantary","","","","","1"
"Very important","2000","middle vocational","","","","","1"
"Very important","2000","vocational + Abi","","","","","1"
"Very important","2000","higher vocational","","","","","1"
"Very important","2000","higher education","","","","","1"
"Important","2001","inadequately","","","","","2"
"Important","2001","in school","","","","","2"
"Important","2001","general elemantary","","","","","2"
"Important","2001","middle vocational","","","","","2"
"Important","2001","vocational + Abi","","","","","2"
"Important","2001","higher vocational","","","","","2"
"Important","2001","higher education","","","","","2"
"Less important","2001","middle vocational","","","","","3"
"Less important","2001","inadequately","","","","","3"
"Less important","2001","general elemantary","","","","","3"
"Less important","2001","in school","","","","","3"
"Less important","2001","vocational + Abi","","","","","3"
"Less important","2001","higher vocational","","","","","3"
"Less important","2001","higher education","","","","","3"
"Quite unimportant","2001","middle vocational","","","","","4"
"Quite unimportant","2001","inadequately","","","","","4"
"Quite unimportant","2001","general elemantary","","","","","4"
"Quite unimportant","2001","vocational + Abi","","","","","4"
"Quite unimportant","2001","higher vocational","","","","","4"
"Quite unimportant","2001","higher education","","","","","4"
"Quite unimportant","2001","in school","","","","","4"
"Very important","2001","inadequately","","","","","1"
"Very important","2001","in school","","","","","1"
"Very important","2001","general elemantary","","","","","1"
"Very important","2001","middle vocational","","","","","1"
"Very important","2001","vocational + Abi","","","","","1"
"Very important","2001","higher vocational","","","","","1"
"Very important","2001","higher education","","","","","1"
"Important","2002","inadequately","","","","","2"
"Important","2002","in school","","","","","2"
"Important","2002","general elemantary","","","","","2"
"Important","2002","vocational + Abi","","","","","2"
"Important","2002","middle vocational","","","","","2"
"Important","2002","higher vocational","","","","","2"
"Important","2002","higher education","","","","","2"
"Less important","2002","middle vocational","","","","","3"
"Less important","2002","inadequately","","","","","3"
"Less important","2002","general elemantary","","","","","3"
"Less important","2002","in school","","","","","3"
"Less important","2002","vocational + Abi","","","","","3"
"Less important","2002","higher vocational","","","","","3"
"Less important","2002","higher education","","","","","3"
"Quite unimportant","2002","inadequately","","","","","4"
"Quite unimportant","2002","middle vocational","","","","","4"
"Quite unimportant","2002","vocational + Abi","","","","","4"
"Quite unimportant","2002","higher education","","","","","4"
"Quite unimportant","2002","general elemantary","","","","","4"
"Quite unimportant","2002","higher vocational","","","","","4"
"Quite unimportant","2002","in school","","","","","4"
"Very important","2002","inadequately","","","","","1"
"Very important","2002","vocational + Abi","","","","","1"
"Very important","2002","in school","","","","","1"
"Very important","2002","general elemantary","","","","","1"
"Very important","2002","middle vocational","","","","","1"
"Very important","2002","higher vocational","","","","","1"
"Very important","2002","higher education","","","","","1"
"Important","2003","inadequately","","","","","2"
"Important","2003","in school","","","","","2"
"Important","2003","general elemantary","","","","","2"
"Important","2003","higher education","","","","","2"
"Important","2003","vocational + Abi","","","","","2"
"Important","2003","middle vocational","","","","","2"
"Important","2003","higher vocational","","","","","2"
"Less important","2003","inadequately","","","","","3"
"Less important","2003","middle vocational","","","","","3"
"Less important","2003","general elemantary","","","","","3"
"Less important","2003","in school","","","","","3"
"Less important","2003","vocational + Abi","","","","","3"
"Less important","2003","higher education","","","","","3"
"Less important","2003","higher vocational","","","","","3"
"Quite unimportant","2003","inadequately","","","","","4"
"Quite unimportant","2003","middle vocational","","","","","4"
"Quite unimportant","2003","vocational + Abi","","","","","4"
"Quite unimportant","2003","higher education","","","","","4"
"Quite unimportant","2003","general elemantary","","","","","4"
"Quite unimportant","2003","higher vocational","","","","","4"
"Quite unimportant","2003","in school","","","","","4"
"Very important","2003","higher education","","","","","1"
"Very important","2003","inadequately","","","","","1"
"Very important","2003","vocational + Abi","","","","","1"
"Very important","2003","in school","","","","","1"
"Very important","2003","general elemantary","","","","","1"
"Very important","2003","middle vocational","","","","","1"
"Very important","2003","higher vocational","","","","","1"
"Important","2004","in school","324","0.491610834904171","0.452665530554852","0.530556139253489","2"
"Important","2004","inadequately","93","0.392626815652053","0.33097336967259","0.454280261631516","2"
"Important","2004","general elemantary","1222","0.476801327167884","0.457472457800898","0.49613019653487","2"
"Important","2004","higher education","2384","0.546093112311851","0.531187880196206","0.560998344427497","2"
"Important","2004","vocational + Abi","628","0.537264596666229","0.508546590322043","0.565982603010415","2"
"Important","2004","higher vocational","866","0.529893825234748","0.505730815913547","0.55405683455595","2"
"Important","2004","middle vocational","5722","0.522210079528793","0.512764547608289","0.531655611449298","2"
"Less important","2004","in school","42","0.0619031115704549","0.0431304295709834","0.0806757935699264","3"
"Less important","2004","inadequately","87","0.373865260995065","0.31278076060032","0.43494976138981","3"
"Less important","2004","middle vocational","2919","0.276423293402972","0.267966321057257","0.284880265748687","3"
"Less important","2004","general elemantary","743","0.298781912214927","0.281068260042241","0.316495564387612","3"
"Less important","2004","vocational + Abi","241","0.201164381470498","0.178075756745032","0.224253006195965","3"
"Less important","2004","higher education","993","0.2301082566859","0.217507316797789","0.242709196574011","3"
"Less important","2004","higher vocational","444","0.26820864622671","0.246760555492057","0.289656736961362","3"
"Quite unimportant","2004","in school","3","","","","4"
"Quite unimportant","2004","inadequately","29","","","","4"
"Quite unimportant","2004","middle vocational","419","0.0468198549225364","0.0428251212657732","0.0508145885792996","4"
"Quite unimportant","2004","vocational + Abi","26","","","","4"
"Quite unimportant","2004","higher education","107","0.0304814941429055","0.0253349205776093","0.0356280677082018","4"
"Quite unimportant","2004","general elemantary","198","0.0860227136209991","0.0751714909105784","0.0968739363314198","4"
"Quite unimportant","2004","higher vocational","47","0.0333230905297324","0.0246340479949554","0.0420121330645093","4"
"Very important","2004","higher education","802","0.193317136859343","0.181494656522362","0.205139617196324","1"
"Very important","2004","inadequately","32","0.137357014879038","0.09389793379187","0.180816095966206","1"
"Very important","2004","vocational + Abi","263","0.230553068619305","0.206294308456719","0.254811828781891","1"
"Very important","2004","in school","264","0.437186858124415","0.398544653120926","0.475829063127904","1"
"Very important","2004","general elemantary","402","0.13839404699619","0.125030631969965","0.151757462022415","1"
"Very important","2004","middle vocational","1683","0.154546772145698","0.14771143302762","0.161382111263776","1"
"Very important","2004","higher vocational","282","0.16857443800881","0.150449932738816","0.186698943278803","1"
"Important","2005","in school","","","","","2"
"Important","2005","inadequately","","","","","2"
"Important","2005","general elemantary","","","","","2"
"Important","2005","higher education","","","","","2"
"Important","2005","vocational + Abi","","","","","2"
"Important","2005","higher vocational","","","","","2"
"Important","2005","middle vocational","","","","","2"
"Less important","2005","in school","","","","","3"
"Less important","2005","inadequately","","","","","3"
"Less important","2005","general elemantary","","","","","3"
"Less important","2005","middle vocational","","","","","3"
"Less important","2005","vocational + Abi","","","","","3"
"Less important","2005","higher education","","","","","3"
"Less important","2005","higher vocational","","","","","3"
"Quite unimportant","2005","in school","","","","","4"
"Quite unimportant","2005","inadequately","","","","","4"
"Quite unimportant","2005","general elemantary","","","","","4"
"Quite unimportant","2005","middle vocational","","","","","4"
"Quite unimportant","2005","vocational + Abi","","","","","4"
"Quite unimportant","2005","higher education","","","","","4"
"Quite unimportant","2005","higher vocational","","","","","4"
"Very important","2005","higher education","","","","","1"
"Very important","2005","in school","","","","","1"
"Very important","2005","inadequately","","","","","1"
"Very important","2005","general elemantary","","","","","1"
"Very important","2005","vocational + Abi","","","","","1"
"Very important","2005","higher vocational","","","","","1"
"Very important","2005","middle vocational","","","","","1"
"Important","2006","in school","","","","","2"
"Important","2006","inadequately","","","","","2"
"Important","2006","general elemantary","","","","","2"
"Important","2006","higher education","","","","","2"
"Important","2006","middle vocational","","","","","2"
"Important","2006","vocational + Abi","","","","","2"
"Important","2006","higher vocational","","","","","2"
"Less important","2006","in school","","","","","3"
"Less important","2006","inadequately","","","","","3"
"Less important","2006","general elemantary","","","","","3"
"Less important","2006","middle vocational","","","","","3"
"Less important","2006","vocational + Abi","","","","","3"
"Less important","2006","higher education","","","","","3"
"Less important","2006","higher vocational","","","","","3"
"Quite unimportant","2006","in school","","","","","4"
"Quite unimportant","2006","inadequately","","","","","4"
"Quite unimportant","2006","general elemantary","","","","","4"
"Quite unimportant","2006","middle vocational","","","","","4"
"Quite unimportant","2006","vocational + Abi","","","","","4"
"Quite unimportant","2006","higher vocational","","","","","4"
"Quite unimportant","2006","higher education","","","","","4"
"Very important","2006","higher education","","","","","1"
"Very important","2006","in school","","","","","1"
"Very important","2006","middle vocational","","","","","1"
"Very important","2006","vocational + Abi","","","","","1"
"Very important","2006","inadequately","","","","","1"
"Very important","2006","general elemantary","","","","","1"
"Very important","2006","higher vocational","","","","","1"
"Important","2007","in school","","","","","2"
"Important","2007","inadequately","","","","","2"
"Important","2007","general elemantary","","","","","2"
"Important","2007","higher education","","","","","2"
"Important","2007","middle vocational","","","","","2"
"Important","2007","vocational + Abi","","","","","2"
"Important","2007","higher vocational","","","","","2"
"Less important","2007","in school","","","","","3"
"Less important","2007","inadequately","","","","","3"
"Less important","2007","general elemantary","","","","","3"
"Less important","2007","middle vocational","","","","","3"
"Less important","2007","vocational + Abi","","","","","3"
"Less important","2007","higher education","","","","","3"
"Less important","2007","higher vocational","","","","","3"
"Quite unimportant","2007","in school","","","","","4"
"Quite unimportant","2007","inadequately","","","","","4"
"Quite unimportant","2007","general elemantary","","","","","4"
"Quite unimportant","2007","middle vocational","","","","","4"
"Quite unimportant","2007","vocational + Abi","","","","","4"
"Quite unimportant","2007","higher vocational","","","","","4"
"Quite unimportant","2007","higher education","","","","","4"
"Very important","2007","general elemantary","","","","","1"
"Very important","2007","higher education","","","","","1"
"Very important","2007","middle vocational","","","","","1"
"Very important","2007","in school","","","","","1"
"Very important","2007","inadequately","","","","","1"
"Very important","2007","vocational + Abi","","","","","1"
"Very important","2007","higher vocational","","","","","1"
"Important","2008","in school","180","0.532960006735581","0.480914279126377","0.585005734344784","2"
"Important","2008","inadequately","52","0.281172622063119","0.215677700873131","0.346667543253107","2"
"Important","2008","higher education","2299","0.531342715155725","0.516236609934963","0.546448820376487","2"
"Important","2008","middle vocational","4933","0.50902087269334","0.499077406844543","0.518964338542136","2"
"Important","2008","general elemantary","912","0.447479084594545","0.425746929911856","0.469211239277234","2"
"Important","2008","vocational + Abi","590","0.520645570419212","0.491055875134869","0.550235265703554","2"
"Important","2008","higher vocational","784","0.539884400678863","0.513924661025713","0.565844140332012","2"
"Less important","2008","in school","25","","","","3"
"Less important","2008","inadequately","67","0.328402387716262","0.2599849936629","0.396819781769624","3"
"Less important","2008","middle vocational","2948","0.293988397758867","0.284926701710536","0.303050093807198","3"
"Less important","2008","general elemantary","622","0.313302492146799","0.293030019827652","0.333574964465946","3"
"Less important","2008","vocational + Abi","270","0.248538011160261","0.222940900286969","0.274135122033554","3"
"Less important","2008","higher education","1053","0.245776498657189","0.232743100555148","0.258809896759231","3"
"Less important","2008","higher vocational","391","0.280046671751943","0.256659169408955","0.303434174094931","3"
"Quite unimportant","2008","in school","","","","","4"
"Quite unimportant","2008","inadequately","36","0.160916857346702","0.107385029477915","0.21444868521549","4"
"Quite unimportant","2008","middle vocational","539","0.0634860976481175","0.058636173941579","0.0683360213546561","4"
"Quite unimportant","2008","higher education","144","0.0412225684134941","0.035204406344271","0.0472407304827172","4"
"Quite unimportant","2008","general elemantary","209","0.111030243891877","0.097299116524387","0.124761371259367","4"
"Quite unimportant","2008","vocational + Abi","32","0.0363996115391425","0.0253068956695313","0.0474923274087537","4"
"Quite unimportant","2008","higher vocational","55","0.0485638675777038","0.037367866858499","0.0597598682969087","4"
"Very important","2008","higher education","696","0.181658217773592","0.169986565474366","0.193329870072817","1"
"Very important","2008","inadequately","26","","","","1"
"Very important","2008","middle vocational","1290","0.133504631899676","0.126739601295163","0.140269662504189","1"
"Very important","2008","vocational + Abi","203","0.194416806881385","0.170976508651511","0.217857105111258","1"
"Very important","2008","in school","148","0.39719482705934","0.346150084777014","0.448239569341665","1"
"Very important","2008","general elemantary","268","0.128188179366779","0.113577264105017","0.142799094628542","1"
"Very important","2008","higher vocational","186","0.13150505999149","0.113902682011253","0.149107437971728","1"
"Important","2009","in school","","","","","2"
"Important","2009","inadequately","","","","","2"
"Important","2009","higher education","","","","","2"
"Important","2009","general elemantary","","","","","2"
