"plh0106","year","migback","sex","n","percent","lower_confidence","upper_confidence"
"Less important","1994","no migration background","Male","","","",""
"Less important","1994","no migration background","Female","","","",""
"Less important","1994","direct migration background","Male","","","",""
"Less important","1994","direct migration background","Female","","","",""
"Less important","1994","indirect migration background","Male","","","",""
"Less important","1994","indirect migration background","Female","","","",""
"Quite unimportant","1994","no migration background","Male","","","",""
"Quite unimportant","1994","no migration background","Female","","","",""
"Quite unimportant","1994","direct migration background","Male","","","",""
"Quite unimportant","1994","direct migration background","Female","","","",""
"Quite unimportant","1994","indirect migration background","Male","","","",""
"Quite unimportant","1994","indirect migration background","Female","","","",""
"Very important","1995","no migration background","Male","990","0.192016846870019","0.180763208652852","0.203270485087186"
"Very important","1995","no migration background","Female","1018","0.174969684717081","0.164650890271016","0.185288479163145"
"Very important","1995","direct migration background","Male","110","0.203338380629358","0.169360183153281","0.237316578105435"
"Very important","1995","direct migration background","Female","124","0.196204247920662","0.164321773684159","0.228086722157164"
"Very important","1995","indirect migration background","Male","27","","",""
"Very important","1995","indirect migration background","Female","26","","",""
"Important","1995","no migration background","Male","2606","0.525519169435649","0.511252396591245","0.539785942280052"
"Important","1995","no migration background","Female","2772","0.502172780400073","0.488593445258588","0.515752115541557"
"Important","1995","direct migration background","Male","296","0.555563368911237","0.51361399984446","0.597512737978014"
"Important","1995","direct migration background","Female","298","0.489821740702095","0.44968843218496","0.529955049219229"
"Important","1995","indirect migration background","Male","34","0.361888756364194","0.247672116839836","0.476105395888551"
"Important","1995","indirect migration background","Female","41","0.505543623103368","0.391630032665674","0.619457213541062"
"Less important","1995","no migration background","Male","963","0.235487511859707","0.223364839655169","0.247610184064244"
"Less important","1995","no migration background","Female","1177","0.253464060755076","0.241650082762679","0.265278038747473"
"Less important","1995","direct migration background","Male","96","0.166809965352304","0.135337067082771","0.198282863621838"
"Less important","1995","direct migration background","Female","140","0.251698238214357","0.216856209619248","0.286540266809466"
"Less important","1995","indirect migration background","Male","7","","",""
"Less important","1995","indirect migration background","Female","5","","",""
"Quite unimportant","1995","no migration background","Male","147","0.0469764718346258","0.0409312235999531","0.0530217200692985"
"Quite unimportant","1995","no migration background","Female","241","0.0693934741277709","0.0624917918032421","0.0762951564522997"
"Quite unimportant","1995","direct migration background","Male","37","0.0742882851071006","0.0521496034771109","0.0964269667370904"
"Quite unimportant","1995","direct migration background","Female","34","0.0622757731628864","0.0428748635009157","0.0816766828248572"
"Quite unimportant","1995","indirect migration background","Male","","","",""
"Quite unimportant","1995","indirect migration background","Female","2","","",""
"Very important","1996","no migration background","Male","","","",""
"Very important","1996","no migration background","Female","","","",""
"Very important","1996","direct migration background","Male","","","",""
"Very important","1996","direct migration background","Female","","","",""
"Very important","1996","indirect migration background","Male","","","",""
"Very important","1996","indirect migration background","Female","","","",""
"Important","1996","no migration background","Male","","","",""
"Important","1996","no migration background","Female","","","",""
"Important","1996","direct migration background","Male","","","",""
"Important","1996","direct migration background","Female","","","",""
"Important","1996","indirect migration background","Male","","","",""
"Important","1996","indirect migration background","Female","","","",""
"Less important","1996","no migration background","Male","","","",""
"Less important","1996","no migration background","Female","","","",""
"Less important","1996","direct migration background","Male","","","",""
"Less important","1996","direct migration background","Female","","","",""
"Less important","1996","indirect migration background","Male","","","",""
"Less important","1996","indirect migration background","Female","","","",""
"Quite unimportant","1996","no migration background","Male","","","",""
"Quite unimportant","1996","no migration background","Female","","","",""
"Quite unimportant","1996","direct migration background","Male","","","",""
"Quite unimportant","1996","direct migration background","Female","","","",""
"Quite unimportant","1996","indirect migration background","Male","","","",""
"Quite unimportant","1996","indirect migration background","Female","","","",""
"Very important","1997","no migration background","Male","","","",""
"Very important","1997","no migration background","Female","","","",""
"Very important","1997","direct migration background","Male","","","",""
"Very important","1997","direct migration background","Female","","","",""
"Very important","1997","indirect migration background","Male","","","",""
"Very important","1997","indirect migration background","Female","","","",""
"Important","1997","no migration background","Male","","","",""
"Important","1997","no migration background","Female","","","",""
"Important","1997","direct migration background","Male","","","",""
"Important","1997","direct migration background","Female","","","",""
"Important","1997","indirect migration background","Male","","","",""
"Important","1997","indirect migration background","Female","","","",""
"Less important","1997","no migration background","Male","","","",""
"Less important","1997","no migration background","Female","","","",""
"Less important","1997","direct migration background","Male","","","",""
"Less important","1997","direct migration background","Female","","","",""
"Less important","1997","indirect migration background","Male","","","",""
"Less important","1997","indirect migration background","Female","","","",""
"Quite unimportant","1997","no migration background","Male","","","",""
"Quite unimportant","1997","no migration background","Female","","","",""
"Quite unimportant","1997","direct migration background","Male","","","",""
"Quite unimportant","1997","direct migration background","Female","","","",""
"Quite unimportant","1997","indirect migration background","Male","","","",""
"Quite unimportant","1997","indirect migration background","Female","","","",""
"Very important","1998","no migration background","Male","","","",""
"Very important","1998","no migration background","Female","","","",""
"Very important","1998","direct migration background","Male","","","",""
"Very important","1998","direct migration background","Female","","","",""
"Very important","1998","indirect migration background","Male","","","",""
"Very important","1998","indirect migration background","Female","","","",""
"Important","1998","no migration background","Male","","","",""
"Important","1998","no migration background","Female","","","",""
"Important","1998","direct migration background","Male","","","",""
"Important","1998","direct migration background","Female","","","",""
"Important","1998","indirect migration background","Male","","","",""
"Important","1998","indirect migration background","Female","","","",""
"Less important","1998","no migration background","Male","","","",""
"Less important","1998","no migration background","Female","","","",""
"Less important","1998","direct migration background","Male","","","",""
"Less important","1998","direct migration background","Female","","","",""
"Less important","1998","indirect migration background","Male","","","",""
"Less important","1998","indirect migration background","Female","","","",""
"Quite unimportant","1998","no migration background","Male","","","",""
"Quite unimportant","1998","no migration background","Female","","","",""
"Quite unimportant","1998","direct migration background","Male","","","",""
"Quite unimportant","1998","direct migration background","Female","","","",""
"Quite unimportant","1998","indirect migration background","Male","","","",""
"Quite unimportant","1998","indirect migration background","Female","","","",""
"Very important","1999","no migration background","Male","","","",""
"Very important","1999","no migration background","Female","","","",""
"Very important","1999","direct migration background","Male","","","",""
"Very important","1999","direct migration background","Female","","","",""
"Very important","1999","indirect migration background","Male","","","",""
"Very important","1999","indirect migration background","Female","","","",""
"Important","1999","no migration background","Male","","","",""
"Important","1999","no migration background","Female","","","",""
"Important","1999","direct migration background","Male","","","",""
"Important","1999","direct migration background","Female","","","",""
"Important","1999","indirect migration background","Male","","","",""
"Important","1999","indirect migration background","Female","","","",""
"Less important","1999","no migration background","Male","","","",""
"Less important","1999","no migration background","Female","","","",""
"Less important","1999","direct migration background","Male","","","",""
"Less important","1999","direct migration background","Female","","","",""
"Less important","1999","indirect migration background","Male","","","",""
"Less important","1999","indirect migration background","Female","","","",""
"Quite unimportant","1999","no migration background","Male","","","",""
"Quite unimportant","1999","no migration background","Female","","","",""
"Quite unimportant","1999","direct migration background","Male","","","",""
"Quite unimportant","1999","direct migration background","Female","","","",""
"Quite unimportant","1999","indirect migration background","Male","","","",""
"Quite unimportant","1999","indirect migration background","Female","","","",""
"Very important","2000","no migration background","Male","","","",""
"Very important","2000","no migration background","Female","","","",""
"Very important","2000","direct migration background","Male","","","",""
"Very important","2000","direct migration background","Female","","","",""
"Very important","2000","indirect migration background","Male","","","",""
"Very important","2000","indirect migration background","Female","","","",""
"Important","2000","no migration background","Male","","","",""
"Important","2000","no migration background","Female","","","",""
"Important","2000","direct migration background","Male","","","",""
"Important","2000","direct migration background","Female","","","",""
"Important","2000","indirect migration background","Male","","","",""
"Important","2000","indirect migration background","Female","","","",""
"Less important","2000","no migration background","Male","","","",""
"Less important","2000","no migration background","Female","","","",""
"Less important","2000","direct migration background","Male","","","",""
"Less important","2000","direct migration background","Female","","","",""
"Less important","2000","indirect migration background","Male","","","",""
"Less important","2000","indirect migration background","Female","","","",""
"Quite unimportant","2000","no migration background","Male","","","",""
"Quite unimportant","2000","no migration background","Female","","","",""
"Quite unimportant","2000","direct migration background","Male","","","",""
"Quite unimportant","2000","direct migration background","Female","","","",""
"Quite unimportant","2000","indirect migration background","Male","","","",""
"Quite unimportant","2000","indirect migration background","Female","","","",""
"Very important","2001","no migration background","Male","","","",""
"Very important","2001","no migration background","Female","","","",""
"Very important","2001","direct migration background","Male","","","",""
"Very important","2001","direct migration background","Female","","","",""
"Very important","2001","indirect migration background","Male","","","",""
"Very important","2001","indirect migration background","Female","","","",""
"Important","2001","no migration background","Male","","","",""
"Important","2001","no migration background","Female","","","",""
"Important","2001","direct migration background","Male","","","",""
"Important","2001","direct migration background","Female","","","",""
"Important","2001","indirect migration background","Male","","","",""
"Important","2001","indirect migration background","Female","","","",""
"Less important","2001","no migration background","Male","","","",""
"Less important","2001","no migration background","Female","","","",""
"Less important","2001","direct migration background","Male","","","",""
"Less important","2001","direct migration background","Female","","","",""
"Less important","2001","indirect migration background","Male","","","",""
"Less important","2001","indirect migration background","Female","","","",""
"Quite unimportant","2001","no migration background","Male","","","",""
"Quite unimportant","2001","no migration background","Female","","","",""
"Quite unimportant","2001","direct migration background","Male","","","",""
"Quite unimportant","2001","direct migration background","Female","","","",""
"Quite unimportant","2001","indirect migration background","Male","","","",""
"Quite unimportant","2001","indirect migration background","Female","","","",""
"Very important","2002","no migration background","Male","","","",""
"Very important","2002","no migration background","Female","","","",""
"Very important","2002","direct migration background","Male","","","",""
"Very important","2002","direct migration background","Female","","","",""
"Very important","2002","indirect migration background","Male","","","",""
"Very important","2002","indirect migration background","Female","","","",""
"Important","2002","no migration background","Male","","","",""
"Important","2002","no migration background","Female","","","",""
"Important","2002","direct migration background","Male","","","",""
"Important","2002","direct migration background","Female","","","",""
"Important","2002","indirect migration background","Male","","","",""
"Important","2002","indirect migration background","Female","","","",""
"Less important","2002","no migration background","Male","","","",""
"Less important","2002","no migration background","Female","","","",""
"Less important","2002","direct migration background","Male","","","",""
"Less important","2002","direct migration background","Female","","","",""
"Less important","2002","indirect migration background","Male","","","",""
"Less important","2002","indirect migration background","Female","","","",""
"Quite unimportant","2002","no migration background","Male","","","",""
"Quite unimportant","2002","no migration background","Female","","","",""
"Quite unimportant","2002","direct migration background","Male","","","",""
"Quite unimportant","2002","direct migration background","Female","","","",""
"Quite unimportant","2002","indirect migration background","Male","","","",""
"Quite unimportant","2002","indirect migration background","Female","","","",""
"Very important","2003","no migration background","Male","","","",""
"Very important","2003","no migration background","Female","","","",""
"Very important","2003","direct migration background","Male","","","",""
"Very important","2003","direct migration background","Female","","","",""
"Very important","2003","indirect migration background","Male","","","",""
"Very important","2003","indirect migration background","Female","","","",""
"Important","2003","no migration background","Male","","","",""
"Important","2003","no migration background","Female","","","",""
"Important","2003","direct migration background","Male","","","",""
"Important","2003","direct migration background","Female","","","",""
"Important","2003","indirect migration background","Male","","","",""
"Important","2003","indirect migration background","Female","","","",""
"Less important","2003","no migration background","Male","","","",""
"Less important","2003","no migration background","Female","","","",""
"Less important","2003","direct migration background","Male","","","",""
"Less important","2003","direct migration background","Female","","","",""
"Less important","2003","indirect migration background","Male","","","",""
"Less important","2003","indirect migration background","Female","","","",""
"Quite unimportant","2003","no migration background","Male","","","",""
"Quite unimportant","2003","no migration background","Female","","","",""
"Quite unimportant","2003","direct migration background","Male","","","",""
"Quite unimportant","2003","direct migration background","Female","","","",""
"Quite unimportant","2003","indirect migration background","Male","","","",""
"Quite unimportant","2003","indirect migration background","Female","","","",""
"Very important","2004","no migration background","Male","1550","0.172875977012551","0.164950130502314","0.180801823522788"
"Very important","2004","no migration background","Female","1599","0.155632330701747","0.148331607527812","0.162933053875683"
"Very important","2004","direct migration background","Male","187","0.165256239880648","0.144259523529899","0.186252956231397"
"Very important","2004","direct migration background","Female","204","0.18000774474192","0.159179111736395","0.200836377747444"
"Very important","2004","indirect migration background","Male","149","0.408749026521415","0.359643312945439","0.457854740097392"
"Very important","2004","indirect migration background","Female","129","0.34227895714613","0.296574464861779","0.38798344943048"
"Important","2004","no migration background","Male","4734","0.535129386905225","0.524675243250398","0.545583530560053"
"Important","2004","no migration background","Female","4949","0.506958805214241","0.496889996005953","0.517027614422529"
"Important","2004","direct migration background","Male","658","0.558660069079424","0.530589172515643","0.586730965643206"
"Important","2004","direct migration background","Female","627","0.469569933023883","0.442513253070321","0.496626612977446"
"Important","2004","indirect migration background","Male","183","0.455844403617499","0.406095033099009","0.505593774135988"
"Important","2004","indirect migration background","Female","225","0.528060223397204","0.479972641459307","0.576147805335101"
"Less important","2004","no migration background","Male","2175","0.252720140490914","0.243611478582178","0.26182880239965"
"Less important","2004","no migration background","Female","2522","0.280908920784495","0.271857330473599","0.28996051109539"
"Less important","2004","direct migration background","Male","299","0.231550977969009","0.207704365277398","0.255397590660619"
"Less important","2004","direct migration background","Female","402","0.293282808272654","0.26860103103158","0.317964585513728"
"Less important","2004","indirect migration background","Male","49","0.124673391596811","0.0916752350491353","0.157671548144486"
"Less important","2004","indirect migration background","Female","51","0.109271341965483","0.0792193148857988","0.139323369045166"
"Quite unimportant","2004","no migration background","Male","285","0.0392744955913102","0.0352030561018355","0.0433459350807849"
"Quite unimportant","2004","no migration background","Female","401","0.0564999432995173","0.0518500269086457","0.0611498596903889"
"Quite unimportant","2004","direct migration background","Male","58","0.0445327130709188","0.0328715103409798","0.0561939158008579"
"Quite unimportant","2004","direct migration background","Female","74","0.0571395139615431","0.0445559898419175","0.0697230380811687"
"Quite unimportant","2004","indirect migration background","Male","4","","",""
"Quite unimportant","2004","indirect migration background","Female","9","","",""
"Very important","2005","no migration background","Male","","","",""
"Very important","2005","no migration background","Female","","","",""
"Very important","2005","direct migration background","Male","","","",""
"Very important","2005","direct migration background","Female","","","",""
"Very important","2005","indirect migration background","Male","","","",""
"Very important","2005","indirect migration background","Female","","","",""
"Important","2005","no migration background","Male","","","",""
"Important","2005","no migration background","Female","","","",""
"Important","2005","direct migration background","Male","","","",""
"Important","2005","direct migration background","Female","","","",""
"Important","2005","indirect migration background","Male","","","",""
"Important","2005","indirect migration background","Female","","","",""
"Less important","2005","no migration background","Male","","","",""
"Less important","2005","no migration background","Female","","","",""
"Less important","2005","direct migration background","Male","","","",""
"Less important","2005","direct migration background","Female","","","",""
"Less important","2005","indirect migration background","Male","","","",""
"Less important","2005","indirect migration background","Female","","","",""
"Quite unimportant","2005","no migration background","Male","","","",""
"Quite unimportant","2005","no migration background","Female","","","",""
"Quite unimportant","2005","direct migration background","Male","","","",""
"Quite unimportant","2005","direct migration background","Female","","","",""
"Quite unimportant","2005","indirect migration background","Male","","","",""
"Quite unimportant","2005","indirect migration background","Female","","","",""
"Very important","2006","no migration background","Male","","","",""
"Very important","2006","no migration background","Female","","","",""
"Very important","2006","direct migration background","Male","","","",""
"Very important","2006","direct migration background","Female","","","",""
"Very important","2006","indirect migration background","Male","","","",""
"Very important","2006","indirect migration background","Female","","","",""
"Important","2006","no migration background","Male","","","",""
"Important","2006","no migration background","Female","","","",""
"Important","2006","direct migration background","Male","","","",""
"Important","2006","direct migration background","Female","","","",""
"Important","2006","indirect migration background","Male","","","",""
"Important","2006","indirect migration background","Female","","","",""
"Less important","2006","no migration background","Male","","","",""
"Less important","2006","no migration background","Female","","","",""
"Less important","2006","direct migration background","Male","","","",""
"Less important","2006","direct migration background","Female","","","",""
"Less important","2006","indirect migration background","Male","","","",""
"Less important","2006","indirect migration background","Female","","","",""
"Quite unimportant","2006","no migration background","Male","","","",""
"Quite unimportant","2006","no migration background","Female","","","",""
"Quite unimportant","2006","direct migration background","Male","","","",""
"Quite unimportant","2006","direct migration background","Female","","","",""
"Quite unimportant","2006","indirect migration background","Male","","","",""
"Quite unimportant","2006","indirect migration background","Female","","","",""
"Very important","2007","no migration background","Male","","","",""
"Very important","2007","no migration background","Female","","","",""
"Very important","2007","direct migration background","Male","","","",""
"Very important","2007","direct migration background","Female","","","",""
"Very important","2007","indirect migration background","Male","","","",""
"Very important","2007","indirect migration background","Female","","","",""
"Important","2007","no migration background","Male","","","",""
"Important","2007","no migration background","Female","","","",""
"Important","2007","direct migration background","Male","","","",""
"Important","2007","direct migration background","Female","","","",""
"Important","2007","indirect migration background","Male","","","",""
"Important","2007","indirect migration background","Female","","","",""
"Less important","2007","no migration background","Male","","","",""
"Less important","2007","no migration background","Female","","","",""
"Less important","2007","direct migration background","Male","","","",""
"Less important","2007","direct migration background","Female","","","",""
"Less important","2007","indirect migration background","Male","","","",""
"Less important","2007","indirect migration background","Female","","","",""
"Quite unimportant","2007","no migration background","Male","","","",""
"Quite unimportant","2007","no migration background","Female","","","",""
"Quite unimportant","2007","direct migration background","Male","","","",""
"Quite unimportant","2007","direct migration background","Female","","","",""
"Quite unimportant","2007","indirect migration background","Male","","","",""
"Quite unimportant","2007","indirect migration background","Female","","","",""
"Very important","2008","no migration background","Male","1152","0.143814218315358","0.136103663623155","0.151524773007562"
"Very important","2008","no migration background","Female","1248","0.138431937948065","0.13116416539923","0.1456997104969"
"Very important","2008","direct migration background","Male","141","0.181321055325685","0.155763347633256","0.206878763018114"
"Very important","2008","direct migration background","Female","161","0.170488046706954","0.147398293509298","0.193577799904609"
"Very important","2008","indirect migration background","Male","121","0.366288183623503","0.317263083067567","0.415313284179439"
"Very important","2008","indirect migration background","Female","122","0.304627425911687","0.259580082532591","0.349674769290783"
"Important","2008","no migration background","Male","4185","0.518681743687777","0.507702628229281","0.529660859146273"
"Important","2008","no migration background","Female","4371","0.490790824895603","0.480270365370232","0.501311284420975"
"Important","2008","direct migration background","Male","437","0.51249797984408","0.479340977656412","0.545654982031748"
"Important","2008","direct migration background","Female","503","0.505784034237433","0.475086609537824","0.536481458937041"
"Important","2008","indirect migration background","Male","201","0.481129751762408","0.430287868693896","0.53197163483092"
"Important","2008","indirect migration background","Female","206","0.506786466232557","0.457853008884287","0.555719923580826"
"Less important","2008","no migration background","Male","2244","0.285245625083518","0.275323867517043","0.295167382649993"
"Less important","2008","no migration background","Female","2563","0.297589415639366","0.287967918701013","0.307210912577719"
"Less important","2008","direct migration background","Male","232","0.234111635779449","0.206022705206011","0.262200566352886"
"Less important","2008","direct migration background","Female","272","0.243300232312477","0.21695548355756","0.269644981067395"
"Less important","2008","indirect migration background","Male","43","0.131981455134118","0.0975399522302232","0.166422958038012"
"Less important","2008","indirect migration background","Female","71","0.183808974722739","0.145898853904179","0.221719095541298"
"Quite unimportant","2008","no migration background","Male","375","0.0522584129133464","0.04736824489753","0.0571485809291628"
"Quite unimportant","2008","no migration background","Female","492","0.0731878215169653","0.067706899055054","0.0786687439788767"
"Quite unimportant","2008","direct migration background","Male","63","0.0720693290507863","0.0549149906344222","0.0892236674671504"
"Quite unimportant","2008","direct migration background","Female","83","0.0804276867431361","0.0637299837699141","0.0971253897163581"
"Quite unimportant","2008","indirect migration background","Male","6","","",""
"Quite unimportant","2008","indirect migration background","Female","2","","",""
"Very important","2009","no migration background","Male","","","",""
"Very important","2009","no migration background","Female","","","",""
"Very important","2009","direct migration background","Male","","","",""
"Very important","2009","direct migration background","Female","","","",""
"Very important","2009","indirect migration background","Male","","","",""
"Very important","2009","indirect migration background","Female","","","",""
"Important","2009","no migration background","Male","","","",""
"Important","2009","no migration background","Female","","","",""
"Important","2009","direct migration background","Male","","","",""
"Important","2009","direct migration background","Female","","","",""
"Important","2009","indirect migration background","Male","","","",""
"Important","2009","indirect migration background","Female","","","",""
"Less important","2009","no migration background","Male","","","",""
"Less important","2009","no migration background","Female","","","",""
"Less important","2009","direct migration background","Male","","","",""
"Less important","2009","direct migration background","Female","","","",""
"Less important","2009","indirect migration background","Male","","","",""
"Less important","2009","indirect migration background","Female","","","",""
"Quite unimportant","2009","no migration background","Male","","","",""
"Quite unimportant","2009","no migration background","Female","","","",""
"Quite unimportant","2009","direct migration background","Male","","","",""
"Quite unimportant","2009","direct migration background","Female","","","",""
"Quite unimportant","2009","indirect migration background","Male","","","",""
"Quite unimportant","2009","indirect migration background","Female","","","",""
"Very important","2010","no migration background","Male","433","0.203693864611574","0.18664223029159","0.220745498931557"
"Very important","2010","no migration background","Female","578","0.181953160748136","0.16868096675708","0.195225354739193"
"Very important","2010","direct migration background","Male","178","0.290286032317375","0.25467286975258","0.325899194882171"
"Very important","2010","direct migration background","Female","204","0.264622768048859","0.233822558158657","0.295422977939062"
"Very important","2010","indirect migration background","Male","51","0.268929921639519","0.207324260870107","0.33053558240893"
"Very important","2010","indirect migration background","Female","81","0.269216035468362","0.218254023756964","0.320178047179761"
"Important","2010","no migration background","Male","1220","0.580342681240318","0.559448437231488","0.601236925249147"
"Important","2010","no migration background","Female","1794","0.557426305835601","0.54033952057092","0.574513091100281"
"Important","2010","direct migration background","Male","339","0.533136834373973","0.493992406861111","0.572281261886834"
"Important","2010","direct migration background","Female","406","0.509135499206167","0.474230913758117","0.544040084654217"
"Important","2010","indirect migration background","Male","113","0.564350295383643","0.495458953662149","0.633241637105137"
"Important","2010","indirect migration background","Female","149","0.525279991215535","0.467905903361145","0.582654079069926"
"Less important","2010","no migration background","Male","458","0.202744290403071","0.185722307855732","0.21976627295041"
"Less important","2010","no migration background","Female","802","0.239166234281164","0.224491553757122","0.253840914805206"
"Less important","2010","direct migration background","Male","97","0.163210486710567","0.134214496757476","0.192206476663657"
"Less important","2010","direct migration background","Female","157","0.195747434380567","0.168044278287195","0.223450590473939"
"Less important","2010","indirect migration background","Male","34","0.161903909447207","0.110724281073634","0.21308353782078"
"Less important","2010","indirect migration background","Female","57","0.196801824360566","0.151121675213283","0.242481973507848"
"Quite unimportant","2010","no migration background","Male","32","0.0132191637450374","0.00838357509053368","0.0180547523995411"
"Quite unimportant","2010","no migration background","Female","72","0.0214542991350988","0.0164697996470552","0.0264387986231424"
"Quite unimportant","2010","direct migration background","Male","10","","",""
