"plh0106","year","regtyp","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Less important","1995","Rural Area","West Germany","395","0.246362744507254","0.226362232396411","0.266363256618097","3"
"Less important","1995","Urban Area","East Germany","220","0.189501942122612","0.16785392873457","0.211149955510655","3"
"Less important","1995","Rural Area","East Germany","433","0.21189024061335","0.195554843780066","0.228225637446634","3"
"Less important","1995","Urban Area","West Germany","1340","0.250569148770385","0.239363612207592","0.261774685333179","3"
"Quite unimportant","1995","Urban Area","East Germany","37","0.048753687252287","0.0368581118914839","0.0606492626130901","4"
"Quite unimportant","1995","Urban Area","West Germany","264","0.0589074386958555","0.0528190227489264","0.0649958546427847","4"
"Quite unimportant","1995","Rural Area","West Germany","105","0.0791697761762257","0.0666371550498824","0.091702397302569","4"
"Quite unimportant","1995","Rural Area","East Germany","55","0.0372352283487987","0.0296665863127324","0.0448038703848649","4"
"Very important","1995","Rural Area","East Germany","483","0.175129609476363","0.159936260746887","0.190322958205838","1"
"Very important","1995","Urban Area","West Germany","1168","0.189200274306851","0.17907234288688","0.199328205726822","1"
"Very important","1995","Urban Area","East Germany","289","0.231333965062778","0.208041053784498","0.254626876341058","1"
"Very important","1995","Rural Area","West Germany","355","0.172178815466741","0.15465492437938","0.189702706554102","1"
"Important","1996","Urban Area","East Germany","","","","","2"
"Important","1996","Urban Area","West Germany","","","","","2"
"Important","1996","Rural Area","West Germany","","","","","2"
"Important","1996","Rural Area","East Germany","","","","","2"
"Less important","1996","Rural Area","West Germany","","","","","3"
"Less important","1996","Urban Area","East Germany","","","","","3"
"Less important","1996","Rural Area","East Germany","","","","","3"
"Less important","1996","Urban Area","West Germany","","","","","3"
"Quite unimportant","1996","Urban Area","East Germany","","","","","4"
"Quite unimportant","1996","Urban Area","West Germany","","","","","4"
"Quite unimportant","1996","Rural Area","West Germany","","","","","4"
"Quite unimportant","1996","Rural Area","East Germany","","","","","4"
"Very important","1996","Rural Area","East Germany","","","","","1"
"Very important","1996","Urban Area","West Germany","","","","","1"
"Very important","1996","Urban Area","East Germany","","","","","1"
"Very important","1996","Rural Area","West Germany","","","","","1"
"Important","1997","Rural Area","West Germany","","","","","2"
"Important","1997","Urban Area","West Germany","","","","","2"
"Important","1997","Urban Area","East Germany","","","","","2"
"Important","1997","Rural Area","East Germany","","","","","2"
"Less important","1997","Rural Area","West Germany","","","","","3"
"Less important","1997","Urban Area","East Germany","","","","","3"
"Less important","1997","Rural Area","East Germany","","","","","3"
"Less important","1997","Urban Area","West Germany","","","","","3"
"Quite unimportant","1997","Urban Area","East Germany","","","","","4"
"Quite unimportant","1997","Urban Area","West Germany","","","","","4"
"Quite unimportant","1997","Rural Area","West Germany","","","","","4"
"Quite unimportant","1997","Rural Area","East Germany","","","","","4"
"Very important","1997","Rural Area","East Germany","","","","","1"
"Very important","1997","Urban Area","West Germany","","","","","1"
"Very important","1997","Urban Area","East Germany","","","","","1"
"Very important","1997","Rural Area","West Germany","","","","","1"
"Important","1998","Rural Area","West Germany","","","","","2"
"Important","1998","Urban Area","East Germany","","","","","2"
"Important","1998","Urban Area","West Germany","","","","","2"
"Important","1998","Rural Area","East Germany","","","","","2"
"Less important","1998","Urban Area","West Germany","","","","","3"
"Less important","1998","Rural Area","West Germany","","","","","3"
"Less important","1998","Urban Area","East Germany","","","","","3"
"Less important","1998","Rural Area","East Germany","","","","","3"
"Quite unimportant","1998","Urban Area","East Germany","","","","","4"
"Quite unimportant","1998","Urban Area","West Germany","","","","","4"
"Quite unimportant","1998","Rural Area","West Germany","","","","","4"
"Quite unimportant","1998","Rural Area","East Germany","","","","","4"
"Very important","1998","Urban Area","West Germany","","","","","1"
"Very important","1998","Urban Area","East Germany","","","","","1"
"Very important","1998","Rural Area","West Germany","","","","","1"
"Very important","1998","Rural Area","East Germany","","","","","1"
"Important","1999","Urban Area","East Germany","","","","","2"
"Important","1999","Urban Area","West Germany","","","","","2"
"Important","1999","Rural Area","West Germany","","","","","2"
"Important","1999","Rural Area","East Germany","","","","","2"
"Less important","1999","Urban Area","West Germany","","","","","3"
"Less important","1999","Rural Area","West Germany","","","","","3"
"Less important","1999","Rural Area","East Germany","","","","","3"
"Less important","1999","Urban Area","East Germany","","","","","3"
"Quite unimportant","1999","Urban Area","West Germany","","","","","4"
"Quite unimportant","1999","Urban Area","East Germany","","","","","4"
"Quite unimportant","1999","Rural Area","West Germany","","","","","4"
"Quite unimportant","1999","Rural Area","East Germany","","","","","4"
"Very important","1999","Rural Area","West Germany","","","","","1"
"Very important","1999","Urban Area","West Germany","","","","","1"
"Very important","1999","Urban Area","East Germany","","","","","1"
"Very important","1999","Rural Area","East Germany","","","","","1"
"Important","2000","Urban Area","East Germany","","","","","2"
"Important","2000","Urban Area","West Germany","","","","","2"
"Important","2000","Rural Area","West Germany","","","","","2"
"Important","2000","Rural Area","East Germany","","","","","2"
"Less important","2000","Urban Area","West Germany","","","","","3"
"Less important","2000","Urban Area","East Germany","","","","","3"
"Less important","2000","Rural Area","East Germany","","","","","3"
"Less important","2000","Rural Area","West Germany","","","","","3"
"Quite unimportant","2000","Urban Area","East Germany","","","","","4"
"Quite unimportant","2000","Urban Area","West Germany","","","","","4"
"Quite unimportant","2000","Rural Area","West Germany","","","","","4"
"Quite unimportant","2000","Rural Area","East Germany","","","","","4"
"Very important","2000","Rural Area","West Germany","","","","","1"
"Very important","2000","Rural Area","East Germany","","","","","1"
"Very important","2000","Urban Area","West Germany","","","","","1"
"Very important","2000","Urban Area","East Germany","","","","","1"
"Important","2001","Urban Area","East Germany","","","","","2"
"Important","2001","Rural Area","West Germany","","","","","2"
"Important","2001","Urban Area","West Germany","","","","","2"
"Important","2001","Rural Area","East Germany","","","","","2"
"Less important","2001","Urban Area","West Germany","","","","","3"
"Less important","2001","Rural Area","East Germany","","","","","3"
"Less important","2001","Urban Area","East Germany","","","","","3"
"Less important","2001","Rural Area","West Germany","","","","","3"
"Quite unimportant","2001","Urban Area","West Germany","","","","","4"
"Quite unimportant","2001","Urban Area","East Germany","","","","","4"
"Quite unimportant","2001","Rural Area","West Germany","","","","","4"
"Quite unimportant","2001","Rural Area","East Germany","","","","","4"
"Very important","2001","Urban Area","West Germany","","","","","1"
"Very important","2001","Urban Area","East Germany","","","","","1"
"Very important","2001","Rural Area","West Germany","","","","","1"
"Very important","2001","Rural Area","East Germany","","","","","1"
"Important","2002","Urban Area","East Germany","","","","","2"
"Important","2002","Rural Area","West Germany","","","","","2"
"Important","2002","Urban Area","West Germany","","","","","2"
"Important","2002","Rural Area","East Germany","","","","","2"
"Less important","2002","Urban Area","West Germany","","","","","3"
"Less important","2002","Rural Area","East Germany","","","","","3"
"Less important","2002","Urban Area","East Germany","","","","","3"
"Less important","2002","Rural Area","West Germany","","","","","3"
"Quite unimportant","2002","Urban Area","East Germany","","","","","4"
"Quite unimportant","2002","Rural Area","West Germany","","","","","4"
"Quite unimportant","2002","Urban Area","West Germany","","","","","4"
"Quite unimportant","2002","Rural Area","East Germany","","","","","4"
"Very important","2002","Urban Area","West Germany","","","","","1"
"Very important","2002","Urban Area","East Germany","","","","","1"
"Very important","2002","Rural Area","West Germany","","","","","1"
"Very important","2002","Rural Area","East Germany","","","","","1"
"Important","2003","Urban Area","East Germany","","","","","2"
"Important","2003","Urban Area","West Germany","","","","","2"
"Important","2003","Rural Area","West Germany","","","","","2"
"Important","2003","Rural Area","East Germany","","","","","2"
"Less important","2003","Urban Area","West Germany","","","","","3"
"Less important","2003","Urban Area","East Germany","","","","","3"
"Less important","2003","Rural Area","East Germany","","","","","3"
"Less important","2003","Rural Area","West Germany","","","","","3"
"Quite unimportant","2003","Urban Area","East Germany","","","","","4"
"Quite unimportant","2003","Rural Area","West Germany","","","","","4"
"Quite unimportant","2003","Rural Area","East Germany","","","","","4"
"Quite unimportant","2003","Urban Area","West Germany","","","","","4"
"Very important","2003","Rural Area","East Germany","","","","","1"
"Very important","2003","Urban Area","West Germany","","","","","1"
"Very important","2003","Urban Area","East Germany","","","","","1"
"Very important","2003","Rural Area","West Germany","","","","","1"
"Important","2004","Urban Area","East Germany","1005","0.536119127443347","0.513189103347408","0.559049151539286","2"
"Important","2004","Rural Area","West Germany","1920","0.498526732750946","0.482491661021726","0.514561804480166","2"
"Important","2004","Urban Area","West Germany","6489","0.513097504657054","0.504363192244584","0.521831817069523","2"
"Important","2004","Rural Area","East Germany","1962","0.569529305073165","0.552863970782286","0.586194639364044","2"
"Less important","2004","Urban Area","West Germany","3367","0.27118756884196","0.263418829589612","0.278956308094309","3"
"Less important","2004","Rural Area","East Germany","739","0.226911456407304","0.21281444579995","0.241008467014658","3"
"Less important","2004","Urban Area","East Germany","403","0.229691157378594","0.210350322950439","0.249031991806748","3"
"Less important","2004","Rural Area","West Germany","989","0.263023965161142","0.248904211138054","0.277143719184231","3"
"Quite unimportant","2004","Urban Area","West Germany","530","0.049256084045283","0.0454745371652074","0.0530376309253586","4"
"Quite unimportant","2004","Urban Area","East Germany","61","0.0459849379301757","0.0363542780508774","0.0556155978094741","4"
"Quite unimportant","2004","Rural Area","West Germany","159","0.0528673156305952","0.0456909950782558","0.0600436361829345","4"
"Quite unimportant","2004","Rural Area","East Germany","81","0.0297864063741215","0.0240646820572643","0.0355081306909788","4"
"Very important","2004","Urban Area","West Germany","2194","0.166458842455703","0.159949685707993","0.172967999203414","1"
"Very important","2004","Rural Area","East Germany","609","0.173772832145409","0.161019464734919","0.1865261995559","1"
"Very important","2004","Urban Area","East Germany","348","0.188204777247883","0.170232248187444","0.206177306308323","1"
"Very important","2004","Rural Area","West Germany","667","0.185581986457316","0.173114055663509","0.198049917251124","1"
"Important","2005","Urban Area","East Germany","","","","","2"
"Important","2005","Rural Area","West Germany","","","","","2"
"Important","2005","Urban Area","West Germany","","","","","2"
"Important","2005","Rural Area","East Germany","","","","","2"
"Less important","2005","Urban Area","West Germany","","","","","3"
"Less important","2005","Rural Area","East Germany","","","","","3"
"Less important","2005","Urban Area","East Germany","","","","","3"
"Less important","2005","Rural Area","West Germany","","","","","3"
"Quite unimportant","2005","Urban Area","West Germany","","","","","4"
"Quite unimportant","2005","Urban Area","East Germany","","","","","4"
"Quite unimportant","2005","Rural Area","West Germany","","","","","4"
"Quite unimportant","2005","Rural Area","East Germany","","","","","4"
"Very important","2005","Urban Area","West Germany","","","","","1"
"Very important","2005","Urban Area","East Germany","","","","","1"
"Very important","2005","Rural Area","West Germany","","","","","1"
"Very important","2005","Rural Area","East Germany","","","","","1"
"Important","2006","Urban Area","East Germany","","","","","2"
"Important","2006","Urban Area","West Germany","","","","","2"
"Important","2006","Rural Area","West Germany","","","","","2"
"Important","2006","Rural Area","East Germany","","","","","2"
"Less important","2006","Urban Area","West Germany","","","","","3"
"Less important","2006","Urban Area","East Germany","","","","","3"
"Less important","2006","Rural Area","East Germany","","","","","3"
"Less important","2006","Rural Area","West Germany","","","","","3"
"Quite unimportant","2006","Rural Area","West Germany","","","","","4"
"Quite unimportant","2006","Rural Area","East Germany","","","","","4"
"Quite unimportant","2006","Urban Area","West Germany","","","","","4"
"Quite unimportant","2006","Urban Area","East Germany","","","","","4"
"Very important","2006","Urban Area","West Germany","","","","","1"
"Very important","2006","Urban Area","East Germany","","","","","1"
"Very important","2006","Rural Area","East Germany","","","","","1"
"Very important","2006","Rural Area","West Germany","","","","","1"
"Important","2007","Rural Area","West Germany","","","","","2"
"Important","2007","Urban Area","West Germany","","","","","2"
"Important","2007","Urban Area","East Germany","","","","","2"
"Important","2007","Rural Area","East Germany","","","","","2"
"Less important","2007","Urban Area","West Germany","","","","","3"
"Less important","2007","Urban Area","East Germany","","","","","3"
"Less important","2007","Rural Area","East Germany","","","","","3"
"Less important","2007","Rural Area","West Germany","","","","","3"
"Quite unimportant","2007","Urban Area","West Germany","","","","","4"
"Quite unimportant","2007","Rural Area","West Germany","","","","","4"
"Quite unimportant","2007","Rural Area","East Germany","","","","","4"
"Quite unimportant","2007","Urban Area","East Germany","","","","","4"
"Very important","2007","Urban Area","West Germany","","","","","1"
"Very important","2007","Urban Area","East Germany","","","","","1"
"Very important","2007","Rural Area","West Germany","","","","","1"
"Very important","2007","Rural Area","East Germany","","","","","1"
"Important","2008","Urban Area","West Germany","5499","0.491660693694881","0.482357895477007","0.500963491912755","2"
"Important","2008","Rural Area","West Germany","1718","0.502365860653969","0.48563559355547","0.519096127752468","2"
"Important","2008","Urban Area","East Germany","907","0.513444313052844","0.489501051226977","0.537387574878712","2"
"Important","2008","Rural Area","East Germany","1779","0.569361866219676","0.551916977844075","0.586806754595276","2"
"Less important","2008","Urban Area","West Germany","3231","0.284632441629147","0.276235699226929","0.293029184031365","3"
"Less important","2008","Rural Area","East Germany","738","0.235457135841254","0.220509427602342","0.250404844080167","3"
"Less important","2008","Rural Area","West Germany","1028","0.289862634357395","0.274681471759605","0.305043796955184","3"
"Less important","2008","Urban Area","East Germany","428","0.266383721580902","0.245207002041311","0.287560441120493","3"
"Quite unimportant","2008","Urban Area","West Germany","665","0.0686434703497042","0.0639384488971983","0.0733484918022102","4"
"Quite unimportant","2008","Urban Area","East Germany","96","0.0683988174349924","0.056306496184304","0.0804911386856808","4"
"Quite unimportant","2008","Rural Area","West Germany","169","0.0524207375386619","0.04496317216083","0.0598783029164938","4"
"Quite unimportant","2008","Rural Area","East Germany","91","0.0426397160127442","0.0355216400312273","0.0497577919942611","4"
"Very important","2008","Urban Area","West Germany","1699","0.155063394326268","0.148327880742846","0.16179890790969","1"
"Very important","2008","Urban Area","East Germany","243","0.151773147931261","0.134585207356371","0.168961088506151","1"
"Very important","2008","Rural Area","East Germany","487","0.152541281926326","0.139874370430614","0.165208193422038","1"
"Very important","2008","Rural Area","West Germany","516","0.155350767449975","0.143229929933486","0.167471604966463","1"
"Important","2009","Rural Area","East Germany","","","","","2"
"Important","2009","Urban Area","West Germany","","","","","2"
"Important","2009","Rural Area","West Germany","","","","","2"
"Important","2009","Urban Area","East Germany","","","","","2"
"Less important","2009","Urban Area","West Germany","","","","","3"
"Less important","2009","Rural Area","West Germany","","","","","3"
"Less important","2009","Rural Area","East Germany","","","","","3"
"Less important","2009","Urban Area","East Germany","","","","","3"
"Quite unimportant","2009","Urban Area","East Germany","","","","","4"
"Quite unimportant","2009","Rural Area","West Germany","","","","","4"
"Quite unimportant","2009","Rural Area","East Germany","","","","","4"
"Quite unimportant","2009","Urban Area","West Germany","","","","","4"
"Very important","2009","Urban Area","West Germany","","","","","1"
"Very important","2009","Urban Area","East Germany","","","","","1"
"Very important","2009","Rural Area","East Germany","","","","","1"
"Very important","2009","Rural Area","West Germany","","","","","1"
"Important","2010","Rural Area","East Germany","489","0.594730315982162","0.561589255518469","0.627871376445855","2"
"Important","2010","Urban Area","West Germany","2321","0.551224538969891","0.536234316758542","0.566214761181241","2"
"Important","2010","Rural Area","West Germany","939","0.543075748020897","0.519520438215074","0.566631057826721","2"
"Important","2010","Urban Area","East Germany","272","0.553542376537538","0.510011763167662","0.597072989907413","2"
"Less important","2010","Urban Area","West Germany","932","0.20835466175661","0.196114245451412","0.220595078061808","3"
"Less important","2010","Urban Area","East Germany","93","0.18615296811628","0.152070141703064","0.220235794529496","3"
"Less important","2010","Rural Area","East Germany","157","0.183444432895199","0.157318040577576","0.209570825212822","3"
"Less important","2010","Rural Area","West Germany","423","0.232545155799451","0.212568785694148","0.252521525904755","3"
"Quite unimportant","2010","Urban Area","East Germany","7","","","","4"
"Quite unimportant","2010","Rural Area","West Germany","40","0.0191381527253434","0.0126594143844536","0.0256168910662331","4"
"Quite unimportant","2010","Rural Area","East Germany","8","","","","4"
"Quite unimportant","2010","Urban Area","West Germany","85","0.020664549663368","0.0163770118936511","0.0249520874330849","4"
"Very important","2010","Urban Area","West Germany","891","0.219756249610131","0.207276237258134","0.232236261962127","1"
"Very important","2010","Urban Area","East Germany","129","0.254189744078883","0.216063641182436","0.29231584697533","1"
"Very important","2010","Rural Area","East Germany","189","0.212672027950095","0.185049251385789","0.240294804514401","1"
"Very important","2010","Rural Area","West Germany","316","0.205240943454308","0.186143015299262","0.224338871609354","1"
"Important","2011","Rural Area","East Germany","","","","","2"
"Important","2011","Urban Area","West Germany","","","","","2"
"Important","2011","Rural Area","West Germany","","","","","2"
"Important","2011","Urban Area","East Germany","","","","","2"
"Less important","2011","Urban Area","West Germany","","","","","3"
"Less important","2011","Rural Area","East Germany","","","","","3"
"Less important","2011","Urban Area","East Germany","","","","","3"
"Less important","2011","Rural Area","West Germany","","","","","3"
"Quite unimportant","2011","Urban Area","East Germany","","","","","4"
"Quite unimportant","2011","Rural Area","West Germany","","","","","4"
"Quite unimportant","2011","Rural Area","East Germany","","","","","4"
"Quite unimportant","2011","Urban Area","West Germany","","","","","4"
"Very important","2011","Urban Area","West Germany","","","","","1"
"Very important","2011","Urban Area","East Germany","","","","","1"
"Very important","2011","Rural Area","East Germany","","","","","1"
"Very important","2011","Rural Area","West Germany","","","","","1"
"Important","2012","Urban Area","West Germany","8026","0.505075921935676","0.497190665554427","0.512961178316926","2"
"Important","2012","Urban Area","East Germany","1164","0.521933398268578","0.501045977822435","0.542820818714721","2"
"Important","2012","Rural Area","West Germany","3278","0.537357307208403","0.524680798505416","0.55003381591139","2"
"Important","2012","Rural Area","East Germany","2332","0.575503779560708","0.56015778880917","0.590849770312245","2"
"Less important","2012","Urban Area","West Germany","3976","0.265273209264378","0.258310506938633","0.272235911590123","3"
"Less important","2012","Urban Area","East Germany","500","0.226810247468416","0.209299388771875","0.244321106164957","3"
"Less important","2012","Rural Area","East Germany","847","0.229232921165913","0.216182215325908","0.242283627005918","3"
"Less important","2012","Rural Area","West Germany","1512","0.257818945757221","0.24669759413681","0.268940297377632","3"
"Quite unimportant","2012","Urban Area","East Germany","81","0.048847694570853","0.0398344712704781","0.057860917871228","4"
"Quite unimportant","2012","Rural Area","West Germany","206","0.0472478970323109","0.041853704723114","0.0526420893415078","4"
"Quite unimportant","2012","Rural Area","East Germany","85","0.0245908616656658","0.0197823108321711","0.0293994124991605","4"
"Quite unimportant","2012","Urban Area","West Germany","549","0.0420910609590914","0.0389242273602672","0.0452578945579156","4"
"Very important","2012","Urban Area","West Germany","2893","0.187559807840854","0.181403309252735","0.193716306428973","1"
"Very important","2012","Urban Area","East Germany","452","0.202408659692153","0.185607555615188","0.219209763769118","1"
"Very important","2012","Rural Area","East Germany","721","0.170672437607714","0.158991473931769","0.182353401283659","1"
"Very important","2012","Rural Area","West Germany","947","0.157575850002065","0.148312769052727","0.166838930951402","1"
"Important","2013","Urban Area","East Germany","","","","","2"
"Important","2013","Rural Area","West Germany","","","","","2"
"Important","2013","Rural Area","East Germany","","","","","2"
"Important","2013","Urban Area","West Germany","","","","","2"
"Less important","2013","Urban Area","West Germany","","","","","3"
"Less important","2013","Urban Area","East Germany","","","","","3"
"Less important","2013","Rural Area","West Germany","","","","","3"
"Less important","2013","Rural Area","East Germany","","","","","3"
"Quite unimportant","2013","Urban Area","East Germany","","","","","4"
"Quite unimportant","2013","Rural Area","East Germany","","","","","4"
"Quite unimportant","2013","Rural Area","West Germany","","","","","4"
"Quite unimportant","2013","Urban Area","West Germany","","","","","4"
"Very important","2013","Urban Area","West Germany","","","","","1"
"Very important","2013","Urban Area","East Germany","","","","","1"
"Very important","2013","Rural Area","East Germany","","","","","1"
"Very important","2013","Rural Area","West Germany","","","","","1"
"Important","2014","Urban Area","East Germany","","","","","2"
"Important","2014","Rural Area","West Germany","","","","","2"
"Important","2014","Rural Area","East Germany","","","","","2"
"Important","2014","Urban Area","West Germany","","","","","2"
"Less important","2014","Urban Area","West Germany","","","","","3"
"Less important","2014","Urban Area","East Germany","","","","","3"
"Less important","2014","Rural Area","West Germany","","","","","3"
"Less important","2014","Rural Area","East Germany","","","","","3"
"Quite unimportant","2014","Urban Area","West Germany","","","","","4"
"Quite unimportant","2014","Urban Area","East Germany","","","","","4"
"Quite unimportant","2014","Rural Area","East Germany","","","","","4"
"Quite unimportant","2014","Rural Area","West Germany","","","","","4"
"Very important","2014","Urban Area","West Germany","","","","","1"
"Very important","2014","Urban Area","East Germany","","","","","1"
"Very important","2014","Rural Area","West Germany","","","","","1"
"Very important","2014","Rural Area","East Germany","","","","","1"
"Important","2015","Urban Area","East Germany","","","","","2"
"Important","2015","Rural Area","West Germany","","","","","2"
"Important","2015","Urban Area","West Germany","","","","","2"
"Important","2015","Rural Area","East Germany","","","","","2"
"Less important","2015","Urban Area","West Germany","","","","","3"
"Less important","2015","Urban Area","East Germany","","","","","3"
"Less important","2015","Rural Area","West Germany","","","","","3"
"Less important","2015","Rural Area","East Germany","","","","","3"
"Quite unimportant","2015","Urban Area","West Germany","","","","","4"
"Quite unimportant","2015","Urban Area","East Germany","","","","","4"
"Quite unimportant","2015","Rural Area","East Germany","","","","","4"
"Quite unimportant","2015","Rural Area","West Germany","","","","","4"
"Very important","2015","Urban Area","East Germany","","","","","1"
"Very important","2015","Urban Area","West Germany","","","","","1"
"Very important","2015","Rural Area","West Germany","","","","","1"
"Very important","2015","Rural Area","East Germany","","","","","1"
"Important","2016","Urban Area","East Germany","981","0.522353877878769","0.499623237360011","0.545084518397526","2"
"Important","2016","Rural Area","West Germany","2765","0.526454240416162","0.512824265822988","0.540084215009336","2"
"Important","2016","Rural Area","East Germany","1791","0.571232021049571","0.554071514474825","0.588392527624316","2"
"Important","2016","Urban Area","West Germany","7311","0.511170045525216","0.502907733530787","0.519432357519645","2"
"Less important","2016","Urban Area","West Germany","3699","0.268571417701383","0.261245604400251","0.275897231002515","3"
"Less important","2016","Rural Area","West Germany","1352","0.275062301293195","0.262872415557151","0.287252187029239","3"
"Less important","2016","Urban Area","East Germany","482","0.265604213514843","0.245505942301261","0.285702484728425","3"
"Less important","2016","Rural Area","East Germany","758","0.236656247842338","0.221918479534587","0.25139401615009","3"
"Quite unimportant","2016","Urban Area","West Germany","456","0.0387552768241797","0.0355650438987986","0.0419455097495608","4"
