"plh0106","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence"
"Less important","1990","vocational + Abi","West Germany","42","0.188199172151631","0.134561909396638","0.241836434906625"
"Less important","1990","vocational + Abi","East Germany","","","",""
"Less important","1990","higher vocational","West Germany","116","0.228733005451112","0.19173210585631","0.265733905045914"
"Less important","1990","higher vocational","East Germany","","","",""
"Less important","1990","higher education","West Germany","122","0.175521381778172","0.146366322411379","0.204676441144965"
"Less important","1990","higher education","East Germany","","","",""
"Quite unimportant","1990","in school","West Germany","","","",""
"Quite unimportant","1990","in school","East Germany","","","",""
"Quite unimportant","1990","inadequately","West Germany","5","","",""
"Quite unimportant","1990","inadequately","East Germany","","","",""
"Quite unimportant","1990","general elemantary","West Germany","125","0.0910965023585924","0.0770628224579109","0.105130182259274"
"Quite unimportant","1990","general elemantary","East Germany","","","",""
"Quite unimportant","1990","middle vocational","West Germany","141","0.0422637884387388","0.0359267318886272","0.0486008449888504"
"Quite unimportant","1990","middle vocational","East Germany","","","",""
"Quite unimportant","1990","vocational + Abi","West Germany","5","","",""
"Quite unimportant","1990","vocational + Abi","East Germany","","","",""
"Quite unimportant","1990","higher vocational","West Germany","18","","",""
"Quite unimportant","1990","higher vocational","East Germany","","","",""
"Quite unimportant","1990","higher education","West Germany","20","","",""
"Quite unimportant","1990","higher education","East Germany","","","",""
"Very important","1991","in school","West Germany","","","",""
"Very important","1991","in school","East Germany","","","",""
"Very important","1991","inadequately","West Germany","","","",""
"Very important","1991","inadequately","East Germany","","","",""
"Very important","1991","general elemantary","West Germany","","","",""
"Very important","1991","general elemantary","East Germany","","","",""
"Very important","1991","middle vocational","West Germany","","","",""
"Very important","1991","middle vocational","East Germany","","","",""
"Very important","1991","vocational + Abi","West Germany","","","",""
"Very important","1991","vocational + Abi","East Germany","","","",""
"Very important","1991","higher vocational","West Germany","","","",""
"Very important","1991","higher vocational","East Germany","","","",""
"Very important","1991","higher education","West Germany","","","",""
"Very important","1991","higher education","East Germany","","","",""
"Important","1991","in school","West Germany","","","",""
"Important","1991","in school","East Germany","","","",""
"Important","1991","inadequately","West Germany","","","",""
"Important","1991","inadequately","East Germany","","","",""
"Important","1991","general elemantary","West Germany","","","",""
"Important","1991","general elemantary","East Germany","","","",""
"Important","1991","middle vocational","West Germany","","","",""
"Important","1991","middle vocational","East Germany","","","",""
"Important","1991","vocational + Abi","West Germany","","","",""
"Important","1991","vocational + Abi","East Germany","","","",""
"Important","1991","higher vocational","West Germany","","","",""
"Important","1991","higher vocational","East Germany","","","",""
"Important","1991","higher education","West Germany","","","",""
"Important","1991","higher education","East Germany","","","",""
"Less important","1991","in school","West Germany","","","",""
"Less important","1991","in school","East Germany","","","",""
"Less important","1991","inadequately","West Germany","","","",""
"Less important","1991","inadequately","East Germany","","","",""
"Less important","1991","general elemantary","West Germany","","","",""
"Less important","1991","general elemantary","East Germany","","","",""
"Less important","1991","middle vocational","West Germany","","","",""
"Less important","1991","middle vocational","East Germany","","","",""
"Less important","1991","vocational + Abi","West Germany","","","",""
"Less important","1991","vocational + Abi","East Germany","","","",""
"Less important","1991","higher vocational","West Germany","","","",""
"Less important","1991","higher vocational","East Germany","","","",""
"Less important","1991","higher education","West Germany","","","",""
"Less important","1991","higher education","East Germany","","","",""
"Quite unimportant","1991","in school","West Germany","","","",""
"Quite unimportant","1991","in school","East Germany","","","",""
"Quite unimportant","1991","inadequately","West Germany","","","",""
"Quite unimportant","1991","inadequately","East Germany","","","",""
"Quite unimportant","1991","general elemantary","West Germany","","","",""
"Quite unimportant","1991","general elemantary","East Germany","","","",""
"Quite unimportant","1991","middle vocational","West Germany","","","",""
"Quite unimportant","1991","middle vocational","East Germany","","","",""
"Quite unimportant","1991","vocational + Abi","West Germany","","","",""
"Quite unimportant","1991","vocational + Abi","East Germany","","","",""
"Quite unimportant","1991","higher vocational","West Germany","","","",""
"Quite unimportant","1991","higher vocational","East Germany","","","",""
"Quite unimportant","1991","higher education","West Germany","","","",""
"Quite unimportant","1991","higher education","East Germany","","","",""
"Very important","1992","in school","West Germany","35","0.338805980868529","0.244127241473889","0.433484720263168"
"Very important","1992","in school","East Germany","17","","",""
"Very important","1992","inadequately","West Germany","11","","",""
"Very important","1992","inadequately","East Germany","3","","",""
"Very important","1992","general elemantary","West Germany","204","0.122166431604624","0.105482466617396","0.138850396591853"
"Very important","1992","general elemantary","East Germany","90","0.130018009241935","0.0990469629512485","0.160989055532621"
"Very important","1992","middle vocational","West Germany","700","0.171700535982146","0.159700599608122","0.183700472356169"
"Very important","1992","middle vocational","East Germany","454","0.199545951650204","0.182856944304121","0.216234958996286"
"Very important","1992","vocational + Abi","West Germany","73","0.329381067806492","0.267970367008265","0.390791768604719"
"Very important","1992","vocational + Abi","East Germany","22","","",""
"Very important","1992","higher vocational","West Germany","112","0.191803585714021","0.157799484742152","0.225807686685891"
"Very important","1992","higher vocational","East Germany","52","0.185184771380004","0.13509208709853","0.235277455661479"
"Very important","1992","higher education","West Germany","178","0.24503615605804","0.212920511536729","0.277151800579351"
"Very important","1992","higher education","East Germany","249","0.274602759436955","0.245762804631537","0.303442714242373"
"Important","1992","in school","West Germany","47","0.526707147505265","0.42683093760422","0.626583357406309"
"Important","1992","in school","East Germany","23","","",""
"Important","1992","inadequately","West Germany","41","0.546536222700967","0.434612519539485","0.65845992586245"
"Important","1992","inadequately","East Germany","12","","",""
"Important","1992","general elemantary","West Germany","730","0.478837698718568","0.453387106218322","0.504288291218814"
"Important","1992","general elemantary","East Germany","186","0.388649187489776","0.343761925128056","0.433536449851496"
"Important","1992","middle vocational","West Germany","1948","0.500624495340205","0.484714535136244","0.516534455544166"
"Important","1992","middle vocational","East Germany","1211","0.533465969105244","0.512633734071435","0.554298204139053"
"Important","1992","vocational + Abi","West Germany","104","0.446874346673567","0.381912038923989","0.511836654423145"
"Important","1992","vocational + Abi","East Germany","35","0.502883200384308","0.384044903692353","0.621721497076264"
"Important","1992","higher vocational","West Germany","244","0.472782442961872","0.429663304100685","0.51590158182306"
"Important","1992","higher vocational","East Germany","134","0.575255958337968","0.511512398791539","0.638999517884397"
"Important","1992","higher education","West Germany","333","0.493494866844365","0.456163686184207","0.530826047504523"
"Important","1992","higher education","East Germany","516","0.548827337049417","0.516672713181034","0.5809819609178"
"Less important","1992","in school","West Germany","14","","",""
"Less important","1992","in school","East Germany","4","","",""
"Less important","1992","inadequately","West Germany","15","","",""
"Less important","1992","inadequately","East Germany","5","","",""
"Less important","1992","general elemantary","West Germany","410","0.290661675823209","0.267528362919803","0.313794988726615"
"Less important","1992","general elemantary","East Germany","126","0.331657780845867","0.288302347299654","0.375013214392081"
"Less important","1992","middle vocational","West Germany","953","0.264365747213871","0.250333313755486","0.278398180672256"
"Less important","1992","middle vocational","East Germany","474","0.227064982885358","0.209571051611825","0.244558914158892"
"Less important","1992","vocational + Abi","West Germany","37","0.162725073495216","0.11449497897561","0.210955168014822"
"Less important","1992","vocational + Abi","East Germany","9","","",""
"Less important","1992","higher vocational","West Germany","124","0.250298155164685","0.212885581016009","0.287710729313361"
"Less important","1992","higher vocational","East Germany","38","0.175112795451068","0.126101258123678","0.224124332778457"
"Less important","1992","higher education","West Germany","147","0.209934963693895","0.179525252985097","0.240344674402694"
"Less important","1992","higher education","East Germany","141","0.159761117411948","0.136086056255426","0.183436178568471"
"Quite unimportant","1992","in school","West Germany","","","",""
"Quite unimportant","1992","in school","East Germany","1","","",""
"Quite unimportant","1992","inadequately","West Germany","9","","",""
"Quite unimportant","1992","inadequately","East Germany","1","","",""
"Quite unimportant","1992","general elemantary","West Germany","136","0.108334193853599","0.0924998136912623","0.124168574015935"
"Quite unimportant","1992","general elemantary","East Germany","51","0.149675022422422","0.116822696396969","0.182527348447876"
"Quite unimportant","1992","middle vocational","West Germany","193","0.0633092214637783","0.0555604823975456","0.0710579605300109"
"Quite unimportant","1992","middle vocational","East Germany","64","0.039923096359194","0.0317477537497623","0.0480984389686257"
"Quite unimportant","1992","vocational + Abi","West Germany","11","","",""
"Quite unimportant","1992","vocational + Abi","East Germany","2","","",""
"Quite unimportant","1992","higher vocational","West Germany","35","0.0851158161594211","0.0610149489249545","0.109216683393888"
"Quite unimportant","1992","higher vocational","East Germany","7","","",""
"Quite unimportant","1992","higher education","West Germany","31","0.0515340134037004","0.0350259418123291","0.0680420849950717"
"Quite unimportant","1992","higher education","East Germany","14","","",""
"Very important","1993","in school","West Germany","","","",""
"Very important","1993","in school","East Germany","","","",""
"Very important","1993","inadequately","West Germany","","","",""
"Very important","1993","inadequately","East Germany","","","",""
"Very important","1993","general elemantary","West Germany","","","",""
"Very important","1993","general elemantary","East Germany","","","",""
"Very important","1993","middle vocational","West Germany","","","",""
"Very important","1993","middle vocational","East Germany","","","",""
"Very important","1993","vocational + Abi","West Germany","","","",""
"Very important","1993","vocational + Abi","East Germany","","","",""
"Very important","1993","higher vocational","West Germany","","","",""
"Very important","1993","higher vocational","East Germany","","","",""
"Very important","1993","higher education","West Germany","","","",""
"Very important","1993","higher education","East Germany","","","",""
"Important","1993","in school","West Germany","","","",""
"Important","1993","in school","East Germany","","","",""
"Important","1993","inadequately","West Germany","","","",""
"Important","1993","inadequately","East Germany","","","",""
"Important","1993","general elemantary","West Germany","","","",""
"Important","1993","general elemantary","East Germany","","","",""
"Important","1993","middle vocational","West Germany","","","",""
"Important","1993","middle vocational","East Germany","","","",""
"Important","1993","vocational + Abi","West Germany","","","",""
"Important","1993","vocational + Abi","East Germany","","","",""
"Important","1993","higher vocational","West Germany","","","",""
"Important","1993","higher vocational","East Germany","","","",""
"Important","1993","higher education","West Germany","","","",""
"Important","1993","higher education","East Germany","","","",""
"Less important","1993","in school","West Germany","","","",""
"Less important","1993","in school","East Germany","","","",""
"Less important","1993","inadequately","West Germany","","","",""
"Less important","1993","inadequately","East Germany","","","",""
"Less important","1993","general elemantary","West Germany","","","",""
"Less important","1993","general elemantary","East Germany","","","",""
"Less important","1993","middle vocational","West Germany","","","",""
"Less important","1993","middle vocational","East Germany","","","",""
"Less important","1993","vocational + Abi","West Germany","","","",""
"Less important","1993","vocational + Abi","East Germany","","","",""
"Less important","1993","higher vocational","West Germany","","","",""
"Less important","1993","higher vocational","East Germany","","","",""
"Less important","1993","higher education","West Germany","","","",""
"Less important","1993","higher education","East Germany","","","",""
"Quite unimportant","1993","in school","West Germany","","","",""
"Quite unimportant","1993","in school","East Germany","","","",""
"Quite unimportant","1993","inadequately","West Germany","","","",""
"Quite unimportant","1993","inadequately","East Germany","","","",""
"Quite unimportant","1993","general elemantary","West Germany","","","",""
"Quite unimportant","1993","general elemantary","East Germany","","","",""
"Quite unimportant","1993","middle vocational","West Germany","","","",""
"Quite unimportant","1993","middle vocational","East Germany","","","",""
"Quite unimportant","1993","vocational + Abi","West Germany","","","",""
"Quite unimportant","1993","vocational + Abi","East Germany","","","",""
"Quite unimportant","1993","higher vocational","West Germany","","","",""
"Quite unimportant","1993","higher vocational","East Germany","","","",""
"Quite unimportant","1993","higher education","West Germany","","","",""
"Quite unimportant","1993","higher education","East Germany","","","",""
"Very important","1994","in school","West Germany","","","",""
"Very important","1994","in school","East Germany","","","",""
"Very important","1994","inadequately","West Germany","","","",""
"Very important","1994","inadequately","East Germany","","","",""
"Very important","1994","general elemantary","West Germany","","","",""
"Very important","1994","general elemantary","East Germany","","","",""
"Very important","1994","middle vocational","West Germany","","","",""
"Very important","1994","middle vocational","East Germany","","","",""
"Very important","1994","vocational + Abi","West Germany","","","",""
"Very important","1994","vocational + Abi","East Germany","","","",""
"Very important","1994","higher vocational","West Germany","","","",""
"Very important","1994","higher vocational","East Germany","","","",""
"Very important","1994","higher education","West Germany","","","",""
"Very important","1994","higher education","East Germany","","","",""
"Important","1994","in school","West Germany","","","",""
"Important","1994","in school","East Germany","","","",""
"Important","1994","inadequately","West Germany","","","",""
"Important","1994","inadequately","East Germany","","","",""
"Important","1994","general elemantary","West Germany","","","",""
"Important","1994","general elemantary","East Germany","","","",""
"Important","1994","middle vocational","West Germany","","","",""
"Important","1994","middle vocational","East Germany","","","",""
"Important","1994","vocational + Abi","West Germany","","","",""
"Important","1994","vocational + Abi","East Germany","","","",""
"Important","1994","higher vocational","West Germany","","","",""
"Important","1994","higher vocational","East Germany","","","",""
"Important","1994","higher education","West Germany","","","",""
"Important","1994","higher education","East Germany","","","",""
"Less important","1994","in school","West Germany","","","",""
"Less important","1994","in school","East Germany","","","",""
"Less important","1994","inadequately","West Germany","","","",""
"Less important","1994","inadequately","East Germany","","","",""
"Less important","1994","general elemantary","West Germany","","","",""
"Less important","1994","general elemantary","East Germany","","","",""
"Less important","1994","middle vocational","West Germany","","","",""
"Less important","1994","middle vocational","East Germany","","","",""
"Less important","1994","vocational + Abi","West Germany","","","",""
"Less important","1994","vocational + Abi","East Germany","","","",""
"Less important","1994","higher vocational","West Germany","","","",""
"Less important","1994","higher vocational","East Germany","","","",""
"Less important","1994","higher education","West Germany","","","",""
"Less important","1994","higher education","East Germany","","","",""
"Quite unimportant","1994","in school","West Germany","","","",""
"Quite unimportant","1994","in school","East Germany","","","",""
"Quite unimportant","1994","inadequately","West Germany","","","",""
"Quite unimportant","1994","inadequately","East Germany","","","",""
"Quite unimportant","1994","general elemantary","West Germany","","","",""
"Quite unimportant","1994","general elemantary","East Germany","","","",""
"Quite unimportant","1994","middle vocational","West Germany","","","",""
"Quite unimportant","1994","middle vocational","East Germany","","","",""
"Quite unimportant","1994","vocational + Abi","West Germany","","","",""
"Quite unimportant","1994","vocational + Abi","East Germany","","","",""
"Quite unimportant","1994","higher vocational","West Germany","","","",""
"Quite unimportant","1994","higher vocational","East Germany","","","",""
"Quite unimportant","1994","higher education","West Germany","","","",""
"Quite unimportant","1994","higher education","East Germany","","","",""
"Very important","1995","in school","West Germany","60","0.426994188902666","0.347032875475398","0.506955502329934"
"Very important","1995","in school","East Germany","43","0.455037097741006","0.353829413280706","0.556244782201305"
"Very important","1995","inadequately","West Germany","13","","",""
"Very important","1995","inadequately","East Germany","3","","",""
"Very important","1995","general elemantary","West Germany","236","0.145003596397564","0.126811228713118","0.163195964082011"
"Very important","1995","general elemantary","East Germany","82","0.154125793023522","0.117917590744782","0.190333995302262"
"Very important","1995","middle vocational","West Germany","767","0.178856005920623","0.167018161437937","0.190693850403308"
"Very important","1995","middle vocational","East Germany","403","0.185627527744769","0.168714054338458","0.202541001151079"
"Very important","1995","vocational + Abi","West Germany","92","0.264590463157934","0.217212357045529","0.31196856927034"
"Very important","1995","vocational + Abi","East Germany","23","","",""
"Very important","1995","higher vocational","West Germany","106","0.184641922171678","0.150901106268659","0.218382738074697"
"Very important","1995","higher vocational","East Germany","50","0.17961236858141","0.130110707415548","0.229114029747271"
"Very important","1995","higher education","West Germany","222","0.218426162061891","0.191111804661842","0.245740519461941"
"Very important","1995","higher education","East Germany","164","0.212022359146034","0.184215187139064","0.239829531153004"
"Important","1995","in school","West Germany","72","0.471885425477941","0.391185751134012","0.55258509982187"
"Important","1995","in school","East Germany","43","0.466837074809447","0.365441440287999","0.568232709330894"
"Important","1995","inadequately","West Germany","43","0.501006192741881","0.395941307700113","0.606071077783648"
"Important","1995","inadequately","East Germany","5","","",""
"Important","1995","general elemantary","West Germany","696","0.461092220970631","0.435336790200682","0.486847651740579"
"Important","1995","general elemantary","East Germany","182","0.434511144031664","0.384802845873341","0.484219442189987"
"Important","1995","middle vocational","West Germany","2128","0.502917987689172","0.487473489069035","0.518362486309308"
"Important","1995","middle vocational","East Germany","1206","0.571537795584597","0.550011028655936","0.593064562513259"
"Important","1995","vocational + Abi","West Germany","173","0.540497762555895","0.486971522224895","0.594024002886895"
"Important","1995","vocational + Abi","East Germany","37","0.530770822662843","0.412155809926781","0.649385835398905"
"Important","1995","higher vocational","West Germany","264","0.51607257581112","0.472615375625329","0.55952977599691"
"Important","1995","higher vocational","East Germany","145","0.628617486542203","0.566309164549991","0.690925808534415"
"Important","1995","higher education","West Germany","464","0.536997758041616","0.50403440083271","0.569961115250522"
"Important","1995","higher education","East Germany","515","0.579283689535618","0.545698378883807","0.612869000187428"
"Less important","1995","in school","West Germany","12","","",""
"Less important","1995","in school","East Germany","7","","",""
"Less important","1995","inadequately","West Germany","24","","",""
"Less important","1995","inadequately","East Germany","1","","",""
"Less important","1995","general elemantary","West Germany","376","0.278514517883009","0.255353618951402","0.301675416814617"
"Less important","1995","general elemantary","East Germany","88","0.27824303531092","0.23330396822661","0.323182102395229"
"Less important","1995","middle vocational","West Germany","962","0.26296960492817","0.249370614066258","0.276568595790081"
"Less important","1995","middle vocational","East Germany","383","0.215272339174732","0.19739290924049","0.233151769108974"
"Less important","1995","vocational + Abi","West Germany","59","0.162300744201517","0.122697542772388","0.201903945630646"
"Less important","1995","vocational + Abi","East Germany","7","","",""
"Less important","1995","higher vocational","West Germany","122","0.255593221370035","0.217662066966562","0.293524375773508"
"Less important","1995","higher vocational","East Germany","32","0.15170826934159","0.105446808284268","0.197969730398913"
"Less important","1995","higher education","West Germany","164","0.200712703073544","0.17423425428938","0.227191151857708"
"Less important","1995","higher education","East Germany","133","0.173972930935964","0.14818318732433","0.199762674547598"
"Quite unimportant","1995","in school","West Germany","3","","",""
"Quite unimportant","1995","in school","East Germany","","","",""
"Quite unimportant","1995","inadequately","West Germany","7","","",""
"Quite unimportant","1995","inadequately","East Germany","1","","",""
"Quite unimportant","1995","general elemantary","West Germany","131","0.115389664748795","0.0988823225486691","0.131897006948921"
"Quite unimportant","1995","general elemantary","East Germany","30","0.133120027633895","0.0990543059541401","0.16718574931365"
"Quite unimportant","1995","middle vocational","West Germany","169","0.055256401462036","0.048198761754548","0.062314041169524"
"Quite unimportant","1995","middle vocational","East Germany","38","0.027562337495902","0.0204405504958352","0.0346841244959688"
"Quite unimportant","1995","vocational + Abi","West Germany","9","","",""
"Quite unimportant","1995","vocational + Abi","East Germany","1","","",""
"Quite unimportant","1995","higher vocational","West Germany","16","","",""
"Quite unimportant","1995","higher vocational","East Germany","4","","",""
"Quite unimportant","1995","higher education","West Germany","29","","",""
"Quite unimportant","1995","higher education","East Germany","18","","",""
"Very important","1996","in school","West Germany","","","",""
"Very important","1996","in school","East Germany","","","",""
"Very important","1996","inadequately","West Germany","","","",""
"Very important","1996","inadequately","East Germany","","","",""
"Very important","1996","general elemantary","West Germany","","","",""
"Very important","1996","general elemantary","East Germany","","","",""
"Very important","1996","middle vocational","West Germany","","","",""
"Very important","1996","middle vocational","East Germany","","","",""
"Very important","1996","vocational + Abi","West Germany","","","",""
"Very important","1996","vocational + Abi","East Germany","","","",""
"Very important","1996","higher vocational","West Germany","","","",""
"Very important","1996","higher vocational","East Germany","","","",""
"Very important","1996","higher education","West Germany","","","",""
"Very important","1996","higher education","East Germany","","","",""
"Important","1996","in school","West Germany","","","",""
"Important","1996","in school","East Germany","","","",""
"Important","1996","inadequately","West Germany","","","",""
"Important","1996","inadequately","East Germany","","","",""
"Important","1996","general elemantary","West Germany","","","",""
"Important","1996","general elemantary","East Germany","","","",""
"Important","1996","middle vocational","West Germany","","","",""
"Important","1996","middle vocational","East Germany","","","",""
"Important","1996","vocational + Abi","West Germany","","","",""
"Important","1996","vocational + Abi","East Germany","","","",""
"Important","1996","higher vocational","West Germany","","","",""
"Important","1996","higher vocational","East Germany","","","",""
"Important","1996","higher education","West Germany","","","",""
"Important","1996","higher education","East Germany","","","",""
"Less important","1996","in school","West Germany","","","",""
"Less important","1996","in school","East Germany","","","",""
"Less important","1996","inadequately","West Germany","","","",""
"Less important","1996","inadequately","East Germany","","","",""
"Less important","1996","general elemantary","West Germany","","","",""
"Less important","1996","general elemantary","East Germany","","","",""
"Less important","1996","middle vocational","West Germany","","","",""
"Less important","1996","middle vocational","East Germany","","","",""
"Less important","1996","vocational + Abi","West Germany","","","",""
"Less important","1996","vocational + Abi","East Germany","","","",""
"Less important","1996","higher vocational","West Germany","","","",""
"Less important","1996","higher vocational","East Germany","","","",""
"Less important","1996","higher education","West Germany","","","",""
"Less important","1996","higher education","East Germany","","","",""
"Quite unimportant","1996","in school","West Germany","","","",""
"Quite unimportant","1996","in school","East Germany","","","",""
"Quite unimportant","1996","inadequately","West Germany","","","",""
"Quite unimportant","1996","inadequately","East Germany","","","",""
"Quite unimportant","1996","general elemantary","West Germany","","","",""
"Quite unimportant","1996","general elemantary","East Germany","","","",""
"Quite unimportant","1996","middle vocational","West Germany","","","",""
"Quite unimportant","1996","middle vocational","East Germany","","","",""
"Quite unimportant","1996","vocational + Abi","West Germany","","","",""
"Quite unimportant","1996","vocational + Abi","East Germany","","","",""
"Quite unimportant","1996","higher vocational","West Germany","","","",""
"Quite unimportant","1996","higher vocational","East Germany","","","",""
"Quite unimportant","1996","higher education","West Germany","","","",""
"Quite unimportant","1996","higher education","East Germany","","","",""
"Very important","1997","in school","West Germany","","","",""
"Very important","1997","in school","East Germany","","","",""
"Very important","1997","inadequately","West Germany","","","",""
"Very important","1997","inadequately","East Germany","","","",""
"Very important","1997","general elemantary","West Germany","","","",""
"Very important","1997","general elemantary","East Germany","","","",""
"Very important","1997","middle vocational","West Germany","","","",""
"Very important","1997","middle vocational","East Germany","","","",""
"Very important","1997","vocational + Abi","West Germany","","","",""
"Very important","1997","vocational + Abi","East Germany","","","",""
"Very important","1997","higher vocational","West Germany","","","",""
"Very important","1997","higher vocational","East Germany","","","",""
"Very important","1997","higher education","West Germany","","","",""
"Very important","1997","higher education","East Germany","","","",""
"Important","1997","in school","West Germany","","","",""
"Important","1997","in school","East Germany","","","",""
"Important","1997","inadequately","West Germany","","","",""
"Important","1997","inadequately","East Germany","","","",""
"Important","1997","general elemantary","West Germany","","","",""
"Important","1997","general elemantary","East Germany","","","",""
"Important","1997","middle vocational","West Germany","","","",""
"Important","1997","middle vocational","East Germany","","","",""
"Important","1997","vocational + Abi","West Germany","","","",""
"Important","1997","vocational + Abi","East Germany","","","",""
"Important","1997","higher vocational","West Germany","","","",""
"Important","1997","higher vocational","East Germany","","","",""
"Important","1997","higher education","West Germany","","","",""
"Important","1997","higher education","East Germany","","","",""
"Less important","1997","in school","West Germany","","","",""
"Less important","1997","in school","East Germany","","","",""
"Less important","1997","inadequately","West Germany","","","",""
"Less important","1997","inadequately","East Germany","","","",""
"Less important","1997","general elemantary","West Germany","","","",""
"Less important","1997","general elemantary","East Germany","","","",""
"Less important","1997","middle vocational","West Germany","","","",""
"Less important","1997","middle vocational","East Germany","","","",""
"Less important","1997","vocational + Abi","West Germany","","","",""
"Less important","1997","vocational + Abi","East Germany","","","",""
"Less important","1997","higher vocational","West Germany","","","",""
"Less important","1997","higher vocational","East Germany","","","",""
"Less important","1997","higher education","West Germany","","","",""
"Less important","1997","higher education","East Germany","","","",""
"Quite unimportant","1997","in school","West Germany","","","",""
"Quite unimportant","1997","in school","East Germany","","","",""
"Quite unimportant","1997","inadequately","West Germany","","","",""
"Quite unimportant","1997","inadequately","East Germany","","","",""
"Quite unimportant","1997","general elemantary","West Germany","","","",""
"Quite unimportant","1997","general elemantary","East Germany","","","",""
"Quite unimportant","1997","middle vocational","West Germany","","","",""
"Quite unimportant","1997","middle vocational","East Germany","","","",""
"Quite unimportant","1997","vocational + Abi","West Germany","","","",""
"Quite unimportant","1997","vocational + Abi","East Germany","","","",""
"Quite unimportant","1997","higher vocational","West Germany","","","",""
"Quite unimportant","1997","higher vocational","East Germany","","","",""
"Quite unimportant","1997","higher education","West Germany","","","",""
"Quite unimportant","1997","higher education","East Germany","","","",""
"Very important","1998","in school","West Germany","","","",""
"Very important","1998","in school","East Germany","","","",""
"Very important","1998","inadequately","West Germany","","","",""
"Very important","1998","inadequately","East Germany","","","",""
"Very important","1998","general elemantary","West Germany","","","",""
"Very important","1998","general elemantary","East Germany","","","",""
"Very important","1998","middle vocational","West Germany","","","",""
"Very important","1998","middle vocational","East Germany","","","",""
"Very important","1998","vocational + Abi","West Germany","","","",""
"Very important","1998","vocational + Abi","East Germany","","","",""
"Very important","1998","higher vocational","West Germany","","","",""
"Very important","1998","higher vocational","East Germany","","","",""
"Very important","1998","higher education","West Germany","","","",""
"Very important","1998","higher education","East Germany","","","",""
"Important","1998","in school","West Germany","","","",""
"Important","1998","in school","East Germany","","","",""
"Important","1998","inadequately","West Germany","","","",""
"Important","1998","inadequately","East Germany","","","",""
"Important","1998","general elemantary","West Germany","","","",""
"Important","1998","general elemantary","East Germany","","","",""
"Important","1998","middle vocational","West Germany","","","",""
"Important","1998","middle vocational","East Germany","","","",""
"Important","1998","vocational + Abi","West Germany","","","",""
"Important","1998","vocational + Abi","East Germany","","","",""
"Important","1998","higher vocational","West Germany","","","",""
"Important","1998","higher vocational","East Germany","","","",""
"Important","1998","higher education","West Germany","","","",""
"Important","1998","higher education","East Germany","","","",""
"Less important","1998","in school","West Germany","","","",""
"Less important","1998","in school","East Germany","","","",""
"Less important","1998","inadequately","West Germany","","","",""
"Less important","1998","inadequately","East Germany","","","",""
"Less important","1998","general elemantary","West Germany","","","",""
"Less important","1998","general elemantary","East Germany","","","",""
"Less important","1998","middle vocational","West Germany","","","",""
"Less important","1998","middle vocational","East Germany","","","",""
"Less important","1998","vocational + Abi","West Germany","","","",""
"Less important","1998","vocational + Abi","East Germany","","","",""
"Less important","1998","higher vocational","West Germany","","","",""
"Less important","1998","higher vocational","East Germany","","","",""
"Less important","1998","higher education","West Germany","","","",""
