"plh0106","year","pgcasmin","pgisced97","n","percent","lower_confidence","upper_confidence"
"Less important","1990","(2c_voc) vocational maturity certificate","vocational + Abi","42","0.188199172151631","0.134561909396638","0.241836434906625"
"Less important","1990","(2c_voc) vocational maturity certificate","higher vocational","21","","",""
"Less important","1990","(2c_voc) vocational maturity certificate","higher education","","","",""
"Less important","1990","(3a) lower tertiary education","in school","","","",""
"Less important","1990","(3a) lower tertiary education","inadequately","","","",""
"Less important","1990","(3a) lower tertiary education","general elemantary","","","",""
"Less important","1990","(3a) lower tertiary education","middle vocational","","","",""
"Less important","1990","(3a) lower tertiary education","vocational + Abi","","","",""
"Less important","1990","(3a) lower tertiary education","higher vocational","","","",""
"Less important","1990","(3a) lower tertiary education","higher education","49","0.207974489924391","0.155408485328236","0.260540494520546"
"Less important","1990","(3b) higher tertiary education","in school","","","",""
"Less important","1990","(3b) higher tertiary education","inadequately","","","",""
"Less important","1990","(3b) higher tertiary education","general elemantary","","","",""
"Less important","1990","(3b) higher tertiary education","middle vocational","","","",""
"Less important","1990","(3b) higher tertiary education","vocational + Abi","","","",""
"Less important","1990","(3b) higher tertiary education","higher vocational","","","",""
"Less important","1990","(3b) higher tertiary education","higher education","73","0.15817504905802","0.123482715628527","0.192867382487514"
"Quite unimportant","1990","(0) in school","in school","","","",""
"Quite unimportant","1990","(0) in school","inadequately","","","",""
"Quite unimportant","1990","(0) in school","general elemantary","","","",""
"Quite unimportant","1990","(0) in school","middle vocational","","","",""
"Quite unimportant","1990","(0) in school","vocational + Abi","","","",""
"Quite unimportant","1990","(0) in school","higher vocational","","","",""
"Quite unimportant","1990","(0) in school","higher education","","","",""
"Quite unimportant","1990","(1a) inadequately completed","in school","","","",""
"Quite unimportant","1990","(1a) inadequately completed","inadequately","4","","",""
"Quite unimportant","1990","(1a) inadequately completed","general elemantary","","","",""
"Quite unimportant","1990","(1a) inadequately completed","middle vocational","","","",""
"Quite unimportant","1990","(1a) inadequately completed","vocational + Abi","","","",""
"Quite unimportant","1990","(1a) inadequately completed","higher vocational","","","",""
"Quite unimportant","1990","(1a) inadequately completed","higher education","","","",""
"Quite unimportant","1990","(1b) general elementary school","in school","","","",""
"Quite unimportant","1990","(1b) general elementary school","inadequately","1","","",""
"Quite unimportant","1990","(1b) general elementary school","general elemantary","117","0.100017698201756","0.083814131701065","0.116221264702447"
"Quite unimportant","1990","(1b) general elementary school","middle vocational","","","",""
"Quite unimportant","1990","(1b) general elementary school","vocational + Abi","","","",""
"Quite unimportant","1990","(1b) general elementary school","higher vocational","","","",""
"Quite unimportant","1990","(1b) general elementary school","higher education","","","",""
"Quite unimportant","1990","(1c) basic vocational qualification","in school","","","",""
"Quite unimportant","1990","(1c) basic vocational qualification","inadequately","","","",""
"Quite unimportant","1990","(1c) basic vocational qualification","general elemantary","","","",""
"Quite unimportant","1990","(1c) basic vocational qualification","middle vocational","105","0.0465500952827983","0.0383393438772707","0.0547608466883259"
"Quite unimportant","1990","(1c) basic vocational qualification","vocational + Abi","","","",""
"Quite unimportant","1990","(1c) basic vocational qualification","higher vocational","13","","",""
"Quite unimportant","1990","(1c) basic vocational qualification","higher education","","","",""
"Quite unimportant","1990","(2b) intermediate general qualification","in school","","","",""
"Quite unimportant","1990","(2b) intermediate general qualification","inadequately","","","",""
"Quite unimportant","1990","(2b) intermediate general qualification","general elemantary","8","","",""
"Quite unimportant","1990","(2b) intermediate general qualification","middle vocational","","","",""
"Quite unimportant","1990","(2b) intermediate general qualification","vocational + Abi","","","",""
"Quite unimportant","1990","(2b) intermediate general qualification","higher vocational","","","",""
"Quite unimportant","1990","(2b) intermediate general qualification","higher education","","","",""
"Quite unimportant","1990","(2a) intermediate vocational","in school","","","",""
"Quite unimportant","1990","(2a) intermediate vocational","inadequately","","","",""
"Quite unimportant","1990","(2a) intermediate vocational","general elemantary","","","",""
"Quite unimportant","1990","(2a) intermediate vocational","middle vocational","35","0.0413717587664956","0.0293887052051888","0.0533548123278023"
"Quite unimportant","1990","(2a) intermediate vocational","vocational + Abi","","","",""
"Quite unimportant","1990","(2a) intermediate vocational","higher vocational","3","","",""
"Quite unimportant","1990","(2a) intermediate vocational","higher education","","","",""
"Quite unimportant","1990","(2c_gen) general maturity certificate","in school","","","",""
"Quite unimportant","1990","(2c_gen) general maturity certificate","inadequately","","","",""
"Quite unimportant","1990","(2c_gen) general maturity certificate","general elemantary","","","",""
"Quite unimportant","1990","(2c_gen) general maturity certificate","middle vocational","1","","",""
"Quite unimportant","1990","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Quite unimportant","1990","(2c_gen) general maturity certificate","higher vocational","","","",""
"Quite unimportant","1990","(2c_gen) general maturity certificate","higher education","","","",""
"Quite unimportant","1990","(2c_voc) vocational maturity certificate","in school","","","",""
"Quite unimportant","1990","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Quite unimportant","1990","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Quite unimportant","1990","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Quite unimportant","1990","(2c_voc) vocational maturity certificate","vocational + Abi","5","","",""
"Quite unimportant","1990","(2c_voc) vocational maturity certificate","higher vocational","2","","",""
"Quite unimportant","1990","(2c_voc) vocational maturity certificate","higher education","","","",""
"Quite unimportant","1990","(3a) lower tertiary education","in school","","","",""
"Quite unimportant","1990","(3a) lower tertiary education","inadequately","","","",""
"Quite unimportant","1990","(3a) lower tertiary education","general elemantary","","","",""
"Quite unimportant","1990","(3a) lower tertiary education","middle vocational","","","",""
"Quite unimportant","1990","(3a) lower tertiary education","vocational + Abi","","","",""
"Quite unimportant","1990","(3a) lower tertiary education","higher vocational","","","",""
"Quite unimportant","1990","(3a) lower tertiary education","higher education","6","","",""
"Quite unimportant","1990","(3b) higher tertiary education","in school","","","",""
"Quite unimportant","1990","(3b) higher tertiary education","inadequately","","","",""
"Quite unimportant","1990","(3b) higher tertiary education","general elemantary","","","",""
"Quite unimportant","1990","(3b) higher tertiary education","middle vocational","","","",""
"Quite unimportant","1990","(3b) higher tertiary education","vocational + Abi","","","",""
"Quite unimportant","1990","(3b) higher tertiary education","higher vocational","","","",""
"Quite unimportant","1990","(3b) higher tertiary education","higher education","14","","",""
"Very important","1991","(0) in school","in school","","","",""
"Very important","1991","(0) in school","inadequately","","","",""
"Very important","1991","(0) in school","general elemantary","","","",""
"Very important","1991","(0) in school","middle vocational","","","",""
"Very important","1991","(0) in school","vocational + Abi","","","",""
"Very important","1991","(0) in school","higher vocational","","","",""
"Very important","1991","(0) in school","higher education","","","",""
"Very important","1991","(1a) inadequately completed","in school","","","",""
"Very important","1991","(1a) inadequately completed","inadequately","","","",""
"Very important","1991","(1a) inadequately completed","general elemantary","","","",""
"Very important","1991","(1a) inadequately completed","middle vocational","","","",""
"Very important","1991","(1a) inadequately completed","vocational + Abi","","","",""
"Very important","1991","(1a) inadequately completed","higher vocational","","","",""
"Very important","1991","(1a) inadequately completed","higher education","","","",""
"Very important","1991","(1b) general elementary school","in school","","","",""
"Very important","1991","(1b) general elementary school","inadequately","","","",""
"Very important","1991","(1b) general elementary school","general elemantary","","","",""
"Very important","1991","(1b) general elementary school","middle vocational","","","",""
"Very important","1991","(1b) general elementary school","vocational + Abi","","","",""
"Very important","1991","(1b) general elementary school","higher vocational","","","",""
"Very important","1991","(1b) general elementary school","higher education","","","",""
"Very important","1991","(1c) basic vocational qualification","in school","","","",""
"Very important","1991","(1c) basic vocational qualification","inadequately","","","",""
"Very important","1991","(1c) basic vocational qualification","general elemantary","","","",""
"Very important","1991","(1c) basic vocational qualification","middle vocational","","","",""
"Very important","1991","(1c) basic vocational qualification","vocational + Abi","","","",""
"Very important","1991","(1c) basic vocational qualification","higher vocational","","","",""
"Very important","1991","(1c) basic vocational qualification","higher education","","","",""
"Very important","1991","(2b) intermediate general qualification","in school","","","",""
"Very important","1991","(2b) intermediate general qualification","inadequately","","","",""
"Very important","1991","(2b) intermediate general qualification","general elemantary","","","",""
"Very important","1991","(2b) intermediate general qualification","middle vocational","","","",""
"Very important","1991","(2b) intermediate general qualification","vocational + Abi","","","",""
"Very important","1991","(2b) intermediate general qualification","higher vocational","","","",""
"Very important","1991","(2b) intermediate general qualification","higher education","","","",""
"Very important","1991","(2a) intermediate vocational","in school","","","",""
"Very important","1991","(2a) intermediate vocational","inadequately","","","",""
"Very important","1991","(2a) intermediate vocational","general elemantary","","","",""
"Very important","1991","(2a) intermediate vocational","middle vocational","","","",""
"Very important","1991","(2a) intermediate vocational","vocational + Abi","","","",""
"Very important","1991","(2a) intermediate vocational","higher vocational","","","",""
"Very important","1991","(2a) intermediate vocational","higher education","","","",""
"Very important","1991","(2c_gen) general maturity certificate","in school","","","",""
"Very important","1991","(2c_gen) general maturity certificate","inadequately","","","",""
"Very important","1991","(2c_gen) general maturity certificate","general elemantary","","","",""
"Very important","1991","(2c_gen) general maturity certificate","middle vocational","","","",""
"Very important","1991","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Very important","1991","(2c_gen) general maturity certificate","higher vocational","","","",""
"Very important","1991","(2c_gen) general maturity certificate","higher education","","","",""
"Very important","1991","(2c_voc) vocational maturity certificate","in school","","","",""
"Very important","1991","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Very important","1991","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Very important","1991","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Very important","1991","(2c_voc) vocational maturity certificate","vocational + Abi","","","",""
"Very important","1991","(2c_voc) vocational maturity certificate","higher vocational","","","",""
"Very important","1991","(2c_voc) vocational maturity certificate","higher education","","","",""
"Very important","1991","(3a) lower tertiary education","in school","","","",""
"Very important","1991","(3a) lower tertiary education","inadequately","","","",""
"Very important","1991","(3a) lower tertiary education","general elemantary","","","",""
"Very important","1991","(3a) lower tertiary education","middle vocational","","","",""
"Very important","1991","(3a) lower tertiary education","vocational + Abi","","","",""
"Very important","1991","(3a) lower tertiary education","higher vocational","","","",""
"Very important","1991","(3a) lower tertiary education","higher education","","","",""
"Very important","1991","(3b) higher tertiary education","in school","","","",""
"Very important","1991","(3b) higher tertiary education","inadequately","","","",""
"Very important","1991","(3b) higher tertiary education","general elemantary","","","",""
"Very important","1991","(3b) higher tertiary education","middle vocational","","","",""
"Very important","1991","(3b) higher tertiary education","vocational + Abi","","","",""
"Very important","1991","(3b) higher tertiary education","higher vocational","","","",""
"Very important","1991","(3b) higher tertiary education","higher education","","","",""
"Important","1991","(0) in school","in school","","","",""
"Important","1991","(0) in school","inadequately","","","",""
"Important","1991","(0) in school","general elemantary","","","",""
"Important","1991","(0) in school","middle vocational","","","",""
"Important","1991","(0) in school","vocational + Abi","","","",""
"Important","1991","(0) in school","higher vocational","","","",""
"Important","1991","(0) in school","higher education","","","",""
"Important","1991","(1a) inadequately completed","in school","","","",""
"Important","1991","(1a) inadequately completed","inadequately","","","",""
"Important","1991","(1a) inadequately completed","general elemantary","","","",""
"Important","1991","(1a) inadequately completed","middle vocational","","","",""
"Important","1991","(1a) inadequately completed","vocational + Abi","","","",""
"Important","1991","(1a) inadequately completed","higher vocational","","","",""
"Important","1991","(1a) inadequately completed","higher education","","","",""
"Important","1991","(1b) general elementary school","in school","","","",""
"Important","1991","(1b) general elementary school","inadequately","","","",""
"Important","1991","(1b) general elementary school","general elemantary","","","",""
"Important","1991","(1b) general elementary school","middle vocational","","","",""
"Important","1991","(1b) general elementary school","vocational + Abi","","","",""
"Important","1991","(1b) general elementary school","higher vocational","","","",""
"Important","1991","(1b) general elementary school","higher education","","","",""
"Important","1991","(1c) basic vocational qualification","in school","","","",""
"Important","1991","(1c) basic vocational qualification","inadequately","","","",""
"Important","1991","(1c) basic vocational qualification","general elemantary","","","",""
"Important","1991","(1c) basic vocational qualification","middle vocational","","","",""
"Important","1991","(1c) basic vocational qualification","vocational + Abi","","","",""
"Important","1991","(1c) basic vocational qualification","higher vocational","","","",""
"Important","1991","(1c) basic vocational qualification","higher education","","","",""
"Important","1991","(2b) intermediate general qualification","in school","","","",""
"Important","1991","(2b) intermediate general qualification","inadequately","","","",""
"Important","1991","(2b) intermediate general qualification","general elemantary","","","",""
"Important","1991","(2b) intermediate general qualification","middle vocational","","","",""
"Important","1991","(2b) intermediate general qualification","vocational + Abi","","","",""
"Important","1991","(2b) intermediate general qualification","higher vocational","","","",""
"Important","1991","(2b) intermediate general qualification","higher education","","","",""
"Important","1991","(2a) intermediate vocational","in school","","","",""
"Important","1991","(2a) intermediate vocational","inadequately","","","",""
"Important","1991","(2a) intermediate vocational","general elemantary","","","",""
"Important","1991","(2a) intermediate vocational","middle vocational","","","",""
"Important","1991","(2a) intermediate vocational","vocational + Abi","","","",""
"Important","1991","(2a) intermediate vocational","higher vocational","","","",""
"Important","1991","(2a) intermediate vocational","higher education","","","",""
"Important","1991","(2c_gen) general maturity certificate","in school","","","",""
"Important","1991","(2c_gen) general maturity certificate","inadequately","","","",""
"Important","1991","(2c_gen) general maturity certificate","general elemantary","","","",""
"Important","1991","(2c_gen) general maturity certificate","middle vocational","","","",""
"Important","1991","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Important","1991","(2c_gen) general maturity certificate","higher vocational","","","",""
"Important","1991","(2c_gen) general maturity certificate","higher education","","","",""
"Important","1991","(2c_voc) vocational maturity certificate","in school","","","",""
"Important","1991","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Important","1991","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Important","1991","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Important","1991","(2c_voc) vocational maturity certificate","vocational + Abi","","","",""
"Important","1991","(2c_voc) vocational maturity certificate","higher vocational","","","",""
"Important","1991","(2c_voc) vocational maturity certificate","higher education","","","",""
"Important","1991","(3a) lower tertiary education","in school","","","",""
"Important","1991","(3a) lower tertiary education","inadequately","","","",""
"Important","1991","(3a) lower tertiary education","general elemantary","","","",""
"Important","1991","(3a) lower tertiary education","middle vocational","","","",""
"Important","1991","(3a) lower tertiary education","vocational + Abi","","","",""
"Important","1991","(3a) lower tertiary education","higher vocational","","","",""
"Important","1991","(3a) lower tertiary education","higher education","","","",""
"Important","1991","(3b) higher tertiary education","in school","","","",""
"Important","1991","(3b) higher tertiary education","inadequately","","","",""
"Important","1991","(3b) higher tertiary education","general elemantary","","","",""
"Important","1991","(3b) higher tertiary education","middle vocational","","","",""
"Important","1991","(3b) higher tertiary education","vocational + Abi","","","",""
"Important","1991","(3b) higher tertiary education","higher vocational","","","",""
"Important","1991","(3b) higher tertiary education","higher education","","","",""
"Less important","1991","(0) in school","in school","","","",""
"Less important","1991","(0) in school","inadequately","","","",""
"Less important","1991","(0) in school","general elemantary","","","",""
"Less important","1991","(0) in school","middle vocational","","","",""
"Less important","1991","(0) in school","vocational + Abi","","","",""
"Less important","1991","(0) in school","higher vocational","","","",""
"Less important","1991","(0) in school","higher education","","","",""
