"plh0106","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence","value"
"Less important","1990","(Married) couple without C. ","indirect migration background","2","","","","3"
"Less important","1990","Single parent ","no migration background","94","0.258107277674936","0.213091427257691","0.303123128092181","3"
"Less important","1990","Single parent ","direct migration background","2","","","","3"
"Less important","1990","Single parent ","indirect migration background","","","","","3"
"Less important","1990","Couple + C. LE 16 ","indirect migration background","1","","","","3"
"Less important","1990","Couple + C. GT 16 ","no migration background","315","0.22459005062641","0.202915303594523","0.246264797658296","3"
"Less important","1990","Couple + C. LE and GT 16","direct migration background","4","","","","3"
"Less important","1990","Couple + C. GT 16 ","direct migration background","17","","","","3"
"Less important","1990","Couple + C. GT 16 ","indirect migration background","2","","","","3"
"Less important","1990","Couple + C. LE and GT 16","no migration background","81","0.21532071178867","0.174784931126437","0.255856492450902","3"
"Less important","1990","Couple + C. LE and GT 16","indirect migration background","2","","","","3"
"Less important","1990","Couple + C. LE 16 ","no migration background","315","0.233071576941962","0.210700179709376","0.255442974174548","3"
"Less important","1990","Couple + C. LE 16 ","direct migration background","16","","","","3"
"Quite unimportant","1990","1-pers.-HH","no migration background","72","0.0978471354653903","0.0778971576156903","0.11779711331509","4"
"Quite unimportant","1990","1-pers.-HH","direct migration background","1","","","","4"
"Quite unimportant","1990","1-pers.-HH","indirect migration background","","","","","4"
"Quite unimportant","1990","(Married) couple without C. ","no migration background","105","0.0625784732593774","0.0515327391147712","0.0736242074039836","4"
"Quite unimportant","1990","(Married) couple without C. ","direct migration background","8","","","","4"
"Quite unimportant","1990","(Married) couple without C. ","indirect migration background","1","","","","4"
"Quite unimportant","1990","Single parent ","indirect migration background","","","","","4"
"Quite unimportant","1990","Couple + C. LE 16 ","no migration background","19","","","","4"
"Quite unimportant","1990","Single parent ","no migration background","13","","","","4"
"Quite unimportant","1990","Single parent ","direct migration background","1","","","","4"
"Quite unimportant","1990","Couple + C. LE 16 ","direct migration background","3","","","","4"
"Quite unimportant","1990","Couple + C. LE 16 ","indirect migration background","","","","","4"
"Quite unimportant","1990","Couple + C. GT 16 ","no migration background","45","0.0326814793241445","0.0234466536603297","0.0419163049879593","4"
"Quite unimportant","1990","Couple + C. GT 16 ","direct migration background","2","","","","4"
"Quite unimportant","1990","Couple + C. GT 16 ","indirect migration background","1","","","","4"
"Quite unimportant","1990","Couple + C. LE and GT 16","no migration background","9","","","","4"
"Quite unimportant","1990","Couple + C. LE and GT 16","direct migration background","","","","","4"
"Quite unimportant","1990","Couple + C. LE and GT 16","indirect migration background","","","","","4"
"Very important","1990","1-pers.-HH","no migration background","148","0.172888237138887","0.147496458971032","0.198280015306742","1"
"Very important","1990","1-pers.-HH","direct migration background","9","","","","1"
"Very important","1990","1-pers.-HH","indirect migration background","2","","","","1"
"Very important","1990","(Married) couple without C. ","no migration background","296","0.142780375029252","0.126825443122474","0.15873530693603","1"
"Very important","1990","(Married) couple without C. ","direct migration background","25","","","","1"
"Very important","1990","(Married) couple without C. ","indirect migration background","2","","","","1"
"Very important","1990","Single parent ","no migration background","83","0.224180892911231","0.181279211697482","0.26708257412498","1"
"Very important","1990","Single parent ","direct migration background","7","","","","1"
"Very important","1990","Single parent ","indirect migration background","2","","","","1"
"Very important","1990","Couple + C. LE 16 ","no migration background","233","0.167368361149414","0.147615310748629","0.1871214115502","1"
"Very important","1990","Couple + C. LE 16 ","direct migration background","19","","","","1"
"Very important","1990","Couple + C. LE 16 ","indirect migration background","2","","","","1"
"Very important","1990","Couple + C. GT 16 ","no migration background","311","0.211639320265801","0.190423796745085","0.232854843786517","1"
"Very important","1990","Couple + C. GT 16 ","direct migration background","20","","","","1"
"Very important","1990","Couple + C. GT 16 ","indirect migration background","5","","","","1"
"Very important","1990","Couple + C. LE and GT 16","no migration background","90","0.226138271542669","0.184884062784069","0.267392480301269","1"
"Very important","1990","Couple + C. LE and GT 16","direct migration background","7","","","","1"
"Very important","1990","Couple + C. LE and GT 16","indirect migration background","3","","","","1"
"Important","1991","1-pers.-HH","no migration background","","","","","2"
"Important","1991","1-pers.-HH","indirect migration background","","","","","2"
"Important","1991","(Married) couple without C. ","no migration background","","","","","2"
"Important","1991","1-pers.-HH","direct migration background","","","","","2"
"Important","1991","(Married) couple without C. ","direct migration background","","","","","2"
"Important","1991","(Married) couple without C. ","indirect migration background","","","","","2"
"Important","1991","Single parent ","no migration background","","","","","2"
"Important","1991","Single parent ","direct migration background","","","","","2"
"Important","1991","Single parent ","indirect migration background","","","","","2"
"Important","1991","Couple + C. LE 16 ","indirect migration background","","","","","2"
"Important","1991","Couple + C. GT 16 ","indirect migration background","","","","","2"
"Important","1991","Couple + C. LE and GT 16","no migration background","","","","","2"
"Important","1991","Couple + C. LE and GT 16","direct migration background","","","","","2"
"Important","1991","Couple + C. LE and GT 16","indirect migration background","","","","","2"
"Important","1991","Couple + C. LE 16 ","no migration background","","","","","2"
"Important","1991","Couple + C. LE 16 ","direct migration background","","","","","2"
"Important","1991","Couple + C. GT 16 ","no migration background","","","","","2"
"Important","1991","Couple + C. GT 16 ","direct migration background","","","","","2"
"Less important","1991","(Married) couple without C. ","no migration background","","","","","3"
"Less important","1991","Couple + C. LE and GT 16","indirect migration background","","","","","3"
"Less important","1991","1-pers.-HH","no migration background","","","","","3"
"Less important","1991","1-pers.-HH","direct migration background","","","","","3"
"Less important","1991","1-pers.-HH","indirect migration background","","","","","3"
"Less important","1991","(Married) couple without C. ","direct migration background","","","","","3"
"Less important","1991","(Married) couple without C. ","indirect migration background","","","","","3"
"Less important","1991","Single parent ","no migration background","","","","","3"
"Less important","1991","Single parent ","direct migration background","","","","","3"
"Less important","1991","Single parent ","indirect migration background","","","","","3"
"Less important","1991","Couple + C. LE 16 ","indirect migration background","","","","","3"
"Less important","1991","Couple + C. GT 16 ","no migration background","","","","","3"
"Less important","1991","Couple + C. GT 16 ","direct migration background","","","","","3"
"Less important","1991","Couple + C. GT 16 ","indirect migration background","","","","","3"
"Less important","1991","Couple + C. LE and GT 16","no migration background","","","","","3"
"Less important","1991","Couple + C. LE and GT 16","direct migration background","","","","","3"
"Less important","1991","Couple + C. LE 16 ","no migration background","","","","","3"
"Less important","1991","Couple + C. LE 16 ","direct migration background","","","","","3"
"Quite unimportant","1991","1-pers.-HH","no migration background","","","","","4"
"Quite unimportant","1991","(Married) couple without C. ","indirect migration background","","","","","4"
"Quite unimportant","1991","1-pers.-HH","indirect migration background","","","","","4"
"Quite unimportant","1991","Couple + C. GT 16 ","no migration background","","","","","4"
"Quite unimportant","1991","Couple + C. GT 16 ","direct migration background","","","","","4"
"Quite unimportant","1991","1-pers.-HH","direct migration background","","","","","4"
"Quite unimportant","1991","Couple + C. LE 16 ","no migration background","","","","","4"
"Quite unimportant","1991","Couple + C. LE 16 ","indirect migration background","","","","","4"
"Quite unimportant","1991","(Married) couple without C. ","no migration background","","","","","4"
"Quite unimportant","1991","(Married) couple without C. ","direct migration background","","","","","4"
"Quite unimportant","1991","Single parent ","no migration background","","","","","4"
"Quite unimportant","1991","Single parent ","direct migration background","","","","","4"
"Quite unimportant","1991","Single parent ","indirect migration background","","","","","4"
"Quite unimportant","1991","Couple + C. LE 16 ","direct migration background","","","","","4"
"Quite unimportant","1991","Couple + C. GT 16 ","indirect migration background","","","","","4"
"Quite unimportant","1991","Couple + C. LE and GT 16","no migration background","","","","","4"
"Quite unimportant","1991","Couple + C. LE and GT 16","direct migration background","","","","","4"
"Quite unimportant","1991","Couple + C. LE and GT 16","indirect migration background","","","","","4"
"Very important","1991","1-pers.-HH","no migration background","","","","","1"
"Very important","1991","1-pers.-HH","direct migration background","","","","","1"
"Very important","1991","1-pers.-HH","indirect migration background","","","","","1"
"Very important","1991","(Married) couple without C. ","no migration background","","","","","1"
"Very important","1991","(Married) couple without C. ","direct migration background","","","","","1"
"Very important","1991","(Married) couple without C. ","indirect migration background","","","","","1"
"Very important","1991","Single parent ","no migration background","","","","","1"
"Very important","1991","Single parent ","direct migration background","","","","","1"
"Very important","1991","Single parent ","indirect migration background","","","","","1"
"Very important","1991","Couple + C. LE 16 ","no migration background","","","","","1"
"Very important","1991","Couple + C. LE 16 ","direct migration background","","","","","1"
"Very important","1991","Couple + C. LE 16 ","indirect migration background","","","","","1"
"Very important","1991","Couple + C. GT 16 ","no migration background","","","","","1"
"Very important","1991","Couple + C. GT 16 ","direct migration background","","","","","1"
"Very important","1991","Couple + C. GT 16 ","indirect migration background","","","","","1"
"Very important","1991","Couple + C. LE and GT 16","no migration background","","","","","1"
"Very important","1991","Couple + C. LE and GT 16","direct migration background","","","","","1"
"Very important","1991","Couple + C. LE and GT 16","indirect migration background","","","","","1"
"Important","1992","1-pers.-HH","direct migration background","36","0.528945398451834","0.408520255581692","0.649370541321975","2"
"Important","1992","1-pers.-HH","no migration background","495","0.435992621955034","0.406885945393652","0.465099298516415","2"
"Important","1992","1-pers.-HH","indirect migration background","3","","","","2"
"Important","1992","(Married) couple without C. ","no migration background","1393","0.501029604928446","0.482197761072385","0.519861448784507","2"
"Important","1992","(Married) couple without C. ","direct migration background","101","0.415858431046703","0.348877954159277","0.482838907934129","2"
"Important","1992","(Married) couple without C. ","indirect migration background","5","","","","2"
"Important","1992","Single parent ","no migration background","253","0.534150360041956","0.49038278721847","0.577917932865442","2"
"Important","1992","Single parent ","direct migration background","16","","","","2"
"Important","1992","Single parent ","indirect migration background","6","","","","2"
"Important","1992","Couple + C. GT 16 ","indirect migration background","12","","","","2"
"Important","1992","Couple + C. LE and GT 16","no migration background","387","0.555330381409188","0.518144294580026","0.59251646823835","2"
"Important","1992","Couple + C. LE and GT 16","indirect migration background","6","","","","2"
"Important","1992","Couple + C. LE 16 ","no migration background","1449","0.560975207297529","0.541932556273939","0.580017858321119","2"
"Important","1992","Couple + C. LE 16 ","direct migration background","55","0.486443088590782","0.388480918134795","0.584405259046769","2"
"Important","1992","Couple + C. LE 16 ","indirect migration background","3","","","","2"
"Important","1992","Couple + C. GT 16 ","no migration background","1006","0.478750391185556","0.45703019812564","0.500470584245472","2"
"Important","1992","Couple + C. GT 16 ","direct migration background","55","0.510611102387765","0.417616276695208","0.603605928080322","2"
"Important","1992","Couple + C. LE and GT 16","direct migration background","9","","","","2"
"Less important","1992","Couple + C. LE and GT 16","indirect migration background","3","","","","3"
"Less important","1992","1-pers.-HH","no migration background","281","0.260548957334906","0.234785150169439","0.286312764500373","3"
"Less important","1992","1-pers.-HH","direct migration background","15","","","","3"
"Less important","1992","1-pers.-HH","indirect migration background","1","","","","3"
"Less important","1992","(Married) couple without C. ","no migration background","672","0.264645442161458","0.24803028840082","0.281260595922097","3"
"Less important","1992","(Married) couple without C. ","direct migration background","56","0.313869261767119","0.250803411633013","0.376935111901226","3"
"Less important","1992","(Married) couple without C. ","indirect migration background","6","","","","3"
"Less important","1992","Single parent ","no migration background","107","0.210072175371659","0.174330427206235","0.245813923537084","3"
"Less important","1992","Single parent ","direct migration background","5","","","","3"
"Less important","1992","Couple + C. LE 16 ","indirect migration background","4","","","","3"
"Less important","1992","Couple + C. GT 16 ","no migration background","490","0.270751565939635","0.251431461027865","0.290071670851406","3"
"Less important","1992","Couple + C. GT 16 ","indirect migration background","4","","","","3"
"Less important","1992","Couple + C. LE and GT 16","no migration background","124","0.203589528382038","0.173457231883723","0.233721824880353","3"
"Less important","1992","Couple + C. LE and GT 16","direct migration background","7","","","","3"
"Less important","1992","Single parent ","indirect migration background","1","","","","3"
"Less important","1992","Couple + C. LE 16 ","no migration background","528","0.209800303447968","0.194176652174222","0.225423954721715","3"
"Less important","1992","Couple + C. LE 16 ","direct migration background","18","","","","3"
"Less important","1992","Couple + C. GT 16 ","direct migration background","24","","","","3"
"Quite unimportant","1992","1-pers.-HH","no migration background","121","0.122186966034926","0.10296383570298","0.141410096366872","4"
"Quite unimportant","1992","1-pers.-HH","direct migration background","8","","","","4"
"Quite unimportant","1992","1-pers.-HH","indirect migration background","","","","","4"
"Quite unimportant","1992","(Married) couple without C. ","no migration background","196","0.0872585161894847","0.0766292919903861","0.0978877403885833","4"
"Quite unimportant","1992","(Married) couple without C. ","direct migration background","17","","","","4"
"Quite unimportant","1992","(Married) couple without C. ","indirect migration background","","","","","4"
"Quite unimportant","1992","Couple + C. LE 16 ","no migration background","35","0.0164244643295759","0.0115473771631342","0.0213015514960177","4"
"Quite unimportant","1992","Couple + C. LE 16 ","indirect migration background","","","","","4"
"Quite unimportant","1992","Couple + C. GT 16 ","no migration background","92","0.0531514259586232","0.0433973987181717","0.0629054531990748","4"
"Quite unimportant","1992","Couple + C. GT 16 ","direct migration background","7","","","","4"
"Quite unimportant","1992","Single parent ","no migration background","21","","","","4"
"Quite unimportant","1992","Single parent ","direct migration background","2","","","","4"
"Quite unimportant","1992","Single parent ","indirect migration background","1","","","","4"
"Quite unimportant","1992","Couple + C. LE 16 ","direct migration background","","","","","4"
"Quite unimportant","1992","Couple + C. GT 16 ","indirect migration background","1","","","","4"
"Quite unimportant","1992","Couple + C. LE and GT 16","no migration background","10","","","","4"
"Quite unimportant","1992","Couple + C. LE and GT 16","direct migration background","","","","","4"
"Quite unimportant","1992","Couple + C. LE and GT 16","indirect migration background","","","","","4"
"Very important","1992","1-pers.-HH","no migration background","218","0.181271454675135","0.158659123701645","0.203883785648624","1"
"Very important","1992","1-pers.-HH","direct migration background","7","","","","1"
"Very important","1992","1-pers.-HH","indirect migration background","2","","","","1"
"Very important","1992","(Married) couple without C. ","no migration background","447","0.147066436720611","0.133726979818753","0.160405893622469","1"
"Very important","1992","(Married) couple without C. ","direct migration background","34","0.181739543902498","0.129332830773641","0.234146257031356","1"
"Very important","1992","(Married) couple without C. ","indirect migration background","","","","","1"
"Very important","1992","Single parent ","no migration background","118","0.206472566288342","0.170957717579915","0.241987414996769","1"
"Very important","1992","Single parent ","direct migration background","5","","","","1"
"Very important","1992","Single parent ","indirect migration background","1","","","","1"
"Very important","1992","Couple + C. LE 16 ","no migration background","597","0.212800024924927","0.197094971266888","0.228505078582966","1"
"Very important","1992","Couple + C. LE 16 ","direct migration background","27","","","","1"
"Very important","1992","Couple + C. LE 16 ","indirect migration background","3","","","","1"
"Very important","1992","Couple + C. GT 16 ","no migration background","444","0.197346616916186","0.180041875965612","0.214651357866759","1"
"Very important","1992","Couple + C. GT 16 ","direct migration background","25","","","","1"
"Very important","1992","Couple + C. GT 16 ","indirect migration background","11","","","","1"
"Very important","1992","Couple + C. LE and GT 16","no migration background","165","0.223179705047791","0.192021411507986","0.254337998587596","1"
"Very important","1992","Couple + C. LE and GT 16","direct migration background","10","","","","1"
"Very important","1992","Couple + C. LE and GT 16","indirect migration background","3","","","","1"
"Important","1993","1-pers.-HH","indirect migration background","","","","","2"
"Important","1993","(Married) couple without C. ","no migration background","","","","","2"
"Important","1993","Couple + C. GT 16 ","indirect migration background","","","","","2"
"Important","1993","Couple + C. LE and GT 16","indirect migration background","","","","","2"
"Important","1993","1-pers.-HH","no migration background","","","","","2"
"Important","1993","1-pers.-HH","direct migration background","","","","","2"
"Important","1993","(Married) couple without C. ","direct migration background","","","","","2"
"Important","1993","(Married) couple without C. ","indirect migration background","","","","","2"
"Important","1993","Single parent ","no migration background","","","","","2"
"Important","1993","Single parent ","direct migration background","","","","","2"
"Important","1993","Single parent ","indirect migration background","","","","","2"
"Important","1993","Couple + C. LE 16 ","indirect migration background","","","","","2"
"Important","1993","Couple + C. GT 16 ","no migration background","","","","","2"
"Important","1993","Couple + C. GT 16 ","direct migration background","","","","","2"
"Important","1993","Couple + C. LE and GT 16","no migration background","","","","","2"
"Important","1993","Couple + C. LE and GT 16","direct migration background","","","","","2"
"Important","1993","Couple + C. LE 16 ","no migration background","","","","","2"
"Important","1993","Couple + C. LE 16 ","direct migration background","","","","","2"
"Less important","1993","Single parent ","no migration background","","","","","3"
"Less important","1993","Couple + C. LE 16 ","indirect migration background","","","","","3"
"Less important","1993","1-pers.-HH","no migration background","","","","","3"
"Less important","1993","1-pers.-HH","direct migration background","","","","","3"
"Less important","1993","Couple + C. GT 16 ","indirect migration background","","","","","3"
"Less important","1993","Couple + C. LE and GT 16","no migration background","","","","","3"
"Less important","1993","(Married) couple without C. ","no migration background","","","","","3"
"Less important","1993","Couple + C. LE and GT 16","direct migration background","","","","","3"
"Less important","1993","(Married) couple without C. ","direct migration background","","","","","3"
"Less important","1993","(Married) couple without C. ","indirect migration background","","","","","3"
"Less important","1993","Couple + C. LE and GT 16","indirect migration background","","","","","3"
"Less important","1993","1-pers.-HH","indirect migration background","","","","","3"
"Less important","1993","Single parent ","direct migration background","","","","","3"
"Less important","1993","Single parent ","indirect migration background","","","","","3"
"Less important","1993","Couple + C. LE 16 ","no migration background","","","","","3"
"Less important","1993","Couple + C. LE 16 ","direct migration background","","","","","3"
"Less important","1993","Couple + C. GT 16 ","no migration background","","","","","3"
"Less important","1993","Couple + C. GT 16 ","direct migration background","","","","","3"
"Quite unimportant","1993","1-pers.-HH","indirect migration background","","","","","4"
"Quite unimportant","1993","(Married) couple without C. ","indirect migration background","","","","","4"
"Quite unimportant","1993","Couple + C. LE 16 ","no migration background","","","","","4"
"Quite unimportant","1993","1-pers.-HH","direct migration background","","","","","4"
"Quite unimportant","1993","Couple + C. LE 16 ","indirect migration background","","","","","4"
"Quite unimportant","1993","Couple + C. GT 16 ","no migration background","","","","","4"
"Quite unimportant","1993","1-pers.-HH","no migration background","","","","","4"
"Quite unimportant","1993","(Married) couple without C. ","no migration background","","","","","4"
"Quite unimportant","1993","(Married) couple without C. ","direct migration background","","","","","4"
"Quite unimportant","1993","Couple + C. GT 16 ","direct migration background","","","","","4"
"Quite unimportant","1993","Single parent ","no migration background","","","","","4"
"Quite unimportant","1993","Single parent ","direct migration background","","","","","4"
"Quite unimportant","1993","Single parent ","indirect migration background","","","","","4"
"Quite unimportant","1993","Couple + C. LE 16 ","direct migration background","","","","","4"
"Quite unimportant","1993","Couple + C. GT 16 ","indirect migration background","","","","","4"
"Quite unimportant","1993","Couple + C. LE and GT 16","no migration background","","","","","4"
"Quite unimportant","1993","Couple + C. LE and GT 16","direct migration background","","","","","4"
"Quite unimportant","1993","Couple + C. LE and GT 16","indirect migration background","","","","","4"
"Very important","1993","1-pers.-HH","no migration background","","","","","1"
"Very important","1993","1-pers.-HH","direct migration background","","","","","1"
"Very important","1993","1-pers.-HH","indirect migration background","","","","","1"
"Very important","1993","(Married) couple without C. ","no migration background","","","","","1"
"Very important","1993","(Married) couple without C. ","direct migration background","","","","","1"
"Very important","1993","(Married) couple without C. ","indirect migration background","","","","","1"
"Very important","1993","Single parent ","no migration background","","","","","1"
"Very important","1993","Single parent ","direct migration background","","","","","1"
"Very important","1993","Single parent ","indirect migration background","","","","","1"
"Very important","1993","Couple + C. LE 16 ","no migration background","","","","","1"
"Very important","1993","Couple + C. LE 16 ","direct migration background","","","","","1"
"Very important","1993","Couple + C. LE 16 ","indirect migration background","","","","","1"
"Very important","1993","Couple + C. GT 16 ","no migration background","","","","","1"
"Very important","1993","Couple + C. GT 16 ","direct migration background","","","","","1"
"Very important","1993","Couple + C. GT 16 ","indirect migration background","","","","","1"
"Very important","1993","Couple + C. LE and GT 16","no migration background","","","","","1"
"Very important","1993","Couple + C. LE and GT 16","direct migration background","","","","","1"
"Very important","1993","Couple + C. LE and GT 16","indirect migration background","","","","","1"
"Important","1994","1-pers.-HH","indirect migration background","","","","","2"
"Important","1994","1-pers.-HH","direct migration background","","","","","2"
"Important","1994","1-pers.-HH","no migration background","","","","","2"
"Important","1994","(Married) couple without C. ","no migration background","","","","","2"
"Important","1994","(Married) couple without C. ","direct migration background","","","","","2"
"Important","1994","(Married) couple without C. ","indirect migration background","","","","","2"
"Important","1994","Single parent ","no migration background","","","","","2"
"Important","1994","Single parent ","direct migration background","","","","","2"
"Important","1994","Couple + C. LE 16 ","direct migration background","","","","","2"
"Important","1994","Couple + C. LE 16 ","indirect migration background","","","","","2"
"Important","1994","Couple + C. GT 16 ","indirect migration background","","","","","2"
"Important","1994","Couple + C. LE and GT 16","indirect migration background","","","","","2"
"Important","1994","Single parent ","indirect migration background","","","","","2"
"Important","1994","Couple + C. LE 16 ","no migration background","","","","","2"
"Important","1994","Couple + C. GT 16 ","no migration background","","","","","2"
"Important","1994","Couple + C. GT 16 ","direct migration background","","","","","2"
"Important","1994","Couple + C. LE and GT 16","no migration background","","","","","2"
"Important","1994","Couple + C. LE and GT 16","direct migration background","","","","","2"
"Less important","1994","1-pers.-HH","direct migration background","","","","","3"
"Less important","1994","1-pers.-HH","no migration background","","","","","3"
"Less important","1994","1-pers.-HH","indirect migration background","","","","","3"
"Less important","1994","(Married) couple without C. ","no migration background","","","","","3"
"Less important","1994","(Married) couple without C. ","direct migration background","","","","","3"
"Less important","1994","(Married) couple without C. ","indirect migration background","","","","","3"
"Less important","1994","Single parent ","no migration background","","","","","3"
"Less important","1994","Couple + C. LE 16 ","indirect migration background","","","","","3"
"Less important","1994","Couple + C. GT 16 ","indirect migration background","","","","","3"
"Less important","1994","Couple + C. LE and GT 16","no migration background","","","","","3"
"Less important","1994","Couple + C. LE and GT 16","direct migration background","","","","","3"
"Less important","1994","Couple + C. LE and GT 16","indirect migration background","","","","","3"
"Less important","1994","Single parent ","direct migration background","","","","","3"
"Less important","1994","Single parent ","indirect migration background","","","","","3"
"Less important","1994","Couple + C. LE 16 ","no migration background","","","","","3"
"Less important","1994","Couple + C. LE 16 ","direct migration background","","","","","3"
"Less important","1994","Couple + C. GT 16 ","no migration background","","","","","3"
"Less important","1994","Couple + C. GT 16 ","direct migration background","","","","","3"
"Quite unimportant","1994","1-pers.-HH","no migration background","","","","","4"
"Quite unimportant","1994","1-pers.-HH","direct migration background","","","","","4"
"Quite unimportant","1994","1-pers.-HH","indirect migration background","","","","","4"
"Quite unimportant","1994","(Married) couple without C. ","no migration background","","","","","4"
"Quite unimportant","1994","(Married) couple without C. ","direct migration background","","","","","4"
"Quite unimportant","1994","(Married) couple without C. ","indirect migration background","","","","","4"
"Quite unimportant","1994","Couple + C. LE 16 ","no migration background","","","","","4"
"Quite unimportant","1994","Couple + C. LE 16 ","indirect migration background","","","","","4"
"Quite unimportant","1994","Couple + C. GT 16 ","no migration background","","","","","4"
"Quite unimportant","1994","Couple + C. GT 16 ","direct migration background","","","","","4"
"Quite unimportant","1994","Single parent ","no migration background","","","","","4"
"Quite unimportant","1994","Single parent ","direct migration background","","","","","4"
"Quite unimportant","1994","Single parent ","indirect migration background","","","","","4"
"Quite unimportant","1994","Couple + C. LE 16 ","direct migration background","","","","","4"
"Quite unimportant","1994","Couple + C. GT 16 ","indirect migration background","","","","","4"
"Quite unimportant","1994","Couple + C. LE and GT 16","no migration background","","","","","4"
"Quite unimportant","1994","Couple + C. LE and GT 16","direct migration background","","","","","4"
"Quite unimportant","1994","Couple + C. LE and GT 16","indirect migration background","","","","","4"
"Very important","1994","1-pers.-HH","no migration background","","","","","1"
"Very important","1994","1-pers.-HH","direct migration background","","","","","1"
"Very important","1994","1-pers.-HH","indirect migration background","","","","","1"
"Very important","1994","(Married) couple without C. ","no migration background","","","","","1"
"Very important","1994","(Married) couple without C. ","direct migration background","","","","","1"
"Very important","1994","(Married) couple without C. ","indirect migration background","","","","","1"
"Very important","1994","Single parent ","no migration background","","","","","1"
"Very important","1994","Single parent ","direct migration background","","","","","1"
"Very important","1994","Single parent ","indirect migration background","","","","","1"
"Very important","1994","Couple + C. LE 16 ","no migration background","","","","","1"
"Very important","1994","Couple + C. LE 16 ","direct migration background","","","","","1"
"Very important","1994","Couple + C. LE 16 ","indirect migration background","","","","","1"
"Very important","1994","Couple + C. GT 16 ","no migration background","","","","","1"
"Very important","1994","Couple + C. GT 16 ","direct migration background","","","","","1"
"Very important","1994","Couple + C. GT 16 ","indirect migration background","","","","","1"
"Very important","1994","Couple + C. LE and GT 16","no migration background","","","","","1"
"Very important","1994","Couple + C. LE and GT 16","direct migration background","","","","","1"
"Very important","1994","Couple + C. LE and GT 16","indirect migration background","","","","","1"
"Important","1995","1-pers.-HH","direct migration background","47","0.471599307187416","0.376568716929911","0.566629897444921","2"
"Important","1995","Single parent ","no migration background","256","0.556641389265786","0.511776876160903","0.601505902370668","2"
"Important","1995","1-pers.-HH","no migration background","593","0.476461219653542","0.448226461981701","0.504695977325383","2"
"Important","1995","(Married) couple without C. ","no migration background","1483","0.484682113897324","0.466223551636812","0.503140676157837","2"
"Important","1995","1-pers.-HH","indirect migration background","4","","","","2"
"Important","1995","(Married) couple without C. ","direct migration background","175","0.514818249769584","0.460229977315548","0.569406522223621","2"
"Important","1995","(Married) couple without C. ","indirect migration background","10","","","","2"
"Important","1995","Single parent ","direct migration background","24","","","","2"
"Important","1995","Single parent ","indirect migration background","6","","","","2"
"Important","1995","Couple + C. LE 16 ","no migration background","1399","0.591811388966112","0.571914215406626","0.611708562525597","2"
"Important","1995","Couple + C. LE 16 ","direct migration background","145","0.592546509947077","0.533162371495297","0.651930648398857","2"
"Important","1995","Couple + C. LE 16 ","indirect migration background","7","","","","2"
"Important","1995","Couple + C. GT 16 ","indirect migration background","24","","","","2"
"Important","1995","Couple + C. LE and GT 16","indirect migration background","19","","","","2"
"Important","1995","Couple + C. GT 16 ","no migration background","899","0.504397197412564","0.480938516683011","0.527855878142118","2"
"Important","1995","Couple + C. GT 16 ","direct migration background","104","0.529723828565101","0.459669975532613","0.599777681597588","2"
"Important","1995","Couple + C. LE and GT 16","no migration background","449","0.555089758613264","0.519688560534254","0.590490956692274","2"
"Important","1995","Couple + C. LE and GT 16","direct migration background","66","0.507021840517055","0.422055005002583","0.591988676031526","2"
"Less important","1995","1-pers.-HH","direct migration background","17","","","","3"
