"pli0096_h","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Daily","1985","Berlin","in school","","","","","1"
"Daily","1985","Berlin","inadequately","","","","","1"
"Daily","1985","Berlin","general elemantary","","","","","1"
"Daily","1985","Berlin","middle vocational","","","","","1"
"Daily","1985","Berlin","vocational + Abi","","","","","1"
"Daily","1985","Berlin","higher vocational","","","","","1"
"Daily","1985","Berlin","higher education","","","","","1"
"Daily","1985","Brandenburg","in school","","","","","1"
"Daily","1985","Brandenburg","inadequately","","","","","1"
"Daily","1985","Brandenburg","general elemantary","","","","","1"
"Daily","1985","Brandenburg","middle vocational","","","","","1"
"Daily","1985","Brandenburg","vocational + Abi","","","","","1"
"Daily","1985","Brandenburg","higher vocational","","","","","1"
"Daily","1985","Brandenburg","higher education","","","","","1"
"Daily","1985","Mecklenburg-Western Pomerania","in school","","","","","1"
"Daily","1985","Mecklenburg-Western Pomerania","inadequately","","","","","1"
"Daily","1985","Mecklenburg-Western Pomerania","general elemantary","","","","","1"
"Daily","1985","Mecklenburg-Western Pomerania","middle vocational","","","","","1"
"Daily","1985","Mecklenburg-Western Pomerania","vocational + Abi","","","","","1"
"Daily","1985","Mecklenburg-Western Pomerania","higher vocational","","","","","1"
"Daily","1985","Mecklenburg-Western Pomerania","higher education","","","","","1"
"Daily","1985","Saxony","in school","","","","","1"
"Daily","1985","Saxony","inadequately","","","","","1"
"Daily","1985","Saxony","general elemantary","","","","","1"
"Daily","1985","Saxony","middle vocational","","","","","1"
"Daily","1985","Saxony","vocational + Abi","","","","","1"
"Daily","1985","Saxony","higher vocational","","","","","1"
"Daily","1985","Saxony","higher education","","","","","1"
"Daily","1985","Saxony-Anhalt","in school","","","","","1"
"Daily","1985","Saxony-Anhalt","inadequately","","","","","1"
"Daily","1985","Saxony-Anhalt","general elemantary","","","","","1"
"Daily","1985","Saxony-Anhalt","middle vocational","","","","","1"
"Daily","1985","Saxony-Anhalt","vocational + Abi","","","","","1"
"Daily","1985","Saxony-Anhalt","higher vocational","","","","","1"
"Daily","1985","Saxony-Anhalt","higher education","","","","","1"
"Daily","1985","Thuringia","in school","","","","","1"
"Daily","1985","Thuringia","inadequately","","","","","1"
"Daily","1985","Thuringia","general elemantary","","","","","1"
"Daily","1985","Thuringia","middle vocational","","","","","1"
"Daily","1985","Thuringia","vocational + Abi","","","","","1"
"Daily","1985","Thuringia","higher vocational","","","","","1"
"Daily","1985","Thuringia","higher education","","","","","1"
"Min 1x per month","1985","Hamburg","in school","","","","","3"
"Min 1x per month","1985","Rhineland-Palatinate,Saarland","middle vocational","28","","","","3"
"Min 1x per month","1985","Baden-Württemberg","in school","3","","","","3"
"Min 1x per month","1985","Schleswig-Holstein","higher education","1","","","","3"
"Min 1x per month","1985","Rhineland-Palatinate,Saarland","general elemantary","12","","","","3"
"Min 1x per month","1985","Schleswig-Holstein","higher vocational","","","","","3"
"Min 1x per month","1985","Hamburg","vocational + Abi","1","","","","3"
"Min 1x per month","1985","Hamburg","inadequately","","","","","3"
"Min 1x per month","1985","Rhineland-Palatinate,Saarland","inadequately","","","","","3"
"Min 1x per month","1985","Rhineland-Palatinate,Saarland","in school","1","","","","3"
"Min 1x per month","1985","Hamburg","general elemantary","1","","","","3"
"Min 1x per month","1985","Baden-Württemberg","inadequately","2","","","","3"
"Min 1x per month","1985","Baden-Württemberg","higher vocational","10","","","","3"
"Min 1x per month","1985","Baden-Württemberg","middle vocational","46","0.0594642173439459","0.0436676752056254","0.0752607594822664","3"
"Min 1x per month","1985","Hesse","higher education","8","","","","3"
"Min 1x per month","1985","Baden-Württemberg","general elemantary","16","","","","3"
"Min 1x per month","1985","Baden-Württemberg","vocational + Abi","1","","","","3"
"Min 1x per month","1985","Hamburg","middle vocational","6","","","","3"
"Min 1x per month","1985","Hesse","higher vocational","6","","","","3"
"Min 1x per month","1985","Hesse","vocational + Abi","2","","","","3"
"Min 1x per month","1985","Hamburg","higher vocational","","","","","3"
"Min 1x per month","1985","Hamburg","higher education","2","","","","3"
"Min 1x per month","1985","Lower Saxony","in school","","","","","3"
"Min 1x per month","1985","Lower Saxony","inadequately","4","","","","3"
"Min 1x per month","1985","Lower Saxony","general elemantary","9","","","","3"
"Min 1x per month","1985","Lower Saxony","middle vocational","34","0.0623347053022248","0.0418101685911679","0.0828592420132818","3"
"Min 1x per month","1985","Lower Saxony","vocational + Abi","1","","","","3"
"Min 1x per month","1985","Lower Saxony","higher vocational","4","","","","3"
"Min 1x per month","1985","Lower Saxony","higher education","11","","","","3"
"Min 1x per month","1985","Bremen","in school","","","","","3"
"Min 1x per month","1985","Bremen","inadequately","","","","","3"
"Min 1x per month","1985","Bremen","general elemantary","2","","","","3"
"Min 1x per month","1985","Bremen","middle vocational","2","","","","3"
"Min 1x per month","1985","Bremen","vocational + Abi","","","","","3"
"Min 1x per month","1985","Bremen","higher vocational","","","","","3"
"Min 1x per month","1985","Bremen","higher education","","","","","3"
"Min 1x per month","1985","North Rhine-Westphalia","in school","2","","","","3"
"Min 1x per month","1985","North Rhine-Westphalia","inadequately","","","","","3"
"Min 1x per month","1985","North Rhine-Westphalia","general elemantary","30","0.044254776104053","0.0294966974900545","0.0590128547180515","3"
"Min 1x per month","1985","North Rhine-Westphalia","middle vocational","81","0.0614592938913687","0.0488152260964993","0.0741033616862382","3"
"Min 1x per month","1985","Hesse","inadequately","1","","","","3"
"Min 1x per month","1985","Hesse","general elemantary","14","","","","3"
"Min 1x per month","1985","Rhineland-Palatinate,Saarland","vocational + Abi","1","","","","3"
"Min 1x per month","1985","Rhineland-Palatinate,Saarland","higher vocational","3","","","","3"
"Min 1x per month","1985","Rhineland-Palatinate,Saarland","higher education","7","","","","3"
"Min 1x per month","1985","Mecklenburg-Western Pomerania","general elemantary","","","","","3"
"Min 1x per month","1985","Mecklenburg-Western Pomerania","middle vocational","","","","","3"
"Min 1x per month","1985","Mecklenburg-Western Pomerania","vocational + Abi","","","","","3"
"Min 1x per month","1985","Mecklenburg-Western Pomerania","higher vocational","","","","","3"
"Min 1x per month","1985","Mecklenburg-Western Pomerania","higher education","","","","","3"
"Min 1x per month","1985","Saxony","in school","","","","","3"
"Min 1x per month","1985","Saxony","inadequately","","","","","3"
"Min 1x per month","1985","Hesse","middle vocational","32","0.0735809525842901","0.0509436809708776","0.0962182241977027","3"
"Min 1x per month","1985","Schleswig-Holstein","in school","","","","","3"
"Min 1x per month","1985","Schleswig-Holstein","inadequately","","","","","3"
"Min 1x per month","1985","North Rhine-Westphalia","vocational + Abi","11","","","","3"
"Min 1x per month","1985","North Rhine-Westphalia","higher vocational","16","","","","3"
"Min 1x per month","1985","North Rhine-Westphalia","higher education","20","","","","3"
"Min 1x per month","1985","Hesse","in school","","","","","3"
"Min 1x per month","1985","Baden-Württemberg","higher education","11","","","","3"
"Min 1x per month","1985","Bavaria","in school","1","","","","3"
"Min 1x per month","1985","Bavaria","inadequately","1","","","","3"
"Min 1x per month","1985","Bavaria","general elemantary","24","","","","3"
"Min 1x per month","1985","Bavaria","middle vocational","68","0.0729192888708058","0.0562178751064291","0.0896207026351825","3"
"Min 1x per month","1985","Bavaria","vocational + Abi","4","","","","3"
"Min 1x per month","1985","Bavaria","higher vocational","14","","","","3"
"Min 1x per month","1985","Bavaria","higher education","23","","","","3"
"Min 1x per month","1985","Berlin","in school","","","","","3"
"Min 1x per month","1985","Berlin","inadequately","","","","","3"
"Min 1x per month","1985","Berlin","general elemantary","3","","","","3"
"Min 1x per month","1985","Berlin","middle vocational","12","","","","3"
"Min 1x per month","1985","Berlin","vocational + Abi","2","","","","3"
"Min 1x per month","1985","Berlin","higher vocational","4","","","","3"
"Min 1x per month","1985","Berlin","higher education","1","","","","3"
"Min 1x per month","1985","Brandenburg","in school","","","","","3"
"Min 1x per month","1985","Brandenburg","inadequately","","","","","3"
"Min 1x per month","1985","Brandenburg","general elemantary","","","","","3"
"Min 1x per month","1985","Brandenburg","middle vocational","","","","","3"
"Min 1x per month","1985","Brandenburg","higher education","","","","","3"
"Min 1x per month","1985","Mecklenburg-Western Pomerania","in school","","","","","3"
"Min 1x per month","1985","Mecklenburg-Western Pomerania","inadequately","","","","","3"
"Min 1x per month","1985","Saxony","general elemantary","","","","","3"
"Min 1x per month","1985","Saxony","middle vocational","","","","","3"
"Min 1x per month","1985","Saxony","vocational + Abi","","","","","3"
"Min 1x per month","1985","Saxony","higher vocational","","","","","3"
"Min 1x per month","1985","Saxony","higher education","","","","","3"
"Min 1x per month","1985","Saxony-Anhalt","in school","","","","","3"
"Min 1x per month","1985","Saxony-Anhalt","inadequately","","","","","3"
"Min 1x per month","1985","Saxony-Anhalt","general elemantary","","","","","3"
"Min 1x per month","1985","Saxony-Anhalt","middle vocational","","","","","3"
"Min 1x per month","1985","Saxony-Anhalt","vocational + Abi","","","","","3"
"Min 1x per month","1985","Saxony-Anhalt","higher vocational","","","","","3"
"Min 1x per month","1985","Saxony-Anhalt","higher education","","","","","3"
"Min 1x per month","1985","Thuringia","in school","","","","","3"
"Min 1x per month","1985","Thuringia","inadequately","","","","","3"
"Min 1x per month","1985","Thuringia","general elemantary","","","","","3"
"Min 1x per month","1985","Thuringia","middle vocational","","","","","3"
"Min 1x per month","1985","Thuringia","vocational + Abi","","","","","3"
"Min 1x per month","1985","Thuringia","higher vocational","","","","","3"
"Min 1x per month","1985","Thuringia","higher education","","","","","3"
"Min 1x per month","1985","Schleswig-Holstein","general elemantary","4","","","","3"
"Min 1x per month","1985","Schleswig-Holstein","middle vocational","16","","","","3"
"Min 1x per month","1985","Schleswig-Holstein","vocational + Abi","1","","","","3"
"Min 1x per month","1985","Brandenburg","vocational + Abi","","","","","3"
"Min 1x per month","1985","Brandenburg","higher vocational","","","","","3"
"Min 1x per week","1985","Hamburg","higher vocational","2","","","","2"
"Min 1x per week","1985","Hamburg","higher education","","","","","2"
"Min 1x per week","1985","Hamburg","vocational + Abi","","","","","2"
"Min 1x per week","1985","Lower Saxony","in school","5","","","","2"
"Min 1x per week","1985","Lower Saxony","higher vocational","13","","","","2"
"Min 1x per week","1985","Bremen","in school","","","","","2"
"Min 1x per week","1985","Lower Saxony","higher education","7","","","","2"
"Min 1x per week","1985","Hamburg","inadequately","","","","","2"
"Min 1x per week","1985","Hamburg","general elemantary","2","","","","2"
"Min 1x per week","1985","Schleswig-Holstein","higher vocational","4","","","","2"
"Min 1x per week","1985","Schleswig-Holstein","higher education","1","","","","2"
"Min 1x per week","1985","Hamburg","middle vocational","7","","","","2"
"Min 1x per week","1985","Hamburg","in school","","","","","2"
"Min 1x per week","1985","Schleswig-Holstein","in school","1","","","","2"
"Min 1x per week","1985","Schleswig-Holstein","inadequately","","","","","2"
"Min 1x per week","1985","Schleswig-Holstein","general elemantary","1","","","","2"
"Min 1x per week","1985","Schleswig-Holstein","middle vocational","12","","","","2"
"Min 1x per week","1985","Schleswig-Holstein","vocational + Abi","2","","","","2"
"Min 1x per week","1985","Lower Saxony","inadequately","1","","","","2"
"Min 1x per week","1985","Lower Saxony","general elemantary","19","","","","2"
"Min 1x per week","1985","Lower Saxony","middle vocational","47","0.0858254353873311","0.0620456976289756","0.109605173145687","2"
"Min 1x per week","1985","Lower Saxony","vocational + Abi","3","","","","2"
"Min 1x per week","1985","Bremen","inadequately","","","","","2"
"Min 1x per week","1985","Bremen","general elemantary","","","","","2"
"Min 1x per week","1985","Bremen","middle vocational","2","","","","2"
"Min 1x per week","1985","Bremen","vocational + Abi","","","","","2"
"Min 1x per week","1985","Bremen","higher vocational","","","","","2"
"Min 1x per week","1985","Bremen","higher education","1","","","","2"
"Min 1x per week","1985","North Rhine-Westphalia","in school","9","","","","2"
"Min 1x per week","1985","North Rhine-Westphalia","inadequately","1","","","","2"
"Min 1x per week","1985","Hesse","inadequately","","","","","2"
"Min 1x per week","1985","Hesse","general elemantary","17","","","","2"
"Min 1x per week","1985","Hesse","middle vocational","46","0.103968717941339","0.0775050175380756","0.130432418344603","2"
"Min 1x per week","1985","Hesse","vocational + Abi","5","","","","2"
"Min 1x per week","1985","Hesse","higher vocational","5","","","","2"
"Min 1x per week","1985","Hesse","higher education","14","","","","2"
"Min 1x per week","1985","Rhineland-Palatinate,Saarland","in school","","","","","2"
"Min 1x per week","1985","Rhineland-Palatinate,Saarland","inadequately","2","","","","2"
"Min 1x per week","1985","Rhineland-Palatinate,Saarland","general elemantary","13","","","","2"
"Min 1x per week","1985","Rhineland-Palatinate,Saarland","middle vocational","34","0.0934528927668719","0.0627837523132984","0.124122033220445","2"
"Min 1x per week","1985","Rhineland-Palatinate,Saarland","vocational + Abi","3","","","","2"
"Min 1x per week","1985","Rhineland-Palatinate,Saarland","higher vocational","5","","","","2"
"Min 1x per week","1985","Rhineland-Palatinate,Saarland","higher education","5","","","","2"
"Min 1x per week","1985","Baden-Württemberg","in school","6","","","","2"
"Min 1x per week","1985","Baden-Württemberg","inadequately","2","","","","2"
"Min 1x per week","1985","Baden-Württemberg","general elemantary","26","","","","2"
"Min 1x per week","1985","Baden-Württemberg","middle vocational","84","0.104906699884964","0.0844383759684882","0.125375023801441","2"
"Min 1x per week","1985","Baden-Württemberg","vocational + Abi","3","","","","2"
"Min 1x per week","1985","Baden-Württemberg","higher vocational","13","","","","2"
"Min 1x per week","1985","Baden-Württemberg","higher education","15","","","","2"
"Min 1x per week","1985","Mecklenburg-Western Pomerania","middle vocational","","","","","2"
"Min 1x per week","1985","Mecklenburg-Western Pomerania","vocational + Abi","","","","","2"
"Min 1x per week","1985","Mecklenburg-Western Pomerania","higher vocational","","","","","2"
"Min 1x per week","1985","Mecklenburg-Western Pomerania","higher education","","","","","2"
"Min 1x per week","1985","Saxony","in school","","","","","2"
"Min 1x per week","1985","Saxony","inadequately","","","","","2"
"Min 1x per week","1985","Saxony","general elemantary","","","","","2"
"Min 1x per week","1985","Saxony","middle vocational","","","","","2"
"Min 1x per week","1985","Saxony","vocational + Abi","","","","","2"
"Min 1x per week","1985","Saxony","higher vocational","","","","","2"
"Min 1x per week","1985","Saxony","higher education","","","","","2"
"Min 1x per week","1985","Saxony-Anhalt","in school","","","","","2"
"Min 1x per week","1985","Saxony-Anhalt","inadequately","","","","","2"
"Min 1x per week","1985","Saxony-Anhalt","general elemantary","","","","","2"
"Min 1x per week","1985","Saxony-Anhalt","middle vocational","","","","","2"
"Min 1x per week","1985","Saxony-Anhalt","vocational + Abi","","","","","2"
"Min 1x per week","1985","Saxony-Anhalt","higher vocational","","","","","2"
"Min 1x per week","1985","Saxony-Anhalt","higher education","","","","","2"
"Min 1x per week","1985","Thuringia","in school","","","","","2"
"Min 1x per week","1985","Thuringia","inadequately","","","","","2"
"Min 1x per week","1985","Thuringia","general elemantary","","","","","2"
"Min 1x per week","1985","Thuringia","middle vocational","","","","","2"
"Min 1x per week","1985","Thuringia","vocational + Abi","","","","","2"
"Min 1x per week","1985","Thuringia","higher vocational","","","","","2"
"Min 1x per week","1985","Thuringia","higher education","","","","","2"
"Min 1x per week","1985","North Rhine-Westphalia","higher vocational","14","","","","2"
"Min 1x per week","1985","North Rhine-Westphalia","higher education","23","","","","2"
"Min 1x per week","1985","Hesse","in school","2","","","","2"
"Min 1x per week","1985","Bavaria","in school","2","","","","2"
"Min 1x per week","1985","Bavaria","inadequately","2","","","","2"
"Min 1x per week","1985","Bavaria","general elemantary","36","0.0692721659572605","0.0477158162238637","0.0908285156906574","2"
"Min 1x per week","1985","Bavaria","middle vocational","89","0.0957055042239332","0.0768083393563743","0.114602669091492","2"
"Min 1x per week","1985","Bavaria","vocational + Abi","4","","","","2"
"Min 1x per week","1985","Bavaria","higher vocational","14","","","","2"
"Min 1x per week","1985","Bavaria","higher education","19","","","","2"
"Min 1x per week","1985","Mecklenburg-Western Pomerania","in school","","","","","2"
"Min 1x per week","1985","Mecklenburg-Western Pomerania","inadequately","","","","","2"
"Min 1x per week","1985","Mecklenburg-Western Pomerania","general elemantary","","","","","2"
"Min 1x per week","1985","North Rhine-Westphalia","general elemantary","31","0.0432169416162024","0.0286250219396483","0.0578088612927566","2"
"Min 1x per week","1985","North Rhine-Westphalia","middle vocational","108","0.083546269107416","0.0689787606820843","0.0981137775327478","2"
"Min 1x per week","1985","North Rhine-Westphalia","vocational + Abi","9","","","","2"
"Min 1x per week","1985","Berlin","in school","","","","","2"
"Min 1x per week","1985","Berlin","inadequately","","","","","2"
"Min 1x per week","1985","Berlin","general elemantary","1","","","","2"
"Min 1x per week","1985","Berlin","middle vocational","11","","","","2"
"Min 1x per week","1985","Berlin","vocational + Abi","","","","","2"
"Min 1x per week","1985","Berlin","higher vocational","6","","","","2"
"Min 1x per week","1985","Berlin","higher education","5","","","","2"
"Min 1x per week","1985","Brandenburg","in school","","","","","2"
"Min 1x per week","1985","Brandenburg","inadequately","","","","","2"
"Min 1x per week","1985","Brandenburg","general elemantary","","","","","2"
"Min 1x per week","1985","Brandenburg","middle vocational","","","","","2"
"Min 1x per week","1985","Brandenburg","vocational + Abi","","","","","2"
"Min 1x per week","1985","Brandenburg","higher vocational","","","","","2"
"Min 1x per week","1985","Brandenburg","higher education","","","","","2"
"Never","1985","Baden-Württemberg","in school","29","","","","5"
"Never","1985","Bavaria","higher education","89","0.603364602234352","0.524012705494774","0.682716498973929","5"
"Never","1985","Berlin","in school","6","","","","5"
"Never","1985","Saxony-Anhalt","general elemantary","","","","","5"
"Never","1985","Saxony-Anhalt","middle vocational","","","","","5"
"Never","1985","Saxony-Anhalt","vocational + Abi","","","","","5"
"Never","1985","Saxony-Anhalt","higher vocational","","","","","5"
"Never","1985","Saxony-Anhalt","higher education","","","","","5"
"Never","1985","Thuringia","in school","","","","","5"
"Never","1985","Thuringia","vocational + Abi","","","","","5"
"Never","1985","Thuringia","higher vocational","","","","","5"
"Never","1985","Berlin","inadequately","30","1","1","1","5"
"Never","1985","Saxony-Anhalt","inadequately","","","","","5"
"Never","1985","Berlin","middle vocational","131","0.802598746233708","0.741493502510714","0.863703989956702","5"
"Never","1985","Thuringia","higher education","","","","","5"
"Never","1985","Berlin","general elemantary","76","0.872178212153082","0.801610843112072","0.942745581194093","5"
"Never","1985","Thuringia","inadequately","","","","","5"
"Never","1985","Thuringia","general elemantary","","","","","5"
"Never","1985","Thuringia","middle vocational","","","","","5"
"Never","1985","Schleswig-Holstein","higher vocational","21","","","","5"
"Never","1985","Schleswig-Holstein","higher education","14","","","","5"
"Never","1985","Hamburg","in school","5","","","","5"
"Never","1985","Lower Saxony","higher vocational","45","0.641681754044757","0.529352369859032","0.754011138230482","5"
"Never","1985","Lower Saxony","higher education","40","0.584748355071877","0.470927451763831","0.698569258379922","5"
"Never","1985","Bremen","in school","","","","","5"
"Never","1985","Bremen","inadequately","3","","","","5"
"Never","1985","Bremen","general elemantary","33","0.927544930967948","0.844013659040545","1.01107620289535","5"
"Never","1985","Baden-Württemberg","inadequately","241","0.971306073030765","0.950570241113468","0.992041904948063","5"
"Never","1985","Baden-Württemberg","general elemantary","528","0.858101864779485","0.830204150504625","0.885999579054345","5"
"Never","1985","Baden-Württemberg","middle vocational","642","0.724643904825482","0.694806834065911","0.754480975585054","5"
"Never","1985","Baden-Württemberg","vocational + Abi","37","0.706041580379761","0.572934877690318","0.839148283069204","5"
"Never","1985","Baden-Württemberg","higher vocational","72","0.67716695499156","0.588575247580926","0.765758662402194","5"
"Never","1985","Baden-Württemberg","higher education","72","0.640037396341121","0.551538014657643","0.728536778024599","5"
"Never","1985","Bavaria","in school","12","","","","5"
"Never","1985","Bavaria","inadequately","80","0.950626422897373","0.904296595188518","0.996956250606227","5"
"Never","1985","Bavaria","general elemantary","431","0.808230083913093","0.774807329988376","0.841652837837811","5"
"Never","1985","Bavaria","middle vocational","691","0.735122051118069","0.706777089187467","0.76346701304867","5"
"Never","1985","Bavaria","vocational + Abi","36","0.779096636384895","0.661735501256032","0.896457771513757","5"
"Never","1985","Bavaria","higher vocational","78","0.667572634463478","0.582575412006459","0.752569856920498","5"
"Never","1985","Hamburg","inadequately","19","","","","5"
"Never","1985","Hamburg","general elemantary","53","0.923547894287423","0.855163259595022","0.991932528979824","5"
"Never","1985","Hamburg","middle vocational","121","0.855470662179024","0.798039525548969","0.912901798809079","5"
"Never","1985","Hamburg","vocational + Abi","10","","","","5"
"Never","1985","Hamburg","higher vocational","18","","","","5"
"Never","1985","Hamburg","higher education","12","","","","5"
"Never","1985","Lower Saxony","in school","18","","","","5"
"Never","1985","Lower Saxony","inadequately","44","0.806378012412857","0.697932976075212","0.914823048750502","5"
"Never","1985","Lower Saxony","general elemantary","257","0.848497087425033","0.808126743831014","0.888867431019053","5"
"Never","1985","Lower Saxony","middle vocational","423","0.802363484097781","0.768556715661216","0.836170252534345","5"
"Never","1985","Lower Saxony","vocational + Abi","15","","","","5"
"Never","1985","North Rhine-Westphalia","vocational + Abi","62","0.712740277262993","0.617108575366386","0.808371979159601","5"
"Never","1985","North Rhine-Westphalia","higher vocational","100","0.687030419007009","0.612575395650018","0.761485442364001","5"
"Never","1985","North Rhine-Westphalia","higher education","153","0.711205498102663","0.650906480421842","0.771504515783484","5"
"Never","1985","Hesse","in school","9","","","","5"
"Never","1985","Hesse","inadequately","84","0.967178675447565","0.930163100814273","1.00419425008086","5"
"Never","1985","Hesse","general elemantary","277","0.833279711973864","0.792505534882783","0.874053889064946","5"
"Never","1985","Hesse","middle vocational","391","0.732714995481592","0.694344935514521","0.771085055448663","5"
"Never","1985","Hesse","vocational + Abi","22","","","","5"
"Never","1985","Hesse","higher vocational","37","0.696877434021803","0.571956922375128","0.821797945668478","5"
"Never","1985","Hesse","higher education","58","0.62434833980659","0.524294681356518","0.724401998256662","5"
"Never","1985","Rhineland-Palatinate,Saarland","in school","7","","","","5"
"Never","1985","Rhineland-Palatinate,Saarland","inadequately","49","0.822256972017043","0.71933449595256","0.925179448081527","5"
"Never","1985","Rhineland-Palatinate,Saarland","general elemantary","214","0.807590253146651","0.759675364242382","0.85550514205092","5"
"Never","1985","Rhineland-Palatinate,Saarland","middle vocational","251","0.725366897424133","0.678337940176306","0.772395854671961","5"
"Never","1985","Rhineland-Palatinate,Saarland","vocational + Abi","8","","","","5"
"Never","1985","Rhineland-Palatinate,Saarland","higher vocational","22","","","","5"
"Never","1985","Rhineland-Palatinate,Saarland","higher education","14","","","","5"
"Never","1985","Berlin","vocational + Abi","6","","","","5"
"Never","1985","Berlin","higher vocational","16","","","","5"
"Never","1985","Berlin","higher education","26","","","","5"
"Never","1985","Brandenburg","in school","","","","","5"
"Never","1985","Brandenburg","inadequately","","","","","5"
"Never","1985","Brandenburg","general elemantary","","","","","5"
"Never","1985","Brandenburg","middle vocational","","","","","5"
"Never","1985","Brandenburg","vocational + Abi","","","","","5"
"Never","1985","Brandenburg","higher vocational","","","","","5"
"Never","1985","Brandenburg","higher education","","","","","5"
"Never","1985","Mecklenburg-Western Pomerania","in school","","","","","5"
"Never","1985","Mecklenburg-Western Pomerania","inadequately","","","","","5"
"Never","1985","Mecklenburg-Western Pomerania","general elemantary","","","","","5"
"Never","1985","Mecklenburg-Western Pomerania","middle vocational","","","","","5"
"Never","1985","Mecklenburg-Western Pomerania","vocational + Abi","","","","","5"
"Never","1985","Mecklenburg-Western Pomerania","higher vocational","","","","","5"
"Never","1985","Mecklenburg-Western Pomerania","higher education","","","","","5"
"Never","1985","Saxony","in school","","","","","5"
"Never","1985","Saxony","inadequately","","","","","5"
"Never","1985","Saxony","general elemantary","","","","","5"
"Never","1985","Saxony","middle vocational","","","","","5"
"Never","1985","Saxony","vocational + Abi","","","","","5"
"Never","1985","Saxony","higher vocational","","","","","5"
"Never","1985","Saxony","higher education","","","","","5"
"Never","1985","Saxony-Anhalt","in school","","","","","5"
"Never","1985","Bremen","middle vocational","52","0.771109557846545","0.668977217256651","0.873241898436439","5"
"Never","1985","Bremen","vocational + Abi","3","","","","5"
"Never","1985","Bremen","higher vocational","3","","","","5"
"Never","1985","Bremen","higher education","1","","","","5"
