"pli0096_h","year","age_gr","education","n","percent","lower_confidence","upper_confidence"
"Rarely","1985","35-65 y.","Other degree","31","0.0311256125032988","0.0191812557254583","0.0430699692811393"
"Rarely","1985","35-65 y.","no degree/no degree yet","","","",""
"Rarely","1985","66 and older","lower secondary degree","33","0.0372718200481875","0.0242747591434977","0.0502688809528773"
"Rarely","1985","66 and older","secondary school degree","","","",""
"Rarely","1985","66 and older","college entrance qualification","","","",""
"Rarely","1985","66 and older","Other degree","","","",""
"Rarely","1985","66 and older","no degree/no degree yet","","","",""
"Never","1985","16-34 y.","lower secondary degree","1308","0.799388910427544","0.779827882147813","0.818949938707275"
"Never","1985","16-34 y.","secondary school degree","715","0.726872348755976","0.698947516523032","0.75479718098892"
"Never","1985","16-34 y.","college entrance qualification","452","0.697416517209639","0.661658602419273","0.733174432000005"
"Never","1985","16-34 y.","Other degree","357","0.877521302968892","0.845393782548972","0.909648823388813"
"Never","1985","16-34 y.","no degree/no degree yet","359","0.785458472529506","0.746476789124785","0.824440155934227"
"Never","1985","35-65 y.","lower secondary degree","2234","0.757046267426368","0.741625010805161","0.772467524047575"
"Never","1985","35-65 y.","secondary school degree","478","0.674377129902103","0.640052928098874","0.708701331705332"
"Never","1985","35-65 y.","college entrance qualification","296","0.60333563046598","0.560152341735137","0.646518919196822"
"Never","1985","35-65 y.","Other degree","732","0.895635029439035","0.874606302125777","0.916663756752294"
"Never","1985","35-65 y.","no degree/no degree yet","619","0.949288228056596","0.932381896136182","0.96619455997701"
"Never","1985","66 and older","lower secondary degree","731","0.902333917870332","0.881965441852936","0.922702393887728"
"Never","1985","66 and older","secondary school degree","141","0.847046569949377","0.792618027482001","0.901475112416753"
"Never","1985","66 and older","college entrance qualification","66","0.794391715275492","0.70847527273848","0.880308157812504"
"Never","1985","66 and older","Other degree","","","",""
"Never","1985","66 and older","no degree/no degree yet","","","",""
"Daily","1986","16-34 y.","lower secondary degree","","","",""
"Daily","1986","16-34 y.","secondary school degree","","","",""
"Daily","1986","16-34 y.","college entrance qualification","","","",""
"Daily","1986","16-34 y.","Other degree","","","",""
"Daily","1986","16-34 y.","no degree/no degree yet","","","",""
"Daily","1986","35-65 y.","lower secondary degree","","","",""
"Daily","1986","35-65 y.","secondary school degree","","","",""
"Daily","1986","35-65 y.","college entrance qualification","","","",""
"Daily","1986","35-65 y.","Other degree","","","",""
"Daily","1986","35-65 y.","no degree/no degree yet","","","",""
"Daily","1986","66 and older","lower secondary degree","","","",""
"Daily","1986","66 and older","secondary school degree","","","",""
"Daily","1986","66 and older","college entrance qualification","","","",""
"Daily","1986","66 and older","Other degree","","","",""
"Daily","1986","66 and older","no degree/no degree yet","","","",""
"Min 1x per week","1986","16-34 y.","lower secondary degree","108","0.0763860669741417","0.0632849194029829","0.0894872145453004"
"Min 1x per week","1986","16-34 y.","secondary school degree","87","0.0977355990762753","0.0789898467381479","0.116481351414403"
"Min 1x per week","1986","16-34 y.","college entrance qualification","77","0.114198594953159","0.0901872379208051","0.138209951985513"
"Min 1x per week","1986","16-34 y.","Other degree","","","",""
"Min 1x per week","1986","16-34 y.","no degree/no degree yet","","","",""
"Min 1x per week","1986","35-65 y.","lower secondary degree","221","0.080655311313152","0.0705238458365833","0.0907867767897206"
"Min 1x per week","1986","35-65 y.","secondary school degree","80","0.11277445204651","0.0893417994816749","0.136207104611345"
"Min 1x per week","1986","35-65 y.","college entrance qualification","63","0.127094028003408","0.0974509343499259","0.15673712165689"
"Min 1x per week","1986","35-65 y.","Other degree","","","",""
"Min 1x per week","1986","35-65 y.","no degree/no degree yet","","","",""
"Min 1x per week","1986","66 and older","lower secondary degree","","","",""
"Min 1x per week","1986","66 and older","secondary school degree","","","",""
"Min 1x per week","1986","66 and older","college entrance qualification","","","",""
"Min 1x per week","1986","66 and older","Other degree","","","",""
"Min 1x per week","1986","66 and older","no degree/no degree yet","","","",""
"Min 1x per month","1986","16-34 y.","lower secondary degree","74","0.052568497548951","0.0415608701916773","0.0635761249062247"
"Min 1x per month","1986","16-34 y.","secondary school degree","47","0.0470121930021226","0.0336505919257638","0.0603737940784813"
"Min 1x per month","1986","16-34 y.","college entrance qualification","50","0.0736842177543077","0.0539606755762718","0.0934077599323436"
"Min 1x per month","1986","16-34 y.","Other degree","","","",""
"Min 1x per month","1986","16-34 y.","no degree/no degree yet","","","",""
"Min 1x per month","1986","35-65 y.","lower secondary degree","229","0.0816932039944828","0.0715025170317279","0.0918838909572378"
"Min 1x per month","1986","35-65 y.","secondary school degree","69","0.0961305346398472","0.0742940558832264","0.117967013396468"
"Min 1x per month","1986","35-65 y.","college entrance qualification","54","0.112196545100389","0.08410825001737","0.140284840183407"
"Min 1x per month","1986","35-65 y.","Other degree","","","",""
"Min 1x per month","1986","35-65 y.","no degree/no degree yet","","","",""
"Min 1x per month","1986","66 and older","lower secondary degree","","","",""
"Min 1x per month","1986","66 and older","secondary school degree","","","",""
"Min 1x per month","1986","66 and older","college entrance qualification","","","",""
"Min 1x per month","1986","66 and older","Other degree","","","",""
"Min 1x per month","1986","66 and older","no degree/no degree yet","","","",""
"Rarely","1986","16-34 y.","lower secondary degree","122","0.0846483214846467","0.0709186485232136","0.0983779944460798"
"Rarely","1986","16-34 y.","secondary school degree","115","0.112758135270258","0.092791516328723","0.132724754211793"
"Rarely","1986","16-34 y.","college entrance qualification","74","0.121795241628916","0.0971046670623059","0.146485816195526"
"Rarely","1986","16-34 y.","Other degree","","","",""
"Rarely","1986","16-34 y.","no degree/no degree yet","","","",""
"Rarely","1986","35-65 y.","lower secondary degree","226","0.0779216996861598","0.0679486104107344","0.0878947889615851"
"Rarely","1986","35-65 y.","secondary school degree","58","0.0805202802409176","0.0603634245176471","0.100677135964188"
"Rarely","1986","35-65 y.","college entrance qualification","55","0.109712693590459","0.0818982260068758","0.137527161174042"
"Rarely","1986","35-65 y.","Other degree","","","",""
"Rarely","1986","35-65 y.","no degree/no degree yet","","","",""
"Rarely","1986","66 and older","lower secondary degree","","","",""
"Rarely","1986","66 and older","secondary school degree","","","",""
"Rarely","1986","66 and older","college entrance qualification","","","",""
"Rarely","1986","66 and older","Other degree","","","",""
"Rarely","1986","66 and older","no degree/no degree yet","","","",""
"Never","1986","16-34 y.","lower secondary degree","1275","0.786397113992261","0.766181751206249","0.806612476778272"
"Never","1986","16-34 y.","secondary school degree","715","0.742494072651344","0.714891492179486","0.770096653123203"
"Never","1986","16-34 y.","college entrance qualification","473","0.690321945663617","0.655416016933193","0.725227874394041"
"Never","1986","16-34 y.","Other degree","319","0.896703469645743","0.864909551524531","0.928497387766955"
"Never","1986","16-34 y.","no degree/no degree yet","347","0.853722779620346","0.819516727977213","0.88792883126348"
"Never","1986","35-65 y.","lower secondary degree","2099","0.759729785006205","0.743833481637554","0.775626088374857"
"Never","1986","35-65 y.","secondary school degree","493","0.710574733072725","0.676979924361596","0.744169541783855"
"Never","1986","35-65 y.","college entrance qualification","313","0.650996733305744","0.608575687363826","0.693417779247663"
"Never","1986","35-65 y.","Other degree","725","0.896240590569395","0.875161779230236","0.917319401908554"
"Never","1986","35-65 y.","no degree/no degree yet","564","0.954295227125816","0.937486187625838","0.971104266625795"
"Never","1986","66 and older","lower secondary degree","666","0.890633848287858","0.86828278204291","0.912984914532806"
"Never","1986","66 and older","secondary school degree","141","0.874626150439522","0.823945652110349","0.925306648768695"
"Never","1986","66 and older","college entrance qualification","65","0.77524380622236","0.687530909940145","0.862956702504576"
"Never","1986","66 and older","Other degree","","","",""
"Never","1986","66 and older","no degree/no degree yet","","","",""
"Daily","1987","16-34 y.","lower secondary degree","","","",""
"Daily","1987","16-34 y.","secondary school degree","","","",""
"Daily","1987","16-34 y.","college entrance qualification","","","",""
"Daily","1987","16-34 y.","Other degree","","","",""
"Daily","1987","16-34 y.","no degree/no degree yet","","","",""
"Daily","1987","35-65 y.","lower secondary degree","","","",""
"Daily","1987","35-65 y.","secondary school degree","","","",""
"Daily","1987","35-65 y.","college entrance qualification","","","",""
"Daily","1987","35-65 y.","Other degree","","","",""
"Daily","1987","35-65 y.","no degree/no degree yet","","","",""
"Daily","1987","66 and older","lower secondary degree","","","",""
"Daily","1987","66 and older","secondary school degree","","","",""
"Daily","1987","66 and older","college entrance qualification","","","",""
"Daily","1987","66 and older","Other degree","","","",""
"Daily","1987","66 and older","no degree/no degree yet","","","",""
"Min 1x per week","1987","16-34 y.","lower secondary degree","","","",""
"Min 1x per week","1987","16-34 y.","secondary school degree","","","",""
"Min 1x per week","1987","16-34 y.","college entrance qualification","","","",""
"Min 1x per week","1987","16-34 y.","Other degree","","","",""
"Min 1x per week","1987","16-34 y.","no degree/no degree yet","","","",""
"Min 1x per week","1987","35-65 y.","lower secondary degree","","","",""
"Min 1x per week","1987","35-65 y.","secondary school degree","","","",""
"Min 1x per week","1987","35-65 y.","college entrance qualification","","","",""
"Min 1x per week","1987","35-65 y.","Other degree","","","",""
"Min 1x per week","1987","35-65 y.","no degree/no degree yet","","","",""
"Min 1x per week","1987","66 and older","lower secondary degree","","","",""
"Min 1x per week","1987","66 and older","secondary school degree","","","",""
"Min 1x per week","1987","66 and older","college entrance qualification","","","",""
"Min 1x per week","1987","66 and older","Other degree","","","",""
"Min 1x per week","1987","66 and older","no degree/no degree yet","","","",""
"Min 1x per month","1987","16-34 y.","lower secondary degree","","","",""
"Min 1x per month","1987","16-34 y.","secondary school degree","","","",""
"Min 1x per month","1987","16-34 y.","college entrance qualification","","","",""
"Min 1x per month","1987","16-34 y.","Other degree","","","",""
"Min 1x per month","1987","16-34 y.","no degree/no degree yet","","","",""
"Min 1x per month","1987","35-65 y.","lower secondary degree","","","",""
"Min 1x per month","1987","35-65 y.","secondary school degree","","","",""
"Min 1x per month","1987","35-65 y.","college entrance qualification","","","",""
"Min 1x per month","1987","35-65 y.","Other degree","","","",""
"Min 1x per month","1987","35-65 y.","no degree/no degree yet","","","",""
"Min 1x per month","1987","66 and older","lower secondary degree","","","",""
"Min 1x per month","1987","66 and older","secondary school degree","","","",""
"Min 1x per month","1987","66 and older","college entrance qualification","","","",""
"Min 1x per month","1987","66 and older","Other degree","","","",""
"Min 1x per month","1987","66 and older","no degree/no degree yet","","","",""
"Rarely","1987","16-34 y.","lower secondary degree","","","",""
"Rarely","1987","16-34 y.","secondary school degree","","","",""
"Rarely","1987","16-34 y.","college entrance qualification","","","",""
"Rarely","1987","16-34 y.","Other degree","","","",""
"Rarely","1987","16-34 y.","no degree/no degree yet","","","",""
"Rarely","1987","35-65 y.","lower secondary degree","","","",""
"Rarely","1987","35-65 y.","secondary school degree","","","",""
"Rarely","1987","35-65 y.","college entrance qualification","","","",""
"Rarely","1987","35-65 y.","Other degree","","","",""
"Rarely","1987","35-65 y.","no degree/no degree yet","","","",""
"Rarely","1987","66 and older","lower secondary degree","","","",""
"Rarely","1987","66 and older","secondary school degree","","","",""
"Rarely","1987","66 and older","college entrance qualification","","","",""
"Rarely","1987","66 and older","Other degree","","","",""
"Rarely","1987","66 and older","no degree/no degree yet","","","",""
"Never","1987","16-34 y.","lower secondary degree","","","",""
"Never","1987","16-34 y.","secondary school degree","","","",""
"Never","1987","16-34 y.","college entrance qualification","","","",""
"Never","1987","16-34 y.","Other degree","","","",""
"Never","1987","16-34 y.","no degree/no degree yet","","","",""
"Never","1987","35-65 y.","lower secondary degree","","","",""
"Never","1987","35-65 y.","secondary school degree","","","",""
"Never","1987","35-65 y.","college entrance qualification","","","",""
"Never","1987","35-65 y.","Other degree","","","",""
"Never","1987","35-65 y.","no degree/no degree yet","","","",""
"Never","1987","66 and older","lower secondary degree","","","",""
"Never","1987","66 and older","secondary school degree","","","",""
"Never","1987","66 and older","college entrance qualification","","","",""
"Never","1987","66 and older","Other degree","","","",""
"Never","1987","66 and older","no degree/no degree yet","","","",""
"Daily","1988","16-34 y.","lower secondary degree","","","",""
"Daily","1988","16-34 y.","secondary school degree","","","",""
"Daily","1988","16-34 y.","college entrance qualification","","","",""
"Daily","1988","16-34 y.","Other degree","","","",""
"Daily","1988","16-34 y.","no degree/no degree yet","","","",""
"Daily","1988","35-65 y.","lower secondary degree","","","",""
"Daily","1988","35-65 y.","secondary school degree","","","",""
"Daily","1988","35-65 y.","college entrance qualification","","","",""
"Daily","1988","35-65 y.","Other degree","","","",""
"Daily","1988","35-65 y.","no degree/no degree yet","","","",""
"Daily","1988","66 and older","lower secondary degree","","","",""
"Daily","1988","66 and older","secondary school degree","","","",""
"Daily","1988","66 and older","college entrance qualification","","","",""
"Daily","1988","66 and older","Other degree","","","",""
"Daily","1988","66 and older","no degree/no degree yet","","","",""
"Min 1x per week","1988","16-34 y.","lower secondary degree","126","0.0937492475487822","0.0791439482546262","0.108354546842938"
"Min 1x per week","1988","16-34 y.","secondary school degree","96","0.101139873771171","0.0817198454462506","0.120559902096091"
"Min 1x per week","1988","16-34 y.","college entrance qualification","71","0.116418894021816","0.0909671164969878","0.141870671546643"
"Min 1x per week","1988","16-34 y.","Other degree","","","",""
"Min 1x per week","1988","16-34 y.","no degree/no degree yet","","","",""
"Min 1x per week","1988","35-65 y.","lower secondary degree","226","0.0890142740884205","0.0779530165347247","0.100075531642116"
"Min 1x per week","1988","35-65 y.","secondary school degree","83","0.121783971009528","0.0968338952608665","0.146734046758189"
"Min 1x per week","1988","35-65 y.","college entrance qualification","68","0.153526730645428","0.121073529233498","0.185979932057357"
"Min 1x per week","1988","35-65 y.","Other degree","30","0.0463148246439919","0.03141215962067","0.0612174896673138"
"Min 1x per week","1988","35-65 y.","no degree/no degree yet","","","",""
"Min 1x per week","1988","66 and older","lower secondary degree","31","0.0419820964487043","0.027619728263925","0.0563444646334836"
"Min 1x per week","1988","66 and older","secondary school degree","","","",""
"Min 1x per week","1988","66 and older","college entrance qualification","","","",""
"Min 1x per week","1988","66 and older","Other degree","","","",""
"Min 1x per week","1988","66 and older","no degree/no degree yet","","","",""
"Min 1x per month","1988","16-34 y.","lower secondary degree","70","0.0499661353789998","0.0390489722714375","0.060883298486562"
"Min 1x per month","1988","16-34 y.","secondary school degree","52","0.0512329880664331","0.0370326975740253","0.0654332785588408"
"Min 1x per month","1988","16-34 y.","college entrance qualification","","","",""
"Min 1x per month","1988","16-34 y.","Other degree","","","",""
"Min 1x per month","1988","16-34 y.","no degree/no degree yet","","","",""
"Min 1x per month","1988","35-65 y.","lower secondary degree","225","0.085974066429756","0.0750852197009979","0.0968629131585141"
"Min 1x per month","1988","35-65 y.","secondary school degree","79","0.123681781169262","0.0985652355333065","0.148798326805218"
"Min 1x per month","1988","35-65 y.","college entrance qualification","60","0.119568972845082","0.0903600299969846","0.148777915693179"
"Min 1x per month","1988","35-65 y.","Other degree","","","",""
"Min 1x per month","1988","35-65 y.","no degree/no degree yet","","","",""
"Min 1x per month","1988","66 and older","lower secondary degree","","","",""
"Min 1x per month","1988","66 and older","secondary school degree","","","",""
"Min 1x per month","1988","66 and older","college entrance qualification","","","",""
"Min 1x per month","1988","66 and older","Other degree","","","",""
"Min 1x per month","1988","66 and older","no degree/no degree yet","","","",""
"Rarely","1988","16-34 y.","lower secondary degree","126","0.0910878363873471","0.0766702179896383","0.105505454785056"
"Rarely","1988","16-34 y.","secondary school degree","97","0.110406115146196","0.0902208222094564","0.130591408082935"
"Rarely","1988","16-34 y.","college entrance qualification","85","0.142074142794141","0.114368669452891","0.16977961613539"
"Rarely","1988","16-34 y.","Other degree","","","",""
"Rarely","1988","16-34 y.","no degree/no degree yet","","","",""
"Rarely","1988","35-65 y.","lower secondary degree","266","0.103882266633842","0.0920307989745187","0.115733734293165"
"Rarely","1988","35-65 y.","secondary school degree","65","0.0996977823607039","0.0768411084560939","0.122554456265314"
"Rarely","1988","35-65 y.","college entrance qualification","57","0.122864595929174","0.0933113206586364","0.152417871199711"
"Rarely","1988","35-65 y.","Other degree","33","0.0431910466815265","0.0287761713269427","0.0576059220361103"
"Rarely","1988","35-65 y.","no degree/no degree yet","","","",""
"Rarely","1988","66 and older","lower secondary degree","39","0.0494411359659198","0.0339158034508466","0.064966468480993"
"Rarely","1988","66 and older","secondary school degree","","","",""
"Rarely","1988","66 and older","college entrance qualification","","","",""
"Rarely","1988","66 and older","Other degree","","","",""
"Rarely","1988","66 and older","no degree/no degree yet","","","",""
"Never","1988","16-34 y.","lower secondary degree","1208","0.765196780684871","0.743957443174691","0.78643611819505"
"Never","1988","16-34 y.","secondary school degree","681","0.7372210230162","0.708872087104801","0.7655699589276"
"Never","1988","16-34 y.","college entrance qualification","425","0.693621712928007","0.657039202485373","0.730204223370642"
"Never","1988","16-34 y.","Other degree","258","0.906698617800331","0.87304880455268","0.940348431047983"
"Never","1988","16-34 y.","no degree/no degree yet","286","0.814732087151637","0.773374446368081","0.856089727935193"
"Never","1988","35-65 y.","lower secondary degree","1829","0.721129392847982","0.703710246768288","0.738548538927675"
"Never","1988","35-65 y.","secondary school degree","433","0.654836465460506","0.618565843327504","0.691107087593507"
"Never","1988","35-65 y.","college entrance qualification","289","0.604039700580317","0.560012863760257","0.648066537400376"
"Never","1988","35-65 y.","Other degree","683","0.890842141236889","0.86873007674878","0.912954205724998"
"Never","1988","35-65 y.","no degree/no degree yet","514","0.933487207956584","0.912624792647252","0.954349623265915"
"Never","1988","66 and older","lower secondary degree","658","0.886084795287855","0.86333195219691","0.908837638378801"
"Never","1988","66 and older","secondary school degree","139","0.849913259738075","0.795581657564015","0.904244861912135"
"Never","1988","66 and older","college entrance qualification","59","0.734085928433225","0.640160596684338","0.828011260182112"
"Never","1988","66 and older","Other degree","","","",""
"Never","1988","66 and older","no degree/no degree yet","","","",""
"Daily","1989","16-34 y.","lower secondary degree","","","",""
"Daily","1989","16-34 y.","secondary school degree","","","",""
"Daily","1989","16-34 y.","college entrance qualification","","","",""
"Daily","1989","16-34 y.","Other degree","","","",""
"Daily","1989","16-34 y.","no degree/no degree yet","","","",""
"Daily","1989","35-65 y.","lower secondary degree","","","",""
"Daily","1989","35-65 y.","secondary school degree","","","",""
"Daily","1989","35-65 y.","college entrance qualification","","","",""
"Daily","1989","35-65 y.","Other degree","","","",""
"Daily","1989","35-65 y.","no degree/no degree yet","","","",""
"Daily","1989","66 and older","lower secondary degree","","","",""
"Daily","1989","66 and older","secondary school degree","","","",""
"Daily","1989","66 and older","college entrance qualification","","","",""
"Daily","1989","66 and older","Other degree","","","",""
"Daily","1989","66 and older","no degree/no degree yet","","","",""
"Min 1x per week","1989","16-34 y.","lower secondary degree","","","",""
"Min 1x per week","1989","16-34 y.","secondary school degree","","","",""
"Min 1x per week","1989","16-34 y.","college entrance qualification","","","",""
"Min 1x per week","1989","16-34 y.","Other degree","","","",""
"Min 1x per week","1989","16-34 y.","no degree/no degree yet","","","",""
"Min 1x per week","1989","35-65 y.","lower secondary degree","","","",""
"Min 1x per week","1989","35-65 y.","secondary school degree","","","",""
"Min 1x per week","1989","35-65 y.","college entrance qualification","","","",""
"Min 1x per week","1989","35-65 y.","Other degree","","","",""
"Min 1x per week","1989","35-65 y.","no degree/no degree yet","","","",""
"Min 1x per week","1989","66 and older","lower secondary degree","","","",""
"Min 1x per week","1989","66 and older","secondary school degree","","","",""
"Min 1x per week","1989","66 and older","college entrance qualification","","","",""
"Min 1x per week","1989","66 and older","Other degree","","","",""
"Min 1x per week","1989","66 and older","no degree/no degree yet","","","",""
"Min 1x per month","1989","16-34 y.","lower secondary degree","","","",""
"Min 1x per month","1989","16-34 y.","secondary school degree","","","",""
"Min 1x per month","1989","16-34 y.","college entrance qualification","","","",""
"Min 1x per month","1989","16-34 y.","Other degree","","","",""
"Min 1x per month","1989","16-34 y.","no degree/no degree yet","","","",""
"Min 1x per month","1989","35-65 y.","lower secondary degree","","","",""
"Min 1x per month","1989","35-65 y.","secondary school degree","","","",""
"Min 1x per month","1989","35-65 y.","college entrance qualification","","","",""
"Min 1x per month","1989","35-65 y.","Other degree","","","",""
"Min 1x per month","1989","35-65 y.","no degree/no degree yet","","","",""
"Min 1x per month","1989","66 and older","lower secondary degree","","","",""
"Min 1x per month","1989","66 and older","secondary school degree","","","",""
"Min 1x per month","1989","66 and older","college entrance qualification","","","",""
"Min 1x per month","1989","66 and older","Other degree","","","",""
"Min 1x per month","1989","66 and older","no degree/no degree yet","","","",""
"Rarely","1989","16-34 y.","lower secondary degree","","","",""
"Rarely","1989","16-34 y.","secondary school degree","","","",""
"Rarely","1989","16-34 y.","college entrance qualification","","","",""
"Rarely","1989","16-34 y.","Other degree","","","",""
"Rarely","1989","16-34 y.","no degree/no degree yet","","","",""
"Rarely","1989","35-65 y.","lower secondary degree","","","",""
"Rarely","1989","35-65 y.","secondary school degree","","","",""
"Rarely","1989","35-65 y.","college entrance qualification","","","",""
"Rarely","1989","35-65 y.","Other degree","","","",""
"Rarely","1989","35-65 y.","no degree/no degree yet","","","",""
"Rarely","1989","66 and older","lower secondary degree","","","",""
"Rarely","1989","66 and older","secondary school degree","","","",""
"Rarely","1989","66 and older","college entrance qualification","","","",""
"Rarely","1989","66 and older","Other degree","","","",""
"Rarely","1989","66 and older","no degree/no degree yet","","","",""
"Never","1989","16-34 y.","lower secondary degree","","","",""
"Never","1989","16-34 y.","secondary school degree","","","",""
"Never","1989","16-34 y.","college entrance qualification","","","",""
"Never","1989","16-34 y.","Other degree","","","",""
"Never","1989","16-34 y.","no degree/no degree yet","","","",""
"Never","1989","35-65 y.","lower secondary degree","","","",""
"Never","1989","35-65 y.","secondary school degree","","","",""
"Never","1989","35-65 y.","college entrance qualification","","","",""
"Never","1989","35-65 y.","Other degree","","","",""
"Never","1989","35-65 y.","no degree/no degree yet","","","",""
"Never","1989","66 and older","lower secondary degree","","","",""
"Never","1989","66 and older","secondary school degree","","","",""
"Never","1989","66 and older","college entrance qualification","","","",""
"Never","1989","66 and older","Other degree","","","",""
"Never","1989","66 and older","no degree/no degree yet","","","",""
"Daily","1990","16-34 y.","lower secondary degree","","","",""
"Daily","1990","16-34 y.","secondary school degree","","","",""
"Daily","1990","16-34 y.","college entrance qualification","","","",""
"Daily","1990","16-34 y.","Other degree","","","",""
"Daily","1990","16-34 y.","no degree/no degree yet","","","",""
"Daily","1990","35-65 y.","lower secondary degree","","","",""
"Daily","1990","35-65 y.","secondary school degree","","","",""
"Daily","1990","35-65 y.","college entrance qualification","","","",""
"Daily","1990","35-65 y.","Other degree","","","",""
"Daily","1990","35-65 y.","no degree/no degree yet","","","",""
"Daily","1990","66 and older","lower secondary degree","","","",""
"Daily","1990","66 and older","secondary school degree","","","",""
"Daily","1990","66 and older","college entrance qualification","","","",""
"Daily","1990","66 and older","Other degree","","","",""
"Daily","1990","66 and older","no degree/no degree yet","","","",""
"Min 1x per week","1990","16-34 y.","lower secondary degree","87","0.0628652025259749","0.0509795500770929","0.0747508549748569"
"Min 1x per week","1990","16-34 y.","secondary school degree","133","0.0702028588524069","0.0593170234919666","0.0810886942128471"
"Min 1x per week","1990","16-34 y.","college entrance qualification","65","0.0866787951356622","0.0676628333264211","0.105694756944903"
"Min 1x per week","1990","16-34 y.","Other degree","","","",""
"Min 1x per week","1990","16-34 y.","no degree/no degree yet","","","",""
"Min 1x per week","1990","35-65 y.","lower secondary degree","252","0.0732783697085227","0.0646830550213643","0.0818736843956812"
"Min 1x per week","1990","35-65 y.","secondary school degree","132","0.10198724589735","0.0858378492794303","0.11813664251527"
"Min 1x per week","1990","35-65 y.","college entrance qualification","110","0.128459485565096","0.104947723828615","0.151971247301578"
"Min 1x per week","1990","35-65 y.","Other degree","","","",""
"Min 1x per week","1990","35-65 y.","no degree/no degree yet","","","",""
"Min 1x per week","1990","66 and older","lower secondary degree","38","0.031295231411968","0.0209965476312501","0.0415939151926858"
