"pli0096_h","year","education","sampreg","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","1993","lower secondary degree","East Germany","","","",""
"Min 1x per week","1993","secondary school degree","West Germany","","","",""
"Min 1x per week","1993","secondary school degree","East Germany","","","",""
"Min 1x per week","1993","college entrance qualification","West Germany","","","",""
"Min 1x per week","1993","college entrance qualification","East Germany","","","",""
"Min 1x per week","1993","Other degree","West Germany","","","",""
"Min 1x per week","1993","Other degree","East Germany","","","",""
"Min 1x per week","1993","no degree/no degree yet","West Germany","","","",""
"Min 1x per week","1993","no degree/no degree yet","East Germany","","","",""
"Min 1x per month","1993","lower secondary degree","West Germany","","","",""
"Min 1x per month","1993","lower secondary degree","East Germany","","","",""
"Min 1x per month","1993","secondary school degree","West Germany","","","",""
"Min 1x per month","1993","secondary school degree","East Germany","","","",""
"Min 1x per month","1993","college entrance qualification","West Germany","","","",""
"Min 1x per month","1993","college entrance qualification","East Germany","","","",""
"Min 1x per month","1993","Other degree","West Germany","","","",""
"Min 1x per month","1993","Other degree","East Germany","","","",""
"Min 1x per month","1993","no degree/no degree yet","West Germany","","","",""
"Min 1x per month","1993","no degree/no degree yet","East Germany","","","",""
"Rarely","1993","lower secondary degree","West Germany","","","",""
"Rarely","1993","lower secondary degree","East Germany","","","",""
"Rarely","1993","secondary school degree","West Germany","","","",""
"Rarely","1993","secondary school degree","East Germany","","","",""
"Rarely","1993","college entrance qualification","West Germany","","","",""
"Rarely","1993","college entrance qualification","East Germany","","","",""
"Rarely","1993","Other degree","West Germany","","","",""
"Rarely","1993","Other degree","East Germany","","","",""
"Rarely","1993","no degree/no degree yet","West Germany","","","",""
"Rarely","1993","no degree/no degree yet","East Germany","","","",""
"Never","1993","lower secondary degree","West Germany","","","",""
"Never","1993","lower secondary degree","East Germany","","","",""
"Never","1993","secondary school degree","West Germany","","","",""
"Never","1993","secondary school degree","East Germany","","","",""
"Never","1993","college entrance qualification","West Germany","","","",""
"Never","1993","college entrance qualification","East Germany","","","",""
"Never","1993","Other degree","West Germany","","","",""
"Never","1993","Other degree","East Germany","","","",""
"Never","1993","no degree/no degree yet","West Germany","","","",""
"Never","1993","no degree/no degree yet","East Germany","","","",""
"Daily","1994","lower secondary degree","West Germany","","","",""
"Daily","1994","lower secondary degree","East Germany","","","",""
"Daily","1994","secondary school degree","West Germany","","","",""
"Daily","1994","secondary school degree","East Germany","","","",""
"Daily","1994","college entrance qualification","West Germany","","","",""
"Daily","1994","college entrance qualification","East Germany","","","",""
"Daily","1994","Other degree","West Germany","","","",""
"Daily","1994","Other degree","East Germany","","","",""
"Daily","1994","no degree/no degree yet","West Germany","","","",""
"Daily","1994","no degree/no degree yet","East Germany","","","",""
"Min 1x per week","1994","lower secondary degree","West Germany","275","0.0693880264118791","0.061610709573352","0.0771653432504061"
"Min 1x per week","1994","lower secondary degree","East Germany","42","0.028538160041826","0.0197116363518402","0.0373646837318118"
"Min 1x per week","1994","secondary school degree","West Germany","163","0.0945066635194602","0.0808243455145507","0.10818898152437"
"Min 1x per week","1994","secondary school degree","East Germany","66","0.0364453047609201","0.0276351774534868","0.0452554320683535"
"Min 1x per week","1994","college entrance qualification","West Germany","143","0.100042718225864","0.0838373504064306","0.116248086045297"
"Min 1x per week","1994","college entrance qualification","East Germany","20","","",""
"Min 1x per week","1994","Other degree","West Germany","24","","",""
"Min 1x per week","1994","Other degree","East Germany","1","","",""
"Min 1x per week","1994","no degree/no degree yet","West Germany","21","","",""
"Min 1x per week","1994","no degree/no degree yet","East Germany","6","","",""
"Min 1x per month","1994","lower secondary degree","West Germany","272","0.0662072510505913","0.0585973110423589","0.0738171910588237"
"Min 1x per month","1994","lower secondary degree","East Germany","69","0.0438024988889107","0.0329535645787489","0.0546514331990725"
"Min 1x per month","1994","secondary school degree","West Germany","135","0.0821467074711228","0.0693036758784913","0.0949897390637543"
"Min 1x per month","1994","secondary school degree","East Germany","111","0.0611068780746764","0.0498458943208568","0.072367861828496"
"Min 1x per month","1994","college entrance qualification","West Germany","90","0.0700694755692344","0.0562832655970536","0.0838556855414153"
"Min 1x per month","1994","college entrance qualification","East Germany","56","0.143958113997235","0.113064207021955","0.174852020972515"
"Min 1x per month","1994","Other degree","West Germany","27","","",""
"Min 1x per month","1994","Other degree","East Germany","","","",""
"Min 1x per month","1994","no degree/no degree yet","West Germany","20","","",""
"Min 1x per month","1994","no degree/no degree yet","East Germany","1","","",""
"Rarely","1994","lower secondary degree","West Germany","438","0.101666241035705","0.0924169073025786","0.110915574768831"
"Rarely","1994","lower secondary degree","East Germany","88","0.0583308704086691","0.0459068479183279","0.0707548928990103"
"Rarely","1994","secondary school degree","West Germany","263","0.147591753599159","0.131001970692245","0.164181536506072"
"Rarely","1994","secondary school degree","East Germany","171","0.0861295723381371","0.0729396674955007","0.0993194771807735"
"Rarely","1994","college entrance qualification","West Germany","224","0.167860101525968","0.147675177596075","0.18804502545586"
"Rarely","1994","college entrance qualification","East Germany","79","0.152584776869167","0.120939347909958","0.184230205828375"
"Rarely","1994","Other degree","West Germany","56","0.0493270329732523","0.0348792648738171","0.0637748010726874"
"Rarely","1994","Other degree","East Germany","1","","",""
"Rarely","1994","no degree/no degree yet","West Germany","70","0.119609746128266","0.0962134683387908","0.143006023917741"
"Rarely","1994","no degree/no degree yet","East Germany","3","","",""
"Never","1994","lower secondary degree","West Germany","3116","0.762738481501825","0.749718670256029","0.77575829274762"
"Never","1994","lower secondary degree","East Germany","1168","0.869328470660594","0.851461691382686","0.887195249938502"
"Never","1994","secondary school degree","West Germany","1195","0.675754875410258","0.653861276557374","0.697648474263143"
"Never","1994","secondary school degree","East Germany","1390","0.816318244826266","0.798113442530259","0.834523047122273"
"Never","1994","college entrance qualification","West Germany","860","0.662027704678934","0.636481061839722","0.687574347518146"
"Never","1994","college entrance qualification","East Germany","341","0.667043011520004","0.625568790338779","0.70851723270123"
"Never","1994","Other degree","West Germany","756","0.888025208179212","0.866986674279831","0.909063742078593"
"Never","1994","Other degree","East Germany","32","0.944774940868374","0.867996213360388","1.02155366837636"
"Never","1994","no degree/no degree yet","West Germany","628","0.804320437345891","0.775717333795814","0.832923540895968"
"Never","1994","no degree/no degree yet","East Germany","77","0.8881874207985","0.821967888886957","0.954406952710042"
"Daily","1995","lower secondary degree","West Germany","39","0.00920598756519296","0.00627366891123267","0.0121383062191532"
"Daily","1995","lower secondary degree","East Germany","6","","",""
"Daily","1995","secondary school degree","West Germany","34","0.019343771135734","0.0131195837158049","0.0255679585556632"
"Daily","1995","secondary school degree","East Germany","12","","",""
"Daily","1995","college entrance qualification","West Germany","27","","",""
"Daily","1995","college entrance qualification","East Germany","4","","",""
"Daily","1995","Other degree","West Germany","7","","",""
"Daily","1995","Other degree","East Germany","","","",""
"Daily","1995","no degree/no degree yet","West Germany","6","","",""
"Daily","1995","no degree/no degree yet","East Germany","1","","",""
"Min 1x per week","1995","lower secondary degree","West Germany","264","0.0685263860254592","0.0607693023316557","0.0762834697192627"
"Min 1x per week","1995","lower secondary degree","East Germany","39","0.0275348066324223","0.0186498782479454","0.0364197350168991"
"Min 1x per week","1995","secondary school degree","West Germany","159","0.0787282467900802","0.0665576223519074","0.0908988712282531"
"Min 1x per week","1995","secondary school degree","East Germany","71","0.0359521747982818","0.0270788136018028","0.0448255359947608"
"Min 1x per week","1995","college entrance qualification","West Germany","126","0.0811908950536107","0.0668787231656675","0.0955030669415538"
"Min 1x per week","1995","college entrance qualification","East Germany","29","","",""
"Min 1x per week","1995","Other degree","West Germany","33","0.0323170702333857","0.0220606083560479","0.0425735321107235"
"Min 1x per week","1995","Other degree","East Germany","1","","",""
"Min 1x per week","1995","no degree/no degree yet","West Germany","26","","",""
"Min 1x per week","1995","no degree/no degree yet","East Germany","8","","",""
"Min 1x per month","1995","lower secondary degree","West Germany","234","0.0592532188965466","0.0520042434448356","0.0665021943482576"
"Min 1x per month","1995","lower secondary degree","East Germany","72","0.049078236235155","0.0373483783566345","0.0608080941136756"
"Min 1x per month","1995","secondary school degree","West Germany","117","0.0632542990566074","0.0522538713480317","0.0742547267651831"
"Min 1x per month","1995","secondary school degree","East Germany","95","0.0537198596462149","0.0429736926639411","0.0644660266284888"
"Min 1x per month","1995","college entrance qualification","West Germany","97","0.0749054783165993","0.0611115146052426","0.0886994420279559"
"Min 1x per month","1995","college entrance qualification","East Germany","49","0.0903763714544157","0.0653694218494729","0.115383321059358"
"Min 1x per month","1995","Other degree","West Germany","34","0.0230396986540963","0.0143382433328353","0.0317411539753573"
"Min 1x per month","1995","Other degree","East Germany","","","",""
"Min 1x per month","1995","no degree/no degree yet","West Germany","8","","",""
"Min 1x per month","1995","no degree/no degree yet","East Germany","5","","",""
"Rarely","1995","lower secondary degree","West Germany","351","0.0832805599764802","0.0747970744468733","0.0917640455060871"
"Rarely","1995","lower secondary degree","East Germany","59","0.0379493127559731","0.0275745824012056","0.0483240431107406"
"Rarely","1995","secondary school degree","West Germany","194","0.108364927801909","0.0943176672553461","0.122412188348472"
"Rarely","1995","secondary school degree","East Germany","144","0.0779937019572234","0.0652124617095253","0.0907749422049215"
"Rarely","1995","college entrance qualification","West Germany","166","0.130896385142399","0.113222222852904","0.148570547431894"
"Rarely","1995","college entrance qualification","East Germany","51","0.113303768604492","0.0856590603584687","0.140948476850515"
"Rarely","1995","Other degree","West Germany","54","0.0459808691128204","0.0338335016620594","0.0581282365635813"
"Rarely","1995","Other degree","East Germany","1","","",""
"Rarely","1995","no degree/no degree yet","West Germany","39","0.0636010753800021","0.0461935395496723","0.0810086112103318"
"Rarely","1995","no degree/no degree yet","East Germany","2","","",""
"Never","1995","lower secondary degree","West Germany","3187","0.779733847536321","0.767009621927268","0.792458073145374"
"Never","1995","lower secondary degree","East Germany","1127","0.881148622576955","0.863577375881622","0.898719869272288"
"Never","1995","secondary school degree","West Germany","1377","0.730308755215669","0.710252937638573","0.750364572792765"
"Never","1995","secondary school degree","East Germany","1369","0.823620275759291","0.805454074070657","0.841786477447924"
"Never","1995","college entrance qualification","West Germany","983","0.690491105926872","0.666266604639174","0.71471560721457"
"Never","1995","college entrance qualification","East Germany","372","0.735025775275523","0.696535102563051","0.773516447987994"
"Never","1995","Other degree","West Germany","1014","0.892482495859873","0.874516368261741","0.910448623458006"
"Never","1995","Other degree","East Germany","31","0.944976697166764","0.867177520934916","1.02277587339861"
"Never","1995","no degree/no degree yet","West Germany","676","0.852816751111571","0.827545213374676","0.878088288848466"
"Never","1995","no degree/no degree yet","East Germany","85","0.853534256550781","0.784579232796741","0.92248928030482"
"Daily","1996","lower secondary degree","West Germany","","","",""
"Daily","1996","lower secondary degree","East Germany","","","",""
"Daily","1996","secondary school degree","West Germany","","","",""
"Daily","1996","secondary school degree","East Germany","","","",""
"Daily","1996","college entrance qualification","West Germany","","","",""
"Daily","1996","college entrance qualification","East Germany","","","",""
"Daily","1996","Other degree","West Germany","","","",""
"Daily","1996","Other degree","East Germany","","","",""
"Daily","1996","no degree/no degree yet","West Germany","","","",""
"Daily","1996","no degree/no degree yet","East Germany","","","",""
"Min 1x per week","1996","lower secondary degree","West Germany","288","0.0738879051375265","0.0657783044231341","0.0819975058519189"
"Min 1x per week","1996","lower secondary degree","East Germany","54","0.0391298730407502","0.0284613611608383","0.0497983849206622"
"Min 1x per week","1996","secondary school degree","West Germany","178","0.0912673386396412","0.0782596931202499","0.104274984159033"
"Min 1x per week","1996","secondary school degree","East Germany","75","0.0400253522377752","0.0306991542050959","0.0493515502704545"
"Min 1x per week","1996","college entrance qualification","West Germany","171","0.122326557922523","0.105125959349186","0.13952715649586"
"Min 1x per week","1996","college entrance qualification","East Germany","37","0.0778978471776712","0.0548622929910332","0.100933401364309"
"Min 1x per week","1996","Other degree","West Germany","25","","",""
"Min 1x per week","1996","Other degree","East Germany","","","",""
"Min 1x per week","1996","no degree/no degree yet","West Germany","28","","",""
"Min 1x per week","1996","no degree/no degree yet","East Germany","2","","",""
"Min 1x per month","1996","lower secondary degree","West Germany","271","0.0708978016266438","0.0629411719513939","0.0788544313018938"
"Min 1x per month","1996","lower secondary degree","East Germany","75","0.0537729134589021","0.041362199912708","0.0661836270050961"
"Min 1x per month","1996","secondary school degree","West Germany","154","0.0937814981548169","0.0806141603774837","0.10694883593215"
"Min 1x per month","1996","secondary school degree","East Germany","118","0.0637243274164516","0.0521028412486913","0.0753458135842119"
"Min 1x per month","1996","college entrance qualification","West Germany","118","0.0933125024450353","0.0780433322477266","0.108581672642344"
"Min 1x per month","1996","college entrance qualification","East Germany","56","0.127540596717753","0.0988695693433808","0.156211624092125"
"Min 1x per month","1996","Other degree","West Germany","35","0.0287460651943874","0.0186824108959742","0.0388097194928006"
"Min 1x per month","1996","Other degree","East Germany","","","",""
"Min 1x per month","1996","no degree/no degree yet","West Germany","15","","",""
"Min 1x per month","1996","no degree/no degree yet","East Germany","5","","",""
"Rarely","1996","lower secondary degree","West Germany","545","0.140826762258619","0.130043156932113","0.151610367585126"
"Rarely","1996","lower secondary degree","East Germany","116","0.0791911218612381","0.0643338087273028","0.0940484349951734"
"Rarely","1996","secondary school degree","West Germany","316","0.163623252392307","0.146914407915559","0.180332096869056"
"Rarely","1996","secondary school degree","East Germany","237","0.125282398259929","0.109532196118759","0.1410326004011"
"Rarely","1996","college entrance qualification","West Germany","249","0.193454697950676","0.172718901192361","0.214190494708992"
"Rarely","1996","college entrance qualification","East Germany","87","0.179200562655019","0.146236963172234","0.212164162137804"
"Rarely","1996","Other degree","West Germany","97","0.0850270421532587","0.0682280674536565","0.101826016852861"
"Rarely","1996","Other degree","East Germany","","","",""
"Rarely","1996","no degree/no degree yet","West Germany","74","0.11775886656975","0.0941825296859979","0.141335203453502"
"Rarely","1996","no degree/no degree yet","East Germany","14","","",""
"Never","1996","lower secondary degree","West Germany","2893","0.71438753097721","0.700384033047263","0.728391028907158"
"Never","1996","lower secondary degree","East Germany","1024","0.82790609163911","0.807138288044873","0.848673895233346"
"Never","1996","secondary school degree","West Germany","1235","0.651327910813235","0.629803495284079","0.672852326342391"
"Never","1996","secondary school degree","East Germany","1267","0.770967922085844","0.7509751285631","0.790960715608587"
"Never","1996","college entrance qualification","West Germany","856","0.590906241681766","0.565096276448916","0.616716206914615"
"Never","1996","college entrance qualification","East Germany","340","0.615360993449557","0.573545419401884","0.65717656749723"
"Never","1996","Other degree","West Germany","902","0.863050030437948","0.842343894202969","0.883756166672926"
"Never","1996","Other degree","East Germany","36","1","1","1"
"Never","1996","no degree/no degree yet","West Germany","601","0.791219995913004","0.7614910886035","0.820948903222508"
"Never","1996","no degree/no degree yet","East Germany","84","0.787448191830787","0.709195940981664","0.86570044267991"
"Daily","1997","lower secondary degree","West Germany","","","",""
"Daily","1997","lower secondary degree","East Germany","","","",""
"Daily","1997","secondary school degree","West Germany","","","",""
"Daily","1997","secondary school degree","East Germany","","","",""
"Daily","1997","college entrance qualification","West Germany","","","",""
"Daily","1997","college entrance qualification","East Germany","","","",""
"Daily","1997","Other degree","West Germany","","","",""
"Daily","1997","Other degree","East Germany","","","",""
"Daily","1997","no degree/no degree yet","West Germany","","","",""
"Daily","1997","no degree/no degree yet","East Germany","","","",""
"Min 1x per week","1997","lower secondary degree","West Germany","281","0.0718378727386419","0.0637275381554138","0.07994820732187"
"Min 1x per week","1997","lower secondary degree","East Germany","56","0.0436243404819392","0.0321954386063086","0.0550532423575698"
"Min 1x per week","1997","secondary school degree","West Germany","194","0.102337590298559","0.088640516171494","0.116034664425624"
"Min 1x per week","1997","secondary school degree","East Germany","73","0.0460237315984387","0.0359133902500701","0.0561340729468072"
"Min 1x per week","1997","college entrance qualification","West Germany","159","0.110530574453336","0.0941236952250864","0.126937453681585"
"Min 1x per week","1997","college entrance qualification","East Germany","43","0.0913379271981979","0.0668344562634289","0.115841398132967"
"Min 1x per week","1997","Other degree","West Germany","30","0.0305295758371822","0.0197966733861719","0.0412624782881925"
"Min 1x per week","1997","Other degree","East Germany","","","",""
"Min 1x per week","1997","no degree/no degree yet","West Germany","33","0.0650528971948483","0.0467310054478582","0.0833747889418383"
"Min 1x per week","1997","no degree/no degree yet","East Germany","4","","",""
"Min 1x per month","1997","lower secondary degree","West Germany","271","0.0749266270719871","0.0666575641045829","0.0831956900393913"
"Min 1x per month","1997","lower secondary degree","East Germany","64","0.0454384030595738","0.0337853608760494","0.0570914452430982"
"Min 1x per month","1997","secondary school degree","West Germany","137","0.0765725284507513","0.0645556523778931","0.0885894045236094"
"Min 1x per month","1997","secondary school degree","East Germany","117","0.0686980366058243","0.0564934368718619","0.0809026363397867"
"Min 1x per month","1997","college entrance qualification","West Germany","139","0.117526460820129","0.100674985427635","0.134377936212623"
"Min 1x per month","1997","college entrance qualification","East Germany","58","0.127009299258952","0.0986873331202284","0.155331265397675"
"Min 1x per month","1997","Other degree","West Germany","23","","",""
"Min 1x per month","1997","Other degree","East Germany","","","",""
"Min 1x per month","1997","no degree/no degree yet","West Germany","19","","",""
"Min 1x per month","1997","no degree/no degree yet","East Germany","6","","",""
"Rarely","1997","lower secondary degree","West Germany","489","0.119243870241382","0.10906508418357","0.129422656299194"
"Rarely","1997","lower secondary degree","East Germany","84","0.057944031473015","0.0448712345000533","0.0710168284459767"
"Rarely","1997","secondary school degree","West Germany","281","0.156845202186281","0.140411214007055","0.173279190365507"
"Rarely","1997","secondary school degree","East Germany","198","0.107531913115842","0.0925843239465275","0.122479502285157"
"Rarely","1997","college entrance qualification","West Germany","250","0.17543320955171","0.155531605585255","0.195334813518166"
"Rarely","1997","college entrance qualification","East Germany","73","0.145190451260211","0.11522612339331","0.175154779127112"
"Rarely","1997","Other degree","West Germany","88","0.0751208753979676","0.0586766915595938","0.0915650592363413"
"Rarely","1997","Other degree","East Germany","3","","",""
"Rarely","1997","no degree/no degree yet","West Germany","57","0.105808756234388","0.0829570052826352","0.128660507186141"
"Rarely","1997","no degree/no degree yet","East Germany","9","","",""
"Never","1997","lower secondary degree","West Germany","2853","0.733991629947989","0.720113104623498","0.74787015527248"
"Never","1997","lower secondary degree","East Germany","1023","0.852993224985472","0.833179447762893","0.872807002208051"
"Never","1997","secondary school degree","West Germany","1269","0.664244679064409","0.642902970387743","0.685586387741074"
"Never","1997","secondary school degree","East Germany","1262","0.777746318679895","0.757685457041119","0.79780718031867"
"Never","1997","college entrance qualification","West Germany","855","0.596509755174825","0.570838650927007","0.622180859422643"
"Never","1997","college entrance qualification","East Germany","357","0.636462322282639","0.595549268731455","0.677375375833824"
"Never","1997","Other degree","West Germany","846","0.877267428384873","0.85679659920968","0.897738257560066"
"Never","1997","Other degree","East Germany","30","0.940748803943516","0.860196768440609","1.02130083944642"
"Never","1997","no degree/no degree yet","West Germany","587","0.796803888122251","0.766910379581437","0.826697396663064"
"Never","1997","no degree/no degree yet","East Germany","100","0.835603865203722","0.769012083996292","0.902195646411151"
"Daily","1998","lower secondary degree","West Germany","33","0.00731758946268825","0.00477870182011425","0.00985647710526225"
"Daily","1998","lower secondary degree","East Germany","8","","",""
"Daily","1998","secondary school degree","West Germany","24","","",""
"Daily","1998","secondary school degree","East Germany","9","","",""
"Daily","1998","college entrance qualification","West Germany","26","","",""
"Daily","1998","college entrance qualification","East Germany","4","","",""
"Daily","1998","Other degree","West Germany","5","","",""
"Daily","1998","Other degree","East Germany","","","",""
"Daily","1998","no degree/no degree yet","West Germany","4","","",""
"Daily","1998","no degree/no degree yet","East Germany","3","","",""
"Min 1x per week","1998","lower secondary degree","West Germany","307","0.0685564552905889","0.0610288516456482","0.0760840589355296"
"Min 1x per week","1998","lower secondary degree","East Germany","49","0.0324239724954981","0.0227244760723371","0.0421234689186592"
"Min 1x per week","1998","secondary school degree","West Germany","180","0.0800508849414912","0.0684581204670065","0.091643649415976"
"Min 1x per week","1998","secondary school degree","East Germany","85","0.0408809665759106","0.0316273392758619","0.0501345938759592"
"Min 1x per week","1998","college entrance qualification","West Germany","154","0.0939779940156712","0.0799535896642111","0.108002398367131"
"Min 1x per week","1998","college entrance qualification","East Germany","29","","",""
"Min 1x per week","1998","Other degree","West Germany","23","","",""
"Min 1x per week","1998","Other degree","East Germany","2","","",""
"Min 1x per week","1998","no degree/no degree yet","West Germany","29","","",""
"Min 1x per week","1998","no degree/no degree yet","East Germany","7","","",""
"Min 1x per month","1998","lower secondary degree","West Germany","300","0.0679952885479188","0.060496298753331","0.0754942783425066"
"Min 1x per month","1998","lower secondary degree","East Germany","70","0.0496382595705976","0.0377443051160707","0.0615322140251245"
"Min 1x per month","1998","secondary school degree","West Germany","166","0.0821873254197946","0.0704545302146787","0.0939201206249106"
"Min 1x per month","1998","secondary school degree","East Germany","104","0.0608335782421447","0.0496634507275117","0.0720037057567778"
"Min 1x per month","1998","college entrance qualification","West Germany","154","0.0956727914057407","0.081535735092787","0.109809847718694"
"Min 1x per month","1998","college entrance qualification","East Germany","56","0.114605933054242","0.0877883087636907","0.141423557344794"
"Min 1x per month","1998","Other degree","West Germany","34","0.0283900532926541","0.0178176675021747","0.0389624390831334"
"Min 1x per month","1998","Other degree","East Germany","1","","",""
"Min 1x per month","1998","no degree/no degree yet","West Germany","13","","",""
"Min 1x per month","1998","no degree/no degree yet","East Germany","4","","",""
"Rarely","1998","lower secondary degree","West Germany","432","0.104653390731176","0.0955348247140746","0.113771956748278"
"Rarely","1998","lower secondary degree","East Germany","79","0.0637752568043334","0.0503942222693538","0.0771562913393131"
"Rarely","1998","secondary school degree","West Germany","236","0.116969561630649","0.103240327568233","0.130698795693064"
"Rarely","1998","secondary school degree","East Germany","148","0.0683665721522698","0.0565726133764397","0.0801605309280998"
"Rarely","1998","college entrance qualification","West Germany","260","0.165308752716094","0.147455686298539","0.18316181913365"
"Rarely","1998","college entrance qualification","East Germany","70","0.14027584015911","0.11103973921551","0.169511941102709"
"Rarely","1998","Other degree","West Germany","48","0.0363629936917519","0.0244469942957584","0.0482789930877454"
"Rarely","1998","Other degree","East Germany","3","","",""
"Rarely","1998","no degree/no degree yet","West Germany","38","0.0747485022632418","0.0551117515868722","0.0943852529396115"
"Rarely","1998","no degree/no degree yet","East Germany","8","","",""
"Never","1998","lower secondary degree","West Germany","3257","0.751477275967627","0.738603816293313","0.764350735641942"
"Never","1998","lower secondary degree","East Germany","1075","0.846362104731141","0.826615119307245","0.866109090155038"
"Never","1998","secondary school degree","West Germany","1499","0.709835510579386","0.690447956026863","0.729223065131909"
"Never","1998","secondary school degree","East Germany","1413","0.825351829516205","0.807609250389612","0.843094408642799"
"Never","1998","college entrance qualification","West Germany","1069","0.630368933612749","0.607169167857949","0.65356869936755"
"Never","1998","college entrance qualification","East Germany","383","0.670970450219519","0.631413974027725","0.710526926411313"
"Never","1998","Other degree","West Germany","838","0.907822575024158","0.889408212141338","0.926236937906978"
"Never","1998","Other degree","East Germany","32","0.851380534356513","0.738282254763638","0.964478813949387"
"Never","1998","no degree/no degree yet","West Germany","605","0.839648146768248","0.812249813835518","0.867046479700979"
"Never","1998","no degree/no degree yet","East Germany","96","0.833557468634952","0.766351628116061","0.900763309153844"
"Daily","1999","lower secondary degree","West Germany","","","",""
"Daily","1999","lower secondary degree","East Germany","","","",""
"Daily","1999","secondary school degree","West Germany","","","",""
"Daily","1999","secondary school degree","East Germany","","","",""
"Daily","1999","college entrance qualification","West Germany","","","",""
"Daily","1999","college entrance qualification","East Germany","","","",""
"Daily","1999","Other degree","West Germany","","","",""
"Daily","1999","Other degree","East Germany","","","",""
"Daily","1999","no degree/no degree yet","West Germany","","","",""
"Daily","1999","no degree/no degree yet","East Germany","","","",""
"Min 1x per week","1999","lower secondary degree","West Germany","326","0.0742784242182377","0.0663817967684322","0.0821750516680432"
"Min 1x per week","1999","lower secondary degree","East Germany","58","0.0437313190303578","0.0323811816333977","0.0550814564273179"
"Min 1x per week","1999","secondary school degree","West Germany","213","0.0980190738131617","0.0853078984776918","0.110730249148632"
"Min 1x per week","1999","secondary school degree","East Germany","98","0.0478241145189171","0.0378089771898612","0.057839251847973"
"Min 1x per week","1999","college entrance qualification","West Germany","198","0.119492958439397","0.103903194470822","0.135082722407972"
"Min 1x per week","1999","college entrance qualification","East Germany","37","0.0817101448353671","0.0589618747017174","0.104458414969017"
"Min 1x per week","1999","Other degree","West Germany","29","","",""
"Min 1x per week","1999","Other degree","East Germany","1","","",""
"Min 1x per week","1999","no degree/no degree yet","West Germany","37","0.0786880352702582","0.0581308764958893","0.0992451940446271"
"Min 1x per week","1999","no degree/no degree yet","East Germany","7","","",""
"Min 1x per month","1999","lower secondary degree","West Germany","292","0.0708944720020042","0.0631657297608813","0.078623214243127"
"Min 1x per month","1999","lower secondary degree","East Germany","70","0.0520442506460272","0.0397161753962924","0.0643723258957621"
"Min 1x per month","1999","secondary school degree","West Germany","175","0.0766631175989406","0.065289331270438","0.0880369039274433"
"Min 1x per month","1999","secondary school degree","East Germany","120","0.0637503958474467","0.0522843911024832","0.0752164005924102"
"Min 1x per month","1999","college entrance qualification","West Germany","156","0.0972394696700804","0.0829994844445038","0.111479454895657"
"Min 1x per month","1999","college entrance qualification","East Germany","66","0.116569298645285","0.0899191994933793","0.14321939779719"
"Min 1x per month","1999","Other degree","West Germany","24","","",""
"Min 1x per month","1999","Other degree","East Germany","1","","",""
"Min 1x per month","1999","no degree/no degree yet","West Germany","19","","",""
"Min 1x per month","1999","no degree/no degree yet","East Germany","8","","",""
"Rarely","1999","lower secondary degree","West Germany","560","0.128463784076512","0.118387435337325","0.1385401328157"
"Rarely","1999","lower secondary degree","East Germany","94","0.0669856911327219","0.053110146533359","0.0808612357320848"
"Rarely","1999","secondary school degree","West Germany","336","0.161575030682258","0.145840602643192","0.177309458721323"
"Rarely","1999","secondary school degree","East Germany","226","0.119332727498382","0.104118126660625","0.134547328336139"
"Rarely","1999","college entrance qualification","West Germany","299","0.196105666491813","0.177022672149665","0.215188660833961"
"Rarely","1999","college entrance qualification","East Germany","108","0.231328260438675","0.196309134939564","0.266347385937786"
"Rarely","1999","Other degree","West Germany","85","0.101174452540257","0.0812954268929812","0.121053478187534"
"Rarely","1999","Other degree","East Germany","6","","",""
"Rarely","1999","no degree/no degree yet","West Germany","66","0.0996522895927685","0.076782921922889","0.122521657262648"
"Rarely","1999","no degree/no degree yet","East Germany","12","","",""
"Never","1999","lower secondary degree","West Germany","3058","0.726363319703246","0.712937703613509","0.739788935792982"
"Never","1999","lower secondary degree","East Germany","1025","0.837238739190893","0.816750008949043","0.857727469432743"
"Never","1999","secondary school degree","West Germany","1378","0.66374277790564","0.643546680812806","0.683938874998474"
"Never","1999","secondary school degree","East Germany","1300","0.769092762135255","0.749314734199849","0.78887079007066"
"Never","1999","college entrance qualification","West Germany","1010","0.58716190539871","0.563498851962442","0.610824958834978"
"Never","1999","college entrance qualification","East Germany","346","0.570392296080673","0.529282686776398","0.611501905384949"
"Never","1999","Other degree","West Germany","746","0.838010245252253","0.813722321178927","0.86229816932558"
"Never","1999","Other degree","East Germany","33","0.738269232522389","0.603716991117238","0.872821473927539"
"Never","1999","no degree/no degree yet","West Germany","537","0.792623970970283","0.761669865221565","0.823578076719002"
"Never","1999","no degree/no degree yet","East Germany","88","0.805633771645976","0.733310442995876","0.877957100296077"
"Daily","2000","lower secondary degree","West Germany","","","",""
"Daily","2000","lower secondary degree","East Germany","","","",""
"Daily","2000","secondary school degree","West Germany","","","",""
"Daily","2000","secondary school degree","East Germany","","","",""
"Daily","2000","college entrance qualification","West Germany","","","",""
"Daily","2000","college entrance qualification","East Germany","","","",""
"Daily","2000","Other degree","West Germany","","","",""
"Daily","2000","Other degree","East Germany","","","",""
"Daily","2000","no degree/no degree yet","West Germany","","","",""
"Daily","2000","no degree/no degree yet","East Germany","","","",""
"Min 1x per week","2000","lower secondary degree","West Germany","","","",""
