"pli0096_h","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Rarely","1986","middle vocational","Urban Area","263","0.0668296237678714","0.0589970850247419","0.0746621625110009","4"
"Rarely","1986","middle vocational","Rural Area","116","0.112640609469506","0.0935451032452762","0.131736115693736","4"
"Rarely","1986","vocational + Abi","Urban Area","26","","","","4"
"Rarely","1986","vocational + Abi","Rural Area","4","","","","4"
"Rarely","1986","higher vocational","Urban Area","47","0.0946588516342642","0.0677602849810526","0.121557418287476","4"
"Rarely","1986","higher vocational","Rural Area","10","","","","4"
"Rarely","1986","higher education","Urban Area","64","0.110587440127358","0.0859408166616296","0.135234063593086","4"
"Rarely","1986","higher education","Rural Area","13","","","","4"
"Daily","1987","in school","Urban Area","","","","","1"
"Daily","1987","in school","Rural Area","","","","","1"
"Daily","1987","inadequately","Urban Area","","","","","1"
"Daily","1987","inadequately","Rural Area","","","","","1"
"Daily","1987","general elemantary","Urban Area","","","","","1"
"Daily","1987","general elemantary","Rural Area","","","","","1"
"Daily","1987","middle vocational","Urban Area","","","","","1"
"Daily","1987","middle vocational","Rural Area","","","","","1"
"Daily","1987","vocational + Abi","Urban Area","","","","","1"
"Daily","1987","vocational + Abi","Rural Area","","","","","1"
"Daily","1987","higher vocational","Urban Area","","","","","1"
"Daily","1987","higher vocational","Rural Area","","","","","1"
"Daily","1987","higher education","Urban Area","","","","","1"
"Daily","1987","higher education","Rural Area","","","","","1"
"Min 1x per month","1987","in school","Urban Area","","","","","3"
"Min 1x per month","1987","in school","Rural Area","","","","","3"
"Min 1x per month","1987","inadequately","Urban Area","","","","","3"
"Min 1x per month","1987","inadequately","Rural Area","","","","","3"
"Min 1x per month","1987","general elemantary","Urban Area","","","","","3"
"Min 1x per month","1987","general elemantary","Rural Area","","","","","3"
"Min 1x per month","1987","middle vocational","Urban Area","","","","","3"
"Min 1x per month","1987","middle vocational","Rural Area","","","","","3"
"Min 1x per month","1987","vocational + Abi","Urban Area","","","","","3"
"Min 1x per month","1987","vocational + Abi","Rural Area","","","","","3"
"Min 1x per month","1987","higher vocational","Urban Area","","","","","3"
"Min 1x per month","1987","higher vocational","Rural Area","","","","","3"
"Min 1x per month","1987","higher education","Urban Area","","","","","3"
"Min 1x per month","1987","higher education","Rural Area","","","","","3"
"Min 1x per week","1987","in school","Urban Area","","","","","2"
"Min 1x per week","1987","in school","Rural Area","","","","","2"
"Min 1x per week","1987","inadequately","Urban Area","","","","","2"
"Min 1x per week","1987","inadequately","Rural Area","","","","","2"
"Min 1x per week","1987","general elemantary","Urban Area","","","","","2"
"Min 1x per week","1987","general elemantary","Rural Area","","","","","2"
"Min 1x per week","1987","middle vocational","Urban Area","","","","","2"
"Min 1x per week","1987","middle vocational","Rural Area","","","","","2"
"Min 1x per week","1987","vocational + Abi","Urban Area","","","","","2"
"Min 1x per week","1987","vocational + Abi","Rural Area","","","","","2"
"Min 1x per week","1987","higher vocational","Urban Area","","","","","2"
"Min 1x per week","1987","higher vocational","Rural Area","","","","","2"
"Min 1x per week","1987","higher education","Urban Area","","","","","2"
"Min 1x per week","1987","higher education","Rural Area","","","","","2"
"Never","1987","in school","Urban Area","","","","","5"
"Never","1987","in school","Rural Area","","","","","5"
"Never","1987","inadequately","Urban Area","","","","","5"
"Never","1987","inadequately","Rural Area","","","","","5"
"Never","1987","general elemantary","Urban Area","","","","","5"
"Never","1987","general elemantary","Rural Area","","","","","5"
"Never","1987","middle vocational","Urban Area","","","","","5"
"Never","1987","middle vocational","Rural Area","","","","","5"
"Never","1987","vocational + Abi","Urban Area","","","","","5"
"Never","1987","vocational + Abi","Rural Area","","","","","5"
"Never","1987","higher vocational","Urban Area","","","","","5"
"Never","1987","higher vocational","Rural Area","","","","","5"
"Never","1987","higher education","Urban Area","","","","","5"
"Never","1987","higher education","Rural Area","","","","","5"
"Rarely","1987","in school","Urban Area","","","","","4"
"Rarely","1987","in school","Rural Area","","","","","4"
"Rarely","1987","inadequately","Urban Area","","","","","4"
"Rarely","1987","inadequately","Rural Area","","","","","4"
"Rarely","1987","middle vocational","Urban Area","","","","","4"
"Rarely","1987","general elemantary","Urban Area","","","","","4"
"Rarely","1987","general elemantary","Rural Area","","","","","4"
"Rarely","1987","middle vocational","Rural Area","","","","","4"
"Rarely","1987","vocational + Abi","Urban Area","","","","","4"
"Rarely","1987","vocational + Abi","Rural Area","","","","","4"
"Rarely","1987","higher vocational","Urban Area","","","","","4"
"Rarely","1987","higher vocational","Rural Area","","","","","4"
"Rarely","1987","higher education","Urban Area","","","","","4"
"Rarely","1987","higher education","Rural Area","","","","","4"
"Daily","1988","in school","Urban Area","","","","","1"
"Daily","1988","in school","Rural Area","","","","","1"
"Daily","1988","inadequately","Urban Area","","","","","1"
"Daily","1988","inadequately","Rural Area","","","","","1"
"Daily","1988","general elemantary","Urban Area","","","","","1"
"Daily","1988","general elemantary","Rural Area","","","","","1"
"Daily","1988","middle vocational","Urban Area","","","","","1"
"Daily","1988","middle vocational","Rural Area","","","","","1"
"Daily","1988","vocational + Abi","Urban Area","","","","","1"
"Daily","1988","vocational + Abi","Rural Area","","","","","1"
"Daily","1988","higher vocational","Urban Area","","","","","1"
"Daily","1988","higher vocational","Rural Area","","","","","1"
"Daily","1988","higher education","Urban Area","","","","","1"
"Daily","1988","higher education","Rural Area","","","","","1"
"Min 1x per month","1988","in school","Urban Area","3","","","","3"
"Min 1x per month","1988","in school","Rural Area","","","","","3"
"Min 1x per month","1988","inadequately","Urban Area","5","","","","3"
"Min 1x per month","1988","inadequately","Rural Area","2","","","","3"
"Min 1x per month","1988","general elemantary","Urban Area","86","0.0468011058500121","0.0378017778323136","0.0558004338677105","3"
"Min 1x per month","1988","general elemantary","Rural Area","25","","","","3"
"Min 1x per month","1988","middle vocational","Urban Area","239","0.0648928329747901","0.0569350105796915","0.0728506553698888","3"
"Min 1x per month","1988","middle vocational","Rural Area","95","0.0965383394161665","0.0783339008743094","0.114742777958024","3"
"Min 1x per month","1988","vocational + Abi","Urban Area","11","","","","3"
"Min 1x per month","1988","vocational + Abi","Rural Area","2","","","","3"
"Min 1x per month","1988","higher vocational","Urban Area","36","0.0763996379921773","0.0512042035578952","0.101595072426459","3"
"Min 1x per month","1988","higher vocational","Rural Area","16","","","","3"
"Min 1x per month","1988","higher education","Urban Area","60","0.0969343569505904","0.0729588010953131","0.120909912805868","3"
"Min 1x per month","1988","higher education","Rural Area","17","","","","3"
"Min 1x per week","1988","in school","Urban Area","17","","","","2"
"Min 1x per week","1988","in school","Rural Area","2","","","","2"
"Min 1x per week","1988","inadequately","Urban Area","15","","","","2"
"Min 1x per week","1988","inadequately","Rural Area","2","","","","2"
"Min 1x per week","1988","general elemantary","Urban Area","119","0.0625550916051495","0.05223711666261","0.072873066547689","2"
"Min 1x per week","1988","general elemantary","Rural Area","39","0.0595181097173069","0.0404274090281163","0.0786088104064974","2"
"Min 1x per week","1988","middle vocational","Urban Area","318","0.0906290972444222","0.0813550450396544","0.0999031494491899","2"
"Min 1x per week","1988","middle vocational","Rural Area","97","0.0917364123095139","0.0739434056714462","0.109529418947582","2"
"Min 1x per week","1988","vocational + Abi","Urban Area","24","","","","2"
"Min 1x per week","1988","vocational + Abi","Rural Area","4","","","","2"
"Min 1x per week","1988","higher vocational","Urban Area","51","0.123055621314776","0.0918975256385792","0.154213716990972","2"
"Min 1x per week","1988","higher vocational","Rural Area","12","","","","2"
"Min 1x per week","1988","higher education","Urban Area","80","0.138535902603247","0.110541582873123","0.166530222333371","2"
"Min 1x per week","1988","higher education","Rural Area","19","","","","2"
"Never","1988","in school","Urban Area","98","0.741480880876246","0.667351221567505","0.815610540184988","5"
"Never","1988","higher vocational","Rural Area","64","0.590920850264473","0.498194206115419","0.683647494413527","5"
"Never","1988","higher education","Urban Area","376","0.645646512337164","0.606886320445135","0.684406704229192","5"
"Never","1988","higher education","Rural Area","60","0.517773413923621","0.424816424428805","0.610730403418438","5"
"Never","1988","in school","Rural Area","21","","","","5"
"Never","1988","inadequately","Urban Area","575","0.935938693776368","0.916427133507003","0.955450254045733","5"
"Never","1988","inadequately","Rural Area","83","0.889122117674492","0.825984315995044","0.952259919353941","5"
"Never","1988","general elemantary","Urban Area","1794","0.828401231281653","0.812336712861779","0.844465749701527","5"
"Never","1988","general elemantary","Rural Area","473","0.808398747868695","0.776642142461341","0.840155353276048","5"
"Never","1988","middle vocational","Urban Area","2794","0.754818679316667","0.740921387024318","0.768715971609016","5"
"Never","1988","vocational + Abi","Rural Area","28","","","","5"
"Never","1988","higher vocational","Urban Area","284","0.672494187116406","0.627981078244278","0.717007295988533","5"
"Never","1988","middle vocational","Rural Area","703","0.693984305961778","0.665577710417404","0.722390901506153","5"
"Never","1988","vocational + Abi","Urban Area","174","0.741800736650862","0.685485588865746","0.798115884435977","5"
"Rarely","1988","in school","Urban Area","16","","","","4"
"Rarely","1988","in school","Rural Area","3","","","","4"
"Rarely","1988","inadequately","Urban Area","10","","","","4"
"Rarely","1988","inadequately","Rural Area","8","","","","4"
"Rarely","1988","general elemantary","Urban Area","117","0.0622425712631851","0.051948687059078","0.0725364554672923","4"
"Rarely","1988","general elemantary","Rural Area","53","0.0881887679622941","0.0653074418044654","0.111070094120123","4"
"Rarely","1988","middle vocational","Urban Area","330","0.0896593904641209","0.080430169760073","0.0988886111681689","4"
"Rarely","1988","middle vocational","Rural Area","116","0.117740942312541","0.0978738490857578","0.137608035539325","4"
"Rarely","1988","vocational + Abi","Urban Area","23","","","","4"
"Rarely","1988","vocational + Abi","Rural Area","2","","","","4"
"Rarely","1988","higher vocational","Urban Area","56","0.128050553576641","0.0963570291555479","0.159744077997735","4"
"Rarely","1988","higher vocational","Rural Area","16","","","","4"
"Rarely","1988","higher education","Urban Area","69","0.118883228108999","0.0926563144442608","0.145110141773738","4"
"Rarely","1988","higher education","Rural Area","15","","","","4"
"Daily","1989","in school","Urban Area","","","","","1"
"Daily","1989","in school","Rural Area","","","","","1"
"Daily","1989","inadequately","Urban Area","","","","","1"
"Daily","1989","inadequately","Rural Area","","","","","1"
"Daily","1989","general elemantary","Urban Area","","","","","1"
"Daily","1989","general elemantary","Rural Area","","","","","1"
"Daily","1989","middle vocational","Urban Area","","","","","1"
"Daily","1989","middle vocational","Rural Area","","","","","1"
"Daily","1989","vocational + Abi","Urban Area","","","","","1"
"Daily","1989","vocational + Abi","Rural Area","","","","","1"
"Daily","1989","higher vocational","Urban Area","","","","","1"
"Daily","1989","higher vocational","Rural Area","","","","","1"
"Daily","1989","higher education","Urban Area","","","","","1"
"Daily","1989","higher education","Rural Area","","","","","1"
"Min 1x per month","1989","in school","Urban Area","","","","","3"
"Min 1x per month","1989","in school","Rural Area","","","","","3"
"Min 1x per month","1989","inadequately","Urban Area","","","","","3"
"Min 1x per month","1989","inadequately","Rural Area","","","","","3"
"Min 1x per month","1989","general elemantary","Urban Area","","","","","3"
"Min 1x per month","1989","general elemantary","Rural Area","","","","","3"
"Min 1x per month","1989","middle vocational","Urban Area","","","","","3"
"Min 1x per month","1989","middle vocational","Rural Area","","","","","3"
"Min 1x per month","1989","vocational + Abi","Urban Area","","","","","3"
"Min 1x per month","1989","vocational + Abi","Rural Area","","","","","3"
"Min 1x per month","1989","higher vocational","Urban Area","","","","","3"
"Min 1x per month","1989","higher vocational","Rural Area","","","","","3"
"Min 1x per month","1989","higher education","Urban Area","","","","","3"
"Min 1x per month","1989","higher education","Rural Area","","","","","3"
"Min 1x per week","1989","in school","Urban Area","","","","","2"
"Min 1x per week","1989","in school","Rural Area","","","","","2"
"Min 1x per week","1989","inadequately","Urban Area","","","","","2"
"Min 1x per week","1989","inadequately","Rural Area","","","","","2"
"Min 1x per week","1989","general elemantary","Urban Area","","","","","2"
"Min 1x per week","1989","general elemantary","Rural Area","","","","","2"
"Min 1x per week","1989","middle vocational","Urban Area","","","","","2"
"Min 1x per week","1989","middle vocational","Rural Area","","","","","2"
"Min 1x per week","1989","vocational + Abi","Urban Area","","","","","2"
"Min 1x per week","1989","vocational + Abi","Rural Area","","","","","2"
"Min 1x per week","1989","higher vocational","Urban Area","","","","","2"
"Min 1x per week","1989","higher vocational","Rural Area","","","","","2"
"Min 1x per week","1989","higher education","Urban Area","","","","","2"
"Min 1x per week","1989","higher education","Rural Area","","","","","2"
"Never","1989","in school","Urban Area","","","","","5"
"Never","1989","in school","Rural Area","","","","","5"
"Never","1989","inadequately","Urban Area","","","","","5"
"Never","1989","inadequately","Rural Area","","","","","5"
"Never","1989","general elemantary","Urban Area","","","","","5"
"Never","1989","general elemantary","Rural Area","","","","","5"
"Never","1989","middle vocational","Urban Area","","","","","5"
"Never","1989","middle vocational","Rural Area","","","","","5"
"Never","1989","vocational + Abi","Urban Area","","","","","5"
"Never","1989","vocational + Abi","Rural Area","","","","","5"
"Never","1989","higher vocational","Urban Area","","","","","5"
"Never","1989","higher vocational","Rural Area","","","","","5"
"Never","1989","higher education","Urban Area","","","","","5"
"Never","1989","higher education","Rural Area","","","","","5"
"Rarely","1989","in school","Urban Area","","","","","4"
"Rarely","1989","in school","Rural Area","","","","","4"
"Rarely","1989","inadequately","Urban Area","","","","","4"
"Rarely","1989","inadequately","Rural Area","","","","","4"
"Rarely","1989","general elemantary","Urban Area","","","","","4"
"Rarely","1989","general elemantary","Rural Area","","","","","4"
"Rarely","1989","middle vocational","Urban Area","","","","","4"
"Rarely","1989","middle vocational","Rural Area","","","","","4"
"Rarely","1989","vocational + Abi","Urban Area","","","","","4"
"Rarely","1989","vocational + Abi","Rural Area","","","","","4"
"Rarely","1989","higher vocational","Urban Area","","","","","4"
"Rarely","1989","higher vocational","Rural Area","","","","","4"
"Rarely","1989","higher education","Urban Area","","","","","4"
"Rarely","1989","higher education","Rural Area","","","","","4"
"Daily","1990","in school","Urban Area","","","","","1"
"Daily","1990","in school","Rural Area","","","","","1"
"Daily","1990","inadequately","Urban Area","1","","","","1"
"Daily","1990","inadequately","Rural Area","","","","","1"
"Daily","1990","general elemantary","Urban Area","17","","","","1"
"Daily","1990","general elemantary","Rural Area","1","","","","1"
"Daily","1990","middle vocational","Urban Area","42","0.0120812612246352","0.00884067953055421","0.0153218429187161","1"
"Daily","1990","middle vocational","Rural Area","11","","","","1"
"Daily","1990","vocational + Abi","Urban Area","4","","","","1"
"Daily","1990","vocational + Abi","Rural Area","2","","","","1"
"Daily","1990","higher vocational","Urban Area","11","","","","1"
"Daily","1990","higher vocational","Rural Area","1","","","","1"
"Daily","1990","higher education","Urban Area","2","","","","1"
"Daily","1990","higher education","Rural Area","2","","","","1"
"Min 1x per month","1990","in school","Urban Area","4","","","","3"
"Min 1x per month","1990","in school","Rural Area","5","","","","3"
"Min 1x per month","1990","inadequately","Urban Area","5","","","","3"
"Min 1x per month","1990","inadequately","Rural Area","1","","","","3"
"Min 1x per month","1990","general elemantary","Urban Area","77","0.0409051378271647","0.032421551865777","0.0493887237885524","3"
"Min 1x per month","1990","general elemantary","Rural Area","41","0.0544992530001103","0.0394239785805256","0.0695745274196951","3"
"Min 1x per month","1990","middle vocational","Urban Area","301","0.0744639153102955","0.0666768137834017","0.0822510168371892","3"
"Min 1x per month","1990","middle vocational","Rural Area","244","0.0835844961986093","0.0729421447651415","0.0942268476320771","3"
"Min 1x per month","1990","vocational + Abi","Urban Area","17","","","","3"
"Min 1x per month","1990","vocational + Abi","Rural Area","5","","","","3"
"Min 1x per month","1990","higher vocational","Urban Area","59","0.110596730806239","0.0827986913523067","0.13839477026017","3"
"Min 1x per month","1990","higher vocational","Rural Area","48","0.134928093291079","0.0946219869972439","0.175234199584913","3"
"Min 1x per month","1990","higher education","Urban Area","128","0.116927203078924","0.0968702172568184","0.13698418890103","3"
"Min 1x per month","1990","higher education","Rural Area","135","0.194999037259989","0.164953893023199","0.22504418149678","3"
"Min 1x per week","1990","in school","Urban Area","7","","","","2"
"Min 1x per week","1990","in school","Rural Area","7","","","","2"
"Min 1x per week","1990","inadequately","Urban Area","7","","","","2"
"Min 1x per week","1990","inadequately","Rural Area","1","","","","2"
"Min 1x per week","1990","general elemantary","Urban Area","95","0.0536436517718529","0.043993230557099","0.0632940729866067","2"
"Min 1x per week","1990","general elemantary","Rural Area","36","0.0415770564083308","0.0283200799910955","0.054834032825566","2"
"Min 1x per week","1990","middle vocational","Urban Area","295","0.0725693713968404","0.0648741056341173","0.0802646371595634","2"
"Min 1x per week","1990","middle vocational","Rural Area","163","0.0677900439387278","0.0581235642261406","0.077456523651315","2"
"Min 1x per week","1990","vocational + Abi","Urban Area","15","","","","2"
"Min 1x per week","1990","vocational + Abi","Rural Area","7","","","","2"
"Min 1x per week","1990","higher vocational","Urban Area","39","0.0861848000745133","0.0613112262201318","0.111058373928895","2"
"Min 1x per week","1990","higher vocational","Rural Area","32","0.0939865197142511","0.0595599569514792","0.128413082477023","2"
"Min 1x per week","1990","higher education","Urban Area","102","0.100651405834969","0.0818719248124529","0.119430886857486","2"
"Min 1x per week","1990","higher education","Rural Area","83","0.139500904109756","0.113227062340083","0.165774745879429","2"
"Never","1990","in school","Urban Area","119","0.782661338968142","0.714585348461703","0.850737329474582","5"
"Never","1990","in school","Rural Area","33","0.608817824481704","0.476176262502646","0.741459386460762","5"
"Never","1990","general elemantary","Urban Area","1746","0.816470104849178","0.799890151493855","0.833050058204501","5"
"Never","1990","general elemantary","Rural Area","719","0.814874081865502","0.78908013038422","0.840668033346783","5"
"Never","1990","higher vocational","Rural Area","154","0.599464062721356","0.541655007660301","0.657273117782412","5"
"Never","1990","higher education","Urban Area","586","0.600910195434172","0.570343412251937","0.631476978616406","5"
