"pli0096_h","year","pgcasmin","pgisced97","n","percent","lower_confidence","upper_confidence"
"Rarely","1991","(3a) lower tertiary education","higher education","","","",""
"Rarely","1991","(3b) higher tertiary education","in school","","","",""
"Rarely","1991","(3b) higher tertiary education","inadequately","","","",""
"Rarely","1991","(3b) higher tertiary education","general elemantary","","","",""
"Rarely","1991","(3b) higher tertiary education","middle vocational","","","",""
"Rarely","1991","(3b) higher tertiary education","vocational + Abi","","","",""
"Rarely","1991","(3b) higher tertiary education","higher vocational","","","",""
"Rarely","1991","(3b) higher tertiary education","higher education","","","",""
"Never","1991","(0) in school","in school","","","",""
"Never","1991","(0) in school","inadequately","","","",""
"Never","1991","(0) in school","general elemantary","","","",""
"Never","1991","(0) in school","middle vocational","","","",""
"Never","1991","(0) in school","vocational + Abi","","","",""
"Never","1991","(0) in school","higher vocational","","","",""
"Never","1991","(0) in school","higher education","","","",""
"Never","1991","(1a) inadequately completed","in school","","","",""
"Never","1991","(1a) inadequately completed","inadequately","","","",""
"Never","1991","(1a) inadequately completed","general elemantary","","","",""
"Never","1991","(1a) inadequately completed","middle vocational","","","",""
"Never","1991","(1a) inadequately completed","vocational + Abi","","","",""
"Never","1991","(1a) inadequately completed","higher vocational","","","",""
"Never","1991","(1a) inadequately completed","higher education","","","",""
"Never","1991","(1b) general elementary school","in school","","","",""
"Never","1991","(1b) general elementary school","inadequately","","","",""
"Never","1991","(1b) general elementary school","general elemantary","","","",""
"Never","1991","(1b) general elementary school","middle vocational","","","",""
"Never","1991","(1b) general elementary school","vocational + Abi","","","",""
"Never","1991","(1b) general elementary school","higher vocational","","","",""
"Never","1991","(1b) general elementary school","higher education","","","",""
"Never","1991","(1c) basic vocational qualification","in school","","","",""
"Never","1991","(1c) basic vocational qualification","inadequately","","","",""
"Never","1991","(1c) basic vocational qualification","general elemantary","","","",""
"Never","1991","(1c) basic vocational qualification","middle vocational","","","",""
"Never","1991","(1c) basic vocational qualification","vocational + Abi","","","",""
"Never","1991","(1c) basic vocational qualification","higher vocational","","","",""
"Never","1991","(1c) basic vocational qualification","higher education","","","",""
"Never","1991","(2b) intermediate general qualification","in school","","","",""
"Never","1991","(2b) intermediate general qualification","inadequately","","","",""
"Never","1991","(2b) intermediate general qualification","general elemantary","","","",""
"Never","1991","(2b) intermediate general qualification","middle vocational","","","",""
"Never","1991","(2b) intermediate general qualification","vocational + Abi","","","",""
"Never","1991","(2b) intermediate general qualification","higher vocational","","","",""
"Never","1991","(2b) intermediate general qualification","higher education","","","",""
"Never","1991","(2a) intermediate vocational","in school","","","",""
"Never","1991","(2a) intermediate vocational","inadequately","","","",""
"Never","1991","(2a) intermediate vocational","general elemantary","","","",""
"Never","1991","(2a) intermediate vocational","middle vocational","","","",""
"Never","1991","(2a) intermediate vocational","vocational + Abi","","","",""
"Never","1991","(2a) intermediate vocational","higher vocational","","","",""
"Never","1991","(2a) intermediate vocational","higher education","","","",""
"Never","1991","(2c_gen) general maturity certificate","in school","","","",""
"Never","1991","(2c_gen) general maturity certificate","inadequately","","","",""
"Never","1991","(2c_gen) general maturity certificate","general elemantary","","","",""
"Never","1991","(2c_gen) general maturity certificate","middle vocational","","","",""
"Never","1991","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Never","1991","(2c_gen) general maturity certificate","higher vocational","","","",""
"Never","1991","(2c_gen) general maturity certificate","higher education","","","",""
"Never","1991","(2c_voc) vocational maturity certificate","in school","","","",""
"Never","1991","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Never","1991","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Never","1991","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Never","1991","(2c_voc) vocational maturity certificate","vocational + Abi","","","",""
"Never","1991","(2c_voc) vocational maturity certificate","higher vocational","","","",""
"Never","1991","(2c_voc) vocational maturity certificate","higher education","","","",""
"Never","1991","(3a) lower tertiary education","in school","","","",""
"Never","1991","(3a) lower tertiary education","inadequately","","","",""
"Never","1991","(3a) lower tertiary education","general elemantary","","","",""
"Never","1991","(3a) lower tertiary education","middle vocational","","","",""
"Never","1991","(3a) lower tertiary education","vocational + Abi","","","",""
"Never","1991","(3a) lower tertiary education","higher vocational","","","",""
"Never","1991","(3a) lower tertiary education","higher education","","","",""
"Never","1991","(3b) higher tertiary education","in school","","","",""
"Never","1991","(3b) higher tertiary education","inadequately","","","",""
"Never","1991","(3b) higher tertiary education","general elemantary","","","",""
"Never","1991","(3b) higher tertiary education","middle vocational","","","",""
"Never","1991","(3b) higher tertiary education","vocational + Abi","","","",""
"Never","1991","(3b) higher tertiary education","higher vocational","","","",""
"Never","1991","(3b) higher tertiary education","higher education","","","",""
"Daily","1992","(0) in school","in school","","","",""
"Daily","1992","(0) in school","inadequately","","","",""
"Daily","1992","(0) in school","general elemantary","","","",""
"Daily","1992","(0) in school","middle vocational","","","",""
"Daily","1992","(0) in school","vocational + Abi","","","",""
"Daily","1992","(0) in school","higher vocational","","","",""
"Daily","1992","(0) in school","higher education","","","",""
"Daily","1992","(1a) inadequately completed","in school","","","",""
"Daily","1992","(1a) inadequately completed","inadequately","","","",""
"Daily","1992","(1a) inadequately completed","general elemantary","","","",""
"Daily","1992","(1a) inadequately completed","middle vocational","","","",""
"Daily","1992","(1a) inadequately completed","vocational + Abi","","","",""
"Daily","1992","(1a) inadequately completed","higher vocational","","","",""
"Daily","1992","(1a) inadequately completed","higher education","","","",""
"Daily","1992","(1b) general elementary school","in school","","","",""
"Daily","1992","(1b) general elementary school","inadequately","","","",""
"Daily","1992","(1b) general elementary school","general elemantary","","","",""
"Daily","1992","(1b) general elementary school","middle vocational","","","",""
"Daily","1992","(1b) general elementary school","vocational + Abi","","","",""
"Daily","1992","(1b) general elementary school","higher vocational","","","",""
"Daily","1992","(1b) general elementary school","higher education","","","",""
"Daily","1992","(1c) basic vocational qualification","in school","","","",""
"Daily","1992","(1c) basic vocational qualification","inadequately","","","",""
"Daily","1992","(1c) basic vocational qualification","general elemantary","","","",""
"Daily","1992","(1c) basic vocational qualification","middle vocational","","","",""
"Daily","1992","(1c) basic vocational qualification","vocational + Abi","","","",""
"Daily","1992","(1c) basic vocational qualification","higher vocational","","","",""
"Daily","1992","(1c) basic vocational qualification","higher education","","","",""
"Daily","1992","(2b) intermediate general qualification","in school","","","",""
"Daily","1992","(2b) intermediate general qualification","inadequately","","","",""
"Daily","1992","(2b) intermediate general qualification","general elemantary","","","",""
"Daily","1992","(2b) intermediate general qualification","middle vocational","","","",""
"Daily","1992","(2b) intermediate general qualification","vocational + Abi","","","",""
"Daily","1992","(2b) intermediate general qualification","higher vocational","","","",""
"Daily","1992","(2b) intermediate general qualification","higher education","","","",""
"Daily","1992","(2a) intermediate vocational","in school","","","",""
"Daily","1992","(2a) intermediate vocational","inadequately","","","",""
"Daily","1992","(2a) intermediate vocational","general elemantary","","","",""
"Daily","1992","(2a) intermediate vocational","middle vocational","","","",""
"Daily","1992","(2a) intermediate vocational","vocational + Abi","","","",""
"Daily","1992","(2a) intermediate vocational","higher vocational","","","",""
"Daily","1992","(2a) intermediate vocational","higher education","","","",""
"Daily","1992","(2c_gen) general maturity certificate","in school","","","",""
"Daily","1992","(2c_gen) general maturity certificate","inadequately","","","",""
"Daily","1992","(2c_gen) general maturity certificate","general elemantary","","","",""
"Daily","1992","(2c_gen) general maturity certificate","middle vocational","","","",""
"Daily","1992","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Daily","1992","(2c_gen) general maturity certificate","higher vocational","","","",""
"Daily","1992","(2c_gen) general maturity certificate","higher education","","","",""
"Daily","1992","(2c_voc) vocational maturity certificate","in school","","","",""
"Daily","1992","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Daily","1992","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Daily","1992","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Daily","1992","(2c_voc) vocational maturity certificate","vocational + Abi","","","",""
"Daily","1992","(2c_voc) vocational maturity certificate","higher vocational","","","",""
"Daily","1992","(2c_voc) vocational maturity certificate","higher education","","","",""
"Daily","1992","(3a) lower tertiary education","in school","","","",""
"Daily","1992","(3a) lower tertiary education","inadequately","","","",""
"Daily","1992","(3a) lower tertiary education","general elemantary","","","",""
"Daily","1992","(3a) lower tertiary education","middle vocational","","","",""
"Daily","1992","(3a) lower tertiary education","vocational + Abi","","","",""
"Daily","1992","(3a) lower tertiary education","higher vocational","","","",""
"Daily","1992","(3a) lower tertiary education","higher education","","","",""
"Daily","1992","(3b) higher tertiary education","in school","","","",""
"Daily","1992","(3b) higher tertiary education","inadequately","","","",""
"Daily","1992","(3b) higher tertiary education","general elemantary","","","",""
"Daily","1992","(3b) higher tertiary education","middle vocational","","","",""
"Daily","1992","(3b) higher tertiary education","vocational + Abi","","","",""
"Daily","1992","(3b) higher tertiary education","higher vocational","","","",""
"Daily","1992","(3b) higher tertiary education","higher education","","","",""
"Min 1x per week","1992","(0) in school","in school","15","","",""
"Min 1x per week","1992","(0) in school","inadequately","","","",""
"Min 1x per week","1992","(0) in school","general elemantary","","","",""
"Min 1x per week","1992","(0) in school","middle vocational","","","",""
"Min 1x per week","1992","(0) in school","vocational + Abi","","","",""
"Min 1x per week","1992","(0) in school","higher vocational","","","",""
"Min 1x per week","1992","(0) in school","higher education","","","",""
"Min 1x per week","1992","(1a) inadequately completed","in school","2","","",""
"Min 1x per week","1992","(1a) inadequately completed","inadequately","20","","",""
"Min 1x per week","1992","(1a) inadequately completed","general elemantary","","","",""
"Min 1x per week","1992","(1a) inadequately completed","middle vocational","2","","",""
"Min 1x per week","1992","(1a) inadequately completed","vocational + Abi","","","",""
"Min 1x per week","1992","(1a) inadequately completed","higher vocational","","","",""
"Min 1x per week","1992","(1a) inadequately completed","higher education","","","",""
"Min 1x per week","1992","(1b) general elementary school","in school","","","",""
"Min 1x per week","1992","(1b) general elementary school","inadequately","","","",""
"Min 1x per week","1992","(1b) general elementary school","general elemantary","62","0.0285619325010582","0.0216375713209168","0.0354862936811995"
"Min 1x per week","1992","(1b) general elementary school","middle vocational","","","",""
"Min 1x per week","1992","(1b) general elementary school","vocational + Abi","","","",""
"Min 1x per week","1992","(1b) general elementary school","higher vocational","","","",""
"Min 1x per week","1992","(1b) general elementary school","higher education","","","",""
"Min 1x per week","1992","(1c) basic vocational qualification","in school","","","",""
"Min 1x per week","1992","(1c) basic vocational qualification","inadequately","","","",""
"Min 1x per week","1992","(1c) basic vocational qualification","general elemantary","","","",""
"Min 1x per week","1992","(1c) basic vocational qualification","middle vocational","233","0.0617491567992889","0.0542103650438696","0.0692879485547082"
"Min 1x per week","1992","(1c) basic vocational qualification","vocational + Abi","","","",""
"Min 1x per week","1992","(1c) basic vocational qualification","higher vocational","29","","",""
"Min 1x per week","1992","(1c) basic vocational qualification","higher education","","","",""
"Min 1x per week","1992","(2b) intermediate general qualification","in school","","","",""
"Min 1x per week","1992","(2b) intermediate general qualification","inadequately","","","",""
"Min 1x per week","1992","(2b) intermediate general qualification","general elemantary","47","0.111948973792691","0.0854042954922692","0.138493652093113"
"Min 1x per week","1992","(2b) intermediate general qualification","middle vocational","","","",""
"Min 1x per week","1992","(2b) intermediate general qualification","vocational + Abi","","","",""
"Min 1x per week","1992","(2b) intermediate general qualification","higher vocational","","","",""
"Min 1x per week","1992","(2b) intermediate general qualification","higher education","","","",""
"Min 1x per week","1992","(2a) intermediate vocational","in school","","","",""
"Min 1x per week","1992","(2a) intermediate vocational","inadequately","","","",""
"Min 1x per week","1992","(2a) intermediate vocational","general elemantary","","","",""
"Min 1x per week","1992","(2a) intermediate vocational","middle vocational","146","0.0761549264722435","0.0651435494720742","0.0871663034724128"
"Min 1x per week","1992","(2a) intermediate vocational","vocational + Abi","","","",""
"Min 1x per week","1992","(2a) intermediate vocational","higher vocational","27","","",""
"Min 1x per week","1992","(2a) intermediate vocational","higher education","","","",""
"Min 1x per week","1992","(2c_gen) general maturity certificate","in school","","","",""
"Min 1x per week","1992","(2c_gen) general maturity certificate","inadequately","","","",""
"Min 1x per week","1992","(2c_gen) general maturity certificate","general elemantary","","","",""
"Min 1x per week","1992","(2c_gen) general maturity certificate","middle vocational","28","","",""
"Min 1x per week","1992","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Min 1x per week","1992","(2c_gen) general maturity certificate","higher vocational","","","",""
"Min 1x per week","1992","(2c_gen) general maturity certificate","higher education","","","",""
"Min 1x per week","1992","(2c_voc) vocational maturity certificate","in school","","","",""
"Min 1x per week","1992","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Min 1x per week","1992","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Min 1x per week","1992","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Min 1x per week","1992","(2c_voc) vocational maturity certificate","vocational + Abi","23","","",""
"Min 1x per week","1992","(2c_voc) vocational maturity certificate","higher vocational","12","","",""
"Min 1x per week","1992","(2c_voc) vocational maturity certificate","higher education","","","",""
"Min 1x per week","1992","(3a) lower tertiary education","in school","","","",""
"Min 1x per week","1992","(3a) lower tertiary education","inadequately","","","",""
"Min 1x per week","1992","(3a) lower tertiary education","general elemantary","","","",""
"Min 1x per week","1992","(3a) lower tertiary education","middle vocational","","","",""
"Min 1x per week","1992","(3a) lower tertiary education","vocational + Abi","","","",""
"Min 1x per week","1992","(3a) lower tertiary education","higher vocational","","","",""
"Min 1x per week","1992","(3a) lower tertiary education","higher education","55","0.0642047353928589","0.0478604788064707","0.0805489919792471"
"Min 1x per week","1992","(3b) higher tertiary education","in school","","","",""
"Min 1x per week","1992","(3b) higher tertiary education","inadequately","","","",""
"Min 1x per week","1992","(3b) higher tertiary education","general elemantary","","","",""
"Min 1x per week","1992","(3b) higher tertiary education","middle vocational","","","",""
"Min 1x per week","1992","(3b) higher tertiary education","vocational + Abi","","","",""
"Min 1x per week","1992","(3b) higher tertiary education","higher vocational","","","",""
"Min 1x per week","1992","(3b) higher tertiary education","higher education","70","0.0948588234905171","0.0743347180072592","0.115382928973775"
"Min 1x per month","1992","(0) in school","in school","5","","",""
"Min 1x per month","1992","(0) in school","inadequately","","","",""
"Min 1x per month","1992","(0) in school","general elemantary","","","",""
"Min 1x per month","1992","(0) in school","middle vocational","","","",""
"Min 1x per month","1992","(0) in school","vocational + Abi","","","",""
"Min 1x per month","1992","(0) in school","higher vocational","","","",""
"Min 1x per month","1992","(0) in school","higher education","","","",""
"Min 1x per month","1992","(1a) inadequately completed","in school","1","","",""
"Min 1x per month","1992","(1a) inadequately completed","inadequately","7","","",""
"Min 1x per month","1992","(1a) inadequately completed","general elemantary","","","",""
"Min 1x per month","1992","(1a) inadequately completed","middle vocational","1","","",""
"Min 1x per month","1992","(1a) inadequately completed","vocational + Abi","","","",""
"Min 1x per month","1992","(1a) inadequately completed","higher vocational","","","",""
"Min 1x per month","1992","(1a) inadequately completed","higher education","","","",""
"Min 1x per month","1992","(1b) general elementary school","in school","","","",""
"Min 1x per month","1992","(1b) general elementary school","inadequately","1","","",""
"Min 1x per month","1992","(1b) general elementary school","general elemantary","82","0.0434916822366143","0.0350130492133025","0.0519703152599261"
"Min 1x per month","1992","(1b) general elementary school","middle vocational","","","",""
"Min 1x per month","1992","(1b) general elementary school","vocational + Abi","","","",""
"Min 1x per month","1992","(1b) general elementary school","higher vocational","","","",""
"Min 1x per month","1992","(1b) general elementary school","higher education","","","",""
"Min 1x per month","1992","(1c) basic vocational qualification","in school","","","",""
"Min 1x per month","1992","(1c) basic vocational qualification","inadequately","","","",""
"Min 1x per month","1992","(1c) basic vocational qualification","general elemantary","","","",""
"Min 1x per month","1992","(1c) basic vocational qualification","middle vocational","236","0.065504929429775","0.0577558118893913","0.0732540469701586"
"Min 1x per month","1992","(1c) basic vocational qualification","vocational + Abi","","","",""
"Min 1x per month","1992","(1c) basic vocational qualification","higher vocational","32","0.081162838558458","0.0506648903724791","0.111660786744437"
"Min 1x per month","1992","(1c) basic vocational qualification","higher education","","","",""
"Min 1x per month","1992","(2b) intermediate general qualification","in school","","","",""
"Min 1x per month","1992","(2b) intermediate general qualification","inadequately","","","",""
"Min 1x per month","1992","(2b) intermediate general qualification","general elemantary","23","","",""
"Min 1x per month","1992","(2b) intermediate general qualification","middle vocational","","","",""
"Min 1x per month","1992","(2b) intermediate general qualification","vocational + Abi","","","",""
"Min 1x per month","1992","(2b) intermediate general qualification","higher vocational","","","",""
"Min 1x per month","1992","(2b) intermediate general qualification","higher education","","","",""
"Min 1x per month","1992","(2a) intermediate vocational","in school","","","",""
"Min 1x per month","1992","(2a) intermediate vocational","inadequately","","","",""
"Min 1x per month","1992","(2a) intermediate vocational","general elemantary","","","",""
"Min 1x per month","1992","(2a) intermediate vocational","middle vocational","128","0.0608391086013831","0.0509158461540988","0.0707623710486674"
"Min 1x per month","1992","(2a) intermediate vocational","vocational + Abi","","","",""
"Min 1x per month","1992","(2a) intermediate vocational","higher vocational","28","","",""
"Min 1x per month","1992","(2a) intermediate vocational","higher education","","","",""
"Min 1x per month","1992","(2c_gen) general maturity certificate","in school","","","",""
"Min 1x per month","1992","(2c_gen) general maturity certificate","inadequately","","","",""
"Min 1x per month","1992","(2c_gen) general maturity certificate","general elemantary","","","",""
"Min 1x per month","1992","(2c_gen) general maturity certificate","middle vocational","23","","",""
"Min 1x per month","1992","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Min 1x per month","1992","(2c_gen) general maturity certificate","higher vocational","","","",""
"Min 1x per month","1992","(2c_gen) general maturity certificate","higher education","","","",""
"Min 1x per month","1992","(2c_voc) vocational maturity certificate","in school","","","",""
"Min 1x per month","1992","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Min 1x per month","1992","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Min 1x per month","1992","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Min 1x per month","1992","(2c_voc) vocational maturity certificate","vocational + Abi","22","","",""
"Min 1x per month","1992","(2c_voc) vocational maturity certificate","higher vocational","15","","",""
"Min 1x per month","1992","(2c_voc) vocational maturity certificate","higher education","","","",""
"Min 1x per month","1992","(3a) lower tertiary education","in school","","","",""
"Min 1x per month","1992","(3a) lower tertiary education","inadequately","","","",""
"Min 1x per month","1992","(3a) lower tertiary education","general elemantary","","","",""
"Min 1x per month","1992","(3a) lower tertiary education","middle vocational","","","",""
"Min 1x per month","1992","(3a) lower tertiary education","vocational + Abi","","","",""
"Min 1x per month","1992","(3a) lower tertiary education","higher vocational","","","",""
"Min 1x per month","1992","(3a) lower tertiary education","higher education","83","0.0846498679114581","0.0660890125501725","0.103210723272744"
"Min 1x per month","1992","(3b) higher tertiary education","in school","","","",""
"Min 1x per month","1992","(3b) higher tertiary education","inadequately","","","",""
"Min 1x per month","1992","(3b) higher tertiary education","general elemantary","","","",""
"Min 1x per month","1992","(3b) higher tertiary education","middle vocational","","","",""
"Min 1x per month","1992","(3b) higher tertiary education","vocational + Abi","","","",""
"Min 1x per month","1992","(3b) higher tertiary education","higher vocational","","","",""
"Min 1x per month","1992","(3b) higher tertiary education","higher education","90","0.117907864451768","0.095318939020138","0.140496789883397"
"Rarely","1992","(0) in school","in school","12","","",""
"Rarely","1992","(0) in school","inadequately","","","",""
"Rarely","1992","(0) in school","general elemantary","","","",""
"Rarely","1992","(0) in school","middle vocational","","","",""
"Rarely","1992","(0) in school","vocational + Abi","","","",""
"Rarely","1992","(0) in school","higher vocational","","","",""
"Rarely","1992","(0) in school","higher education","","","",""
"Rarely","1992","(1a) inadequately completed","in school","4","","",""
"Rarely","1992","(1a) inadequately completed","inadequately","15","","",""
"Rarely","1992","(1a) inadequately completed","general elemantary","","","",""
"Rarely","1992","(1a) inadequately completed","middle vocational","4","","",""
"Rarely","1992","(1a) inadequately completed","vocational + Abi","","","",""
"Rarely","1992","(1a) inadequately completed","higher vocational","","","",""
"Rarely","1992","(1a) inadequately completed","higher education","","","",""
"Rarely","1992","(1b) general elementary school","in school","","","",""
"Rarely","1992","(1b) general elementary school","inadequately","1","","",""
"Rarely","1992","(1b) general elementary school","general elemantary","146","0.0738865686955411","0.0630124717581121","0.08476066563297"
"Rarely","1992","(1b) general elementary school","middle vocational","","","",""
"Rarely","1992","(1b) general elementary school","vocational + Abi","","","",""
"Rarely","1992","(1b) general elementary school","higher vocational","","","",""
"Rarely","1992","(1b) general elementary school","higher education","","","",""
"Rarely","1992","(1c) basic vocational qualification","in school","","","",""
"Rarely","1992","(1c) basic vocational qualification","inadequately","","","",""
"Rarely","1992","(1c) basic vocational qualification","general elemantary","","","",""
"Rarely","1992","(1c) basic vocational qualification","middle vocational","420","0.106672478714666","0.0970039965656327","0.116340960863699"
"Rarely","1992","(1c) basic vocational qualification","vocational + Abi","","","",""
"Rarely","1992","(1c) basic vocational qualification","higher vocational","42","0.131974137026386","0.09417486108803","0.169773412964742"
"Rarely","1992","(1c) basic vocational qualification","higher education","","","",""
"Rarely","1992","(2b) intermediate general qualification","in school","","","",""
"Rarely","1992","(2b) intermediate general qualification","inadequately","","","",""
"Rarely","1992","(2b) intermediate general qualification","general elemantary","56","0.0892771448694073","0.0652715920354899","0.113282697703325"
"Rarely","1992","(2b) intermediate general qualification","middle vocational","","","",""
"Rarely","1992","(2b) intermediate general qualification","vocational + Abi","","","",""
"Rarely","1992","(2b) intermediate general qualification","higher vocational","","","",""
"Rarely","1992","(2b) intermediate general qualification","higher education","","","",""
"Rarely","1992","(2a) intermediate vocational","in school","","","",""
"Rarely","1992","(2a) intermediate vocational","inadequately","","","",""
"Rarely","1992","(2a) intermediate vocational","general elemantary","","","",""
"Rarely","1992","(2a) intermediate vocational","middle vocational","229","0.106791002441369","0.0939695586435103","0.119612446239228"
"Rarely","1992","(2a) intermediate vocational","vocational + Abi","","","",""
"Rarely","1992","(2a) intermediate vocational","higher vocational","49","0.142311594756055","0.10360715063045","0.18101603888166"
"Rarely","1992","(2a) intermediate vocational","higher education","","","",""
"Rarely","1992","(2c_gen) general maturity certificate","in school","","","",""
"Rarely","1992","(2c_gen) general maturity certificate","inadequately","","","",""
"Rarely","1992","(2c_gen) general maturity certificate","general elemantary","","","",""
"Rarely","1992","(2c_gen) general maturity certificate","middle vocational","64","0.176304421896516","0.13803952275575","0.214569321037282"
"Rarely","1992","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Rarely","1992","(2c_gen) general maturity certificate","higher vocational","","","",""
"Rarely","1992","(2c_gen) general maturity certificate","higher education","","","",""
"Rarely","1992","(2c_voc) vocational maturity certificate","in school","","","",""
"Rarely","1992","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Rarely","1992","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Rarely","1992","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Rarely","1992","(2c_voc) vocational maturity certificate","vocational + Abi","44","0.104893277168744","0.0742458716086107","0.135540682728878"
"Rarely","1992","(2c_voc) vocational maturity certificate","higher vocational","17","","",""
"Rarely","1992","(2c_voc) vocational maturity certificate","higher education","","","",""
"Rarely","1992","(3a) lower tertiary education","in school","","","",""
"Rarely","1992","(3a) lower tertiary education","inadequately","","","",""
"Rarely","1992","(3a) lower tertiary education","general elemantary","","","",""
"Rarely","1992","(3a) lower tertiary education","middle vocational","","","",""
"Rarely","1992","(3a) lower tertiary education","vocational + Abi","","","",""
"Rarely","1992","(3a) lower tertiary education","higher vocational","","","",""
"Rarely","1992","(3a) lower tertiary education","higher education","122","0.148417858330686","0.12471244278685","0.172123273874522"
"Rarely","1992","(3b) higher tertiary education","in school","","","",""
"Rarely","1992","(3b) higher tertiary education","inadequately","","","",""
"Rarely","1992","(3b) higher tertiary education","general elemantary","","","",""
"Rarely","1992","(3b) higher tertiary education","middle vocational","","","",""
"Rarely","1992","(3b) higher tertiary education","vocational + Abi","","","",""
"Rarely","1992","(3b) higher tertiary education","higher vocational","","","",""
"Rarely","1992","(3b) higher tertiary education","higher education","123","0.155560621774704","0.130174212123943","0.180947031425464"
"Never","1992","(0) in school","in school","109","0.7633700530815","0.6932179093046","0.8335221968584"
"Never","1992","(0) in school","inadequately","","","",""
"Never","1992","(0) in school","general elemantary","","","",""
"Never","1992","(0) in school","middle vocational","3","","",""
"Never","1992","(0) in school","vocational + Abi","","","",""
"Never","1992","(0) in school","higher vocational","","","",""
"Never","1992","(0) in school","higher education","","","",""
"Never","1992","(1a) inadequately completed","in school","36","0.863520110385533","0.760911354325295","0.966128866445771"
"Never","1992","(1a) inadequately completed","inadequately","561","0.928508797255933","0.907944742662611","0.949072851849254"
"Never","1992","(1a) inadequately completed","general elemantary","","","",""
"Never","1992","(1a) inadequately completed","middle vocational","68","0.950905232308243","0.902005815168573","0.999804649447912"
"Never","1992","(1a) inadequately completed","vocational + Abi","","","",""
"Never","1992","(1a) inadequately completed","higher vocational","4","","",""
"Never","1992","(1a) inadequately completed","higher education","","","",""
"Never","1992","(1b) general elementary school","in school","","","",""
"Never","1992","(1b) general elementary school","inadequately","23","","",""
"Never","1992","(1b) general elementary school","general elemantary","1933","0.854059816566787","0.839383740705417","0.868735892428156"
"Never","1992","(1b) general elementary school","middle vocational","","","",""
"Never","1992","(1b) general elementary school","vocational + Abi","","","",""
"Never","1992","(1b) general elementary school","higher vocational","","","",""
"Never","1992","(1b) general elementary school","higher education","","","",""
"Never","1992","(1c) basic vocational qualification","in school","","","",""
"Never","1992","(1c) basic vocational qualification","inadequately","","","",""
"Never","1992","(1c) basic vocational qualification","general elemantary","","","",""
"Never","1992","(1c) basic vocational qualification","middle vocational","3027","0.76607343505627","0.75281471129004","0.779332158822501"
"Never","1992","(1c) basic vocational qualification","vocational + Abi","","","",""
"Never","1992","(1c) basic vocational qualification","higher vocational","205","0.678717101439818","0.626566306420408","0.730867896459229"
"Never","1992","(1c) basic vocational qualification","higher education","","","",""
"Never","1992","(2b) intermediate general qualification","in school","","","",""
"Never","1992","(2b) intermediate general qualification","inadequately","","","",""
"Never","1992","(2b) intermediate general qualification","general elemantary","416","0.756088600043537","0.719935058858588","0.792242141228485"
"Never","1992","(2b) intermediate general qualification","middle vocational","","","",""
"Never","1992","(2b) intermediate general qualification","vocational + Abi","","","",""
"Never","1992","(2b) intermediate general qualification","higher vocational","","","",""
"Never","1992","(2b) intermediate general qualification","higher education","","","",""
"Never","1992","(2a) intermediate vocational","in school","","","",""
"Never","1992","(2a) intermediate vocational","inadequately","","","",""
"Never","1992","(2a) intermediate vocational","general elemantary","","","",""
"Never","1992","(2a) intermediate vocational","middle vocational","1726","0.756214962485004","0.738390386264317","0.774039538705692"
"Never","1992","(2a) intermediate vocational","vocational + Abi","","","",""
"Never","1992","(2a) intermediate vocational","higher vocational","209","0.692037885252139","0.640894496134298","0.743181274369979"
"Never","1992","(2a) intermediate vocational","higher education","","","",""
"Never","1992","(2c_gen) general maturity certificate","in school","","","",""
"Never","1992","(2c_gen) general maturity certificate","inadequately","","","",""
"Never","1992","(2c_gen) general maturity certificate","general elemantary","","","",""
"Never","1992","(2c_gen) general maturity certificate","middle vocational","266","0.66425539832134","0.616835822071581","0.711674974571099"
"Never","1992","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Never","1992","(2c_gen) general maturity certificate","higher vocational","","","",""
"Never","1992","(2c_gen) general maturity certificate","higher education","","","",""
"Never","1992","(2c_voc) vocational maturity certificate","in school","","","",""
"Never","1992","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Never","1992","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Never","1992","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Never","1992","(2c_voc) vocational maturity certificate","vocational + Abi","295","0.774593367149441","0.732800447546408","0.816386286752473"
"Never","1992","(2c_voc) vocational maturity certificate","higher vocational","89","0.685472078436704","0.606559404845923","0.764384752027484"
