"pli0096_h","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence","value"
"Rarely","1986","vocational + Abi","Female","11","","","","4"
"Rarely","1986","higher vocational","Male","32","0.0960156668218795","0.0640836964369695","0.12794763720679","4"
"Rarely","1986","higher vocational","Female","25","","","","4"
"Rarely","1986","higher education","Male","60","0.127307367412353","0.0980621239104805","0.156552610914225","4"
"Rarely","1986","higher education","Female","17","","","","4"
"Daily","1987","in school","Male","","","","","1"
"Daily","1987","in school","Female","","","","","1"
"Daily","1987","inadequately","Male","","","","","1"
"Daily","1987","inadequately","Female","","","","","1"
"Daily","1987","general elemantary","Male","","","","","1"
"Daily","1987","general elemantary","Female","","","","","1"
"Daily","1987","middle vocational","Male","","","","","1"
"Daily","1987","middle vocational","Female","","","","","1"
"Daily","1987","vocational + Abi","Male","","","","","1"
"Daily","1987","vocational + Abi","Female","","","","","1"
"Daily","1987","higher vocational","Male","","","","","1"
"Daily","1987","higher vocational","Female","","","","","1"
"Daily","1987","higher education","Male","","","","","1"
"Daily","1987","higher education","Female","","","","","1"
"Min 1x per month","1987","in school","Male","","","","","3"
"Min 1x per month","1987","in school","Female","","","","","3"
"Min 1x per month","1987","inadequately","Male","","","","","3"
"Min 1x per month","1987","inadequately","Female","","","","","3"
"Min 1x per month","1987","general elemantary","Male","","","","","3"
"Min 1x per month","1987","general elemantary","Female","","","","","3"
"Min 1x per month","1987","middle vocational","Male","","","","","3"
"Min 1x per month","1987","middle vocational","Female","","","","","3"
"Min 1x per month","1987","vocational + Abi","Male","","","","","3"
"Min 1x per month","1987","vocational + Abi","Female","","","","","3"
"Min 1x per month","1987","higher vocational","Male","","","","","3"
"Min 1x per month","1987","higher vocational","Female","","","","","3"
"Min 1x per month","1987","higher education","Male","","","","","3"
"Min 1x per month","1987","higher education","Female","","","","","3"
"Min 1x per week","1987","in school","Male","","","","","2"
"Min 1x per week","1987","in school","Female","","","","","2"
"Min 1x per week","1987","inadequately","Male","","","","","2"
"Min 1x per week","1987","inadequately","Female","","","","","2"
"Min 1x per week","1987","general elemantary","Male","","","","","2"
"Min 1x per week","1987","general elemantary","Female","","","","","2"
"Min 1x per week","1987","middle vocational","Male","","","","","2"
"Min 1x per week","1987","middle vocational","Female","","","","","2"
"Min 1x per week","1987","vocational + Abi","Male","","","","","2"
"Min 1x per week","1987","vocational + Abi","Female","","","","","2"
"Min 1x per week","1987","higher vocational","Male","","","","","2"
"Min 1x per week","1987","higher vocational","Female","","","","","2"
"Min 1x per week","1987","higher education","Male","","","","","2"
"Min 1x per week","1987","higher education","Female","","","","","2"
"Never","1987","in school","Male","","","","","5"
"Never","1987","in school","Female","","","","","5"
"Never","1987","inadequately","Male","","","","","5"
"Never","1987","inadequately","Female","","","","","5"
"Never","1987","general elemantary","Male","","","","","5"
"Never","1987","general elemantary","Female","","","","","5"
"Never","1987","middle vocational","Male","","","","","5"
"Never","1987","middle vocational","Female","","","","","5"
"Never","1987","vocational + Abi","Male","","","","","5"
"Never","1987","vocational + Abi","Female","","","","","5"
"Never","1987","higher vocational","Male","","","","","5"
"Never","1987","higher vocational","Female","","","","","5"
"Never","1987","higher education","Male","","","","","5"
"Never","1987","higher education","Female","","","","","5"
"Rarely","1987","in school","Male","","","","","4"
"Rarely","1987","in school","Female","","","","","4"
"Rarely","1987","inadequately","Male","","","","","4"
"Rarely","1987","inadequately","Female","","","","","4"
"Rarely","1987","middle vocational","Male","","","","","4"
"Rarely","1987","general elemantary","Male","","","","","4"
"Rarely","1987","general elemantary","Female","","","","","4"
"Rarely","1987","middle vocational","Female","","","","","4"
"Rarely","1987","vocational + Abi","Male","","","","","4"
"Rarely","1987","vocational + Abi","Female","","","","","4"
"Rarely","1987","higher vocational","Male","","","","","4"
"Rarely","1987","higher vocational","Female","","","","","4"
"Rarely","1987","higher education","Male","","","","","4"
"Rarely","1987","higher education","Female","","","","","4"
"Daily","1988","in school","Male","","","","","1"
"Daily","1988","in school","Female","","","","","1"
"Daily","1988","inadequately","Male","","","","","1"
"Daily","1988","inadequately","Female","","","","","1"
"Daily","1988","general elemantary","Male","","","","","1"
"Daily","1988","general elemantary","Female","","","","","1"
"Daily","1988","middle vocational","Male","","","","","1"
"Daily","1988","middle vocational","Female","","","","","1"
"Daily","1988","vocational + Abi","Male","","","","","1"
"Daily","1988","vocational + Abi","Female","","","","","1"
"Daily","1988","higher vocational","Male","","","","","1"
"Daily","1988","higher vocational","Female","","","","","1"
"Daily","1988","higher education","Male","","","","","1"
"Daily","1988","higher education","Female","","","","","1"
"Min 1x per month","1988","in school","Male","1","","","","3"
"Min 1x per month","1988","in school","Female","2","","","","3"
"Min 1x per month","1988","inadequately","Male","5","","","","3"
"Min 1x per month","1988","inadequately","Female","2","","","","3"
"Min 1x per month","1988","general elemantary","Male","37","0.0494428326083662","0.0357930103946468","0.0630926548220856","3"
"Min 1x per month","1988","general elemantary","Female","74","0.0448399809654148","0.0351076031669963","0.0545723587638334","3"
"Min 1x per month","1988","middle vocational","Male","224","0.0913854870822642","0.0802318237666417","0.102539150397887","3"
"Min 1x per month","1988","middle vocational","Female","110","0.0502937029569244","0.0410080222906883","0.0595793836231604","3"
"Min 1x per month","1988","vocational + Abi","Male","10","","","","3"
"Min 1x per month","1988","vocational + Abi","Female","3","","","","3"
"Min 1x per month","1988","higher vocational","Male","32","0.0921370365445966","0.0598372239710089","0.124436849118184","3"
"Min 1x per month","1988","higher vocational","Female","20","","","","3"
"Min 1x per month","1988","higher education","Male","64","0.138851217096255","0.107522752838981","0.170179681353529","3"
"Min 1x per month","1988","higher education","Female","13","","","","3"
"Min 1x per week","1988","in school","Male","12","","","","2"
"Min 1x per week","1988","in school","Female","7","","","","2"
"Min 1x per week","1988","inadequately","Male","10","","","","2"
"Min 1x per week","1988","inadequately","Female","7","","","","2"
"Min 1x per week","1988","general elemantary","Male","78","0.0938098086816313","0.0754520352261275","0.112167582137135","2"
"Min 1x per week","1988","general elemantary","Female","80","0.0503434494772203","0.040060849265552","0.0606260496888886","2"
"Min 1x per week","1988","middle vocational","Male","287","0.11855781779218","0.106045116006168","0.131070519578192","2"
"Min 1x per week","1988","middle vocational","Female","128","0.0593357696830023","0.0492979847984416","0.0693735545675629","2"
"Min 1x per week","1988","vocational + Abi","Male","17","","","","2"
"Min 1x per week","1988","vocational + Abi","Female","11","","","","2"
"Min 1x per week","1988","higher vocational","Male","46","0.147857296679813","0.108215778523278","0.187498814836347","2"
"Min 1x per week","1988","higher vocational","Female","17","","","","2"
"Min 1x per week","1988","higher education","Male","70","0.148678858101407","0.116446173219585","0.180911542983229","2"
"Min 1x per week","1988","higher education","Female","29","","","","2"
"Never","1988","in school","Male","66","0.764048854593395","0.675337672894405","0.852760036292385","5"
"Never","1988","higher vocational","Female","158","0.70227935377793","0.64279611744866","0.7617625901072","5"
"Never","1988","higher education","Male","273","0.576195625406138","0.531425030994942","0.620966219817334","5"
"Never","1988","higher education","Female","163","0.720492838836147","0.662243369733904","0.778742307938391","5"
"Never","1988","in school","Female","53","0.743660508250156","0.642810262275667","0.844510754224645","5"
"Never","1988","inadequately","Male","253","0.912864922992782","0.879711722309784","0.946018123675779","5"
"Never","1988","inadequately","Female","405","0.936454937987777","0.913180660307084","0.959729215668471","5"
"Never","1988","general elemantary","Male","789","0.777458692761318","0.751269013377401","0.803648372145234","5"
"Never","1988","general elemantary","Female","1478","0.839558113406115","0.822298445176489","0.856817781635742","5"
"Never","1988","middle vocational","Male","1809","0.691726067472733","0.673851952258941","0.709600182686525","5"
"Never","1988","vocational + Abi","Female","94","0.81086487657945","0.739904567543902","0.881825185614998","5"
"Never","1988","higher vocational","Male","190","0.620428756264337","0.566232992182346","0.674624520346327","5"
"Never","1988","middle vocational","Female","1688","0.796750728393121","0.779653015789259","0.813848440996982","5"
"Never","1988","vocational + Abi","Male","108","0.696062679114923","0.622699894525751","0.769425463704096","5"
"Rarely","1988","in school","Male","9","","","","4"
"Rarely","1988","in school","Female","10","","","","4"
"Rarely","1988","inadequately","Male","10","","","","4"
"Rarely","1988","inadequately","Female","8","","","","4"
"Rarely","1988","general elemantary","Male","65","0.0792886659486849","0.0622767392561557","0.0963005926412142","4"
"Rarely","1988","general elemantary","Female","105","0.0652584561512497","0.0536436396762594","0.07687327262624","4"
"Rarely","1988","middle vocational","Male","244","0.0983306276528225","0.086805197444591","0.109856057861054","4"
"Rarely","1988","middle vocational","Female","202","0.0936197989669529","0.0812431995012649","0.105996398432641","4"
"Rarely","1988","vocational + Abi","Male","16","","","","4"
"Rarely","1988","vocational + Abi","Female","9","","","","4"
"Rarely","1988","higher vocational","Male","40","0.139576910511254","0.100874719553381","0.178279101469127","4"
"Rarely","1988","higher vocational","Female","32","0.128085662582023","0.0846123902682265","0.171558934895819","4"
"Rarely","1988","higher education","Male","61","0.1362742993962","0.105191504357389","0.167357094435012","4"
"Rarely","1988","higher education","Female","23","","","","4"
"Daily","1989","in school","Male","","","","","1"
"Daily","1989","in school","Female","","","","","1"
"Daily","1989","inadequately","Male","","","","","1"
"Daily","1989","inadequately","Female","","","","","1"
"Daily","1989","general elemantary","Male","","","","","1"
"Daily","1989","general elemantary","Female","","","","","1"
"Daily","1989","middle vocational","Male","","","","","1"
"Daily","1989","middle vocational","Female","","","","","1"
"Daily","1989","vocational + Abi","Male","","","","","1"
"Daily","1989","vocational + Abi","Female","","","","","1"
"Daily","1989","higher vocational","Male","","","","","1"
"Daily","1989","higher vocational","Female","","","","","1"
"Daily","1989","higher education","Male","","","","","1"
"Daily","1989","higher education","Female","","","","","1"
"Min 1x per month","1989","in school","Male","","","","","3"
"Min 1x per month","1989","in school","Female","","","","","3"
"Min 1x per month","1989","inadequately","Male","","","","","3"
"Min 1x per month","1989","inadequately","Female","","","","","3"
"Min 1x per month","1989","general elemantary","Male","","","","","3"
"Min 1x per month","1989","general elemantary","Female","","","","","3"
"Min 1x per month","1989","middle vocational","Male","","","","","3"
"Min 1x per month","1989","middle vocational","Female","","","","","3"
"Min 1x per month","1989","vocational + Abi","Male","","","","","3"
"Min 1x per month","1989","vocational + Abi","Female","","","","","3"
"Min 1x per month","1989","higher vocational","Male","","","","","3"
"Min 1x per month","1989","higher vocational","Female","","","","","3"
"Min 1x per month","1989","higher education","Male","","","","","3"
"Min 1x per month","1989","higher education","Female","","","","","3"
"Min 1x per week","1989","in school","Male","","","","","2"
"Min 1x per week","1989","in school","Female","","","","","2"
"Min 1x per week","1989","inadequately","Male","","","","","2"
"Min 1x per week","1989","inadequately","Female","","","","","2"
"Min 1x per week","1989","general elemantary","Male","","","","","2"
"Min 1x per week","1989","general elemantary","Female","","","","","2"
"Min 1x per week","1989","middle vocational","Male","","","","","2"
"Min 1x per week","1989","middle vocational","Female","","","","","2"
"Min 1x per week","1989","vocational + Abi","Male","","","","","2"
"Min 1x per week","1989","vocational + Abi","Female","","","","","2"
"Min 1x per week","1989","higher vocational","Male","","","","","2"
"Min 1x per week","1989","higher vocational","Female","","","","","2"
"Min 1x per week","1989","higher education","Male","","","","","2"
"Min 1x per week","1989","higher education","Female","","","","","2"
"Never","1989","in school","Male","","","","","5"
"Never","1989","in school","Female","","","","","5"
"Never","1989","inadequately","Male","","","","","5"
"Never","1989","inadequately","Female","","","","","5"
"Never","1989","general elemantary","Male","","","","","5"
"Never","1989","general elemantary","Female","","","","","5"
"Never","1989","middle vocational","Male","","","","","5"
"Never","1989","middle vocational","Female","","","","","5"
"Never","1989","vocational + Abi","Male","","","","","5"
"Never","1989","vocational + Abi","Female","","","","","5"
"Never","1989","higher vocational","Male","","","","","5"
"Never","1989","higher vocational","Female","","","","","5"
"Never","1989","higher education","Male","","","","","5"
"Never","1989","higher education","Female","","","","","5"
"Rarely","1989","in school","Male","","","","","4"
"Rarely","1989","in school","Female","","","","","4"
"Rarely","1989","inadequately","Male","","","","","4"
"Rarely","1989","inadequately","Female","","","","","4"
"Rarely","1989","general elemantary","Male","","","","","4"
"Rarely","1989","general elemantary","Female","","","","","4"
"Rarely","1989","middle vocational","Male","","","","","4"
"Rarely","1989","middle vocational","Female","","","","","4"
"Rarely","1989","vocational + Abi","Male","","","","","4"
"Rarely","1989","vocational + Abi","Female","","","","","4"
"Rarely","1989","higher vocational","Male","","","","","4"
"Rarely","1989","higher vocational","Female","","","","","4"
"Rarely","1989","higher education","Male","","","","","4"
"Rarely","1989","higher education","Female","","","","","4"
"Daily","1990","in school","Male","","","","","1"
"Daily","1990","in school","Female","","","","","1"
"Daily","1990","inadequately","Male","1","","","","1"
"Daily","1990","inadequately","Female","","","","","1"
"Daily","1990","general elemantary","Male","12","","","","1"
"Daily","1990","general elemantary","Female","6","","","","1"
"Daily","1990","middle vocational","Male","39","0.0155375146799959","0.0115268752747572","0.0195481540852346","1"
"Daily","1990","middle vocational","Female","14","","","","1"
"Daily","1990","vocational + Abi","Male","6","","","","1"
"Daily","1990","vocational + Abi","Female","","","","","1"
"Daily","1990","higher vocational","Male","8","","","","1"
"Daily","1990","higher vocational","Female","4","","","","1"
"Daily","1990","higher education","Male","2","","","","1"
"Daily","1990","higher education","Female","2","","","","1"
"Min 1x per month","1990","in school","Male","4","","","","3"
"Min 1x per month","1990","in school","Female","5","","","","3"
"Min 1x per month","1990","inadequately","Male","6","","","","3"
"Min 1x per month","1990","inadequately","Female","","","","","3"
"Min 1x per month","1990","general elemantary","Male","38","0.0422580671453925","0.0298078567613291","0.0547082775294559","3"
"Min 1x per month","1990","general elemantary","Female","80","0.0458104410061583","0.0365803848088248","0.0550404972034918","3"
"Min 1x per month","1990","middle vocational","Male","349","0.098610464849591","0.0889423675204177","0.108278562178764","3"
"Min 1x per month","1990","middle vocational","Female","202","0.0542589357562681","0.04660513212481","0.0619127393877262","3"
"Min 1x per month","1990","vocational + Abi","Male","11","","","","3"
"Min 1x per month","1990","vocational + Abi","Female","11","","","","3"
"Min 1x per month","1990","higher vocational","Male","75","0.122121049970585","0.0934214613617914","0.150820638579379","3"
"Min 1x per month","1990","higher vocational","Female","32","0.110596253400876","0.0731169391811263","0.148075567620625","3"
"Min 1x per month","1990","higher education","Male","161","0.159392403946408","0.135648989807036","0.183135818085781","3"
"Min 1x per month","1990","higher education","Female","107","0.114634086046716","0.0919845359255199","0.137283636167912","3"
"Min 1x per week","1990","in school","Male","8","","","","2"
"Min 1x per week","1990","in school","Female","6","","","","2"
"Min 1x per week","1990","inadequately","Male","6","","","","2"
"Min 1x per week","1990","inadequately","Female","2","","","","2"
"Min 1x per week","1990","general elemantary","Male","61","0.0731026316454897","0.0569932097766542","0.0892120535143251","2"
"Min 1x per week","1990","general elemantary","Female","70","0.0416584133530599","0.0328374440935793","0.0504793826125404","2"
"Min 1x per week","1990","middle vocational","Male","301","0.0853993848458962","0.0763365019023337","0.0944622677894587","2"
"Min 1x per week","1990","middle vocational","Female","161","0.0555327392020352","0.0477948312575746","0.0632706471464959","2"
"Min 1x per week","1990","vocational + Abi","Male","15","","","","2"
"Min 1x per week","1990","vocational + Abi","Female","7","","","","2"
"Min 1x per week","1990","higher vocational","Male","56","0.105732564793739","0.078779932864098","0.13268519672338","2"
"Min 1x per week","1990","higher vocational","Female","15","","","","2"
"Min 1x per week","1990","higher education","Male","125","0.128939486680385","0.107200973638795","0.150677999721976","2"
"Min 1x per week","1990","higher education","Female","60","0.0861890135278566","0.0662365999914984","0.106141427064215","2"
"Never","1990","in school","Male","88","0.714466646796122","0.630818084249616","0.798115209342627","5"
"Never","1990","in school","Female","64","0.75967497837172","0.666624419114077","0.852725537629363","5"
"Never","1990","general elemantary","Male","799","0.7612514689715","0.734867990691884","0.787634947251115","5"
"Never","1990","general elemantary","Female","1675","0.836074174705393","0.819730456235796","0.85241789317499","5"
"Never","1990","higher vocational","Female","177","0.661995969963691","0.605468367871671","0.718523572055711","5"
"Never","1990","higher education","Male","448","0.516399536958323","0.483984316594606","0.54881475732204","5"
"Never","1990","higher education","Female","484","0.651575754215052","0.617700860840159","0.685450647589945","5"
"Never","1990","inadequately","Male","235","0.864134016615359","0.822722976785014","0.905545056445705","5"
"Never","1990","inadequately","Female","363","0.934180354035793","0.909346630619358","0.959014077452228","5"
"Never","1990","middle vocational","Male","2518","0.671938476094618","0.656713183099853","0.687163769089383","5"
"Never","1990","middle vocational","Female","2639","0.782380824353911","0.768439204521878","0.796322444185944","5"
"Never","1990","vocational + Abi","Male","147","0.700210382216371","0.638390321036186","0.762030443396555","5"
"Never","1990","vocational + Abi","Female","124","0.775667859093073","0.711032264498828","0.840303453687319","5"
"Never","1990","higher vocational","Male","300","0.619329481384113","0.576769778477011","0.661889184291215","5"
"Rarely","1990","in school","Male","12","","","","4"
"Rarely","1990","in school","Female","6","","","","4"
"Rarely","1990","inadequately","Male","15","","","","4"
"Rarely","1990","inadequately","Female","18","","","","4"
"Rarely","1990","general elemantary","Male","93","0.112316901377609","0.0927757946464759","0.131858008108743","4"
"Rarely","1990","general elemantary","Female","140","0.0720046999752315","0.0605927964958824","0.0834166034545806","4"
"Rarely","1990","middle vocational","Male","446","0.128514159529899","0.117661681564916","0.139366637494881","4"
"Rarely","1990","middle vocational","Female","349","0.102083114189192","0.0918537042928689","0.112312524085515","4"
"Rarely","1990","vocational + Abi","Male","32","0.127216061097078","0.0822555532036799","0.172176568990477","4"
"Rarely","1990","vocational + Abi","Female","18","","","","4"
"Rarely","1990","higher vocational","Male","61","0.129657325336904","0.100212650868188","0.15910199980562","4"
"Rarely","1990","higher vocational","Female","41","0.154550732491054","0.111353963789739","0.197747501192368","4"
"Rarely","1990","higher education","Male","177","0.193186949678099","0.167578219041278","0.218795680314919","4"
"Rarely","1990","higher education","Female","107","0.1390473120773","0.114448607489472","0.163646016665127","4"
"Daily","1991","in school","Male","","","","","1"
"Daily","1991","in school","Female","","","","","1"
"Daily","1991","inadequately","Male","","","","","1"
"Daily","1991","inadequately","Female","","","","","1"
"Daily","1991","general elemantary","Male","","","","","1"
"Daily","1991","general elemantary","Female","","","","","1"
"Daily","1991","middle vocational","Male","","","","","1"
