"pli0096_h","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Never","1986","(Married) couple without C. ","(2c_gen) general maturity certificate","35","0.748464309980619","0.624417809229436","0.872510810731801"
"Never","1986","(Married) couple without C. ","(2c_voc) vocational maturity certificate","83","0.726822126772739","0.644298955408881","0.809345298136596"
"Never","1986","(Married) couple without C. ","(3a) lower tertiary education","57","0.704254690238926","0.604248495066784","0.804260885411069"
"Never","1986","(Married) couple without C. ","(3b) higher tertiary education","77","0.665548680826595","0.578172018783231","0.752925342869959"
"Never","1986","Single parent ","(0) in school","16","","",""
"Never","1986","Single parent ","(1a) inadequately completed","32","0.994302565046661","0.968622856594258","1.01998227349907"
"Never","1986","Single parent ","(1b) general elementary school","121","0.865397542585523","0.808659413097915","0.922135672073131"
"Never","1986","Single parent ","(1c) basic vocational qualification","119","0.788346482867533","0.722758198813245","0.85393476692182"
"Never","1986","Single parent ","(2b) intermediate general qualification","30","0.843323987431097","0.72458445827089","0.962063516591304"
"Never","1986","Single parent ","(2a) intermediate vocational","42","0.709914798209028","0.593126320908776","0.82670327550928"
"Never","1986","Single parent ","(2c_gen) general maturity certificate","19","","",""
"Never","1986","Single parent ","(2c_voc) vocational maturity certificate","9","","",""
"Never","1986","Single parent ","(3a) lower tertiary education","1","","",""
"Never","1986","Single parent ","(3b) higher tertiary education","13","","",""
"Never","1986","Couple + C. LE 16 ","(0) in school","","","",""
"Never","1986","Couple + C. LE 16 ","(1a) inadequately completed","231","0.966886209627808","0.944342128499547","0.989430290756069"
"Never","1986","Couple + C. LE 16 ","(1b) general elementary school","395","0.852424372200889","0.819654323783614","0.885194420618164"
"Never","1986","Couple + C. LE 16 ","(1c) basic vocational qualification","684","0.734889866193248","0.705972358009317","0.763807374377179"
"Never","1986","Couple + C. LE 16 ","(2b) intermediate general qualification","28","","",""
"Never","1986","Couple + C. LE 16 ","(2a) intermediate vocational","244","0.717403238402227","0.669401717536072","0.765404759268382"
"Never","1986","Couple + C. LE 16 ","(2c_gen) general maturity certificate","43","0.793873676897267","0.680609524286401","0.907137829508133"
"Never","1986","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","83","0.721995285238106","0.63710666716948","0.806883903306732"
"Never","1986","Couple + C. LE 16 ","(3a) lower tertiary education","45","0.662676325564062","0.551918808834105","0.773433842294019"
"Never","1986","Couple + C. LE 16 ","(3b) higher tertiary education","112","0.665065585521081","0.594531995027962","0.735599176014199"
"Never","1986","Couple + C. GT 16 ","(0) in school","65","0.836656186057971","0.755648177362808","0.917664194753134"
"Never","1986","Couple + C. GT 16 ","(1a) inadequately completed","132","0.872691521291946","0.818438599456319","0.926944443127573"
"Never","1986","Couple + C. GT 16 ","(1b) general elementary school","408","0.8063445606073","0.771248466112545","0.841440655102055"
"Never","1986","Couple + C. GT 16 ","(1c) basic vocational qualification","488","0.725397051190143","0.691398564426617","0.759395537953668"
"Never","1986","Couple + C. GT 16 ","(2b) intermediate general qualification","122","0.719420174003963","0.651882957555953","0.786957390451973"
"Never","1986","Couple + C. GT 16 ","(2a) intermediate vocational","153","0.688374697677988","0.627449014242681","0.749300381113295"
"Never","1986","Couple + C. GT 16 ","(2c_gen) general maturity certificate","98","0.701909834708757","0.625033419361189","0.778786250056324"
"Never","1986","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","39","0.779963442116958","0.665135486249551","0.894791397984365"
"Never","1986","Couple + C. GT 16 ","(3a) lower tertiary education","26","","",""
"Never","1986","Couple + C. GT 16 ","(3b) higher tertiary education","40","0.542377531003885","0.42218412615101","0.662570935856761"
"Never","1986","Couple + C. LE and GT 16","(0) in school","60","0.829617318056281","0.745090810643679","0.914143825468883"
"Never","1986","Couple + C. LE and GT 16","(1a) inadequately completed","178","0.905258094959198","0.864047916887475","0.946468273030921"
"Never","1986","Couple + C. LE and GT 16","(1b) general elementary school","312","0.79444544399811","0.752817074696538","0.836073813299681"
"Never","1986","Couple + C. LE and GT 16","(1c) basic vocational qualification","253","0.575551338036959","0.526560560674027","0.624542115399892"
"Never","1986","Couple + C. LE and GT 16","(2b) intermediate general qualification","69","0.616630718915226","0.522274780440588","0.710986657389863"
"Never","1986","Couple + C. LE and GT 16","(2a) intermediate vocational","65","0.604962241840985","0.512764634218301","0.69715984946367"
"Never","1986","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","32","0.67682894209505","0.543121724082433","0.810536160107666"
"Never","1986","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","19","","",""
"Never","1986","Couple + C. LE and GT 16","(3a) lower tertiary education","10","","",""
"Never","1986","Couple + C. LE and GT 16","(3b) higher tertiary education","15","","",""
"Daily","1987","1-pers.-HH","(0) in school","","","",""
"Daily","1987","1-pers.-HH","(1a) inadequately completed","","","",""
"Daily","1987","1-pers.-HH","(1b) general elementary school","","","",""
"Daily","1987","1-pers.-HH","(1c) basic vocational qualification","","","",""
"Daily","1987","1-pers.-HH","(2b) intermediate general qualification","","","",""
"Daily","1987","1-pers.-HH","(2a) intermediate vocational","","","",""
"Daily","1987","1-pers.-HH","(2c_gen) general maturity certificate","","","",""
"Daily","1987","1-pers.-HH","(2c_voc) vocational maturity certificate","","","",""
"Daily","1987","1-pers.-HH","(3a) lower tertiary education","","","",""
"Daily","1987","1-pers.-HH","(3b) higher tertiary education","","","",""
"Daily","1987","(Married) couple without C. ","(0) in school","","","",""
"Daily","1987","(Married) couple without C. ","(1a) inadequately completed","","","",""
"Daily","1987","(Married) couple without C. ","(1b) general elementary school","","","",""
"Daily","1987","(Married) couple without C. ","(1c) basic vocational qualification","","","",""
"Daily","1987","(Married) couple without C. ","(2b) intermediate general qualification","","","",""
"Daily","1987","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"Daily","1987","(Married) couple without C. ","(2c_gen) general maturity certificate","","","",""
"Daily","1987","(Married) couple without C. ","(2c_voc) vocational maturity certificate","","","",""
"Daily","1987","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"Daily","1987","(Married) couple without C. ","(3b) higher tertiary education","","","",""
"Daily","1987","Single parent ","(0) in school","","","",""
"Daily","1987","Single parent ","(1a) inadequately completed","","","",""
"Daily","1987","Single parent ","(1b) general elementary school","","","",""
"Daily","1987","Single parent ","(1c) basic vocational qualification","","","",""
"Daily","1987","Single parent ","(2b) intermediate general qualification","","","",""
"Daily","1987","Single parent ","(2a) intermediate vocational","","","",""
"Daily","1987","Single parent ","(2c_gen) general maturity certificate","","","",""
"Daily","1987","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Daily","1987","Single parent ","(3a) lower tertiary education","","","",""
"Daily","1987","Single parent ","(3b) higher tertiary education","","","",""
"Daily","1987","Couple + C. LE 16 ","(0) in school","","","",""
"Daily","1987","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"Daily","1987","Couple + C. LE 16 ","(1b) general elementary school","","","",""
"Daily","1987","Couple + C. LE 16 ","(1c) basic vocational qualification","","","",""
"Daily","1987","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Daily","1987","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"Daily","1987","Couple + C. LE 16 ","(2c_gen) general maturity certificate","","","",""
"Daily","1987","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","","","",""
"Daily","1987","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Daily","1987","Couple + C. LE 16 ","(3b) higher tertiary education","","","",""
"Daily","1987","Couple + C. GT 16 ","(0) in school","","","",""
"Daily","1987","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"Daily","1987","Couple + C. GT 16 ","(1b) general elementary school","","","",""
"Daily","1987","Couple + C. GT 16 ","(1c) basic vocational qualification","","","",""
"Daily","1987","Couple + C. GT 16 ","(2b) intermediate general qualification","","","",""
"Daily","1987","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"Daily","1987","Couple + C. GT 16 ","(2c_gen) general maturity certificate","","","",""
"Daily","1987","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"Daily","1987","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Daily","1987","Couple + C. GT 16 ","(3b) higher tertiary education","","","",""
"Daily","1987","Couple + C. LE and GT 16","(0) in school","","","",""
"Daily","1987","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"Daily","1987","Couple + C. LE and GT 16","(1b) general elementary school","","","",""
"Daily","1987","Couple + C. LE and GT 16","(1c) basic vocational qualification","","","",""
"Daily","1987","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"Daily","1987","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"Daily","1987","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","",""
"Daily","1987","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"Daily","1987","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Daily","1987","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"Min 1x per week","1987","1-pers.-HH","(0) in school","","","",""
"Min 1x per week","1987","1-pers.-HH","(1a) inadequately completed","","","",""
"Min 1x per week","1987","1-pers.-HH","(1b) general elementary school","","","",""
"Min 1x per week","1987","1-pers.-HH","(1c) basic vocational qualification","","","",""
"Min 1x per week","1987","1-pers.-HH","(2b) intermediate general qualification","","","",""
"Min 1x per week","1987","1-pers.-HH","(2a) intermediate vocational","","","",""
"Min 1x per week","1987","1-pers.-HH","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1987","1-pers.-HH","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1987","1-pers.-HH","(3a) lower tertiary education","","","",""
"Min 1x per week","1987","1-pers.-HH","(3b) higher tertiary education","","","",""
"Min 1x per week","1987","(Married) couple without C. ","(0) in school","","","",""
"Min 1x per week","1987","(Married) couple without C. ","(1a) inadequately completed","","","",""
"Min 1x per week","1987","(Married) couple without C. ","(1b) general elementary school","","","",""
"Min 1x per week","1987","(Married) couple without C. ","(1c) basic vocational qualification","","","",""
"Min 1x per week","1987","(Married) couple without C. ","(2b) intermediate general qualification","","","",""
"Min 1x per week","1987","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"Min 1x per week","1987","(Married) couple without C. ","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1987","(Married) couple without C. ","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1987","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"Min 1x per week","1987","(Married) couple without C. ","(3b) higher tertiary education","","","",""
"Min 1x per week","1987","Single parent ","(0) in school","","","",""
"Min 1x per week","1987","Single parent ","(1a) inadequately completed","","","",""
"Min 1x per week","1987","Single parent ","(1b) general elementary school","","","",""
"Min 1x per week","1987","Single parent ","(1c) basic vocational qualification","","","",""
"Min 1x per week","1987","Single parent ","(2b) intermediate general qualification","","","",""
"Min 1x per week","1987","Single parent ","(2a) intermediate vocational","","","",""
"Min 1x per week","1987","Single parent ","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1987","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1987","Single parent ","(3a) lower tertiary education","","","",""
"Min 1x per week","1987","Single parent ","(3b) higher tertiary education","","","",""
"Min 1x per week","1987","Couple + C. LE 16 ","(0) in school","","","",""
"Min 1x per week","1987","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"Min 1x per week","1987","Couple + C. LE 16 ","(1b) general elementary school","","","",""
"Min 1x per week","1987","Couple + C. LE 16 ","(1c) basic vocational qualification","","","",""
"Min 1x per week","1987","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Min 1x per week","1987","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"Min 1x per week","1987","Couple + C. LE 16 ","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1987","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1987","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Min 1x per week","1987","Couple + C. LE 16 ","(3b) higher tertiary education","","","",""
"Min 1x per week","1987","Couple + C. GT 16 ","(0) in school","","","",""
"Min 1x per week","1987","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"Min 1x per week","1987","Couple + C. GT 16 ","(1b) general elementary school","","","",""
"Min 1x per week","1987","Couple + C. GT 16 ","(1c) basic vocational qualification","","","",""
"Min 1x per week","1987","Couple + C. GT 16 ","(2b) intermediate general qualification","","","",""
"Min 1x per week","1987","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"Min 1x per week","1987","Couple + C. GT 16 ","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1987","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1987","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Min 1x per week","1987","Couple + C. GT 16 ","(3b) higher tertiary education","","","",""
"Min 1x per week","1987","Couple + C. LE and GT 16","(0) in school","","","",""
"Min 1x per week","1987","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"Min 1x per week","1987","Couple + C. LE and GT 16","(1b) general elementary school","","","",""
"Min 1x per week","1987","Couple + C. LE and GT 16","(1c) basic vocational qualification","","","",""
"Min 1x per week","1987","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"Min 1x per week","1987","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"Min 1x per week","1987","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1987","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1987","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Min 1x per week","1987","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"Min 1x per month","1987","1-pers.-HH","(0) in school","","","",""
"Min 1x per month","1987","1-pers.-HH","(1a) inadequately completed","","","",""
"Min 1x per month","1987","1-pers.-HH","(1b) general elementary school","","","",""
"Min 1x per month","1987","1-pers.-HH","(1c) basic vocational qualification","","","",""
"Min 1x per month","1987","1-pers.-HH","(2b) intermediate general qualification","","","",""
"Min 1x per month","1987","1-pers.-HH","(2a) intermediate vocational","","","",""
"Min 1x per month","1987","1-pers.-HH","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1987","1-pers.-HH","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1987","1-pers.-HH","(3a) lower tertiary education","","","",""
"Min 1x per month","1987","1-pers.-HH","(3b) higher tertiary education","","","",""
"Min 1x per month","1987","(Married) couple without C. ","(0) in school","","","",""
"Min 1x per month","1987","(Married) couple without C. ","(1a) inadequately completed","","","",""
"Min 1x per month","1987","(Married) couple without C. ","(1b) general elementary school","","","",""
"Min 1x per month","1987","(Married) couple without C. ","(1c) basic vocational qualification","","","",""
"Min 1x per month","1987","(Married) couple without C. ","(2b) intermediate general qualification","","","",""
"Min 1x per month","1987","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"Min 1x per month","1987","(Married) couple without C. ","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1987","(Married) couple without C. ","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1987","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"Min 1x per month","1987","(Married) couple without C. ","(3b) higher tertiary education","","","",""
"Min 1x per month","1987","Single parent ","(0) in school","","","",""
"Min 1x per month","1987","Single parent ","(1a) inadequately completed","","","",""
"Min 1x per month","1987","Single parent ","(1b) general elementary school","","","",""
"Min 1x per month","1987","Single parent ","(1c) basic vocational qualification","","","",""
"Min 1x per month","1987","Single parent ","(2b) intermediate general qualification","","","",""
"Min 1x per month","1987","Single parent ","(2a) intermediate vocational","","","",""
"Min 1x per month","1987","Single parent ","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1987","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1987","Single parent ","(3a) lower tertiary education","","","",""
"Min 1x per month","1987","Single parent ","(3b) higher tertiary education","","","",""
"Min 1x per month","1987","Couple + C. LE 16 ","(0) in school","","","",""
"Min 1x per month","1987","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"Min 1x per month","1987","Couple + C. LE 16 ","(1b) general elementary school","","","",""
"Min 1x per month","1987","Couple + C. LE 16 ","(1c) basic vocational qualification","","","",""
"Min 1x per month","1987","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Min 1x per month","1987","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"Min 1x per month","1987","Couple + C. LE 16 ","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1987","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1987","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Min 1x per month","1987","Couple + C. LE 16 ","(3b) higher tertiary education","","","",""
"Min 1x per month","1987","Couple + C. GT 16 ","(0) in school","","","",""
"Min 1x per month","1987","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"Min 1x per month","1987","Couple + C. GT 16 ","(1b) general elementary school","","","",""
"Min 1x per month","1987","Couple + C. GT 16 ","(1c) basic vocational qualification","","","",""
"Min 1x per month","1987","Couple + C. GT 16 ","(2b) intermediate general qualification","","","",""
"Min 1x per month","1987","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"Min 1x per month","1987","Couple + C. GT 16 ","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1987","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1987","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Min 1x per month","1987","Couple + C. GT 16 ","(3b) higher tertiary education","","","",""
"Min 1x per month","1987","Couple + C. LE and GT 16","(0) in school","","","",""
"Min 1x per month","1987","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"Min 1x per month","1987","Couple + C. LE and GT 16","(1b) general elementary school","","","",""
"Min 1x per month","1987","Couple + C. LE and GT 16","(1c) basic vocational qualification","","","",""
"Min 1x per month","1987","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"Min 1x per month","1987","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"Min 1x per month","1987","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1987","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1987","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Min 1x per month","1987","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"Rarely","1987","1-pers.-HH","(0) in school","","","",""
"Rarely","1987","1-pers.-HH","(1a) inadequately completed","","","",""
"Rarely","1987","1-pers.-HH","(1b) general elementary school","","","",""
"Rarely","1987","1-pers.-HH","(1c) basic vocational qualification","","","",""
"Rarely","1987","1-pers.-HH","(2b) intermediate general qualification","","","",""
"Rarely","1987","1-pers.-HH","(2a) intermediate vocational","","","",""
"Rarely","1987","1-pers.-HH","(2c_gen) general maturity certificate","","","",""
"Rarely","1987","1-pers.-HH","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1987","1-pers.-HH","(3a) lower tertiary education","","","",""
"Rarely","1987","1-pers.-HH","(3b) higher tertiary education","","","",""
"Rarely","1987","(Married) couple without C. ","(0) in school","","","",""
"Rarely","1987","(Married) couple without C. ","(1a) inadequately completed","","","",""
"Rarely","1987","(Married) couple without C. ","(1b) general elementary school","","","",""
"Rarely","1987","(Married) couple without C. ","(1c) basic vocational qualification","","","",""
"Rarely","1987","(Married) couple without C. ","(2b) intermediate general qualification","","","",""
"Rarely","1987","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"Rarely","1987","(Married) couple without C. ","(2c_gen) general maturity certificate","","","",""
"Rarely","1987","(Married) couple without C. ","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1987","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"Rarely","1987","(Married) couple without C. ","(3b) higher tertiary education","","","",""
"Rarely","1987","Single parent ","(0) in school","","","",""
"Rarely","1987","Single parent ","(1a) inadequately completed","","","",""
"Rarely","1987","Single parent ","(1b) general elementary school","","","",""
"Rarely","1987","Single parent ","(1c) basic vocational qualification","","","",""
"Rarely","1987","Single parent ","(2b) intermediate general qualification","","","",""
"Rarely","1987","Single parent ","(2a) intermediate vocational","","","",""
"Rarely","1987","Single parent ","(2c_gen) general maturity certificate","","","",""
"Rarely","1987","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1987","Single parent ","(3a) lower tertiary education","","","",""
"Rarely","1987","Single parent ","(3b) higher tertiary education","","","",""
"Rarely","1987","Couple + C. LE 16 ","(0) in school","","","",""
"Rarely","1987","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"Rarely","1987","Couple + C. LE 16 ","(1b) general elementary school","","","",""
"Rarely","1987","Couple + C. LE 16 ","(1c) basic vocational qualification","","","",""
"Rarely","1987","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Rarely","1987","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"Rarely","1987","Couple + C. LE 16 ","(2c_gen) general maturity certificate","","","",""
"Rarely","1987","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1987","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Rarely","1987","Couple + C. LE 16 ","(3b) higher tertiary education","","","",""
"Rarely","1987","Couple + C. GT 16 ","(0) in school","","","",""
"Rarely","1987","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"Rarely","1987","Couple + C. GT 16 ","(1b) general elementary school","","","",""
"Rarely","1987","Couple + C. GT 16 ","(1c) basic vocational qualification","","","",""
"Rarely","1987","Couple + C. GT 16 ","(2b) intermediate general qualification","","","",""
"Rarely","1987","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"Rarely","1987","Couple + C. GT 16 ","(2c_gen) general maturity certificate","","","",""
"Rarely","1987","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1987","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Rarely","1987","Couple + C. GT 16 ","(3b) higher tertiary education","","","",""
"Rarely","1987","Couple + C. LE and GT 16","(0) in school","","","",""
"Rarely","1987","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"Rarely","1987","Couple + C. LE and GT 16","(1b) general elementary school","","","",""
"Rarely","1987","Couple + C. LE and GT 16","(1c) basic vocational qualification","","","",""
"Rarely","1987","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"Rarely","1987","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"Rarely","1987","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","",""
"Rarely","1987","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1987","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Rarely","1987","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"Never","1987","1-pers.-HH","(0) in school","","","",""
"Never","1987","1-pers.-HH","(1a) inadequately completed","","","",""
"Never","1987","1-pers.-HH","(1b) general elementary school","","","",""
"Never","1987","1-pers.-HH","(1c) basic vocational qualification","","","",""
"Never","1987","1-pers.-HH","(2b) intermediate general qualification","","","",""
"Never","1987","1-pers.-HH","(2a) intermediate vocational","","","",""
"Never","1987","1-pers.-HH","(2c_gen) general maturity certificate","","","",""
"Never","1987","1-pers.-HH","(2c_voc) vocational maturity certificate","","","",""
"Never","1987","1-pers.-HH","(3a) lower tertiary education","","","",""
"Never","1987","1-pers.-HH","(3b) higher tertiary education","","","",""
"Never","1987","(Married) couple without C. ","(0) in school","","","",""
"Never","1987","(Married) couple without C. ","(1a) inadequately completed","","","",""
"Never","1987","(Married) couple without C. ","(1b) general elementary school","","","",""
"Never","1987","(Married) couple without C. ","(1c) basic vocational qualification","","","",""
"Never","1987","(Married) couple without C. ","(2b) intermediate general qualification","","","",""
"Never","1987","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"Never","1987","(Married) couple without C. ","(2c_gen) general maturity certificate","","","",""
"Never","1987","(Married) couple without C. ","(2c_voc) vocational maturity certificate","","","",""
"Never","1987","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"Never","1987","(Married) couple without C. ","(3b) higher tertiary education","","","",""
"Never","1987","Single parent ","(0) in school","","","",""
"Never","1987","Single parent ","(1a) inadequately completed","","","",""
"Never","1987","Single parent ","(1b) general elementary school","","","",""
"Never","1987","Single parent ","(1c) basic vocational qualification","","","",""
"Never","1987","Single parent ","(2b) intermediate general qualification","","","",""
"Never","1987","Single parent ","(2a) intermediate vocational","","","",""
"Never","1987","Single parent ","(2c_gen) general maturity certificate","","","",""
"Never","1987","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Never","1987","Single parent ","(3a) lower tertiary education","","","",""
"Never","1987","Single parent ","(3b) higher tertiary education","","","",""
"Never","1987","Couple + C. LE 16 ","(0) in school","","","",""
"Never","1987","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"Never","1987","Couple + C. LE 16 ","(1b) general elementary school","","","",""
"Never","1987","Couple + C. LE 16 ","(1c) basic vocational qualification","","","",""
"Never","1987","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Never","1987","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"Never","1987","Couple + C. LE 16 ","(2c_gen) general maturity certificate","","","",""
"Never","1987","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","","","",""
"Never","1987","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Never","1987","Couple + C. LE 16 ","(3b) higher tertiary education","","","",""
"Never","1987","Couple + C. GT 16 ","(0) in school","","","",""
"Never","1987","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"Never","1987","Couple + C. GT 16 ","(1b) general elementary school","","","",""
"Never","1987","Couple + C. GT 16 ","(1c) basic vocational qualification","","","",""
"Never","1987","Couple + C. GT 16 ","(2b) intermediate general qualification","","","",""
"Never","1987","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"Never","1987","Couple + C. GT 16 ","(2c_gen) general maturity certificate","","","",""
"Never","1987","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"Never","1987","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Never","1987","Couple + C. GT 16 ","(3b) higher tertiary education","","","",""
"Never","1987","Couple + C. LE and GT 16","(0) in school","","","",""
"Never","1987","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"Never","1987","Couple + C. LE and GT 16","(1b) general elementary school","","","",""
"Never","1987","Couple + C. LE and GT 16","(1c) basic vocational qualification","","","",""
"Never","1987","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"Never","1987","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"Never","1987","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","",""
"Never","1987","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"Never","1987","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Never","1987","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"Daily","1988","1-pers.-HH","(0) in school","","","",""
"Daily","1988","1-pers.-HH","(1a) inadequately completed","","","",""
"Daily","1988","1-pers.-HH","(1b) general elementary school","","","",""
"Daily","1988","1-pers.-HH","(1c) basic vocational qualification","","","",""
"Daily","1988","1-pers.-HH","(2b) intermediate general qualification","","","",""
"Daily","1988","1-pers.-HH","(2a) intermediate vocational","","","",""
"Daily","1988","1-pers.-HH","(2c_gen) general maturity certificate","","","",""
"Daily","1988","1-pers.-HH","(2c_voc) vocational maturity certificate","","","",""
"Daily","1988","1-pers.-HH","(3a) lower tertiary education","","","",""
