"plh0206i03","year","education","n","percent","lower_confidence","upper_confidence"
"7 Strongly agree","2005","Other degree","50","0.0419379703224526","0.0301724489922661","0.0537034916526391"
"7 Strongly agree","2005","no degree/no degree yet","39","0.055935906372629","0.0408555451738624","0.0710162675713956"
"1 Strongly disagree","2006","lower secondary degree","","","",""
"1 Strongly disagree","2006","secondary school degree","","","",""
"1 Strongly disagree","2006","college entrance qualification","","","",""
"1 Strongly disagree","2006","Other degree","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","","","",""
"2 on scale 1-7 ","2006","secondary school degree","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","","","",""
"2 on scale 1-7 ","2006","Other degree","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","","","",""
"3 on scale 1-7 ","2006","secondary school degree","","","",""
"3 on scale 1-7 ","2006","college entrance qualification","","","",""
"3 on scale 1-7 ","2006","Other degree","","","",""
"3 on scale 1-7 ","2006","no degree/no degree yet","","","",""
"4 on scale 1-7","2006","lower secondary degree","","","",""
"4 on scale 1-7","2006","secondary school degree","","","",""
"4 on scale 1-7","2006","college entrance qualification","","","",""
"4 on scale 1-7","2006","Other degree","","","",""
"4 on scale 1-7","2006","no degree/no degree yet","","","",""
"5 on scale 1-7","2006","lower secondary degree","","","",""
"5 on scale 1-7","2006","secondary school degree","","","",""
"5 on scale 1-7","2006","college entrance qualification","","","",""
"5 on scale 1-7","2006","Other degree","","","",""
"5 on scale 1-7","2006","no degree/no degree yet","","","",""
"6 on scale 1-7","2006","lower secondary degree","","","",""
"6 on scale 1-7","2006","secondary school degree","","","",""
"6 on scale 1-7","2006","college entrance qualification","","","",""
"6 on scale 1-7","2006","Other degree","","","",""
"6 on scale 1-7","2006","no degree/no degree yet","","","",""
"7 Strongly agree","2006","lower secondary degree","","","",""
"7 Strongly agree","2006","secondary school degree","","","",""
"7 Strongly agree","2006","college entrance qualification","","","",""
"7 Strongly agree","2006","Other degree","","","",""
"7 Strongly agree","2006","no degree/no degree yet","","","",""
"1 Strongly disagree","2007","lower secondary degree","","","",""
"1 Strongly disagree","2007","secondary school degree","","","",""
"1 Strongly disagree","2007","college entrance qualification","","","",""
"1 Strongly disagree","2007","Other degree","","","",""
"1 Strongly disagree","2007","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2007","lower secondary degree","","","",""
"2 on scale 1-7 ","2007","secondary school degree","","","",""
"2 on scale 1-7 ","2007","college entrance qualification","","","",""
"2 on scale 1-7 ","2007","Other degree","","","",""
"2 on scale 1-7 ","2007","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2007","lower secondary degree","","","",""
"3 on scale 1-7 ","2007","secondary school degree","","","",""
"3 on scale 1-7 ","2007","college entrance qualification","","","",""
"3 on scale 1-7 ","2007","Other degree","","","",""
"3 on scale 1-7 ","2007","no degree/no degree yet","","","",""
"4 on scale 1-7","2007","lower secondary degree","","","",""
"4 on scale 1-7","2007","secondary school degree","","","",""
"4 on scale 1-7","2007","college entrance qualification","","","",""
"4 on scale 1-7","2007","Other degree","","","",""
"4 on scale 1-7","2007","no degree/no degree yet","","","",""
"5 on scale 1-7","2007","lower secondary degree","","","",""
"5 on scale 1-7","2007","secondary school degree","","","",""
"5 on scale 1-7","2007","college entrance qualification","","","",""
"5 on scale 1-7","2007","Other degree","","","",""
"5 on scale 1-7","2007","no degree/no degree yet","","","",""
"6 on scale 1-7","2007","lower secondary degree","","","",""
"6 on scale 1-7","2007","secondary school degree","","","",""
"6 on scale 1-7","2007","college entrance qualification","","","",""
"6 on scale 1-7","2007","Other degree","","","",""
"6 on scale 1-7","2007","no degree/no degree yet","","","",""
"7 Strongly agree","2007","lower secondary degree","","","",""
"7 Strongly agree","2007","secondary school degree","","","",""
"7 Strongly agree","2007","college entrance qualification","","","",""
"7 Strongly agree","2007","Other degree","","","",""
"7 Strongly agree","2007","no degree/no degree yet","","","",""
"1 Strongly disagree","2008","lower secondary degree","","","",""
"1 Strongly disagree","2008","secondary school degree","","","",""
"1 Strongly disagree","2008","college entrance qualification","","","",""
"1 Strongly disagree","2008","Other degree","","","",""
"1 Strongly disagree","2008","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2008","lower secondary degree","","","",""
"2 on scale 1-7 ","2008","secondary school degree","","","",""
"2 on scale 1-7 ","2008","college entrance qualification","","","",""
"2 on scale 1-7 ","2008","Other degree","","","",""
"2 on scale 1-7 ","2008","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2008","lower secondary degree","","","",""
"3 on scale 1-7 ","2008","secondary school degree","","","",""
"3 on scale 1-7 ","2008","college entrance qualification","","","",""
"3 on scale 1-7 ","2008","Other degree","","","",""
"3 on scale 1-7 ","2008","no degree/no degree yet","","","",""
"4 on scale 1-7","2008","lower secondary degree","","","",""
"4 on scale 1-7","2008","secondary school degree","","","",""
"4 on scale 1-7","2008","college entrance qualification","","","",""
"4 on scale 1-7","2008","Other degree","","","",""
"4 on scale 1-7","2008","no degree/no degree yet","","","",""
"5 on scale 1-7","2008","lower secondary degree","","","",""
"5 on scale 1-7","2008","secondary school degree","","","",""
"5 on scale 1-7","2008","college entrance qualification","","","",""
"5 on scale 1-7","2008","Other degree","","","",""
"5 on scale 1-7","2008","no degree/no degree yet","","","",""
"6 on scale 1-7","2008","lower secondary degree","","","",""
"6 on scale 1-7","2008","secondary school degree","","","",""
"6 on scale 1-7","2008","college entrance qualification","","","",""
"6 on scale 1-7","2008","Other degree","","","",""
"6 on scale 1-7","2008","no degree/no degree yet","","","",""
"7 Strongly agree","2008","lower secondary degree","","","",""
"7 Strongly agree","2008","secondary school degree","","","",""
"7 Strongly agree","2008","college entrance qualification","","","",""
"7 Strongly agree","2008","Other degree","","","",""
"7 Strongly agree","2008","no degree/no degree yet","","","",""
"1 Strongly disagree","2009","lower secondary degree","","","",""
"1 Strongly disagree","2009","secondary school degree","","","",""
"1 Strongly disagree","2009","college entrance qualification","","","",""
"1 Strongly disagree","2009","Other degree","","","",""
"1 Strongly disagree","2009","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2009","lower secondary degree","","","",""
"2 on scale 1-7 ","2009","secondary school degree","","","",""
"2 on scale 1-7 ","2009","college entrance qualification","","","",""
"2 on scale 1-7 ","2009","Other degree","","","",""
"2 on scale 1-7 ","2009","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2009","lower secondary degree","","","",""
"3 on scale 1-7 ","2009","secondary school degree","","","",""
"3 on scale 1-7 ","2009","college entrance qualification","","","",""
"3 on scale 1-7 ","2009","Other degree","","","",""
"3 on scale 1-7 ","2009","no degree/no degree yet","","","",""
"4 on scale 1-7","2009","lower secondary degree","","","",""
"4 on scale 1-7","2009","secondary school degree","","","",""
"4 on scale 1-7","2009","college entrance qualification","","","",""
"4 on scale 1-7","2009","Other degree","","","",""
"4 on scale 1-7","2009","no degree/no degree yet","","","",""
"5 on scale 1-7","2009","lower secondary degree","","","",""
"5 on scale 1-7","2009","secondary school degree","","","",""
"5 on scale 1-7","2009","college entrance qualification","","","",""
"5 on scale 1-7","2009","Other degree","","","",""
"5 on scale 1-7","2009","no degree/no degree yet","","","",""
"6 on scale 1-7","2009","lower secondary degree","","","",""
"6 on scale 1-7","2009","secondary school degree","","","",""
"6 on scale 1-7","2009","college entrance qualification","","","",""
"6 on scale 1-7","2009","Other degree","","","",""
"6 on scale 1-7","2009","no degree/no degree yet","","","",""
"7 Strongly agree","2009","lower secondary degree","","","",""
"7 Strongly agree","2009","secondary school degree","","","",""
"7 Strongly agree","2009","college entrance qualification","","","",""
"7 Strongly agree","2009","Other degree","","","",""
"7 Strongly agree","2009","no degree/no degree yet","","","",""
"1 Strongly disagree","2010","lower secondary degree","1315","0.248282381634677","0.236695200970706","0.259869562298648"
"1 Strongly disagree","2010","secondary school degree","1149","0.228320284548981","0.2167307311038","0.239909837994162"
"1 Strongly disagree","2010","college entrance qualification","1075","0.241391108059418","0.229100749005863","0.253681467112972"
"1 Strongly disagree","2010","Other degree","175","0.227928544523805","0.197180098162901","0.25867699088471"
"1 Strongly disagree","2010","no degree/no degree yet","96","0.240831351153375","0.199593245332028","0.282069456974723"
"2 on scale 1-7 ","2010","lower secondary degree","1132","0.205735622613524","0.194893489060689","0.216577756166358"
"2 on scale 1-7 ","2010","secondary school degree","1227","0.22232339867819","0.210842708043106","0.233804089313274"
"2 on scale 1-7 ","2010","college entrance qualification","1384","0.277081716433373","0.264227562066753","0.289935870799993"
"2 on scale 1-7 ","2010","Other degree","185","0.238465617591839","0.207229811840239","0.269701423343439"
"2 on scale 1-7 ","2010","no degree/no degree yet","100","0.220809661069429","0.180805618538636","0.260813703600221"
"3 on scale 1-7 ","2010","lower secondary degree","981","0.176393913674697","0.16617089782288","0.186616929526515"
"3 on scale 1-7 ","2010","secondary school degree","1000","0.20483117099694","0.19368813305374","0.215974208940139"
"3 on scale 1-7 ","2010","college entrance qualification","953","0.218080253131397","0.206220265560538","0.229940240702256"
"3 on scale 1-7 ","2010","Other degree","136","0.195671170909062","0.166592449303223","0.224749892514902"
"3 on scale 1-7 ","2010","no degree/no degree yet","81","0.159312620719434","0.124017439182962","0.194607802255907"
"4 on scale 1-7","2010","lower secondary degree","917","0.175158032637732","0.164963252444593","0.185352812830871"
"4 on scale 1-7","2010","secondary school degree","859","0.184217636883592","0.173514066450363","0.194921207316821"
"4 on scale 1-7","2010","college entrance qualification","701","0.15019744979669","0.139936554253007","0.160458345340374"
"4 on scale 1-7","2010","Other degree","103","0.141749763169736","0.116183738298841","0.16731578804063"
"4 on scale 1-7","2010","no degree/no degree yet","63","0.165817776659739","0.12994879273882","0.201686760580658"
"5 on scale 1-7","2010","lower secondary degree","530","0.104758164926423","0.096544412887845","0.112971916965"
"5 on scale 1-7","2010","secondary school degree","464","0.0835325147981814","0.075893062547472","0.0911719670488907"
"5 on scale 1-7","2010","college entrance qualification","342","0.0731349939419319","0.0656573319566453","0.0806126559272184"
"5 on scale 1-7","2010","Other degree","62","0.112289473300005","0.0891475059010697","0.13543144069894"
"5 on scale 1-7","2010","no degree/no degree yet","38","0.129055184520007","0.0967214318190454","0.161388937220969"
"6 on scale 1-7","2010","lower secondary degree","219","0.0421369155408861","0.0367485065587539","0.0475253245230182"
"6 on scale 1-7","2010","secondary school degree","205","0.0468484940368971","0.0410139798729759","0.0526830082008184"
"6 on scale 1-7","2010","college entrance qualification","133","0.0249511038428662","0.0204713613393592","0.0294308463463731"
"6 on scale 1-7","2010","Other degree","","","",""
"6 on scale 1-7","2010","no degree/no degree yet","","","",""
"7 Strongly agree","2010","lower secondary degree","246","0.047534968972062","0.0418279595464248","0.0532419783976991"
"7 Strongly agree","2010","secondary school degree","135","0.0299265000572191","0.0252220788775286","0.0346309212369096"
"7 Strongly agree","2010","college entrance qualification","69","0.0151633747943242","0.0116536343323406","0.0186731152563079"
"7 Strongly agree","2010","Other degree","33","0.0611066579942538","0.0435497729357955","0.0786635430527121"
"7 Strongly agree","2010","no degree/no degree yet","","","",""
"1 Strongly disagree","2011","lower secondary degree","","","",""
"1 Strongly disagree","2011","secondary school degree","","","",""
"1 Strongly disagree","2011","college entrance qualification","","","",""
"1 Strongly disagree","2011","Other degree","","","",""
"1 Strongly disagree","2011","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2011","lower secondary degree","","","",""
"2 on scale 1-7 ","2011","secondary school degree","","","",""
"2 on scale 1-7 ","2011","college entrance qualification","","","",""
"2 on scale 1-7 ","2011","Other degree","","","",""
"2 on scale 1-7 ","2011","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2011","lower secondary degree","","","",""
"3 on scale 1-7 ","2011","secondary school degree","","","",""
"3 on scale 1-7 ","2011","college entrance qualification","","","",""
"3 on scale 1-7 ","2011","Other degree","","","",""
"3 on scale 1-7 ","2011","no degree/no degree yet","","","",""
"4 on scale 1-7","2011","lower secondary degree","","","",""
"4 on scale 1-7","2011","secondary school degree","","","",""
"4 on scale 1-7","2011","college entrance qualification","","","",""
"4 on scale 1-7","2011","Other degree","","","",""
"4 on scale 1-7","2011","no degree/no degree yet","","","",""
"5 on scale 1-7","2011","lower secondary degree","","","",""
"5 on scale 1-7","2011","secondary school degree","","","",""
"5 on scale 1-7","2011","college entrance qualification","","","",""
"5 on scale 1-7","2011","Other degree","","","",""
"5 on scale 1-7","2011","no degree/no degree yet","","","",""
"6 on scale 1-7","2011","lower secondary degree","","","",""
"6 on scale 1-7","2011","secondary school degree","","","",""
"6 on scale 1-7","2011","college entrance qualification","","","",""
"6 on scale 1-7","2011","Other degree","","","",""
"6 on scale 1-7","2011","no degree/no degree yet","","","",""
"7 Strongly agree","2011","lower secondary degree","","","",""
"7 Strongly agree","2011","secondary school degree","","","",""
"7 Strongly agree","2011","college entrance qualification","","","",""
"7 Strongly agree","2011","Other degree","","","",""
"7 Strongly agree","2011","no degree/no degree yet","","","",""
"1 Strongly disagree","2012","lower secondary degree","","","",""
"1 Strongly disagree","2012","secondary school degree","","","",""
"1 Strongly disagree","2012","college entrance qualification","","","",""
"1 Strongly disagree","2012","Other degree","","","",""
"1 Strongly disagree","2012","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2012","lower secondary degree","","","",""
"2 on scale 1-7 ","2012","secondary school degree","","","",""
"2 on scale 1-7 ","2012","college entrance qualification","","","",""
"2 on scale 1-7 ","2012","Other degree","","","",""
"2 on scale 1-7 ","2012","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2012","lower secondary degree","","","",""
"3 on scale 1-7 ","2012","secondary school degree","","","",""
"3 on scale 1-7 ","2012","college entrance qualification","","","",""
"3 on scale 1-7 ","2012","Other degree","","","",""
"3 on scale 1-7 ","2012","no degree/no degree yet","","","",""
"4 on scale 1-7","2012","lower secondary degree","","","",""
"4 on scale 1-7","2012","secondary school degree","","","",""
"4 on scale 1-7","2012","college entrance qualification","","","",""
"4 on scale 1-7","2012","Other degree","","","",""
"4 on scale 1-7","2012","no degree/no degree yet","","","",""
"5 on scale 1-7","2012","lower secondary degree","","","",""
"5 on scale 1-7","2012","secondary school degree","","","",""
"5 on scale 1-7","2012","college entrance qualification","","","",""
"5 on scale 1-7","2012","Other degree","","","",""
"5 on scale 1-7","2012","no degree/no degree yet","","","",""
"6 on scale 1-7","2012","lower secondary degree","","","",""
"6 on scale 1-7","2012","secondary school degree","","","",""
"6 on scale 1-7","2012","college entrance qualification","","","",""
"6 on scale 1-7","2012","Other degree","","","",""
"6 on scale 1-7","2012","no degree/no degree yet","","","",""
"7 Strongly agree","2012","lower secondary degree","","","",""
"7 Strongly agree","2012","secondary school degree","","","",""
"7 Strongly agree","2012","college entrance qualification","","","",""
"7 Strongly agree","2012","Other degree","","","",""
"7 Strongly agree","2012","no degree/no degree yet","","","",""
"1 Strongly disagree","2013","lower secondary degree","","","",""
"1 Strongly disagree","2013","secondary school degree","","","",""
"1 Strongly disagree","2013","college entrance qualification","","","",""
"1 Strongly disagree","2013","Other degree","","","",""
"1 Strongly disagree","2013","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2013","lower secondary degree","","","",""
"2 on scale 1-7 ","2013","secondary school degree","","","",""
"2 on scale 1-7 ","2013","college entrance qualification","","","",""
"2 on scale 1-7 ","2013","Other degree","","","",""
"2 on scale 1-7 ","2013","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2013","lower secondary degree","","","",""
"3 on scale 1-7 ","2013","secondary school degree","","","",""
"3 on scale 1-7 ","2013","college entrance qualification","","","",""
"3 on scale 1-7 ","2013","Other degree","","","",""
"3 on scale 1-7 ","2013","no degree/no degree yet","","","",""
"4 on scale 1-7","2013","lower secondary degree","","","",""
"4 on scale 1-7","2013","secondary school degree","","","",""
"4 on scale 1-7","2013","college entrance qualification","","","",""
"4 on scale 1-7","2013","Other degree","","","",""
"4 on scale 1-7","2013","no degree/no degree yet","","","",""
"5 on scale 1-7","2013","lower secondary degree","","","",""
"5 on scale 1-7","2013","secondary school degree","","","",""
"5 on scale 1-7","2013","college entrance qualification","","","",""
"5 on scale 1-7","2013","Other degree","","","",""
"5 on scale 1-7","2013","no degree/no degree yet","","","",""
"6 on scale 1-7","2013","lower secondary degree","","","",""
"6 on scale 1-7","2013","secondary school degree","","","",""
"6 on scale 1-7","2013","college entrance qualification","","","",""
"6 on scale 1-7","2013","Other degree","","","",""
"6 on scale 1-7","2013","no degree/no degree yet","","","",""
"7 Strongly agree","2013","lower secondary degree","","","",""
"7 Strongly agree","2013","secondary school degree","","","",""
"7 Strongly agree","2013","college entrance qualification","","","",""
"7 Strongly agree","2013","Other degree","","","",""
"7 Strongly agree","2013","no degree/no degree yet","","","",""
"1 Strongly disagree","2014","lower secondary degree","","","",""
"1 Strongly disagree","2014","secondary school degree","","","",""
"1 Strongly disagree","2014","college entrance qualification","","","",""
"1 Strongly disagree","2014","Other degree","","","",""
"1 Strongly disagree","2014","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2014","lower secondary degree","","","",""
"2 on scale 1-7 ","2014","secondary school degree","","","",""
"2 on scale 1-7 ","2014","college entrance qualification","","","",""
"2 on scale 1-7 ","2014","Other degree","","","",""
"2 on scale 1-7 ","2014","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2014","lower secondary degree","","","",""
"3 on scale 1-7 ","2014","secondary school degree","","","",""
"3 on scale 1-7 ","2014","college entrance qualification","","","",""
"3 on scale 1-7 ","2014","Other degree","","","",""
"3 on scale 1-7 ","2014","no degree/no degree yet","","","",""
"4 on scale 1-7","2014","lower secondary degree","","","",""
"4 on scale 1-7","2014","secondary school degree","","","",""
"4 on scale 1-7","2014","college entrance qualification","","","",""
"4 on scale 1-7","2014","Other degree","","","",""
"4 on scale 1-7","2014","no degree/no degree yet","","","",""
"5 on scale 1-7","2014","lower secondary degree","","","",""
"5 on scale 1-7","2014","secondary school degree","","","",""
"5 on scale 1-7","2014","college entrance qualification","","","",""
"5 on scale 1-7","2014","Other degree","","","",""
"5 on scale 1-7","2014","no degree/no degree yet","","","",""
"6 on scale 1-7","2014","lower secondary degree","","","",""
"6 on scale 1-7","2014","secondary school degree","","","",""
"6 on scale 1-7","2014","college entrance qualification","","","",""
"6 on scale 1-7","2014","Other degree","","","",""
"6 on scale 1-7","2014","no degree/no degree yet","","","",""
"7 Strongly agree","2014","lower secondary degree","","","",""
"7 Strongly agree","2014","secondary school degree","","","",""
"7 Strongly agree","2014","college entrance qualification","","","",""
"7 Strongly agree","2014","Other degree","","","",""
"7 Strongly agree","2014","no degree/no degree yet","","","",""
"1 Strongly disagree","2015","lower secondary degree","2016","0.308446633357962","0.297113744783251","0.319779521932673"
"1 Strongly disagree","2015","secondary school degree","2288","0.294244140226635","0.283714492313726","0.304773788139544"
"1 Strongly disagree","2015","college entrance qualification","2320","0.299721185469518","0.289147057596876","0.31029531334216"
"1 Strongly disagree","2015","Other degree","1676","0.394973377161995","0.379852517924019","0.41009423639997"
"1 Strongly disagree","2015","no degree/no degree yet","332","0.330486243773805","0.300652836903268","0.360319650644341"
"2 on scale 1-7 ","2015","lower secondary degree","1568","0.24825155764683","0.237651212376119","0.258851902917541"
"2 on scale 1-7 ","2015","secondary school degree","2036","0.288800495694224","0.278328549992619","0.299272441395828"
"2 on scale 1-7 ","2015","college entrance qualification","2479","0.346885393423111","0.335899432546136","0.357871354300085"
"2 on scale 1-7 ","2015","Other degree","978","0.249111097542149","0.235733143590888","0.26248905149341"
"2 on scale 1-7 ","2015","no degree/no degree yet","237","0.232680788194536","0.205882027883949","0.259479548505124"
"3 on scale 1-7 ","2015","lower secondary degree","1009","0.164100892631598","0.15501285421719","0.173188931046006"
"3 on scale 1-7 ","2015","secondary school degree","1191","0.174436479786015","0.165667953749003","0.183205005823026"
"3 on scale 1-7 ","2015","college entrance qualification","1155","0.174064344257565","0.165312927625819","0.182815760889312"
"3 on scale 1-7 ","2015","Other degree","465","0.125075074601084","0.114842707891393","0.135307441310775"
"3 on scale 1-7 ","2015","no degree/no degree yet","131","0.129186196803428","0.107913766280677","0.150458627326179"
"4 on scale 1-7","2015","lower secondary degree","854","0.137662493573647","0.129208066049683","0.14611692109761"
"4 on scale 1-7","2015","secondary school degree","880","0.120045464139986","0.112535537639961","0.127555390640012"
"4 on scale 1-7","2015","college entrance qualification","744","0.10522037089769","0.0981383321018869","0.112302409693493"
"4 on scale 1-7","2015","Other degree","433","0.110718298854337","0.101012423797958","0.120424173910717"
"4 on scale 1-7","2015","no degree/no degree yet","117","0.143375210603861","0.121148317611099","0.165602103596622"
"5 on scale 1-7","2015","lower secondary degree","427","0.0670900777521883","0.0609512315175577","0.0732289239868189"
"5 on scale 1-7","2015","secondary school degree","452","0.0689554444076403","0.063100777316499","0.0748101114987817"
"5 on scale 1-7","2015","college entrance qualification","330","0.0483684706294297","0.0434166382838407","0.0533203029750187"
"5 on scale 1-7","2015","Other degree","211","0.0486840798128398","0.0420273461449614","0.0553408134807181"
"5 on scale 1-7","2015","no degree/no degree yet","64","0.0755819937788129","0.0588175258103363","0.0923464617472895"
"6 on scale 1-7","2015","lower secondary degree","255","0.039528070246513","0.0347469144410127","0.0443092260520132"
"6 on scale 1-7","2015","secondary school degree","199","0.0325265839222522","0.0284276450732648","0.0366255227712396"
"6 on scale 1-7","2015","college entrance qualification","117","0.0177868786739042","0.0147361535379472","0.0208376038098613"
"6 on scale 1-7","2015","Other degree","116","0.0351529503927095","0.0294563540928953","0.0408495466925238"
"6 on scale 1-7","2015","no degree/no degree yet","40","0.0397828399809617","0.0273869124624024","0.0521787674995209"
"7 Strongly agree","2015","lower secondary degree","251","0.034920274791262","0.030415654654759","0.039424894927765"
"7 Strongly agree","2015","secondary school degree","149","0.0209913918232478","0.0176789629260309","0.0243038207204648"
"7 Strongly agree","2015","college entrance qualification","66","0.00795335664878264","0.00590317841641682","0.0100035348811485"
"7 Strongly agree","2015","Other degree","136","0.0362851216348852","0.030500913794539","0.0420693294752314"
"7 Strongly agree","2015","no degree/no degree yet","34","0.0489067268645959","0.0352281076659794","0.0625853460632125"
"1 Strongly disagree","2016","lower secondary degree","","","",""
"1 Strongly disagree","2016","secondary school degree","","","",""
"1 Strongly disagree","2016","college entrance qualification","","","",""
"1 Strongly disagree","2016","Other degree","1816","0.638482762151879","0.619008324265136","0.657957200038623"
"1 Strongly disagree","2016","no degree/no degree yet","1221","0.682471478784134","0.659422737323632","0.705520220244636"
"2 on scale 1-7 ","2016","lower secondary degree","","","",""
"2 on scale 1-7 ","2016","secondary school degree","","","",""
"2 on scale 1-7 ","2016","college entrance qualification","","","",""
"2 on scale 1-7 ","2016","Other degree","228","0.138724533859766","0.124713392560899","0.152735675158632"
"2 on scale 1-7 ","2016","no degree/no degree yet","126","0.0803172058304991","0.0668605569942855","0.0937738546667127"
"3 on scale 1-7 ","2016","lower secondary degree","","","",""
"3 on scale 1-7 ","2016","secondary school degree","","","",""
"3 on scale 1-7 ","2016","college entrance qualification","","","",""
"3 on scale 1-7 ","2016","Other degree","75","0.0821762426189505","0.0710441035007111","0.0933083817371899"
"3 on scale 1-7 ","2016","no degree/no degree yet","51","0.0424063962606908","0.0324289385738967","0.0523838539474849"
"4 on scale 1-7","2016","lower secondary degree","","","",""
"4 on scale 1-7","2016","secondary school degree","","","",""
"4 on scale 1-7","2016","college entrance qualification","","","",""
"4 on scale 1-7","2016","Other degree","88","0.0581367423151304","0.048651572479718","0.0676219121505429"
"4 on scale 1-7","2016","no degree/no degree yet","65","0.111194641690691","0.095629292976591","0.12675999040479"
"5 on scale 1-7","2016","lower secondary degree","","","",""
"5 on scale 1-7","2016","secondary school degree","","","",""
"5 on scale 1-7","2016","college entrance qualification","","","",""
"5 on scale 1-7","2016","Other degree","55","0.0244003644981797","0.0181463366711342","0.0306543923252252"
"5 on scale 1-7","2016","no degree/no degree yet","","","",""
"6 on scale 1-7","2016","lower secondary degree","","","",""
"6 on scale 1-7","2016","secondary school degree","","","",""
"6 on scale 1-7","2016","college entrance qualification","","","",""
"6 on scale 1-7","2016","Other degree","","","",""
"6 on scale 1-7","2016","no degree/no degree yet","","","",""
"7 Strongly agree","2016","lower secondary degree","","","",""
"7 Strongly agree","2016","secondary school degree","","","",""
"7 Strongly agree","2016","college entrance qualification","","","",""
