"plh0206i03","year","education","pgcasmin","n","percent","lower_confidence","upper_confidence"
"2 on scale 1-7 ","2005","secondary school degree","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2005","secondary school degree","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2005","secondary school degree","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2005","secondary school degree","(2b) intermediate general qualification","125","0.20346361964377","0.170558735957845","0.236368503329695"
"2 on scale 1-7 ","2005","secondary school degree","(2a) intermediate vocational","1154","0.236968899348159","0.224892857874284","0.249044940822034"
"2 on scale 1-7 ","2005","secondary school degree","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2005","secondary school degree","(2c_voc) vocational maturity certificate","8","","",""
"2 on scale 1-7 ","2005","secondary school degree","(3a) lower tertiary education","143","0.292548010111267","0.253026251588173","0.332069768634362"
"2 on scale 1-7 ","2005","secondary school degree","(3b) higher tertiary education","30","0.204971270918657","0.130209946239113","0.279732595598202"
"2 on scale 1-7 ","2005","college entrance qualification","(0) in school","","","",""
"2 on scale 1-7 ","2005","college entrance qualification","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2005","college entrance qualification","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2005","college entrance qualification","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2005","college entrance qualification","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2005","college entrance qualification","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2005","college entrance qualification","(2c_gen) general maturity certificate","209","0.263989449674707","0.232057322098911","0.295921577250504"
"2 on scale 1-7 ","2005","college entrance qualification","(2c_voc) vocational maturity certificate","378","0.288468096517691","0.263812007678018","0.313124185357363"
"2 on scale 1-7 ","2005","college entrance qualification","(3a) lower tertiary education","267","0.262836212277798","0.235121472902462","0.290550951653133"
"2 on scale 1-7 ","2005","college entrance qualification","(3b) higher tertiary education","615","0.270217855320826","0.251598012591032","0.28883769805062"
"2 on scale 1-7 ","2005","Other degree","(0) in school","","","",""
"2 on scale 1-7 ","2005","Other degree","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2005","Other degree","(1b) general elementary school","65","0.237530945000055","0.193872037062112","0.281189852937997"
"2 on scale 1-7 ","2005","Other degree","(1c) basic vocational qualification","86","0.202351402891878","0.161079327149121","0.243623478634634"
"2 on scale 1-7 ","2005","Other degree","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2005","Other degree","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2005","Other degree","(2c_gen) general maturity certificate","10","","",""
"2 on scale 1-7 ","2005","Other degree","(2c_voc) vocational maturity certificate","30","0.155985745231876","0.0975290068320467","0.214442483631706"
"2 on scale 1-7 ","2005","Other degree","(3a) lower tertiary education","3","","",""
"2 on scale 1-7 ","2005","Other degree","(3b) higher tertiary education","38","0.205212623943111","0.143403344041232","0.267021903844991"
"2 on scale 1-7 ","2005","no degree/no degree yet","(0) in school","147","0.206840225814521","0.175702330476261","0.237978121152781"
"2 on scale 1-7 ","2005","no degree/no degree yet","(1a) inadequately completed","38","0.126358913597566","0.0843238279216456","0.168393999273486"
"2 on scale 1-7 ","2005","no degree/no degree yet","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2005","lower secondary degree","(0) in school","","","",""
"3 on scale 1-7 ","2005","lower secondary degree","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2005","lower secondary degree","(1b) general elementary school","228","0.151108661883596","0.132917037797812","0.16930028596938"
"3 on scale 1-7 ","2005","lower secondary degree","(1c) basic vocational qualification","931","0.17525001049943","0.165038770807904","0.185461250190956"
"3 on scale 1-7 ","2005","lower secondary degree","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2005","lower secondary degree","(2a) intermediate vocational","4","","",""
"3 on scale 1-7 ","2005","lower secondary degree","(2c_gen) general maturity certificate","5","","",""
"3 on scale 1-7 ","2005","lower secondary degree","(2c_voc) vocational maturity certificate","8","","",""
"3 on scale 1-7 ","2005","lower secondary degree","(3a) lower tertiary education","30","0.195425407878309","0.129505838554412","0.261344977202206"
"3 on scale 1-7 ","2005","lower secondary degree","(3b) higher tertiary education","8","","",""
"3 on scale 1-7 ","2005","secondary school degree","(0) in school","","","",""
"3 on scale 1-7 ","2005","secondary school degree","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2005","secondary school degree","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2005","secondary school degree","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2005","secondary school degree","(2b) intermediate general qualification","97","0.169097631306491","0.138459806443831","0.199735456169152"
"3 on scale 1-7 ","2005","secondary school degree","(2a) intermediate vocational","888","0.182030176216142","0.171071751305726","0.192988601126558"
"3 on scale 1-7 ","2005","secondary school degree","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2005","secondary school degree","(2c_voc) vocational maturity certificate","7","","",""
"3 on scale 1-7 ","2005","secondary school degree","(3a) lower tertiary education","89","0.184045450558655","0.150379977051318","0.217710924065991"
"3 on scale 1-7 ","2005","secondary school degree","(3b) higher tertiary education","24","","",""
"3 on scale 1-7 ","2005","college entrance qualification","(0) in school","","","",""
"3 on scale 1-7 ","2005","college entrance qualification","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2005","college entrance qualification","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2005","college entrance qualification","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2005","college entrance qualification","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2005","college entrance qualification","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2005","college entrance qualification","(2c_gen) general maturity certificate","156","0.224442179061095","0.194218183302859","0.254666174819331"
"3 on scale 1-7 ","2005","college entrance qualification","(2c_voc) vocational maturity certificate","273","0.208360905986708","0.186257976504523","0.230463835468893"
"3 on scale 1-7 ","2005","college entrance qualification","(3a) lower tertiary education","193","0.182014818178541","0.157720076047908","0.206309560309175"
"3 on scale 1-7 ","2005","college entrance qualification","(3b) higher tertiary education","434","0.199908895505036","0.183139857416622","0.21667793359345"
"3 on scale 1-7 ","2005","Other degree","(0) in school","","","",""
"3 on scale 1-7 ","2005","Other degree","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2005","Other degree","(1b) general elementary school","39","0.113886399174568","0.0812965544735425","0.146476243875593"
"3 on scale 1-7 ","2005","Other degree","(1c) basic vocational qualification","43","0.114688240978767","0.0819537975281353","0.147422684429398"
"3 on scale 1-7 ","2005","Other degree","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2005","Other degree","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2005","Other degree","(2c_gen) general maturity certificate","4","","",""
"3 on scale 1-7 ","2005","Other degree","(2c_voc) vocational maturity certificate","23","","",""
"3 on scale 1-7 ","2005","Other degree","(3a) lower tertiary education","7","","",""
"3 on scale 1-7 ","2005","Other degree","(3b) higher tertiary education","36","0.264606570447192","0.197093734459736","0.332119406434648"
"3 on scale 1-7 ","2005","no degree/no degree yet","(0) in school","119","0.191116934337714","0.160890712211225","0.221343156464203"
"3 on scale 1-7 ","2005","no degree/no degree yet","(1a) inadequately completed","45","0.226645559947913","0.173678560684843","0.279612559210982"
"3 on scale 1-7 ","2005","no degree/no degree yet","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2005","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2005","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2005","no degree/no degree yet","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2005","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2005","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2005","no degree/no degree yet","(3a) lower tertiary education","1","","",""
"3 on scale 1-7 ","2005","no degree/no degree yet","(3b) higher tertiary education","1","","",""
"4 on scale 1-7","2005","lower secondary degree","(0) in school","","","",""
"4 on scale 1-7","2005","lower secondary degree","(1a) inadequately completed","","","",""
"4 on scale 1-7","2005","lower secondary degree","(1b) general elementary school","261","0.180019598956031","0.160504876763862","0.199534321148201"
"4 on scale 1-7","2005","lower secondary degree","(1c) basic vocational qualification","897","0.17175226455942","0.16162202654301","0.18188250257583"
"4 on scale 1-7","2005","lower secondary degree","(2b) intermediate general qualification","1","","",""
"4 on scale 1-7","2005","lower secondary degree","(2a) intermediate vocational","4","","",""
"4 on scale 1-7","2005","lower secondary degree","(2c_gen) general maturity certificate","1","","",""
"4 on scale 1-7","2005","lower secondary degree","(2c_voc) vocational maturity certificate","3","","",""
"4 on scale 1-7","2005","lower secondary degree","(3a) lower tertiary education","21","","",""
"4 on scale 1-7","2005","lower secondary degree","(3b) higher tertiary education","4","","",""
"4 on scale 1-7","2005","secondary school degree","(0) in school","","","",""
"4 on scale 1-7","2005","secondary school degree","(1a) inadequately completed","","","",""
"4 on scale 1-7","2005","secondary school degree","(1b) general elementary school","","","",""
"4 on scale 1-7","2005","secondary school degree","(1c) basic vocational qualification","","","",""
"4 on scale 1-7","2005","secondary school degree","(2b) intermediate general qualification","103","0.192246696096459","0.160037270300144","0.224456121892774"
"4 on scale 1-7","2005","secondary school degree","(2a) intermediate vocational","837","0.179983575548511","0.16907330516897","0.190893845928052"
"4 on scale 1-7","2005","secondary school degree","(2c_gen) general maturity certificate","","","",""
"4 on scale 1-7","2005","secondary school degree","(2c_voc) vocational maturity certificate","6","","",""
"4 on scale 1-7","2005","secondary school degree","(3a) lower tertiary education","86","0.159817082680738","0.127983338434773","0.191650826926703"
"4 on scale 1-7","2005","secondary school degree","(3b) higher tertiary education","23","","",""
"4 on scale 1-7","2005","college entrance qualification","(0) in school","","","",""
"4 on scale 1-7","2005","college entrance qualification","(1a) inadequately completed","","","",""
"4 on scale 1-7","2005","college entrance qualification","(1b) general elementary school","","","",""
"4 on scale 1-7","2005","college entrance qualification","(1c) basic vocational qualification","","","",""
"4 on scale 1-7","2005","college entrance qualification","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2005","college entrance qualification","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2005","college entrance qualification","(2c_gen) general maturity certificate","116","0.153246537360825","0.12715099206884","0.17934208265281"
"4 on scale 1-7","2005","college entrance qualification","(2c_voc) vocational maturity certificate","198","0.144284052355626","0.12516122599365","0.163406878717602"
"4 on scale 1-7","2005","college entrance qualification","(3a) lower tertiary education","147","0.154786208869348","0.13201240262041","0.177560015118287"
"4 on scale 1-7","2005","college entrance qualification","(3b) higher tertiary education","337","0.165619344736566","0.150032435205476","0.181206254267656"
"4 on scale 1-7","2005","Other degree","(0) in school","","","",""
"4 on scale 1-7","2005","Other degree","(1a) inadequately completed","","","",""
"4 on scale 1-7","2005","Other degree","(1b) general elementary school","62","0.143216916048182","0.107280541646781","0.179153290449582"
"4 on scale 1-7","2005","Other degree","(1c) basic vocational qualification","70","0.216847406220089","0.174512586918304","0.259182225521874"
"4 on scale 1-7","2005","Other degree","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2005","Other degree","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2005","Other degree","(2c_gen) general maturity certificate","14","","",""
"4 on scale 1-7","2005","Other degree","(2c_voc) vocational maturity certificate","17","","",""
"4 on scale 1-7","2005","Other degree","(3a) lower tertiary education","6","","",""
"4 on scale 1-7","2005","Other degree","(3b) higher tertiary education","23","","",""
"4 on scale 1-7","2005","no degree/no degree yet","(0) in school","129","0.149038201429993","0.121660609544215","0.176415793315772"
"4 on scale 1-7","2005","no degree/no degree yet","(1a) inadequately completed","35","0.128087249531768","0.085807545890067","0.17036695317347"
"4 on scale 1-7","2005","no degree/no degree yet","(1b) general elementary school","","","",""
"4 on scale 1-7","2005","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"4 on scale 1-7","2005","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2005","no degree/no degree yet","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2005","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"4 on scale 1-7","2005","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"4 on scale 1-7","2005","no degree/no degree yet","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2005","no degree/no degree yet","(3b) higher tertiary education","","","",""
"5 on scale 1-7","2005","lower secondary degree","(0) in school","","","",""
"5 on scale 1-7","2005","lower secondary degree","(1a) inadequately completed","","","",""
"5 on scale 1-7","2005","lower secondary degree","(1b) general elementary school","155","0.0962931941468804","0.0813097271666371","0.111276661127124"
"5 on scale 1-7","2005","lower secondary degree","(1c) basic vocational qualification","484","0.0844645196609813","0.0769955097967385","0.091933529525224"
"5 on scale 1-7","2005","lower secondary degree","(2b) intermediate general qualification","1","","",""
"5 on scale 1-7","2005","lower secondary degree","(2a) intermediate vocational","2","","",""
"5 on scale 1-7","2005","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"5 on scale 1-7","2005","lower secondary degree","(2c_voc) vocational maturity certificate","1","","",""
"5 on scale 1-7","2005","lower secondary degree","(3a) lower tertiary education","8","","",""
"5 on scale 1-7","2005","lower secondary degree","(3b) higher tertiary education","9","","",""
"5 on scale 1-7","2005","secondary school degree","(0) in school","","","",""
"5 on scale 1-7","2005","secondary school degree","(1a) inadequately completed","","","",""
"5 on scale 1-7","2005","secondary school degree","(1b) general elementary school","","","",""
"5 on scale 1-7","2005","secondary school degree","(1c) basic vocational qualification","","","",""
"5 on scale 1-7","2005","secondary school degree","(2b) intermediate general qualification","62","0.0941623585960675","0.0702909517539114","0.118033765438224"
"5 on scale 1-7","2005","secondary school degree","(2a) intermediate vocational","432","0.0864995442623302","0.0785164897640401","0.0944825987606204"
"5 on scale 1-7","2005","secondary school degree","(2c_gen) general maturity certificate","1","","",""
"5 on scale 1-7","2005","secondary school degree","(2c_voc) vocational maturity certificate","2","","",""
"5 on scale 1-7","2005","secondary school degree","(3a) lower tertiary education","30","0.0511120829766496","0.0319801677364877","0.0702439982168115"
"5 on scale 1-7","2005","secondary school degree","(3b) higher tertiary education","6","","",""
"5 on scale 1-7","2005","college entrance qualification","(0) in school","","","",""
"5 on scale 1-7","2005","college entrance qualification","(1a) inadequately completed","","","",""
"5 on scale 1-7","2005","college entrance qualification","(1b) general elementary school","","","",""
"5 on scale 1-7","2005","college entrance qualification","(1c) basic vocational qualification","","","",""
"5 on scale 1-7","2005","college entrance qualification","(2b) intermediate general qualification","","","",""
"5 on scale 1-7","2005","college entrance qualification","(2a) intermediate vocational","","","",""
"5 on scale 1-7","2005","college entrance qualification","(2c_gen) general maturity certificate","72","0.0921437562831639","0.071191343134148","0.11309616943218"
"5 on scale 1-7","2005","college entrance qualification","(2c_voc) vocational maturity certificate","123","0.0853779713718466","0.0701699803558876","0.100585962387806"
"5 on scale 1-7","2005","college entrance qualification","(3a) lower tertiary education","84","0.081653164136704","0.064411623152056","0.098894705121352"
"5 on scale 1-7","2005","college entrance qualification","(3b) higher tertiary education","172","0.0690416162938139","0.0584113785163478","0.07967185407128"
"5 on scale 1-7","2005","Other degree","(0) in school","","","",""
"5 on scale 1-7","2005","Other degree","(1a) inadequately completed","","","",""
"5 on scale 1-7","2005","Other degree","(1b) general elementary school","27","","",""
"5 on scale 1-7","2005","Other degree","(1c) basic vocational qualification","36","0.102406361691823","0.0712604713292217","0.133552252054423"
"5 on scale 1-7","2005","Other degree","(2b) intermediate general qualification","","","",""
"5 on scale 1-7","2005","Other degree","(2a) intermediate vocational","","","",""
"5 on scale 1-7","2005","Other degree","(2c_gen) general maturity certificate","4","","",""
"5 on scale 1-7","2005","Other degree","(2c_voc) vocational maturity certificate","15","","",""
"5 on scale 1-7","2005","Other degree","(3a) lower tertiary education","1","","",""
"5 on scale 1-7","2005","Other degree","(3b) higher tertiary education","14","","",""
"5 on scale 1-7","2005","no degree/no degree yet","(0) in school","68","0.12892069601363","0.103158577062005","0.154682814965255"
"5 on scale 1-7","2005","no degree/no degree yet","(1a) inadequately completed","11","","",""
"5 on scale 1-7","2005","no degree/no degree yet","(1b) general elementary school","","","",""
"5 on scale 1-7","2005","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"5 on scale 1-7","2005","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"5 on scale 1-7","2005","no degree/no degree yet","(2a) intermediate vocational","","","",""
"5 on scale 1-7","2005","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"5 on scale 1-7","2005","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"5 on scale 1-7","2005","no degree/no degree yet","(3a) lower tertiary education","","","",""
"5 on scale 1-7","2005","no degree/no degree yet","(3b) higher tertiary education","","","",""
"6 on scale 1-7","2005","lower secondary degree","(0) in school","","","",""
"6 on scale 1-7","2005","lower secondary degree","(1a) inadequately completed","","","",""
"6 on scale 1-7","2005","lower secondary degree","(1b) general elementary school","78","0.0507295184677309","0.0395833372345694","0.0618756997008923"
"6 on scale 1-7","2005","lower secondary degree","(1c) basic vocational qualification","250","0.0451459580337803","0.039569400115526","0.0507225159520346"
"6 on scale 1-7","2005","lower secondary degree","(2b) intermediate general qualification","1","","",""
"6 on scale 1-7","2005","lower secondary degree","(2a) intermediate vocational","1","","",""
"6 on scale 1-7","2005","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"6 on scale 1-7","2005","lower secondary degree","(2c_voc) vocational maturity certificate","1","","",""
"6 on scale 1-7","2005","lower secondary degree","(3a) lower tertiary education","6","","",""
"6 on scale 1-7","2005","lower secondary degree","(3b) higher tertiary education","1","","",""
"6 on scale 1-7","2005","secondary school degree","(0) in school","","","",""
"6 on scale 1-7","2005","secondary school degree","(1a) inadequately completed","","","",""
"6 on scale 1-7","2005","secondary school degree","(1b) general elementary school","","","",""
"6 on scale 1-7","2005","secondary school degree","(1c) basic vocational qualification","","","",""
"6 on scale 1-7","2005","secondary school degree","(2b) intermediate general qualification","34","0.0577296609540112","0.0386662139076765","0.0767931080003459"
"6 on scale 1-7","2005","secondary school degree","(2a) intermediate vocational","198","0.0453032132083738","0.0393970555772442","0.0512093708395034"
"6 on scale 1-7","2005","secondary school degree","(2c_gen) general maturity certificate","","","",""
"6 on scale 1-7","2005","secondary school degree","(2c_voc) vocational maturity certificate","3","","",""
"6 on scale 1-7","2005","secondary school degree","(3a) lower tertiary education","18","","",""
"6 on scale 1-7","2005","secondary school degree","(3b) higher tertiary education","1","","",""
"6 on scale 1-7","2005","college entrance qualification","(0) in school","","","",""
"6 on scale 1-7","2005","college entrance qualification","(1a) inadequately completed","","","",""
"6 on scale 1-7","2005","college entrance qualification","(1b) general elementary school","","","",""
"6 on scale 1-7","2005","college entrance qualification","(1c) basic vocational qualification","","","",""
"6 on scale 1-7","2005","college entrance qualification","(2b) intermediate general qualification","","","",""
"6 on scale 1-7","2005","college entrance qualification","(2a) intermediate vocational","","","",""
"6 on scale 1-7","2005","college entrance qualification","(2c_gen) general maturity certificate","30","0.0566465955529565","0.0399003803469737","0.0733928107589392"
"6 on scale 1-7","2005","college entrance qualification","(2c_voc) vocational maturity certificate","34","0.024607907543199","0.0161764033295347","0.0330394117568633"
"6 on scale 1-7","2005","college entrance qualification","(3a) lower tertiary education","22","","",""
"6 on scale 1-7","2005","college entrance qualification","(3b) higher tertiary education","63","0.0292192323424723","0.0221574008033996","0.036281063881545"
"6 on scale 1-7","2005","Other degree","(0) in school","","","",""
"6 on scale 1-7","2005","Other degree","(1a) inadequately completed","","","",""
"6 on scale 1-7","2005","Other degree","(1b) general elementary school","24","","",""
"6 on scale 1-7","2005","Other degree","(1c) basic vocational qualification","15","","",""
"6 on scale 1-7","2005","Other degree","(2b) intermediate general qualification","","","",""
"6 on scale 1-7","2005","Other degree","(2a) intermediate vocational","","","",""
"6 on scale 1-7","2005","Other degree","(2c_gen) general maturity certificate","1","","",""
"6 on scale 1-7","2005","Other degree","(2c_voc) vocational maturity certificate","7","","",""
"6 on scale 1-7","2005","Other degree","(3a) lower tertiary education","1","","",""
"6 on scale 1-7","2005","Other degree","(3b) higher tertiary education","4","","",""
"6 on scale 1-7","2005","no degree/no degree yet","(0) in school","33","0.0608309752406344","0.0424560456984841","0.0792059047827847"
"6 on scale 1-7","2005","no degree/no degree yet","(1a) inadequately completed","10","","",""
"6 on scale 1-7","2005","no degree/no degree yet","(1b) general elementary school","","","",""
"6 on scale 1-7","2005","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"6 on scale 1-7","2005","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"6 on scale 1-7","2005","no degree/no degree yet","(2a) intermediate vocational","","","",""
"6 on scale 1-7","2005","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"6 on scale 1-7","2005","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"6 on scale 1-7","2005","no degree/no degree yet","(3a) lower tertiary education","","","",""
"6 on scale 1-7","2005","no degree/no degree yet","(3b) higher tertiary education","","","",""
"7 Strongly agree","2005","lower secondary degree","(0) in school","","","",""
"7 Strongly agree","2005","lower secondary degree","(1a) inadequately completed","","","",""
"7 Strongly agree","2005","lower secondary degree","(1b) general elementary school","74","0.0567193424140778","0.0449707239517882","0.0684679608763674"
"7 Strongly agree","2005","lower secondary degree","(1c) basic vocational qualification","234","0.0437042584030477","0.0382133237716376","0.0491951930344579"
"7 Strongly agree","2005","lower secondary degree","(2b) intermediate general qualification","","","",""
