"plh0206i03","year","education","sex","n","percent","lower_confidence","upper_confidence"
"5 on scale 1-7","2006","college entrance qualification","Male","","","",""
"5 on scale 1-7","2006","college entrance qualification","Female","","","",""
"5 on scale 1-7","2006","Other degree","Male","","","",""
"5 on scale 1-7","2006","Other degree","Female","","","",""
"5 on scale 1-7","2006","no degree/no degree yet","Male","","","",""
"5 on scale 1-7","2006","no degree/no degree yet","Female","","","",""
"6 on scale 1-7","2006","lower secondary degree","Male","","","",""
"6 on scale 1-7","2006","lower secondary degree","Female","","","",""
"6 on scale 1-7","2006","secondary school degree","Male","","","",""
"6 on scale 1-7","2006","secondary school degree","Female","","","",""
"6 on scale 1-7","2006","college entrance qualification","Male","","","",""
"6 on scale 1-7","2006","college entrance qualification","Female","","","",""
"6 on scale 1-7","2006","Other degree","Male","","","",""
"6 on scale 1-7","2006","Other degree","Female","","","",""
"6 on scale 1-7","2006","no degree/no degree yet","Male","","","",""
"6 on scale 1-7","2006","no degree/no degree yet","Female","","","",""
"7 Strongly agree","2006","lower secondary degree","Male","","","",""
"7 Strongly agree","2006","lower secondary degree","Female","","","",""
"7 Strongly agree","2006","secondary school degree","Male","","","",""
"7 Strongly agree","2006","secondary school degree","Female","","","",""
"7 Strongly agree","2006","college entrance qualification","Male","","","",""
"7 Strongly agree","2006","college entrance qualification","Female","","","",""
"7 Strongly agree","2006","Other degree","Male","","","",""
"7 Strongly agree","2006","Other degree","Female","","","",""
"7 Strongly agree","2006","no degree/no degree yet","Male","","","",""
"7 Strongly agree","2006","no degree/no degree yet","Female","","","",""
"1 Strongly disagree","2007","lower secondary degree","Male","","","",""
"1 Strongly disagree","2007","lower secondary degree","Female","","","",""
"1 Strongly disagree","2007","secondary school degree","Male","","","",""
"1 Strongly disagree","2007","secondary school degree","Female","","","",""
"1 Strongly disagree","2007","college entrance qualification","Male","","","",""
"1 Strongly disagree","2007","college entrance qualification","Female","","","",""
"1 Strongly disagree","2007","Other degree","Male","","","",""
"1 Strongly disagree","2007","Other degree","Female","","","",""
"1 Strongly disagree","2007","no degree/no degree yet","Male","","","",""
"1 Strongly disagree","2007","no degree/no degree yet","Female","","","",""
"2 on scale 1-7 ","2007","lower secondary degree","Male","","","",""
"2 on scale 1-7 ","2007","lower secondary degree","Female","","","",""
"2 on scale 1-7 ","2007","secondary school degree","Male","","","",""
"2 on scale 1-7 ","2007","secondary school degree","Female","","","",""
"2 on scale 1-7 ","2007","college entrance qualification","Male","","","",""
"2 on scale 1-7 ","2007","college entrance qualification","Female","","","",""
"2 on scale 1-7 ","2007","Other degree","Male","","","",""
"2 on scale 1-7 ","2007","Other degree","Female","","","",""
"2 on scale 1-7 ","2007","no degree/no degree yet","Male","","","",""
"2 on scale 1-7 ","2007","no degree/no degree yet","Female","","","",""
"3 on scale 1-7 ","2007","lower secondary degree","Male","","","",""
"3 on scale 1-7 ","2007","lower secondary degree","Female","","","",""
"3 on scale 1-7 ","2007","secondary school degree","Male","","","",""
"3 on scale 1-7 ","2007","secondary school degree","Female","","","",""
"3 on scale 1-7 ","2007","college entrance qualification","Male","","","",""
"3 on scale 1-7 ","2007","college entrance qualification","Female","","","",""
"3 on scale 1-7 ","2007","Other degree","Male","","","",""
"3 on scale 1-7 ","2007","Other degree","Female","","","",""
"3 on scale 1-7 ","2007","no degree/no degree yet","Male","","","",""
"3 on scale 1-7 ","2007","no degree/no degree yet","Female","","","",""
"4 on scale 1-7","2007","lower secondary degree","Male","","","",""
"4 on scale 1-7","2007","lower secondary degree","Female","","","",""
"4 on scale 1-7","2007","secondary school degree","Male","","","",""
"4 on scale 1-7","2007","secondary school degree","Female","","","",""
"4 on scale 1-7","2007","college entrance qualification","Male","","","",""
"4 on scale 1-7","2007","college entrance qualification","Female","","","",""
"4 on scale 1-7","2007","Other degree","Male","","","",""
"4 on scale 1-7","2007","Other degree","Female","","","",""
"4 on scale 1-7","2007","no degree/no degree yet","Male","","","",""
"4 on scale 1-7","2007","no degree/no degree yet","Female","","","",""
"5 on scale 1-7","2007","lower secondary degree","Male","","","",""
"5 on scale 1-7","2007","lower secondary degree","Female","","","",""
"5 on scale 1-7","2007","secondary school degree","Male","","","",""
"5 on scale 1-7","2007","secondary school degree","Female","","","",""
"5 on scale 1-7","2007","college entrance qualification","Male","","","",""
"5 on scale 1-7","2007","college entrance qualification","Female","","","",""
"5 on scale 1-7","2007","Other degree","Male","","","",""
"5 on scale 1-7","2007","Other degree","Female","","","",""
"5 on scale 1-7","2007","no degree/no degree yet","Male","","","",""
"5 on scale 1-7","2007","no degree/no degree yet","Female","","","",""
"6 on scale 1-7","2007","lower secondary degree","Male","","","",""
"6 on scale 1-7","2007","lower secondary degree","Female","","","",""
"6 on scale 1-7","2007","secondary school degree","Male","","","",""
"6 on scale 1-7","2007","secondary school degree","Female","","","",""
"6 on scale 1-7","2007","college entrance qualification","Male","","","",""
"6 on scale 1-7","2007","college entrance qualification","Female","","","",""
"6 on scale 1-7","2007","Other degree","Male","","","",""
"6 on scale 1-7","2007","Other degree","Female","","","",""
"6 on scale 1-7","2007","no degree/no degree yet","Male","","","",""
"6 on scale 1-7","2007","no degree/no degree yet","Female","","","",""
"7 Strongly agree","2007","lower secondary degree","Male","","","",""
"7 Strongly agree","2007","lower secondary degree","Female","","","",""
"7 Strongly agree","2007","secondary school degree","Male","","","",""
"7 Strongly agree","2007","secondary school degree","Female","","","",""
"7 Strongly agree","2007","college entrance qualification","Male","","","",""
"7 Strongly agree","2007","college entrance qualification","Female","","","",""
"7 Strongly agree","2007","Other degree","Male","","","",""
"7 Strongly agree","2007","Other degree","Female","","","",""
"7 Strongly agree","2007","no degree/no degree yet","Male","","","",""
"7 Strongly agree","2007","no degree/no degree yet","Female","","","",""
"1 Strongly disagree","2008","lower secondary degree","Male","","","",""
"1 Strongly disagree","2008","lower secondary degree","Female","","","",""
"1 Strongly disagree","2008","secondary school degree","Male","","","",""
"1 Strongly disagree","2008","secondary school degree","Female","","","",""
"1 Strongly disagree","2008","college entrance qualification","Male","","","",""
"1 Strongly disagree","2008","college entrance qualification","Female","","","",""
"1 Strongly disagree","2008","Other degree","Male","","","",""
"1 Strongly disagree","2008","Other degree","Female","","","",""
"1 Strongly disagree","2008","no degree/no degree yet","Male","","","",""
"1 Strongly disagree","2008","no degree/no degree yet","Female","","","",""
"2 on scale 1-7 ","2008","lower secondary degree","Male","","","",""
"2 on scale 1-7 ","2008","lower secondary degree","Female","","","",""
"2 on scale 1-7 ","2008","secondary school degree","Male","","","",""
"2 on scale 1-7 ","2008","secondary school degree","Female","","","",""
"2 on scale 1-7 ","2008","college entrance qualification","Male","","","",""
"2 on scale 1-7 ","2008","college entrance qualification","Female","","","",""
"2 on scale 1-7 ","2008","Other degree","Male","","","",""
"2 on scale 1-7 ","2008","Other degree","Female","","","",""
"2 on scale 1-7 ","2008","no degree/no degree yet","Male","","","",""
"2 on scale 1-7 ","2008","no degree/no degree yet","Female","","","",""
"3 on scale 1-7 ","2008","lower secondary degree","Male","","","",""
"3 on scale 1-7 ","2008","lower secondary degree","Female","","","",""
"3 on scale 1-7 ","2008","secondary school degree","Male","","","",""
"3 on scale 1-7 ","2008","secondary school degree","Female","","","",""
"3 on scale 1-7 ","2008","college entrance qualification","Male","","","",""
"3 on scale 1-7 ","2008","college entrance qualification","Female","","","",""
"3 on scale 1-7 ","2008","Other degree","Male","","","",""
"3 on scale 1-7 ","2008","Other degree","Female","","","",""
"3 on scale 1-7 ","2008","no degree/no degree yet","Male","","","",""
"3 on scale 1-7 ","2008","no degree/no degree yet","Female","","","",""
"4 on scale 1-7","2008","lower secondary degree","Male","","","",""
"4 on scale 1-7","2008","lower secondary degree","Female","","","",""
"4 on scale 1-7","2008","secondary school degree","Male","","","",""
"4 on scale 1-7","2008","secondary school degree","Female","","","",""
"4 on scale 1-7","2008","college entrance qualification","Male","","","",""
"4 on scale 1-7","2008","college entrance qualification","Female","","","",""
"4 on scale 1-7","2008","Other degree","Male","","","",""
"4 on scale 1-7","2008","Other degree","Female","","","",""
"4 on scale 1-7","2008","no degree/no degree yet","Male","","","",""
"4 on scale 1-7","2008","no degree/no degree yet","Female","","","",""
"5 on scale 1-7","2008","lower secondary degree","Male","","","",""
"5 on scale 1-7","2008","lower secondary degree","Female","","","",""
"5 on scale 1-7","2008","secondary school degree","Male","","","",""
"5 on scale 1-7","2008","secondary school degree","Female","","","",""
"5 on scale 1-7","2008","college entrance qualification","Male","","","",""
"5 on scale 1-7","2008","college entrance qualification","Female","","","",""
"5 on scale 1-7","2008","Other degree","Male","","","",""
"5 on scale 1-7","2008","Other degree","Female","","","",""
"5 on scale 1-7","2008","no degree/no degree yet","Male","","","",""
"5 on scale 1-7","2008","no degree/no degree yet","Female","","","",""
"6 on scale 1-7","2008","lower secondary degree","Male","","","",""
"6 on scale 1-7","2008","lower secondary degree","Female","","","",""
"6 on scale 1-7","2008","secondary school degree","Male","","","",""
"6 on scale 1-7","2008","secondary school degree","Female","","","",""
"6 on scale 1-7","2008","college entrance qualification","Male","","","",""
"6 on scale 1-7","2008","college entrance qualification","Female","","","",""
"6 on scale 1-7","2008","Other degree","Male","","","",""
"6 on scale 1-7","2008","Other degree","Female","","","",""
"6 on scale 1-7","2008","no degree/no degree yet","Male","","","",""
"6 on scale 1-7","2008","no degree/no degree yet","Female","","","",""
"7 Strongly agree","2008","lower secondary degree","Male","","","",""
"7 Strongly agree","2008","lower secondary degree","Female","","","",""
"7 Strongly agree","2008","secondary school degree","Male","","","",""
"7 Strongly agree","2008","secondary school degree","Female","","","",""
"7 Strongly agree","2008","college entrance qualification","Male","","","",""
"7 Strongly agree","2008","college entrance qualification","Female","","","",""
"7 Strongly agree","2008","Other degree","Male","","","",""
"7 Strongly agree","2008","Other degree","Female","","","",""
"7 Strongly agree","2008","no degree/no degree yet","Male","","","",""
"7 Strongly agree","2008","no degree/no degree yet","Female","","","",""
"1 Strongly disagree","2009","lower secondary degree","Male","","","",""
"1 Strongly disagree","2009","lower secondary degree","Female","","","",""
"1 Strongly disagree","2009","secondary school degree","Male","","","",""
"1 Strongly disagree","2009","secondary school degree","Female","","","",""
"1 Strongly disagree","2009","college entrance qualification","Male","","","",""
"1 Strongly disagree","2009","college entrance qualification","Female","","","",""
"1 Strongly disagree","2009","Other degree","Male","","","",""
"1 Strongly disagree","2009","Other degree","Female","","","",""
"1 Strongly disagree","2009","no degree/no degree yet","Male","","","",""
"1 Strongly disagree","2009","no degree/no degree yet","Female","","","",""
"2 on scale 1-7 ","2009","lower secondary degree","Male","","","",""
"2 on scale 1-7 ","2009","lower secondary degree","Female","","","",""
"2 on scale 1-7 ","2009","secondary school degree","Male","","","",""
"2 on scale 1-7 ","2009","secondary school degree","Female","","","",""
"2 on scale 1-7 ","2009","college entrance qualification","Male","","","",""
"2 on scale 1-7 ","2009","college entrance qualification","Female","","","",""
"2 on scale 1-7 ","2009","Other degree","Male","","","",""
"2 on scale 1-7 ","2009","Other degree","Female","","","",""
"2 on scale 1-7 ","2009","no degree/no degree yet","Male","","","",""
"2 on scale 1-7 ","2009","no degree/no degree yet","Female","","","",""
"3 on scale 1-7 ","2009","lower secondary degree","Male","","","",""
"3 on scale 1-7 ","2009","lower secondary degree","Female","","","",""
"3 on scale 1-7 ","2009","secondary school degree","Male","","","",""
"3 on scale 1-7 ","2009","secondary school degree","Female","","","",""
"3 on scale 1-7 ","2009","college entrance qualification","Male","","","",""
"3 on scale 1-7 ","2009","college entrance qualification","Female","","","",""
"3 on scale 1-7 ","2009","Other degree","Male","","","",""
"3 on scale 1-7 ","2009","Other degree","Female","","","",""
"3 on scale 1-7 ","2009","no degree/no degree yet","Male","","","",""
"3 on scale 1-7 ","2009","no degree/no degree yet","Female","","","",""
"4 on scale 1-7","2009","lower secondary degree","Male","","","",""
"4 on scale 1-7","2009","lower secondary degree","Female","","","",""
"4 on scale 1-7","2009","secondary school degree","Male","","","",""
"4 on scale 1-7","2009","secondary school degree","Female","","","",""
"4 on scale 1-7","2009","college entrance qualification","Male","","","",""
"4 on scale 1-7","2009","college entrance qualification","Female","","","",""
"4 on scale 1-7","2009","Other degree","Male","","","",""
"4 on scale 1-7","2009","Other degree","Female","","","",""
"4 on scale 1-7","2009","no degree/no degree yet","Male","","","",""
"4 on scale 1-7","2009","no degree/no degree yet","Female","","","",""
"5 on scale 1-7","2009","lower secondary degree","Male","","","",""
"5 on scale 1-7","2009","lower secondary degree","Female","","","",""
"5 on scale 1-7","2009","secondary school degree","Male","","","",""
"5 on scale 1-7","2009","secondary school degree","Female","","","",""
"5 on scale 1-7","2009","college entrance qualification","Male","","","",""
"5 on scale 1-7","2009","college entrance qualification","Female","","","",""
"5 on scale 1-7","2009","Other degree","Male","","","",""
"5 on scale 1-7","2009","Other degree","Female","","","",""
"5 on scale 1-7","2009","no degree/no degree yet","Male","","","",""
"5 on scale 1-7","2009","no degree/no degree yet","Female","","","",""
"6 on scale 1-7","2009","lower secondary degree","Male","","","",""
"6 on scale 1-7","2009","lower secondary degree","Female","","","",""
"6 on scale 1-7","2009","secondary school degree","Male","","","",""
"6 on scale 1-7","2009","secondary school degree","Female","","","",""
"6 on scale 1-7","2009","college entrance qualification","Male","","","",""
"6 on scale 1-7","2009","college entrance qualification","Female","","","",""
"6 on scale 1-7","2009","Other degree","Male","","","",""
"6 on scale 1-7","2009","Other degree","Female","","","",""
"6 on scale 1-7","2009","no degree/no degree yet","Male","","","",""
"6 on scale 1-7","2009","no degree/no degree yet","Female","","","",""
"7 Strongly agree","2009","lower secondary degree","Male","","","",""
"7 Strongly agree","2009","lower secondary degree","Female","","","",""
"7 Strongly agree","2009","secondary school degree","Male","","","",""
"7 Strongly agree","2009","secondary school degree","Female","","","",""
"7 Strongly agree","2009","college entrance qualification","Male","","","",""
"7 Strongly agree","2009","college entrance qualification","Female","","","",""
"7 Strongly agree","2009","Other degree","Male","","","",""
"7 Strongly agree","2009","Other degree","Female","","","",""
"7 Strongly agree","2009","no degree/no degree yet","Male","","","",""
"7 Strongly agree","2009","no degree/no degree yet","Female","","","",""
"1 Strongly disagree","2010","lower secondary degree","Male","507","0.194369142215187","0.179182001993925","0.209556282436448"
"1 Strongly disagree","2010","lower secondary degree","Female","808","0.298991149112176","0.281823980988281","0.316158317236072"
"1 Strongly disagree","2010","secondary school degree","Male","348","0.180456881821437","0.164167208096708","0.196746555546165"
"1 Strongly disagree","2010","secondary school degree","Female","801","0.269558169088208","0.253402759707616","0.2857135784688"
"1 Strongly disagree","2010","college entrance qualification","Male","442","0.191658190310968","0.175927355760845","0.207389024861091"
"1 Strongly disagree","2010","college entrance qualification","Female","633","0.301275265053691","0.282325724032648","0.320224806074735"
"1 Strongly disagree","2010","Other degree","Male","57","0.143798238729375","0.105232702632278","0.182363774826473"
"1 Strongly disagree","2010","Other degree","Female","118","0.297618124498106","0.252643331451196","0.342592917545015"
"1 Strongly disagree","2010","no degree/no degree yet","Male","42","0.175959522178324","0.125178448965265","0.226740595391383"
"1 Strongly disagree","2010","no degree/no degree yet","Female","54","0.312062955745462","0.247362038910253","0.376763872580671"
"2 on scale 1-7 ","2010","lower secondary degree","Male","513","0.193926873721522","0.178752858448828","0.209100888994217"
"2 on scale 1-7 ","2010","lower secondary degree","Female","619","0.216842488166629","0.201389783889601","0.232295192443657"
"2 on scale 1-7 ","2010","secondary school degree","Male","475","0.207276910381652","0.190106685838523","0.224447134924782"
"2 on scale 1-7 ","2010","secondary school degree","Female","752","0.235287068449549","0.219843518148906","0.250730618750192"
"2 on scale 1-7 ","2010","college entrance qualification","Male","702","0.266487467676424","0.2488176236978","0.284157311655047"
"2 on scale 1-7 ","2010","college entrance qualification","Female","682","0.289838411284989","0.271100531109802","0.308576291460177"
"2 on scale 1-7 ","2010","Other degree","Male","85","0.227334314694597","0.181270188103717","0.273398441285477"
"2 on scale 1-7 ","2010","Other degree","Female","100","0.247686264255968","0.205223985727846","0.29014854278409"
"2 on scale 1-7 ","2010","no degree/no degree yet","Male","44","0.194854413105745","0.142032570477776","0.247676255733713"
"2 on scale 1-7 ","2010","no degree/no degree yet","Female","56","0.249309458119235","0.188898624679401","0.309720291559069"
"3 on scale 1-7 ","2010","lower secondary degree","Male","486","0.181448072990444","0.166657207238354","0.196238938742535"
"3 on scale 1-7 ","2010","lower secondary degree","Female","495","0.171640161307077","0.157500900090441","0.185779422523713"
"3 on scale 1-7 ","2010","secondary school degree","Male","455","0.207623803907223","0.190442977914481","0.224804629899966"
"3 on scale 1-7 ","2010","secondary school degree","Female","545","0.202425109853099","0.187796036126753","0.217054183579446"
"3 on scale 1-7 ","2010","college entrance qualification","Male","517","0.219024310693672","0.202494972355105","0.235553649032238"
"3 on scale 1-7 ","2010","college entrance qualification","Female","436","0.216943499169828","0.199920590542963","0.233966407796693"
"3 on scale 1-7 ","2010","Other degree","Male","62","0.224678887304585","0.178805958561226","0.270551816047944"
"3 on scale 1-7 ","2010","Other degree","Female","74","0.171642545878777","0.134551062364663","0.208734029392891"
"3 on scale 1-7 ","2010","no degree/no degree yet","Male","48","0.185376707945745","0.133553151944374","0.237200263947116"
"3 on scale 1-7 ","2010","no degree/no degree yet","Female","33","0.130693314239386","0.083625051020315","0.177761577458457"
"4 on scale 1-7","2010","lower secondary degree","Male","512","0.190432175707826","0.175362945007786","0.205501406407866"
"4 on scale 1-7","2010","lower secondary degree","Female","405","0.160791747515576","0.147017290310809","0.174566204720343"
"4 on scale 1-7","2010","secondary school degree","Male","433","0.211966704575242","0.194654759521281","0.229278649629204"
"4 on scale 1-7","2010","secondary school degree","Female","426","0.160309749346776","0.146951842104755","0.173667656588797"
"4 on scale 1-7","2010","college entrance qualification","Male","401","0.179393079224639","0.164058884265594","0.194727274183684"
"4 on scale 1-7","2010","college entrance qualification","Female","300","0.115042551685682","0.101864404757614","0.128220698613749"
"4 on scale 1-7","2010","Other degree","Male","50","0.194251837077207","0.150769111325983","0.237734562828431"
