"plh0206i03","year","pgisced97","n","percent","lower_confidence","upper_confidence"
"6 on scale 1-7","2009","general elemantary","","","",""
"6 on scale 1-7","2009","middle vocational","","","",""
"6 on scale 1-7","2009","vocational + Abi","","","",""
"6 on scale 1-7","2009","higher vocational","","","",""
"6 on scale 1-7","2009","higher education","","","",""
"7 Strongly agree","2009","in school","","","",""
"7 Strongly agree","2009","inadequately","","","",""
"7 Strongly agree","2009","general elemantary","","","",""
"7 Strongly agree","2009","middle vocational","","","",""
"7 Strongly agree","2009","vocational + Abi","","","",""
"7 Strongly agree","2009","higher vocational","","","",""
"7 Strongly agree","2009","higher education","","","",""
"1 Strongly disagree","2010","in school","58","0.233240371617837","0.182704072726051","0.283776670509624"
"1 Strongly disagree","2010","inadequately","35","0.264992971812451","0.190546498258717","0.339439445366184"
"1 Strongly disagree","2010","general elemantary","401","0.254027502276562","0.232816528376434","0.275238476176691"
"1 Strongly disagree","2010","middle vocational","1945","0.235686815796407","0.226553740474011","0.244819891118804"
"1 Strongly disagree","2010","vocational + Abi","217","0.248072464646078","0.220492105652062","0.275652823640094"
"1 Strongly disagree","2010","higher vocational","280","0.233512933149432","0.2101065605981","0.256919305700764"
"1 Strongly disagree","2010","higher education","911","0.237660930307061","0.224175281511693","0.251146579102429"
"2 on scale 1-7 ","2010","in school","65","0.241333224807913","0.190199663439906","0.292466786175921"
"2 on scale 1-7 ","2010","inadequately","34","0.234651808022112","0.163165529399122","0.306138086645102"
"2 on scale 1-7 ","2010","general elemantary","355","0.196926156662665","0.177549079204329","0.216303234121"
"2 on scale 1-7 ","2010","middle vocational","1904","0.217343828625519","0.20846873623233","0.226218921018708"
"2 on scale 1-7 ","2010","vocational + Abi","254","0.249148612405753","0.221528281976128","0.276768942835377"
"2 on scale 1-7 ","2010","higher vocational","337","0.246848705827498","0.222993521933223","0.270703889721774"
"2 on scale 1-7 ","2010","higher education","1125","0.277695712482973","0.263506328431399","0.291885096534548"
"3 on scale 1-7 ","2010","in school","68","0.245361007505526","0.193939554415143","0.296782460595909"
"3 on scale 1-7 ","2010","inadequately","","","",""
"3 on scale 1-7 ","2010","general elemantary","286","0.172554885753981","0.154143263305172","0.190966508202789"
"3 on scale 1-7 ","2010","middle vocational","1598","0.192691050488802","0.184203851689144","0.20117824928846"
"3 on scale 1-7 ","2010","vocational + Abi","190","0.192111740309415","0.166953790797889","0.21726968982094"
"3 on scale 1-7 ","2010","higher vocational","258","0.218057941979704","0.195212505023212","0.240903378936196"
"3 on scale 1-7 ","2010","higher education","772","0.214390864754894","0.201388412720175","0.227393316789613"
"4 on scale 1-7","2010","in school","40","0.147861323424259","0.105442913552002","0.190279733296516"
"4 on scale 1-7","2010","inadequately","","","",""
"4 on scale 1-7","2010","general elemantary","262","0.174165259076478","0.155685931173578","0.192644586979377"
"4 on scale 1-7","2010","middle vocational","1407","0.176319163453752","0.16811861387424","0.184519713033264"
"4 on scale 1-7","2010","vocational + Abi","159","0.172833110283177","0.148687805970771","0.196978414595582"
"4 on scale 1-7","2010","higher vocational","201","0.14465868847434","0.125197551298355","0.164119825650325"
"4 on scale 1-7","2010","higher education","575","0.152306754789779","0.140922678342125","0.163690831237433"
"5 on scale 1-7","2010","in school","","","",""
"5 on scale 1-7","2010","inadequately","","","",""
"5 on scale 1-7","2010","general elemantary","157","0.104608133520761","0.0896957133603089","0.119520553681213"
"5 on scale 1-7","2010","middle vocational","805","0.0988942343284652","0.0924705071206678","0.105317961536263"
"5 on scale 1-7","2010","vocational + Abi","68","0.0751880027717997","0.0583487179959717","0.0920272875476276"
"5 on scale 1-7","2010","higher vocational","99","0.0703469546546127","0.0561984895839881","0.0844954197252373"
"5 on scale 1-7","2010","higher education","291","0.0791516522573975","0.0705981709817532","0.0877051335330417"
"6 on scale 1-7","2010","in school","","","",""
"6 on scale 1-7","2010","inadequately","","","",""
"6 on scale 1-7","2010","general elemantary","68","0.0473432052799685","0.0369952177690421","0.057691192790895"
"6 on scale 1-7","2010","middle vocational","343","0.0392469018315722","0.0350683835591304","0.043425420104014"
"6 on scale 1-7","2010","vocational + Abi","32","0.0408463667272168","0.0282064723795005","0.053486261074933"
"6 on scale 1-7","2010","higher vocational","49","0.056230500327808","0.0434853438765261","0.0689756567790899"
"6 on scale 1-7","2010","higher education","102","0.0228634887287677","0.0181279681254129","0.0275990093321224"
"7 Strongly agree","2010","in school","","","",""
"7 Strongly agree","2010","inadequately","","","",""
"7 Strongly agree","2010","general elemantary","89","0.0503748574295854","0.0397176885061673","0.0610320263530035"
"7 Strongly agree","2010","middle vocational","294","0.039818005475482","0.0356104461396423","0.0440255648113218"
"7 Strongly agree","2010","vocational + Abi","","","",""
"7 Strongly agree","2010","higher vocational","31","0.030344275586605","0.020854118570861","0.0398344326023489"
"7 Strongly agree","2010","higher education","51","0.0159305966791273","0.011963728712336","0.0198974646459186"
"1 Strongly disagree","2011","in school","","","",""
"1 Strongly disagree","2011","inadequately","","","",""
"1 Strongly disagree","2011","general elemantary","","","",""
"1 Strongly disagree","2011","middle vocational","","","",""
"1 Strongly disagree","2011","vocational + Abi","","","",""
"1 Strongly disagree","2011","higher vocational","","","",""
"1 Strongly disagree","2011","higher education","","","",""
"2 on scale 1-7 ","2011","in school","","","",""
"2 on scale 1-7 ","2011","inadequately","","","",""
"2 on scale 1-7 ","2011","general elemantary","","","",""
"2 on scale 1-7 ","2011","middle vocational","","","",""
"2 on scale 1-7 ","2011","vocational + Abi","","","",""
"2 on scale 1-7 ","2011","higher vocational","","","",""
"2 on scale 1-7 ","2011","higher education","","","",""
"3 on scale 1-7 ","2011","in school","","","",""
"3 on scale 1-7 ","2011","inadequately","","","",""
"3 on scale 1-7 ","2011","general elemantary","","","",""
"3 on scale 1-7 ","2011","middle vocational","","","",""
"3 on scale 1-7 ","2011","vocational + Abi","","","",""
"3 on scale 1-7 ","2011","higher vocational","","","",""
"3 on scale 1-7 ","2011","higher education","","","",""
"4 on scale 1-7","2011","in school","","","",""
"4 on scale 1-7","2011","inadequately","","","",""
"4 on scale 1-7","2011","general elemantary","","","",""
"4 on scale 1-7","2011","middle vocational","","","",""
"4 on scale 1-7","2011","vocational + Abi","","","",""
"4 on scale 1-7","2011","higher vocational","","","",""
"4 on scale 1-7","2011","higher education","","","",""
"5 on scale 1-7","2011","in school","","","",""
"5 on scale 1-7","2011","inadequately","","","",""
"5 on scale 1-7","2011","general elemantary","","","",""
"5 on scale 1-7","2011","middle vocational","","","",""
"5 on scale 1-7","2011","vocational + Abi","","","",""
"5 on scale 1-7","2011","higher vocational","","","",""
"5 on scale 1-7","2011","higher education","","","",""
"6 on scale 1-7","2011","in school","","","",""
"6 on scale 1-7","2011","inadequately","","","",""
"6 on scale 1-7","2011","general elemantary","","","",""
"6 on scale 1-7","2011","middle vocational","","","",""
"6 on scale 1-7","2011","vocational + Abi","","","",""
"6 on scale 1-7","2011","higher vocational","","","",""
"6 on scale 1-7","2011","higher education","","","",""
"7 Strongly agree","2011","in school","","","",""
"7 Strongly agree","2011","inadequately","","","",""
"7 Strongly agree","2011","general elemantary","","","",""
"7 Strongly agree","2011","middle vocational","","","",""
"7 Strongly agree","2011","vocational + Abi","","","",""
"7 Strongly agree","2011","higher vocational","","","",""
"7 Strongly agree","2011","higher education","","","",""
"1 Strongly disagree","2012","in school","","","",""
"1 Strongly disagree","2012","inadequately","","","",""
"1 Strongly disagree","2012","general elemantary","","","",""
"1 Strongly disagree","2012","middle vocational","","","",""
"1 Strongly disagree","2012","vocational + Abi","","","",""
"1 Strongly disagree","2012","higher vocational","","","",""
"1 Strongly disagree","2012","higher education","","","",""
"2 on scale 1-7 ","2012","in school","","","",""
"2 on scale 1-7 ","2012","inadequately","","","",""
"2 on scale 1-7 ","2012","general elemantary","","","",""
"2 on scale 1-7 ","2012","middle vocational","","","",""
"2 on scale 1-7 ","2012","vocational + Abi","","","",""
"2 on scale 1-7 ","2012","higher vocational","","","",""
"2 on scale 1-7 ","2012","higher education","","","",""
"3 on scale 1-7 ","2012","in school","","","",""
"3 on scale 1-7 ","2012","inadequately","","","",""
"3 on scale 1-7 ","2012","general elemantary","","","",""
"3 on scale 1-7 ","2012","middle vocational","","","",""
"3 on scale 1-7 ","2012","vocational + Abi","","","",""
"3 on scale 1-7 ","2012","higher vocational","","","",""
"3 on scale 1-7 ","2012","higher education","","","",""
"4 on scale 1-7","2012","in school","","","",""
"4 on scale 1-7","2012","inadequately","","","",""
"4 on scale 1-7","2012","general elemantary","","","",""
"4 on scale 1-7","2012","middle vocational","","","",""
"4 on scale 1-7","2012","vocational + Abi","","","",""
"4 on scale 1-7","2012","higher vocational","","","",""
"4 on scale 1-7","2012","higher education","","","",""
"5 on scale 1-7","2012","in school","","","",""
"5 on scale 1-7","2012","inadequately","","","",""
"5 on scale 1-7","2012","general elemantary","","","",""
"5 on scale 1-7","2012","middle vocational","","","",""
"5 on scale 1-7","2012","vocational + Abi","","","",""
"5 on scale 1-7","2012","higher vocational","","","",""
"5 on scale 1-7","2012","higher education","","","",""
"6 on scale 1-7","2012","in school","","","",""
"6 on scale 1-7","2012","inadequately","","","",""
"6 on scale 1-7","2012","general elemantary","","","",""
"6 on scale 1-7","2012","middle vocational","","","",""
"6 on scale 1-7","2012","vocational + Abi","","","",""
"6 on scale 1-7","2012","higher vocational","","","",""
"6 on scale 1-7","2012","higher education","","","",""
"7 Strongly agree","2012","in school","","","",""
"7 Strongly agree","2012","inadequately","","","",""
"7 Strongly agree","2012","general elemantary","","","",""
"7 Strongly agree","2012","middle vocational","","","",""
"7 Strongly agree","2012","vocational + Abi","","","",""
"7 Strongly agree","2012","higher vocational","","","",""
"7 Strongly agree","2012","higher education","","","",""
"1 Strongly disagree","2013","in school","","","",""
"1 Strongly disagree","2013","inadequately","","","",""
"1 Strongly disagree","2013","general elemantary","","","",""
"1 Strongly disagree","2013","middle vocational","","","",""
"1 Strongly disagree","2013","vocational + Abi","","","",""
"1 Strongly disagree","2013","higher vocational","","","",""
"1 Strongly disagree","2013","higher education","","","",""
"2 on scale 1-7 ","2013","in school","","","",""
"2 on scale 1-7 ","2013","inadequately","","","",""
"2 on scale 1-7 ","2013","general elemantary","","","",""
"2 on scale 1-7 ","2013","middle vocational","","","",""
"2 on scale 1-7 ","2013","vocational + Abi","","","",""
"2 on scale 1-7 ","2013","higher vocational","","","",""
"2 on scale 1-7 ","2013","higher education","","","",""
"3 on scale 1-7 ","2013","in school","","","",""
"3 on scale 1-7 ","2013","inadequately","","","",""
"3 on scale 1-7 ","2013","general elemantary","","","",""
"3 on scale 1-7 ","2013","middle vocational","","","",""
"3 on scale 1-7 ","2013","vocational + Abi","","","",""
"3 on scale 1-7 ","2013","higher vocational","","","",""
"3 on scale 1-7 ","2013","higher education","","","",""
"4 on scale 1-7","2013","in school","","","",""
"4 on scale 1-7","2013","inadequately","","","",""
"4 on scale 1-7","2013","general elemantary","","","",""
"4 on scale 1-7","2013","middle vocational","","","",""
"4 on scale 1-7","2013","vocational + Abi","","","",""
"4 on scale 1-7","2013","higher vocational","","","",""
"4 on scale 1-7","2013","higher education","","","",""
"5 on scale 1-7","2013","in school","","","",""
"5 on scale 1-7","2013","inadequately","","","",""
"5 on scale 1-7","2013","general elemantary","","","",""
"5 on scale 1-7","2013","middle vocational","","","",""
"5 on scale 1-7","2013","vocational + Abi","","","",""
"5 on scale 1-7","2013","higher vocational","","","",""
"5 on scale 1-7","2013","higher education","","","",""
"6 on scale 1-7","2013","in school","","","",""
"6 on scale 1-7","2013","inadequately","","","",""
"6 on scale 1-7","2013","general elemantary","","","",""
"6 on scale 1-7","2013","middle vocational","","","",""
"6 on scale 1-7","2013","vocational + Abi","","","",""
"6 on scale 1-7","2013","higher vocational","","","",""
"6 on scale 1-7","2013","higher education","","","",""
"7 Strongly agree","2013","in school","","","",""
"7 Strongly agree","2013","inadequately","","","",""
"7 Strongly agree","2013","general elemantary","","","",""
"7 Strongly agree","2013","middle vocational","","","",""
"7 Strongly agree","2013","vocational + Abi","","","",""
"7 Strongly agree","2013","higher vocational","","","",""
"7 Strongly agree","2013","higher education","","","",""
"1 Strongly disagree","2014","in school","","","",""
"1 Strongly disagree","2014","inadequately","","","",""
"1 Strongly disagree","2014","general elemantary","","","",""
"1 Strongly disagree","2014","middle vocational","","","",""
"1 Strongly disagree","2014","vocational + Abi","","","",""
"1 Strongly disagree","2014","higher vocational","","","",""
"1 Strongly disagree","2014","higher education","","","",""
"2 on scale 1-7 ","2014","in school","","","",""
"2 on scale 1-7 ","2014","inadequately","","","",""
"2 on scale 1-7 ","2014","general elemantary","","","",""
"2 on scale 1-7 ","2014","middle vocational","","","",""
"2 on scale 1-7 ","2014","vocational + Abi","","","",""
"2 on scale 1-7 ","2014","higher vocational","","","",""
"2 on scale 1-7 ","2014","higher education","","","",""
"3 on scale 1-7 ","2014","in school","","","",""
"3 on scale 1-7 ","2014","inadequately","","","",""
"3 on scale 1-7 ","2014","general elemantary","","","",""
"3 on scale 1-7 ","2014","middle vocational","","","",""
"3 on scale 1-7 ","2014","vocational + Abi","","","",""
"3 on scale 1-7 ","2014","higher vocational","","","",""
"3 on scale 1-7 ","2014","higher education","","","",""
"4 on scale 1-7","2014","in school","","","",""
"4 on scale 1-7","2014","inadequately","","","",""
"4 on scale 1-7","2014","general elemantary","","","",""
"4 on scale 1-7","2014","middle vocational","","","",""
"4 on scale 1-7","2014","vocational + Abi","","","",""
"4 on scale 1-7","2014","higher vocational","","","",""
"4 on scale 1-7","2014","higher education","","","",""
"5 on scale 1-7","2014","in school","","","",""
"5 on scale 1-7","2014","inadequately","","","",""
"5 on scale 1-7","2014","general elemantary","","","",""
"5 on scale 1-7","2014","middle vocational","","","",""
"5 on scale 1-7","2014","vocational + Abi","","","",""
"5 on scale 1-7","2014","higher vocational","","","",""
"5 on scale 1-7","2014","higher education","","","",""
"6 on scale 1-7","2014","in school","","","",""
"6 on scale 1-7","2014","inadequately","","","",""
"6 on scale 1-7","2014","general elemantary","","","",""
"6 on scale 1-7","2014","middle vocational","","","",""
"6 on scale 1-7","2014","vocational + Abi","","","",""
"6 on scale 1-7","2014","higher vocational","","","",""
