"plh0206i03","year","age_gr","e11103","n","percent","lower_confidence","upper_confidence","value"
"4 on scale 1-7","2005","16-34 y.","Full Time","388","0.18669175278393","0.169986036453129","0.20339746911473","4"
"5 on scale 1-7","2005","35-65 y.","Full Time","532","0.086997019266232","0.0797897722991805","0.0942042662332836","5"
"5 on scale 1-7","2005","35-65 y.","Not Working","231","0.0860280888250954","0.0754139137721068","0.096642263878084","5"
"5 on scale 1-7","2005","66 and older","Full Time","6","","","","5"
"5 on scale 1-7","2005","16-34 y.","Part Time","158","0.0909068144900085","0.0768382971542471","0.10497533182577","5"
"5 on scale 1-7","2005","16-34 y.","Not Working","177","0.118204214621266","0.102438966471246","0.133969462771287","5"
"5 on scale 1-7","2005","35-65 y.","Part Time","239","0.0753748041493358","0.0659453039622855","0.0848043043363861","5"
"5 on scale 1-7","2005","66 and older","Part Time","15","","","","5"
"5 on scale 1-7","2005","66 and older","Not Working","260","0.0704336883503949","0.0619987136233746","0.0788686630774153","5"
"5 on scale 1-7","2005","16-34 y.","Full Time","237","0.0998006424901038","0.0869504105696103","0.112650874410597","5"
"6 on scale 1-7","2005","66 and older","Full Time","2","","","","6"
"6 on scale 1-7","2005","66 and older","Part Time","9","","","","6"
"6 on scale 1-7","2005","16-34 y.","Full Time","95","0.0450891031164581","0.0361931564415488","0.0539850497913673","6"
"6 on scale 1-7","2005","16-34 y.","Part Time","59","0.0402105879214713","0.0305965883619584","0.0498245874809841","6"
"6 on scale 1-7","2005","35-65 y.","Full Time","250","0.0429132836265839","0.0377306245914037","0.048095942661764","6"
"6 on scale 1-7","2005","35-65 y.","Not Working","114","0.048677984598132","0.0405322594492671","0.0568237097469969","6"
"6 on scale 1-7","2005","66 and older","Not Working","111","0.029209735084669","0.0236586242665751","0.0347608459027629","6"
"6 on scale 1-7","2005","16-34 y.","Not Working","92","0.0602502567499788","0.0486307985044018","0.0718697149955558","6"
"6 on scale 1-7","2005","35-65 y.","Part Time","123","0.046573723511454","0.0390469863223988","0.0541004607005093","6"
"7 Strongly agree","2005","35-65 y.","Not Working","95","0.0387896244199807","0.0314804774211208","0.0460987714188405","7"
"7 Strongly agree","2005","66 and older","Part Time","12","","","","7"
"7 Strongly agree","2005","66 and older","Not Working","94","0.0246362796388992","0.0195262403033531","0.0297463189744453","7"
"7 Strongly agree","2005","66 and older","Full Time","1","","","","7"
"7 Strongly agree","2005","16-34 y.","Full Time","68","0.0325949071062663","0.0249819390678679","0.0402078751446647","7"
"7 Strongly agree","2005","16-34 y.","Part Time","53","0.041598828126561","0.0318273531258804","0.0513703031272416","7"
"7 Strongly agree","2005","16-34 y.","Not Working","73","0.0560773301107215","0.0448426116588933","0.0673120485625497","7"
"7 Strongly agree","2005","35-65 y.","Full Time","224","0.0434478983090135","0.0382345130250401","0.0486612835929868","7"
"7 Strongly agree","2005","35-65 y.","Part Time","71","0.0315056440967586","0.0252663502218426","0.0377449379716745","7"
"1 Strongly disagree","2006","16-34 y.","Full Time","","","","","1"
"1 Strongly disagree","2006","16-34 y.","Part Time","","","","","1"
"1 Strongly disagree","2006","16-34 y.","Not Working","","","","","1"
"1 Strongly disagree","2006","35-65 y.","Full Time","","","","","1"
"1 Strongly disagree","2006","35-65 y.","Part Time","","","","","1"
"1 Strongly disagree","2006","35-65 y.","Not Working","","","","","1"
"1 Strongly disagree","2006","66 and older","Full Time","","","","","1"
"1 Strongly disagree","2006","66 and older","Part Time","","","","","1"
"1 Strongly disagree","2006","66 and older","Not Working","","","","","1"
"2 on scale 1-7 ","2006","16-34 y.","Full Time","","","","","2"
"2 on scale 1-7 ","2006","35-65 y.","Not Working","","","","","2"
"2 on scale 1-7 ","2006","66 and older","Full Time","","","","","2"
"2 on scale 1-7 ","2006","16-34 y.","Part Time","","","","","2"
"2 on scale 1-7 ","2006","16-34 y.","Not Working","","","","","2"
"2 on scale 1-7 ","2006","35-65 y.","Full Time","","","","","2"
"2 on scale 1-7 ","2006","35-65 y.","Part Time","","","","","2"
"2 on scale 1-7 ","2006","66 and older","Part Time","","","","","2"
"2 on scale 1-7 ","2006","66 and older","Not Working","","","","","2"
"3 on scale 1-7 ","2006","16-34 y.","Full Time","","","","","3"
"3 on scale 1-7 ","2006","16-34 y.","Part Time","","","","","3"
"3 on scale 1-7 ","2006","66 and older","Full Time","","","","","3"
"3 on scale 1-7 ","2006","35-65 y.","Not Working","","","","","3"
"3 on scale 1-7 ","2006","16-34 y.","Not Working","","","","","3"
"3 on scale 1-7 ","2006","35-65 y.","Full Time","","","","","3"
"3 on scale 1-7 ","2006","66 and older","Part Time","","","","","3"
"3 on scale 1-7 ","2006","66 and older","Not Working","","","","","3"
"3 on scale 1-7 ","2006","35-65 y.","Part Time","","","","","3"
"4 on scale 1-7","2006","66 and older","Not Working","","","","","4"
"4 on scale 1-7","2006","16-34 y.","Full Time","","","","","4"
"4 on scale 1-7","2006","16-34 y.","Part Time","","","","","4"
"4 on scale 1-7","2006","16-34 y.","Not Working","","","","","4"
"4 on scale 1-7","2006","35-65 y.","Not Working","","","","","4"
"4 on scale 1-7","2006","66 and older","Full Time","","","","","4"
"4 on scale 1-7","2006","66 and older","Part Time","","","","","4"
"4 on scale 1-7","2006","35-65 y.","Full Time","","","","","4"
"4 on scale 1-7","2006","35-65 y.","Part Time","","","","","4"
"5 on scale 1-7","2006","35-65 y.","Not Working","","","","","5"
"5 on scale 1-7","2006","16-34 y.","Full Time","","","","","5"
"5 on scale 1-7","2006","16-34 y.","Part Time","","","","","5"
"5 on scale 1-7","2006","35-65 y.","Part Time","","","","","5"
"5 on scale 1-7","2006","66 and older","Full Time","","","","","5"
"5 on scale 1-7","2006","66 and older","Part Time","","","","","5"
"5 on scale 1-7","2006","66 and older","Not Working","","","","","5"
"5 on scale 1-7","2006","16-34 y.","Not Working","","","","","5"
"5 on scale 1-7","2006","35-65 y.","Full Time","","","","","5"
"6 on scale 1-7","2006","16-34 y.","Part Time","","","","","6"
"6 on scale 1-7","2006","35-65 y.","Not Working","","","","","6"
"6 on scale 1-7","2006","66 and older","Full Time","","","","","6"
"6 on scale 1-7","2006","66 and older","Part Time","","","","","6"
"6 on scale 1-7","2006","66 and older","Not Working","","","","","6"
"6 on scale 1-7","2006","35-65 y.","Part Time","","","","","6"
"6 on scale 1-7","2006","16-34 y.","Full Time","","","","","6"
"6 on scale 1-7","2006","16-34 y.","Not Working","","","","","6"
"6 on scale 1-7","2006","35-65 y.","Full Time","","","","","6"
"7 Strongly agree","2006","66 and older","Not Working","","","","","7"
"7 Strongly agree","2006","35-65 y.","Not Working","","","","","7"
"7 Strongly agree","2006","66 and older","Full Time","","","","","7"
"7 Strongly agree","2006","66 and older","Part Time","","","","","7"
"7 Strongly agree","2006","16-34 y.","Full Time","","","","","7"
"7 Strongly agree","2006","16-34 y.","Part Time","","","","","7"
"7 Strongly agree","2006","16-34 y.","Not Working","","","","","7"
"7 Strongly agree","2006","35-65 y.","Full Time","","","","","7"
"7 Strongly agree","2006","35-65 y.","Part Time","","","","","7"
"1 Strongly disagree","2007","35-65 y.","Part Time","","","","","1"
"1 Strongly disagree","2007","35-65 y.","Not Working","","","","","1"
"1 Strongly disagree","2007","66 and older","Full Time","","","","","1"
"1 Strongly disagree","2007","66 and older","Part Time","","","","","1"
"1 Strongly disagree","2007","66 and older","Not Working","","","","","1"
"1 Strongly disagree","2007","16-34 y.","Full Time","","","","","1"
"1 Strongly disagree","2007","16-34 y.","Part Time","","","","","1"
"1 Strongly disagree","2007","16-34 y.","Not Working","","","","","1"
"1 Strongly disagree","2007","35-65 y.","Full Time","","","","","1"
"2 on scale 1-7 ","2007","35-65 y.","Not Working","","","","","2"
"2 on scale 1-7 ","2007","16-34 y.","Full Time","","","","","2"
"2 on scale 1-7 ","2007","35-65 y.","Part Time","","","","","2"
"2 on scale 1-7 ","2007","66 and older","Full Time","","","","","2"
"2 on scale 1-7 ","2007","66 and older","Part Time","","","","","2"
"2 on scale 1-7 ","2007","66 and older","Not Working","","","","","2"
"2 on scale 1-7 ","2007","16-34 y.","Part Time","","","","","2"
"2 on scale 1-7 ","2007","16-34 y.","Not Working","","","","","2"
"2 on scale 1-7 ","2007","35-65 y.","Full Time","","","","","2"
"3 on scale 1-7 ","2007","66 and older","Full Time","","","","","3"
"3 on scale 1-7 ","2007","16-34 y.","Part Time","","","","","3"
"3 on scale 1-7 ","2007","35-65 y.","Not Working","","","","","3"
"3 on scale 1-7 ","2007","66 and older","Part Time","","","","","3"
"3 on scale 1-7 ","2007","66 and older","Not Working","","","","","3"
"3 on scale 1-7 ","2007","16-34 y.","Full Time","","","","","3"
"3 on scale 1-7 ","2007","35-65 y.","Part Time","","","","","3"
"3 on scale 1-7 ","2007","35-65 y.","Full Time","","","","","3"
"3 on scale 1-7 ","2007","16-34 y.","Not Working","","","","","3"
"4 on scale 1-7","2007","66 and older","Not Working","","","","","4"
"4 on scale 1-7","2007","35-65 y.","Not Working","","","","","4"
"4 on scale 1-7","2007","66 and older","Full Time","","","","","4"
"4 on scale 1-7","2007","66 and older","Part Time","","","","","4"
"4 on scale 1-7","2007","35-65 y.","Part Time","","","","","4"
"4 on scale 1-7","2007","16-34 y.","Full Time","","","","","4"
"4 on scale 1-7","2007","16-34 y.","Part Time","","","","","4"
"4 on scale 1-7","2007","16-34 y.","Not Working","","","","","4"
"4 on scale 1-7","2007","35-65 y.","Full Time","","","","","4"
"5 on scale 1-7","2007","35-65 y.","Not Working","","","","","5"
"5 on scale 1-7","2007","66 and older","Full Time","","","","","5"
"5 on scale 1-7","2007","35-65 y.","Part Time","","","","","5"
"5 on scale 1-7","2007","66 and older","Part Time","","","","","5"
"5 on scale 1-7","2007","16-34 y.","Full Time","","","","","5"
"5 on scale 1-7","2007","35-65 y.","Full Time","","","","","5"
"5 on scale 1-7","2007","66 and older","Not Working","","","","","5"
"5 on scale 1-7","2007","16-34 y.","Part Time","","","","","5"
"5 on scale 1-7","2007","16-34 y.","Not Working","","","","","5"
"6 on scale 1-7","2007","35-65 y.","Not Working","","","","","6"
"6 on scale 1-7","2007","66 and older","Full Time","","","","","6"
"6 on scale 1-7","2007","66 and older","Part Time","","","","","6"
"6 on scale 1-7","2007","66 and older","Not Working","","","","","6"
"6 on scale 1-7","2007","16-34 y.","Full Time","","","","","6"
"6 on scale 1-7","2007","16-34 y.","Part Time","","","","","6"
"6 on scale 1-7","2007","35-65 y.","Part Time","","","","","6"
"6 on scale 1-7","2007","16-34 y.","Not Working","","","","","6"
"6 on scale 1-7","2007","35-65 y.","Full Time","","","","","6"
"7 Strongly agree","2007","35-65 y.","Not Working","","","","","7"
"7 Strongly agree","2007","66 and older","Part Time","","","","","7"
"7 Strongly agree","2007","66 and older","Not Working","","","","","7"
"7 Strongly agree","2007","66 and older","Full Time","","","","","7"
"7 Strongly agree","2007","16-34 y.","Full Time","","","","","7"
"7 Strongly agree","2007","16-34 y.","Part Time","","","","","7"
"7 Strongly agree","2007","16-34 y.","Not Working","","","","","7"
"7 Strongly agree","2007","35-65 y.","Full Time","","","","","7"
"7 Strongly agree","2007","35-65 y.","Part Time","","","","","7"
"1 Strongly disagree","2008","35-65 y.","Part Time","","","","","1"
"1 Strongly disagree","2008","35-65 y.","Not Working","","","","","1"
"1 Strongly disagree","2008","66 and older","Full Time","","","","","1"
"1 Strongly disagree","2008","66 and older","Part Time","","","","","1"
"1 Strongly disagree","2008","66 and older","Not Working","","","","","1"
"1 Strongly disagree","2008","16-34 y.","Part Time","","","","","1"
"1 Strongly disagree","2008","16-34 y.","Not Working","","","","","1"
"1 Strongly disagree","2008","35-65 y.","Full Time","","","","","1"
"1 Strongly disagree","2008","16-34 y.","Full Time","","","","","1"
"2 on scale 1-7 ","2008","35-65 y.","Not Working","","","","","2"
"2 on scale 1-7 ","2008","66 and older","Full Time","","","","","2"
"2 on scale 1-7 ","2008","16-34 y.","Full Time","","","","","2"
"2 on scale 1-7 ","2008","35-65 y.","Part Time","","","","","2"
"2 on scale 1-7 ","2008","66 and older","Part Time","","","","","2"
"2 on scale 1-7 ","2008","66 and older","Not Working","","","","","2"
"2 on scale 1-7 ","2008","16-34 y.","Part Time","","","","","2"
"2 on scale 1-7 ","2008","35-65 y.","Full Time","","","","","2"
"2 on scale 1-7 ","2008","16-34 y.","Not Working","","","","","2"
"3 on scale 1-7 ","2008","35-65 y.","Not Working","","","","","3"
"3 on scale 1-7 ","2008","66 and older","Full Time","","","","","3"
"3 on scale 1-7 ","2008","16-34 y.","Full Time","","","","","3"
"3 on scale 1-7 ","2008","16-34 y.","Part Time","","","","","3"
"3 on scale 1-7 ","2008","35-65 y.","Part Time","","","","","3"
"3 on scale 1-7 ","2008","66 and older","Part Time","","","","","3"
"3 on scale 1-7 ","2008","66 and older","Not Working","","","","","3"
"3 on scale 1-7 ","2008","35-65 y.","Full Time","","","","","3"
"3 on scale 1-7 ","2008","16-34 y.","Not Working","","","","","3"
"4 on scale 1-7","2008","35-65 y.","Not Working","","","","","4"
"4 on scale 1-7","2008","35-65 y.","Part Time","","","","","4"
"4 on scale 1-7","2008","16-34 y.","Not Working","","","","","4"
"4 on scale 1-7","2008","66 and older","Full Time","","","","","4"
"4 on scale 1-7","2008","66 and older","Part Time","","","","","4"
"4 on scale 1-7","2008","66 and older","Not Working","","","","","4"
"4 on scale 1-7","2008","35-65 y.","Full Time","","","","","4"
"4 on scale 1-7","2008","16-34 y.","Part Time","","","","","4"
"4 on scale 1-7","2008","16-34 y.","Full Time","","","","","4"
"5 on scale 1-7","2008","66 and older","Full Time","","","","","5"
"5 on scale 1-7","2008","66 and older","Part Time","","","","","5"
"5 on scale 1-7","2008","35-65 y.","Not Working","","","","","5"
"5 on scale 1-7","2008","66 and older","Not Working","","","","","5"
"5 on scale 1-7","2008","16-34 y.","Full Time","","","","","5"
"5 on scale 1-7","2008","16-34 y.","Part Time","","","","","5"
"5 on scale 1-7","2008","35-65 y.","Full Time","","","","","5"
"5 on scale 1-7","2008","16-34 y.","Not Working","","","","","5"
"5 on scale 1-7","2008","35-65 y.","Part Time","","","","","5"
"6 on scale 1-7","2008","35-65 y.","Not Working","","","","","6"
"6 on scale 1-7","2008","66 and older","Full Time","","","","","6"
"6 on scale 1-7","2008","66 and older","Part Time","","","","","6"
"6 on scale 1-7","2008","66 and older","Not Working","","","","","6"
"6 on scale 1-7","2008","16-34 y.","Part Time","","","","","6"
"6 on scale 1-7","2008","16-34 y.","Not Working","","","","","6"
"6 on scale 1-7","2008","16-34 y.","Full Time","","","","","6"
"6 on scale 1-7","2008","35-65 y.","Part Time","","","","","6"
"6 on scale 1-7","2008","35-65 y.","Full Time","","","","","6"
"7 Strongly agree","2008","66 and older","Not Working","","","","","7"
"7 Strongly agree","2008","35-65 y.","Not Working","","","","","7"
"7 Strongly agree","2008","66 and older","Full Time","","","","","7"
"7 Strongly agree","2008","66 and older","Part Time","","","","","7"
"7 Strongly agree","2008","16-34 y.","Full Time","","","","","7"
"7 Strongly agree","2008","16-34 y.","Part Time","","","","","7"
"7 Strongly agree","2008","16-34 y.","Not Working","","","","","7"
"7 Strongly agree","2008","35-65 y.","Full Time","","","","","7"
"7 Strongly agree","2008","35-65 y.","Part Time","","","","","7"
"1 Strongly disagree","2009","35-65 y.","Part Time","","","","","1"
"1 Strongly disagree","2009","35-65 y.","Not Working","","","","","1"
"1 Strongly disagree","2009","66 and older","Full Time","","","","","1"
"1 Strongly disagree","2009","66 and older","Part Time","","","","","1"
"1 Strongly disagree","2009","66 and older","Not Working","","","","","1"
"1 Strongly disagree","2009","16-34 y.","Full Time","","","","","1"
"1 Strongly disagree","2009","16-34 y.","Part Time","","","","","1"
"1 Strongly disagree","2009","16-34 y.","Not Working","","","","","1"
"1 Strongly disagree","2009","35-65 y.","Full Time","","","","","1"
"2 on scale 1-7 ","2009","35-65 y.","Not Working","","","","","2"
"2 on scale 1-7 ","2009","16-34 y.","Full Time","","","","","2"
"2 on scale 1-7 ","2009","66 and older","Full Time","","","","","2"
"2 on scale 1-7 ","2009","66 and older","Part Time","","","","","2"
"2 on scale 1-7 ","2009","35-65 y.","Part Time","","","","","2"
"2 on scale 1-7 ","2009","66 and older","Not Working","","","","","2"
"2 on scale 1-7 ","2009","16-34 y.","Part Time","","","","","2"
"2 on scale 1-7 ","2009","35-65 y.","Full Time","","","","","2"
"2 on scale 1-7 ","2009","16-34 y.","Not Working","","","","","2"
"3 on scale 1-7 ","2009","35-65 y.","Not Working","","","","","3"
"3 on scale 1-7 ","2009","66 and older","Full Time","","","","","3"
"3 on scale 1-7 ","2009","66 and older","Not Working","","","","","3"
"3 on scale 1-7 ","2009","16-34 y.","Full Time","","","","","3"
"3 on scale 1-7 ","2009","16-34 y.","Part Time","","","","","3"
"3 on scale 1-7 ","2009","35-65 y.","Part Time","","","","","3"
"3 on scale 1-7 ","2009","66 and older","Part Time","","","","","3"
"3 on scale 1-7 ","2009","35-65 y.","Full Time","","","","","3"
"3 on scale 1-7 ","2009","16-34 y.","Not Working","","","","","3"
"4 on scale 1-7","2009","35-65 y.","Not Working","","","","","4"
"4 on scale 1-7","2009","35-65 y.","Part Time","","","","","4"
"4 on scale 1-7","2009","16-34 y.","Not Working","","","","","4"
"4 on scale 1-7","2009","35-65 y.","Full Time","","","","","4"
"4 on scale 1-7","2009","66 and older","Full Time","","","","","4"
"4 on scale 1-7","2009","66 and older","Part Time","","","","","4"
"4 on scale 1-7","2009","66 and older","Not Working","","","","","4"
"4 on scale 1-7","2009","16-34 y.","Full Time","","","","","4"
"4 on scale 1-7","2009","16-34 y.","Part Time","","","","","4"
"5 on scale 1-7","2009","66 and older","Full Time","","","","","5"
"5 on scale 1-7","2009","66 and older","Part Time","","","","","5"
"5 on scale 1-7","2009","66 and older","Not Working","","","","","5"
"5 on scale 1-7","2009","16-34 y.","Full Time","","","","","5"
"5 on scale 1-7","2009","35-65 y.","Not Working","","","","","5"
"5 on scale 1-7","2009","16-34 y.","Part Time","","","","","5"
"5 on scale 1-7","2009","35-65 y.","Part Time","","","","","5"
"5 on scale 1-7","2009","35-65 y.","Full Time","","","","","5"
"5 on scale 1-7","2009","16-34 y.","Not Working","","","","","5"
"6 on scale 1-7","2009","66 and older","Part Time","","","","","6"
"6 on scale 1-7","2009","35-65 y.","Not Working","","","","","6"
"6 on scale 1-7","2009","66 and older","Full Time","","","","","6"
"6 on scale 1-7","2009","35-65 y.","Part Time","","","","","6"
"6 on scale 1-7","2009","66 and older","Not Working","","","","","6"
"6 on scale 1-7","2009","16-34 y.","Part Time","","","","","6"
"6 on scale 1-7","2009","16-34 y.","Not Working","","","","","6"
"6 on scale 1-7","2009","35-65 y.","Full Time","","","","","6"
"6 on scale 1-7","2009","16-34 y.","Full Time","","","","","6"
"7 Strongly agree","2009","35-65 y.","Not Working","","","","","7"
"7 Strongly agree","2009","66 and older","Full Time","","","","","7"
"7 Strongly agree","2009","66 and older","Part Time","","","","","7"
"7 Strongly agree","2009","66 and older","Not Working","","","","","7"
"7 Strongly agree","2009","16-34 y.","Full Time","","","","","7"
"7 Strongly agree","2009","16-34 y.","Part Time","","","","","7"
"7 Strongly agree","2009","16-34 y.","Not Working","","","","","7"
"7 Strongly agree","2009","35-65 y.","Full Time","","","","","7"
"7 Strongly agree","2009","35-65 y.","Part Time","","","","","7"
"1 Strongly disagree","2010","35-65 y.","Part Time","623","0.237698315161848","0.221218578050351","0.254178052273345","1"
"1 Strongly disagree","2010","35-65 y.","Not Working","453","0.260879905179462","0.23995063395428","0.281809176404644","1"
"1 Strongly disagree","2010","66 and older","Full Time","14","","","","1"
"1 Strongly disagree","2010","66 and older","Part Time","51","0.186689098794166","0.13718428984438","0.236193907743952","1"
"1 Strongly disagree","2010","66 and older","Not Working","1128","0.31600811113117","0.301056026995834","0.330960195266506","1"
"1 Strongly disagree","2010","16-34 y.","Part Time","221","0.217310060647253","0.19279301637973","0.241827104914776","1"
"1 Strongly disagree","2010","16-34 y.","Full Time","281","0.183189469399478","0.164067494814688","0.202311443984268","1"
"1 Strongly disagree","2010","16-34 y.","Not Working","185","0.176681966031792","0.151874346504889","0.201489585558694","1"
"1 Strongly disagree","2010","35-65 y.","Full Time","958","0.204806749556642","0.1933830295191","0.216230469594185","1"
"2 on scale 1-7 ","2010","35-65 y.","Not Working","392","0.193751085715757","0.17491316646114","0.212589004970374","2"
"2 on scale 1-7 ","2010","66 and older","Full Time","16","","","","2"
"2 on scale 1-7 ","2010","66 and older","Part Time","62","0.281937523493546","0.224774239720812","0.339100807266281","2"
"2 on scale 1-7 ","2010","16-34 y.","Full Time","376","0.226802310446809","0.206101334001977","0.247503286891642","2"
"2 on scale 1-7 ","2010","35-65 y.","Part Time","675","0.250447062690274","0.233673206535003","0.267220918845544","2"
"2 on scale 1-7 ","2010","66 and older","Not Working","889","0.235990667112594","0.222334655192235","0.249646679032954","2"
"2 on scale 1-7 ","2010","16-34 y.","Not Working","234","0.241902132257956","0.214048127043105","0.269756137472806","2"
"2 on scale 1-7 ","2010","35-65 y.","Full Time","1201","0.227027813225062","0.215169564842638","0.238886061607485","2"
"2 on scale 1-7 ","2010","16-34 y.","Part Time","287","0.221665230643132","0.19697271581463","0.246357745471634","2"
"3 on scale 1-7 ","2010","66 and older","Not Working","622","0.159079499467774","0.147316672208858","0.17084232672669","3"
"3 on scale 1-7 ","2010","35-65 y.","Not Working","314","0.199780690377572","0.180723557793739","0.218837822961406","3"
"3 on scale 1-7 ","2010","66 and older","Full Time","14","","","","3"
"3 on scale 1-7 ","2010","66 and older","Part Time","54","0.234391270418087","0.180572500499862","0.288210040336313","3"
"3 on scale 1-7 ","2010","16-34 y.","Full Time","349","0.242953272703633","0.221752849025264","0.264153696382001","3"
"3 on scale 1-7 ","2010","16-34 y.","Part Time","244","0.24300771260515","0.217510713126006","0.268504712084295","3"
"3 on scale 1-7 ","2010","35-65 y.","Part Time","496","0.189939322159921","0.174753440704348","0.205125203615493","3"
"3 on scale 1-7 ","2010","16-34 y.","Not Working","187","0.210170760950605","0.183670025992556","0.236671495908655","3"
"3 on scale 1-7 ","2010","35-65 y.","Full Time","956","0.19561672997974","0.184387923730889","0.206845536228591","3"
"4 on scale 1-7","2010","35-65 y.","Not Working","257","0.174547539655349","0.156455847629027","0.19263923168167","4"
"4 on scale 1-7","2010","66 and older","Full Time","10","","","","4"
"4 on scale 1-7","2010","35-65 y.","Part Time","406","0.158575971192892","0.144434326125575","0.172717616260209","4"
"4 on scale 1-7","2010","35-65 y.","Full Time","885","0.193983073079225","0.1827899037201","0.20517624243835","4"
"4 on scale 1-7","2010","66 and older","Part Time","31","0.102920041394006","0.0643166761612877","0.141523406626725","4"
"4 on scale 1-7","2010","66 and older","Not Working","530","0.14184403564516","0.130623443064071","0.153064628226249","4"
"4 on scale 1-7","2010","16-34 y.","Full Time","287","0.183029240472756","0.163913755742317","0.202144725203194","4"
"4 on scale 1-7","2010","16-34 y.","Not Working","141","0.175047868078027","0.150330743056567","0.199764993099487","4"
"4 on scale 1-7","2010","16-34 y.","Part Time","181","0.165247234414566","0.143168236818815","0.187326232010317","4"
"5 on scale 1-7","2010","35-65 y.","Not Working","158","0.100020019846919","0.0857200151603056","0.114320024533533","5"
"5 on scale 1-7","2010","66 and older","Full Time","5","","","","5"
"5 on scale 1-7","2010","66 and older","Part Time","20","","","","5"
"5 on scale 1-7","2010","66 and older","Not Working","298","0.0818685374582896","0.0730511872121472","0.0906858877044321","5"
"5 on scale 1-7","2010","16-34 y.","Full Time","175","0.100020026081091","0.0851886405309304","0.114851411631251","5"
"5 on scale 1-7","2010","16-34 y.","Part Time","74","0.0836880781998858","0.0672259194674999","0.100150236932272","5"
"5 on scale 1-7","2010","16-34 y.","Not Working","91","0.107208142263828","0.0870850757624317","0.127331208765225","5"
"5 on scale 1-7","2010","35-65 y.","Part Time","216","0.0961376566776415","0.0847253955428225","0.107549917812461","5"
"5 on scale 1-7","2010","35-65 y.","Full Time","446","0.0946974890192896","0.0864091945890578","0.102985783449522","5"
