"plh0206i03","year","age_gr","regtyp","n","percent","lower_confidence","upper_confidence","value"
"5 on scale 1-7","2006","16-34 y.","Rural Area","","","","","5"
"6 on scale 1-7","2006","66 and older","Rural Area","","","","","6"
"6 on scale 1-7","2006","35-65 y.","Urban Area","","","","","6"
"6 on scale 1-7","2006","66 and older","Urban Area","","","","","6"
"6 on scale 1-7","2006","35-65 y.","Rural Area","","","","","6"
"6 on scale 1-7","2006","16-34 y.","Rural Area","","","","","6"
"6 on scale 1-7","2006","16-34 y.","Urban Area","","","","","6"
"7 Strongly agree","2006","66 and older","Rural Area","","","","","7"
"7 Strongly agree","2006","35-65 y.","Urban Area","","","","","7"
"7 Strongly agree","2006","35-65 y.","Rural Area","","","","","7"
"7 Strongly agree","2006","66 and older","Urban Area","","","","","7"
"7 Strongly agree","2006","16-34 y.","Urban Area","","","","","7"
"7 Strongly agree","2006","16-34 y.","Rural Area","","","","","7"
"1 Strongly disagree","2007","16-34 y.","Urban Area","","","","","1"
"1 Strongly disagree","2007","16-34 y.","Rural Area","","","","","1"
"1 Strongly disagree","2007","35-65 y.","Urban Area","","","","","1"
"1 Strongly disagree","2007","35-65 y.","Rural Area","","","","","1"
"1 Strongly disagree","2007","66 and older","Urban Area","","","","","1"
"1 Strongly disagree","2007","66 and older","Rural Area","","","","","1"
"2 on scale 1-7 ","2007","66 and older","Rural Area","","","","","2"
"2 on scale 1-7 ","2007","66 and older","Urban Area","","","","","2"
"2 on scale 1-7 ","2007","35-65 y.","Urban Area","","","","","2"
"2 on scale 1-7 ","2007","16-34 y.","Urban Area","","","","","2"
"2 on scale 1-7 ","2007","16-34 y.","Rural Area","","","","","2"
"2 on scale 1-7 ","2007","35-65 y.","Rural Area","","","","","2"
"3 on scale 1-7 ","2007","35-65 y.","Urban Area","","","","","3"
"3 on scale 1-7 ","2007","16-34 y.","Rural Area","","","","","3"
"3 on scale 1-7 ","2007","66 and older","Rural Area","","","","","3"
"3 on scale 1-7 ","2007","16-34 y.","Urban Area","","","","","3"
"3 on scale 1-7 ","2007","35-65 y.","Rural Area","","","","","3"
"3 on scale 1-7 ","2007","66 and older","Urban Area","","","","","3"
"4 on scale 1-7","2007","16-34 y.","Urban Area","","","","","4"
"4 on scale 1-7","2007","16-34 y.","Rural Area","","","","","4"
"4 on scale 1-7","2007","66 and older","Rural Area","","","","","4"
"4 on scale 1-7","2007","66 and older","Urban Area","","","","","4"
"4 on scale 1-7","2007","35-65 y.","Urban Area","","","","","4"
"4 on scale 1-7","2007","35-65 y.","Rural Area","","","","","4"
"5 on scale 1-7","2007","66 and older","Rural Area","","","","","5"
"5 on scale 1-7","2007","66 and older","Urban Area","","","","","5"
"5 on scale 1-7","2007","35-65 y.","Urban Area","","","","","5"
"5 on scale 1-7","2007","35-65 y.","Rural Area","","","","","5"
"5 on scale 1-7","2007","16-34 y.","Urban Area","","","","","5"
"5 on scale 1-7","2007","16-34 y.","Rural Area","","","","","5"
"6 on scale 1-7","2007","66 and older","Rural Area","","","","","6"
"6 on scale 1-7","2007","66 and older","Urban Area","","","","","6"
"6 on scale 1-7","2007","35-65 y.","Rural Area","","","","","6"
"6 on scale 1-7","2007","16-34 y.","Urban Area","","","","","6"
"6 on scale 1-7","2007","35-65 y.","Urban Area","","","","","6"
"6 on scale 1-7","2007","16-34 y.","Rural Area","","","","","6"
"7 Strongly agree","2007","66 and older","Rural Area","","","","","7"
"7 Strongly agree","2007","16-34 y.","Urban Area","","","","","7"
"7 Strongly agree","2007","16-34 y.","Rural Area","","","","","7"
"7 Strongly agree","2007","35-65 y.","Urban Area","","","","","7"
"7 Strongly agree","2007","35-65 y.","Rural Area","","","","","7"
"7 Strongly agree","2007","66 and older","Urban Area","","","","","7"
"1 Strongly disagree","2008","16-34 y.","Rural Area","","","","","1"
"1 Strongly disagree","2008","35-65 y.","Urban Area","","","","","1"
"1 Strongly disagree","2008","35-65 y.","Rural Area","","","","","1"
"1 Strongly disagree","2008","66 and older","Urban Area","","","","","1"
"1 Strongly disagree","2008","66 and older","Rural Area","","","","","1"
"1 Strongly disagree","2008","16-34 y.","Urban Area","","","","","1"
"2 on scale 1-7 ","2008","35-65 y.","Urban Area","","","","","2"
"2 on scale 1-7 ","2008","66 and older","Rural Area","","","","","2"
"2 on scale 1-7 ","2008","16-34 y.","Rural Area","","","","","2"
"2 on scale 1-7 ","2008","66 and older","Urban Area","","","","","2"
"2 on scale 1-7 ","2008","35-65 y.","Rural Area","","","","","2"
"2 on scale 1-7 ","2008","16-34 y.","Urban Area","","","","","2"
"3 on scale 1-7 ","2008","35-65 y.","Urban Area","","","","","3"
"3 on scale 1-7 ","2008","16-34 y.","Rural Area","","","","","3"
"3 on scale 1-7 ","2008","66 and older","Rural Area","","","","","3"
"3 on scale 1-7 ","2008","16-34 y.","Urban Area","","","","","3"
"3 on scale 1-7 ","2008","35-65 y.","Rural Area","","","","","3"
"3 on scale 1-7 ","2008","66 and older","Urban Area","","","","","3"
"4 on scale 1-7","2008","66 and older","Rural Area","","","","","4"
"4 on scale 1-7","2008","35-65 y.","Urban Area","","","","","4"
"4 on scale 1-7","2008","66 and older","Urban Area","","","","","4"
"4 on scale 1-7","2008","35-65 y.","Rural Area","","","","","4"
"4 on scale 1-7","2008","16-34 y.","Rural Area","","","","","4"
"4 on scale 1-7","2008","16-34 y.","Urban Area","","","","","4"
"5 on scale 1-7","2008","66 and older","Rural Area","","","","","5"
"5 on scale 1-7","2008","66 and older","Urban Area","","","","","5"
"5 on scale 1-7","2008","35-65 y.","Urban Area","","","","","5"
"5 on scale 1-7","2008","35-65 y.","Rural Area","","","","","5"
"5 on scale 1-7","2008","16-34 y.","Rural Area","","","","","5"
"5 on scale 1-7","2008","16-34 y.","Urban Area","","","","","5"
"6 on scale 1-7","2008","66 and older","Rural Area","","","","","6"
"6 on scale 1-7","2008","66 and older","Urban Area","","","","","6"
"6 on scale 1-7","2008","35-65 y.","Urban Area","","","","","6"
"6 on scale 1-7","2008","35-65 y.","Rural Area","","","","","6"
"6 on scale 1-7","2008","16-34 y.","Rural Area","","","","","6"
"6 on scale 1-7","2008","16-34 y.","Urban Area","","","","","6"
"7 Strongly agree","2008","66 and older","Rural Area","","","","","7"
"7 Strongly agree","2008","16-34 y.","Urban Area","","","","","7"
"7 Strongly agree","2008","35-65 y.","Urban Area","","","","","7"
"7 Strongly agree","2008","35-65 y.","Rural Area","","","","","7"
"7 Strongly agree","2008","66 and older","Urban Area","","","","","7"
"7 Strongly agree","2008","16-34 y.","Rural Area","","","","","7"
"1 Strongly disagree","2009","16-34 y.","Rural Area","","","","","1"
"1 Strongly disagree","2009","35-65 y.","Urban Area","","","","","1"
"1 Strongly disagree","2009","35-65 y.","Rural Area","","","","","1"
"1 Strongly disagree","2009","66 and older","Urban Area","","","","","1"
"1 Strongly disagree","2009","66 and older","Rural Area","","","","","1"
"1 Strongly disagree","2009","16-34 y.","Urban Area","","","","","1"
"2 on scale 1-7 ","2009","66 and older","Rural Area","","","","","2"
"2 on scale 1-7 ","2009","35-65 y.","Rural Area","","","","","2"
"2 on scale 1-7 ","2009","35-65 y.","Urban Area","","","","","2"
"2 on scale 1-7 ","2009","66 and older","Urban Area","","","","","2"
"2 on scale 1-7 ","2009","16-34 y.","Urban Area","","","","","2"
"2 on scale 1-7 ","2009","16-34 y.","Rural Area","","","","","2"
"3 on scale 1-7 ","2009","35-65 y.","Urban Area","","","","","3"
"3 on scale 1-7 ","2009","16-34 y.","Rural Area","","","","","3"
"3 on scale 1-7 ","2009","16-34 y.","Urban Area","","","","","3"
"3 on scale 1-7 ","2009","66 and older","Rural Area","","","","","3"
"3 on scale 1-7 ","2009","66 and older","Urban Area","","","","","3"
"3 on scale 1-7 ","2009","35-65 y.","Rural Area","","","","","3"
"4 on scale 1-7","2009","66 and older","Rural Area","","","","","4"
"4 on scale 1-7","2009","35-65 y.","Urban Area","","","","","4"
"4 on scale 1-7","2009","66 and older","Urban Area","","","","","4"
"4 on scale 1-7","2009","16-34 y.","Rural Area","","","","","4"
"4 on scale 1-7","2009","35-65 y.","Rural Area","","","","","4"
"4 on scale 1-7","2009","16-34 y.","Urban Area","","","","","4"
"5 on scale 1-7","2009","66 and older","Rural Area","","","","","5"
"5 on scale 1-7","2009","35-65 y.","Urban Area","","","","","5"
"5 on scale 1-7","2009","66 and older","Urban Area","","","","","5"
"5 on scale 1-7","2009","16-34 y.","Rural Area","","","","","5"
"5 on scale 1-7","2009","35-65 y.","Rural Area","","","","","5"
"5 on scale 1-7","2009","16-34 y.","Urban Area","","","","","5"
"6 on scale 1-7","2009","66 and older","Rural Area","","","","","6"
"6 on scale 1-7","2009","66 and older","Urban Area","","","","","6"
"6 on scale 1-7","2009","35-65 y.","Urban Area","","","","","6"
"6 on scale 1-7","2009","35-65 y.","Rural Area","","","","","6"
"6 on scale 1-7","2009","16-34 y.","Rural Area","","","","","6"
"6 on scale 1-7","2009","16-34 y.","Urban Area","","","","","6"
"7 Strongly agree","2009","66 and older","Rural Area","","","","","7"
"7 Strongly agree","2009","16-34 y.","Urban Area","","","","","7"
"7 Strongly agree","2009","16-34 y.","Rural Area","","","","","7"
"7 Strongly agree","2009","35-65 y.","Urban Area","","","","","7"
"7 Strongly agree","2009","35-65 y.","Rural Area","","","","","7"
"7 Strongly agree","2009","66 and older","Urban Area","","","","","7"
"1 Strongly disagree","2010","16-34 y.","Rural Area","199","0.155118506127797","0.134330404376232","0.175906607879363","1"
"1 Strongly disagree","2010","35-65 y.","Urban Area","1371","0.233115820109073","0.222361604050626","0.243870036167519","1"
"1 Strongly disagree","2010","35-65 y.","Rural Area","663","0.204553048481201","0.190376304857889","0.218729792104512","1"
"1 Strongly disagree","2010","66 and older","Urban Area","814","0.313359937480101","0.295715730904516","0.331004144055685","1"
"1 Strongly disagree","2010","66 and older","Rural Area","379","0.293595609665935","0.2694097788492","0.31778144048267","1"
"1 Strongly disagree","2010","16-34 y.","Urban Area","488","0.20807453848931","0.191840999340709","0.22430807763791","1"
"2 on scale 1-7 ","2010","35-65 y.","Urban Area","1519","0.231443319193602","0.22071607245609","0.242170565931114","2"
"2 on scale 1-7 ","2010","35-65 y.","Rural Area","749","0.217490358821202","0.202991535758208","0.231989181884196","2"
"2 on scale 1-7 ","2010","16-34 y.","Rural Area","289","0.220028285898502","0.196239963671248","0.243816608125755","2"
"2 on scale 1-7 ","2010","66 and older","Rural Area","302","0.219885435917822","0.197889777705588","0.241881094130056","2"
"2 on scale 1-7 ","2010","66 and older","Urban Area","665","0.246046256886568","0.229663138845188","0.262429374927948","2"
"2 on scale 1-7 ","2010","16-34 y.","Urban Area","608","0.232162961529985","0.215278291189714","0.249047631870256","2"
"3 on scale 1-7 ","2010","16-34 y.","Rural Area","249","0.240375791446375","0.215838315303081","0.264913267589669","3"
"3 on scale 1-7 ","2010","35-65 y.","Urban Area","1174","0.193229310312577","0.183186863225655","0.203271757399498","3"
"3 on scale 1-7 ","2010","16-34 y.","Urban Area","531","0.233841347039911","0.216914284570944","0.250768409508877","3"
"3 on scale 1-7 ","2010","66 and older","Rural Area","241","0.164418115346627","0.144733411826075","0.184102818867179","3"
"3 on scale 1-7 ","2010","66 and older","Urban Area","449","0.162842867306449","0.148798451155032","0.176887283457866","3"
"3 on scale 1-7 ","2010","35-65 y.","Rural Area","592","0.198453545319999","0.184436332208732","0.212470758431265","3"
"4 on scale 1-7","2010","66 and older","Rural Area","207","0.146344225061322","0.127573168289566","0.165115281833078","4"
"4 on scale 1-7","2010","66 and older","Urban Area","364","0.138799583552517","0.125648485208545","0.15195068189649","4"
"4 on scale 1-7","2010","35-65 y.","Urban Area","1004","0.177225363759047","0.167512855967761","0.186937871550333","4"
"4 on scale 1-7","2010","16-34 y.","Rural Area","221","0.204829040374495","0.181654498960559","0.22800358178843","4"
"4 on scale 1-7","2010","35-65 y.","Rural Area","544","0.188953274269329","0.175194870671678","0.202711677866979","4"
"4 on scale 1-7","2010","16-34 y.","Urban Area","388","0.163446602181415","0.148659047227559","0.178234157135271","4"
"5 on scale 1-7","2010","66 and older","Rural Area","125","0.0866268901896292","0.0716882863581116","0.101565494021147","5"
"5 on scale 1-7","2010","35-65 y.","Urban Area","514","0.098158778755393","0.0905911885109417","0.105726368999844","5"
"5 on scale 1-7","2010","66 and older","Urban Area","198","0.0798903563781415","0.0695774090698557","0.0902033036864274","5"
"5 on scale 1-7","2010","35-65 y.","Rural Area","306","0.0916131508618441","0.0814744519579143","0.101751849765774","5"
"5 on scale 1-7","2010","16-34 y.","Rural Area","121","0.106926211314879","0.0891814202810782","0.124671002348681","5"
"5 on scale 1-7","2010","16-34 y.","Urban Area","219","0.0921695704590508","0.0806015848644289","0.103737556053673","5"
"6 on scale 1-7","2010","66 and older","Rural Area","55","0.0420670501478969","0.0314060457434623","0.0527280545523314","6"
"6 on scale 1-7","2010","35-65 y.","Urban Area","200","0.0345478549855266","0.0299026603665945","0.0391930496044588","6"
"6 on scale 1-7","2010","66 and older","Urban Area","82","0.0291307217983815","0.0227337883795114","0.0355276552172515","6"
"6 on scale 1-7","2010","16-34 y.","Rural Area","52","0.0447454851084581","0.0328736108456782","0.0566173593712379","6"
"6 on scale 1-7","2010","35-65 y.","Rural Area","144","0.0560391128541759","0.0479557788902858","0.0641224468180661","6"
"6 on scale 1-7","2010","16-34 y.","Urban Area","90","0.037586065092917","0.0299800712142854","0.0451920589715485","6"
"7 Strongly agree","2010","66 and older","Rural Area","53","0.0470626736707683","0.0358158469363418","0.0583095004051947","7"
"7 Strongly agree","2010","16-34 y.","Urban Area","78","0.0327189152074118","0.0256045298539485","0.039833300560875","7"
"7 Strongly agree","2010","16-34 y.","Rural Area","34","0.0279766797294941","0.0185072994835546","0.0374460599754336","7"
"7 Strongly agree","2010","35-65 y.","Urban Area","156","0.0322795528847814","0.027784169786746","0.0367749359828168","7"
"7 Strongly agree","2010","35-65 y.","Rural Area","112","0.0428975093922497","0.0357761458200607","0.0500188729644386","7"
"7 Strongly agree","2010","66 and older","Urban Area","83","0.0299302765978418","0.0234488192333016","0.036411733962382","7"
"1 Strongly disagree","2011","16-34 y.","Rural Area","","","","","1"
"1 Strongly disagree","2011","35-65 y.","Urban Area","","","","","1"
"1 Strongly disagree","2011","35-65 y.","Rural Area","","","","","1"
"1 Strongly disagree","2011","66 and older","Urban Area","","","","","1"
"1 Strongly disagree","2011","66 and older","Rural Area","","","","","1"
"1 Strongly disagree","2011","16-34 y.","Urban Area","","","","","1"
"2 on scale 1-7 ","2011","66 and older","Rural Area","","","","","2"
"2 on scale 1-7 ","2011","35-65 y.","Urban Area","","","","","2"
"2 on scale 1-7 ","2011","35-65 y.","Rural Area","","","","","2"
"2 on scale 1-7 ","2011","16-34 y.","Rural Area","","","","","2"
"2 on scale 1-7 ","2011","16-34 y.","Urban Area","","","","","2"
"2 on scale 1-7 ","2011","66 and older","Urban Area","","","","","2"
"3 on scale 1-7 ","2011","66 and older","Rural Area","","","","","3"
"3 on scale 1-7 ","2011","66 and older","Urban Area","","","","","3"
"3 on scale 1-7 ","2011","16-34 y.","Rural Area","","","","","3"
"3 on scale 1-7 ","2011","35-65 y.","Urban Area","","","","","3"
"3 on scale 1-7 ","2011","35-65 y.","Rural Area","","","","","3"
"3 on scale 1-7 ","2011","16-34 y.","Urban Area","","","","","3"
"4 on scale 1-7","2011","66 and older","Urban Area","","","","","4"
"4 on scale 1-7","2011","66 and older","Rural Area","","","","","4"
"4 on scale 1-7","2011","35-65 y.","Urban Area","","","","","4"
"4 on scale 1-7","2011","35-65 y.","Rural Area","","","","","4"
"4 on scale 1-7","2011","16-34 y.","Rural Area","","","","","4"
"4 on scale 1-7","2011","16-34 y.","Urban Area","","","","","4"
"5 on scale 1-7","2011","66 and older","Rural Area","","","","","5"
"5 on scale 1-7","2011","66 and older","Urban Area","","","","","5"
"5 on scale 1-7","2011","35-65 y.","Urban Area","","","","","5"
"5 on scale 1-7","2011","35-65 y.","Rural Area","","","","","5"
"5 on scale 1-7","2011","16-34 y.","Rural Area","","","","","5"
"5 on scale 1-7","2011","16-34 y.","Urban Area","","","","","5"
"6 on scale 1-7","2011","16-34 y.","Rural Area","","","","","6"
"6 on scale 1-7","2011","66 and older","Rural Area","","","","","6"
"6 on scale 1-7","2011","35-65 y.","Urban Area","","","","","6"
"6 on scale 1-7","2011","16-34 y.","Urban Area","","","","","6"
"6 on scale 1-7","2011","35-65 y.","Rural Area","","","","","6"
"6 on scale 1-7","2011","66 and older","Urban Area","","","","","6"
"7 Strongly agree","2011","16-34 y.","Rural Area","","","","","7"
"7 Strongly agree","2011","35-65 y.","Urban Area","","","","","7"
"7 Strongly agree","2011","66 and older","Rural Area","","","","","7"
"7 Strongly agree","2011","16-34 y.","Urban Area","","","","","7"
"7 Strongly agree","2011","35-65 y.","Rural Area","","","","","7"
"7 Strongly agree","2011","66 and older","Urban Area","","","","","7"
"1 Strongly disagree","2012","16-34 y.","Rural Area","","","","","1"
"1 Strongly disagree","2012","35-65 y.","Urban Area","","","","","1"
"1 Strongly disagree","2012","66 and older","Urban Area","","","","","1"
"1 Strongly disagree","2012","66 and older","Rural Area","","","","","1"
"1 Strongly disagree","2012","35-65 y.","Rural Area","","","","","1"
"1 Strongly disagree","2012","16-34 y.","Urban Area","","","","","1"
"2 on scale 1-7 ","2012","35-65 y.","Urban Area","","","","","2"
"2 on scale 1-7 ","2012","35-65 y.","Rural Area","","","","","2"
"2 on scale 1-7 ","2012","66 and older","Rural Area","","","","","2"
"2 on scale 1-7 ","2012","16-34 y.","Rural Area","","","","","2"
"2 on scale 1-7 ","2012","16-34 y.","Urban Area","","","","","2"
"2 on scale 1-7 ","2012","66 and older","Urban Area","","","","","2"
"3 on scale 1-7 ","2012","66 and older","Rural Area","","","","","3"
"3 on scale 1-7 ","2012","66 and older","Urban Area","","","","","3"
"3 on scale 1-7 ","2012","35-65 y.","Urban Area","","","","","3"
"3 on scale 1-7 ","2012","35-65 y.","Rural Area","","","","","3"
"3 on scale 1-7 ","2012","16-34 y.","Rural Area","","","","","3"
"3 on scale 1-7 ","2012","16-34 y.","Urban Area","","","","","3"
"4 on scale 1-7","2012","66 and older","Rural Area","","","","","4"
"4 on scale 1-7","2012","66 and older","Urban Area","","","","","4"
"4 on scale 1-7","2012","35-65 y.","Urban Area","","","","","4"
"4 on scale 1-7","2012","35-65 y.","Rural Area","","","","","4"
"4 on scale 1-7","2012","16-34 y.","Rural Area","","","","","4"
"4 on scale 1-7","2012","16-34 y.","Urban Area","","","","","4"
"5 on scale 1-7","2012","66 and older","Rural Area","","","","","5"
"5 on scale 1-7","2012","66 and older","Urban Area","","","","","5"
"5 on scale 1-7","2012","35-65 y.","Urban Area","","","","","5"
"5 on scale 1-7","2012","35-65 y.","Rural Area","","","","","5"
"5 on scale 1-7","2012","16-34 y.","Rural Area","","","","","5"
"5 on scale 1-7","2012","16-34 y.","Urban Area","","","","","5"
"6 on scale 1-7","2012","16-34 y.","Rural Area","","","","","6"
"6 on scale 1-7","2012","66 and older","Rural Area","","","","","6"
"6 on scale 1-7","2012","66 and older","Urban Area","","","","","6"
"6 on scale 1-7","2012","16-34 y.","Urban Area","","","","","6"
"6 on scale 1-7","2012","35-65 y.","Urban Area","","","","","6"
"6 on scale 1-7","2012","35-65 y.","Rural Area","","","","","6"
"7 Strongly agree","2012","66 and older","Rural Area","","","","","7"
"7 Strongly agree","2012","35-65 y.","Urban Area","","","","","7"
"7 Strongly agree","2012","16-34 y.","Urban Area","","","","","7"
"7 Strongly agree","2012","16-34 y.","Rural Area","","","","","7"
"7 Strongly agree","2012","35-65 y.","Rural Area","","","","","7"
"7 Strongly agree","2012","66 and older","Urban Area","","","","","7"
"1 Strongly disagree","2013","16-34 y.","Rural Area","","","","","1"
"1 Strongly disagree","2013","35-65 y.","Urban Area","","","","","1"
"1 Strongly disagree","2013","66 and older","Rural Area","","","","","1"
"1 Strongly disagree","2013","16-34 y.","Urban Area","","","","","1"
"1 Strongly disagree","2013","35-65 y.","Rural Area","","","","","1"
"1 Strongly disagree","2013","66 and older","Urban Area","","","","","1"
"2 on scale 1-7 ","2013","16-34 y.","Rural Area","","","","","2"
"2 on scale 1-7 ","2013","35-65 y.","Urban Area","","","","","2"
"2 on scale 1-7 ","2013","66 and older","Rural Area","","","","","2"
"2 on scale 1-7 ","2013","35-65 y.","Rural Area","","","","","2"
"2 on scale 1-7 ","2013","16-34 y.","Urban Area","","","","","2"
"2 on scale 1-7 ","2013","66 and older","Urban Area","","","","","2"
"3 on scale 1-7 ","2013","66 and older","Rural Area","","","","","3"
"3 on scale 1-7 ","2013","66 and older","Urban Area","","","","","3"
"3 on scale 1-7 ","2013","35-65 y.","Urban Area","","","","","3"
"3 on scale 1-7 ","2013","35-65 y.","Rural Area","","","","","3"
"3 on scale 1-7 ","2013","16-34 y.","Rural Area","","","","","3"
"3 on scale 1-7 ","2013","16-34 y.","Urban Area","","","","","3"
