"plh0206i03","year","education","sampreg","n","percent","lower_confidence","upper_confidence"
"4 on scale 1-7","2005","secondary school degree","West Germany","662","0.176151574358366","0.164012184950685","0.188290963766046"
"4 on scale 1-7","2005","secondary school degree","East Germany","393","0.190890331697771","0.174542232455691","0.20723843093985"
"4 on scale 1-7","2005","college entrance qualification","West Germany","616","0.154448614135562","0.143327171436655","0.165570056834469"
"4 on scale 1-7","2005","college entrance qualification","East Germany","182","0.160001986771956","0.138598331375173","0.181405642168739"
"4 on scale 1-7","2005","Other degree","West Germany","185","0.164129885519288","0.141895111449858","0.186364659588719"
"4 on scale 1-7","2005","Other degree","East Germany","7","","",""
"4 on scale 1-7","2005","no degree/no degree yet","West Germany","137","0.138081292702391","0.112969387498082","0.163193197906701"
"4 on scale 1-7","2005","no degree/no degree yet","East Germany","27","","",""
"5 on scale 1-7","2005","lower secondary degree","West Germany","533","0.0872510951014421","0.0799043618123421","0.0945978283905421"
"5 on scale 1-7","2005","lower secondary degree","East Germany","127","0.0881561326445356","0.0732298046209387","0.103082460668132"
"5 on scale 1-7","2005","secondary school degree","West Germany","324","0.0795534486671205","0.0709304421683482","0.0881764551658929"
"5 on scale 1-7","2005","secondary school degree","East Germany","209","0.0945932434795084","0.0824195173328292","0.106766969626188"
"5 on scale 1-7","2005","college entrance qualification","West Germany","353","0.0773860115757434","0.0691628207725277","0.0856092023789591"
"5 on scale 1-7","2005","college entrance qualification","East Germany","98","0.091085865964894","0.0742872671929203","0.107884464736868"
"5 on scale 1-7","2005","Other degree","West Germany","92","0.0863877621104003","0.0695231423147886","0.103252381906012"
"5 on scale 1-7","2005","Other degree","East Germany","5","","",""
"5 on scale 1-7","2005","no degree/no degree yet","West Germany","68","0.0974097207088845","0.0758260372665733","0.118993404151196"
"5 on scale 1-7","2005","no degree/no degree yet","East Germany","11","","",""
"6 on scale 1-7","2005","lower secondary degree","West Germany","276","0.0472190344356775","0.0416971379954898","0.0527409308758652"
"6 on scale 1-7","2005","lower secondary degree","East Germany","62","0.0452192750595797","0.0342802127744462","0.0561583373447132"
"6 on scale 1-7","2005","secondary school degree","West Germany","153","0.0469069885593282","0.040169216122384","0.0536447609962724"
"6 on scale 1-7","2005","secondary school degree","East Germany","101","0.0422101080185587","0.0338460899898245","0.050574126047293"
"6 on scale 1-7","2005","college entrance qualification","West Germany","125","0.0304547367523628","0.025166503687785","0.0357429698169406"
"6 on scale 1-7","2005","college entrance qualification","East Germany","24","","",""
"6 on scale 1-7","2005","Other degree","West Germany","50","0.0446435060625213","0.0322460845947852","0.0570409275302574"
"6 on scale 1-7","2005","Other degree","East Germany","2","","",""
"6 on scale 1-7","2005","no degree/no degree yet","West Germany","38","0.0571393833337212","0.0402439003973427","0.0740348662700997"
"6 on scale 1-7","2005","no degree/no degree yet","East Germany","5","","",""
"7 Strongly agree","2005","lower secondary degree","West Germany","270","0.0492021817596646","0.0435713903551467","0.0548329731641825"
"7 Strongly agree","2005","lower secondary degree","East Germany","44","0.0289766921776686","0.0201457771327385","0.0378076072225987"
"7 Strongly agree","2005","secondary school degree","West Germany","95","0.0276676181373451","0.0224409709916265","0.0328942652830638"
"7 Strongly agree","2005","secondary school degree","East Germany","73","0.0335789696946975","0.0260854047928078","0.0410725345965873"
"7 Strongly agree","2005","college entrance qualification","West Germany","74","0.0201800454274215","0.0158525827838273","0.0245075080710158"
"7 Strongly agree","2005","college entrance qualification","East Germany","12","","",""
"7 Strongly agree","2005","Other degree","West Germany","48","0.0429426961219396","0.0307729052988621","0.055112486945017"
"7 Strongly agree","2005","Other degree","East Germany","2","","",""
"7 Strongly agree","2005","no degree/no degree yet","West Germany","34","0.0532424780735035","0.0368996353894384","0.0695853207575685"
"7 Strongly agree","2005","no degree/no degree yet","East Germany","5","","",""
"1 Strongly disagree","2006","lower secondary degree","West Germany","","","",""
"1 Strongly disagree","2006","lower secondary degree","East Germany","","","",""
"1 Strongly disagree","2006","secondary school degree","West Germany","","","",""
"1 Strongly disagree","2006","secondary school degree","East Germany","","","",""
"1 Strongly disagree","2006","college entrance qualification","West Germany","","","",""
"1 Strongly disagree","2006","college entrance qualification","East Germany","","","",""
"1 Strongly disagree","2006","Other degree","West Germany","","","",""
"1 Strongly disagree","2006","Other degree","East Germany","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","West Germany","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","East Germany","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","West Germany","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","East Germany","","","",""
"2 on scale 1-7 ","2006","secondary school degree","West Germany","","","",""
"2 on scale 1-7 ","2006","secondary school degree","East Germany","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","West Germany","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","East Germany","","","",""
"2 on scale 1-7 ","2006","Other degree","West Germany","","","",""
"2 on scale 1-7 ","2006","Other degree","East Germany","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","West Germany","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","East Germany","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","West Germany","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","East Germany","","","",""
"3 on scale 1-7 ","2006","secondary school degree","West Germany","","","",""
"3 on scale 1-7 ","2006","secondary school degree","East Germany","","","",""
"3 on scale 1-7 ","2006","college entrance qualification","West Germany","","","",""
"3 on scale 1-7 ","2006","college entrance qualification","East Germany","","","",""
"3 on scale 1-7 ","2006","Other degree","West Germany","","","",""
"3 on scale 1-7 ","2006","Other degree","East Germany","","","",""
"3 on scale 1-7 ","2006","no degree/no degree yet","West Germany","","","",""
"3 on scale 1-7 ","2006","no degree/no degree yet","East Germany","","","",""
"4 on scale 1-7","2006","lower secondary degree","West Germany","","","",""
"4 on scale 1-7","2006","lower secondary degree","East Germany","","","",""
"4 on scale 1-7","2006","secondary school degree","West Germany","","","",""
"4 on scale 1-7","2006","secondary school degree","East Germany","","","",""
"4 on scale 1-7","2006","college entrance qualification","West Germany","","","",""
"4 on scale 1-7","2006","college entrance qualification","East Germany","","","",""
"4 on scale 1-7","2006","Other degree","West Germany","","","",""
"4 on scale 1-7","2006","Other degree","East Germany","","","",""
"4 on scale 1-7","2006","no degree/no degree yet","West Germany","","","",""
"4 on scale 1-7","2006","no degree/no degree yet","East Germany","","","",""
"5 on scale 1-7","2006","lower secondary degree","West Germany","","","",""
"5 on scale 1-7","2006","lower secondary degree","East Germany","","","",""
"5 on scale 1-7","2006","secondary school degree","West Germany","","","",""
"5 on scale 1-7","2006","secondary school degree","East Germany","","","",""
"5 on scale 1-7","2006","college entrance qualification","West Germany","","","",""
"5 on scale 1-7","2006","college entrance qualification","East Germany","","","",""
"5 on scale 1-7","2006","Other degree","West Germany","","","",""
"5 on scale 1-7","2006","Other degree","East Germany","","","",""
"5 on scale 1-7","2006","no degree/no degree yet","West Germany","","","",""
"5 on scale 1-7","2006","no degree/no degree yet","East Germany","","","",""
"6 on scale 1-7","2006","lower secondary degree","West Germany","","","",""
"6 on scale 1-7","2006","lower secondary degree","East Germany","","","",""
"6 on scale 1-7","2006","secondary school degree","West Germany","","","",""
"6 on scale 1-7","2006","secondary school degree","East Germany","","","",""
"6 on scale 1-7","2006","college entrance qualification","West Germany","","","",""
"6 on scale 1-7","2006","college entrance qualification","East Germany","","","",""
"6 on scale 1-7","2006","Other degree","West Germany","","","",""
"6 on scale 1-7","2006","Other degree","East Germany","","","",""
"6 on scale 1-7","2006","no degree/no degree yet","West Germany","","","",""
"6 on scale 1-7","2006","no degree/no degree yet","East Germany","","","",""
"7 Strongly agree","2006","lower secondary degree","West Germany","","","",""
"7 Strongly agree","2006","lower secondary degree","East Germany","","","",""
"7 Strongly agree","2006","secondary school degree","West Germany","","","",""
"7 Strongly agree","2006","secondary school degree","East Germany","","","",""
"7 Strongly agree","2006","college entrance qualification","West Germany","","","",""
"7 Strongly agree","2006","college entrance qualification","East Germany","","","",""
"7 Strongly agree","2006","Other degree","West Germany","","","",""
"7 Strongly agree","2006","Other degree","East Germany","","","",""
"7 Strongly agree","2006","no degree/no degree yet","West Germany","","","",""
"7 Strongly agree","2006","no degree/no degree yet","East Germany","","","",""
"1 Strongly disagree","2007","lower secondary degree","West Germany","","","",""
"1 Strongly disagree","2007","lower secondary degree","East Germany","","","",""
"1 Strongly disagree","2007","secondary school degree","West Germany","","","",""
"1 Strongly disagree","2007","secondary school degree","East Germany","","","",""
"1 Strongly disagree","2007","college entrance qualification","West Germany","","","",""
"1 Strongly disagree","2007","college entrance qualification","East Germany","","","",""
"1 Strongly disagree","2007","Other degree","West Germany","","","",""
"1 Strongly disagree","2007","Other degree","East Germany","","","",""
"1 Strongly disagree","2007","no degree/no degree yet","West Germany","","","",""
"1 Strongly disagree","2007","no degree/no degree yet","East Germany","","","",""
"2 on scale 1-7 ","2007","lower secondary degree","West Germany","","","",""
"2 on scale 1-7 ","2007","lower secondary degree","East Germany","","","",""
"2 on scale 1-7 ","2007","secondary school degree","West Germany","","","",""
"2 on scale 1-7 ","2007","secondary school degree","East Germany","","","",""
"2 on scale 1-7 ","2007","college entrance qualification","West Germany","","","",""
"2 on scale 1-7 ","2007","college entrance qualification","East Germany","","","",""
"2 on scale 1-7 ","2007","Other degree","West Germany","","","",""
"2 on scale 1-7 ","2007","Other degree","East Germany","","","",""
"2 on scale 1-7 ","2007","no degree/no degree yet","West Germany","","","",""
"2 on scale 1-7 ","2007","no degree/no degree yet","East Germany","","","",""
"3 on scale 1-7 ","2007","lower secondary degree","West Germany","","","",""
"3 on scale 1-7 ","2007","lower secondary degree","East Germany","","","",""
"3 on scale 1-7 ","2007","secondary school degree","West Germany","","","",""
"3 on scale 1-7 ","2007","secondary school degree","East Germany","","","",""
"3 on scale 1-7 ","2007","college entrance qualification","West Germany","","","",""
"3 on scale 1-7 ","2007","college entrance qualification","East Germany","","","",""
"3 on scale 1-7 ","2007","Other degree","West Germany","","","",""
"3 on scale 1-7 ","2007","Other degree","East Germany","","","",""
"3 on scale 1-7 ","2007","no degree/no degree yet","West Germany","","","",""
"3 on scale 1-7 ","2007","no degree/no degree yet","East Germany","","","",""
"4 on scale 1-7","2007","lower secondary degree","West Germany","","","",""
"4 on scale 1-7","2007","lower secondary degree","East Germany","","","",""
"4 on scale 1-7","2007","secondary school degree","West Germany","","","",""
"4 on scale 1-7","2007","secondary school degree","East Germany","","","",""
"4 on scale 1-7","2007","college entrance qualification","West Germany","","","",""
"4 on scale 1-7","2007","college entrance qualification","East Germany","","","",""
"4 on scale 1-7","2007","Other degree","West Germany","","","",""
"4 on scale 1-7","2007","Other degree","East Germany","","","",""
"4 on scale 1-7","2007","no degree/no degree yet","West Germany","","","",""
"4 on scale 1-7","2007","no degree/no degree yet","East Germany","","","",""
"5 on scale 1-7","2007","lower secondary degree","West Germany","","","",""
"5 on scale 1-7","2007","lower secondary degree","East Germany","","","",""
"5 on scale 1-7","2007","secondary school degree","West Germany","","","",""
"5 on scale 1-7","2007","secondary school degree","East Germany","","","",""
"5 on scale 1-7","2007","college entrance qualification","West Germany","","","",""
"5 on scale 1-7","2007","college entrance qualification","East Germany","","","",""
"5 on scale 1-7","2007","Other degree","West Germany","","","",""
"5 on scale 1-7","2007","Other degree","East Germany","","","",""
"5 on scale 1-7","2007","no degree/no degree yet","West Germany","","","",""
"5 on scale 1-7","2007","no degree/no degree yet","East Germany","","","",""
"6 on scale 1-7","2007","lower secondary degree","West Germany","","","",""
"6 on scale 1-7","2007","lower secondary degree","East Germany","","","",""
"6 on scale 1-7","2007","secondary school degree","West Germany","","","",""
"6 on scale 1-7","2007","secondary school degree","East Germany","","","",""
"6 on scale 1-7","2007","college entrance qualification","West Germany","","","",""
"6 on scale 1-7","2007","college entrance qualification","East Germany","","","",""
"6 on scale 1-7","2007","Other degree","West Germany","","","",""
"6 on scale 1-7","2007","Other degree","East Germany","","","",""
"6 on scale 1-7","2007","no degree/no degree yet","West Germany","","","",""
"6 on scale 1-7","2007","no degree/no degree yet","East Germany","","","",""
"7 Strongly agree","2007","lower secondary degree","West Germany","","","",""
"7 Strongly agree","2007","lower secondary degree","East Germany","","","",""
"7 Strongly agree","2007","secondary school degree","West Germany","","","",""
"7 Strongly agree","2007","secondary school degree","East Germany","","","",""
"7 Strongly agree","2007","college entrance qualification","West Germany","","","",""
"7 Strongly agree","2007","college entrance qualification","East Germany","","","",""
"7 Strongly agree","2007","Other degree","West Germany","","","",""
"7 Strongly agree","2007","Other degree","East Germany","","","",""
"7 Strongly agree","2007","no degree/no degree yet","West Germany","","","",""
"7 Strongly agree","2007","no degree/no degree yet","East Germany","","","",""
"1 Strongly disagree","2008","lower secondary degree","West Germany","","","",""
"1 Strongly disagree","2008","lower secondary degree","East Germany","","","",""
"1 Strongly disagree","2008","secondary school degree","West Germany","","","",""
"1 Strongly disagree","2008","secondary school degree","East Germany","","","",""
"1 Strongly disagree","2008","college entrance qualification","West Germany","","","",""
"1 Strongly disagree","2008","college entrance qualification","East Germany","","","",""
"1 Strongly disagree","2008","Other degree","West Germany","","","",""
"1 Strongly disagree","2008","Other degree","East Germany","","","",""
"1 Strongly disagree","2008","no degree/no degree yet","West Germany","","","",""
"1 Strongly disagree","2008","no degree/no degree yet","East Germany","","","",""
"2 on scale 1-7 ","2008","lower secondary degree","West Germany","","","",""
"2 on scale 1-7 ","2008","lower secondary degree","East Germany","","","",""
"2 on scale 1-7 ","2008","secondary school degree","West Germany","","","",""
"2 on scale 1-7 ","2008","secondary school degree","East Germany","","","",""
"2 on scale 1-7 ","2008","college entrance qualification","West Germany","","","",""
"2 on scale 1-7 ","2008","college entrance qualification","East Germany","","","",""
"2 on scale 1-7 ","2008","Other degree","West Germany","","","",""
"2 on scale 1-7 ","2008","Other degree","East Germany","","","",""
"2 on scale 1-7 ","2008","no degree/no degree yet","West Germany","","","",""
"2 on scale 1-7 ","2008","no degree/no degree yet","East Germany","","","",""
"3 on scale 1-7 ","2008","lower secondary degree","West Germany","","","",""
"3 on scale 1-7 ","2008","lower secondary degree","East Germany","","","",""
"3 on scale 1-7 ","2008","secondary school degree","West Germany","","","",""
"3 on scale 1-7 ","2008","secondary school degree","East Germany","","","",""
"3 on scale 1-7 ","2008","college entrance qualification","West Germany","","","",""
"3 on scale 1-7 ","2008","college entrance qualification","East Germany","","","",""
"3 on scale 1-7 ","2008","Other degree","West Germany","","","",""
"3 on scale 1-7 ","2008","Other degree","East Germany","","","",""
"3 on scale 1-7 ","2008","no degree/no degree yet","West Germany","","","",""
"3 on scale 1-7 ","2008","no degree/no degree yet","East Germany","","","",""
"4 on scale 1-7","2008","lower secondary degree","West Germany","","","",""
"4 on scale 1-7","2008","lower secondary degree","East Germany","","","",""
"4 on scale 1-7","2008","secondary school degree","West Germany","","","",""
"4 on scale 1-7","2008","secondary school degree","East Germany","","","",""
"4 on scale 1-7","2008","college entrance qualification","West Germany","","","",""
"4 on scale 1-7","2008","college entrance qualification","East Germany","","","",""
"4 on scale 1-7","2008","Other degree","West Germany","","","",""
"4 on scale 1-7","2008","Other degree","East Germany","","","",""
"4 on scale 1-7","2008","no degree/no degree yet","West Germany","","","",""
"4 on scale 1-7","2008","no degree/no degree yet","East Germany","","","",""
"5 on scale 1-7","2008","lower secondary degree","West Germany","","","",""
"5 on scale 1-7","2008","lower secondary degree","East Germany","","","",""
"5 on scale 1-7","2008","secondary school degree","West Germany","","","",""
"5 on scale 1-7","2008","secondary school degree","East Germany","","","",""
"5 on scale 1-7","2008","college entrance qualification","West Germany","","","",""
"5 on scale 1-7","2008","college entrance qualification","East Germany","","","",""
"5 on scale 1-7","2008","Other degree","West Germany","","","",""
"5 on scale 1-7","2008","Other degree","East Germany","","","",""
"5 on scale 1-7","2008","no degree/no degree yet","West Germany","","","",""
"5 on scale 1-7","2008","no degree/no degree yet","East Germany","","","",""
"6 on scale 1-7","2008","lower secondary degree","West Germany","","","",""
"6 on scale 1-7","2008","lower secondary degree","East Germany","","","",""
"6 on scale 1-7","2008","secondary school degree","West Germany","","","",""
"6 on scale 1-7","2008","secondary school degree","East Germany","","","",""
"6 on scale 1-7","2008","college entrance qualification","West Germany","","","",""
"6 on scale 1-7","2008","college entrance qualification","East Germany","","","",""
"6 on scale 1-7","2008","Other degree","West Germany","","","",""
"6 on scale 1-7","2008","Other degree","East Germany","","","",""
"6 on scale 1-7","2008","no degree/no degree yet","West Germany","","","",""
"6 on scale 1-7","2008","no degree/no degree yet","East Germany","","","",""
"7 Strongly agree","2008","lower secondary degree","West Germany","","","",""
"7 Strongly agree","2008","lower secondary degree","East Germany","","","",""
"7 Strongly agree","2008","secondary school degree","West Germany","","","",""
"7 Strongly agree","2008","secondary school degree","East Germany","","","",""
"7 Strongly agree","2008","college entrance qualification","West Germany","","","",""
"7 Strongly agree","2008","college entrance qualification","East Germany","","","",""
"7 Strongly agree","2008","Other degree","West Germany","","","",""
"7 Strongly agree","2008","Other degree","East Germany","","","",""
"7 Strongly agree","2008","no degree/no degree yet","West Germany","","","",""
"7 Strongly agree","2008","no degree/no degree yet","East Germany","","","",""
"1 Strongly disagree","2009","lower secondary degree","West Germany","","","",""
"1 Strongly disagree","2009","lower secondary degree","East Germany","","","",""
"1 Strongly disagree","2009","secondary school degree","West Germany","","","",""
"1 Strongly disagree","2009","secondary school degree","East Germany","","","",""
"1 Strongly disagree","2009","college entrance qualification","West Germany","","","",""
"1 Strongly disagree","2009","college entrance qualification","East Germany","","","",""
"1 Strongly disagree","2009","Other degree","West Germany","","","",""
"1 Strongly disagree","2009","Other degree","East Germany","","","",""
"1 Strongly disagree","2009","no degree/no degree yet","West Germany","","","",""
"1 Strongly disagree","2009","no degree/no degree yet","East Germany","","","",""
"2 on scale 1-7 ","2009","lower secondary degree","West Germany","","","",""
"2 on scale 1-7 ","2009","lower secondary degree","East Germany","","","",""
"2 on scale 1-7 ","2009","secondary school degree","West Germany","","","",""
"2 on scale 1-7 ","2009","secondary school degree","East Germany","","","",""
"2 on scale 1-7 ","2009","college entrance qualification","West Germany","","","",""
"2 on scale 1-7 ","2009","college entrance qualification","East Germany","","","",""
"2 on scale 1-7 ","2009","Other degree","West Germany","","","",""
"2 on scale 1-7 ","2009","Other degree","East Germany","","","",""
"2 on scale 1-7 ","2009","no degree/no degree yet","West Germany","","","",""
"2 on scale 1-7 ","2009","no degree/no degree yet","East Germany","","","",""
"3 on scale 1-7 ","2009","lower secondary degree","West Germany","","","",""
"3 on scale 1-7 ","2009","lower secondary degree","East Germany","","","",""
"3 on scale 1-7 ","2009","secondary school degree","West Germany","","","",""
"3 on scale 1-7 ","2009","secondary school degree","East Germany","","","",""
"3 on scale 1-7 ","2009","college entrance qualification","West Germany","","","",""
"3 on scale 1-7 ","2009","college entrance qualification","East Germany","","","",""
"3 on scale 1-7 ","2009","Other degree","West Germany","","","",""
"3 on scale 1-7 ","2009","Other degree","East Germany","","","",""
"3 on scale 1-7 ","2009","no degree/no degree yet","West Germany","","","",""
"3 on scale 1-7 ","2009","no degree/no degree yet","East Germany","","","",""
"4 on scale 1-7","2009","lower secondary degree","West Germany","","","",""
"4 on scale 1-7","2009","lower secondary degree","East Germany","","","",""
"4 on scale 1-7","2009","secondary school degree","West Germany","","","",""
"4 on scale 1-7","2009","secondary school degree","East Germany","","","",""
"4 on scale 1-7","2009","college entrance qualification","West Germany","","","",""
"4 on scale 1-7","2009","college entrance qualification","East Germany","","","",""
"4 on scale 1-7","2009","Other degree","West Germany","","","",""
"4 on scale 1-7","2009","Other degree","East Germany","","","",""
"4 on scale 1-7","2009","no degree/no degree yet","West Germany","","","",""
"4 on scale 1-7","2009","no degree/no degree yet","East Germany","","","",""
"5 on scale 1-7","2009","lower secondary degree","West Germany","","","",""
"5 on scale 1-7","2009","lower secondary degree","East Germany","","","",""
"5 on scale 1-7","2009","secondary school degree","West Germany","","","",""
"5 on scale 1-7","2009","secondary school degree","East Germany","","","",""
"5 on scale 1-7","2009","college entrance qualification","West Germany","","","",""
"5 on scale 1-7","2009","college entrance qualification","East Germany","","","",""
"5 on scale 1-7","2009","Other degree","West Germany","","","",""
"5 on scale 1-7","2009","Other degree","East Germany","","","",""
"5 on scale 1-7","2009","no degree/no degree yet","West Germany","","","",""
"5 on scale 1-7","2009","no degree/no degree yet","East Germany","","","",""
"6 on scale 1-7","2009","lower secondary degree","West Germany","","","",""
"6 on scale 1-7","2009","lower secondary degree","East Germany","","","",""
"6 on scale 1-7","2009","secondary school degree","West Germany","","","",""
"6 on scale 1-7","2009","secondary school degree","East Germany","","","",""
"6 on scale 1-7","2009","college entrance qualification","West Germany","","","",""
"6 on scale 1-7","2009","college entrance qualification","East Germany","","","",""
"6 on scale 1-7","2009","Other degree","West Germany","","","",""
"6 on scale 1-7","2009","Other degree","East Germany","","","",""
"6 on scale 1-7","2009","no degree/no degree yet","West Germany","","","",""
"6 on scale 1-7","2009","no degree/no degree yet","East Germany","","","",""
"7 Strongly agree","2009","lower secondary degree","West Germany","","","",""
"7 Strongly agree","2009","lower secondary degree","East Germany","","","",""
"7 Strongly agree","2009","secondary school degree","West Germany","","","",""
"7 Strongly agree","2009","secondary school degree","East Germany","","","",""
"7 Strongly agree","2009","college entrance qualification","West Germany","","","",""
"7 Strongly agree","2009","college entrance qualification","East Germany","","","",""
"7 Strongly agree","2009","Other degree","West Germany","","","",""
"7 Strongly agree","2009","Other degree","East Germany","","","",""
"7 Strongly agree","2009","no degree/no degree yet","West Germany","","","",""
"7 Strongly agree","2009","no degree/no degree yet","East Germany","","","",""
"1 Strongly disagree","2010","lower secondary degree","West Germany","1035","0.244299721047406","0.231428736944529","0.257170705150283"
"1 Strongly disagree","2010","lower secondary degree","East Germany","280","0.272090164805509","0.245286429128534","0.298893900482484"
"1 Strongly disagree","2010","secondary school degree","West Germany","766","0.230697642710049","0.216062401597108","0.24533288382299"
"1 Strongly disagree","2010","secondary school degree","East Germany","383","0.222761303547306","0.203831060595974","0.241691546498639"
"1 Strongly disagree","2010","college entrance qualification","West Germany","853","0.238235302747986","0.224388495918881","0.252082109577092"
"1 Strongly disagree","2010","college entrance qualification","East Germany","222","0.257426780600446","0.230608451004048","0.284245110196844"
"1 Strongly disagree","2010","Other degree","West Germany","168","0.230950933021238","0.199204813863264","0.262697052179211"
"1 Strongly disagree","2010","Other degree","East Germany","7","","",""
"1 Strongly disagree","2010","no degree/no degree yet","West Germany","84","0.238198126374909","0.194675572610534","0.281720680139285"
"1 Strongly disagree","2010","no degree/no degree yet","East Germany","12","","",""
"2 on scale 1-7 ","2010","lower secondary degree","West Germany","915","0.203045834119656","0.190995774617286","0.215095893622025"
"2 on scale 1-7 ","2010","lower secondary degree","East Germany","217","0.221814798790897","0.196791944125091","0.246837653456702"
"2 on scale 1-7 ","2010","secondary school degree","West Germany","792","0.22258373902351","0.208132559417732","0.237034918629288"
"2 on scale 1-7 ","2010","secondary school degree","East Germany","435","0.221714644365397","0.202816214460518","0.240613074270276"
"2 on scale 1-7 ","2010","college entrance qualification","West Germany","1068","0.28105374941925","0.26644277915083","0.29566471968767"
"2 on scale 1-7 ","2010","college entrance qualification","East Germany","316","0.256898525774252","0.230098199119033","0.283698852429472"
"2 on scale 1-7 ","2010","Other degree","West Germany","176","0.240809860125091","0.208601681295763","0.273018038954419"
"2 on scale 1-7 ","2010","Other degree","East Germany","9","","",""
"2 on scale 1-7 ","2010","no degree/no degree yet","West Germany","88","0.216864938739384","0.174759597869874","0.258970279608895"
"2 on scale 1-7 ","2010","no degree/no degree yet","East Germany","12","","",""
"3 on scale 1-7 ","2010","lower secondary degree","West Germany","801","0.179781445591275","0.168278403580972","0.191284487601577"
"3 on scale 1-7 ","2010","lower secondary degree","East Germany","180","0.156143725744568","0.134281386867468","0.178006064621669"
"3 on scale 1-7 ","2010","secondary school degree","West Germany","638","0.21130918818349","0.197127029082328","0.225491347284653"
"3 on scale 1-7 ","2010","secondary school degree","East Germany","362","0.189683611382963","0.171847452959751","0.207519769806176"
"3 on scale 1-7 ","2010","college entrance qualification","West Germany","733","0.21940539424972","0.205953836605632","0.232856951893808"
"3 on scale 1-7 ","2010","college entrance qualification","East Germany","220","0.211346780389238","0.186304372880903","0.236389187897573"
