"plh0206i03","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence"
"2 on scale 1-7 ","2005","Not Working","vocational + Abi","73","0.225042679179901","0.176387821036398","0.273697537323404"
"2 on scale 1-7 ","2005","Not Working","higher vocational","123","0.281332665101495","0.240062167743207","0.322603162459783"
"2 on scale 1-7 ","2005","Not Working","higher education","250","0.226543095001152","0.200598818377093","0.252487371625212"
"3 on scale 1-7 ","2005","Full Time","in school","","","",""
"3 on scale 1-7 ","2005","Full Time","inadequately","10","","",""
"3 on scale 1-7 ","2005","Full Time","general elemantary","82","0.151963103919463","0.122070093027005","0.181856114811921"
"3 on scale 1-7 ","2005","Full Time","middle vocational","719","0.195099787345068","0.182496900705113","0.207702673985023"
"3 on scale 1-7 ","2005","Full Time","vocational + Abi","119","0.247762150790503","0.210973375786233","0.284550925794773"
"3 on scale 1-7 ","2005","Full Time","higher vocational","164","0.221383923080715","0.192001667504683","0.250766178656748"
"3 on scale 1-7 ","2005","Full Time","higher education","454","0.198374951679006","0.181827643229824","0.214922260128189"
"3 on scale 1-7 ","2005","Part Time","in school","20","","",""
"3 on scale 1-7 ","2005","Part Time","inadequately","5","","",""
"3 on scale 1-7 ","2005","Part Time","general elemantary","73","0.133822493963737","0.103890344379438","0.163754643548036"
"3 on scale 1-7 ","2005","Part Time","middle vocational","467","0.18437105446302","0.169170103031813","0.199572005894228"
"3 on scale 1-7 ","2005","Part Time","vocational + Abi","59","0.188782585628902","0.145905752656448","0.231659418601357"
"3 on scale 1-7 ","2005","Part Time","higher vocational","57","0.115075086835743","0.0807491091551351","0.149401064516352"
"3 on scale 1-7 ","2005","Part Time","higher education","196","0.21264822290359","0.186321949466296","0.238974496340883"
"3 on scale 1-7 ","2005","Not Working","in school","98","0.195244683676927","0.16202649376408","0.228462873589774"
"3 on scale 1-7 ","2005","Not Working","inadequately","28","","",""
"3 on scale 1-7 ","2005","Not Working","general elemantary","203","0.154802615094203","0.135464387131277","0.174140843057129"
"3 on scale 1-7 ","2005","Not Working","middle vocational","646","0.161762928440742","0.150228259347348","0.173297597534136"
"3 on scale 1-7 ","2005","Not Working","vocational + Abi","55","0.145119922653162","0.10408335861662","0.186156486689703"
"3 on scale 1-7 ","2005","Not Working","higher vocational","77","0.183453701701496","0.147929909864489","0.218977493538503"
"3 on scale 1-7 ","2005","Not Working","higher education","176","0.188089904054316","0.16386930924285","0.212310498865781"
"4 on scale 1-7","2005","Full Time","in school","","","",""
"4 on scale 1-7","2005","Full Time","inadequately","7","","",""
"4 on scale 1-7","2005","Full Time","general elemantary","112","0.206252068639219","0.172559535172737","0.239944602105701"
"4 on scale 1-7","2005","Full Time","middle vocational","690","0.181632842737317","0.169371390892084","0.193894294582549"
"4 on scale 1-7","2005","Full Time","vocational + Abi","91","0.157928605813437","0.126852605806402","0.189004605820471"
"4 on scale 1-7","2005","Full Time","higher vocational","147","0.204557236340749","0.176010116351172","0.233104356330327"
"4 on scale 1-7","2005","Full Time","higher education","367","0.175255066732124","0.159479192866978","0.19103094059727"
"4 on scale 1-7","2005","Part Time","in school","19","","",""
"4 on scale 1-7","2005","Part Time","inadequately","5","","",""
"4 on scale 1-7","2005","Part Time","general elemantary","95","0.224181237934827","0.187516408646847","0.260846067222807"
"4 on scale 1-7","2005","Part Time","middle vocational","411","0.171088460715786","0.15632655120142","0.185850370230151"
"4 on scale 1-7","2005","Part Time","vocational + Abi","53","0.146873520389644","0.108089612644863","0.185657428134424"
"4 on scale 1-7","2005","Part Time","higher vocational","47","0.179276710370409","0.138015746862272","0.220537673878546"
"4 on scale 1-7","2005","Part Time","higher education","134","0.141234793402507","0.118827872936939","0.163641713868075"
"4 on scale 1-7","2005","Not Working","in school","109","0.155419198950897","0.125057409560143","0.185780988341652"
"4 on scale 1-7","2005","Not Working","inadequately","27","","",""
"4 on scale 1-7","2005","Not Working","general elemantary","212","0.147965512879085","0.128982842987236","0.166948182770933"
"4 on scale 1-7","2005","Not Working","middle vocational","645","0.165285873614617","0.153650804744152","0.176920942485083"
"4 on scale 1-7","2005","Not Working","vocational + Abi","29","","",""
"4 on scale 1-7","2005","Not Working","higher vocational","68","0.137855381208481","0.106213114096273","0.169497648320688"
"4 on scale 1-7","2005","Not Working","higher education","146","0.143514348212219","0.121784544744178","0.165244151680259"
"5 on scale 1-7","2005","Full Time","in school","2","","",""
"5 on scale 1-7","2005","Full Time","inadequately","2","","",""
"5 on scale 1-7","2005","Full Time","general elemantary","70","0.110899516805068","0.0847518188998501","0.137047214710287"
"5 on scale 1-7","2005","Full Time","middle vocational","391","0.0935071347580233","0.0842478981790866","0.10276637133696"
"5 on scale 1-7","2005","Full Time","vocational + Abi","38","0.0839756537441186","0.0603409338292021","0.107610373659035"
"5 on scale 1-7","2005","Full Time","higher vocational","74","0.0926888290664065","0.0721657633433082","0.113211894789505"
"5 on scale 1-7","2005","Full Time","higher education","191","0.0799604184833338","0.0687055845591427","0.091215252407525"
"5 on scale 1-7","2005","Part Time","in school","7","","",""
"5 on scale 1-7","2005","Part Time","inadequately","4","","",""
"5 on scale 1-7","2005","Part Time","general elemantary","44","0.0726480909266199","0.0498286875742864","0.0954674942789534"
"5 on scale 1-7","2005","Part Time","middle vocational","232","0.0810264507066295","0.0703299185758937","0.0917229828373654"
"5 on scale 1-7","2005","Part Time","vocational + Abi","29","","",""
"5 on scale 1-7","2005","Part Time","higher vocational","29","","",""
"5 on scale 1-7","2005","Part Time","higher education","59","0.058766721639227","0.0436349955325632","0.0738984477458908"
"5 on scale 1-7","2005","Not Working","in school","59","0.122678937939367","0.095186154606211","0.150171721272524"
"5 on scale 1-7","2005","Not Working","inadequately","7","","",""
"5 on scale 1-7","2005","Not Working","general elemantary","128","0.0916123155299166","0.0761895944097521","0.107035036650081"
"5 on scale 1-7","2005","Not Working","middle vocational","324","0.0809981882030996","0.0724518899715109","0.0895444864346884"
"5 on scale 1-7","2005","Not Working","vocational + Abi","32","0.105715899799652","0.0698928313212935","0.141538968278011"
"5 on scale 1-7","2005","Not Working","higher vocational","29","","",""
"5 on scale 1-7","2005","Not Working","higher education","75","0.0706101770826247","0.0547327291356941","0.0864876250295552"
"6 on scale 1-7","2005","Full Time","in school","","","",""
"6 on scale 1-7","2005","Full Time","inadequately","2","","",""
"6 on scale 1-7","2005","Full Time","general elemantary","35","0.056799264235374","0.0375254961444457","0.0760730323263023"
"6 on scale 1-7","2005","Full Time","middle vocational","195","0.055238660501963","0.0479733657745045","0.0625039552294216"
"6 on scale 1-7","2005","Full Time","vocational + Abi","20","","",""
"6 on scale 1-7","2005","Full Time","higher vocational","28","","",""
"6 on scale 1-7","2005","Full Time","higher education","63","0.024818612824682","0.018363114694835","0.031274110954529"
"6 on scale 1-7","2005","Part Time","in school","4","","",""
"6 on scale 1-7","2005","Part Time","inadequately","1","","",""
"6 on scale 1-7","2005","Part Time","general elemantary","32","0.059292564152326","0.038529220060035","0.080055908244617"
"6 on scale 1-7","2005","Part Time","middle vocational","100","0.0459600410613665","0.0377517722014148","0.0541683099213181"
"6 on scale 1-7","2005","Part Time","vocational + Abi","8","","",""
"6 on scale 1-7","2005","Part Time","higher vocational","13","","",""
"6 on scale 1-7","2005","Part Time","higher education","31","0.0370226834076877","0.0248743674646264","0.0491709993507489"
"6 on scale 1-7","2005","Not Working","in school","29","","",""
"6 on scale 1-7","2005","Not Working","inadequately","8","","",""
"6 on scale 1-7","2005","Not Working","general elemantary","67","0.0500530262671355","0.0383953146237758","0.0617107379104952"
"6 on scale 1-7","2005","Not Working","middle vocational","166","0.0410857077718138","0.0348681834894004","0.0473032320542273"
"6 on scale 1-7","2005","Not Working","vocational + Abi","9","","",""
"6 on scale 1-7","2005","Not Working","higher vocational","9","","",""
"6 on scale 1-7","2005","Not Working","higher education","22","","",""
"7 Strongly agree","2005","Full Time","in school","","","",""
"7 Strongly agree","2005","Full Time","inadequately","2","","",""
"7 Strongly agree","2005","Full Time","general elemantary","28","","",""
"7 Strongly agree","2005","Full Time","middle vocational","172","0.0451459242718335","0.0385428164592962","0.0517490320843708"
"7 Strongly agree","2005","Full Time","vocational + Abi","11","","",""
"7 Strongly agree","2005","Full Time","higher vocational","27","","",""
"7 Strongly agree","2005","Full Time","higher education","46","0.0195085411799974","0.0137695889384704","0.0252474934215244"
"7 Strongly agree","2005","Part Time","in school","","","",""
"7 Strongly agree","2005","Part Time","inadequately","","","",""
"7 Strongly agree","2005","Part Time","general elemantary","27","","",""
"7 Strongly agree","2005","Part Time","middle vocational","81","0.0361463488388999","0.0288296386553155","0.0434630590224843"
"7 Strongly agree","2005","Part Time","vocational + Abi","4","","",""
"7 Strongly agree","2005","Part Time","higher vocational","3","","",""
"7 Strongly agree","2005","Part Time","higher education","10","","",""
"7 Strongly agree","2005","Not Working","in school","26","","",""
"7 Strongly agree","2005","Not Working","inadequately","14","","",""
"7 Strongly agree","2005","Not Working","general elemantary","57","0.0391290805416046","0.0287626127422787","0.0494955483409306"
"7 Strongly agree","2005","Not Working","middle vocational","120","0.0286020361015343","0.0233807285235993","0.0338233436794694"
"7 Strongly agree","2005","Not Working","vocational + Abi","6","","",""
"7 Strongly agree","2005","Not Working","higher vocational","11","","",""
"7 Strongly agree","2005","Not Working","higher education","16","","",""
"1 Strongly disagree","2006","Full Time","in school","","","",""
"1 Strongly disagree","2006","Full Time","inadequately","","","",""
"1 Strongly disagree","2006","Full Time","general elemantary","","","",""
"1 Strongly disagree","2006","Full Time","middle vocational","","","",""
"1 Strongly disagree","2006","Full Time","vocational + Abi","","","",""
"1 Strongly disagree","2006","Full Time","higher vocational","","","",""
"1 Strongly disagree","2006","Full Time","higher education","","","",""
"1 Strongly disagree","2006","Part Time","in school","","","",""
"1 Strongly disagree","2006","Part Time","inadequately","","","",""
"1 Strongly disagree","2006","Part Time","general elemantary","","","",""
"1 Strongly disagree","2006","Part Time","middle vocational","","","",""
"1 Strongly disagree","2006","Part Time","vocational + Abi","","","",""
"1 Strongly disagree","2006","Part Time","higher vocational","","","",""
"1 Strongly disagree","2006","Part Time","higher education","","","",""
"1 Strongly disagree","2006","Not Working","in school","","","",""
"1 Strongly disagree","2006","Not Working","inadequately","","","",""
"1 Strongly disagree","2006","Not Working","general elemantary","","","",""
"1 Strongly disagree","2006","Not Working","middle vocational","","","",""
"1 Strongly disagree","2006","Not Working","vocational + Abi","","","",""
"1 Strongly disagree","2006","Not Working","higher vocational","","","",""
"1 Strongly disagree","2006","Not Working","higher education","","","",""
"2 on scale 1-7 ","2006","Full Time","in school","","","",""
"2 on scale 1-7 ","2006","Full Time","inadequately","","","",""
"2 on scale 1-7 ","2006","Full Time","general elemantary","","","",""
"2 on scale 1-7 ","2006","Full Time","middle vocational","","","",""
"2 on scale 1-7 ","2006","Full Time","vocational + Abi","","","",""
"2 on scale 1-7 ","2006","Full Time","higher vocational","","","",""
"2 on scale 1-7 ","2006","Full Time","higher education","","","",""
"2 on scale 1-7 ","2006","Part Time","in school","","","",""
"2 on scale 1-7 ","2006","Part Time","inadequately","","","",""
"2 on scale 1-7 ","2006","Part Time","general elemantary","","","",""
"2 on scale 1-7 ","2006","Part Time","middle vocational","","","",""
"2 on scale 1-7 ","2006","Part Time","vocational + Abi","","","",""
"2 on scale 1-7 ","2006","Part Time","higher vocational","","","",""
"2 on scale 1-7 ","2006","Part Time","higher education","","","",""
"2 on scale 1-7 ","2006","Not Working","in school","","","",""
"2 on scale 1-7 ","2006","Not Working","inadequately","","","",""
"2 on scale 1-7 ","2006","Not Working","general elemantary","","","",""
"2 on scale 1-7 ","2006","Not Working","middle vocational","","","",""
"2 on scale 1-7 ","2006","Not Working","vocational + Abi","","","",""
"2 on scale 1-7 ","2006","Not Working","higher vocational","","","",""
"2 on scale 1-7 ","2006","Not Working","higher education","","","",""
"3 on scale 1-7 ","2006","Full Time","in school","","","",""
"3 on scale 1-7 ","2006","Full Time","inadequately","","","",""
"3 on scale 1-7 ","2006","Full Time","general elemantary","","","",""
"3 on scale 1-7 ","2006","Full Time","middle vocational","","","",""
"3 on scale 1-7 ","2006","Full Time","vocational + Abi","","","",""
"3 on scale 1-7 ","2006","Full Time","higher vocational","","","",""
"3 on scale 1-7 ","2006","Full Time","higher education","","","",""
"3 on scale 1-7 ","2006","Part Time","in school","","","",""
"3 on scale 1-7 ","2006","Part Time","inadequately","","","",""
"3 on scale 1-7 ","2006","Part Time","general elemantary","","","",""
"3 on scale 1-7 ","2006","Part Time","middle vocational","","","",""
"3 on scale 1-7 ","2006","Part Time","vocational + Abi","","","",""
"3 on scale 1-7 ","2006","Part Time","higher vocational","","","",""
"3 on scale 1-7 ","2006","Part Time","higher education","","","",""
"3 on scale 1-7 ","2006","Not Working","in school","","","",""
"3 on scale 1-7 ","2006","Not Working","inadequately","","","",""
"3 on scale 1-7 ","2006","Not Working","general elemantary","","","",""
"3 on scale 1-7 ","2006","Not Working","middle vocational","","","",""
"3 on scale 1-7 ","2006","Not Working","vocational + Abi","","","",""
"3 on scale 1-7 ","2006","Not Working","higher vocational","","","",""
"3 on scale 1-7 ","2006","Not Working","higher education","","","",""
"4 on scale 1-7","2006","Full Time","in school","","","",""
"4 on scale 1-7","2006","Full Time","inadequately","","","",""
"4 on scale 1-7","2006","Full Time","general elemantary","","","",""
"4 on scale 1-7","2006","Full Time","middle vocational","","","",""
"4 on scale 1-7","2006","Full Time","vocational + Abi","","","",""
"4 on scale 1-7","2006","Full Time","higher vocational","","","",""
"4 on scale 1-7","2006","Full Time","higher education","","","",""
"4 on scale 1-7","2006","Part Time","in school","","","",""
"4 on scale 1-7","2006","Part Time","inadequately","","","",""
"4 on scale 1-7","2006","Part Time","general elemantary","","","",""
"4 on scale 1-7","2006","Part Time","middle vocational","","","",""
"4 on scale 1-7","2006","Part Time","vocational + Abi","","","",""
"4 on scale 1-7","2006","Part Time","higher vocational","","","",""
"4 on scale 1-7","2006","Part Time","higher education","","","",""
"4 on scale 1-7","2006","Not Working","in school","","","",""
"4 on scale 1-7","2006","Not Working","inadequately","","","",""
"4 on scale 1-7","2006","Not Working","general elemantary","","","",""
"4 on scale 1-7","2006","Not Working","middle vocational","","","",""
"4 on scale 1-7","2006","Not Working","vocational + Abi","","","",""
"4 on scale 1-7","2006","Not Working","higher vocational","","","",""
"4 on scale 1-7","2006","Not Working","higher education","","","",""
"5 on scale 1-7","2006","Full Time","in school","","","",""
"5 on scale 1-7","2006","Full Time","inadequately","","","",""
"5 on scale 1-7","2006","Full Time","general elemantary","","","",""
"5 on scale 1-7","2006","Full Time","middle vocational","","","",""
"5 on scale 1-7","2006","Full Time","vocational + Abi","","","",""
"5 on scale 1-7","2006","Full Time","higher vocational","","","",""
"5 on scale 1-7","2006","Full Time","higher education","","","",""
"5 on scale 1-7","2006","Part Time","in school","","","",""
"5 on scale 1-7","2006","Part Time","inadequately","","","",""
"5 on scale 1-7","2006","Part Time","general elemantary","","","",""
"5 on scale 1-7","2006","Part Time","middle vocational","","","",""
"5 on scale 1-7","2006","Part Time","vocational + Abi","","","",""
"5 on scale 1-7","2006","Part Time","higher vocational","","","",""
"5 on scale 1-7","2006","Part Time","higher education","","","",""
"5 on scale 1-7","2006","Not Working","in school","","","",""
"5 on scale 1-7","2006","Not Working","inadequately","","","",""
"5 on scale 1-7","2006","Not Working","general elemantary","","","",""
"5 on scale 1-7","2006","Not Working","middle vocational","","","",""
"5 on scale 1-7","2006","Not Working","vocational + Abi","","","",""
"5 on scale 1-7","2006","Not Working","higher vocational","","","",""
"5 on scale 1-7","2006","Not Working","higher education","","","",""
"6 on scale 1-7","2006","Full Time","in school","","","",""
"6 on scale 1-7","2006","Full Time","inadequately","","","",""
"6 on scale 1-7","2006","Full Time","general elemantary","","","",""
"6 on scale 1-7","2006","Full Time","middle vocational","","","",""
"6 on scale 1-7","2006","Full Time","vocational + Abi","","","",""
"6 on scale 1-7","2006","Full Time","higher vocational","","","",""
"6 on scale 1-7","2006","Full Time","higher education","","","",""
"6 on scale 1-7","2006","Part Time","in school","","","",""
"6 on scale 1-7","2006","Part Time","inadequately","","","",""
"6 on scale 1-7","2006","Part Time","general elemantary","","","",""
"6 on scale 1-7","2006","Part Time","middle vocational","","","",""
"6 on scale 1-7","2006","Part Time","vocational + Abi","","","",""
"6 on scale 1-7","2006","Part Time","higher vocational","","","",""
"6 on scale 1-7","2006","Part Time","higher education","","","",""
"6 on scale 1-7","2006","Not Working","in school","","","",""
"6 on scale 1-7","2006","Not Working","inadequately","","","",""
"6 on scale 1-7","2006","Not Working","general elemantary","","","",""
"6 on scale 1-7","2006","Not Working","middle vocational","","","",""
"6 on scale 1-7","2006","Not Working","vocational + Abi","","","",""
"6 on scale 1-7","2006","Not Working","higher vocational","","","",""
"6 on scale 1-7","2006","Not Working","higher education","","","",""
"7 Strongly agree","2006","Full Time","in school","","","",""
"7 Strongly agree","2006","Full Time","inadequately","","","",""
"7 Strongly agree","2006","Full Time","general elemantary","","","",""
"7 Strongly agree","2006","Full Time","middle vocational","","","",""
"7 Strongly agree","2006","Full Time","vocational + Abi","","","",""
"7 Strongly agree","2006","Full Time","higher vocational","","","",""
"7 Strongly agree","2006","Full Time","higher education","","","",""
"7 Strongly agree","2006","Part Time","in school","","","",""
"7 Strongly agree","2006","Part Time","inadequately","","","",""
"7 Strongly agree","2006","Part Time","general elemantary","","","",""
"7 Strongly agree","2006","Part Time","middle vocational","","","",""
"7 Strongly agree","2006","Part Time","vocational + Abi","","","",""
"7 Strongly agree","2006","Part Time","higher vocational","","","",""
"7 Strongly agree","2006","Part Time","higher education","","","",""
"7 Strongly agree","2006","Not Working","in school","","","",""
"7 Strongly agree","2006","Not Working","inadequately","","","",""
"7 Strongly agree","2006","Not Working","general elemantary","","","",""
"7 Strongly agree","2006","Not Working","middle vocational","","","",""
"7 Strongly agree","2006","Not Working","vocational + Abi","","","",""
"7 Strongly agree","2006","Not Working","higher vocational","","","",""
"7 Strongly agree","2006","Not Working","higher education","","","",""
"1 Strongly disagree","2007","Full Time","in school","","","",""
"1 Strongly disagree","2007","Full Time","inadequately","","","",""
"1 Strongly disagree","2007","Full Time","general elemantary","","","",""
"1 Strongly disagree","2007","Full Time","middle vocational","","","",""
"1 Strongly disagree","2007","Full Time","vocational + Abi","","","",""
"1 Strongly disagree","2007","Full Time","higher vocational","","","",""
"1 Strongly disagree","2007","Full Time","higher education","","","",""
"1 Strongly disagree","2007","Part Time","in school","","","",""
"1 Strongly disagree","2007","Part Time","inadequately","","","",""
"1 Strongly disagree","2007","Part Time","general elemantary","","","",""
"1 Strongly disagree","2007","Part Time","middle vocational","","","",""
"1 Strongly disagree","2007","Part Time","vocational + Abi","","","",""
"1 Strongly disagree","2007","Part Time","higher vocational","","","",""
"1 Strongly disagree","2007","Part Time","higher education","","","",""
"1 Strongly disagree","2007","Not Working","in school","","","",""
"1 Strongly disagree","2007","Not Working","inadequately","","","",""
"1 Strongly disagree","2007","Not Working","general elemantary","","","",""
"1 Strongly disagree","2007","Not Working","middle vocational","","","",""
"1 Strongly disagree","2007","Not Working","vocational + Abi","","","",""
"1 Strongly disagree","2007","Not Working","higher vocational","","","",""
"1 Strongly disagree","2007","Not Working","higher education","","","",""
"2 on scale 1-7 ","2007","Full Time","in school","","","",""
"2 on scale 1-7 ","2007","Full Time","inadequately","","","",""
"2 on scale 1-7 ","2007","Full Time","general elemantary","","","",""
"2 on scale 1-7 ","2007","Full Time","middle vocational","","","",""
"2 on scale 1-7 ","2007","Full Time","vocational + Abi","","","",""
"2 on scale 1-7 ","2007","Full Time","higher vocational","","","",""
"2 on scale 1-7 ","2007","Full Time","higher education","","","",""
"2 on scale 1-7 ","2007","Part Time","in school","","","",""
"2 on scale 1-7 ","2007","Part Time","inadequately","","","",""
"2 on scale 1-7 ","2007","Part Time","general elemantary","","","",""
"2 on scale 1-7 ","2007","Part Time","middle vocational","","","",""
"2 on scale 1-7 ","2007","Part Time","vocational + Abi","","","",""
"2 on scale 1-7 ","2007","Part Time","higher vocational","","","",""
"2 on scale 1-7 ","2007","Part Time","higher education","","","",""
"2 on scale 1-7 ","2007","Not Working","in school","","","",""
"2 on scale 1-7 ","2007","Not Working","inadequately","","","",""
"2 on scale 1-7 ","2007","Not Working","general elemantary","","","",""
"2 on scale 1-7 ","2007","Not Working","middle vocational","","","",""
"2 on scale 1-7 ","2007","Not Working","vocational + Abi","","","",""
"2 on scale 1-7 ","2007","Not Working","higher vocational","","","",""
"2 on scale 1-7 ","2007","Not Working","higher education","","","",""
"3 on scale 1-7 ","2007","Full Time","in school","","","",""
"3 on scale 1-7 ","2007","Full Time","inadequately","","","",""
"3 on scale 1-7 ","2007","Full Time","general elemantary","","","",""
"3 on scale 1-7 ","2007","Full Time","middle vocational","","","",""
"3 on scale 1-7 ","2007","Full Time","vocational + Abi","","","",""
"3 on scale 1-7 ","2007","Full Time","higher vocational","","","",""
"3 on scale 1-7 ","2007","Full Time","higher education","","","",""
"3 on scale 1-7 ","2007","Part Time","in school","","","",""
"3 on scale 1-7 ","2007","Part Time","inadequately","","","",""
"3 on scale 1-7 ","2007","Part Time","general elemantary","","","",""
"3 on scale 1-7 ","2007","Part Time","middle vocational","","","",""
"3 on scale 1-7 ","2007","Part Time","vocational + Abi","","","",""
"3 on scale 1-7 ","2007","Part Time","higher vocational","","","",""
"3 on scale 1-7 ","2007","Part Time","higher education","","","",""
"3 on scale 1-7 ","2007","Not Working","in school","","","",""
"3 on scale 1-7 ","2007","Not Working","inadequately","","","",""
"3 on scale 1-7 ","2007","Not Working","general elemantary","","","",""
"3 on scale 1-7 ","2007","Not Working","middle vocational","","","",""
"3 on scale 1-7 ","2007","Not Working","vocational + Abi","","","",""
"3 on scale 1-7 ","2007","Not Working","higher vocational","","","",""
"3 on scale 1-7 ","2007","Not Working","higher education","","","",""
"4 on scale 1-7","2007","Full Time","in school","","","",""
"4 on scale 1-7","2007","Full Time","inadequately","","","",""
"4 on scale 1-7","2007","Full Time","general elemantary","","","",""
"4 on scale 1-7","2007","Full Time","middle vocational","","","",""
"4 on scale 1-7","2007","Full Time","vocational + Abi","","","",""
"4 on scale 1-7","2007","Full Time","higher vocational","","","",""
"4 on scale 1-7","2007","Full Time","higher education","","","",""
"4 on scale 1-7","2007","Part Time","in school","","","",""
"4 on scale 1-7","2007","Part Time","inadequately","","","",""
"4 on scale 1-7","2007","Part Time","general elemantary","","","",""
"4 on scale 1-7","2007","Part Time","middle vocational","","","",""
"4 on scale 1-7","2007","Part Time","vocational + Abi","","","",""
"4 on scale 1-7","2007","Part Time","higher vocational","","","",""
"4 on scale 1-7","2007","Part Time","higher education","","","",""
"4 on scale 1-7","2007","Not Working","in school","","","",""
"4 on scale 1-7","2007","Not Working","inadequately","","","",""
"4 on scale 1-7","2007","Not Working","general elemantary","","","",""
"4 on scale 1-7","2007","Not Working","middle vocational","","","",""
"4 on scale 1-7","2007","Not Working","vocational + Abi","","","",""
"4 on scale 1-7","2007","Not Working","higher vocational","","","",""
"4 on scale 1-7","2007","Not Working","higher education","","","",""
"5 on scale 1-7","2007","Full Time","in school","","","",""
"5 on scale 1-7","2007","Full Time","inadequately","","","",""
"5 on scale 1-7","2007","Full Time","general elemantary","","","",""
"5 on scale 1-7","2007","Full Time","middle vocational","","","",""
"5 on scale 1-7","2007","Full Time","vocational + Abi","","","",""
"5 on scale 1-7","2007","Full Time","higher vocational","","","",""
"5 on scale 1-7","2007","Full Time","higher education","","","",""
"5 on scale 1-7","2007","Part Time","in school","","","",""
"5 on scale 1-7","2007","Part Time","inadequately","","","",""
"5 on scale 1-7","2007","Part Time","general elemantary","","","",""
"5 on scale 1-7","2007","Part Time","middle vocational","","","",""
"5 on scale 1-7","2007","Part Time","vocational + Abi","","","",""
"5 on scale 1-7","2007","Part Time","higher vocational","","","",""
"5 on scale 1-7","2007","Part Time","higher education","","","",""
"5 on scale 1-7","2007","Not Working","in school","","","",""
"5 on scale 1-7","2007","Not Working","inadequately","","","",""
