"plh0206i03","year","e11103","migback","n","percent","lower_confidence","upper_confidence"
"4 on scale 1-7","2005","Part Time","direct migration background","101","0.175833461259108","0.144162601649811","0.207504320868406"
"4 on scale 1-7","2005","Part Time","indirect migration background","34","0.128343755830397","0.0839440759225838","0.17274343573821"
"4 on scale 1-7","2005","Not Working","no migration background","1056","0.156137004975301","0.14735047262948","0.164923537321122"
"4 on scale 1-7","2005","Not Working","direct migration background","160","0.15290613363259","0.130510132697105","0.175302134568076"
"4 on scale 1-7","2005","Not Working","indirect migration background","52","0.153415527063795","0.111127658392838","0.195703395734752"
"5 on scale 1-7","2005","Full Time","no migration background","649","0.0905817330862806","0.0837943324882697","0.0973691336842915"
"5 on scale 1-7","2005","Full Time","direct migration background","81","0.0855903093866408","0.0662647150549096","0.104915903718372"
"5 on scale 1-7","2005","Full Time","indirect migration background","45","0.118025035458015","0.0831088840769473","0.152941186839083"
"5 on scale 1-7","2005","Part Time","no migration background","353","0.0771196993070325","0.0688830434700245","0.0853563551440406"
"5 on scale 1-7","2005","Part Time","direct migration background","38","0.078239808535838","0.0558976842701988","0.100581932801477"
"5 on scale 1-7","2005","Part Time","indirect migration background","21","","",""
"5 on scale 1-7","2005","Not Working","no migration background","541","0.0799205772013798","0.0733565468055324","0.0864846075972273"
"5 on scale 1-7","2005","Not Working","direct migration background","90","0.0929525427030156","0.0748833854618857","0.111021699944146"
"5 on scale 1-7","2005","Not Working","indirect migration background","37","0.142719482437366","0.101675537388177","0.183763427486555"
"6 on scale 1-7","2005","Full Time","no migration background","297","0.0465204804866208","0.0415399097431085","0.0515010512301331"
"6 on scale 1-7","2005","Full Time","direct migration background","38","0.0344178091680484","0.0218246009096875","0.0470110174264094"
"6 on scale 1-7","2005","Full Time","indirect migration background","12","","",""
"6 on scale 1-7","2005","Part Time","no migration background","163","0.0461004722949943","0.0396260716270619","0.0525748729629267"
"6 on scale 1-7","2005","Part Time","direct migration background","16","","",""
"6 on scale 1-7","2005","Part Time","indirect migration background","12","","",""
"6 on scale 1-7","2005","Not Working","no migration background","247","0.0374331911873415","0.0328383290456953","0.0420280533289877"
"6 on scale 1-7","2005","Not Working","direct migration background","47","0.0545855521264268","0.0404490414290928","0.0687220628237609"
"6 on scale 1-7","2005","Not Working","indirect migration background","23","","",""
"7 Strongly agree","2005","Full Time","no migration background","241","0.0387392910424232","0.0341757941128829","0.0433027879719636"
"7 Strongly agree","2005","Full Time","direct migration background","37","0.0490913438173477","0.0341660801677864","0.064016607466909"
"7 Strongly agree","2005","Full Time","indirect migration background","15","","",""
"7 Strongly agree","2005","Part Time","no migration background","103","0.034357711408725","0.0287340933094459","0.0399813295080041"
"7 Strongly agree","2005","Part Time","direct migration background","23","","",""
"7 Strongly agree","2005","Part Time","indirect migration background","10","","",""
"7 Strongly agree","2005","Not Working","no migration background","200","0.0316757496080057","0.0274363683708017","0.0359151308452097"
"7 Strongly agree","2005","Not Working","direct migration background","44","0.0400691510264481","0.0278647266774792","0.052273575375417"
"7 Strongly agree","2005","Not Working","indirect migration background","18","","",""
"1 Strongly disagree","2006","Full Time","no migration background","","","",""
"1 Strongly disagree","2006","Full Time","direct migration background","","","",""
"1 Strongly disagree","2006","Full Time","indirect migration background","","","",""
"1 Strongly disagree","2006","Part Time","no migration background","","","",""
"1 Strongly disagree","2006","Part Time","direct migration background","","","",""
"1 Strongly disagree","2006","Part Time","indirect migration background","","","",""
"1 Strongly disagree","2006","Not Working","no migration background","","","",""
"1 Strongly disagree","2006","Not Working","direct migration background","","","",""
"1 Strongly disagree","2006","Not Working","indirect migration background","","","",""
"2 on scale 1-7 ","2006","Full Time","no migration background","","","",""
"2 on scale 1-7 ","2006","Full Time","direct migration background","","","",""
"2 on scale 1-7 ","2006","Full Time","indirect migration background","","","",""
"2 on scale 1-7 ","2006","Part Time","no migration background","","","",""
"2 on scale 1-7 ","2006","Part Time","direct migration background","","","",""
"2 on scale 1-7 ","2006","Part Time","indirect migration background","","","",""
"2 on scale 1-7 ","2006","Not Working","no migration background","","","",""
"2 on scale 1-7 ","2006","Not Working","direct migration background","","","",""
"2 on scale 1-7 ","2006","Not Working","indirect migration background","","","",""
"3 on scale 1-7 ","2006","Full Time","no migration background","","","",""
"3 on scale 1-7 ","2006","Full Time","direct migration background","","","",""
"3 on scale 1-7 ","2006","Full Time","indirect migration background","","","",""
"3 on scale 1-7 ","2006","Part Time","no migration background","","","",""
"3 on scale 1-7 ","2006","Part Time","direct migration background","","","",""
"3 on scale 1-7 ","2006","Part Time","indirect migration background","","","",""
"3 on scale 1-7 ","2006","Not Working","no migration background","","","",""
"3 on scale 1-7 ","2006","Not Working","direct migration background","","","",""
"3 on scale 1-7 ","2006","Not Working","indirect migration background","","","",""
"4 on scale 1-7","2006","Full Time","no migration background","","","",""
"4 on scale 1-7","2006","Full Time","direct migration background","","","",""
"4 on scale 1-7","2006","Full Time","indirect migration background","","","",""
"4 on scale 1-7","2006","Part Time","no migration background","","","",""
"4 on scale 1-7","2006","Part Time","direct migration background","","","",""
"4 on scale 1-7","2006","Part Time","indirect migration background","","","",""
"4 on scale 1-7","2006","Not Working","no migration background","","","",""
"4 on scale 1-7","2006","Not Working","direct migration background","","","",""
"4 on scale 1-7","2006","Not Working","indirect migration background","","","",""
"5 on scale 1-7","2006","Full Time","no migration background","","","",""
"5 on scale 1-7","2006","Full Time","direct migration background","","","",""
"5 on scale 1-7","2006","Full Time","indirect migration background","","","",""
"5 on scale 1-7","2006","Part Time","no migration background","","","",""
"5 on scale 1-7","2006","Part Time","direct migration background","","","",""
"5 on scale 1-7","2006","Part Time","indirect migration background","","","",""
"5 on scale 1-7","2006","Not Working","no migration background","","","",""
"5 on scale 1-7","2006","Not Working","direct migration background","","","",""
"5 on scale 1-7","2006","Not Working","indirect migration background","","","",""
"6 on scale 1-7","2006","Full Time","no migration background","","","",""
"6 on scale 1-7","2006","Full Time","direct migration background","","","",""
"6 on scale 1-7","2006","Full Time","indirect migration background","","","",""
"6 on scale 1-7","2006","Part Time","no migration background","","","",""
"6 on scale 1-7","2006","Part Time","direct migration background","","","",""
"6 on scale 1-7","2006","Part Time","indirect migration background","","","",""
"6 on scale 1-7","2006","Not Working","no migration background","","","",""
"6 on scale 1-7","2006","Not Working","direct migration background","","","",""
"6 on scale 1-7","2006","Not Working","indirect migration background","","","",""
"7 Strongly agree","2006","Full Time","no migration background","","","",""
"7 Strongly agree","2006","Full Time","direct migration background","","","",""
"7 Strongly agree","2006","Full Time","indirect migration background","","","",""
"7 Strongly agree","2006","Part Time","no migration background","","","",""
"7 Strongly agree","2006","Part Time","direct migration background","","","",""
"7 Strongly agree","2006","Part Time","indirect migration background","","","",""
"7 Strongly agree","2006","Not Working","no migration background","","","",""
"7 Strongly agree","2006","Not Working","direct migration background","","","",""
"7 Strongly agree","2006","Not Working","indirect migration background","","","",""
"1 Strongly disagree","2007","Full Time","no migration background","","","",""
"1 Strongly disagree","2007","Full Time","direct migration background","","","",""
"1 Strongly disagree","2007","Full Time","indirect migration background","","","",""
"1 Strongly disagree","2007","Part Time","no migration background","","","",""
"1 Strongly disagree","2007","Part Time","direct migration background","","","",""
"1 Strongly disagree","2007","Part Time","indirect migration background","","","",""
"1 Strongly disagree","2007","Not Working","no migration background","","","",""
"1 Strongly disagree","2007","Not Working","direct migration background","","","",""
"1 Strongly disagree","2007","Not Working","indirect migration background","","","",""
"2 on scale 1-7 ","2007","Full Time","no migration background","","","",""
"2 on scale 1-7 ","2007","Full Time","direct migration background","","","",""
"2 on scale 1-7 ","2007","Full Time","indirect migration background","","","",""
"2 on scale 1-7 ","2007","Part Time","no migration background","","","",""
"2 on scale 1-7 ","2007","Part Time","direct migration background","","","",""
"2 on scale 1-7 ","2007","Part Time","indirect migration background","","","",""
"2 on scale 1-7 ","2007","Not Working","no migration background","","","",""
"2 on scale 1-7 ","2007","Not Working","direct migration background","","","",""
"2 on scale 1-7 ","2007","Not Working","indirect migration background","","","",""
"3 on scale 1-7 ","2007","Full Time","no migration background","","","",""
"3 on scale 1-7 ","2007","Full Time","direct migration background","","","",""
"3 on scale 1-7 ","2007","Full Time","indirect migration background","","","",""
"3 on scale 1-7 ","2007","Part Time","no migration background","","","",""
"3 on scale 1-7 ","2007","Part Time","direct migration background","","","",""
"3 on scale 1-7 ","2007","Part Time","indirect migration background","","","",""
"3 on scale 1-7 ","2007","Not Working","no migration background","","","",""
"3 on scale 1-7 ","2007","Not Working","direct migration background","","","",""
"3 on scale 1-7 ","2007","Not Working","indirect migration background","","","",""
"4 on scale 1-7","2007","Full Time","no migration background","","","",""
"4 on scale 1-7","2007","Full Time","direct migration background","","","",""
"4 on scale 1-7","2007","Full Time","indirect migration background","","","",""
"4 on scale 1-7","2007","Part Time","no migration background","","","",""
"4 on scale 1-7","2007","Part Time","direct migration background","","","",""
"4 on scale 1-7","2007","Part Time","indirect migration background","","","",""
"4 on scale 1-7","2007","Not Working","no migration background","","","",""
"4 on scale 1-7","2007","Not Working","direct migration background","","","",""
"4 on scale 1-7","2007","Not Working","indirect migration background","","","",""
"5 on scale 1-7","2007","Full Time","no migration background","","","",""
"5 on scale 1-7","2007","Full Time","direct migration background","","","",""
"5 on scale 1-7","2007","Full Time","indirect migration background","","","",""
"5 on scale 1-7","2007","Part Time","no migration background","","","",""
"5 on scale 1-7","2007","Part Time","direct migration background","","","",""
"5 on scale 1-7","2007","Part Time","indirect migration background","","","",""
"5 on scale 1-7","2007","Not Working","no migration background","","","",""
"5 on scale 1-7","2007","Not Working","direct migration background","","","",""
"5 on scale 1-7","2007","Not Working","indirect migration background","","","",""
"6 on scale 1-7","2007","Full Time","no migration background","","","",""
"6 on scale 1-7","2007","Full Time","direct migration background","","","",""
"6 on scale 1-7","2007","Full Time","indirect migration background","","","",""
"6 on scale 1-7","2007","Part Time","no migration background","","","",""
"6 on scale 1-7","2007","Part Time","direct migration background","","","",""
"6 on scale 1-7","2007","Part Time","indirect migration background","","","",""
"6 on scale 1-7","2007","Not Working","no migration background","","","",""
"6 on scale 1-7","2007","Not Working","direct migration background","","","",""
"6 on scale 1-7","2007","Not Working","indirect migration background","","","",""
"7 Strongly agree","2007","Full Time","no migration background","","","",""
"7 Strongly agree","2007","Full Time","direct migration background","","","",""
"7 Strongly agree","2007","Full Time","indirect migration background","","","",""
"7 Strongly agree","2007","Part Time","no migration background","","","",""
"7 Strongly agree","2007","Part Time","direct migration background","","","",""
"7 Strongly agree","2007","Part Time","indirect migration background","","","",""
"7 Strongly agree","2007","Not Working","no migration background","","","",""
"7 Strongly agree","2007","Not Working","direct migration background","","","",""
"7 Strongly agree","2007","Not Working","indirect migration background","","","",""
"1 Strongly disagree","2008","Full Time","no migration background","","","",""
"1 Strongly disagree","2008","Full Time","direct migration background","","","",""
"1 Strongly disagree","2008","Full Time","indirect migration background","","","",""
"1 Strongly disagree","2008","Part Time","no migration background","","","",""
"1 Strongly disagree","2008","Part Time","direct migration background","","","",""
"1 Strongly disagree","2008","Part Time","indirect migration background","","","",""
"1 Strongly disagree","2008","Not Working","no migration background","","","",""
"1 Strongly disagree","2008","Not Working","direct migration background","","","",""
"1 Strongly disagree","2008","Not Working","indirect migration background","","","",""
"2 on scale 1-7 ","2008","Full Time","no migration background","","","",""
"2 on scale 1-7 ","2008","Full Time","direct migration background","","","",""
"2 on scale 1-7 ","2008","Full Time","indirect migration background","","","",""
"2 on scale 1-7 ","2008","Part Time","no migration background","","","",""
"2 on scale 1-7 ","2008","Part Time","direct migration background","","","",""
"2 on scale 1-7 ","2008","Part Time","indirect migration background","","","",""
"2 on scale 1-7 ","2008","Not Working","no migration background","","","",""
"2 on scale 1-7 ","2008","Not Working","direct migration background","","","",""
"2 on scale 1-7 ","2008","Not Working","indirect migration background","","","",""
"3 on scale 1-7 ","2008","Full Time","no migration background","","","",""
"3 on scale 1-7 ","2008","Full Time","direct migration background","","","",""
"3 on scale 1-7 ","2008","Full Time","indirect migration background","","","",""
"3 on scale 1-7 ","2008","Part Time","no migration background","","","",""
"3 on scale 1-7 ","2008","Part Time","direct migration background","","","",""
"3 on scale 1-7 ","2008","Part Time","indirect migration background","","","",""
"3 on scale 1-7 ","2008","Not Working","no migration background","","","",""
"3 on scale 1-7 ","2008","Not Working","direct migration background","","","",""
"3 on scale 1-7 ","2008","Not Working","indirect migration background","","","",""
"4 on scale 1-7","2008","Full Time","no migration background","","","",""
"4 on scale 1-7","2008","Full Time","direct migration background","","","",""
"4 on scale 1-7","2008","Full Time","indirect migration background","","","",""
"4 on scale 1-7","2008","Part Time","no migration background","","","",""
"4 on scale 1-7","2008","Part Time","direct migration background","","","",""
"4 on scale 1-7","2008","Part Time","indirect migration background","","","",""
"4 on scale 1-7","2008","Not Working","no migration background","","","",""
"4 on scale 1-7","2008","Not Working","direct migration background","","","",""
"4 on scale 1-7","2008","Not Working","indirect migration background","","","",""
"5 on scale 1-7","2008","Full Time","no migration background","","","",""
"5 on scale 1-7","2008","Full Time","direct migration background","","","",""
"5 on scale 1-7","2008","Full Time","indirect migration background","","","",""
"5 on scale 1-7","2008","Part Time","no migration background","","","",""
"5 on scale 1-7","2008","Part Time","direct migration background","","","",""
"5 on scale 1-7","2008","Part Time","indirect migration background","","","",""
"5 on scale 1-7","2008","Not Working","no migration background","","","",""
"5 on scale 1-7","2008","Not Working","direct migration background","","","",""
"5 on scale 1-7","2008","Not Working","indirect migration background","","","",""
"6 on scale 1-7","2008","Full Time","no migration background","","","",""
"6 on scale 1-7","2008","Full Time","direct migration background","","","",""
"6 on scale 1-7","2008","Full Time","indirect migration background","","","",""
"6 on scale 1-7","2008","Part Time","no migration background","","","",""
"6 on scale 1-7","2008","Part Time","direct migration background","","","",""
"6 on scale 1-7","2008","Part Time","indirect migration background","","","",""
"6 on scale 1-7","2008","Not Working","no migration background","","","",""
"6 on scale 1-7","2008","Not Working","direct migration background","","","",""
"6 on scale 1-7","2008","Not Working","indirect migration background","","","",""
"7 Strongly agree","2008","Full Time","no migration background","","","",""
"7 Strongly agree","2008","Full Time","direct migration background","","","",""
"7 Strongly agree","2008","Full Time","indirect migration background","","","",""
"7 Strongly agree","2008","Part Time","no migration background","","","",""
"7 Strongly agree","2008","Part Time","direct migration background","","","",""
"7 Strongly agree","2008","Part Time","indirect migration background","","","",""
"7 Strongly agree","2008","Not Working","no migration background","","","",""
"7 Strongly agree","2008","Not Working","direct migration background","","","",""
"7 Strongly agree","2008","Not Working","indirect migration background","","","",""
"1 Strongly disagree","2009","Full Time","no migration background","","","",""
"1 Strongly disagree","2009","Full Time","direct migration background","","","",""
"1 Strongly disagree","2009","Full Time","indirect migration background","","","",""
"1 Strongly disagree","2009","Part Time","no migration background","","","",""
"1 Strongly disagree","2009","Part Time","direct migration background","","","",""
"1 Strongly disagree","2009","Part Time","indirect migration background","","","",""
"1 Strongly disagree","2009","Not Working","no migration background","","","",""
"1 Strongly disagree","2009","Not Working","direct migration background","","","",""
"1 Strongly disagree","2009","Not Working","indirect migration background","","","",""
"2 on scale 1-7 ","2009","Full Time","no migration background","","","",""
"2 on scale 1-7 ","2009","Full Time","direct migration background","","","",""
"2 on scale 1-7 ","2009","Full Time","indirect migration background","","","",""
"2 on scale 1-7 ","2009","Part Time","no migration background","","","",""
"2 on scale 1-7 ","2009","Part Time","direct migration background","","","",""
"2 on scale 1-7 ","2009","Part Time","indirect migration background","","","",""
"2 on scale 1-7 ","2009","Not Working","no migration background","","","",""
"2 on scale 1-7 ","2009","Not Working","direct migration background","","","",""
"2 on scale 1-7 ","2009","Not Working","indirect migration background","","","",""
"3 on scale 1-7 ","2009","Full Time","no migration background","","","",""
"3 on scale 1-7 ","2009","Full Time","direct migration background","","","",""
"3 on scale 1-7 ","2009","Full Time","indirect migration background","","","",""
"3 on scale 1-7 ","2009","Part Time","no migration background","","","",""
"3 on scale 1-7 ","2009","Part Time","direct migration background","","","",""
"3 on scale 1-7 ","2009","Part Time","indirect migration background","","","",""
"3 on scale 1-7 ","2009","Not Working","no migration background","","","",""
"3 on scale 1-7 ","2009","Not Working","direct migration background","","","",""
"3 on scale 1-7 ","2009","Not Working","indirect migration background","","","",""
"4 on scale 1-7","2009","Full Time","no migration background","","","",""
"4 on scale 1-7","2009","Full Time","direct migration background","","","",""
"4 on scale 1-7","2009","Full Time","indirect migration background","","","",""
"4 on scale 1-7","2009","Part Time","no migration background","","","",""
"4 on scale 1-7","2009","Part Time","direct migration background","","","",""
"4 on scale 1-7","2009","Part Time","indirect migration background","","","",""
"4 on scale 1-7","2009","Not Working","no migration background","","","",""
"4 on scale 1-7","2009","Not Working","direct migration background","","","",""
"4 on scale 1-7","2009","Not Working","indirect migration background","","","",""
"5 on scale 1-7","2009","Full Time","no migration background","","","",""
"5 on scale 1-7","2009","Full Time","direct migration background","","","",""
"5 on scale 1-7","2009","Full Time","indirect migration background","","","",""
"5 on scale 1-7","2009","Part Time","no migration background","","","",""
"5 on scale 1-7","2009","Part Time","direct migration background","","","",""
"5 on scale 1-7","2009","Part Time","indirect migration background","","","",""
"5 on scale 1-7","2009","Not Working","no migration background","","","",""
"5 on scale 1-7","2009","Not Working","direct migration background","","","",""
"5 on scale 1-7","2009","Not Working","indirect migration background","","","",""
"6 on scale 1-7","2009","Full Time","no migration background","","","",""
"6 on scale 1-7","2009","Full Time","direct migration background","","","",""
"6 on scale 1-7","2009","Full Time","indirect migration background","","","",""
"6 on scale 1-7","2009","Part Time","no migration background","","","",""
"6 on scale 1-7","2009","Part Time","direct migration background","","","",""
"6 on scale 1-7","2009","Part Time","indirect migration background","","","",""
"6 on scale 1-7","2009","Not Working","no migration background","","","",""
"6 on scale 1-7","2009","Not Working","direct migration background","","","",""
"6 on scale 1-7","2009","Not Working","indirect migration background","","","",""
"7 Strongly agree","2009","Full Time","no migration background","","","",""
"7 Strongly agree","2009","Full Time","direct migration background","","","",""
"7 Strongly agree","2009","Full Time","indirect migration background","","","",""
"7 Strongly agree","2009","Part Time","no migration background","","","",""
"7 Strongly agree","2009","Part Time","direct migration background","","","",""
"7 Strongly agree","2009","Part Time","indirect migration background","","","",""
"7 Strongly agree","2009","Not Working","no migration background","","","",""
"7 Strongly agree","2009","Not Working","direct migration background","","","",""
"7 Strongly agree","2009","Not Working","indirect migration background","","","",""
"1 Strongly disagree","2010","Full Time","no migration background","1096","0.198583249795313","0.188206749294704","0.208959750295922"
"1 Strongly disagree","2010","Full Time","direct migration background","103","0.219467390069125","0.18192947249652","0.257005307641731"
"1 Strongly disagree","2010","Full Time","indirect migration background","54","0.171880315658103","0.128155830982554","0.215604800333652"
"1 Strongly disagree","2010","Part Time","no migration background","758","0.220554383564093","0.206452912855197","0.234655854272988"
"1 Strongly disagree","2010","Part Time","direct migration background","96","0.272116920162251","0.227072495661295","0.317161344663207"
"1 Strongly disagree","2010","Part Time","indirect migration background","41","0.195821426037114","0.139690290250098","0.25195256182413"
"1 Strongly disagree","2010","Not Working","no migration background","1546","0.288019518508324","0.276074571665385","0.299964465351263"
"1 Strongly disagree","2010","Not Working","direct migration background","180","0.283941323097084","0.248333424734573","0.319549221459595"
"1 Strongly disagree","2010","Not Working","indirect migration background","40","0.186329464221897","0.128804438753414","0.243854489690381"
"2 on scale 1-7 ","2010","Full Time","no migration background","1419","0.232941952086073","0.221947125911529","0.243936778260618"
"2 on scale 1-7 ","2010","Full Time","direct migration background","110","0.17539878588532","0.140906265700541","0.2098913060701"
"2 on scale 1-7 ","2010","Full Time","indirect migration background","64","0.211378025032537","0.164059692753518","0.258696357311555"
"2 on scale 1-7 ","2010","Part Time","no migration background","886","0.260196176443336","0.245274335919571","0.275118016967101"
"2 on scale 1-7 ","2010","Part Time","direct migration background","93","0.187047405653145","0.147579787999067","0.226515023307223"
"2 on scale 1-7 ","2010","Part Time","indirect migration background","45","0.187737186672735","0.132501352781027","0.242973020564442"
"2 on scale 1-7 ","2010","Not Working","no migration background","1338","0.232924825563958","0.221775051407221","0.244074599720695"
"2 on scale 1-7 ","2010","Not Working","direct migration background","140","0.199051411092098","0.167520052356953","0.230582769827242"
"2 on scale 1-7 ","2010","Not Working","indirect migration background","37","0.125989659834179","0.0769646720490096","0.175014647619348"
"3 on scale 1-7 ","2010","Full Time","no migration background","1175","0.212340055325168","0.201702649203844","0.222977461446491"
"3 on scale 1-7 ","2010","Full Time","direct migration background","80","0.137570971139789","0.106330704256962","0.168811238022616"
"3 on scale 1-7 ","2010","Full Time","indirect migration background","64","0.263640989188651","0.21257681139883","0.314705166978472"
"3 on scale 1-7 ","2010","Part Time","no migration background","685","0.20895106061935","0.195123753169563","0.222778368069137"
"3 on scale 1-7 ","2010","Part Time","direct migration background","80","0.191767806402214","0.151921471570567","0.231614141233861"
"3 on scale 1-7 ","2010","Part Time","indirect migration background","29","","",""
"3 on scale 1-7 ","2010","Not Working","no migration background","974","0.170680886652352","0.160756755388607","0.180605017916096"
"3 on scale 1-7 ","2010","Not Working","direct migration background","114","0.192571032104527","0.161431980790164","0.223710083418889"
"3 on scale 1-7 ","2010","Not Working","indirect migration background","35","0.259755724250895","0.194972605844154","0.324538842657636"
"4 on scale 1-7","2010","Full Time","no migration background","1049","0.188773226506049","0.178594540107595","0.198951912904503"
"4 on scale 1-7","2010","Full Time","direct migration background","84","0.231158181261498","0.192923032535549","0.269393329987447"
"4 on scale 1-7","2010","Full Time","indirect migration background","49","0.165385889550365","0.122327561457404","0.208444217643327"
"4 on scale 1-7","2010","Part Time","no migration background","532","0.161796934683913","0.149272059105283","0.174321810262543"
"4 on scale 1-7","2010","Part Time","direct migration background","48","0.136927076531486","0.102133355979054","0.171720797083918"
"4 on scale 1-7","2010","Part Time","indirect migration background","38","0.145817503049672","0.0958971510158217","0.195737855083523"
"4 on scale 1-7","2010","Not Working","no migration background","812","0.152996924059631","0.143501309864777","0.162492538254485"
"4 on scale 1-7","2010","Not Working","direct migration background","87","0.155200557325098","0.126606144525915","0.18379497012428"
"4 on scale 1-7","2010","Not Working","indirect migration background","29","","",""
"5 on scale 1-7","2010","Full Time","no migration background","538","0.090863055264254","0.0833872372936887","0.0983388732348193"
"5 on scale 1-7","2010","Full Time","direct migration background","53","0.133476233465318","0.102631440354697","0.164321026575939"
"5 on scale 1-7","2010","Full Time","indirect migration background","35","0.116387687781869","0.0792213753001535","0.153554000263584"
"5 on scale 1-7","2010","Part Time","no migration background","261","0.0813990885208088","0.0720990047574946","0.090699172284123"
"5 on scale 1-7","2010","Part Time","direct migration background","32","0.133018868086153","0.0986477306695409","0.167390005502764"
"5 on scale 1-7","2010","Part Time","indirect migration background","17","","",""
"5 on scale 1-7","2010","Not Working","no migration background","474","0.0855884533623618","0.0782091110403196","0.092967795684404"
"5 on scale 1-7","2010","Not Working","direct migration background","53","0.104965440881413","0.08076067956636","0.129170202196466"
"5 on scale 1-7","2010","Not Working","indirect migration background","20","","",""
"6 on scale 1-7","2010","Full Time","no migration background","242","0.0415011075944761","0.0363133933194021","0.0466888218695501"
"6 on scale 1-7","2010","Full Time","direct migration background","15","","",""
"6 on scale 1-7","2010","Full Time","indirect migration background","9","","",""
"6 on scale 1-7","2010","Part Time","no migration background","98","0.0325246984969929","0.0264916024922845","0.0385577945017014"
"6 on scale 1-7","2010","Part Time","direct migration background","16","","",""
"6 on scale 1-7","2010","Part Time","indirect migration background","10","","",""
"6 on scale 1-7","2010","Not Working","no migration background","198","0.0366154297029412","0.0316612571580736","0.0415696022478088"
"6 on scale 1-7","2010","Not Working","direct migration background","24","","",""
"6 on scale 1-7","2010","Not Working","indirect migration background","11","","",""
"7 Strongly agree","2010","Full Time","no migration background","159","0.034997353428667","0.0302173055045268","0.0397774013528071"
"7 Strongly agree","2010","Full Time","direct migration background","22","","",""
"7 Strongly agree","2010","Full Time","indirect migration background","11","","",""
"7 Strongly agree","2010","Part Time","no migration background","101","0.0345776576715064","0.0283636739526354","0.0407916413903773"
"7 Strongly agree","2010","Part Time","direct migration background","10","","",""
"7 Strongly agree","2010","Part Time","indirect migration background","12","","",""
"7 Strongly agree","2010","Not Working","no migration background","179","0.0331739621504322","0.028449938547322","0.0378979857535425"
"7 Strongly agree","2010","Not Working","direct migration background","18","","",""
"7 Strongly agree","2010","Not Working","indirect migration background","4","","",""
"1 Strongly disagree","2011","Full Time","no migration background","","","",""
"1 Strongly disagree","2011","Full Time","direct migration background","","","",""
"1 Strongly disagree","2011","Full Time","indirect migration background","","","",""
