"plh0206i03","year","age_gr","sex","n","percent","lower_confidence","upper_confidence","value"
"4 on scale 1-7","2008","66 and older","Female","","","","","4"
"4 on scale 1-7","2008","35-65 y.","Male","","","","","4"
"4 on scale 1-7","2008","66 and older","Male","","","","","4"
"4 on scale 1-7","2008","35-65 y.","Female","","","","","4"
"4 on scale 1-7","2008","16-34 y.","Female","","","","","4"
"4 on scale 1-7","2008","16-34 y.","Male","","","","","4"
"5 on scale 1-7","2008","66 and older","Female","","","","","5"
"5 on scale 1-7","2008","66 and older","Male","","","","","5"
"5 on scale 1-7","2008","35-65 y.","Male","","","","","5"
"5 on scale 1-7","2008","35-65 y.","Female","","","","","5"
"5 on scale 1-7","2008","16-34 y.","Female","","","","","5"
"5 on scale 1-7","2008","16-34 y.","Male","","","","","5"
"6 on scale 1-7","2008","66 and older","Female","","","","","6"
"6 on scale 1-7","2008","66 and older","Male","","","","","6"
"6 on scale 1-7","2008","35-65 y.","Male","","","","","6"
"6 on scale 1-7","2008","35-65 y.","Female","","","","","6"
"6 on scale 1-7","2008","16-34 y.","Female","","","","","6"
"6 on scale 1-7","2008","16-34 y.","Male","","","","","6"
"7 Strongly agree","2008","66 and older","Female","","","","","7"
"7 Strongly agree","2008","16-34 y.","Male","","","","","7"
"7 Strongly agree","2008","35-65 y.","Male","","","","","7"
"7 Strongly agree","2008","35-65 y.","Female","","","","","7"
"7 Strongly agree","2008","66 and older","Male","","","","","7"
"7 Strongly agree","2008","16-34 y.","Female","","","","","7"
"1 Strongly disagree","2009","16-34 y.","Female","","","","","1"
"1 Strongly disagree","2009","35-65 y.","Male","","","","","1"
"1 Strongly disagree","2009","35-65 y.","Female","","","","","1"
"1 Strongly disagree","2009","66 and older","Male","","","","","1"
"1 Strongly disagree","2009","66 and older","Female","","","","","1"
"1 Strongly disagree","2009","16-34 y.","Male","","","","","1"
"2 on scale 1-7 ","2009","66 and older","Female","","","","","2"
"2 on scale 1-7 ","2009","35-65 y.","Female","","","","","2"
"2 on scale 1-7 ","2009","35-65 y.","Male","","","","","2"
"2 on scale 1-7 ","2009","66 and older","Male","","","","","2"
"2 on scale 1-7 ","2009","16-34 y.","Male","","","","","2"
"2 on scale 1-7 ","2009","16-34 y.","Female","","","","","2"
"3 on scale 1-7 ","2009","35-65 y.","Male","","","","","3"
"3 on scale 1-7 ","2009","16-34 y.","Female","","","","","3"
"3 on scale 1-7 ","2009","16-34 y.","Male","","","","","3"
"3 on scale 1-7 ","2009","66 and older","Female","","","","","3"
"3 on scale 1-7 ","2009","66 and older","Male","","","","","3"
"3 on scale 1-7 ","2009","35-65 y.","Female","","","","","3"
"4 on scale 1-7","2009","66 and older","Female","","","","","4"
"4 on scale 1-7","2009","35-65 y.","Male","","","","","4"
"4 on scale 1-7","2009","66 and older","Male","","","","","4"
"4 on scale 1-7","2009","16-34 y.","Female","","","","","4"
"4 on scale 1-7","2009","35-65 y.","Female","","","","","4"
"4 on scale 1-7","2009","16-34 y.","Male","","","","","4"
"5 on scale 1-7","2009","66 and older","Female","","","","","5"
"5 on scale 1-7","2009","35-65 y.","Male","","","","","5"
"5 on scale 1-7","2009","66 and older","Male","","","","","5"
"5 on scale 1-7","2009","16-34 y.","Female","","","","","5"
"5 on scale 1-7","2009","35-65 y.","Female","","","","","5"
"5 on scale 1-7","2009","16-34 y.","Male","","","","","5"
"6 on scale 1-7","2009","66 and older","Female","","","","","6"
"6 on scale 1-7","2009","66 and older","Male","","","","","6"
"6 on scale 1-7","2009","35-65 y.","Male","","","","","6"
"6 on scale 1-7","2009","35-65 y.","Female","","","","","6"
"6 on scale 1-7","2009","16-34 y.","Female","","","","","6"
"6 on scale 1-7","2009","16-34 y.","Male","","","","","6"
"7 Strongly agree","2009","66 and older","Female","","","","","7"
"7 Strongly agree","2009","16-34 y.","Male","","","","","7"
"7 Strongly agree","2009","16-34 y.","Female","","","","","7"
"7 Strongly agree","2009","35-65 y.","Male","","","","","7"
"7 Strongly agree","2009","35-65 y.","Female","","","","","7"
"7 Strongly agree","2009","66 and older","Male","","","","","7"
"1 Strongly disagree","2010","16-34 y.","Female","432","0.22211929412495","0.203193242364541","0.241045345885358","1"
"1 Strongly disagree","2010","35-65 y.","Male","710","0.170484372904155","0.159237777254396","0.181730968553915","1"
"1 Strongly disagree","2010","35-65 y.","Female","1324","0.279006979629433","0.266256185083902","0.291757774174964","1"
"1 Strongly disagree","2010","66 and older","Male","477","0.248659086965903","0.229279771431901","0.268038402499904","1"
"1 Strongly disagree","2010","66 and older","Female","716","0.352600328375895","0.332194863128431","0.373005793623359","1"
"1 Strongly disagree","2010","16-34 y.","Male","255","0.166197519568572","0.148574247638447","0.183820791498696","1"
"2 on scale 1-7 ","2010","35-65 y.","Male","1018","0.213201198238964","0.200952408703339","0.225449987774589","2"
"2 on scale 1-7 ","2010","35-65 y.","Female","1250","0.241176513853471","0.22901459580699","0.253338431899952","2"
"2 on scale 1-7 ","2010","16-34 y.","Female","520","0.259384046119049","0.239427814164573","0.279340278073525","2"
"2 on scale 1-7 ","2010","66 and older","Female","501","0.230328931995902","0.212346611433435","0.248311252558369","2"
"2 on scale 1-7 ","2010","66 and older","Male","466","0.247886872472814","0.228527730889477","0.267246014056151","2"
"2 on scale 1-7 ","2010","16-34 y.","Male","377","0.201667340318091","0.182671766561911","0.220662914074271","2"
"3 on scale 1-7 ","2010","16-34 y.","Female","388","0.243685075562474","0.224138252468487","0.263231898656461","3"
"3 on scale 1-7 ","2010","35-65 y.","Male","889","0.206747749165948","0.194636399060782","0.218859099271113","3"
"3 on scale 1-7 ","2010","16-34 y.","Male","392","0.228928610763277","0.209038371239798","0.248818850286755","3"
"3 on scale 1-7 ","2010","66 and older","Female","352","0.162560772133696","0.146802687285473","0.178318856981918","3"
"3 on scale 1-7 ","2010","66 and older","Male","338","0.164320486857592","0.147706132014137","0.180934841701047","3"
"3 on scale 1-7 ","2010","35-65 y.","Female","877","0.182717412070005","0.171731394865144","0.193703429274866","3"
"4 on scale 1-7","2010","66 and older","Female","274","0.128044511355114","0.113773769539046","0.142315253171182","4"
"4 on scale 1-7","2010","66 and older","Male","297","0.158035993946276","0.141681296416942","0.174390691475611","4"
"4 on scale 1-7","2010","35-65 y.","Male","842","0.203927472321252","0.191877648605158","0.215977296037346","4"
"4 on scale 1-7","2010","16-34 y.","Female","275","0.147159961995349","0.131029789739819","0.163290134250878","4"
"4 on scale 1-7","2010","35-65 y.","Female","706","0.157370410131204","0.14701793787989","0.167722882382519","4"
"4 on scale 1-7","2010","16-34 y.","Male","334","0.200796071950282","0.181831235862519","0.219760908038045","4"
"5 on scale 1-7","2010","66 and older","Female","145","0.0672298131083345","0.0565346555232288","0.0779249706934402","5"
"5 on scale 1-7","2010","35-65 y.","Male","449","0.104170905735292","0.0950349853006238","0.11330682616996","5"
"5 on scale 1-7","2010","66 and older","Male","178","0.101019637758881","0.0875083808048505","0.114530894712912","5"
"5 on scale 1-7","2010","35-65 y.","Female","371","0.0877642304865099","0.0797201481513461","0.0958083128216737","5"
"5 on scale 1-7","2010","16-34 y.","Female","131","0.0684520609030809","0.0569544859328745","0.0799496358732874","5"
"5 on scale 1-7","2010","16-34 y.","Male","209","0.121082499901017","0.105638584015897","0.136526415786138","5"
"6 on scale 1-7","2010","66 and older","Female","58","0.0284224422881588","0.0213252210818639","0.0355196634944536","6"
"6 on scale 1-7","2010","35-65 y.","Male","209","0.0517731285139823","0.0451467713525188","0.0583994856754459","6"
"6 on scale 1-7","2010","66 and older","Male","79","0.0391856936431128","0.0304860543249458","0.0478853329612797","6"
"6 on scale 1-7","2010","16-34 y.","Female","62","0.0298594928720156","0.0221100779562408","0.0376089077877904","6"
"6 on scale 1-7","2010","35-65 y.","Female","135","0.0307201374835423","0.0258144445968039","0.0356258303702807","6"
"6 on scale 1-7","2010","16-34 y.","Male","80","0.0483220093767115","0.0381698088439459","0.0584742099094771","6"
"7 Strongly agree","2010","66 and older","Female","60","0.0308132007429005","0.0234326111013691","0.0381937903844318","7"
"7 Strongly agree","2010","16-34 y.","Male","67","0.0330059481220504","0.0245482790175219","0.0414636172265788","7"
"7 Strongly agree","2010","16-34 y.","Female","45","0.029340068423082","0.0216562959953232","0.0370238408508408","7"
"7 Strongly agree","2010","35-65 y.","Male","178","0.0496951731204063","0.0431960452999574","0.0561943009408553","7"
"7 Strongly agree","2010","35-65 y.","Female","90","0.0212443163458346","0.0171448935452222","0.025343739146447","7"
"7 Strongly agree","2010","66 and older","Male","76","0.0408922283554216","0.0320130691875688","0.0497713875232745","7"
"1 Strongly disagree","2011","16-34 y.","Female","","","","","1"
"1 Strongly disagree","2011","35-65 y.","Male","","","","","1"
"1 Strongly disagree","2011","35-65 y.","Female","","","","","1"
"1 Strongly disagree","2011","66 and older","Male","","","","","1"
"1 Strongly disagree","2011","66 and older","Female","","","","","1"
"1 Strongly disagree","2011","16-34 y.","Male","","","","","1"
"2 on scale 1-7 ","2011","66 and older","Female","","","","","2"
"2 on scale 1-7 ","2011","35-65 y.","Male","","","","","2"
"2 on scale 1-7 ","2011","35-65 y.","Female","","","","","2"
"2 on scale 1-7 ","2011","16-34 y.","Female","","","","","2"
"2 on scale 1-7 ","2011","16-34 y.","Male","","","","","2"
"2 on scale 1-7 ","2011","66 and older","Male","","","","","2"
"3 on scale 1-7 ","2011","66 and older","Female","","","","","3"
"3 on scale 1-7 ","2011","66 and older","Male","","","","","3"
"3 on scale 1-7 ","2011","16-34 y.","Female","","","","","3"
"3 on scale 1-7 ","2011","35-65 y.","Male","","","","","3"
"3 on scale 1-7 ","2011","35-65 y.","Female","","","","","3"
"3 on scale 1-7 ","2011","16-34 y.","Male","","","","","3"
"4 on scale 1-7","2011","66 and older","Male","","","","","4"
"4 on scale 1-7","2011","66 and older","Female","","","","","4"
"4 on scale 1-7","2011","35-65 y.","Male","","","","","4"
"4 on scale 1-7","2011","35-65 y.","Female","","","","","4"
"4 on scale 1-7","2011","16-34 y.","Female","","","","","4"
"4 on scale 1-7","2011","16-34 y.","Male","","","","","4"
"5 on scale 1-7","2011","66 and older","Female","","","","","5"
"5 on scale 1-7","2011","66 and older","Male","","","","","5"
"5 on scale 1-7","2011","35-65 y.","Male","","","","","5"
"5 on scale 1-7","2011","35-65 y.","Female","","","","","5"
"5 on scale 1-7","2011","16-34 y.","Female","","","","","5"
"5 on scale 1-7","2011","16-34 y.","Male","","","","","5"
"6 on scale 1-7","2011","16-34 y.","Female","","","","","6"
"6 on scale 1-7","2011","66 and older","Female","","","","","6"
"6 on scale 1-7","2011","35-65 y.","Male","","","","","6"
"6 on scale 1-7","2011","16-34 y.","Male","","","","","6"
"6 on scale 1-7","2011","35-65 y.","Female","","","","","6"
"6 on scale 1-7","2011","66 and older","Male","","","","","6"
"7 Strongly agree","2011","16-34 y.","Female","","","","","7"
"7 Strongly agree","2011","35-65 y.","Male","","","","","7"
"7 Strongly agree","2011","66 and older","Female","","","","","7"
"7 Strongly agree","2011","16-34 y.","Male","","","","","7"
"7 Strongly agree","2011","35-65 y.","Female","","","","","7"
"7 Strongly agree","2011","66 and older","Male","","","","","7"
"1 Strongly disagree","2012","16-34 y.","Female","","","","","1"
"1 Strongly disagree","2012","35-65 y.","Male","","","","","1"
"1 Strongly disagree","2012","66 and older","Male","","","","","1"
"1 Strongly disagree","2012","66 and older","Female","","","","","1"
"1 Strongly disagree","2012","35-65 y.","Female","","","","","1"
"1 Strongly disagree","2012","16-34 y.","Male","","","","","1"
"2 on scale 1-7 ","2012","35-65 y.","Male","","","","","2"
"2 on scale 1-7 ","2012","35-65 y.","Female","","","","","2"
"2 on scale 1-7 ","2012","66 and older","Female","","","","","2"
"2 on scale 1-7 ","2012","16-34 y.","Female","","","","","2"
"2 on scale 1-7 ","2012","16-34 y.","Male","","","","","2"
"2 on scale 1-7 ","2012","66 and older","Male","","","","","2"
"3 on scale 1-7 ","2012","66 and older","Female","","","","","3"
"3 on scale 1-7 ","2012","66 and older","Male","","","","","3"
"3 on scale 1-7 ","2012","35-65 y.","Male","","","","","3"
"3 on scale 1-7 ","2012","35-65 y.","Female","","","","","3"
"3 on scale 1-7 ","2012","16-34 y.","Female","","","","","3"
"3 on scale 1-7 ","2012","16-34 y.","Male","","","","","3"
"4 on scale 1-7","2012","66 and older","Female","","","","","4"
"4 on scale 1-7","2012","66 and older","Male","","","","","4"
"4 on scale 1-7","2012","35-65 y.","Male","","","","","4"
"4 on scale 1-7","2012","35-65 y.","Female","","","","","4"
"4 on scale 1-7","2012","16-34 y.","Female","","","","","4"
"4 on scale 1-7","2012","16-34 y.","Male","","","","","4"
"5 on scale 1-7","2012","66 and older","Female","","","","","5"
"5 on scale 1-7","2012","66 and older","Male","","","","","5"
"5 on scale 1-7","2012","35-65 y.","Male","","","","","5"
"5 on scale 1-7","2012","35-65 y.","Female","","","","","5"
"5 on scale 1-7","2012","16-34 y.","Female","","","","","5"
"5 on scale 1-7","2012","16-34 y.","Male","","","","","5"
"6 on scale 1-7","2012","16-34 y.","Female","","","","","6"
"6 on scale 1-7","2012","66 and older","Female","","","","","6"
"6 on scale 1-7","2012","66 and older","Male","","","","","6"
"6 on scale 1-7","2012","16-34 y.","Male","","","","","6"
"6 on scale 1-7","2012","35-65 y.","Male","","","","","6"
"6 on scale 1-7","2012","35-65 y.","Female","","","","","6"
"7 Strongly agree","2012","66 and older","Female","","","","","7"
"7 Strongly agree","2012","35-65 y.","Male","","","","","7"
"7 Strongly agree","2012","16-34 y.","Male","","","","","7"
"7 Strongly agree","2012","16-34 y.","Female","","","","","7"
"7 Strongly agree","2012","35-65 y.","Female","","","","","7"
"7 Strongly agree","2012","66 and older","Male","","","","","7"
"1 Strongly disagree","2013","16-34 y.","Female","","","","","1"
"1 Strongly disagree","2013","35-65 y.","Male","","","","","1"
"1 Strongly disagree","2013","66 and older","Female","","","","","1"
"1 Strongly disagree","2013","16-34 y.","Male","","","","","1"
"1 Strongly disagree","2013","35-65 y.","Female","","","","","1"
"1 Strongly disagree","2013","66 and older","Male","","","","","1"
"2 on scale 1-7 ","2013","16-34 y.","Female","","","","","2"
"2 on scale 1-7 ","2013","35-65 y.","Male","","","","","2"
"2 on scale 1-7 ","2013","66 and older","Female","","","","","2"
"2 on scale 1-7 ","2013","35-65 y.","Female","","","","","2"
"2 on scale 1-7 ","2013","16-34 y.","Male","","","","","2"
"2 on scale 1-7 ","2013","66 and older","Male","","","","","2"
"3 on scale 1-7 ","2013","66 and older","Female","","","","","3"
"3 on scale 1-7 ","2013","66 and older","Male","","","","","3"
"3 on scale 1-7 ","2013","35-65 y.","Male","","","","","3"
"3 on scale 1-7 ","2013","35-65 y.","Female","","","","","3"
"3 on scale 1-7 ","2013","16-34 y.","Female","","","","","3"
"3 on scale 1-7 ","2013","16-34 y.","Male","","","","","3"
"4 on scale 1-7","2013","66 and older","Female","","","","","4"
"4 on scale 1-7","2013","66 and older","Male","","","","","4"
"4 on scale 1-7","2013","35-65 y.","Male","","","","","4"
"4 on scale 1-7","2013","35-65 y.","Female","","","","","4"
"4 on scale 1-7","2013","16-34 y.","Male","","","","","4"
"4 on scale 1-7","2013","16-34 y.","Female","","","","","4"
"5 on scale 1-7","2013","66 and older","Female","","","","","5"
"5 on scale 1-7","2013","35-65 y.","Male","","","","","5"
"5 on scale 1-7","2013","35-65 y.","Female","","","","","5"
"5 on scale 1-7","2013","66 and older","Male","","","","","5"
"5 on scale 1-7","2013","16-34 y.","Female","","","","","5"
"5 on scale 1-7","2013","16-34 y.","Male","","","","","5"
"6 on scale 1-7","2013","16-34 y.","Female","","","","","6"
"6 on scale 1-7","2013","66 and older","Female","","","","","6"
"6 on scale 1-7","2013","66 and older","Male","","","","","6"
"6 on scale 1-7","2013","35-65 y.","Male","","","","","6"
"6 on scale 1-7","2013","35-65 y.","Female","","","","","6"
"6 on scale 1-7","2013","16-34 y.","Male","","","","","6"
"7 Strongly agree","2013","66 and older","Female","","","","","7"
"7 Strongly agree","2013","16-34 y.","Male","","","","","7"
"7 Strongly agree","2013","16-34 y.","Female","","","","","7"
"7 Strongly agree","2013","35-65 y.","Male","","","","","7"
"7 Strongly agree","2013","35-65 y.","Female","","","","","7"
"7 Strongly agree","2013","66 and older","Male","","","","","7"
"1 Strongly disagree","2014","16-34 y.","Female","","","","","1"
"1 Strongly disagree","2014","35-65 y.","Male","","","","","1"
"1 Strongly disagree","2014","35-65 y.","Female","","","","","1"
"1 Strongly disagree","2014","66 and older","Male","","","","","1"
"1 Strongly disagree","2014","66 and older","Female","","","","","1"
"1 Strongly disagree","2014","16-34 y.","Male","","","","","1"
"2 on scale 1-7 ","2014","66 and older","Female","","","","","2"
"2 on scale 1-7 ","2014","35-65 y.","Male","","","","","2"
"2 on scale 1-7 ","2014","66 and older","Male","","","","","2"
"2 on scale 1-7 ","2014","16-34 y.","Female","","","","","2"
"2 on scale 1-7 ","2014","35-65 y.","Female","","","","","2"
