"plh0206i03","year","pgcasmin","sampreg","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2006","(2c_voc) vocational maturity certificate","West Germany","","","",""
"1 Strongly disagree","2006","(2c_voc) vocational maturity certificate","East Germany","","","",""
"1 Strongly disagree","2006","(3a) lower tertiary education","West Germany","","","",""
"1 Strongly disagree","2006","(3a) lower tertiary education","East Germany","","","",""
"1 Strongly disagree","2006","(3b) higher tertiary education","West Germany","","","",""
"1 Strongly disagree","2006","(3b) higher tertiary education","East Germany","","","",""
"2 on scale 1-7 ","2006","(0) in school","West Germany","","","",""
"2 on scale 1-7 ","2006","(0) in school","East Germany","","","",""
"2 on scale 1-7 ","2006","(1a) inadequately completed","West Germany","","","",""
"2 on scale 1-7 ","2006","(1a) inadequately completed","East Germany","","","",""
"2 on scale 1-7 ","2006","(1b) general elementary school","West Germany","","","",""
"2 on scale 1-7 ","2006","(1b) general elementary school","East Germany","","","",""
"2 on scale 1-7 ","2006","(1c) basic vocational qualification","West Germany","","","",""
"2 on scale 1-7 ","2006","(1c) basic vocational qualification","East Germany","","","",""
"2 on scale 1-7 ","2006","(2b) intermediate general qualification","West Germany","","","",""
"2 on scale 1-7 ","2006","(2b) intermediate general qualification","East Germany","","","",""
"2 on scale 1-7 ","2006","(2a) intermediate vocational","West Germany","","","",""
"2 on scale 1-7 ","2006","(2a) intermediate vocational","East Germany","","","",""
"2 on scale 1-7 ","2006","(2c_gen) general maturity certificate","West Germany","","","",""
"2 on scale 1-7 ","2006","(2c_gen) general maturity certificate","East Germany","","","",""
"2 on scale 1-7 ","2006","(2c_voc) vocational maturity certificate","West Germany","","","",""
"2 on scale 1-7 ","2006","(2c_voc) vocational maturity certificate","East Germany","","","",""
"2 on scale 1-7 ","2006","(3a) lower tertiary education","West Germany","","","",""
"2 on scale 1-7 ","2006","(3a) lower tertiary education","East Germany","","","",""
"2 on scale 1-7 ","2006","(3b) higher tertiary education","West Germany","","","",""
"2 on scale 1-7 ","2006","(3b) higher tertiary education","East Germany","","","",""
"3 on scale 1-7 ","2006","(0) in school","West Germany","","","",""
"3 on scale 1-7 ","2006","(0) in school","East Germany","","","",""
"3 on scale 1-7 ","2006","(1a) inadequately completed","West Germany","","","",""
"3 on scale 1-7 ","2006","(1a) inadequately completed","East Germany","","","",""
"3 on scale 1-7 ","2006","(1b) general elementary school","West Germany","","","",""
"3 on scale 1-7 ","2006","(1b) general elementary school","East Germany","","","",""
"3 on scale 1-7 ","2006","(1c) basic vocational qualification","West Germany","","","",""
"3 on scale 1-7 ","2006","(1c) basic vocational qualification","East Germany","","","",""
"3 on scale 1-7 ","2006","(2b) intermediate general qualification","West Germany","","","",""
"3 on scale 1-7 ","2006","(2b) intermediate general qualification","East Germany","","","",""
"3 on scale 1-7 ","2006","(2a) intermediate vocational","West Germany","","","",""
"3 on scale 1-7 ","2006","(2a) intermediate vocational","East Germany","","","",""
"3 on scale 1-7 ","2006","(2c_gen) general maturity certificate","West Germany","","","",""
"3 on scale 1-7 ","2006","(2c_gen) general maturity certificate","East Germany","","","",""
"3 on scale 1-7 ","2006","(2c_voc) vocational maturity certificate","West Germany","","","",""
"3 on scale 1-7 ","2006","(2c_voc) vocational maturity certificate","East Germany","","","",""
"3 on scale 1-7 ","2006","(3a) lower tertiary education","West Germany","","","",""
"3 on scale 1-7 ","2006","(3a) lower tertiary education","East Germany","","","",""
"3 on scale 1-7 ","2006","(3b) higher tertiary education","West Germany","","","",""
"3 on scale 1-7 ","2006","(3b) higher tertiary education","East Germany","","","",""
"4 on scale 1-7","2006","(0) in school","West Germany","","","",""
"4 on scale 1-7","2006","(0) in school","East Germany","","","",""
"4 on scale 1-7","2006","(1a) inadequately completed","West Germany","","","",""
"4 on scale 1-7","2006","(1a) inadequately completed","East Germany","","","",""
"4 on scale 1-7","2006","(1b) general elementary school","West Germany","","","",""
"4 on scale 1-7","2006","(1b) general elementary school","East Germany","","","",""
"4 on scale 1-7","2006","(1c) basic vocational qualification","West Germany","","","",""
"4 on scale 1-7","2006","(1c) basic vocational qualification","East Germany","","","",""
"4 on scale 1-7","2006","(2b) intermediate general qualification","West Germany","","","",""
"4 on scale 1-7","2006","(2b) intermediate general qualification","East Germany","","","",""
"4 on scale 1-7","2006","(2a) intermediate vocational","West Germany","","","",""
"4 on scale 1-7","2006","(2a) intermediate vocational","East Germany","","","",""
"4 on scale 1-7","2006","(2c_gen) general maturity certificate","West Germany","","","",""
"4 on scale 1-7","2006","(2c_gen) general maturity certificate","East Germany","","","",""
"4 on scale 1-7","2006","(2c_voc) vocational maturity certificate","West Germany","","","",""
"4 on scale 1-7","2006","(2c_voc) vocational maturity certificate","East Germany","","","",""
"4 on scale 1-7","2006","(3a) lower tertiary education","West Germany","","","",""
"4 on scale 1-7","2006","(3a) lower tertiary education","East Germany","","","",""
"4 on scale 1-7","2006","(3b) higher tertiary education","West Germany","","","",""
"4 on scale 1-7","2006","(3b) higher tertiary education","East Germany","","","",""
"5 on scale 1-7","2006","(0) in school","West Germany","","","",""
"5 on scale 1-7","2006","(0) in school","East Germany","","","",""
"5 on scale 1-7","2006","(1a) inadequately completed","West Germany","","","",""
"5 on scale 1-7","2006","(1a) inadequately completed","East Germany","","","",""
"5 on scale 1-7","2006","(1b) general elementary school","West Germany","","","",""
"5 on scale 1-7","2006","(1b) general elementary school","East Germany","","","",""
"5 on scale 1-7","2006","(1c) basic vocational qualification","West Germany","","","",""
"5 on scale 1-7","2006","(1c) basic vocational qualification","East Germany","","","",""
"5 on scale 1-7","2006","(2b) intermediate general qualification","West Germany","","","",""
"5 on scale 1-7","2006","(2b) intermediate general qualification","East Germany","","","",""
"5 on scale 1-7","2006","(2a) intermediate vocational","West Germany","","","",""
"5 on scale 1-7","2006","(2a) intermediate vocational","East Germany","","","",""
"5 on scale 1-7","2006","(2c_gen) general maturity certificate","West Germany","","","",""
"5 on scale 1-7","2006","(2c_gen) general maturity certificate","East Germany","","","",""
"5 on scale 1-7","2006","(2c_voc) vocational maturity certificate","West Germany","","","",""
"5 on scale 1-7","2006","(2c_voc) vocational maturity certificate","East Germany","","","",""
"5 on scale 1-7","2006","(3a) lower tertiary education","West Germany","","","",""
"5 on scale 1-7","2006","(3a) lower tertiary education","East Germany","","","",""
"5 on scale 1-7","2006","(3b) higher tertiary education","West Germany","","","",""
"5 on scale 1-7","2006","(3b) higher tertiary education","East Germany","","","",""
"6 on scale 1-7","2006","(0) in school","West Germany","","","",""
"6 on scale 1-7","2006","(0) in school","East Germany","","","",""
"6 on scale 1-7","2006","(1a) inadequately completed","West Germany","","","",""
"6 on scale 1-7","2006","(1a) inadequately completed","East Germany","","","",""
"6 on scale 1-7","2006","(1b) general elementary school","West Germany","","","",""
"6 on scale 1-7","2006","(1b) general elementary school","East Germany","","","",""
"6 on scale 1-7","2006","(1c) basic vocational qualification","West Germany","","","",""
"6 on scale 1-7","2006","(1c) basic vocational qualification","East Germany","","","",""
"6 on scale 1-7","2006","(2b) intermediate general qualification","West Germany","","","",""
"6 on scale 1-7","2006","(2b) intermediate general qualification","East Germany","","","",""
"6 on scale 1-7","2006","(2a) intermediate vocational","West Germany","","","",""
"6 on scale 1-7","2006","(2a) intermediate vocational","East Germany","","","",""
"6 on scale 1-7","2006","(2c_gen) general maturity certificate","West Germany","","","",""
"6 on scale 1-7","2006","(2c_gen) general maturity certificate","East Germany","","","",""
"6 on scale 1-7","2006","(2c_voc) vocational maturity certificate","West Germany","","","",""
"6 on scale 1-7","2006","(2c_voc) vocational maturity certificate","East Germany","","","",""
"6 on scale 1-7","2006","(3a) lower tertiary education","West Germany","","","",""
"6 on scale 1-7","2006","(3a) lower tertiary education","East Germany","","","",""
"6 on scale 1-7","2006","(3b) higher tertiary education","West Germany","","","",""
"6 on scale 1-7","2006","(3b) higher tertiary education","East Germany","","","",""
"7 Strongly agree","2006","(0) in school","West Germany","","","",""
"7 Strongly agree","2006","(0) in school","East Germany","","","",""
"7 Strongly agree","2006","(1a) inadequately completed","West Germany","","","",""
"7 Strongly agree","2006","(1a) inadequately completed","East Germany","","","",""
"7 Strongly agree","2006","(1b) general elementary school","West Germany","","","",""
"7 Strongly agree","2006","(1b) general elementary school","East Germany","","","",""
"7 Strongly agree","2006","(1c) basic vocational qualification","West Germany","","","",""
"7 Strongly agree","2006","(1c) basic vocational qualification","East Germany","","","",""
"7 Strongly agree","2006","(2b) intermediate general qualification","West Germany","","","",""
"7 Strongly agree","2006","(2b) intermediate general qualification","East Germany","","","",""
"7 Strongly agree","2006","(2a) intermediate vocational","West Germany","","","",""
"7 Strongly agree","2006","(2a) intermediate vocational","East Germany","","","",""
"7 Strongly agree","2006","(2c_gen) general maturity certificate","West Germany","","","",""
"7 Strongly agree","2006","(2c_gen) general maturity certificate","East Germany","","","",""
"7 Strongly agree","2006","(2c_voc) vocational maturity certificate","West Germany","","","",""
"7 Strongly agree","2006","(2c_voc) vocational maturity certificate","East Germany","","","",""
"7 Strongly agree","2006","(3a) lower tertiary education","West Germany","","","",""
"7 Strongly agree","2006","(3a) lower tertiary education","East Germany","","","",""
"7 Strongly agree","2006","(3b) higher tertiary education","West Germany","","","",""
"7 Strongly agree","2006","(3b) higher tertiary education","East Germany","","","",""
"1 Strongly disagree","2007","(0) in school","West Germany","","","",""
"1 Strongly disagree","2007","(0) in school","East Germany","","","",""
"1 Strongly disagree","2007","(1a) inadequately completed","West Germany","","","",""
"1 Strongly disagree","2007","(1a) inadequately completed","East Germany","","","",""
"1 Strongly disagree","2007","(1b) general elementary school","West Germany","","","",""
"1 Strongly disagree","2007","(1b) general elementary school","East Germany","","","",""
"1 Strongly disagree","2007","(1c) basic vocational qualification","West Germany","","","",""
"1 Strongly disagree","2007","(1c) basic vocational qualification","East Germany","","","",""
"1 Strongly disagree","2007","(2b) intermediate general qualification","West Germany","","","",""
"1 Strongly disagree","2007","(2b) intermediate general qualification","East Germany","","","",""
"1 Strongly disagree","2007","(2a) intermediate vocational","West Germany","","","",""
"1 Strongly disagree","2007","(2a) intermediate vocational","East Germany","","","",""
"1 Strongly disagree","2007","(2c_gen) general maturity certificate","West Germany","","","",""
"1 Strongly disagree","2007","(2c_gen) general maturity certificate","East Germany","","","",""
"1 Strongly disagree","2007","(2c_voc) vocational maturity certificate","West Germany","","","",""
"1 Strongly disagree","2007","(2c_voc) vocational maturity certificate","East Germany","","","",""
"1 Strongly disagree","2007","(3a) lower tertiary education","West Germany","","","",""
"1 Strongly disagree","2007","(3a) lower tertiary education","East Germany","","","",""
"1 Strongly disagree","2007","(3b) higher tertiary education","West Germany","","","",""
"1 Strongly disagree","2007","(3b) higher tertiary education","East Germany","","","",""
"2 on scale 1-7 ","2007","(0) in school","West Germany","","","",""
"2 on scale 1-7 ","2007","(0) in school","East Germany","","","",""
"2 on scale 1-7 ","2007","(1a) inadequately completed","West Germany","","","",""
"2 on scale 1-7 ","2007","(1a) inadequately completed","East Germany","","","",""
"2 on scale 1-7 ","2007","(1b) general elementary school","West Germany","","","",""
"2 on scale 1-7 ","2007","(1b) general elementary school","East Germany","","","",""
"2 on scale 1-7 ","2007","(1c) basic vocational qualification","West Germany","","","",""
"2 on scale 1-7 ","2007","(1c) basic vocational qualification","East Germany","","","",""
"2 on scale 1-7 ","2007","(2b) intermediate general qualification","West Germany","","","",""
"2 on scale 1-7 ","2007","(2b) intermediate general qualification","East Germany","","","",""
"2 on scale 1-7 ","2007","(2a) intermediate vocational","West Germany","","","",""
"2 on scale 1-7 ","2007","(2a) intermediate vocational","East Germany","","","",""
"2 on scale 1-7 ","2007","(2c_gen) general maturity certificate","West Germany","","","",""
"2 on scale 1-7 ","2007","(2c_gen) general maturity certificate","East Germany","","","",""
"2 on scale 1-7 ","2007","(2c_voc) vocational maturity certificate","West Germany","","","",""
"2 on scale 1-7 ","2007","(2c_voc) vocational maturity certificate","East Germany","","","",""
"2 on scale 1-7 ","2007","(3a) lower tertiary education","West Germany","","","",""
"2 on scale 1-7 ","2007","(3a) lower tertiary education","East Germany","","","",""
"2 on scale 1-7 ","2007","(3b) higher tertiary education","West Germany","","","",""
"2 on scale 1-7 ","2007","(3b) higher tertiary education","East Germany","","","",""
