"plh0206i03","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","43","0.194508847031635","0.141965236576854","0.247052457486416"
"1 Strongly disagree","2005","Couple + C. GT 16 ","(3a) lower tertiary education","51","0.174861710437332","0.12629654290521","0.223426877969455"
"1 Strongly disagree","2005","Couple + C. GT 16 ","(3b) higher tertiary education","62","0.16183375371506","0.125513474315366","0.198154033114754"
"1 Strongly disagree","2005","Couple + C. LE and GT 16","(0) in school","44","0.185158664090761","0.137484120261698","0.232833207919825"
"1 Strongly disagree","2005","Couple + C. LE and GT 16","(1a) inadequately completed","7","","",""
"1 Strongly disagree","2005","Couple + C. LE and GT 16","(1b) general elementary school","29","","",""
"1 Strongly disagree","2005","Couple + C. LE and GT 16","(1c) basic vocational qualification","63","0.23560713055276","0.188366055443485","0.282848205662035"
"1 Strongly disagree","2005","Couple + C. LE and GT 16","(2b) intermediate general qualification","30","0.326666340320212","0.238621847061775","0.414710833578649"
"1 Strongly disagree","2005","Couple + C. LE and GT 16","(2a) intermediate vocational","77","0.254544543075477","0.207258602115499","0.301830484035455"
"1 Strongly disagree","2005","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","15","","",""
"1 Strongly disagree","2005","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","24","","",""
"1 Strongly disagree","2005","Couple + C. LE and GT 16","(3a) lower tertiary education","29","","",""
"1 Strongly disagree","2005","Couple + C. LE and GT 16","(3b) higher tertiary education","44","0.209831477047059","0.148801217447308","0.27086173664681"
"2 on scale 1-7 ","2005","1-pers.-HH","(0) in school","","","",""
"2 on scale 1-7 ","2005","1-pers.-HH","(1a) inadequately completed","4","","",""
"2 on scale 1-7 ","2005","1-pers.-HH","(1b) general elementary school","81","0.195535681787097","0.155658661832858","0.235412701741335"
"2 on scale 1-7 ","2005","1-pers.-HH","(1c) basic vocational qualification","183","0.196659277452254","0.170323194868399","0.222995360036108"
"2 on scale 1-7 ","2005","1-pers.-HH","(2b) intermediate general qualification","11","","",""
"2 on scale 1-7 ","2005","1-pers.-HH","(2a) intermediate vocational","165","0.264263563929111","0.230208246450549","0.298318881407673"
"2 on scale 1-7 ","2005","1-pers.-HH","(2c_gen) general maturity certificate","41","0.247635982214455","0.176390157546819","0.318881806882092"
"2 on scale 1-7 ","2005","1-pers.-HH","(2c_voc) vocational maturity certificate","64","0.244547035345345","0.188755850644483","0.300338220046207"
"2 on scale 1-7 ","2005","1-pers.-HH","(3a) lower tertiary education","65","0.263226483103767","0.206436218111128","0.320016748096406"
"2 on scale 1-7 ","2005","1-pers.-HH","(3b) higher tertiary education","99","0.293758213095562","0.244314508274547","0.343201917916578"
"2 on scale 1-7 ","2005","(Married) couple without C. ","(0) in school","2","","",""
"2 on scale 1-7 ","2005","(Married) couple without C. ","(1a) inadequately completed","9","","",""
"2 on scale 1-7 ","2005","(Married) couple without C. ","(1b) general elementary school","121","0.192290882662135","0.160704176665159","0.223877588659111"
"2 on scale 1-7 ","2005","(Married) couple without C. ","(1c) basic vocational qualification","534","0.200690954951006","0.184959471383667","0.216422438518345"
"2 on scale 1-7 ","2005","(Married) couple without C. ","(2b) intermediate general qualification","22","","",""
"2 on scale 1-7 ","2005","(Married) couple without C. ","(2a) intermediate vocational","300","0.200419172603868","0.179627285192939","0.221211060014797"
"2 on scale 1-7 ","2005","(Married) couple without C. ","(2c_gen) general maturity certificate","39","0.368620652291689","0.285045317711966","0.452195986871413"
"2 on scale 1-7 ","2005","(Married) couple without C. ","(2c_voc) vocational maturity certificate","134","0.315448856874298","0.273615149985117","0.357282563763479"
"2 on scale 1-7 ","2005","(Married) couple without C. ","(3a) lower tertiary education","187","0.281404460064578","0.247899987104527","0.314908933024629"
"2 on scale 1-7 ","2005","(Married) couple without C. ","(3b) higher tertiary education","252","0.214599940177669","0.188697260338606","0.240502620016731"
"2 on scale 1-7 ","2005","Single parent ","(0) in school","27","","",""
"2 on scale 1-7 ","2005","Single parent ","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2005","Single parent ","(1b) general elementary school","26","","",""
"2 on scale 1-7 ","2005","Single parent ","(1c) basic vocational qualification","42","0.187953671861847","0.138215510295892","0.237691833427801"
"2 on scale 1-7 ","2005","Single parent ","(2b) intermediate general qualification","12","","",""
"2 on scale 1-7 ","2005","Single parent ","(2a) intermediate vocational","65","0.248818871422511","0.196469504044417","0.301168238800606"
"2 on scale 1-7 ","2005","Single parent ","(2c_gen) general maturity certificate","15","","",""
"2 on scale 1-7 ","2005","Single parent ","(2c_voc) vocational maturity certificate","19","","",""
"2 on scale 1-7 ","2005","Single parent ","(3a) lower tertiary education","15","","",""
"2 on scale 1-7 ","2005","Single parent ","(3b) higher tertiary education","27","","",""
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","(0) in school","","","",""
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","(1a) inadequately completed","7","","",""
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","(1b) general elementary school","35","0.15889328730225","0.109798360837308","0.207988213767192"
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","(1c) basic vocational qualification","195","0.25827701511809","0.228022944613111","0.288531085623068"
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","(2b) intermediate general qualification","7","","",""
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","(2a) intermediate vocational","309","0.23967641959758","0.21574191889359","0.263610920301571"
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","(2c_gen) general maturity certificate","15","","",""
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","130","0.292449681431842","0.249897672092901","0.335001690770783"
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","(3a) lower tertiary education","89","0.277137027977347","0.225799857003199","0.328474198951494"
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","(3b) higher tertiary education","149","0.285645359074266","0.247439368021531","0.323851350127002"
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","(0) in school","59","0.205864045447162","0.157365340556159","0.254362750338165"
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","(1a) inadequately completed","3","","",""
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","(1b) general elementary school","51","0.162296482101562","0.118557719715618","0.206035244487506"
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","(1c) basic vocational qualification","200","0.221616377416663","0.193154128674658","0.250078626158667"
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","(2b) intermediate general qualification","42","0.227244381827376","0.164435986353932","0.290052777300819"
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","(2a) intermediate vocational","204","0.242301930627792","0.212794451459985","0.271809409795599"
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","(2c_gen) general maturity certificate","83","0.2650286240862","0.213240808473011","0.316816439699388"
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","63","0.193729359395891","0.141265771456391","0.246192947335391"
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","(3a) lower tertiary education","59","0.271936129720463","0.215046598384745","0.328825661056182"
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","(3b) higher tertiary education","112","0.250005355801472","0.207302857851374","0.29270785375157"
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","(0) in school","59","0.208542479274196","0.15867825443514","0.258406704113251"
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","(1a) inadequately completed","5","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","(1b) general elementary school","23","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","(1c) basic vocational qualification","72","0.218827547161409","0.172802769382366","0.264852324940451"
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","(2b) intermediate general qualification","29","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","(2a) intermediate vocational","93","0.262247603471581","0.214500132922543","0.309995074020619"
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","23","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","8","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","(3a) lower tertiary education","26","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","(3b) higher tertiary education","50","0.281192180175281","0.213807984027466","0.348576376323095"
"3 on scale 1-7 ","2005","1-pers.-HH","(0) in school","1","","",""
"3 on scale 1-7 ","2005","1-pers.-HH","(1a) inadequately completed","5","","",""
"3 on scale 1-7 ","2005","1-pers.-HH","(1b) general elementary school","57","0.149224075375664","0.113399311479982","0.185048839271345"
"3 on scale 1-7 ","2005","1-pers.-HH","(1c) basic vocational qualification","155","0.19377902567875","0.167589689248089","0.219968362109411"
"3 on scale 1-7 ","2005","1-pers.-HH","(2b) intermediate general qualification","8","","",""
"3 on scale 1-7 ","2005","1-pers.-HH","(2a) intermediate vocational","105","0.164018150215258","0.135419236569459","0.192617063861056"
"3 on scale 1-7 ","2005","1-pers.-HH","(2c_gen) general maturity certificate","32","0.252472979996657","0.180766329694772","0.324179630298542"
"3 on scale 1-7 ","2005","1-pers.-HH","(2c_voc) vocational maturity certificate","47","0.198249660453534","0.146500123295516","0.249999197611552"
"3 on scale 1-7 ","2005","1-pers.-HH","(3a) lower tertiary education","45","0.171834189905006","0.123187248540367","0.220481131269646"
"3 on scale 1-7 ","2005","1-pers.-HH","(3b) higher tertiary education","46","0.143576635155208","0.105511670568743","0.181641599741674"
"3 on scale 1-7 ","2005","(Married) couple without C. ","(0) in school","","","",""
"3 on scale 1-7 ","2005","(Married) couple without C. ","(1a) inadequately completed","15","","",""
"3 on scale 1-7 ","2005","(Married) couple without C. ","(1b) general elementary school","82","0.133370004120661","0.106121451424571","0.160618556816751"
"3 on scale 1-7 ","2005","(Married) couple without C. ","(1c) basic vocational qualification","438","0.166313677789911","0.151688076180816","0.180939279399006"
"3 on scale 1-7 ","2005","(Married) couple without C. ","(2b) intermediate general qualification","12","","",""
"3 on scale 1-7 ","2005","(Married) couple without C. ","(2a) intermediate vocational","277","0.181839869336988","0.161806370375936","0.201873368298039"
"3 on scale 1-7 ","2005","(Married) couple without C. ","(2c_gen) general maturity certificate","22","","",""
"3 on scale 1-7 ","2005","(Married) couple without C. ","(2c_voc) vocational maturity certificate","98","0.190985367116329","0.155598904118092","0.226371830114565"
"3 on scale 1-7 ","2005","(Married) couple without C. ","(3a) lower tertiary education","130","0.190814108079198","0.16153725213718","0.220090964021215"
"3 on scale 1-7 ","2005","(Married) couple without C. ","(3b) higher tertiary education","198","0.237880025860439","0.211015752693948","0.264744299026929"
"3 on scale 1-7 ","2005","Single parent ","(0) in school","15","","",""
"3 on scale 1-7 ","2005","Single parent ","(1a) inadequately completed","3","","",""
"3 on scale 1-7 ","2005","Single parent ","(1b) general elementary school","28","","",""
"3 on scale 1-7 ","2005","Single parent ","(1c) basic vocational qualification","30","0.0988975755500285","0.0608914306613903","0.136903720438667"
"3 on scale 1-7 ","2005","Single parent ","(2b) intermediate general qualification","9","","",""
"3 on scale 1-7 ","2005","Single parent ","(2a) intermediate vocational","42","0.166926991094691","0.121772364020744","0.212081618168638"
"3 on scale 1-7 ","2005","Single parent ","(2c_gen) general maturity certificate","17","","",""
"3 on scale 1-7 ","2005","Single parent ","(2c_voc) vocational maturity certificate","9","","",""
"3 on scale 1-7 ","2005","Single parent ","(3a) lower tertiary education","6","","",""
"3 on scale 1-7 ","2005","Single parent ","(3b) higher tertiary education","6","","",""
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","(0) in school","","","",""
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","(1a) inadequately completed","8","","",""
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","(1b) general elementary school","37","0.177574863721741","0.126253614149436","0.228896113294047"
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","(1c) basic vocational qualification","145","0.167397704118911","0.141592124550695","0.193203283687127"
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","(2b) intermediate general qualification","11","","",""
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","(2a) intermediate vocational","248","0.200744338737884","0.178286032378924","0.223202645096844"
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","(2c_gen) general maturity certificate","15","","",""
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","86","0.193912732281223","0.156929060647086","0.230896403915359"
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","(3a) lower tertiary education","59","0.182287149920749","0.138004346814175","0.226569953027324"
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","(3b) higher tertiary education","117","0.216646657085522","0.181803636717961","0.251489677453084"
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","(0) in school","50","0.20457742110724","0.156191360230752","0.252963481983728"
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","(1a) inadequately completed","6","","",""
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","(1b) general elementary school","34","0.137148117099293","0.0963415728242388","0.177954661374348"
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","(1c) basic vocational qualification","132","0.164199243338801","0.138812418009899","0.189586068667704"
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","(2b) intermediate general qualification","28","","",""
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","(2a) intermediate vocational","141","0.190850902059899","0.163788461037914","0.217913343081884"
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","(2c_gen) general maturity certificate","58","0.17841724524917","0.13349204086816","0.22334244963018"
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","44","0.299662783642681","0.238850704536595","0.360474862748766"
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","(3a) lower tertiary education","48","0.183941178875907","0.134405927132479","0.233476430619334"
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","(3b) higher tertiary education","91","0.270996348511934","0.227163861319532","0.314828835704337"
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","(0) in school","50","0.224015627773432","0.17284230155777","0.275188953989093"
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","(1a) inadequately completed","7","","",""
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","(1b) general elementary school","19","","",""
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","(1c) basic vocational qualification","53","0.199129367138145","0.154674830764265","0.243583903512025"
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","(2b) intermediate general qualification","23","","",""
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","(2a) intermediate vocational","56","0.146235463870189","0.107879341101766","0.184591586638611"
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","16","","",""
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","18","","",""
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","(3a) lower tertiary education","25","","",""
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","(3b) higher tertiary education","39","0.232670621588198","0.169340295539587","0.29600094763681"
"4 on scale 1-7","2005","1-pers.-HH","(0) in school","1","","",""
"4 on scale 1-7","2005","1-pers.-HH","(1a) inadequately completed","5","","",""
"4 on scale 1-7","2005","1-pers.-HH","(1b) general elementary school","54","0.146711501762448","0.1111372053104","0.182285798214497"
"4 on scale 1-7","2005","1-pers.-HH","(1c) basic vocational qualification","125","0.145418386817719","0.12206066412963","0.168776109505808"
"4 on scale 1-7","2005","1-pers.-HH","(2b) intermediate general qualification","4","","",""
"4 on scale 1-7","2005","1-pers.-HH","(2a) intermediate vocational","113","0.169187102542992","0.140230980480215","0.198143224605769"
"4 on scale 1-7","2005","1-pers.-HH","(2c_gen) general maturity certificate","14","","",""
"4 on scale 1-7","2005","1-pers.-HH","(2c_voc) vocational maturity certificate","29","","",""
"4 on scale 1-7","2005","1-pers.-HH","(3a) lower tertiary education","24","","",""
"4 on scale 1-7","2005","1-pers.-HH","(3b) higher tertiary education","51","0.164601978640051","0.124348488829503","0.204855468450599"
"4 on scale 1-7","2005","(Married) couple without C. ","(0) in school","1","","",""
"4 on scale 1-7","2005","(Married) couple without C. ","(1a) inadequately completed","12","","",""
"4 on scale 1-7","2005","(Married) couple without C. ","(1b) general elementary school","105","0.176897520836287","0.146314151663443","0.207480890009131"
"4 on scale 1-7","2005","(Married) couple without C. ","(1c) basic vocational qualification","406","0.168349918459018","0.153653037047847","0.183046799870188"
"4 on scale 1-7","2005","(Married) couple without C. ","(2b) intermediate general qualification","21","","",""
"4 on scale 1-7","2005","(Married) couple without C. ","(2a) intermediate vocational","251","0.17621930222109","0.156430220552562","0.196008383889617"
"4 on scale 1-7","2005","(Married) couple without C. ","(2c_gen) general maturity certificate","21","","",""
"4 on scale 1-7","2005","(Married) couple without C. ","(2c_voc) vocational maturity certificate","76","0.148276810694059","0.116284561489306","0.180269059898813"
"4 on scale 1-7","2005","(Married) couple without C. ","(3a) lower tertiary education","106","0.17033640876474","0.142327266906234","0.198345550623247"
"4 on scale 1-7","2005","(Married) couple without C. ","(3b) higher tertiary education","148","0.163540620726123","0.140204982519973","0.186876258932273"
"4 on scale 1-7","2005","Single parent ","(0) in school","16","","",""
"4 on scale 1-7","2005","Single parent ","(1a) inadequately completed","2","","",""
"4 on scale 1-7","2005","Single parent ","(1b) general elementary school","25","","",""
"4 on scale 1-7","2005","Single parent ","(1c) basic vocational qualification","48","0.220234927725102","0.167475642257679","0.272994213192525"
"4 on scale 1-7","2005","Single parent ","(2b) intermediate general qualification","16","","",""
"4 on scale 1-7","2005","Single parent ","(2a) intermediate vocational","41","0.168530434114572","0.123203140010712","0.213857728218433"
"4 on scale 1-7","2005","Single parent ","(2c_gen) general maturity certificate","11","","",""
"4 on scale 1-7","2005","Single parent ","(2c_voc) vocational maturity certificate","6","","",""
"4 on scale 1-7","2005","Single parent ","(3a) lower tertiary education","12","","",""
"4 on scale 1-7","2005","Single parent ","(3b) higher tertiary education","3","","",""
"4 on scale 1-7","2005","Couple + C. LE 16 ","(0) in school","1","","",""
"4 on scale 1-7","2005","Couple + C. LE 16 ","(1a) inadequately completed","2","","",""
"4 on scale 1-7","2005","Couple + C. LE 16 ","(1b) general elementary school","41","0.220912770811333","0.165199103893331","0.276626437729335"
"4 on scale 1-7","2005","Couple + C. LE 16 ","(1c) basic vocational qualification","143","0.177842797871675","0.151411673362827","0.204273922380523"
"4 on scale 1-7","2005","Couple + C. LE 16 ","(2b) intermediate general qualification","18","","",""
"4 on scale 1-7","2005","Couple + C. LE 16 ","(2a) intermediate vocational","201","0.180695227398372","0.159122325358694","0.202268129438051"
"4 on scale 1-7","2005","Couple + C. LE 16 ","(2c_gen) general maturity certificate","17","","",""
"4 on scale 1-7","2005","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","68","0.141170886901968","0.108599085249354","0.173742688554582"
"4 on scale 1-7","2005","Couple + C. LE 16 ","(3a) lower tertiary education","44","0.158233719212177","0.116373456866798","0.200093981557557"
"4 on scale 1-7","2005","Couple + C. LE 16 ","(3b) higher tertiary education","86","0.165828749911499","0.134371665302798","0.197285834520199"
"4 on scale 1-7","2005","Couple + C. GT 16 ","(0) in school","56","0.176267483531692","0.130561646426543","0.22197332063684"
"4 on scale 1-7","2005","Couple + C. GT 16 ","(1a) inadequately completed","6","","",""
"4 on scale 1-7","2005","Couple + C. GT 16 ","(1b) general elementary school","57","0.196358410227548","0.1492365178345","0.243480302620595"
"4 on scale 1-7","2005","Couple + C. GT 16 ","(1c) basic vocational qualification","167","0.241870144061382","0.21252512669973","0.271215161423034"
"4 on scale 1-7","2005","Couple + C. GT 16 ","(2b) intermediate general qualification","34","0.215455862840076","0.153833565581929","0.277078160098222"
"4 on scale 1-7","2005","Couple + C. GT 16 ","(2a) intermediate vocational","164","0.208138347098065","0.180180335010848","0.236096359185282"
"4 on scale 1-7","2005","Couple + C. GT 16 ","(2c_gen) general maturity certificate","47","0.206832460478324","0.159305744667781","0.254359176288867"
"4 on scale 1-7","2005","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","31","0.12966714547646","0.085073034689619","0.1742612562633"
"4 on scale 1-7","2005","Couple + C. GT 16 ","(3a) lower tertiary education","48","0.227704351471156","0.174088696110898","0.281320006831413"
"4 on scale 1-7","2005","Couple + C. GT 16 ","(3b) higher tertiary education","72","0.17248504708918","0.135227591363375","0.209742502814986"
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(0) in school","50","0.113730277403231","0.0747630948180247","0.152697459988437"
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(1a) inadequately completed","4","","",""
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(1b) general elementary school","26","","",""
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(1c) basic vocational qualification","51","0.152937834008983","0.112871246595061","0.193004421422906"
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(2b) intermediate general qualification","10","","",""
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(2a) intermediate vocational","54","0.19189755825322","0.149150402375","0.23464471413144"
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","17","","",""
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","12","","",""
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(3a) lower tertiary education","17","","",""
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(3b) higher tertiary education","16","","",""
"5 on scale 1-7","2005","1-pers.-HH","(0) in school","1","","",""
"5 on scale 1-7","2005","1-pers.-HH","(1a) inadequately completed","1","","",""
"5 on scale 1-7","2005","1-pers.-HH","(1b) general elementary school","32","0.0889647111252107","0.060340549266872","0.117588872983549"
"5 on scale 1-7","2005","1-pers.-HH","(1c) basic vocational qualification","72","0.0706302481266315","0.0536543133797295","0.0876061828735335"
"5 on scale 1-7","2005","1-pers.-HH","(2b) intermediate general qualification","8","","",""
"5 on scale 1-7","2005","1-pers.-HH","(2a) intermediate vocational","50","0.0756866233624556","0.0552586942754031","0.0961145524495082"
"5 on scale 1-7","2005","1-pers.-HH","(2c_gen) general maturity certificate","13","","",""
"5 on scale 1-7","2005","1-pers.-HH","(2c_voc) vocational maturity certificate","16","","",""
"5 on scale 1-7","2005","1-pers.-HH","(3a) lower tertiary education","14","","",""
"5 on scale 1-7","2005","1-pers.-HH","(3b) higher tertiary education","20","","",""
