"plh0206i03","year","e11102","pgcasmin","n","percent","lower_confidence","upper_confidence"
"2 on scale 1-7 ","2005","Employed","(1c) basic vocational qualification","638","0.20975911226639","0.194930893702833","0.224587330829947"
"2 on scale 1-7 ","2005","Employed","(2b) intermediate general qualification","80","0.210123986007096","0.168612860639285","0.251635111374906"
"2 on scale 1-7 ","2005","Employed","(2a) intermediate vocational","890","0.244137964791678","0.230203794919899","0.258072134663456"
"2 on scale 1-7 ","2005","Employed","(2c_gen) general maturity certificate","145","0.272891429172086","0.232916888574801","0.31286596976937"
"2 on scale 1-7 ","2005","Employed","(2c_voc) vocational maturity certificate","317","0.26790278984807","0.242149547225315","0.293656032470826"
"2 on scale 1-7 ","2005","Employed","(3a) lower tertiary education","339","0.289446769923916","0.263625857864259","0.315267681983573"
"2 on scale 1-7 ","2005","Employed","(3b) higher tertiary education","558","0.271757208769837","0.252132503159876","0.291381914379798"
"3 on scale 1-7 ","2005","Not Employed","(0) in school","98","0.195244683676927","0.16202649376408","0.228462873589774"
"3 on scale 1-7 ","2005","Not Employed","(1a) inadequately completed","29","","",""
"3 on scale 1-7 ","2005","Not Employed","(1b) general elementary school","170","0.149313005496515","0.128777039958036","0.169848971034994"
"3 on scale 1-7 ","2005","Not Employed","(1c) basic vocational qualification","449","0.155611966747147","0.142168689545121","0.169055243949174"
"3 on scale 1-7 ","2005","Not Employed","(2b) intermediate general qualification","36","0.185806821195735","0.132948790348772","0.238664852042698"
"3 on scale 1-7 ","2005","Not Employed","(2a) intermediate vocational","193","0.169501287756412","0.147654423069658","0.191348152443166"
"3 on scale 1-7 ","2005","Not Employed","(2c_gen) general maturity certificate","61","0.21036509862915","0.165569582692252","0.255160614566048"
"3 on scale 1-7 ","2005","Not Employed","(2c_voc) vocational maturity certificate","70","0.159452674949854","0.12244846312016","0.196456886779548"
"3 on scale 1-7 ","2005","Not Employed","(3a) lower tertiary education","94","0.214342140427986","0.176922671923492","0.25176160893248"
"3 on scale 1-7 ","2005","Not Employed","(3b) higher tertiary education","82","0.164213806179907","0.132909117922201","0.195518494437612"
"3 on scale 1-7 ","2005","Employed","(0) in school","21","","",""
"3 on scale 1-7 ","2005","Employed","(1a) inadequately completed","16","","",""
"3 on scale 1-7 ","2005","Employed","(1b) general elementary school","97","0.137492795336369","0.111927369060249","0.163058221612489"
"3 on scale 1-7 ","2005","Employed","(1c) basic vocational qualification","525","0.186294732350234","0.172114522318339","0.200474942382129"
"3 on scale 1-7 ","2005","Employed","(2b) intermediate general qualification","61","0.158283586572092","0.1210917120289","0.195475461115284"
"3 on scale 1-7 ","2005","Employed","(2a) intermediate vocational","699","0.187124793665624","0.174473941509007","0.199775645822241"
"3 on scale 1-7 ","2005","Employed","(2c_gen) general maturity certificate","104","0.219560075757757","0.182412085196723","0.256708066318791"
"3 on scale 1-7 ","2005","Employed","(2c_voc) vocational maturity certificate","241","0.232943244764558","0.208362347303629","0.257524142225487"
"3 on scale 1-7 ","2005","Employed","(3a) lower tertiary education","227","0.172894886300328","0.151364077565384","0.194425695035271"
"3 on scale 1-7 ","2005","Employed","(3b) higher tertiary education","423","0.22250614363674","0.204157920913339","0.240854366360141"
"4 on scale 1-7","2005","Not Employed","(0) in school","109","0.155419198950897","0.125057409560143","0.185780988341652"
"4 on scale 1-7","2005","Not Employed","(1a) inadequately completed","24","","",""
"4 on scale 1-7","2005","Not Employed","(1b) general elementary school","186","0.147341426678206","0.126917867481237","0.167764985875175"
"4 on scale 1-7","2005","Not Employed","(1c) basic vocational qualification","447","0.162024036865779","0.14835876966204","0.175689304069518"
"4 on scale 1-7","2005","Not Employed","(2b) intermediate general qualification","30","0.154000972812106","0.104948253575952","0.203053692048261"
"4 on scale 1-7","2005","Not Employed","(2a) intermediate vocational","190","0.170061959436309","0.148186380220597","0.191937538652022"
"4 on scale 1-7","2005","Not Employed","(2c_gen) general maturity certificate","60","0.172880530294359","0.131318984105026","0.214442076483691"
"4 on scale 1-7","2005","Not Employed","(2c_voc) vocational maturity certificate","41","0.106184191517375","0.0750449437790417","0.137323439255708"
"4 on scale 1-7","2005","Not Employed","(3a) lower tertiary education","74","0.147085400705583","0.114788216435037","0.17938258497613"
"4 on scale 1-7","2005","Not Employed","(3b) higher tertiary education","72","0.140266518288984","0.110922750185968","0.169610286392001"
"4 on scale 1-7","2005","Employed","(0) in school","20","","",""
"4 on scale 1-7","2005","Employed","(1a) inadequately completed","11","","",""
"4 on scale 1-7","2005","Employed","(1b) general elementary school","137","0.216225518155476","0.18566359108587","0.246787445225083"
"4 on scale 1-7","2005","Employed","(1c) basic vocational qualification","520","0.187018933905591","0.172817512443853","0.20122035536733"
"4 on scale 1-7","2005","Employed","(2b) intermediate general qualification","74","0.211375860056799","0.169774267501449","0.252977452612148"
"4 on scale 1-7","2005","Employed","(2a) intermediate vocational","651","0.183619360146288","0.171060571320287","0.19617814897229"
"4 on scale 1-7","2005","Employed","(2c_gen) general maturity certificate","71","0.153351126031174","0.121015292997518","0.18568695906483"
"4 on scale 1-7","2005","Employed","(2c_voc) vocational maturity certificate","183","0.150381696918399","0.129595820266481","0.171167573570317"
"4 on scale 1-7","2005","Employed","(3a) lower tertiary education","186","0.160296905765674","0.139408063898774","0.181185747632573"
"4 on scale 1-7","2005","Employed","(3b) higher tertiary education","315","0.167025375433027","0.15057099133654","0.183479759529514"
"5 on scale 1-7","2005","Not Employed","(0) in school","59","0.122678937939367","0.095186154606211","0.150171721272524"
"5 on scale 1-7","2005","Not Employed","(1a) inadequately completed","5","","",""
"5 on scale 1-7","2005","Not Employed","(1b) general elementary school","114","0.0951740685349377","0.0782648612377581","0.112083275832117"
"5 on scale 1-7","2005","Not Employed","(1c) basic vocational qualification","239","0.0839362518709953","0.0736525315321617","0.094219972209829"
"5 on scale 1-7","2005","Not Employed","(2b) intermediate general qualification","17","","",""
"5 on scale 1-7","2005","Not Employed","(2a) intermediate vocational","82","0.0708406969717488","0.0559017619402149","0.0857796320032826"
"5 on scale 1-7","2005","Not Employed","(2c_gen) general maturity certificate","27","","",""
"5 on scale 1-7","2005","Not Employed","(2c_voc) vocational maturity certificate","36","0.0843048216058426","0.0562210237009146","0.112388619510771"
"5 on scale 1-7","2005","Not Employed","(3a) lower tertiary education","28","","",""
"5 on scale 1-7","2005","Not Employed","(3b) higher tertiary education","47","0.0819441246019572","0.0587674875138795","0.105120761690035"
"5 on scale 1-7","2005","Employed","(0) in school","9","","",""
"5 on scale 1-7","2005","Employed","(1a) inadequately completed","6","","",""
"5 on scale 1-7","2005","Employed","(1b) general elementary school","68","0.0821245358378965","0.0617419140300591","0.102507157645734"
"5 on scale 1-7","2005","Employed","(1c) basic vocational qualification","281","0.0873144221841028","0.0770330188086221","0.0975958255595834"
"5 on scale 1-7","2005","Employed","(2b) intermediate general qualification","46","0.109158197965626","0.0773839191851468","0.140932476746106"
"5 on scale 1-7","2005","Employed","(2a) intermediate vocational","352","0.0921527289083318","0.0827705724506338","0.10153488536603"
"5 on scale 1-7","2005","Employed","(2c_gen) general maturity certificate","50","0.0997417522867802","0.0728505046047841","0.126632999968776"
"5 on scale 1-7","2005","Employed","(2c_voc) vocational maturity certificate","105","0.0851094888661416","0.0688827040076533","0.10133627372463"
"5 on scale 1-7","2005","Employed","(3a) lower tertiary education","95","0.0753184455153933","0.0602927118323255","0.0903441791984611"
"5 on scale 1-7","2005","Employed","(3b) higher tertiary education","155","0.0717883182973059","0.0604009092399213","0.0831757273546904"
"6 on scale 1-7","2005","Not Employed","(0) in school","29","","",""
"6 on scale 1-7","2005","Not Employed","(1a) inadequately completed","8","","",""
"6 on scale 1-7","2005","Not Employed","(1b) general elementary school","56","0.0489198781587488","0.0364909794904605","0.0613487768270371"
"6 on scale 1-7","2005","Not Employed","(1c) basic vocational qualification","117","0.0387956413905587","0.0316340101166135","0.045957272664504"
"6 on scale 1-7","2005","Not Employed","(2b) intermediate general qualification","12","","",""
"6 on scale 1-7","2005","Not Employed","(2a) intermediate vocational","39","0.0335912240125971","0.0230999922000865","0.0440824558251076"
"6 on scale 1-7","2005","Not Employed","(2c_gen) general maturity certificate","15","","",""
"6 on scale 1-7","2005","Not Employed","(2c_voc) vocational maturity certificate","12","","",""
"6 on scale 1-7","2005","Not Employed","(3a) lower tertiary education","11","","",""
"6 on scale 1-7","2005","Not Employed","(3b) higher tertiary education","11","","",""
"6 on scale 1-7","2005","Employed","(0) in school","4","","",""
"6 on scale 1-7","2005","Employed","(1a) inadequately completed","2","","",""
"6 on scale 1-7","2005","Employed","(1b) general elementary school","46","0.0592310525581139","0.0417064606233956","0.0767556444928322"
"6 on scale 1-7","2005","Employed","(1c) basic vocational qualification","148","0.0490951034322603","0.0412257972419432","0.0569644096225774"
"6 on scale 1-7","2005","Employed","(2b) intermediate general qualification","23","","",""
"6 on scale 1-7","2005","Employed","(2a) intermediate vocational","160","0.0495041245374312","0.0424679276218443","0.056540321453018"
"6 on scale 1-7","2005","Employed","(2c_gen) general maturity certificate","16","","",""
"6 on scale 1-7","2005","Employed","(2c_voc) vocational maturity certificate","33","0.025472149108348","0.016310179493434","0.034634118723262"
"6 on scale 1-7","2005","Employed","(3a) lower tertiary education","36","0.0236987511186773","0.0150382391082029","0.0323592631291516"
"6 on scale 1-7","2005","Employed","(3b) higher tertiary education","58","0.0319941966774738","0.0242308478167641","0.0397575455381836"
"7 Strongly agree","2005","Not Employed","(0) in school","26","","",""
"7 Strongly agree","2005","Not Employed","(1a) inadequately completed","10","","",""
"7 Strongly agree","2005","Not Employed","(1b) general elementary school","55","0.0439521999739748","0.0321405240215999","0.0557638759263497"
"7 Strongly agree","2005","Not Employed","(1c) basic vocational qualification","100","0.0352031335335394","0.0283684056739965","0.0420378613930823"
"7 Strongly agree","2005","Not Employed","(2b) intermediate general qualification","7","","",""
"7 Strongly agree","2005","Not Employed","(2a) intermediate vocational","21","","",""
"7 Strongly agree","2005","Not Employed","(2c_gen) general maturity certificate","8","","",""
"7 Strongly agree","2005","Not Employed","(2c_voc) vocational maturity certificate","7","","",""
"7 Strongly agree","2005","Not Employed","(3a) lower tertiary education","6","","",""
"7 Strongly agree","2005","Not Employed","(3b) higher tertiary education","10","","",""
"7 Strongly agree","2005","Employed","(0) in school","","","",""
"7 Strongly agree","2005","Employed","(1a) inadequately completed","3","","",""
"7 Strongly agree","2005","Employed","(1b) general elementary school","42","0.0717522035121612","0.0525928307601486","0.0909115762641739"
"7 Strongly agree","2005","Employed","(1c) basic vocational qualification","147","0.0516074029079317","0.0435499292936141","0.0596648765222493"
"7 Strongly agree","2005","Employed","(2b) intermediate general qualification","14","","",""
"7 Strongly agree","2005","Employed","(2a) intermediate vocational","116","0.0326814134011437","0.02691404948195","0.0384487773203373"
"7 Strongly agree","2005","Employed","(2c_gen) general maturity certificate","7","","",""
"7 Strongly agree","2005","Employed","(2c_voc) vocational maturity certificate","23","","",""
"7 Strongly agree","2005","Employed","(3a) lower tertiary education","18","","",""
"7 Strongly agree","2005","Employed","(3b) higher tertiary education","38","0.0199432446063119","0.0137759025223139","0.0261105866903098"
"1 Strongly disagree","2006","Not Employed","(0) in school","","","",""
"1 Strongly disagree","2006","Not Employed","(1a) inadequately completed","","","",""
"1 Strongly disagree","2006","Not Employed","(1b) general elementary school","","","",""
"1 Strongly disagree","2006","Not Employed","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2006","Not Employed","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2006","Not Employed","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2006","Not Employed","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2006","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2006","Not Employed","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2006","Not Employed","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2006","Employed","(0) in school","","","",""
"1 Strongly disagree","2006","Employed","(1a) inadequately completed","","","",""
"1 Strongly disagree","2006","Employed","(1b) general elementary school","","","",""
"1 Strongly disagree","2006","Employed","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2006","Employed","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2006","Employed","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2006","Employed","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2006","Employed","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2006","Employed","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2006","Employed","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2006","Not Employed","(0) in school","","","",""
"2 on scale 1-7 ","2006","Not Employed","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2006","Not Employed","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2006","Not Employed","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2006","Not Employed","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2006","Not Employed","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2006","Not Employed","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2006","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2006","Not Employed","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2006","Not Employed","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2006","Employed","(0) in school","","","",""
"2 on scale 1-7 ","2006","Employed","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2006","Employed","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2006","Employed","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2006","Employed","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2006","Employed","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2006","Employed","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2006","Employed","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2006","Employed","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2006","Employed","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2006","Not Employed","(0) in school","","","",""
"3 on scale 1-7 ","2006","Not Employed","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2006","Not Employed","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2006","Not Employed","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2006","Not Employed","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2006","Not Employed","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2006","Not Employed","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2006","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2006","Not Employed","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2006","Not Employed","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2006","Employed","(0) in school","","","",""
"3 on scale 1-7 ","2006","Employed","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2006","Employed","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2006","Employed","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2006","Employed","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2006","Employed","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2006","Employed","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2006","Employed","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2006","Employed","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2006","Employed","(3b) higher tertiary education","","","",""
"4 on scale 1-7","2006","Not Employed","(0) in school","","","",""
"4 on scale 1-7","2006","Not Employed","(1a) inadequately completed","","","",""
"4 on scale 1-7","2006","Not Employed","(1b) general elementary school","","","",""
"4 on scale 1-7","2006","Not Employed","(1c) basic vocational qualification","","","",""
"4 on scale 1-7","2006","Not Employed","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2006","Not Employed","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2006","Not Employed","(2c_gen) general maturity certificate","","","",""
"4 on scale 1-7","2006","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"4 on scale 1-7","2006","Not Employed","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2006","Not Employed","(3b) higher tertiary education","","","",""
"4 on scale 1-7","2006","Employed","(0) in school","","","",""
"4 on scale 1-7","2006","Employed","(1a) inadequately completed","","","",""
"4 on scale 1-7","2006","Employed","(1b) general elementary school","","","",""
"4 on scale 1-7","2006","Employed","(1c) basic vocational qualification","","","",""
"4 on scale 1-7","2006","Employed","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2006","Employed","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2006","Employed","(2c_gen) general maturity certificate","","","",""
"4 on scale 1-7","2006","Employed","(2c_voc) vocational maturity certificate","","","",""
"4 on scale 1-7","2006","Employed","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2006","Employed","(3b) higher tertiary education","","","",""
"5 on scale 1-7","2006","Not Employed","(0) in school","","","",""
"5 on scale 1-7","2006","Not Employed","(1a) inadequately completed","","","",""
"5 on scale 1-7","2006","Not Employed","(1b) general elementary school","","","",""
"5 on scale 1-7","2006","Not Employed","(1c) basic vocational qualification","","","",""
"5 on scale 1-7","2006","Not Employed","(2b) intermediate general qualification","","","",""
"5 on scale 1-7","2006","Not Employed","(2a) intermediate vocational","","","",""
"5 on scale 1-7","2006","Not Employed","(2c_gen) general maturity certificate","","","",""
"5 on scale 1-7","2006","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"5 on scale 1-7","2006","Not Employed","(3a) lower tertiary education","","","",""
"5 on scale 1-7","2006","Not Employed","(3b) higher tertiary education","","","",""
"5 on scale 1-7","2006","Employed","(0) in school","","","",""
"5 on scale 1-7","2006","Employed","(1a) inadequately completed","","","",""
"5 on scale 1-7","2006","Employed","(1b) general elementary school","","","",""
"5 on scale 1-7","2006","Employed","(1c) basic vocational qualification","","","",""
"5 on scale 1-7","2006","Employed","(2b) intermediate general qualification","","","",""
"5 on scale 1-7","2006","Employed","(2a) intermediate vocational","","","",""
"5 on scale 1-7","2006","Employed","(2c_gen) general maturity certificate","","","",""
"5 on scale 1-7","2006","Employed","(2c_voc) vocational maturity certificate","","","",""
"5 on scale 1-7","2006","Employed","(3a) lower tertiary education","","","",""
"5 on scale 1-7","2006","Employed","(3b) higher tertiary education","","","",""
"6 on scale 1-7","2006","Not Employed","(0) in school","","","",""
"6 on scale 1-7","2006","Not Employed","(1a) inadequately completed","","","",""
"6 on scale 1-7","2006","Not Employed","(1b) general elementary school","","","",""
"6 on scale 1-7","2006","Not Employed","(1c) basic vocational qualification","","","",""
"6 on scale 1-7","2006","Not Employed","(2b) intermediate general qualification","","","",""
"6 on scale 1-7","2006","Not Employed","(2a) intermediate vocational","","","",""
"6 on scale 1-7","2006","Not Employed","(2c_gen) general maturity certificate","","","",""
"6 on scale 1-7","2006","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"6 on scale 1-7","2006","Not Employed","(3a) lower tertiary education","","","",""
"6 on scale 1-7","2006","Not Employed","(3b) higher tertiary education","","","",""
"6 on scale 1-7","2006","Employed","(0) in school","","","",""
"6 on scale 1-7","2006","Employed","(1a) inadequately completed","","","",""
"6 on scale 1-7","2006","Employed","(1b) general elementary school","","","",""
"6 on scale 1-7","2006","Employed","(1c) basic vocational qualification","","","",""
"6 on scale 1-7","2006","Employed","(2b) intermediate general qualification","","","",""
"6 on scale 1-7","2006","Employed","(2a) intermediate vocational","","","",""
"6 on scale 1-7","2006","Employed","(2c_gen) general maturity certificate","","","",""
"6 on scale 1-7","2006","Employed","(2c_voc) vocational maturity certificate","","","",""
"6 on scale 1-7","2006","Employed","(3a) lower tertiary education","","","",""
"6 on scale 1-7","2006","Employed","(3b) higher tertiary education","","","",""
"7 Strongly agree","2006","Not Employed","(0) in school","","","",""
"7 Strongly agree","2006","Not Employed","(1a) inadequately completed","","","",""
"7 Strongly agree","2006","Not Employed","(1b) general elementary school","","","",""
"7 Strongly agree","2006","Not Employed","(1c) basic vocational qualification","","","",""
"7 Strongly agree","2006","Not Employed","(2b) intermediate general qualification","","","",""
"7 Strongly agree","2006","Not Employed","(2a) intermediate vocational","","","",""
"7 Strongly agree","2006","Not Employed","(2c_gen) general maturity certificate","","","",""
"7 Strongly agree","2006","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"7 Strongly agree","2006","Not Employed","(3a) lower tertiary education","","","",""
"7 Strongly agree","2006","Not Employed","(3b) higher tertiary education","","","",""
"7 Strongly agree","2006","Employed","(0) in school","","","",""
"7 Strongly agree","2006","Employed","(1a) inadequately completed","","","",""
"7 Strongly agree","2006","Employed","(1b) general elementary school","","","",""
"7 Strongly agree","2006","Employed","(1c) basic vocational qualification","","","",""
"7 Strongly agree","2006","Employed","(2b) intermediate general qualification","","","",""
"7 Strongly agree","2006","Employed","(2a) intermediate vocational","","","",""
"7 Strongly agree","2006","Employed","(2c_gen) general maturity certificate","","","",""
"7 Strongly agree","2006","Employed","(2c_voc) vocational maturity certificate","","","",""
"7 Strongly agree","2006","Employed","(3a) lower tertiary education","","","",""
"7 Strongly agree","2006","Employed","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2007","Not Employed","(0) in school","","","",""
"1 Strongly disagree","2007","Not Employed","(1a) inadequately completed","","","",""
"1 Strongly disagree","2007","Not Employed","(1b) general elementary school","","","",""
"1 Strongly disagree","2007","Not Employed","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2007","Not Employed","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2007","Not Employed","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2007","Not Employed","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2007","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2007","Not Employed","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2007","Not Employed","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2007","Employed","(0) in school","","","",""
"1 Strongly disagree","2007","Employed","(1a) inadequately completed","","","",""
"1 Strongly disagree","2007","Employed","(1b) general elementary school","","","",""
"1 Strongly disagree","2007","Employed","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2007","Employed","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2007","Employed","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2007","Employed","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2007","Employed","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2007","Employed","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2007","Employed","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2007","Not Employed","(0) in school","","","",""
"2 on scale 1-7 ","2007","Not Employed","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2007","Not Employed","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2007","Not Employed","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2007","Not Employed","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2007","Not Employed","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2007","Not Employed","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2007","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2007","Not Employed","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2007","Not Employed","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2007","Employed","(0) in school","","","",""
"2 on scale 1-7 ","2007","Employed","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2007","Employed","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2007","Employed","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2007","Employed","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2007","Employed","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2007","Employed","(2c_gen) general maturity certificate","","","",""
