"plh0206i03","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence"
"5 on scale 1-7","2005","Couple + C. GT 16 ","no migration background","283","0.0867310773768517","0.0767116746528968","0.0967504801008065"
"5 on scale 1-7","2005","Couple + C. GT 16 ","direct migration background","36","0.0641258808609669","0.0402080958111659","0.088043665910768"
"5 on scale 1-7","2005","Couple + C. GT 16 ","indirect migration background","24","","",""
"5 on scale 1-7","2005","Couple + C. LE and GT 16","no migration background","110","0.0851789950846305","0.0699459209455662","0.100412069223695"
"5 on scale 1-7","2005","Couple + C. LE and GT 16","direct migration background","29","","",""
"5 on scale 1-7","2005","Couple + C. LE and GT 16","indirect migration background","17","","",""
"6 on scale 1-7","2005","1-pers.-HH","no migration background","95","0.0351354049673502","0.0281172487222433","0.0421535612124571"
"6 on scale 1-7","2005","1-pers.-HH","direct migration background","7","","",""
"6 on scale 1-7","2005","1-pers.-HH","indirect migration background","4","","",""
"6 on scale 1-7","2005","(Married) couple without C. ","no migration background","239","0.0381423711601691","0.0333715640472528","0.0429131782730855"
"6 on scale 1-7","2005","(Married) couple without C. ","direct migration background","30","0.0460160019656555","0.0304053863452279","0.0616266175860831"
"6 on scale 1-7","2005","(Married) couple without C. ","indirect migration background","4","","",""
"6 on scale 1-7","2005","Single parent ","no migration background","45","0.0579490748363451","0.0426418304138991","0.0732563192587911"
"6 on scale 1-7","2005","Single parent ","direct migration background","1","","",""
"6 on scale 1-7","2005","Single parent ","indirect migration background","4","","",""
"6 on scale 1-7","2005","Couple + C. LE 16 ","no migration background","108","0.0454107221432094","0.0379541854763967","0.052867258810022"
"6 on scale 1-7","2005","Couple + C. LE 16 ","direct migration background","28","","",""
"6 on scale 1-7","2005","Couple + C. LE 16 ","indirect migration background","5","","",""
"6 on scale 1-7","2005","Couple + C. GT 16 ","no migration background","137","0.0551867166167902","0.0470575617714189","0.0633158714621615"
"6 on scale 1-7","2005","Couple + C. GT 16 ","direct migration background","20","","",""
"6 on scale 1-7","2005","Couple + C. GT 16 ","indirect migration background","17","","",""
"6 on scale 1-7","2005","Couple + C. LE and GT 16","no migration background","70","0.0559447972679442","0.0434038083791195","0.0684857861567689"
"6 on scale 1-7","2005","Couple + C. LE and GT 16","direct migration background","10","","",""
"6 on scale 1-7","2005","Couple + C. LE and GT 16","indirect migration background","13","","",""
"7 Strongly agree","2005","1-pers.-HH","no migration background","83","0.0304654180066477","0.0239144935927403","0.0370163424205552"
"7 Strongly agree","2005","1-pers.-HH","direct migration background","6","","",""
"7 Strongly agree","2005","1-pers.-HH","indirect migration background","2","","",""
"7 Strongly agree","2005","(Married) couple without C. ","no migration background","176","0.0333143089152267","0.0288444824092112","0.0377841354212421"
"7 Strongly agree","2005","(Married) couple without C. ","direct migration background","25","","",""
"7 Strongly agree","2005","(Married) couple without C. ","indirect migration background","4","","",""
"7 Strongly agree","2005","Single parent ","no migration background","33","0.0378310603287131","0.0253317371602059","0.0503303834972203"
"7 Strongly agree","2005","Single parent ","direct migration background","4","","",""
"7 Strongly agree","2005","Single parent ","indirect migration background","5","","",""
"7 Strongly agree","2005","Couple + C. LE 16 ","no migration background","106","0.0417948041924995","0.0346277599426045","0.0489618484423945"
"7 Strongly agree","2005","Couple + C. LE 16 ","direct migration background","26","","",""
"7 Strongly agree","2005","Couple + C. LE 16 ","indirect migration background","10","","",""
"7 Strongly agree","2005","Couple + C. GT 16 ","no migration background","86","0.0358189911634878","0.0292030583789166","0.0424349239480591"
"7 Strongly agree","2005","Couple + C. GT 16 ","direct migration background","16","","",""
"7 Strongly agree","2005","Couple + C. GT 16 ","indirect migration background","9","","",""
"7 Strongly agree","2005","Couple + C. LE and GT 16","no migration background","45","0.0413926276094932","0.0305224881386213","0.0522627670803651"
"7 Strongly agree","2005","Couple + C. LE and GT 16","direct migration background","18","","",""
"7 Strongly agree","2005","Couple + C. LE and GT 16","indirect migration background","11","","",""
"1 Strongly disagree","2006","1-pers.-HH","no migration background","","","",""
"1 Strongly disagree","2006","1-pers.-HH","direct migration background","","","",""
"1 Strongly disagree","2006","1-pers.-HH","indirect migration background","","","",""
"1 Strongly disagree","2006","(Married) couple without C. ","no migration background","","","",""
"1 Strongly disagree","2006","(Married) couple without C. ","direct migration background","","","",""
"1 Strongly disagree","2006","(Married) couple without C. ","indirect migration background","","","",""
"1 Strongly disagree","2006","Single parent ","no migration background","","","",""
"1 Strongly disagree","2006","Single parent ","direct migration background","","","",""
"1 Strongly disagree","2006","Single parent ","indirect migration background","","","",""
"1 Strongly disagree","2006","Couple + C. LE 16 ","no migration background","","","",""
"1 Strongly disagree","2006","Couple + C. LE 16 ","direct migration background","","","",""
"1 Strongly disagree","2006","Couple + C. LE 16 ","indirect migration background","","","",""
"1 Strongly disagree","2006","Couple + C. GT 16 ","no migration background","","","",""
"1 Strongly disagree","2006","Couple + C. GT 16 ","direct migration background","","","",""
"1 Strongly disagree","2006","Couple + C. GT 16 ","indirect migration background","","","",""
"1 Strongly disagree","2006","Couple + C. LE and GT 16","no migration background","","","",""
"1 Strongly disagree","2006","Couple + C. LE and GT 16","direct migration background","","","",""
"1 Strongly disagree","2006","Couple + C. LE and GT 16","indirect migration background","","","",""
"2 on scale 1-7 ","2006","1-pers.-HH","no migration background","","","",""
"2 on scale 1-7 ","2006","1-pers.-HH","direct migration background","","","",""
"2 on scale 1-7 ","2006","1-pers.-HH","indirect migration background","","","",""
"2 on scale 1-7 ","2006","(Married) couple without C. ","no migration background","","","",""
"2 on scale 1-7 ","2006","(Married) couple without C. ","direct migration background","","","",""
"2 on scale 1-7 ","2006","(Married) couple without C. ","indirect migration background","","","",""
"2 on scale 1-7 ","2006","Single parent ","no migration background","","","",""
"2 on scale 1-7 ","2006","Single parent ","direct migration background","","","",""
"2 on scale 1-7 ","2006","Single parent ","indirect migration background","","","",""
"2 on scale 1-7 ","2006","Couple + C. LE 16 ","no migration background","","","",""
"2 on scale 1-7 ","2006","Couple + C. LE 16 ","direct migration background","","","",""
"2 on scale 1-7 ","2006","Couple + C. LE 16 ","indirect migration background","","","",""
"2 on scale 1-7 ","2006","Couple + C. GT 16 ","no migration background","","","",""
"2 on scale 1-7 ","2006","Couple + C. GT 16 ","direct migration background","","","",""
"2 on scale 1-7 ","2006","Couple + C. GT 16 ","indirect migration background","","","",""
"2 on scale 1-7 ","2006","Couple + C. LE and GT 16","no migration background","","","",""
"2 on scale 1-7 ","2006","Couple + C. LE and GT 16","direct migration background","","","",""
"2 on scale 1-7 ","2006","Couple + C. LE and GT 16","indirect migration background","","","",""
"3 on scale 1-7 ","2006","1-pers.-HH","no migration background","","","",""
"3 on scale 1-7 ","2006","1-pers.-HH","direct migration background","","","",""
"3 on scale 1-7 ","2006","1-pers.-HH","indirect migration background","","","",""
"3 on scale 1-7 ","2006","(Married) couple without C. ","no migration background","","","",""
"3 on scale 1-7 ","2006","(Married) couple without C. ","direct migration background","","","",""
"3 on scale 1-7 ","2006","(Married) couple without C. ","indirect migration background","","","",""
"3 on scale 1-7 ","2006","Single parent ","no migration background","","","",""
"3 on scale 1-7 ","2006","Single parent ","direct migration background","","","",""
"3 on scale 1-7 ","2006","Single parent ","indirect migration background","","","",""
"3 on scale 1-7 ","2006","Couple + C. LE 16 ","no migration background","","","",""
"3 on scale 1-7 ","2006","Couple + C. LE 16 ","direct migration background","","","",""
"3 on scale 1-7 ","2006","Couple + C. LE 16 ","indirect migration background","","","",""
"3 on scale 1-7 ","2006","Couple + C. GT 16 ","no migration background","","","",""
"3 on scale 1-7 ","2006","Couple + C. GT 16 ","direct migration background","","","",""
"3 on scale 1-7 ","2006","Couple + C. GT 16 ","indirect migration background","","","",""
"3 on scale 1-7 ","2006","Couple + C. LE and GT 16","no migration background","","","",""
"3 on scale 1-7 ","2006","Couple + C. LE and GT 16","direct migration background","","","",""
"3 on scale 1-7 ","2006","Couple + C. LE and GT 16","indirect migration background","","","",""
"4 on scale 1-7","2006","1-pers.-HH","no migration background","","","",""
"4 on scale 1-7","2006","1-pers.-HH","direct migration background","","","",""
"4 on scale 1-7","2006","1-pers.-HH","indirect migration background","","","",""
"4 on scale 1-7","2006","(Married) couple without C. ","no migration background","","","",""
"4 on scale 1-7","2006","(Married) couple without C. ","direct migration background","","","",""
"4 on scale 1-7","2006","(Married) couple without C. ","indirect migration background","","","",""
"4 on scale 1-7","2006","Single parent ","no migration background","","","",""
"4 on scale 1-7","2006","Single parent ","direct migration background","","","",""
"4 on scale 1-7","2006","Single parent ","indirect migration background","","","",""
"4 on scale 1-7","2006","Couple + C. LE 16 ","no migration background","","","",""
"4 on scale 1-7","2006","Couple + C. LE 16 ","direct migration background","","","",""
"4 on scale 1-7","2006","Couple + C. LE 16 ","indirect migration background","","","",""
"4 on scale 1-7","2006","Couple + C. GT 16 ","no migration background","","","",""
"4 on scale 1-7","2006","Couple + C. GT 16 ","direct migration background","","","",""
"4 on scale 1-7","2006","Couple + C. GT 16 ","indirect migration background","","","",""
"4 on scale 1-7","2006","Couple + C. LE and GT 16","no migration background","","","",""
"4 on scale 1-7","2006","Couple + C. LE and GT 16","direct migration background","","","",""
"4 on scale 1-7","2006","Couple + C. LE and GT 16","indirect migration background","","","",""
"5 on scale 1-7","2006","1-pers.-HH","no migration background","","","",""
"5 on scale 1-7","2006","1-pers.-HH","direct migration background","","","",""
"5 on scale 1-7","2006","1-pers.-HH","indirect migration background","","","",""
"5 on scale 1-7","2006","(Married) couple without C. ","no migration background","","","",""
"5 on scale 1-7","2006","(Married) couple without C. ","direct migration background","","","",""
"5 on scale 1-7","2006","(Married) couple without C. ","indirect migration background","","","",""
"5 on scale 1-7","2006","Single parent ","no migration background","","","",""
"5 on scale 1-7","2006","Single parent ","direct migration background","","","",""
"5 on scale 1-7","2006","Single parent ","indirect migration background","","","",""
"5 on scale 1-7","2006","Couple + C. LE 16 ","no migration background","","","",""
"5 on scale 1-7","2006","Couple + C. LE 16 ","direct migration background","","","",""
"5 on scale 1-7","2006","Couple + C. LE 16 ","indirect migration background","","","",""
"5 on scale 1-7","2006","Couple + C. GT 16 ","no migration background","","","",""
"5 on scale 1-7","2006","Couple + C. GT 16 ","direct migration background","","","",""
"5 on scale 1-7","2006","Couple + C. GT 16 ","indirect migration background","","","",""
"5 on scale 1-7","2006","Couple + C. LE and GT 16","no migration background","","","",""
"5 on scale 1-7","2006","Couple + C. LE and GT 16","direct migration background","","","",""
"5 on scale 1-7","2006","Couple + C. LE and GT 16","indirect migration background","","","",""
"6 on scale 1-7","2006","1-pers.-HH","no migration background","","","",""
"6 on scale 1-7","2006","1-pers.-HH","direct migration background","","","",""
"6 on scale 1-7","2006","1-pers.-HH","indirect migration background","","","",""
"6 on scale 1-7","2006","(Married) couple without C. ","no migration background","","","",""
"6 on scale 1-7","2006","(Married) couple without C. ","direct migration background","","","",""
"6 on scale 1-7","2006","(Married) couple without C. ","indirect migration background","","","",""
"6 on scale 1-7","2006","Single parent ","no migration background","","","",""
"6 on scale 1-7","2006","Single parent ","direct migration background","","","",""
"6 on scale 1-7","2006","Single parent ","indirect migration background","","","",""
"6 on scale 1-7","2006","Couple + C. LE 16 ","no migration background","","","",""
"6 on scale 1-7","2006","Couple + C. LE 16 ","direct migration background","","","",""
"6 on scale 1-7","2006","Couple + C. LE 16 ","indirect migration background","","","",""
"6 on scale 1-7","2006","Couple + C. GT 16 ","no migration background","","","",""
"6 on scale 1-7","2006","Couple + C. GT 16 ","direct migration background","","","",""
"6 on scale 1-7","2006","Couple + C. GT 16 ","indirect migration background","","","",""
"6 on scale 1-7","2006","Couple + C. LE and GT 16","no migration background","","","",""
"6 on scale 1-7","2006","Couple + C. LE and GT 16","direct migration background","","","",""
"6 on scale 1-7","2006","Couple + C. LE and GT 16","indirect migration background","","","",""
"7 Strongly agree","2006","1-pers.-HH","no migration background","","","",""
"7 Strongly agree","2006","1-pers.-HH","direct migration background","","","",""
"7 Strongly agree","2006","1-pers.-HH","indirect migration background","","","",""
"7 Strongly agree","2006","(Married) couple without C. ","no migration background","","","",""
"7 Strongly agree","2006","(Married) couple without C. ","direct migration background","","","",""
"7 Strongly agree","2006","(Married) couple without C. ","indirect migration background","","","",""
"7 Strongly agree","2006","Single parent ","no migration background","","","",""
"7 Strongly agree","2006","Single parent ","direct migration background","","","",""
"7 Strongly agree","2006","Single parent ","indirect migration background","","","",""
"7 Strongly agree","2006","Couple + C. LE 16 ","no migration background","","","",""
"7 Strongly agree","2006","Couple + C. LE 16 ","direct migration background","","","",""
"7 Strongly agree","2006","Couple + C. LE 16 ","indirect migration background","","","",""
"7 Strongly agree","2006","Couple + C. GT 16 ","no migration background","","","",""
"7 Strongly agree","2006","Couple + C. GT 16 ","direct migration background","","","",""
"7 Strongly agree","2006","Couple + C. GT 16 ","indirect migration background","","","",""
"7 Strongly agree","2006","Couple + C. LE and GT 16","no migration background","","","",""
"7 Strongly agree","2006","Couple + C. LE and GT 16","direct migration background","","","",""
"7 Strongly agree","2006","Couple + C. LE and GT 16","indirect migration background","","","",""
"1 Strongly disagree","2007","1-pers.-HH","no migration background","","","",""
"1 Strongly disagree","2007","1-pers.-HH","direct migration background","","","",""
"1 Strongly disagree","2007","1-pers.-HH","indirect migration background","","","",""
"1 Strongly disagree","2007","(Married) couple without C. ","no migration background","","","",""
"1 Strongly disagree","2007","(Married) couple without C. ","direct migration background","","","",""
"1 Strongly disagree","2007","(Married) couple without C. ","indirect migration background","","","",""
"1 Strongly disagree","2007","Single parent ","no migration background","","","",""
"1 Strongly disagree","2007","Single parent ","direct migration background","","","",""
"1 Strongly disagree","2007","Single parent ","indirect migration background","","","",""
"1 Strongly disagree","2007","Couple + C. LE 16 ","no migration background","","","",""
"1 Strongly disagree","2007","Couple + C. LE 16 ","direct migration background","","","",""
"1 Strongly disagree","2007","Couple + C. LE 16 ","indirect migration background","","","",""
"1 Strongly disagree","2007","Couple + C. GT 16 ","no migration background","","","",""
"1 Strongly disagree","2007","Couple + C. GT 16 ","direct migration background","","","",""
"1 Strongly disagree","2007","Couple + C. GT 16 ","indirect migration background","","","",""
"1 Strongly disagree","2007","Couple + C. LE and GT 16","no migration background","","","",""
"1 Strongly disagree","2007","Couple + C. LE and GT 16","direct migration background","","","",""
"1 Strongly disagree","2007","Couple + C. LE and GT 16","indirect migration background","","","",""
"2 on scale 1-7 ","2007","1-pers.-HH","no migration background","","","",""
"2 on scale 1-7 ","2007","1-pers.-HH","direct migration background","","","",""
"2 on scale 1-7 ","2007","1-pers.-HH","indirect migration background","","","",""
"2 on scale 1-7 ","2007","(Married) couple without C. ","no migration background","","","",""
"2 on scale 1-7 ","2007","(Married) couple without C. ","direct migration background","","","",""
"2 on scale 1-7 ","2007","(Married) couple without C. ","indirect migration background","","","",""
"2 on scale 1-7 ","2007","Single parent ","no migration background","","","",""
"2 on scale 1-7 ","2007","Single parent ","direct migration background","","","",""
"2 on scale 1-7 ","2007","Single parent ","indirect migration background","","","",""
"2 on scale 1-7 ","2007","Couple + C. LE 16 ","no migration background","","","",""
"2 on scale 1-7 ","2007","Couple + C. LE 16 ","direct migration background","","","",""
"2 on scale 1-7 ","2007","Couple + C. LE 16 ","indirect migration background","","","",""
"2 on scale 1-7 ","2007","Couple + C. GT 16 ","no migration background","","","",""
"2 on scale 1-7 ","2007","Couple + C. GT 16 ","direct migration background","","","",""
"2 on scale 1-7 ","2007","Couple + C. GT 16 ","indirect migration background","","","",""
"2 on scale 1-7 ","2007","Couple + C. LE and GT 16","no migration background","","","",""
"2 on scale 1-7 ","2007","Couple + C. LE and GT 16","direct migration background","","","",""
"2 on scale 1-7 ","2007","Couple + C. LE and GT 16","indirect migration background","","","",""
"3 on scale 1-7 ","2007","1-pers.-HH","no migration background","","","",""
"3 on scale 1-7 ","2007","1-pers.-HH","direct migration background","","","",""
"3 on scale 1-7 ","2007","1-pers.-HH","indirect migration background","","","",""
"3 on scale 1-7 ","2007","(Married) couple without C. ","no migration background","","","",""
"3 on scale 1-7 ","2007","(Married) couple without C. ","direct migration background","","","",""
"3 on scale 1-7 ","2007","(Married) couple without C. ","indirect migration background","","","",""
"3 on scale 1-7 ","2007","Single parent ","no migration background","","","",""
"3 on scale 1-7 ","2007","Single parent ","direct migration background","","","",""
"3 on scale 1-7 ","2007","Single parent ","indirect migration background","","","",""
"3 on scale 1-7 ","2007","Couple + C. LE 16 ","no migration background","","","",""
"3 on scale 1-7 ","2007","Couple + C. LE 16 ","direct migration background","","","",""
"3 on scale 1-7 ","2007","Couple + C. LE 16 ","indirect migration background","","","",""
"3 on scale 1-7 ","2007","Couple + C. GT 16 ","no migration background","","","",""
"3 on scale 1-7 ","2007","Couple + C. GT 16 ","direct migration background","","","",""
"3 on scale 1-7 ","2007","Couple + C. GT 16 ","indirect migration background","","","",""
"3 on scale 1-7 ","2007","Couple + C. LE and GT 16","no migration background","","","",""
"3 on scale 1-7 ","2007","Couple + C. LE and GT 16","direct migration background","","","",""
"3 on scale 1-7 ","2007","Couple + C. LE and GT 16","indirect migration background","","","",""
"4 on scale 1-7","2007","1-pers.-HH","no migration background","","","",""
"4 on scale 1-7","2007","1-pers.-HH","direct migration background","","","",""
"4 on scale 1-7","2007","1-pers.-HH","indirect migration background","","","",""
"4 on scale 1-7","2007","(Married) couple without C. ","no migration background","","","",""
"4 on scale 1-7","2007","(Married) couple without C. ","direct migration background","","","",""
"4 on scale 1-7","2007","(Married) couple without C. ","indirect migration background","","","",""
"4 on scale 1-7","2007","Single parent ","no migration background","","","",""
"4 on scale 1-7","2007","Single parent ","direct migration background","","","",""
"4 on scale 1-7","2007","Single parent ","indirect migration background","","","",""
"4 on scale 1-7","2007","Couple + C. LE 16 ","no migration background","","","",""
"4 on scale 1-7","2007","Couple + C. LE 16 ","direct migration background","","","",""
"4 on scale 1-7","2007","Couple + C. LE 16 ","indirect migration background","","","",""
"4 on scale 1-7","2007","Couple + C. GT 16 ","no migration background","","","",""
"4 on scale 1-7","2007","Couple + C. GT 16 ","direct migration background","","","",""
"4 on scale 1-7","2007","Couple + C. GT 16 ","indirect migration background","","","",""
"4 on scale 1-7","2007","Couple + C. LE and GT 16","no migration background","","","",""
"4 on scale 1-7","2007","Couple + C. LE and GT 16","direct migration background","","","",""
"4 on scale 1-7","2007","Couple + C. LE and GT 16","indirect migration background","","","",""
"5 on scale 1-7","2007","1-pers.-HH","no migration background","","","",""
"5 on scale 1-7","2007","1-pers.-HH","direct migration background","","","",""
"5 on scale 1-7","2007","1-pers.-HH","indirect migration background","","","",""
"5 on scale 1-7","2007","(Married) couple without C. ","no migration background","","","",""
"5 on scale 1-7","2007","(Married) couple without C. ","direct migration background","","","",""
"5 on scale 1-7","2007","(Married) couple without C. ","indirect migration background","","","",""
"5 on scale 1-7","2007","Single parent ","no migration background","","","",""
"5 on scale 1-7","2007","Single parent ","direct migration background","","","",""
"5 on scale 1-7","2007","Single parent ","indirect migration background","","","",""
