"plh0206i03","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"2 on scale 1-7 ","2005","lower secondary degree","Couple + C. LE 16 ","207","0.237368007695266","0.210008464857486","0.264727550533046"
"2 on scale 1-7 ","2005","lower secondary degree","Couple + C. GT 16 ","226","0.20392817287463","0.178585453334312","0.229270892414948"
"2 on scale 1-7 ","2005","lower secondary degree","Couple + C. LE and GT 16","81","0.186693671350116","0.147971013007432","0.225416329692799"
"2 on scale 1-7 ","2005","secondary school degree","1-pers.-HH","199","0.259379313536086","0.228381356755784","0.290377270316388"
"2 on scale 1-7 ","2005","secondary school degree","(Married) couple without C. ","400","0.213756439171791","0.194791388014842","0.23272149032874"
"2 on scale 1-7 ","2005","secondary school degree","Single parent ","89","0.251627507903131","0.205969041542567","0.297285974263696"
"2 on scale 1-7 ","2005","secondary school degree","Couple + C. LE 16 ","336","0.236610763360162","0.214014916268102","0.259206610452223"
"2 on scale 1-7 ","2005","secondary school degree","Couple + C. GT 16 ","277","0.240143533867399","0.215002475960817","0.265284591773982"
"2 on scale 1-7 ","2005","secondary school degree","Couple + C. LE and GT 16","135","0.245722008651401","0.207872726858163","0.283571290444639"
"2 on scale 1-7 ","2005","college entrance qualification","1-pers.-HH","231","0.273870367657278","0.242615021226621","0.305125714087935"
"2 on scale 1-7 ","2005","college entrance qualification","(Married) couple without C. ","475","0.272401860801322","0.251453541917549","0.293350179685095"
"2 on scale 1-7 ","2005","college entrance qualification","Single parent ","57","0.296811558528948","0.231506709045469","0.362116408012427"
"2 on scale 1-7 ","2005","college entrance qualification","Couple + C. LE 16 ","337","0.297847592721368","0.271370608052741","0.324324577389995"
"2 on scale 1-7 ","2005","college entrance qualification","Couple + C. GT 16 ","265","0.258485836785843","0.2298514409738","0.287120232597885"
"2 on scale 1-7 ","2005","college entrance qualification","Couple + C. LE and GT 16","82","0.204350298073931","0.160845244174218","0.247855351973644"
"2 on scale 1-7 ","2005","Other degree","1-pers.-HH","20","","",""
"2 on scale 1-7 ","2005","Other degree","(Married) couple without C. ","68","0.158181632015559","0.119786993912607","0.196576270118512"
"2 on scale 1-7 ","2005","Other degree","Single parent ","15","","",""
"2 on scale 1-7 ","2005","Other degree","Couple + C. LE 16 ","48","0.209322072444553","0.153901598062282","0.264742546826825"
"2 on scale 1-7 ","2005","Other degree","Couple + C. GT 16 ","45","0.180680209568854","0.12983866147982","0.231521757657888"
"2 on scale 1-7 ","2005","Other degree","Couple + C. LE and GT 16","26","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","1-pers.-HH","4","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","(Married) couple without C. ","11","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","Single parent ","27","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","Couple + C. LE 16 ","7","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","Couple + C. GT 16 ","62","0.177586043815182","0.134484356545202","0.220687731085162"
"2 on scale 1-7 ","2005","no degree/no degree yet","Couple + C. LE and GT 16","64","0.202071091891223","0.155287984259005","0.248854199523441"
"3 on scale 1-7 ","2005","lower secondary degree","1-pers.-HH","206","0.173914553877922","0.152740719411124","0.195088388344721"
"3 on scale 1-7 ","2005","lower secondary degree","(Married) couple without C. ","524","0.167328775990382","0.153929257317683","0.180728294663081"
"3 on scale 1-7 ","2005","lower secondary degree","Single parent ","55","0.127263840052351","0.0920970652438632","0.16243061486084"
"3 on scale 1-7 ","2005","lower secondary degree","Couple + C. LE 16 ","181","0.191032453976453","0.165753484771245","0.21631142318166"
"3 on scale 1-7 ","2005","lower secondary degree","Couple + C. GT 16 ","155","0.165083217194266","0.141731891914296","0.188434542474236"
"3 on scale 1-7 ","2005","lower secondary degree","Couple + C. LE and GT 16","65","0.195755983822339","0.156326169434282","0.235185798210397"
"3 on scale 1-7 ","2005","secondary school degree","1-pers.-HH","126","0.170000660160976","0.14343432432652","0.196566995995432"
"3 on scale 1-7 ","2005","secondary school degree","(Married) couple without C. ","341","0.177940756962734","0.160247607760437","0.19563390616503"
"3 on scale 1-7 ","2005","secondary school degree","Single parent ","52","0.160646999373587","0.122011014593243","0.199282984153932"
"3 on scale 1-7 ","2005","secondary school degree","Couple + C. LE 16 ","267","0.193168843567022","0.172179530137821","0.214158156996222"
"3 on scale 1-7 ","2005","secondary school degree","Couple + C. GT 16 ","201","0.192820171676149","0.169601161565362","0.216039181786936"
"3 on scale 1-7 ","2005","secondary school degree","Couple + C. LE and GT 16","87","0.147872466699679","0.116664472651657","0.179080460747702"
"3 on scale 1-7 ","2005","college entrance qualification","1-pers.-HH","148","0.18626544793883","0.158978670818047","0.213552225059613"
"3 on scale 1-7 ","2005","college entrance qualification","(Married) couple without C. ","344","0.20264981027005","0.183735260715","0.2215643598251"
"3 on scale 1-7 ","2005","college entrance qualification","Single parent ","34","0.198192540309799","0.141209205100004","0.255175875519594"
"3 on scale 1-7 ","2005","college entrance qualification","Couple + C. LE 16 ","239","0.19834119791761","0.175254754604362","0.221427641230857"
"3 on scale 1-7 ","2005","college entrance qualification","Couple + C. GT 16 ","188","0.214783735381403","0.187923781563143","0.241643689199663"
"3 on scale 1-7 ","2005","college entrance qualification","Couple + C. LE and GT 16","79","0.26724835149856","0.219503445717337","0.314993257279784"
"3 on scale 1-7 ","2005","Other degree","1-pers.-HH","14","","",""
"3 on scale 1-7 ","2005","Other degree","(Married) couple without C. ","46","0.152511041459912","0.114684117939346","0.190337964980479"
"3 on scale 1-7 ","2005","Other degree","Single parent ","6","","",""
"3 on scale 1-7 ","2005","Other degree","Couple + C. LE 16 ","29","","",""
"3 on scale 1-7 ","2005","Other degree","Couple + C. GT 16 ","32","0.216980953898444","0.162513920624584","0.271447987172304"
"3 on scale 1-7 ","2005","Other degree","Couple + C. LE and GT 16","18","","",""
"3 on scale 1-7 ","2005","no degree/no degree yet","1-pers.-HH","6","","",""
"3 on scale 1-7 ","2005","no degree/no degree yet","(Married) couple without C. ","16","","",""
"3 on scale 1-7 ","2005","no degree/no degree yet","Single parent ","18","","",""
"3 on scale 1-7 ","2005","no degree/no degree yet","Couple + C. LE 16 ","9","","",""
"3 on scale 1-7 ","2005","no degree/no degree yet","Couple + C. GT 16 ","56","0.237007610760334","0.189046871499983","0.284968350020686"
"3 on scale 1-7 ","2005","no degree/no degree yet","Couple + C. LE and GT 16","57","0.212096241959665","0.164468724382304","0.259723759537025"
"4 on scale 1-7","2005","lower secondary degree","1-pers.-HH","174","0.147184005537106","0.127392581584609","0.166975429489603"
"4 on scale 1-7","2005","lower secondary degree","(Married) couple without C. ","486","0.168707073674152","0.155263621957896","0.182150525390408"
"4 on scale 1-7","2005","lower secondary degree","Single parent ","62","0.200243562401992","0.15801593340864","0.242471191395345"
"4 on scale 1-7","2005","lower secondary degree","Couple + C. LE 16 ","171","0.179764087799216","0.155071813563127","0.204456362035306"
"4 on scale 1-7","2005","lower secondary degree","Couple + C. GT 16 ","197","0.233758485808399","0.207138672352577","0.260378299264222"
"4 on scale 1-7","2005","lower secondary degree","Couple + C. LE and GT 16","67","0.163551022296488","0.126795749598548","0.200306294994428"
"4 on scale 1-7","2005","secondary school degree","1-pers.-HH","123","0.158891160245992","0.133036225393129","0.184746095098855"
"4 on scale 1-7","2005","secondary school degree","(Married) couple without C. ","314","0.177844557965355","0.160155157144387","0.195533958786323"
"4 on scale 1-7","2005","secondary school degree","Single parent ","60","0.172820922671906","0.133039410838772","0.212602434505039"
"4 on scale 1-7","2005","secondary school degree","Couple + C. LE 16 ","237","0.192548627961524","0.171584984481099","0.213512271441949"
"4 on scale 1-7","2005","secondary school degree","Couple + C. GT 16 ","225","0.213067040468485","0.18896746887284","0.237166612064131"
"4 on scale 1-7","2005","secondary school degree","Couple + C. LE and GT 16","76","0.169346536141296","0.136372812340348","0.202320259942244"
"4 on scale 1-7","2005","college entrance qualification","1-pers.-HH","105","0.140560536747959","0.116200156463636","0.164920917032281"
"4 on scale 1-7","2005","college entrance qualification","(Married) couple without C. ","277","0.171269783776618","0.153542372799772","0.188997194753464"
"4 on scale 1-7","2005","college entrance qualification","Single parent ","24","","",""
"4 on scale 1-7","2005","college entrance qualification","Couple + C. LE 16 ","176","0.150795468428135","0.130077074843093","0.171513862013176"
"4 on scale 1-7","2005","college entrance qualification","Couple + C. GT 16 ","152","0.182661736790394","0.157390026785596","0.207933446795191"
"4 on scale 1-7","2005","college entrance qualification","Couple + C. LE and GT 16","44","0.118158296792137","0.0833310976865345","0.152985495897739"
"4 on scale 1-7","2005","Other degree","1-pers.-HH","12","","",""
"4 on scale 1-7","2005","Other degree","(Married) couple without C. ","57","0.153632473577735","0.115691859034451","0.19157308812102"
"4 on scale 1-7","2005","Other degree","Single parent ","16","","",""
"4 on scale 1-7","2005","Other degree","Couple + C. LE 16 ","34","0.194941820061183","0.140974722690503","0.248908917431863"
"4 on scale 1-7","2005","Other degree","Couple + C. GT 16 ","46","0.159291071085362","0.110934522388017","0.207647619782706"
"4 on scale 1-7","2005","Other degree","Couple + C. LE and GT 16","16","","",""
"4 on scale 1-7","2005","no degree/no degree yet","1-pers.-HH","6","","",""
"4 on scale 1-7","2005","no degree/no degree yet","(Married) couple without C. ","13","","",""
"4 on scale 1-7","2005","no degree/no degree yet","Single parent ","18","","",""
"4 on scale 1-7","2005","no degree/no degree yet","Couple + C. LE 16 ","3","","",""
"4 on scale 1-7","2005","no degree/no degree yet","Couple + C. GT 16 ","62","0.161370374564572","0.11988054763799","0.202860201491154"
"4 on scale 1-7","2005","no degree/no degree yet","Couple + C. LE and GT 16","54","0.117809124277503","0.0802491213062125","0.155369127248793"
"5 on scale 1-7","2005","lower secondary degree","1-pers.-HH","98","0.0750947740540126","0.0603725799733595","0.0898169681346657"
"5 on scale 1-7","2005","lower secondary degree","(Married) couple without C. ","250","0.085752461234878","0.0757011597458806","0.0958037627238754"
"5 on scale 1-7","2005","lower secondary degree","Single parent ","52","0.127126691597742","0.0919761094001862","0.162277273795298"
"5 on scale 1-7","2005","lower secondary degree","Couple + C. LE 16 ","102","0.100144930570668","0.0808412108716603","0.119448650269676"
"5 on scale 1-7","2005","lower secondary degree","Couple + C. GT 16 ","93","0.0815055965409597","0.0642960095282592","0.0987151835536601"
"5 on scale 1-7","2005","lower secondary degree","Couple + C. LE and GT 16","38","0.0908216502558416","0.0622659688793975","0.119377331632286"
"5 on scale 1-7","2005","secondary school degree","1-pers.-HH","63","0.0752815786108287","0.0566213657133127","0.0939417915083448"
"5 on scale 1-7","2005","secondary school degree","(Married) couple without C. ","152","0.0983346787281998","0.0845596694663778","0.112109687990022"
"5 on scale 1-7","2005","secondary school degree","Single parent ","30","0.0828189458697024","0.0538204320759097","0.111817459663495"
"5 on scale 1-7","2005","secondary school degree","Couple + C. LE 16 ","127","0.0756874620908535","0.0616250520836263","0.0897498720980808"
"5 on scale 1-7","2005","secondary school degree","Couple + C. GT 16 ","108","0.0911936655647539","0.0742502748024104","0.108137056327097"
"5 on scale 1-7","2005","secondary school degree","Couple + C. LE and GT 16","34","0.0592866704812501","0.0385242933117145","0.0800490476507856"
"5 on scale 1-7","2005","college entrance qualification","1-pers.-HH","54","0.0558600427190156","0.0397642068365865","0.0719558786014446"
"5 on scale 1-7","2005","college entrance qualification","(Married) couple without C. ","157","0.0884614915089368","0.0750997523190801","0.101823230698793"
"5 on scale 1-7","2005","college entrance qualification","Single parent ","16","","",""
"5 on scale 1-7","2005","college entrance qualification","Couple + C. LE 16 ","95","0.0815174219908757","0.0656751866001127","0.0973596573816388"
"5 on scale 1-7","2005","college entrance qualification","Couple + C. GT 16 ","84","0.096193291331534","0.076908271252926","0.115478311410142"
"5 on scale 1-7","2005","college entrance qualification","Couple + C. LE and GT 16","36","0.112023381383674","0.0779946134462463","0.146052149321102"
"5 on scale 1-7","2005","Other degree","1-pers.-HH","10","","",""
"5 on scale 1-7","2005","Other degree","(Married) couple without C. ","26","","",""
"5 on scale 1-7","2005","Other degree","Single parent ","7","","",""
"5 on scale 1-7","2005","Other degree","Couple + C. LE 16 ","19","","",""
"5 on scale 1-7","2005","Other degree","Couple + C. GT 16 ","16","","",""
"5 on scale 1-7","2005","Other degree","Couple + C. LE and GT 16","13","","",""
"5 on scale 1-7","2005","no degree/no degree yet","1-pers.-HH","2","","",""
"5 on scale 1-7","2005","no degree/no degree yet","(Married) couple without C. ","3","","",""
"5 on scale 1-7","2005","no degree/no degree yet","Single parent ","17","","",""
"5 on scale 1-7","2005","no degree/no degree yet","Couple + C. LE 16 ","1","","",""
"5 on scale 1-7","2005","no degree/no degree yet","Couple + C. GT 16 ","27","","",""
"5 on scale 1-7","2005","no degree/no degree yet","Couple + C. LE and GT 16","26","","",""
"6 on scale 1-7","2005","lower secondary degree","1-pers.-HH","48","0.040428603835735","0.0294258326058892","0.0514313750655808"
"6 on scale 1-7","2005","lower secondary degree","(Married) couple without C. ","132","0.0420824101849676","0.0348749628171838","0.0492898575527514"
"6 on scale 1-7","2005","lower secondary degree","Single parent ","20","","",""
"6 on scale 1-7","2005","lower secondary degree","Couple + C. LE 16 ","46","0.0576897120084534","0.0426967864098882","0.0726826376070187"
"6 on scale 1-7","2005","lower secondary degree","Couple + C. GT 16 ","49","0.0492964159784697","0.0356798148926056","0.0629130170643337"
"6 on scale 1-7","2005","lower secondary degree","Couple + C. LE and GT 16","38","0.075143779048614","0.0489464558777105","0.101341102219518"
"6 on scale 1-7","2005","secondary school degree","1-pers.-HH","26","","",""
"6 on scale 1-7","2005","secondary school degree","(Married) couple without C. ","70","0.0392926245664151","0.0303045442140633","0.0482807049187669"
"6 on scale 1-7","2005","secondary school degree","Single parent ","17","","",""
"6 on scale 1-7","2005","secondary school degree","Couple + C. LE 16 ","53","0.050638677627884","0.0389814491704899","0.062295906085278"
"6 on scale 1-7","2005","secondary school degree","Couple + C. GT 16 ","58","0.0619913196233406","0.0477990717617455","0.0761835674849356"
"6 on scale 1-7","2005","secondary school degree","Couple + C. LE and GT 16","24","","",""
"6 on scale 1-7","2005","college entrance qualification","1-pers.-HH","26","","",""
"6 on scale 1-7","2005","college entrance qualification","(Married) couple without C. ","41","0.0185257848090911","0.0121808654577658","0.0248707041604165"
"6 on scale 1-7","2005","college entrance qualification","Single parent ","6","","",""
"6 on scale 1-7","2005","college entrance qualification","Couple + C. LE 16 ","31","0.0294340275274992","0.0196482991108917","0.0392197559441067"
"6 on scale 1-7","2005","college entrance qualification","Couple + C. GT 16 ","29","","",""
"6 on scale 1-7","2005","college entrance qualification","Couple + C. LE and GT 16","13","","",""
"6 on scale 1-7","2005","Other degree","1-pers.-HH","3","","",""
"6 on scale 1-7","2005","Other degree","(Married) couple without C. ","21","","",""
"6 on scale 1-7","2005","Other degree","Single parent ","","","",""
"6 on scale 1-7","2005","Other degree","Couple + C. LE 16 ","9","","",""
"6 on scale 1-7","2005","Other degree","Couple + C. GT 16 ","14","","",""
"6 on scale 1-7","2005","Other degree","Couple + C. LE and GT 16","1","","",""
"6 on scale 1-7","2005","no degree/no degree yet","1-pers.-HH","","","",""
"6 on scale 1-7","2005","no degree/no degree yet","(Married) couple without C. ","5","","",""
"6 on scale 1-7","2005","no degree/no degree yet","Single parent ","6","","",""
"6 on scale 1-7","2005","no degree/no degree yet","Couple + C. LE 16 ","1","","",""
"6 on scale 1-7","2005","no degree/no degree yet","Couple + C. GT 16 ","18","","",""
"6 on scale 1-7","2005","no degree/no degree yet","Couple + C. LE and GT 16","13","","",""
"7 Strongly agree","2005","lower secondary degree","1-pers.-HH","50","0.0384093812962566","0.0276736204316022","0.0491451421609109"
"7 Strongly agree","2005","lower secondary degree","(Married) couple without C. ","117","0.0418448436484687","0.0346568779112091","0.0490328093857283"
"7 Strongly agree","2005","lower secondary degree","Single parent ","12","","",""
"7 Strongly agree","2005","lower secondary degree","Couple + C. LE 16 ","53","0.0602520387900855","0.0449506164080933","0.0755534611720778"
"7 Strongly agree","2005","lower secondary degree","Couple + C. GT 16 ","47","0.0618023159386054","0.0466566620063674","0.0769479698708434"
"7 Strongly agree","2005","lower secondary degree","Couple + C. LE and GT 16","25","","",""
"7 Strongly agree","2005","secondary school degree","1-pers.-HH","23","","",""
"7 Strongly agree","2005","secondary school degree","(Married) couple without C. ","44","0.0236812567251159","0.0166470674350166","0.0307154460152152"
"7 Strongly agree","2005","secondary school degree","Single parent ","14","","",""
"7 Strongly agree","2005","secondary school degree","Couple + C. LE 16 ","47","0.0438643459173286","0.0329761996056187","0.0547524922290385"
"7 Strongly agree","2005","secondary school degree","Couple + C. GT 16 ","24","","",""
"7 Strongly agree","2005","secondary school degree","Couple + C. LE and GT 16","12","","",""
"7 Strongly agree","2005","college entrance qualification","1-pers.-HH","13","","",""
"7 Strongly agree","2005","college entrance qualification","(Married) couple without C. ","22","","",""
"7 Strongly agree","2005","college entrance qualification","Single parent ","3","","",""
"7 Strongly agree","2005","college entrance qualification","Couple + C. LE 16 ","26","","",""
"7 Strongly agree","2005","college entrance qualification","Couple + C. GT 16 ","15","","",""
"7 Strongly agree","2005","college entrance qualification","Couple + C. LE and GT 16","5","","",""
"7 Strongly agree","2005","Other degree","1-pers.-HH","3","","",""
"7 Strongly agree","2005","Other degree","(Married) couple without C. ","12","","",""
"7 Strongly agree","2005","Other degree","Single parent ","1","","",""
"7 Strongly agree","2005","Other degree","Couple + C. LE 16 ","12","","",""
"7 Strongly agree","2005","Other degree","Couple + C. GT 16 ","8","","",""
"7 Strongly agree","2005","Other degree","Couple + C. LE and GT 16","8","","",""
"7 Strongly agree","2005","no degree/no degree yet","1-pers.-HH","","","",""
"7 Strongly agree","2005","no degree/no degree yet","(Married) couple without C. ","5","","",""
"7 Strongly agree","2005","no degree/no degree yet","Single parent ","6","","",""
"7 Strongly agree","2005","no degree/no degree yet","Couple + C. LE 16 ","3","","",""
"7 Strongly agree","2005","no degree/no degree yet","Couple + C. GT 16 ","4","","",""
"7 Strongly agree","2005","no degree/no degree yet","Couple + C. LE and GT 16","18","","",""
"1 Strongly disagree","2006","lower secondary degree","1-pers.-HH","","","",""
"1 Strongly disagree","2006","lower secondary degree","(Married) couple without C. ","","","",""
"1 Strongly disagree","2006","lower secondary degree","Single parent ","","","",""
"1 Strongly disagree","2006","lower secondary degree","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2006","lower secondary degree","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2006","lower secondary degree","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2006","secondary school degree","1-pers.-HH","","","",""
"1 Strongly disagree","2006","secondary school degree","(Married) couple without C. ","","","",""
"1 Strongly disagree","2006","secondary school degree","Single parent ","","","",""
"1 Strongly disagree","2006","secondary school degree","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2006","secondary school degree","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2006","secondary school degree","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2006","college entrance qualification","1-pers.-HH","","","",""
"1 Strongly disagree","2006","college entrance qualification","(Married) couple without C. ","","","",""
"1 Strongly disagree","2006","college entrance qualification","Single parent ","","","",""
"1 Strongly disagree","2006","college entrance qualification","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2006","college entrance qualification","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2006","college entrance qualification","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2006","Other degree","1-pers.-HH","","","",""
"1 Strongly disagree","2006","Other degree","(Married) couple without C. ","","","",""
"1 Strongly disagree","2006","Other degree","Single parent ","","","",""
"1 Strongly disagree","2006","Other degree","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2006","Other degree","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2006","Other degree","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","1-pers.-HH","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","(Married) couple without C. ","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","Single parent ","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","1-pers.-HH","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","Single parent ","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2006","secondary school degree","1-pers.-HH","","","",""
"2 on scale 1-7 ","2006","secondary school degree","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2006","secondary school degree","Single parent ","","","",""
"2 on scale 1-7 ","2006","secondary school degree","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2006","secondary school degree","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2006","secondary school degree","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","1-pers.-HH","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","Single parent ","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2006","Other degree","1-pers.-HH","","","",""
"2 on scale 1-7 ","2006","Other degree","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2006","Other degree","Single parent ","","","",""
"2 on scale 1-7 ","2006","Other degree","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2006","Other degree","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2006","Other degree","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","1-pers.-HH","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","Single parent ","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","1-pers.-HH","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","Single parent ","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2006","secondary school degree","1-pers.-HH","","","",""
"3 on scale 1-7 ","2006","secondary school degree","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2006","secondary school degree","Single parent ","","","",""
"3 on scale 1-7 ","2006","secondary school degree","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2006","secondary school degree","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2006","secondary school degree","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2006","college entrance qualification","1-pers.-HH","","","",""
"3 on scale 1-7 ","2006","college entrance qualification","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2006","college entrance qualification","Single parent ","","","",""
"3 on scale 1-7 ","2006","college entrance qualification","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2006","college entrance qualification","Couple + C. GT 16 ","","","",""
