"plh0206i03","year","age_gr","sampreg","n","percent","lower_confidence","upper_confidence"
"5 on scale 1-7","2006","35-65 y.","West Germany","","","",""
"5 on scale 1-7","2006","35-65 y.","East Germany","","","",""
"5 on scale 1-7","2006","66 and older","West Germany","","","",""
"5 on scale 1-7","2006","66 and older","East Germany","","","",""
"6 on scale 1-7","2006","16-34 y.","West Germany","","","",""
"6 on scale 1-7","2006","16-34 y.","East Germany","","","",""
"6 on scale 1-7","2006","35-65 y.","West Germany","","","",""
"6 on scale 1-7","2006","35-65 y.","East Germany","","","",""
"6 on scale 1-7","2006","66 and older","West Germany","","","",""
"6 on scale 1-7","2006","66 and older","East Germany","","","",""
"7 Strongly agree","2006","16-34 y.","West Germany","","","",""
"7 Strongly agree","2006","16-34 y.","East Germany","","","",""
"7 Strongly agree","2006","35-65 y.","West Germany","","","",""
"7 Strongly agree","2006","35-65 y.","East Germany","","","",""
"7 Strongly agree","2006","66 and older","West Germany","","","",""
"7 Strongly agree","2006","66 and older","East Germany","","","",""
"1 Strongly disagree","2007","16-34 y.","West Germany","","","",""
"1 Strongly disagree","2007","16-34 y.","East Germany","","","",""
"1 Strongly disagree","2007","35-65 y.","West Germany","","","",""
"1 Strongly disagree","2007","35-65 y.","East Germany","","","",""
"1 Strongly disagree","2007","66 and older","West Germany","","","",""
"1 Strongly disagree","2007","66 and older","East Germany","","","",""
"2 on scale 1-7 ","2007","16-34 y.","West Germany","","","",""
"2 on scale 1-7 ","2007","16-34 y.","East Germany","","","",""
"2 on scale 1-7 ","2007","35-65 y.","West Germany","","","",""
"2 on scale 1-7 ","2007","35-65 y.","East Germany","","","",""
"2 on scale 1-7 ","2007","66 and older","West Germany","","","",""
"2 on scale 1-7 ","2007","66 and older","East Germany","","","",""
"3 on scale 1-7 ","2007","16-34 y.","West Germany","","","",""
"3 on scale 1-7 ","2007","16-34 y.","East Germany","","","",""
"3 on scale 1-7 ","2007","35-65 y.","West Germany","","","",""
"3 on scale 1-7 ","2007","35-65 y.","East Germany","","","",""
"3 on scale 1-7 ","2007","66 and older","West Germany","","","",""
"3 on scale 1-7 ","2007","66 and older","East Germany","","","",""
"4 on scale 1-7","2007","16-34 y.","West Germany","","","",""
"4 on scale 1-7","2007","16-34 y.","East Germany","","","",""
"4 on scale 1-7","2007","35-65 y.","West Germany","","","",""
"4 on scale 1-7","2007","35-65 y.","East Germany","","","",""
"4 on scale 1-7","2007","66 and older","West Germany","","","",""
"4 on scale 1-7","2007","66 and older","East Germany","","","",""
"5 on scale 1-7","2007","16-34 y.","West Germany","","","",""
"5 on scale 1-7","2007","16-34 y.","East Germany","","","",""
"5 on scale 1-7","2007","35-65 y.","West Germany","","","",""
"5 on scale 1-7","2007","35-65 y.","East Germany","","","",""
"5 on scale 1-7","2007","66 and older","West Germany","","","",""
"5 on scale 1-7","2007","66 and older","East Germany","","","",""
"6 on scale 1-7","2007","16-34 y.","West Germany","","","",""
"6 on scale 1-7","2007","16-34 y.","East Germany","","","",""
"6 on scale 1-7","2007","35-65 y.","West Germany","","","",""
"6 on scale 1-7","2007","35-65 y.","East Germany","","","",""
"6 on scale 1-7","2007","66 and older","West Germany","","","",""
"6 on scale 1-7","2007","66 and older","East Germany","","","",""
"7 Strongly agree","2007","16-34 y.","West Germany","","","",""
"7 Strongly agree","2007","16-34 y.","East Germany","","","",""
"7 Strongly agree","2007","35-65 y.","West Germany","","","",""
"7 Strongly agree","2007","35-65 y.","East Germany","","","",""
"7 Strongly agree","2007","66 and older","West Germany","","","",""
"7 Strongly agree","2007","66 and older","East Germany","","","",""
"1 Strongly disagree","2008","16-34 y.","West Germany","","","",""
"1 Strongly disagree","2008","16-34 y.","East Germany","","","",""
"1 Strongly disagree","2008","35-65 y.","West Germany","","","",""
"1 Strongly disagree","2008","35-65 y.","East Germany","","","",""
"1 Strongly disagree","2008","66 and older","West Germany","","","",""
"1 Strongly disagree","2008","66 and older","East Germany","","","",""
"2 on scale 1-7 ","2008","16-34 y.","West Germany","","","",""
"2 on scale 1-7 ","2008","16-34 y.","East Germany","","","",""
"2 on scale 1-7 ","2008","35-65 y.","West Germany","","","",""
"2 on scale 1-7 ","2008","35-65 y.","East Germany","","","",""
"2 on scale 1-7 ","2008","66 and older","West Germany","","","",""
"2 on scale 1-7 ","2008","66 and older","East Germany","","","",""
"3 on scale 1-7 ","2008","16-34 y.","West Germany","","","",""
"3 on scale 1-7 ","2008","16-34 y.","East Germany","","","",""
"3 on scale 1-7 ","2008","35-65 y.","West Germany","","","",""
"3 on scale 1-7 ","2008","35-65 y.","East Germany","","","",""
"3 on scale 1-7 ","2008","66 and older","West Germany","","","",""
"3 on scale 1-7 ","2008","66 and older","East Germany","","","",""
"4 on scale 1-7","2008","16-34 y.","West Germany","","","",""
"4 on scale 1-7","2008","16-34 y.","East Germany","","","",""
"4 on scale 1-7","2008","35-65 y.","West Germany","","","",""
"4 on scale 1-7","2008","35-65 y.","East Germany","","","",""
"4 on scale 1-7","2008","66 and older","West Germany","","","",""
"4 on scale 1-7","2008","66 and older","East Germany","","","",""
"5 on scale 1-7","2008","16-34 y.","West Germany","","","",""
"5 on scale 1-7","2008","16-34 y.","East Germany","","","",""
"5 on scale 1-7","2008","35-65 y.","West Germany","","","",""
"5 on scale 1-7","2008","35-65 y.","East Germany","","","",""
"5 on scale 1-7","2008","66 and older","West Germany","","","",""
"5 on scale 1-7","2008","66 and older","East Germany","","","",""
"6 on scale 1-7","2008","16-34 y.","West Germany","","","",""
"6 on scale 1-7","2008","16-34 y.","East Germany","","","",""
"6 on scale 1-7","2008","35-65 y.","West Germany","","","",""
"6 on scale 1-7","2008","35-65 y.","East Germany","","","",""
"6 on scale 1-7","2008","66 and older","West Germany","","","",""
"6 on scale 1-7","2008","66 and older","East Germany","","","",""
"7 Strongly agree","2008","16-34 y.","West Germany","","","",""
"7 Strongly agree","2008","16-34 y.","East Germany","","","",""
"7 Strongly agree","2008","35-65 y.","West Germany","","","",""
"7 Strongly agree","2008","35-65 y.","East Germany","","","",""
"7 Strongly agree","2008","66 and older","West Germany","","","",""
"7 Strongly agree","2008","66 and older","East Germany","","","",""
"1 Strongly disagree","2009","16-34 y.","West Germany","","","",""
"1 Strongly disagree","2009","16-34 y.","East Germany","","","",""
"1 Strongly disagree","2009","35-65 y.","West Germany","","","",""
"1 Strongly disagree","2009","35-65 y.","East Germany","","","",""
"1 Strongly disagree","2009","66 and older","West Germany","","","",""
"1 Strongly disagree","2009","66 and older","East Germany","","","",""
"2 on scale 1-7 ","2009","16-34 y.","West Germany","","","",""
"2 on scale 1-7 ","2009","16-34 y.","East Germany","","","",""
"2 on scale 1-7 ","2009","35-65 y.","West Germany","","","",""
"2 on scale 1-7 ","2009","35-65 y.","East Germany","","","",""
"2 on scale 1-7 ","2009","66 and older","West Germany","","","",""
"2 on scale 1-7 ","2009","66 and older","East Germany","","","",""
"3 on scale 1-7 ","2009","16-34 y.","West Germany","","","",""
"3 on scale 1-7 ","2009","16-34 y.","East Germany","","","",""
"3 on scale 1-7 ","2009","35-65 y.","West Germany","","","",""
"3 on scale 1-7 ","2009","35-65 y.","East Germany","","","",""
"3 on scale 1-7 ","2009","66 and older","West Germany","","","",""
"3 on scale 1-7 ","2009","66 and older","East Germany","","","",""
"4 on scale 1-7","2009","16-34 y.","West Germany","","","",""
"4 on scale 1-7","2009","16-34 y.","East Germany","","","",""
"4 on scale 1-7","2009","35-65 y.","West Germany","","","",""
"4 on scale 1-7","2009","35-65 y.","East Germany","","","",""
"4 on scale 1-7","2009","66 and older","West Germany","","","",""
"4 on scale 1-7","2009","66 and older","East Germany","","","",""
"5 on scale 1-7","2009","16-34 y.","West Germany","","","",""
"5 on scale 1-7","2009","16-34 y.","East Germany","","","",""
"5 on scale 1-7","2009","35-65 y.","West Germany","","","",""
"5 on scale 1-7","2009","35-65 y.","East Germany","","","",""
"5 on scale 1-7","2009","66 and older","West Germany","","","",""
"5 on scale 1-7","2009","66 and older","East Germany","","","",""
"6 on scale 1-7","2009","16-34 y.","West Germany","","","",""
"6 on scale 1-7","2009","16-34 y.","East Germany","","","",""
"6 on scale 1-7","2009","35-65 y.","West Germany","","","",""
"6 on scale 1-7","2009","35-65 y.","East Germany","","","",""
"6 on scale 1-7","2009","66 and older","West Germany","","","",""
"6 on scale 1-7","2009","66 and older","East Germany","","","",""
"7 Strongly agree","2009","16-34 y.","West Germany","","","",""
"7 Strongly agree","2009","16-34 y.","East Germany","","","",""
"7 Strongly agree","2009","35-65 y.","West Germany","","","",""
"7 Strongly agree","2009","35-65 y.","East Germany","","","",""
"7 Strongly agree","2009","66 and older","West Germany","","","",""
"7 Strongly agree","2009","66 and older","East Germany","","","",""
"1 Strongly disagree","2010","16-34 y.","West Germany","545","0.194780338417593","0.179766962634708","0.209793714200479"
"1 Strongly disagree","2010","16-34 y.","East Germany","142","0.181112929611768","0.155868470704145","0.206357388519391"
"1 Strongly disagree","2010","35-65 y.","West Germany","1557","0.222138515081247","0.212316130409806","0.231960899752689"
"1 Strongly disagree","2010","35-65 y.","East Germany","477","0.232549428454213","0.214766581236004","0.250332275672422"
"1 Strongly disagree","2010","66 and older","West Germany","886","0.305848210404408","0.289223898368492","0.322472522440323"
"1 Strongly disagree","2010","66 and older","East Germany","307","0.31317950616052","0.28533831713798","0.341020695183061"
"2 on scale 1-7 ","2010","16-34 y.","West Germany","662","0.228350732851421","0.212437449695612","0.244264016007229"
"2 on scale 1-7 ","2010","16-34 y.","East Germany","235","0.229317173736896","0.201759949979353","0.25687439749444"
"2 on scale 1-7 ","2010","35-65 y.","West Germany","1741","0.228595488557483","0.218672813108212","0.238518164006754"
"2 on scale 1-7 ","2010","35-65 y.","East Germany","527","0.219824293142908","0.202392080845432","0.237256505440385"
"2 on scale 1-7 ","2010","66 and older","West Germany","714","0.2358100811879","0.220494082436686","0.251126079939115"
"2 on scale 1-7 ","2010","66 and older","East Germany","253","0.247026182827075","0.221136250223468","0.272916115430682"
"3 on scale 1-7 ","2010","16-34 y.","West Germany","593","0.234765496740469","0.218697452526739","0.250833540954199"
"3 on scale 1-7 ","2010","16-34 y.","East Germany","187","0.24028462506114","0.212277548356199","0.26829170176608"
"3 on scale 1-7 ","2010","35-65 y.","West Germany","1350","0.19773672989378","0.188325291571473","0.207148168216088"
"3 on scale 1-7 ","2010","35-65 y.","East Germany","416","0.18205808719761","0.165814398000105","0.198301776395116"
"3 on scale 1-7 ","2010","66 and older","West Germany","499","0.166814928142958","0.153364017652003","0.180265838633913"
"3 on scale 1-7 ","2010","66 and older","East Germany","191","0.148843042128673","0.127476286432031","0.170209797825315"
"4 on scale 1-7","2010","16-34 y.","West Germany","434","0.174516438522334","0.160127757102078","0.188905119942591"
"4 on scale 1-7","2010","16-34 y.","East Germany","175","0.181552380173267","0.156284096134901","0.206820664211633"
"4 on scale 1-7","2010","35-65 y.","West Germany","1178","0.182374202095263","0.173249622429932","0.191498781760594"
"4 on scale 1-7","2010","35-65 y.","East Germany","370","0.174564185490852","0.158585623957838","0.190542747023866"
"4 on scale 1-7","2010","66 and older","West Germany","416","0.141929895640235","0.129338849553442","0.154520941727027"
"4 on scale 1-7","2010","66 and older","East Germany","155","0.137776447000956","0.117086140693005","0.158466753308907"
"5 on scale 1-7","2010","16-34 y.","West Germany","248","0.0972538107220523","0.0860210952746868","0.108486526169418"
"5 on scale 1-7","2010","16-34 y.","East Germany","92","0.0936797931300337","0.0745793640031993","0.112780222256868"
"5 on scale 1-7","2010","35-65 y.","West Germany","614","0.0972672875465096","0.0902653720585185","0.104269203034501"
"5 on scale 1-7","2010","35-65 y.","East Germany","206","0.0907031519533628","0.078614371662984","0.102791932243742"
"5 on scale 1-7","2010","66 and older","West Germany","231","0.0810511184329539","0.0712044646256267","0.0908977722402811"
"5 on scale 1-7","2010","66 and older","East Germany","92","0.0857661374872127","0.0689565883041078","0.102575686670318"
"6 on scale 1-7","2010","16-34 y.","West Germany","104","0.0397613611805491","0.0323539095868942","0.047168812774204"
"6 on scale 1-7","2010","16-34 y.","East Germany","38","0.0395866270519282","0.0268051018485952","0.0523681522552611"
"6 on scale 1-7","2010","35-65 y.","West Germany","244","0.0365516892779251","0.0321174225985679","0.0409859559572824"
"6 on scale 1-7","2010","35-65 y.","East Germany","100","0.0631910855239638","0.0529493898373079","0.0734327812106198"
"6 on scale 1-7","2010","66 and older","West Germany","99","0.0326031658677859","0.0261955612766063","0.0390107704589655"
"6 on scale 1-7","2010","66 and older","East Germany","38","0.0352485620047151","0.0241785546835793","0.0463185693258509"
"7 Strongly agree","2010","16-34 y.","West Germany","87","0.0305718215655819","0.0240455207265884","0.0370981224045753"
"7 Strongly agree","2010","16-34 y.","East Germany","25","","",""
"7 Strongly agree","2010","35-65 y.","West Germany","196","0.0353360875477913","0.0309734300478137","0.0396987450477688"
"7 Strongly agree","2010","35-65 y.","East Germany","72","0.03710976823709","0.029152738821287","0.0450667976528929"
"7 Strongly agree","2010","66 and older","West Germany","106","0.0359426003237595","0.0292264612711838","0.0426587393763353"
"7 Strongly agree","2010","66 and older","East Germany","30","0.0321601223908473","0.0215692900920792","0.0427509546896155"
"1 Strongly disagree","2011","16-34 y.","West Germany","","","",""
"1 Strongly disagree","2011","16-34 y.","East Germany","","","",""
"1 Strongly disagree","2011","35-65 y.","West Germany","","","",""
"1 Strongly disagree","2011","35-65 y.","East Germany","","","",""
"1 Strongly disagree","2011","66 and older","West Germany","","","",""
"1 Strongly disagree","2011","66 and older","East Germany","","","",""
"2 on scale 1-7 ","2011","16-34 y.","West Germany","","","",""
"2 on scale 1-7 ","2011","16-34 y.","East Germany","","","",""
"2 on scale 1-7 ","2011","35-65 y.","West Germany","","","",""
"2 on scale 1-7 ","2011","35-65 y.","East Germany","","","",""
"2 on scale 1-7 ","2011","66 and older","West Germany","","","",""
"2 on scale 1-7 ","2011","66 and older","East Germany","","","",""
"3 on scale 1-7 ","2011","16-34 y.","West Germany","","","",""
"3 on scale 1-7 ","2011","16-34 y.","East Germany","","","",""
"3 on scale 1-7 ","2011","35-65 y.","West Germany","","","",""
"3 on scale 1-7 ","2011","35-65 y.","East Germany","","","",""
"3 on scale 1-7 ","2011","66 and older","West Germany","","","",""
"3 on scale 1-7 ","2011","66 and older","East Germany","","","",""
"4 on scale 1-7","2011","16-34 y.","West Germany","","","",""
"4 on scale 1-7","2011","16-34 y.","East Germany","","","",""
"4 on scale 1-7","2011","35-65 y.","West Germany","","","",""
"4 on scale 1-7","2011","35-65 y.","East Germany","","","",""
"4 on scale 1-7","2011","66 and older","West Germany","","","",""
"4 on scale 1-7","2011","66 and older","East Germany","","","",""
"5 on scale 1-7","2011","16-34 y.","West Germany","","","",""
"5 on scale 1-7","2011","16-34 y.","East Germany","","","",""
"5 on scale 1-7","2011","35-65 y.","West Germany","","","",""
"5 on scale 1-7","2011","35-65 y.","East Germany","","","",""
"5 on scale 1-7","2011","66 and older","West Germany","","","",""
"5 on scale 1-7","2011","66 and older","East Germany","","","",""
"6 on scale 1-7","2011","16-34 y.","West Germany","","","",""
"6 on scale 1-7","2011","16-34 y.","East Germany","","","",""
"6 on scale 1-7","2011","35-65 y.","West Germany","","","",""
"6 on scale 1-7","2011","35-65 y.","East Germany","","","",""
"6 on scale 1-7","2011","66 and older","West Germany","","","",""
"6 on scale 1-7","2011","66 and older","East Germany","","","",""
"7 Strongly agree","2011","16-34 y.","West Germany","","","",""
"7 Strongly agree","2011","16-34 y.","East Germany","","","",""
"7 Strongly agree","2011","35-65 y.","West Germany","","","",""
"7 Strongly agree","2011","35-65 y.","East Germany","","","",""
"7 Strongly agree","2011","66 and older","West Germany","","","",""
"7 Strongly agree","2011","66 and older","East Germany","","","",""
"1 Strongly disagree","2012","16-34 y.","West Germany","","","",""
"1 Strongly disagree","2012","16-34 y.","East Germany","","","",""
"1 Strongly disagree","2012","35-65 y.","West Germany","","","",""
"1 Strongly disagree","2012","35-65 y.","East Germany","","","",""
"1 Strongly disagree","2012","66 and older","West Germany","","","",""
"1 Strongly disagree","2012","66 and older","East Germany","","","",""
"2 on scale 1-7 ","2012","16-34 y.","West Germany","","","",""
"2 on scale 1-7 ","2012","16-34 y.","East Germany","","","",""
"2 on scale 1-7 ","2012","35-65 y.","West Germany","","","",""
"2 on scale 1-7 ","2012","35-65 y.","East Germany","","","",""
"2 on scale 1-7 ","2012","66 and older","West Germany","","","",""
"2 on scale 1-7 ","2012","66 and older","East Germany","","","",""
"3 on scale 1-7 ","2012","16-34 y.","West Germany","","","",""
"3 on scale 1-7 ","2012","16-34 y.","East Germany","","","",""
"3 on scale 1-7 ","2012","35-65 y.","West Germany","","","",""
"3 on scale 1-7 ","2012","35-65 y.","East Germany","","","",""
"3 on scale 1-7 ","2012","66 and older","West Germany","","","",""
"3 on scale 1-7 ","2012","66 and older","East Germany","","","",""
"4 on scale 1-7","2012","16-34 y.","West Germany","","","",""
"4 on scale 1-7","2012","16-34 y.","East Germany","","","",""
"4 on scale 1-7","2012","35-65 y.","West Germany","","","",""
"4 on scale 1-7","2012","35-65 y.","East Germany","","","",""
"4 on scale 1-7","2012","66 and older","West Germany","","","",""
"4 on scale 1-7","2012","66 and older","East Germany","","","",""
"5 on scale 1-7","2012","16-34 y.","West Germany","","","",""
"5 on scale 1-7","2012","16-34 y.","East Germany","","","",""
"5 on scale 1-7","2012","35-65 y.","West Germany","","","",""
"5 on scale 1-7","2012","35-65 y.","East Germany","","","",""
"5 on scale 1-7","2012","66 and older","West Germany","","","",""
"5 on scale 1-7","2012","66 and older","East Germany","","","",""
"6 on scale 1-7","2012","16-34 y.","West Germany","","","",""
"6 on scale 1-7","2012","16-34 y.","East Germany","","","",""
"6 on scale 1-7","2012","35-65 y.","West Germany","","","",""
"6 on scale 1-7","2012","35-65 y.","East Germany","","","",""
"6 on scale 1-7","2012","66 and older","West Germany","","","",""
"6 on scale 1-7","2012","66 and older","East Germany","","","",""
"7 Strongly agree","2012","16-34 y.","West Germany","","","",""
"7 Strongly agree","2012","16-34 y.","East Germany","","","",""
"7 Strongly agree","2012","35-65 y.","West Germany","","","",""
"7 Strongly agree","2012","35-65 y.","East Germany","","","",""
"7 Strongly agree","2012","66 and older","West Germany","","","",""
"7 Strongly agree","2012","66 and older","East Germany","","","",""
"1 Strongly disagree","2013","16-34 y.","West Germany","","","",""
"1 Strongly disagree","2013","16-34 y.","East Germany","","","",""
"1 Strongly disagree","2013","35-65 y.","West Germany","","","",""
"1 Strongly disagree","2013","35-65 y.","East Germany","","","",""
"1 Strongly disagree","2013","66 and older","West Germany","","","",""
"1 Strongly disagree","2013","66 and older","East Germany","","","",""
"2 on scale 1-7 ","2013","16-34 y.","West Germany","","","",""
"2 on scale 1-7 ","2013","16-34 y.","East Germany","","","",""
"2 on scale 1-7 ","2013","35-65 y.","West Germany","","","",""
"2 on scale 1-7 ","2013","35-65 y.","East Germany","","","",""
"2 on scale 1-7 ","2013","66 and older","West Germany","","","",""
"2 on scale 1-7 ","2013","66 and older","East Germany","","","",""
"3 on scale 1-7 ","2013","16-34 y.","West Germany","","","",""
"3 on scale 1-7 ","2013","16-34 y.","East Germany","","","",""
"3 on scale 1-7 ","2013","35-65 y.","West Germany","","","",""
"3 on scale 1-7 ","2013","35-65 y.","East Germany","","","",""
"3 on scale 1-7 ","2013","66 and older","West Germany","","","",""
"3 on scale 1-7 ","2013","66 and older","East Germany","","","",""
"4 on scale 1-7","2013","16-34 y.","West Germany","","","",""
"4 on scale 1-7","2013","16-34 y.","East Germany","","","",""
"4 on scale 1-7","2013","35-65 y.","West Germany","","","",""
"4 on scale 1-7","2013","35-65 y.","East Germany","","","",""
"4 on scale 1-7","2013","66 and older","West Germany","","","",""
"4 on scale 1-7","2013","66 and older","East Germany","","","",""
"5 on scale 1-7","2013","16-34 y.","West Germany","","","",""
"5 on scale 1-7","2013","16-34 y.","East Germany","","","",""
"5 on scale 1-7","2013","35-65 y.","West Germany","","","",""
"5 on scale 1-7","2013","35-65 y.","East Germany","","","",""
"5 on scale 1-7","2013","66 and older","West Germany","","","",""
"5 on scale 1-7","2013","66 and older","East Germany","","","",""
"6 on scale 1-7","2013","16-34 y.","West Germany","","","",""
"6 on scale 1-7","2013","16-34 y.","East Germany","","","",""
"6 on scale 1-7","2013","35-65 y.","West Germany","","","",""
"6 on scale 1-7","2013","35-65 y.","East Germany","","","",""
"6 on scale 1-7","2013","66 and older","West Germany","","","",""
"6 on scale 1-7","2013","66 and older","East Germany","","","",""
"7 Strongly agree","2013","16-34 y.","West Germany","","","",""
"7 Strongly agree","2013","16-34 y.","East Germany","","","",""
"7 Strongly agree","2013","35-65 y.","West Germany","","","",""
"7 Strongly agree","2013","35-65 y.","East Germany","","","",""
"7 Strongly agree","2013","66 and older","West Germany","","","",""
"7 Strongly agree","2013","66 and older","East Germany","","","",""
"1 Strongly disagree","2014","16-34 y.","West Germany","","","",""
"1 Strongly disagree","2014","16-34 y.","East Germany","","","",""
"1 Strongly disagree","2014","35-65 y.","West Germany","","","",""
"1 Strongly disagree","2014","35-65 y.","East Germany","","","",""
"1 Strongly disagree","2014","66 and older","West Germany","","","",""
"1 Strongly disagree","2014","66 and older","East Germany","","","",""
"2 on scale 1-7 ","2014","16-34 y.","West Germany","","","",""
"2 on scale 1-7 ","2014","16-34 y.","East Germany","","","",""
"2 on scale 1-7 ","2014","35-65 y.","West Germany","","","",""
"2 on scale 1-7 ","2014","35-65 y.","East Germany","","","",""
"2 on scale 1-7 ","2014","66 and older","West Germany","","","",""
"2 on scale 1-7 ","2014","66 and older","East Germany","","","",""
"3 on scale 1-7 ","2014","16-34 y.","West Germany","","","",""
