"year","pgisced97","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2012","higher vocational","Male","","","","","","","","","","",""
"2012","in school","Female","","","","","","","","","","",""
"2012","in school","Male","","","","","","","","","","",""
"2012","inadequately","Female","","","","","","","","","","",""
"2012","inadequately","Male","","","","","","","","","","",""
"2012","middle vocational","Female","","","","","","","","","","",""
"2012","middle vocational","Male","","","","","","","","","","",""
"2012","vocational + Abi","Female","","","","","","","","","","",""
"2012","vocational + Abi","Male","","","","","","","","","","",""
"2013","general elemantary","Female","","","","","","","","","","",""
"2013","general elemantary","Male","","","","","","","","","","",""
"2013","higher education","Female","","","","","","","","","","",""
"2013","higher education","Male","","","","","","","","","","",""
"2013","higher vocational","Female","","","","","","","","","","",""
"2013","higher vocational","Male","","","","","","","","","","",""
"2013","in school","Female","","","","","","","","","","",""
"2013","in school","Male","","","","","","","","","","",""
"2013","inadequately","Female","","","","","","","","","","",""
"2013","inadequately","Male","","","","","","","","","","",""
"2013","middle vocational","Female","","","","","","","","","","",""
"2013","middle vocational","Male","","","","","","","","","","",""
"2013","vocational + Abi","Female","","","","","","","","","","",""
"2013","vocational + Abi","Male","","","","","","","","","","",""
"2014","general elemantary","Female","","","","","","","","","","",""
"2014","general elemantary","Male","","","","","","","","","","",""
"2014","higher education","Female","","","","","","","","","","",""
"2014","higher education","Male","","","","","","","","","","",""
"2014","higher vocational","Female","","","","","","","","","","",""
"2014","higher vocational","Male","","","","","","","","","","",""
"2014","in school","Female","","","","","","","","","","",""
"2014","in school","Male","","","","","","","","","","",""
"2014","inadequately","Female","","","","","","","","","","",""
"2014","inadequately","Male","","","","","","","","","","",""
"2014","middle vocational","Female","","","","","","","","","","",""
"2014","middle vocational","Male","","","","","","","","","","",""
"2014","vocational + Abi","Female","","","","","","","","","","",""
"2014","vocational + Abi","Male","","","","","","","","","","",""
"2015","general elemantary","Female","2.73","2","1767","1","1","4","6","2.64","2.82","2","2"
"2015","general elemantary","Male","3.14","3","1161","1","1","4","6","3.03","3.25","2","3"
"2015","higher education","Female","2.43","2","3213","1","1","3","4","2.38","2.48","2","2"
"2015","higher education","Male","2.78","2","3193","1","2","4","5","2.73","2.83","2","2"
"2015","higher vocational","Female","2.51","2","589","1","1","3","5","2.39","2.63","2","2"
"2015","higher vocational","Male","3.13","3","949","1","2","4","5","3.02","3.24","3","3"
"2015","in school","Female","2.71","2","209","1","2","4","5","2.5","2.92","2","2"
"2015","in school","Male","3","3","167","1","2","4","5","2.76","3.24","2","3"
"2015","inadequately","Female","3","2.58","301","1","1","4","7","2.78","3.22","2","3"
"2015","inadequately","Male","3.55","3","209","1","2","5","7","3.27","3.83","2","4"
"2015","middle vocational","Female","2.71","2","6686","1","1","4","5","2.67","2.75","2","2"
"2015","middle vocational","Male","3.12","3","5476","1","2","4","6","3.07","3.17","3","3"
"2015","vocational + Abi","Female","2.49","2","1337","1","1","3","5","2.41","2.57","2","2"
"2015","vocational + Abi","Male","2.95","3","809","1","2","4","5","2.83","3.07","2","3"
"2016","general elemantary","Female","2.19","1.05","300","1","1","3","6","2","2.38","1","1"
"2016","general elemantary","Male","2.3","1","520","1","1","4","5","2.15","2.45","1","1"
"2016","higher education","Female","2.29","1","271","1","1","3","6","2.15","2.43","1","1"
"2016","higher education","Male","2.15","1","493","1","1","3","5","2.02","2.28","1","1"
"2016","higher vocational","Female","","","","","","","","","","",""
"2016","higher vocational","Male","","","","","","","","","","",""
"2016","in school","Female","","","","","","","","","","",""
"2016","in school","Male","","","","","","","","","","",""
"2016","inadequately","Female","2.3","1","628","1","1","4","5","2.16","2.44","1","1"
"2016","inadequately","Male","2.16","1","883","1","1","3","6","2.04","2.28","1","1"
"2016","middle vocational","Female","1.78","1","279","1","1","1","4","1.6","1.96","1","1"
"2016","middle vocational","Male","2.14","1","497","1","1","3","5","2","2.28","1","1"
"2016","vocational + Abi","Female","2.45","2.3","34","1","1","3","3","2.04","2.86","1","1"
"2016","vocational + Abi","Male","2.2","1.19","75","1","1","2","5","1.81","2.59","1","1"
"2017","general elemantary","Female","1.52","1","222","1","1","2","2","1.35","1.69","1","1"
"2017","general elemantary","Male","1.81","1","317","1","1","2","4","1.66","1.96","1","1"
"2017","higher education","Female","1.67","1","154","1","1","1","5","1.45","1.89","1","1"
"2017","higher education","Male","1.68","1","289","1","1","2","4","1.53","1.83","1","1"
"2017","higher vocational","Female","","","","","","","","","","",""
"2017","higher vocational","Male","","","","","","","","","","",""
"2017","in school","Female","","","","","","","","","","",""
"2017","in school","Male","","","","","","","","","","",""
"2017","inadequately","Female","1.75","1","545","1","1","2","4","1.62","1.88","1","1"
"2017","inadequately","Male","1.81","1","638","1","1","2","4","1.68","1.94","1","1"
"2017","middle vocational","Female","1.74","1","194","1","1","2","4","1.56","1.92","1","1"
"2017","middle vocational","Male","1.84","1","241","1","1","2","5","1.66","2.02","1","1"
"2017","vocational + Abi","Female","1.55","1","33","1","1","2","3","1.35","1.75","1","1"
"2017","vocational + Abi","Male","1.34","1","36","1","1","1","2","0.96","1.72","1","1"
"2018","general elemantary","Female","1.78","1","51","1","1","2","3","1.3","2.26","1","2"
"2018","general elemantary","Male","1.99","1","43","1","1","4","4","1.61","2.37","1","1"
"2018","higher education","Female","1.22","1","32","1","1","1","2","0.79","1.65","1","1"
"2018","higher education","Male","","","","","","","","","","",""
"2018","higher vocational","Female","","","","","","","","","","",""
"2018","higher vocational","Male","","","","","","","","","","",""
"2018","in school","Female","","","","","","","","","","",""
"2018","in school","Male","","","","","","","","","","",""
"2018","inadequately","Female","2.08","1","96","1","1","3","6","1.75","2.41","1","1"
"2018","inadequately","Male","1.69","1","64","1","1","2","4","1.26","2.12","1","1"
"2018","middle vocational","Female","","","","","","","","","","",""
"2018","middle vocational","Male","1.94","1","31","1","1","3","5","1.32","2.56","1","1"
"2018","vocational + Abi","Female","","","","","","","","","","",""
"2018","vocational + Abi","Male","","","","","","","","","","",""
"2019","general elemantary","Female","","","","","","","","","","",""
"2019","general elemantary","Male","","","","","","","","","","",""
"2019","higher education","Female","","","","","","","","","","",""
"2019","higher education","Male","","","","","","","","","","",""
"2019","higher vocational","Female","","","","","","","","","","",""
"2019","higher vocational","Male","","","","","","","","","","",""
"2019","in school","Female","","","","","","","","","","",""
"2019","in school","Male","","","","","","","","","","",""
"2019","inadequately","Female","1.74","1","70","1","1","2","4","1.39","2.09","1","2"
"2019","inadequately","Male","2.16","1","61","1","1","3","5","1.68","2.64","1","3"
"2019","middle vocational","Female","","","","","","","","","","",""
"2019","middle vocational","Male","","","","","","","","","","",""
"2019","vocational + Abi","Female","","","","","","","","","","",""
"2019","vocational + Abi","Male","","","","","","","","","","",""
