"year","bula_h","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2006","Brandenburg","vocational + Abi","","","","","","","","","","",""
"2006","Bremen","general elemantary","","","","","","","","","","",""
"2006","Bremen","higher education","","","","","","","","","","",""
"2006","Bremen","higher vocational","","","","","","","","","","",""
"2006","Bremen","in school","","","","","","","","","","",""
"2006","Bremen","inadequately","","","","","","","","","","",""
"2006","Bremen","middle vocational","","","","","","","","","","",""
"2006","Bremen","vocational + Abi","","","","","","","","","","",""
"2006","Hamburg","general elemantary","","","","","","","","","","",""
"2006","Hamburg","higher education","","","","","","","","","","",""
"2006","Hamburg","higher vocational","","","","","","","","","","",""
"2006","Hamburg","in school","","","","","","","","","","",""
"2006","Hamburg","inadequately","","","","","","","","","","",""
"2006","Hamburg","middle vocational","","","","","","","","","","",""
"2006","Hamburg","vocational + Abi","","","","","","","","","","",""
"2006","Hesse","general elemantary","","","","","","","","","","",""
"2006","Hesse","higher education","","","","","","","","","","",""
"2006","Hesse","higher vocational","","","","","","","","","","",""
"2006","Hesse","in school","","","","","","","","","","",""
"2006","Hesse","inadequately","","","","","","","","","","",""
"2006","Hesse","middle vocational","","","","","","","","","","",""
"2006","Hesse","vocational + Abi","","","","","","","","","","",""
"2006","Lower Saxony","general elemantary","","","","","","","","","","",""
"2006","Lower Saxony","higher education","","","","","","","","","","",""
"2006","Lower Saxony","higher vocational","","","","","","","","","","",""
"2006","Lower Saxony","in school","","","","","","","","","","",""
"2006","Lower Saxony","inadequately","","","","","","","","","","",""
"2006","Lower Saxony","middle vocational","","","","","","","","","","",""
"2006","Lower Saxony","vocational + Abi","","","","","","","","","","",""
"2006","Mecklenburg-Western Pomerania","general elemantary","","","","","","","","","","",""
"2006","Mecklenburg-Western Pomerania","higher education","","","","","","","","","","",""
"2006","Mecklenburg-Western Pomerania","higher vocational","","","","","","","","","","",""
"2006","Mecklenburg-Western Pomerania","in school","","","","","","","","","","",""
"2006","Mecklenburg-Western Pomerania","inadequately","","","","","","","","","","",""
"2006","Mecklenburg-Western Pomerania","middle vocational","","","","","","","","","","",""
"2006","Mecklenburg-Western Pomerania","vocational + Abi","","","","","","","","","","",""
"2006","North Rhine-Westphalia","general elemantary","","","","","","","","","","",""
"2006","North Rhine-Westphalia","higher education","","","","","","","","","","",""
"2006","North Rhine-Westphalia","higher vocational","","","","","","","","","","",""
"2006","North Rhine-Westphalia","in school","","","","","","","","","","",""
"2006","North Rhine-Westphalia","inadequately","","","","","","","","","","",""
"2006","North Rhine-Westphalia","middle vocational","","","","","","","","","","",""
"2006","North Rhine-Westphalia","vocational + Abi","","","","","","","","","","",""
"2006","Rhineland-Palatinate,Saarland","general elemantary","","","","","","","","","","",""
"2006","Rhineland-Palatinate,Saarland","higher education","","","","","","","","","","",""
"2006","Rhineland-Palatinate,Saarland","higher vocational","","","","","","","","","","",""
"2006","Rhineland-Palatinate,Saarland","in school","","","","","","","","","","",""
"2006","Rhineland-Palatinate,Saarland","inadequately","","","","","","","","","","",""
"2006","Rhineland-Palatinate,Saarland","middle vocational","","","","","","","","","","",""
"2006","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","","","","","","",""
"2006","Saxony","general elemantary","","","","","","","","","","",""
"2006","Saxony","higher education","","","","","","","","","","",""
"2006","Saxony","higher vocational","","","","","","","","","","",""
"2006","Saxony","in school","","","","","","","","","","",""
"2006","Saxony","inadequately","","","","","","","","","","",""
"2006","Saxony","middle vocational","","","","","","","","","","",""
"2006","Saxony","vocational + Abi","","","","","","","","","","",""
"2006","Saxony-Anhalt","general elemantary","","","","","","","","","","",""
"2006","Saxony-Anhalt","higher education","","","","","","","","","","",""
"2006","Saxony-Anhalt","higher vocational","","","","","","","","","","",""
"2006","Saxony-Anhalt","in school","","","","","","","","","","",""
"2006","Saxony-Anhalt","inadequately","","","","","","","","","","",""
"2006","Saxony-Anhalt","middle vocational","","","","","","","","","","",""
"2006","Saxony-Anhalt","vocational + Abi","","","","","","","","","","",""
"2006","Schleswig-Holstein","general elemantary","","","","","","","","","","",""
"2006","Schleswig-Holstein","higher education","","","","","","","","","","",""
"2006","Schleswig-Holstein","higher vocational","","","","","","","","","","",""
"2006","Schleswig-Holstein","in school","","","","","","","","","","",""
"2006","Schleswig-Holstein","inadequately","","","","","","","","","","",""
"2006","Schleswig-Holstein","middle vocational","","","","","","","","","","",""
"2006","Schleswig-Holstein","vocational + Abi","","","","","","","","","","",""
"2006","Thuringia","general elemantary","","","","","","","","","","",""
"2006","Thuringia","higher education","","","","","","","","","","",""
"2006","Thuringia","higher vocational","","","","","","","","","","",""
"2006","Thuringia","in school","","","","","","","","","","",""
"2006","Thuringia","inadequately","","","","","","","","","","",""
"2006","Thuringia","middle vocational","","","","","","","","","","",""
"2006","Thuringia","vocational + Abi","","","","","","","","","","",""
"2007","Baden-Württemberg","general elemantary","","","","","","","","","","",""
"2007","Baden-Württemberg","higher education","","","","","","","","","","",""
"2007","Baden-Württemberg","higher vocational","","","","","","","","","","",""
"2007","Baden-Württemberg","in school","","","","","","","","","","",""
"2007","Baden-Württemberg","inadequately","","","","","","","","","","",""
"2007","Baden-Württemberg","middle vocational","","","","","","","","","","",""
"2007","Baden-Württemberg","vocational + Abi","","","","","","","","","","",""
"2007","Bavaria","general elemantary","","","","","","","","","","",""
"2007","Bavaria","higher education","","","","","","","","","","",""
"2007","Bavaria","higher vocational","","","","","","","","","","",""
"2007","Bavaria","in school","","","","","","","","","","",""
"2007","Bavaria","inadequately","","","","","","","","","","",""
"2007","Bavaria","middle vocational","","","","","","","","","","",""
"2007","Bavaria","vocational + Abi","","","","","","","","","","",""
"2007","Berlin","general elemantary","","","","","","","","","","",""
"2007","Berlin","higher education","","","","","","","","","","",""
"2007","Berlin","higher vocational","","","","","","","","","","",""
"2007","Berlin","in school","","","","","","","","","","",""
"2007","Berlin","inadequately","","","","","","","","","","",""
"2007","Berlin","middle vocational","","","","","","","","","","",""
"2007","Berlin","vocational + Abi","","","","","","","","","","",""
"2007","Brandenburg","general elemantary","","","","","","","","","","",""
"2007","Brandenburg","higher education","","","","","","","","","","",""
"2007","Brandenburg","higher vocational","","","","","","","","","","",""
"2007","Brandenburg","in school","","","","","","","","","","",""
"2007","Brandenburg","inadequately","","","","","","","","","","",""
"2007","Brandenburg","middle vocational","","","","","","","","","","",""
"2007","Brandenburg","vocational + Abi","","","","","","","","","","",""
"2007","Bremen","general elemantary","","","","","","","","","","",""
"2007","Bremen","higher education","","","","","","","","","","",""
"2007","Bremen","higher vocational","","","","","","","","","","",""
"2007","Bremen","in school","","","","","","","","","","",""
"2007","Bremen","inadequately","","","","","","","","","","",""
"2007","Bremen","middle vocational","","","","","","","","","","",""
"2007","Bremen","vocational + Abi","","","","","","","","","","",""
"2007","Hamburg","general elemantary","","","","","","","","","","",""
"2007","Hamburg","higher education","","","","","","","","","","",""
"2007","Hamburg","higher vocational","","","","","","","","","","",""
"2007","Hamburg","in school","","","","","","","","","","",""
"2007","Hamburg","inadequately","","","","","","","","","","",""
"2007","Hamburg","middle vocational","","","","","","","","","","",""
"2007","Hamburg","vocational + Abi","","","","","","","","","","",""
"2007","Hesse","general elemantary","","","","","","","","","","",""
"2007","Hesse","higher education","","","","","","","","","","",""
"2007","Hesse","higher vocational","","","","","","","","","","",""
"2007","Hesse","in school","","","","","","","","","","",""
"2007","Hesse","inadequately","","","","","","","","","","",""
"2007","Hesse","middle vocational","","","","","","","","","","",""
"2007","Hesse","vocational + Abi","","","","","","","","","","",""
"2007","Lower Saxony","general elemantary","","","","","","","","","","",""
"2007","Lower Saxony","higher education","","","","","","","","","","",""
"2007","Lower Saxony","higher vocational","","","","","","","","","","",""
"2007","Lower Saxony","in school","","","","","","","","","","",""
"2007","Lower Saxony","inadequately","","","","","","","","","","",""
"2007","Lower Saxony","middle vocational","","","","","","","","","","",""
"2007","Lower Saxony","vocational + Abi","","","","","","","","","","",""
"2007","Mecklenburg-Western Pomerania","general elemantary","","","","","","","","","","",""
"2007","Mecklenburg-Western Pomerania","higher education","","","","","","","","","","",""
"2007","Mecklenburg-Western Pomerania","higher vocational","","","","","","","","","","",""
"2007","Mecklenburg-Western Pomerania","in school","","","","","","","","","","",""
"2007","Mecklenburg-Western Pomerania","inadequately","","","","","","","","","","",""
"2007","Mecklenburg-Western Pomerania","middle vocational","","","","","","","","","","",""
"2007","Mecklenburg-Western Pomerania","vocational + Abi","","","","","","","","","","",""
"2007","North Rhine-Westphalia","general elemantary","","","","","","","","","","",""
"2007","North Rhine-Westphalia","higher education","","","","","","","","","","",""
"2007","North Rhine-Westphalia","higher vocational","","","","","","","","","","",""
"2007","North Rhine-Westphalia","in school","","","","","","","","","","",""
"2007","North Rhine-Westphalia","inadequately","","","","","","","","","","",""
"2007","North Rhine-Westphalia","middle vocational","","","","","","","","","","",""
"2007","North Rhine-Westphalia","vocational + Abi","","","","","","","","","","",""
"2007","Rhineland-Palatinate,Saarland","general elemantary","","","","","","","","","","",""
"2007","Rhineland-Palatinate,Saarland","higher education","","","","","","","","","","",""
"2007","Rhineland-Palatinate,Saarland","higher vocational","","","","","","","","","","",""
"2007","Rhineland-Palatinate,Saarland","in school","","","","","","","","","","",""
"2007","Rhineland-Palatinate,Saarland","inadequately","","","","","","","","","","",""
"2007","Rhineland-Palatinate,Saarland","middle vocational","","","","","","","","","","",""
"2007","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","","","","","","",""
"2007","Saxony","general elemantary","","","","","","","","","","",""
"2007","Saxony","higher education","","","","","","","","","","",""
"2007","Saxony","higher vocational","","","","","","","","","","",""
"2007","Saxony","in school","","","","","","","","","","",""
"2007","Saxony","inadequately","","","","","","","","","","",""
"2007","Saxony","middle vocational","","","","","","","","","","",""
"2007","Saxony","vocational + Abi","","","","","","","","","","",""
"2007","Saxony-Anhalt","general elemantary","","","","","","","","","","",""
"2007","Saxony-Anhalt","higher education","","","","","","","","","","",""
"2007","Saxony-Anhalt","higher vocational","","","","","","","","","","",""
"2007","Saxony-Anhalt","in school","","","","","","","","","","",""
"2007","Saxony-Anhalt","inadequately","","","","","","","","","","",""
"2007","Saxony-Anhalt","middle vocational","","","","","","","","","","",""
"2007","Saxony-Anhalt","vocational + Abi","","","","","","","","","","",""
"2007","Schleswig-Holstein","general elemantary","","","","","","","","","","",""
"2007","Schleswig-Holstein","higher education","","","","","","","","","","",""
"2007","Schleswig-Holstein","higher vocational","","","","","","","","","","",""
"2007","Schleswig-Holstein","in school","","","","","","","","","","",""
"2007","Schleswig-Holstein","inadequately","","","","","","","","","","",""
"2007","Schleswig-Holstein","middle vocational","","","","","","","","","","",""
"2007","Schleswig-Holstein","vocational + Abi","","","","","","","","","","",""
"2007","Thuringia","general elemantary","","","","","","","","","","",""
"2007","Thuringia","higher education","","","","","","","","","","",""
"2007","Thuringia","higher vocational","","","","","","","","","","",""
"2007","Thuringia","in school","","","","","","","","","","",""
"2007","Thuringia","inadequately","","","","","","","","","","",""
"2007","Thuringia","middle vocational","","","","","","","","","","",""
"2007","Thuringia","vocational + Abi","","","","","","","","","","",""
"2008","Baden-Württemberg","general elemantary","","","","","","","","","","",""
"2008","Baden-Württemberg","higher education","","","","","","","","","","",""
"2008","Baden-Württemberg","higher vocational","","","","","","","","","","",""
"2008","Baden-Württemberg","in school","","","","","","","","","","",""
"2008","Baden-Württemberg","inadequately","","","","","","","","","","",""
"2008","Baden-Württemberg","middle vocational","","","","","","","","","","",""
"2008","Baden-Württemberg","vocational + Abi","","","","","","","","","","",""
"2008","Bavaria","general elemantary","","","","","","","","","","",""
"2008","Bavaria","higher education","","","","","","","","","","",""
"2008","Bavaria","higher vocational","","","","","","","","","","",""
"2008","Bavaria","in school","","","","","","","","","","",""
"2008","Bavaria","inadequately","","","","","","","","","","",""
"2008","Bavaria","middle vocational","","","","","","","","","","",""
"2008","Bavaria","vocational + Abi","","","","","","","","","","",""
"2008","Berlin","general elemantary","","","","","","","","","","",""
"2008","Berlin","higher education","","","","","","","","","","",""
"2008","Berlin","higher vocational","","","","","","","","","","",""
"2008","Berlin","in school","","","","","","","","","","",""
"2008","Berlin","inadequately","","","","","","","","","","",""
"2008","Berlin","middle vocational","","","","","","","","","","",""
"2008","Berlin","vocational + Abi","","","","","","","","","","",""
"2008","Brandenburg","general elemantary","","","","","","","","","","",""
"2008","Brandenburg","higher education","","","","","","","","","","",""
"2008","Brandenburg","higher vocational","","","","","","","","","","",""
"2008","Brandenburg","in school","","","","","","","","","","",""
"2008","Brandenburg","inadequately","","","","","","","","","","",""
"2008","Brandenburg","middle vocational","","","","","","","","","","",""
"2008","Brandenburg","vocational + Abi","","","","","","","","","","",""
"2008","Bremen","general elemantary","","","","","","","","","","",""
"2008","Bremen","higher education","","","","","","","","","","",""
"2008","Bremen","higher vocational","","","","","","","","","","",""
"2008","Bremen","in school","","","","","","","","","","",""
"2008","Bremen","inadequately","","","","","","","","","","",""
"2008","Bremen","middle vocational","","","","","","","","","","",""
"2008","Bremen","vocational + Abi","","","","","","","","","","",""
"2008","Hamburg","general elemantary","","","","","","","","","","",""
"2008","Hamburg","higher education","","","","","","","","","","",""
"2008","Hamburg","higher vocational","","","","","","","","","","",""
"2008","Hamburg","in school","","","","","","","","","","",""
"2008","Hamburg","inadequately","","","","","","","","","","",""
"2008","Hamburg","middle vocational","","","","","","","","","","",""
"2008","Hamburg","vocational + Abi","","","","","","","","","","",""
"2008","Hesse","general elemantary","","","","","","","","","","",""
"2008","Hesse","higher education","","","","","","","","","","",""
"2008","Hesse","higher vocational","","","","","","","","","","",""
"2008","Hesse","in school","","","","","","","","","","",""
"2008","Hesse","inadequately","","","","","","","","","","",""
"2008","Hesse","middle vocational","","","","","","","","","","",""
"2008","Hesse","vocational + Abi","","","","","","","","","","",""
"2008","Lower Saxony","general elemantary","","","","","","","","","","",""
"2008","Lower Saxony","higher education","","","","","","","","","","",""
"2008","Lower Saxony","higher vocational","","","","","","","","","","",""
"2008","Lower Saxony","in school","","","","","","","","","","",""
"2008","Lower Saxony","inadequately","","","","","","","","","","",""
"2008","Lower Saxony","middle vocational","","","","","","","","","","",""
"2008","Lower Saxony","vocational + Abi","","","","","","","","","","",""
"2008","Mecklenburg-Western Pomerania","general elemantary","","","","","","","","","","",""
"2008","Mecklenburg-Western Pomerania","higher education","","","","","","","","","","",""
"2008","Mecklenburg-Western Pomerania","higher vocational","","","","","","","","","","",""
"2008","Mecklenburg-Western Pomerania","in school","","","","","","","","","","",""
"2008","Mecklenburg-Western Pomerania","inadequately","","","","","","","","","","",""
"2008","Mecklenburg-Western Pomerania","middle vocational","","","","","","","","","","",""
"2008","Mecklenburg-Western Pomerania","vocational + Abi","","","","","","","","","","",""
"2008","North Rhine-Westphalia","general elemantary","","","","","","","","","","",""
"2008","North Rhine-Westphalia","higher education","","","","","","","","","","",""
"2008","North Rhine-Westphalia","higher vocational","","","","","","","","","","",""
"2008","North Rhine-Westphalia","in school","","","","","","","","","","",""
"2008","North Rhine-Westphalia","inadequately","","","","","","","","","","",""
"2008","North Rhine-Westphalia","middle vocational","","","","","","","","","","",""
"2008","North Rhine-Westphalia","vocational + Abi","","","","","","","","","","",""
"2008","Rhineland-Palatinate,Saarland","general elemantary","","","","","","","","","","",""
"2008","Rhineland-Palatinate,Saarland","higher education","","","","","","","","","","",""
"2008","Rhineland-Palatinate,Saarland","higher vocational","","","","","","","","","","",""
"2008","Rhineland-Palatinate,Saarland","in school","","","","","","","","","","",""
"2008","Rhineland-Palatinate,Saarland","inadequately","","","","","","","","","","",""
"2008","Rhineland-Palatinate,Saarland","middle vocational","","","","","","","","","","",""
"2008","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","","","","","","",""
"2008","Saxony","general elemantary","","","","","","","","","","",""
"2008","Saxony","higher education","","","","","","","","","","",""
"2008","Saxony","higher vocational","","","","","","","","","","",""
"2008","Saxony","in school","","","","","","","","","","",""
"2008","Saxony","inadequately","","","","","","","","","","",""
"2008","Saxony","middle vocational","","","","","","","","","","",""
"2008","Saxony","vocational + Abi","","","","","","","","","","",""
"2008","Saxony-Anhalt","general elemantary","","","","","","","","","","",""
"2008","Saxony-Anhalt","higher education","","","","","","","","","","",""
"2008","Saxony-Anhalt","higher vocational","","","","","","","","","","",""
"2008","Saxony-Anhalt","in school","","","","","","","","","","",""
"2008","Saxony-Anhalt","inadequately","","","","","","","","","","",""
"2008","Saxony-Anhalt","middle vocational","","","","","","","","","","",""
"2008","Saxony-Anhalt","vocational + Abi","","","","","","","","","","",""
"2008","Schleswig-Holstein","general elemantary","","","","","","","","","","",""
"2008","Schleswig-Holstein","higher education","","","","","","","","","","",""
"2008","Schleswig-Holstein","higher vocational","","","","","","","","","","",""
"2008","Schleswig-Holstein","in school","","","","","","","","","","",""
"2008","Schleswig-Holstein","inadequately","","","","","","","","","","",""
"2008","Schleswig-Holstein","middle vocational","","","","","","","","","","",""
"2008","Schleswig-Holstein","vocational + Abi","","","","","","","","","","",""
"2008","Thuringia","general elemantary","","","","","","","","","","",""
"2008","Thuringia","higher education","","","","","","","","","","",""
"2008","Thuringia","higher vocational","","","","","","","","","","",""
"2008","Thuringia","in school","","","","","","","","","","",""
