"year","migback","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2014","direct migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2014","direct migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2014","direct migration background","(3a) lower tertiary education","","","","","","","","","","",""
"2014","direct migration background","(3b) higher tertiary education","","","","","","","","","","",""
"2014","indirect migration background","(0) in school","","","","","","","","","","",""
"2014","indirect migration background","(1a) inadequately completed","","","","","","","","","","",""
"2014","indirect migration background","(1b) general elementary school","","","","","","","","","","",""
"2014","indirect migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"2014","indirect migration background","(2a) intermediate vocational","","","","","","","","","","",""
"2014","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"2014","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2014","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2014","indirect migration background","(3a) lower tertiary education","","","","","","","","","","",""
"2014","indirect migration background","(3b) higher tertiary education","","","","","","","","","","",""
"2014","no migration background","(0) in school","","","","","","","","","","",""
"2014","no migration background","(1a) inadequately completed","","","","","","","","","","",""
"2014","no migration background","(1b) general elementary school","","","","","","","","","","",""
"2014","no migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"2014","no migration background","(2a) intermediate vocational","","","","","","","","","","",""
"2014","no migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"2014","no migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2014","no migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2014","no migration background","(3a) lower tertiary education","","","","","","","","","","",""
"2014","no migration background","(3b) higher tertiary education","","","","","","","","","","",""
"2015","direct migration background","(0) in school","1.8","1","59","1","1","2","3","1.37","2.23","1","2"
"2015","direct migration background","(1a) inadequately completed","3.06","3","353","1","1","4","6","2.86","3.26","2","2"
"2015","direct migration background","(1b) general elementary school","2.72","2","911","1","1","4","6","2.6","2.84","2","2"
"2015","direct migration background","(1c) basic vocational qualification","2.72","2","1005","1","1","4","5","2.61","2.83","2","2"
"2015","direct migration background","(2a) intermediate vocational","2.71","2","279","1","1","4","6","2.51","2.91","2","2"
"2015","direct migration background","(2b) intermediate general qualification","2.83","2","100","1","1","4","6","2.45","3.21","2","3"
"2015","direct migration background","(2c_gen) general maturity certificate","2.53","2","608","1","1","4","5","2.4","2.66","2","2"
"2015","direct migration background","(2c_voc) vocational maturity certificate","2.87","2","836","1","1","4","6","2.75","2.99","2","2"
"2015","direct migration background","(3a) lower tertiary education","2.54","2","110","1","1","4","5","2.25","2.83","2","2"
"2015","direct migration background","(3b) higher tertiary education","2.42","2","1347","1","1","3","5","2.34","2.5","2","2"
"2015","indirect migration background","(0) in school","2.73","2","101","1","1","4","5","2.41","3.05","2","3"
"2015","indirect migration background","(1a) inadequately completed","3.07","2","30","1","1","5","7","2.29","3.85","1","4"
"2015","indirect migration background","(1b) general elementary school","3.35","3","181","1","1","5","6","3.04","3.66","3","4"
"2015","indirect migration background","(1c) basic vocational qualification","3.43","3","233","1","1","5","7","3.18","3.68","2","3"
"2015","indirect migration background","(2a) intermediate vocational","2.68","2","265","1","1","4","5","2.47","2.89","2","2"
"2015","indirect migration background","(2b) intermediate general qualification","2.97","3","154","1","1","4","5","2.69","3.25","2","3"
"2015","indirect migration background","(2c_gen) general maturity certificate","2.59","2","189","1","1","3","5","2.34","2.84","2","3"
"2015","indirect migration background","(2c_voc) vocational maturity certificate","2.28","2","139","1","1","3","4","2.02","2.54","1","2"
"2015","indirect migration background","(3a) lower tertiary education","2.77","2","78","1","1","4","5","2.41","3.13","2","3"
"2015","indirect migration background","(3b) higher tertiary education","2.97","3","185","1","2","4","5","2.74","3.2","2","2"
"2015","no migration background","(0) in school","3.02","3","220","1","2","4","5","2.82","3.22","2","3"
"2015","no migration background","(1a) inadequately completed","3.28","3","179","1","2","5","7","2.99","3.57","3","4"
"2015","no migration background","(1b) general elementary school","2.97","2","1132","1","1","4","6","2.86","3.08","2","3"
"2015","no migration background","(1c) basic vocational qualification","2.98","3","4329","1","2","4","6","2.93","3.03","3","3"
"2015","no migration background","(2a) intermediate vocational","2.95","3","5256","1","2","4","5","2.91","2.99","2","3"
"2015","no migration background","(2b) intermediate general qualification","2.85","2","513","1","1","4","5","2.7","3","2","3"
"2015","no migration background","(2c_gen) general maturity certificate","2.61","2","753","1","2","3","5","2.51","2.71","2","2"
"2015","no migration background","(2c_voc) vocational maturity certificate","2.68","2","1615","1","2","4","5","2.61","2.75","2","2"
"2015","no migration background","(3a) lower tertiary education","2.71","2","1765","1","2","4","5","2.64","2.78","2","2"
"2015","no migration background","(3b) higher tertiary education","2.59","2","2921","1","2","3","5","2.54","2.64","2","2"
"2016","direct migration background","(0) in school","","","","","","","","","","",""
"2016","direct migration background","(1a) inadequately completed","2.15","1","1518","1","1","3","6","2.06","2.24","1","1"
"2016","direct migration background","(1b) general elementary school","2.04","1","803","1","1","2","5","1.92","2.16","1","1"
"2016","direct migration background","(1c) basic vocational qualification","2.59","1","103","1","1","4","7","2.27","2.91","1","1"
"2016","direct migration background","(2a) intermediate vocational","","","","","","","","","","",""
"2016","direct migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"2016","direct migration background","(2c_gen) general maturity certificate","1.79","1","631","1","1","2","4","1.67","1.91","1","1"
"2016","direct migration background","(2c_voc) vocational maturity certificate","2.65","2.26","107","1","1","3","5","2.34","2.96","1","1"
"2016","direct migration background","(3a) lower tertiary education","","","","","","","","","","",""
"2016","direct migration background","(3b) higher tertiary education","2.14","1","759","1","1","3","5","2.04","2.24","1","1"
"2016","indirect migration background","(0) in school","","","","","","","","","","",""
"2016","indirect migration background","(1a) inadequately completed","","","","","","","","","","",""
"2016","indirect migration background","(1b) general elementary school","","","","","","","","","","",""
"2016","indirect migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"2016","indirect migration background","(2a) intermediate vocational","","","","","","","","","","",""
"2016","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"2016","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2016","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2016","indirect migration background","(3a) lower tertiary education","","","","","","","","","","",""
"2016","indirect migration background","(3b) higher tertiary education","","","","","","","","","","",""
"2016","no migration background","(0) in school","","","","","","","","","","",""
"2016","no migration background","(1a) inadequately completed","","","","","","","","","","",""
"2016","no migration background","(1b) general elementary school","","","","","","","","","","",""
"2016","no migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"2016","no migration background","(2a) intermediate vocational","","","","","","","","","","",""
"2016","no migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"2016","no migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2016","no migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2016","no migration background","(3a) lower tertiary education","","","","","","","","","","",""
"2016","no migration background","(3b) higher tertiary education","","","","","","","","","","",""
"2017","direct migration background","(0) in school","","","","","","","","","","",""
