"year","migback","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2004","indirect migration background","Urban Area","1.94","2","679","1","1","3","3","4","1.87","2.01","1","4","2","2"
"2004","no migration background","Rural Area","1.87","2","6498","1","1","2","3","4","1.85","1.89","1","4","2","2"
"2004","no migration background","Urban Area","1.91","2","11488","1","1","2","3","4","1.89","1.93","1","4","2","2"
"2005","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2005","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2005","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2005","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2005","no migration background","Rural Area","","","","","","","","","","","","","",""
"2005","no migration background","Urban Area","","","","","","","","","","","","","",""
"2006","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2006","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2006","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2006","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2006","no migration background","Rural Area","","","","","","","","","","","","","",""
"2006","no migration background","Urban Area","","","","","","","","","","","","","",""
"2007","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2007","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2007","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2007","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2007","no migration background","Rural Area","","","","","","","","","","","","","",""
"2007","no migration background","Urban Area","","","","","","","","","","","","","",""
"2008","direct migration background","Rural Area","1.64","1","345","1","1","2","3","4","1.56","1.72","1","4","1","1"
"2008","direct migration background","Urban Area","1.61","1","1540","1","1","2","3","4","1.57","1.65","1","4","1","1"
"2008","indirect migration background","Rural Area","2.04","2","111","1","1","3","3","4","1.88","2.2","1","4","2","2"
"2008","indirect migration background","Urban Area","1.86","2","654","1","1","2","3","4","1.79","1.93","1","4","2","2"
"2008","no migration background","Rural Area","1.85","2","6020","1","1","2","3","4","1.83","1.87","1","4","2","2"
"2008","no migration background","Urban Area","1.9","2","10473","1","1","2","3","4","1.88","1.92","1","4","2","2"
"2009","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2009","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2009","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2009","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2009","no migration background","Rural Area","","","","","","","","","","","","","",""
"2009","no migration background","Urban Area","","","","","","","","","","","","","",""
"2010","direct migration background","Rural Area","1.28","1","334","1","1","1","2","3","1.23","1.33","1","4","1","1"
"2010","direct migration background","Urban Area","1.26","1","1091","1","1","1","2","3","1.23","1.29","1","4","1","1"
"2010","indirect migration background","Rural Area","1.41","1","96","1","1","2","2","3","1.29","1.53","1","4","1","1"
"2010","indirect migration background","Urban Area","1.45","1","393","1","1","2","2","4","1.39","1.51","1","4","1","1"
"2010","no migration background","Rural Area","1.42","1","2130","1","1","2","2","3","1.4","1.44","1","4","1","1"
"2010","no migration background","Urban Area","1.44","1","3262","1","1","2","2","3","1.42","1.46","1","4","1","1"
"2011","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2011","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2011","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2011","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2011","no migration background","Rural Area","","","","","","","","","","","","","",""
"2011","no migration background","Urban Area","","","","","","","","","","","","","",""
"2012","direct migration background","Rural Area","1.52","1","763","1","1","2","2","4","1.47","1.57","1","4","1","1"
"2012","direct migration background","Urban Area","1.61","1","2254","1","1","2","3","4","1.58","1.64","1","4","1","1"
"2012","indirect migration background","Rural Area","2.14","2","241","1","1","3","3","4","2.03","2.25","1","4","1","2"
"2012","indirect migration background","Urban Area","1.86","2","1027","1","1","2","3","4","1.81","1.91","1","4","1","2"
"2012","no migration background","Rural Area","1.8","2","8853","1","1","2","3","4","1.78","1.82","1","4","1","1"
"2012","no migration background","Urban Area","1.94","2","14243","1","1","2","3","4","1.93","1.95","1","4","1","2"
"2013","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2013","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2013","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2013","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2013","no migration background","Rural Area","","","","","","","","","","","","","",""
"2013","no migration background","Urban Area","","","","","","","","","","","","","",""
"2014","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2014","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2014","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2014","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2014","no migration background","Rural Area","","","","","","","","","","","","","",""
"2014","no migration background","Urban Area","","","","","","","","","","","","","",""
"2015","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2015","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2015","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2015","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2015","no migration background","Rural Area","","","","","","","","","","","","","",""
"2015","no migration background","Urban Area","","","","","","","","","","","","","",""
"2016","direct migration background","Rural Area","1.52","1","1240","1","1","2","3","4","1.48","1.56","1","4","1","1"
"2016","direct migration background","Urban Area","1.57","1","3616","1","1","2","3","4","1.55","1.59","1","4","1","1"
"2016","indirect migration background","Rural Area","1.91","2","308","1","1","3","3","4","1.81","2.01","1","4","1","2"
"2016","indirect migration background","Urban Area","1.88","2","1252","1","1","2","3","4","1.83","1.93","1","4","1","2"
"2016","no migration background","Rural Area","1.77","2","6742","1","1","2","3","4","1.75","1.79","1","4","1","1"
"2016","no migration background","Urban Area","1.89","2","10960","1","1","2","3","4","1.87","1.91","1","4","1","2"
