"plh0215","year","sex","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2007","Male","","","","","1"
"1 Strongly disagree","2007","Female","","","","","1"
"2 on scale 1-7 ","2007","Female","","","","","2"
"2 on scale 1-7 ","2007","Male","","","","","2"
"3 on scale 1-7 ","2007","Male","","","","","3"
"3 on scale 1-7 ","2007","Female","","","","","3"
"4 on scale 1-7","2007","Female","","","","","4"
"4 on scale 1-7","2007","Male","","","","","4"
"5 on scale 1-7","2007","Female","","","","","5"
"5 on scale 1-7","2007","Male","","","","","5"
"6 on scale 1-7","2007","Female","","","","","6"
"6 on scale 1-7","2007","Male","","","","","6"
"7 Strongly agree","2007","Male","","","","","7"
"7 Strongly agree","2007","Female","","","","","7"
"1 Strongly disagree","2008","Male","","","","","1"
"1 Strongly disagree","2008","Female","","","","","1"
"2 on scale 1-7 ","2008","Male","","","","","2"
"2 on scale 1-7 ","2008","Female","","","","","2"
"3 on scale 1-7 ","2008","Female","","","","","3"
"3 on scale 1-7 ","2008","Male","","","","","3"
"4 on scale 1-7","2008","Male","","","","","4"
"4 on scale 1-7","2008","Female","","","","","4"
"5 on scale 1-7","2008","Female","","","","","5"
"5 on scale 1-7","2008","Male","","","","","5"
"6 on scale 1-7","2008","Female","","","","","6"
"6 on scale 1-7","2008","Male","","","","","6"
"7 Strongly agree","2008","Male","","","","","7"
"7 Strongly agree","2008","Female","","","","","7"
"1 Strongly disagree","2009","Male","181","0.0243005347772099","0.0210404895203637","0.027560580034056","1"
"1 Strongly disagree","2009","Female","290","0.0386159455576193","0.0347169268665049","0.0425149642487337","1"
"2 on scale 1-7 ","2009","Female","641","0.0694677153232336","0.0643227701186485","0.0746126605278188","2"
"2 on scale 1-7 ","2009","Male","444","0.0489381198473974","0.0443705446331675","0.0535056950616273","2"
"3 on scale 1-7 ","2009","Male","1109","0.124118947650641","0.117138242605978","0.131099652695303","3"
"3 on scale 1-7 ","2009","Female","1463","0.163267353060428","0.155787956571926","0.170746749548931","3"
"4 on scale 1-7","2009","Female","2581","0.267782518888762","0.258821968615232","0.276743069162291","4"
"4 on scale 1-7","2009","Male","2280","0.270678032987091","0.261271191339759","0.280084874634424","4"
"5 on scale 1-7","2009","Female","2226","0.22916519879589","0.220660116643846","0.237670280947934","5"
"5 on scale 1-7","2009","Male","2199","0.254897437090211","0.245670693685386","0.264124180495035","5"
"6 on scale 1-7","2009","Female","1432","0.14756927756644","0.140392143719754","0.154746411413126","6"
"6 on scale 1-7","2009","Male","1641","0.192108526306642","0.183767730050383","0.200449322562901","6"
"7 Strongly agree","2009","Male","716","0.0849584013408083","0.0790552860554707","0.0908615166261459","7"
"7 Strongly agree","2009","Female","748","0.0841319908076269","0.0785147822256538","0.0897491993896","7"
"1 Strongly disagree","2010","Male","","","","","1"
"1 Strongly disagree","2010","Female","","","","","1"
"2 on scale 1-7 ","2010","Male","","","","","2"
"2 on scale 1-7 ","2010","Female","","","","","2"
"3 on scale 1-7 ","2010","Female","","","","","3"
"3 on scale 1-7 ","2010","Male","","","","","3"
"4 on scale 1-7","2010","Female","","","","","4"
"4 on scale 1-7","2010","Male","","","","","4"
"5 on scale 1-7","2010","Female","","","","","5"
"5 on scale 1-7","2010","Male","","","","","5"
"6 on scale 1-7","2010","Male","","","","","6"
"6 on scale 1-7","2010","Female","","","","","6"
"7 Strongly agree","2010","Male","","","","","7"
"7 Strongly agree","2010","Female","","","","","7"
"1 Strongly disagree","2011","Male","","","","","1"
"1 Strongly disagree","2011","Female","","","","","1"
"2 on scale 1-7 ","2011","Female","","","","","2"
"2 on scale 1-7 ","2011","Male","","","","","2"
"3 on scale 1-7 ","2011","Male","","","","","3"
"3 on scale 1-7 ","2011","Female","","","","","3"
"4 on scale 1-7","2011","Female","","","","","4"
"4 on scale 1-7","2011","Male","","","","","4"
"5 on scale 1-7","2011","Female","","","","","5"
"5 on scale 1-7","2011","Male","","","","","5"
"6 on scale 1-7","2011","Female","","","","","6"
"6 on scale 1-7","2011","Male","","","","","6"
"7 Strongly agree","2011","Male","","","","","7"
"7 Strongly agree","2011","Female","","","","","7"
"1 Strongly disagree","2012","Male","30","0.00896966272006604","0.00553225774891815","0.0124070676912139","1"
"1 Strongly disagree","2012","Female","55","0.0130686779617606","0.00964541787919099","0.0164919380443302","1"
"2 on scale 1-7 ","2012","Male","89","0.0310664059866972","0.0247409522577479","0.0373918597156465","2"
"2 on scale 1-7 ","2012","Female","184","0.044876158582857","0.0386356744731388","0.0511166426925752","2"
"3 on scale 1-7 ","2012","Female","430","0.0958673883621027","0.0869931290069459","0.10474164771726","3"
"3 on scale 1-7 ","2012","Male","225","0.0760055240644527","0.0663437598230261","0.0856672883058793","3"
"4 on scale 1-7","2012","Female","1007","0.241263599836671","0.228367096841722","0.254160102831621","4"
"4 on scale 1-7","2012","Male","577","0.197235678850284","0.1827284006221","0.211742957078469","4"
"5 on scale 1-7","2012","Female","1141","0.259506875798151","0.246293446310997","0.272720305285306","5"
"5 on scale 1-7","2012","Male","907","0.311818109286696","0.294929205693206","0.328707012880186","5"
"6 on scale 1-7","2012","Male","736","0.252883135203918","0.237035904764059","0.268730365643778","6"
"6 on scale 1-7","2012","Female","962","0.231188664370838","0.2184807652462","0.243896563495476","6"
"7 Strongly agree","2012","Male","326","0.122021483887885","0.110088219433666","0.133954748342104","7"
"7 Strongly agree","2012","Female","449","0.114228635087619","0.104640615477421","0.123816654697816","7"
"1 Strongly disagree","2013","Male","159","0.0198353193106206","0.0169234052019205","0.0227472334193206","1"
"1 Strongly disagree","2013","Female","239","0.0285989880260735","0.0253333296568441","0.0318646463953028","1"
"2 on scale 1-7 ","2013","Female","535","0.0569469060462857","0.0524064520471053","0.061487360045466","2"
"2 on scale 1-7 ","2013","Male","347","0.0389272770461293","0.0348878982938187","0.04296665579844","2"
"3 on scale 1-7 ","2013","Female","1245","0.129720977690799","0.123137876886237","0.136304078495361","3"
"3 on scale 1-7 ","2013","Male","916","0.102409689660228","0.0960780084475425","0.108741370872913","3"
"4 on scale 1-7","2013","Female","2663","0.265452626095752","0.256800963793662","0.274104288397843","4"
"4 on scale 1-7","2013","Male","2177","0.241132778185434","0.232199302489581","0.250066253881288","4"
"5 on scale 1-7","2013","Male","2501","0.279706791636758","0.270332993349007","0.289080589924509","5"
"5 on scale 1-7","2013","Female","2601","0.24879563344509","0.24032537679106","0.25726589009912","5"
"6 on scale 1-7","2013","Female","1826","0.178390058564043","0.170889142461129","0.185890974666958","6"
"6 on scale 1-7","2013","Male","1899","0.221573702086684","0.212900543353356","0.230246860820012","6"
"7 Strongly agree","2013","Male","809","0.096414442074146","0.0902504066666396","0.102578477481652","7"
"7 Strongly agree","2013","Female","898","0.0920948101319569","0.0864293659002304","0.0977602543636833","7"
"1 Strongly disagree","2014","Male","","","","","1"
"1 Strongly disagree","2014","Female","","","","","1"
"2 on scale 1-7 ","2014","Male","","","","","2"
"2 on scale 1-7 ","2014","Female","","","","","2"
"3 on scale 1-7 ","2014","Female","","","","","3"
"3 on scale 1-7 ","2014","Male","","","","","3"
"4 on scale 1-7","2014","Female","","","","","4"
"4 on scale 1-7","2014","Male","","","","","4"
"5 on scale 1-7","2014","Female","","","","","5"
"5 on scale 1-7","2014","Male","","","","","5"
"6 on scale 1-7","2014","Male","","","","","6"
"6 on scale 1-7","2014","Female","","","","","6"
"7 Strongly agree","2014","Male","","","","","7"
"7 Strongly agree","2014","Female","","","","","7"
"1 Strongly disagree","2015","Male","","","","","1"
"1 Strongly disagree","2015","Female","","","","","1"
"2 on scale 1-7 ","2015","Female","","","","","2"
"2 on scale 1-7 ","2015","Male","","","","","2"
"3 on scale 1-7 ","2015","Female","","","","","3"
"3 on scale 1-7 ","2015","Male","","","","","3"
"4 on scale 1-7","2015","Female","","","","","4"
"4 on scale 1-7","2015","Male","","","","","4"
"5 on scale 1-7","2015","Male","","","","","5"
"5 on scale 1-7","2015","Female","","","","","5"
"6 on scale 1-7","2015","Female","","","","","6"
"6 on scale 1-7","2015","Male","","","","","6"
"7 Strongly agree","2015","Male","","","","","7"
"7 Strongly agree","2015","Female","","","","","7"
"1 Strongly disagree","2016","Male","","","","","1"
"1 Strongly disagree","2016","Female","","","","","1"
"2 on scale 1-7 ","2016","Female","","","","","2"
"2 on scale 1-7 ","2016","Male","","","","","2"
"3 on scale 1-7 ","2016","Female","","","","","3"
"3 on scale 1-7 ","2016","Male","","","","","3"
"4 on scale 1-7","2016","Male","","","","","4"
"4 on scale 1-7","2016","Female","","","","","4"
"5 on scale 1-7","2016","Female","","","","","5"
"5 on scale 1-7","2016","Male","","","","","5"
"6 on scale 1-7","2016","Male","","","","","6"
"6 on scale 1-7","2016","Female","","","","","6"
"7 Strongly agree","2016","Male","","","","","7"
"7 Strongly agree","2016","Female","","","","","7"
"1 Strongly disagree","2017","Male","276","0.0166371115488701","0.0145134247087423","0.0187607983889978","1"
"1 Strongly disagree","2017","Female","332","0.0241977388076833","0.0217597083514259","0.0266357692639408","1"
"2 on scale 1-7 ","2017","Female","784","0.0569760518212754","0.0532983343680183","0.0606537692745324","2"
"2 on scale 1-7 ","2017","Male","528","0.0417517894412699","0.0384307719743029","0.0450728069082368","2"
"3 on scale 1-7 ","2017","Female","1688","0.123833820161278","0.1186076481201","0.129059992202456","3"
"3 on scale 1-7 ","2017","Male","1207","0.0938877923549614","0.0890450634399052","0.0987305212700176","3"
"4 on scale 1-7","2017","Female","3678","0.251123296184464","0.244242804312592","0.258003788056337","4"
"4 on scale 1-7","2017","Male","3050","0.231077436285772","0.224078779803081","0.238076092768463","4"
"5 on scale 1-7","2017","Male","3804","0.275812428842753","0.268392033325966","0.283232824359539","5"
"5 on scale 1-7","2017","Female","3868","0.252920443186635","0.246023665650507","0.259817220722764","5"
"6 on scale 1-7","2017","Female","3189","0.197414354750984","0.191098881755386","0.203729827746582","6"
"6 on scale 1-7","2017","Male","3283","0.24200657206395","0.234895404625051","0.249117739502849","6"
"7 Strongly agree","2017","Male","1787","0.0988268694624243","0.093871954095558","0.103781784829291","7"
"7 Strongly agree","2017","Female","1721","0.0935342950876795","0.0889144017180428","0.0981541884573162","7"
"1 Strongly disagree","2018","Female","","","","","1"
"1 Strongly disagree","2018","Male","","","","","1"
"2 on scale 1-7 ","2018","Female","","","","","2"
"2 on scale 1-7 ","2018","Male","","","","","2"
"3 on scale 1-7 ","2018","Female","","","","","3"
"3 on scale 1-7 ","2018","Male","","","","","3"
"4 on scale 1-7","2018","Male","","","","","4"
"4 on scale 1-7","2018","Female","","","","","4"
"5 on scale 1-7","2018","Female","","","","","5"
"5 on scale 1-7","2018","Male","","","","","5"
"6 on scale 1-7","2018","Male","","","","","6"
"6 on scale 1-7","2018","Female","","","","","6"
"7 Strongly agree","2018","Male","","","","","7"
"7 Strongly agree","2018","Female","","","","","7"
"1 Strongly disagree","2019","Female","294","0.026083890314675","0.0233887820670252","0.0287789985623248","1"
"1 Strongly disagree","2019","Male","234","0.0230009421740351","0.0203488256010894","0.0256530587469807","1"
"2 on scale 1-7 ","2019","Female","706","0.0560937613340239","0.0522028533072925","0.0599846693607553","2"
"2 on scale 1-7 ","2019","Male","502","0.0387954833622276","0.0353790637291923","0.0422119029952629","2"
"3 on scale 1-7 ","2019","Male","1220","0.107510953512722","0.102030701527174","0.11299120549827","3"
"3 on scale 1-7 ","2019","Female","1662","0.131872202923455","0.126150863447895","0.137593542399015","3"
"4 on scale 1-7","2019","Female","3500","0.263445838000948","0.255997193102618","0.270894482899278","4"
"4 on scale 1-7","2019","Male","2909","0.244719996628183","0.237113906869167","0.252326086387199","4"
"5 on scale 1-7","2019","Male","3407","0.292931459502406","0.284879779823504","0.300983139181308","5"
"5 on scale 1-7","2019","Female","3546","0.260257271904107","0.252837833315747","0.267676710492466","5"
"6 on scale 1-7","2019","Female","2498","0.173934445764545","0.167524869623436","0.180344021905655","6"
"6 on scale 1-7","2019","Male","2728","0.21174006131452","0.204512214015246","0.218967908613793","6"
"7 Strongly agree","2019","Male","1273","0.0813011035059061","0.0764659803397078","0.0861362266721044","7"
"7 Strongly agree","2019","Female","1229","0.0883125897582458","0.0835145532885048","0.0931106262279869","7"
